actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
596,PT07M55.00S,2023-11-23T03:11:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612758,97,95,2023-11-23T03:11:20Z,5940000,False,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630631, 1630558]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,1628954.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,,,
598,PT07M55.00S,2023-11-23T03:11:37.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630558,,,1610612758,97,96,2023-11-23T03:11:37Z,5960000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
599,PT07M55.00S,2023-11-23T03:11:50.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630558,,,1610612758,97,97,2023-11-23T03:11:50Z,5970000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
600,PT07M44.00S,2023-11-23T03:12:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630631,7.703679369250986,3.6764705882352944,1610612740,100,97,2023-11-23T03:12:10Z,5980000,False,232.0,20.0,1,left,J. Alvarado 3PT  (10 PTS) (Z. Williamson 4 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,23.25,Made,10.0,Z. Williamson,1629627.0,4.0,,,,,,,,,
602,PT07M27.00S,2023-11-23T03:12:18.6Z,4,REGULAR,3pt,Jump Shot,[],203084,93.11760840998686,2.941176470588235,1610612758,100,100,2023-11-23T03:12:22Z,6000000,False,-235.0,12.0,1,right,H. Barnes 3PT  (22 PTS) (D. Sabonis 6 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.56,Made,22.0,D. Sabonis,1627734.0,6.0,,,,,,,,,
604,PT07M08.00S,2023-11-23T03:12:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,53.67647058823529,1610612740,102,100,2023-11-23T03:12:41Z,6020000,False,-18.0,4.0,1,left,Z. Williamson driving Layup (21 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.88,Made,21.0,,,,,,,,,,,,
605,PT06M46.00S,2023-11-23T03:13:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,93.64323258869908,41.42156862745098,1610612758,102,102,2023-11-23T03:13:20Z,6030000,False,-43.0,7.0,1,right,D. Sabonis fadeaway bank Jump Shot (17 PTS),[1627734],1610612758.0,SAC,fadeaway bank,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.35,Made,17.0,,,,,,,,,,,,
606,PT06M46.00S,2023-11-23T03:13:12.8Z,4,REGULAR,foul,personal,['1freethrow'],202685,,,1610612758,102,102,2023-11-23T03:13:25Z,6040000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Sabonis 1 FT),"[202685, 1627734]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1626300.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
608,PT06M46.00S,2023-11-23T03:13:37.6Z,4,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,102,102,2023-11-23T03:13:42Z,6060000,False,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
609,PT06M44.00S,2023-11-23T03:13:39.6Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,102,102,2023-11-23T03:13:42Z,6070000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,608.0,4.0,3.0,1.0,,
610,PT06M27.00S,2023-11-23T03:13:55.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,11.514454664914586,62.254901960784316,1610612740,104,102,2023-11-23T03:14:01Z,6080000,False,-61.0,56.0,1,left,Z. Williamson 8' driving floating Jump Shot (23 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.28,Made,23.0,,,,,,,,,,,,
611,PT06M10.00S,2023-11-23T03:14:18.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612758,104,102,2023-11-23T03:14:27Z,6090000,False,,,0,,B. Ingram shooting personal FOUL (4 PF) (Sabonis 2 FT),"[1627742, 1627734]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,101283.0,4.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
613,PT06M10.00S,2023-11-23T03:14:40.6Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,104,103,2023-11-23T03:15:19Z,6110000,False,,,0,,D. Sabonis Free Throw 1 of 2 (18 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
614,PT06M10.00S,2023-11-23T03:14:42.5Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,104,103,2023-11-23T03:14:52Z,6120000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M10.00S,2023-11-23T03:14:42.5Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,104,103,2023-11-23T03:14:52Z,6130000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M10.00S,2023-11-23T03:14:40.6Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,104,103,2023-11-23T03:15:19Z,6140000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
617,PT06M10.00S,2023-11-23T03:14:40.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,104,103,2023-11-23T03:15:19Z,6150000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,,,,,
619,PT05M45.00S,2023-11-23T03:15:35.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.521024967148489,54.65686274509803,1610612740,104,103,2023-11-23T03:15:46Z,6170000,False,-23.0,9.0,1,left,MISS Z. Williamson Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.49,Missed,,,,,,,,,,,,,
620,PT05M42.00S,2023-11-23T03:15:37.7Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,104,103,2023-11-23T03:15:37Z,6180000,False,,,0,,T. Lyles REBOUND (Off:0 Def:8),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,619.0,8.0,8.0,0.0,,
621,PT05M37.00S,2023-11-23T03:15:43.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,69.72733245729303,16.42156862745098,1610612758,104,103,2023-11-23T03:15:51Z,6190000,False,-168.0,232.0,1,right,MISS T. Lyles 28' running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,28.65,Missed,,,,,,,,,,,,,
622,PT05M37.00S,2023-11-23T03:15:43.1Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,104,103,2023-11-23T03:15:51Z,6200000,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,621.0,3.0,1.0,2.0,,
623,PT05M30.00S,2023-11-23T03:15:55.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612758,104,103,2023-11-23T03:16:13Z,6210000,False,,,0,,B. Ingram shooting personal FOUL (5 PF) (Sabonis 2 FT),"[1627742, 1627734]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1626300.0,5.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
625,PT05M30.00S,2023-11-23T03:16:24.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,104,104,2023-11-23T03:16:24Z,6230000,False,,,0,,D. Sabonis Free Throw 1 of 2 (19 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
626,PT05M30.00S,2023-11-23T03:16:25.4Z,4,REGULAR,substitution,out,[],1627742,,,1610612758,104,104,2023-11-23T03:16:44Z,6240000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M30.00S,2023-11-23T03:16:25.4Z,4,REGULAR,substitution,in,[],1630230,,,1610612758,104,104,2023-11-23T03:16:44Z,6250000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M30.00S,2023-11-23T03:16:53.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,104,105,2023-11-23T03:16:53Z,6260000,False,,,0,,D. Sabonis Free Throw 2 of 2 (20 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
629,PT05M16.00S,2023-11-23T03:17:13.7Z,4,REGULAR,3pt,Jump Shot,[],1630230,33.196452036793694,49.50980392156863,1610612740,107,105,2023-11-23T03:17:20Z,6270000,False,2.0,260.0,1,left,N. Marshall 25' 3PT  (12 PTS) (Z. Williamson 5 AST),"[1630230, 1629627]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,25.95,Made,12.0,Z. Williamson,1629627.0,5.0,,,,,,,,,
631,PT04M54.00S,2023-11-23T03:17:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,54.166666666666664,1610612758,107,107,2023-11-23T03:17:43Z,6290000,False,21.0,8.0,1,right,D. Sabonis Layup (22 PTS) (M. Monk 5 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,2.25,Made,22.0,M. Monk,1628370.0,5.0,,,,,,,,,
633,PT04M35.00S,2023-11-23T03:17:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.178055190538765,45.09803921568628,1610612740,107,107,2023-11-23T03:18:01Z,6310000,False,25.0,15.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.87,Missed,,,,,,,,,,,,,
634,PT04M33.00S,2023-11-23T03:17:57.8Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,107,107,2023-11-23T03:17:57Z,6320000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,633.0,3.0,3.0,0.0,,
635,PT04M15.00S,2023-11-23T03:18:15.2Z,4,REGULAR,turnover,bad pass,[],1626168,,,1610612758,107,107,2023-11-23T03:18:22Z,6330000,False,,,0,,T. Lyles bad pass TURNOVER (2 TO),"[1626168, 1630529]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,2.0,Jones,1630529.0,,,,,,
636,PT04M15.00S,2023-11-23T03:18:15.2Z,4,REGULAR,steal,,[],1630529,,,1610612740,107,107,2023-11-23T03:18:17Z,6340000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
637,PT04M13.00S,2023-11-23T03:18:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612740,107,107,2023-11-23T03:18:28Z,6350000,False,,,0,,D. Fox shooting personal FOUL (4 PF) (Jones 2 FT),"[1628368, 1630529]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1626300.0,4.0,1.0,Jones,1630529.0,,,,,,,,,,,,,,,
639,PT04M13.00S,2023-11-23T03:18:48.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,108,107,2023-11-23T03:18:48Z,6370000,False,,,0,,H. Jones Free Throw 1 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
640,PT04M13.00S,2023-11-23T03:18:50.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,108,107,2023-11-23T03:19:05Z,6380000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M13.00S,2023-11-23T03:18:50.5Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,108,107,2023-11-23T03:19:05Z,6390000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M13.00S,2023-11-23T03:19:14.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,108,107,2023-11-23T03:19:14Z,6400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M13.00S,2023-11-23T03:22:08.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,109,107,2023-11-23T03:22:08Z,6410000,False,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
644,PT04M00.00S,2023-11-23T03:22:29.1Z,4,REGULAR,foul,offensive,[],1626168,,,1610612758,109,107,2023-11-23T03:22:45Z,6420000,False,,,0,,T. Lyles off-the-ball offensive FOUL (5 PF),"[1626168, 1630631]",1610612758.0,SAC,off-the-ball,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,5.0,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
646,PT04M00.00S,2023-11-23T03:22:29.1Z,4,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,109,107,2023-11-23T03:22:29Z,6440000,False,,,0,,T. Lyles offensive foul TURNOVER (3 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,,,,,,,,,,,3.0,,,,,,,,
647,PT03M48.00S,2023-11-23T03:22:52.4Z,4,REGULAR,turnover,bad pass,[],202685,,,1610612740,109,107,2023-11-23T03:22:56Z,6450000,False,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1628368]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,
648,PT03M48.00S,2023-11-23T03:22:52.4Z,4,REGULAR,steal,,[],1628368,,,1610612758,109,107,2023-11-23T03:22:55Z,6460000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
649,PT03M42.00S,2023-11-23T03:22:58.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,78.9257555847569,90.68627450980392,1610612758,109,107,2023-11-23T03:23:07Z,6470000,False,203.0,146.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,25.01,Missed,,,,,,,,,,,,,
650,PT03M40.00S,2023-11-23T03:23:00.0Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,109,107,2023-11-23T03:23:07Z,6480000,False,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,649.0,3.0,3.0,0.0,,
675,PT03M19.00S,2023-11-23T03:23:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,9.543363994743759,50.49019607843137,1610612740,109,107,2023-11-23T03:26:24Z,6485000,False,-2.0,37.0,1,left,MISS J. Valanciunas driving Layup,[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,3.73,Missed,,,,,,,,,,,,,
677,PT03M18.00S,2023-11-23T03:23:12.3Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612740,109,107,2023-11-23T03:26:24Z,6488750,False,,,0,,D. Daniels REBOUND (Off:3 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,675.0,7.0,4.0,3.0,,
651,PT03M15.00S,2023-11-23T03:23:24.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,4.5499342969776615,54.41176470588235,1610612740,109,107,2023-11-23T03:26:24Z,6490000,False,-22.0,-10.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,2.41,Missed,,,,,,,,,,,,,
652,PT03M13.00S,2023-11-23T03:23:26.7Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,109,107,2023-11-23T03:26:35Z,6500000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,651.0,2.0,2.0,0.0,,
653,PT03M04.00S,2023-11-23T03:23:36.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.52496714848883,40.68627450980392,1610612758,109,107,2023-11-23T03:23:42Z,6510000,False,-47.0,102.0,1,right,MISS D. Fox 11' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.25,Missed,,,,,,,,,,,,,
654,PT03M00.00S,2023-11-23T03:23:40.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,109,107,2023-11-23T03:23:42Z,6520000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,653.0,11.0,8.0,3.0,,
655,PT02M49.00S,2023-11-23T03:23:55.2Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612740,109,107,2023-11-23T03:24:12Z,6530000,False,,,0,,D. Fox shooting personal FOUL (5 PF) (Alvarado 2 FT),"[1628368, 1630631]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,5.0,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
657,PT02M49.00S,2023-11-23T03:24:23.3Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,109,107,2023-11-23T03:24:23Z,6550000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
658,PT02M49.00S,2023-11-23T03:24:23.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,109,107,2023-11-23T03:24:23Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,,,,,
659,PT02M49.00S,2023-11-23T03:24:25.5Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,109,107,2023-11-23T03:24:32Z,6570000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M49.00S,2023-11-23T03:24:25.5Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,109,107,2023-11-23T03:24:32Z,6580000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M49.00S,2023-11-23T03:24:25.5Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,109,107,2023-11-23T03:24:32Z,6590000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M49.00S,2023-11-23T03:24:25.5Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,109,107,2023-11-23T03:24:32Z,6600000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M49.00S,2023-11-23T03:24:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,109,107,2023-11-23T03:24:46Z,6610000,False,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
664,PT02M46.00S,2023-11-23T03:24:47.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,109,107,2023-11-23T03:24:47Z,6620000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,663.0,9.0,7.0,2.0,,
665,PT02M28.00S,2023-11-23T03:25:05.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203084,89.43823915900131,59.068627450980394,1610612758,109,107,2023-11-23T03:25:09Z,6630000,False,45.0,47.0,1,right,MISS H. Barnes 6' driving Hook,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.51,Missed,,,,,,,,,,,,,
666,PT02M25.00S,2023-11-23T03:25:08.9Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,109,107,2023-11-23T03:25:09Z,6640000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,665.0,5.0,4.0,1.0,,
667,PT02M15.00S,2023-11-23T03:25:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630631,26.62614980289093,85.5392156862745,1610612740,109,107,2023-11-23T03:25:23Z,6650000,False,-178.0,198.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,26.59,Missed,,,,,,,,,,,,,
668,PT02M11.00S,2023-11-23T03:25:22.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,109,107,2023-11-23T03:25:23Z,6660000,False,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,667.0,4.0,4.0,0.0,,
669,PT02M04.00S,2023-11-23T03:25:35.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612758,109,107,2023-11-23T03:25:41Z,6670000,False,,,0,,J. Valanciunas shooting personal FOUL (4 PF) (Sabonis 2 FT),"[202685, 1627734]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,101283.0,4.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
671,PT02M04.00S,2023-11-23T03:26:04.0Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,109,107,2023-11-23T03:26:04Z,6690000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
672,PT02M04.00S,2023-11-23T03:26:04.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,109,107,2023-11-23T03:26:04Z,6700000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,,,,,
673,PT02M04.00S,2023-11-23T03:26:05.1Z,4,REGULAR,substitution,out,[],1630631,,,1610612758,109,107,2023-11-23T03:26:08Z,6710000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M04.00S,2023-11-23T03:26:05.1Z,4,REGULAR,substitution,in,[],1630230,,,1610612758,109,107,2023-11-23T03:26:08Z,6720000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M04.00S,2023-11-23T03:26:32.4Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,109,108,2023-11-23T03:26:32Z,6730000,False,,,0,,D. Sabonis Free Throw 2 of 2 (23 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
679,PT01M52.00S,2023-11-23T03:26:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.206964520367937,48.28431372549019,1610612740,111,108,2023-11-23T03:27:20Z,6740000,False,9.0,-4.0,1,left,Z. Williamson driving Layup (25 PTS) (N. Marshall 4 AST),"[1629627, 1630230]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,0.93,Made,25.0,N. Marshall,1630230.0,4.0,,,,,,,,,
