actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
410,PT05M35.00S,2024-01-27T02:30:03.7Z,3,REGULAR,2pt,Jump Shot,[],1628983,85.89027595269383,66.91176470588235,1610612760,52,60,2024-01-27T02:30:11Z,4030000,False,85.0,80.0,1,right,S. Gilgeous-Alexander 11' pullup Jump Shot (20 PTS) (J. Giddey 4 AST),"[1628983, 1630581]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,11.65,Made,,,,,,,,,,,,,20.0,J. Giddey,1630581.0,4.0,,
411,PT05M19.00S,2024-01-27T02:30:23.0Z,3,REGULAR,foul,offensive,[],1627742,,,1610612740,52,60,2024-01-27T02:31:29Z,4040000,False,,,0,,B. Ingram offensive FOUL (1 PF),"[1627742, 1629652]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2714.0,1.0,0.0,Dort,1629652.0,,,,,,,
413,PT05M19.00S,2024-01-27T02:30:23.0Z,3,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,52,60,2024-01-27T02:30:23Z,4060000,False,,,0,,B. Ingram offensive foul TURNOVER (3 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2714.0,,,,,3.0,,,,,,
414,PT05M09.00S,2024-01-27T02:30:51.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,85.23324572930355,31.61764705882353,1610612760,52,62,2024-01-27T02:31:45Z,4070000,False,-92.0,86.0,1,right,J. Williams 12' fadeaway Jump Shot (6 PTS),[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,12.61,Made,,,,,,,,,,,,,6.0,,,,,
415,PT05M00.00S,2024-01-27T02:30:59.3Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,52,62,2024-01-27T02:31:03Z,4080000,False,,,0,,B. Ingram bad pass TURNOVER (4 TO),"[1627742, 1629026]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,4.0,,,,,Williams,1629026.0
416,PT05M00.00S,2024-01-27T02:30:59.3Z,3,REGULAR,steal,,[],1629026,,,1610612760,52,62,2024-01-27T02:31:00Z,4090000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
417,PT04M55.00S,2024-01-27T02:31:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612760,52,62,2024-01-27T02:31:12Z,4100000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Dort 2 FT),"[1627742, 1629652]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,202056.0,2.0,0.0,Dort,1629652.0,,,,,,,
419,PT04M55.00S,2024-01-27T02:31:39.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,52,62,2024-01-27T02:31:39Z,4120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,out,[],203468,,,1610612760,52,62,2024-01-27T02:34:58Z,4140000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,out,[],1626204,,,1610612760,52,62,2024-01-27T02:34:58Z,4150000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,52,62,2024-01-27T02:34:58Z,4160000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,in,[],1630631,,,1610612760,52,62,2024-01-27T02:34:58Z,4170000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,in,[],202685,,,1610612760,52,62,2024-01-27T02:34:58Z,4180000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M55.00S,2024-01-27T02:34:43.5Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,52,62,2024-01-27T02:34:58Z,4190000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M55.00S,2024-01-27T02:35:40.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,52,63,2024-01-27T02:35:40Z,4200000,False,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
429,PT04M55.00S,2024-01-27T02:35:58.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,52,64,2024-01-27T02:35:58Z,4210000,False,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
430,PT04M44.00S,2024-01-27T02:36:10.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,6.652431011826544,49.26470588235294,1610612740,54,64,2024-01-27T02:36:15Z,4220000,False,4.0,10.0,1,left,H. Jones alley-oop DUNK (12 PTS) (B. Ingram 8 AST),"[1630529, 1627742]",1610612740.0,NOP,alley-oop,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,,,,12.0,B. Ingram,1627742.0,8.0,,
432,PT04M24.00S,2024-01-27T02:36:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,90.3580814717477,50.0,1610612760,54,66,2024-01-27T02:36:54Z,4240000,False,0.0,38.0,1,right,J. Giddey cutting finger roll Layup (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,,,,,,,4.0,S. Gilgeous-Alexander,1628983.0,2.0,,
434,PT04M12.00S,2024-01-27T02:36:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,46.32352941176471,1610612740,56,66,2024-01-27T02:36:47Z,4260000,False,18.0,6.0,1,left,J. Valanciunas cutting Layup (10 PTS) (J. Alvarado 2 AST),"[202685, 1630631]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,,,,10.0,J. Alvarado,1630631.0,2.0,,
436,PT03M55.00S,2024-01-27T02:37:00.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,75.64060446780552,12.5,1610612760,56,69,2024-01-27T02:37:28Z,4280000,False,-188.0,176.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (23 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,,,,,,,23.0,,,,,
437,PT03M38.00S,2024-01-27T02:37:17.3Z,3,REGULAR,2pt,Jump Shot,[],1627742,16.770696452036795,66.17647058823529,1610612740,58,69,2024-01-27T02:37:22Z,4290000,False,-81.0,105.0,1,left,B. Ingram 13' pullup Jump Shot (10 PTS) (J. Alvarado 3 AST),"[1627742, 1630631]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,13.26,Made,,,,,,,,,,,,,10.0,J. Alvarado,1630631.0,3.0,,
438,PT03M19.00S,2024-01-27T02:37:36.1Z,3,REGULAR,turnover,bad pass,[],1629026,,,1610612760,58,69,2024-01-27T02:37:39Z,4300000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1630631]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,,,,,Alvarado,1630631.0
439,PT03M19.00S,2024-01-27T02:37:36.1Z,3,REGULAR,steal,,[],1630631,,,1610612740,58,69,2024-01-27T02:37:37Z,4310000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
440,PT03M14.00S,2024-01-27T02:37:40.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,9.017739816031538,3.431372549019608,1610612740,58,69,2024-01-27T02:37:47Z,4320000,False,233.0,32.0,1,left,MISS J. Hawkins running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
441,PT03M11.00S,2024-01-27T02:37:43.9Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,58,69,2024-01-27T02:37:47Z,4330000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,440.0,2.0,2.0,0.0,,,,,,,,,,,,
442,PT03M00.00S,2024-01-27T02:37:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.77463863337714,51.225490196078425,1610612760,58,71,2024-01-27T02:37:59Z,4340000,False,6.0,6.0,1,right,K. Williams cutting Layup (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629026, 1628983]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,
444,PT02M43.00S,2024-01-27T02:38:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630631,30.56833114323259,32.84313725490196,1610612740,58,71,2024-01-27T02:38:16Z,4360000,False,86.0,235.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
445,PT02M40.00S,2024-01-27T02:38:14.6Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,58,71,2024-01-27T02:38:16Z,4370000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,444.0,4.0,4.0,0.0,,,,,,,,,,,,
446,PT02M35.00S,2024-01-27T02:38:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629026,92.9862023653088,51.71568627450981,1610612760,58,73,2024-01-27T02:38:26Z,4380000,False,9.0,13.0,1,right,K. Williams running Layup (8 PTS) (J. Giddey 5 AST),"[1629026, 1630581]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,,8.0,J. Giddey,1630581.0,5.0,,
448,PT02M11.00S,2024-01-27T02:38:43.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,11.908672798948752,66.66666666666666,1610612740,60,73,2024-01-27T02:38:48Z,4400000,False,-83.0,59.0,1,left,B. Ingram 10' pullup Jump Shot (12 PTS) (J. Hawkins 2 AST),"[1627742, 1641722]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,10.23,Made,,,,,,,,,,,,,12.0,J. Hawkins,1641722.0,2.0,,
450,PT01M56.00S,2024-01-27T02:38:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,87.07293035479631,62.5,1610612760,60,73,2024-01-27T02:39:03Z,4420000,False,62.0,69.0,1,right,MISS S. Gilgeous-Alexander 9' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,9.31,Missed,,,,,,,,,,,,,,,,,,
451,PT01M54.00S,2024-01-27T02:39:01.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,60,73,2024-01-27T02:39:03Z,4430000,False,,,0,,J. Valanciunas REBOUND (Off:5 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Right,,,,,450.0,9.0,4.0,5.0,,,,,,,,,,,,
452,PT01M42.00S,2024-01-27T02:39:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,11.908672798948752,64.95098039215686,1610612740,62,73,2024-01-27T02:39:17Z,4440000,False,-75.0,59.0,1,left,J. Alvarado 9' driving floating Jump Shot (5 PTS) (H. Jones 1 AST),"[1630631, 1630529]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,9.55,Made,,,,,,,,,,,,,5.0,H. Jones,1630529.0,1.0,,
454,PT01M41.00S,2024-01-27T02:39:17.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,62,73,2024-01-27T02:39:17Z,4460000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612760,62,73,2024-01-27T02:40:44Z,4470000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,out,[],1627742,,,1610612760,62,73,2024-01-27T02:40:44Z,4480000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,62,73,2024-01-27T02:40:44Z,4490000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612760,62,73,2024-01-27T02:40:44Z,4500000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,in,[],203468,,,1610612760,62,73,2024-01-27T02:40:44Z,4510000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M41.00S,2024-01-27T02:40:35.4Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,62,73,2024-01-27T02:40:44Z,4520000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M26.00S,2024-01-27T02:40:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.69448094612353,46.81372549019608,1610612760,62,75,2024-01-27T02:41:00Z,4530000,False,-16.0,-3.0,1,right,S. Gilgeous-Alexander reverse Layup (25 PTS) (J. Williams 1 AST),"[1628983, 1631119]",1610612760.0,OKC,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,,,25.0,J. Williams,1631119.0,1.0,,
464,PT01M11.00S,2024-01-27T02:41:12.0Z,3,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612740,62,75,2024-01-27T02:41:19Z,4550000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1631119, 202685]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,2714.0,1.0,0.0,Valanciunas,202685.0,,,,,,,
466,PT01M11.00S,2024-01-27T02:41:43.4Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,63,75,2024-01-27T02:41:43Z,4570000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
467,PT01M11.00S,2024-01-27T02:41:46.2Z,3,REGULAR,substitution,out,[],1629652,,,1610612740,63,75,2024-01-27T02:42:01Z,4580000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M11.00S,2024-01-27T02:41:46.2Z,3,REGULAR,substitution,out,[],1631119,,,1610612740,63,75,2024-01-27T02:42:01Z,4590000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M11.00S,2024-01-27T02:41:46.2Z,3,REGULAR,substitution,in,[],1631096,,,1610612740,63,75,2024-01-27T02:42:01Z,4600000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M11.00S,2024-01-27T02:41:46.2Z,3,REGULAR,substitution,in,[],1641717,,,1610612740,63,75,2024-01-27T02:42:01Z,4610000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M11.00S,2024-01-27T02:42:09.7Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,64,75,2024-01-27T02:42:09Z,4620000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
472,PT00M59.10S,2024-01-27T02:42:21.9Z,3,REGULAR,2pt,Jump Shot,[],1631096,78.40013140604468,49.754901960784316,1610612760,64,75,2024-01-27T02:42:26Z,4630000,False,-1.0,151.0,1,right,MISS C. Holmgren 15' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Center,15.05,Missed,,,,,,,,,,,,,,,,,,
473,PT00M57.00S,2024-01-27T02:42:24.0Z,3,REGULAR,rebound,offensive,[],1641717,,,1610612760,64,75,2024-01-27T02:42:26Z,4640000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Center,,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,
474,PT00M50.20S,2024-01-27T02:42:31.3Z,3,REGULAR,turnover,bad pass,[],1630198,,,1610612760,64,75,2024-01-27T02:42:35Z,4650000,False,,,0,,I. Joe bad pass TURNOVER (1 TO),"[1630198, 1630631]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Alvarado,1630631.0
475,PT00M50.20S,2024-01-27T02:42:31.3Z,3,REGULAR,steal,,[],1630631,,,1610612740,64,75,2024-01-27T02:42:32Z,4660000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
476,PT00M42.60S,2024-01-27T02:42:39.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,5.732588699080158,95.34313725490196,1610612740,64,75,2024-01-27T02:42:44Z,4670000,False,-227.0,1.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
477,PT00M38.60S,2024-01-27T02:42:43.0Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,64,75,2024-01-27T02:42:44Z,4680000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,476.0,10.0,8.0,2.0,,,,,,,,,,,,
478,PT00M33.30S,2024-01-27T02:42:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.10183968462549,40.44117647058824,1610612760,64,77,2024-01-27T02:43:07Z,4690000,False,-48.0,88.0,1,right,S. Gilgeous-Alexander 9' driving floating Jump Shot (27 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.97,Made,,,,,,,,,,,,,27.0,,,,,
480,PT00M08.80S,2024-01-27T02:43:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.113666228646515,46.32352941176471,1610612740,64,77,2024-01-27T02:45:51Z,4710000,False,18.0,99.0,1,left,MISS C. McCollum 10' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,,
481,PT00M06.20S,2024-01-27T02:43:18.4Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,64,77,2024-01-27T02:43:21Z,4720000,False,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,
482,PT00M05.30S,2024-01-27T02:43:19.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,27.020367936925098,79.65686274509804,1610612740,64,77,2024-01-27T02:43:27Z,4730000,False,-148.0,201.0,1,left,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
483,PT00M03.10S,2024-01-27T02:43:21.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,64,77,2024-01-27T02:44:25Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,482.0,,,,,,,,,,,,,,,
485,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,out,[],1641722,,,1610612760,64,77,2024-01-27T02:43:37Z,4760000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,64,77,2024-01-27T02:43:37Z,4770000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,in,[],1630700,,,1610612760,64,77,2024-01-27T02:43:37Z,4780000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,in,[],1631114,,,1610612760,64,77,2024-01-27T02:43:37Z,4790000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,out,[],202685,,,1610612760,64,77,2024-01-27T02:43:44Z,4800000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M03.10S,2024-01-27T02:43:29.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612760,64,77,2024-01-27T02:43:44Z,4810000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2024-01-27T02:43:53.8Z,3,REGULAR,3pt,Jump Shot,[],1631114,67.49342969776609,46.32352941176471,1610612760,64,77,2024-01-27T02:44:15Z,4820000,False,-18.0,253.0,1,right,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2024-01-27T02:43:56.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,64,77,2024-01-27T02:43:56Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,491.0,,,,,,,,,,,,,,,
493,PT00M00.00S,2024-01-27T02:44:01.2Z,3,REGULAR,period,end,[],0,,,1610612760,64,77,2024-01-27T02:44:01Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612760,64,77,2024-01-27T02:46:37Z,4850000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612760,64,77,2024-01-27T02:46:37Z,4860000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-01-27T02:46:14.5Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,64,77,2024-01-27T02:46:37Z,4870000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
