actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
612,PT01M02.00S,2024-04-06T02:04:17.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,104,107,2024-04-06T02:04:23Z,5880000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,611.0,6.0,5.0,1.0,,,,,,,,,,,,,,
613,PT01M02.00S,2024-04-06T02:04:22.3Z,4,REGULAR,foul,personal,[],1628380,,,1610612740,104,107,2024-04-06T02:04:59Z,5890000,False,,,0,,Z. Collins personal FOUL (2 PF),"[1628380, 202685]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,,,,,2.0,0.0,Valanciunas,202685.0,,
615,PT01M02.00S,2024-04-06T02:04:35.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612740,104,107,2024-04-06T02:04:40Z,5910000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M02.00S,2024-04-06T02:04:35.9Z,4,REGULAR,substitution,in,[],1631103,,,1610612740,104,107,2024-04-06T02:04:40Z,5920000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M42.40S,2024-04-06T02:05:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612740,104,107,2024-04-06T02:05:19Z,5930000,False,,,0,,M. Branham personal FOUL (3 PF) (Valanciunas 2 FT),"[1631103, 202685]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,,,,,3.0,0.0,Valanciunas,202685.0,,
619,PT00M42.40S,2024-04-06T02:05:44.3Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,105,107,2024-04-06T02:05:44Z,5950000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (25 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
620,PT00M42.40S,2024-04-06T02:06:10.1Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,106,107,2024-04-06T02:06:10Z,5960000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (26 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
621,PT00M31.30S,2024-04-06T02:06:26.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,30.56833114323259,25.0,1610612759,106,107,2024-04-06T02:06:31Z,5970000,False,125.0,235.0,1,left,MISS D. Graham 26' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
622,PT00M28.60S,2024-04-06T02:06:29.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,106,107,2024-04-06T02:06:31Z,5980000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,621.0,7.0,6.0,1.0,,,,,,,,,,,,,,
623,PT00M12.60S,2024-04-06T02:06:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,82.47371879106439,44.36274509803921,1610612740,106,107,2024-04-06T02:15:48Z,5990000,False,-28.0,112.0,1,right,MISS H. Jones 11' driving floating Shot - blocked,"[1630529, 1641705]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.57,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,,,,
624,PT00M12.60S,2024-04-06T02:06:45.4Z,4,REGULAR,block,,[],1641705,,,1610612740,106,107,2024-04-06T02:06:48Z,6000000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
625,PT00M10.30S,2024-04-06T02:06:47.7Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,106,107,2024-04-06T02:06:52Z,6010000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,623.0,4.0,4.0,0.0,,,,,,,,,,,,,,
626,PT00M10.30S,2024-04-06T02:06:52.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612759,106,107,2024-04-06T02:16:11Z,6020000,False,,,0,,T. Murphy III take personal FOUL (4 PF) (Graham 2 FT),"[1630530, 1628984]",1610612740.0,NOP,take,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628487.0,,,,,4.0,0.0,Graham,1628984.0,,
628,PT00M10.30S,2024-04-06T02:07:28.8Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,106,108,2024-04-06T02:07:28Z,6040000,False,,,0,,D. Graham Free Throw 1 of 2 (19 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
629,PT00M10.30S,2024-04-06T02:07:45.3Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,106,109,2024-04-06T02:07:45Z,6050000,False,,,0,,D. Graham Free Throw 2 of 2 (20 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
630,PT00M10.30S,2024-04-06T02:07:49.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,106,109,2024-04-06T02:07:49Z,6060000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M10.30S,2024-04-06T02:08:39.4Z,4,REGULAR,substitution,out,[],202685,,,1610612740,106,109,2024-04-06T02:09:06Z,6070000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M10.30S,2024-04-06T02:08:39.4Z,4,REGULAR,substitution,in,[],1641722,,,1610612740,106,109,2024-04-06T02:09:06Z,6080000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M02.50S,2024-04-06T02:09:33.4Z,4,REGULAR,turnover,lost ball,[],1630529,,,1610612740,106,109,2024-04-06T02:17:17Z,6090000,False,,,0,,H. Jones lost ball TURNOVER (2 TO),"[1630529, 1641705]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,Wembanyama,1641705.0
636,PT00M02.50S,2024-04-06T02:09:33.4Z,4,REGULAR,steal,,[],1641705,,,1610612759,106,109,2024-04-06T02:10:02Z,6100000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
638,PT00M00.90S,2024-04-06T02:09:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641722,,,1610612759,106,109,2024-04-06T02:17:35Z,6120000,False,,,0,,J. Hawkins take personal FOUL (1 PF) (Wembanyama 2 FT),"[1641722, 1641705]",1610612740.0,NOP,take,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628487.0,,,,,1.0,0.0,Wembanyama,1641705.0,,
640,PT00M00.90S,2024-04-06T02:10:06.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,106,110,2024-04-06T02:10:06Z,6140000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
641,PT00M00.90S,2024-04-06T02:10:24.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,106,111,2024-04-06T02:10:24Z,6150000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
642,PT00M00.20S,2024-04-06T02:11:58.0Z,4,REGULAR,3pt,Jump Shot,[],203468,70.38436268068331,21.568627450980394,1610612740,109,111,2024-04-06T02:12:17Z,6160000,False,-142.0,226.0,1,right,C. McCollum 26' 3PT  (31 PTS) (H. Jones 3 AST),"[203468, 1630529]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.69,Made,,,,,31.0,,,,,H. Jones,1630529.0,3.0,,,,,,
645,PT00M00.00S,2024-04-06T02:12:16.6Z,4,REGULAR,period,end,[],0,,,1610612759,109,111,2024-04-06T02:12:16Z,6190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M00.00S,2024-04-06T02:12:20.8Z,4,REGULAR,game,end,[],0,,,0,109,111,2024-04-06T02:12:20Z,6200000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
