actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
480,PT01M47.00S,2022-11-26T02:23:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,72.7496714848883,18.38235294117647,1610612757,82,86,2022-11-26T02:23:10Z,4570000,False,-158.0,204.0,1,right,A. Simons 25' 3PT  (26 PTS) (T. Watford 1 AST),"[1629014, 1630570]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,,,,,26.0,T. Watford,1630570.0,1.0,,,,,,
482,PT01M28.00S,2022-11-26T02:23:22.6Z,3,REGULAR,2pt,Jump Shot,[],1630193,20.844283837056505,54.41176470588235,1610612752,82,86,2022-11-26T02:23:27Z,4590000,False,-22.0,143.0,1,left,MISS I. Quickley 14' turnaround Shot,[1630193],1610612752.0,NYK,turnaround,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,14.51,Missed,,,,,,,,,,,,,,,,,,
483,PT01M26.00S,2022-11-26T02:23:24.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,82,86,2022-11-26T02:23:27Z,4600000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Center,,,482.0,1.0,1.0,0.0,,,,,,,,,,,,,,
484,PT01M16.00S,2022-11-26T02:23:37.0Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,82,86,2022-11-26T02:23:42Z,4610000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Watford 2 FT),"[1628392, 1630570]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,3.0,0.0,Watford,1630570.0,,
486,PT01M16.00S,2022-11-26T02:24:00.8Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,82,87,2022-11-26T02:24:00Z,4630000,False,,,0,,T. Watford Free Throw 1 of 2 (5 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
487,PT01M16.00S,2022-11-26T02:24:07.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,82,87,2022-11-26T02:24:07Z,4640000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M16.00S,2022-11-26T02:25:44.9Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,82,88,2022-11-26T02:25:44Z,4650000,False,,,0,,T. Watford Free Throw 2 of 2 (6 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
489,PT01M01.00S,2022-11-26T02:26:01.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,7.30946123521682,3.9215686274509802,1610612752,82,88,2022-11-26T02:26:08Z,4660000,False,230.0,16.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
490,PT00M57.40S,2022-11-26T02:26:05.3Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,82,88,2022-11-26T02:26:08Z,4670000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,489.0,4.0,4.0,0.0,,,,,,,,,,,,,,
491,PT00M44.30S,2022-11-26T02:26:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,94.82588699080158,49.754901960784316,1610612757,82,90,2022-11-26T02:26:53Z,4680000,False,-1.0,-4.0,1,right,T. Watford driving finger roll Layup (8 PTS),[1630570],1610612757.0,POR,driving finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,8.0,,,,,,,,,
492,PT00M35.90S,2022-11-26T02:26:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,6.915243101182654,51.225490196078425,1610612752,84,90,2022-11-26T02:26:35Z,4690000,False,-6.0,13.0,1,left,M. McBride cutting Layup (4 PTS) (I. Hartenstein 2 AST),"[1630540, 1628392]",1610612752.0,NYK,cutting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,4.0,I. Hartenstein,1628392.0,2.0,,,,,,
494,PT00M16.10S,2022-11-26T02:27:23.2Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,84,90,2022-11-26T02:27:28Z,4710000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628392]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,Hartenstein,1628392.0
495,PT00M16.10S,2022-11-26T02:27:23.2Z,3,REGULAR,steal,,[],1628392,,,1610612752,84,90,2022-11-26T02:27:25Z,4720000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
496,PT00M13.30S,2022-11-26T02:27:27.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,6.389618922470433,50.49019607843137,1610612752,86,90,2022-11-26T02:27:51Z,4730000,False,-2.0,8.0,1,left,R. Barrett running DUNK (12 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,12.0,I. Quickley,1630193.0,4.0,,,,,,
498,PT00M03.60S,2022-11-26T02:27:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.56307490144546,51.225490196078425,1610612757,86,90,2022-11-26T02:27:46Z,4750000,False,6.0,-1.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
499,PT00M02.50S,2022-11-26T02:27:42.6Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612757,86,90,2022-11-26T02:28:06Z,4760000,False,,,0,,J. Hart REBOUND (Off:6 Def:8),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,498.0,14.0,8.0,6.0,,,,,,,,,,,,,,
500,PT00M01.50S,2022-11-26T02:27:45.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,94.30026281208936,49.50980392156863,1610612757,86,92,2022-11-26T02:28:28Z,4770000,False,-2.0,1.0,1,right,J. Hart putback Layup (8 PTS),[1628404],1610612757.0,POR,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,,,8.0,,,,,,,,,
501,PT00M00.30S,2022-11-26T02:27:48.8Z,3,REGULAR,3pt,Jump Shot,[],1629628,32.40801576872536,16.42156862745098,1610612752,86,92,2022-11-26T02:27:55Z,4780000,False,168.0,252.0,1,left,MISS R. Barrett 30' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,30.29,Missed,,,,,,,,,,,,,,,,,,
502,PT00M00.10S,2022-11-26T02:27:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,86,92,2022-11-26T02:27:55Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,501.0,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2022-11-26T02:27:52.0Z,3,REGULAR,period,end,[],0,,,1610612752,86,92,2022-11-26T02:27:52Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,out,['startperiod'],1630540,,,1610612752,86,92,2022-11-26T02:30:38Z,4810000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612752,86,92,2022-11-26T02:30:38Z,4820000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612752,86,92,2022-11-26T02:30:38Z,4830000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,86,92,2022-11-26T02:30:38Z,4840000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,in,['startperiod'],1626159,,,1610612752,86,92,2022-11-26T02:30:38Z,4850000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-11-26T02:30:01.5Z,4,REGULAR,substitution,in,['startperiod'],203924,,,1610612752,86,92,2022-11-26T02:30:38Z,4860000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-26T02:30:28.3Z,4,REGULAR,period,start,[],0,,,1610612757,86,92,2022-11-26T02:30:38Z,4870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M41.00S,2022-11-26T02:30:46.3Z,4,REGULAR,turnover,bad pass,[],203924,,,1610612757,86,92,2022-11-26T02:30:50Z,4880000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1628392]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Hartenstein,1628392.0
512,PT11M41.00S,2022-11-26T02:30:46.3Z,4,REGULAR,steal,,[],1628392,,,1610612752,86,92,2022-11-26T02:30:48Z,4890000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT11M35.00S,2022-11-26T02:30:53.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,5.995400788436268,47.794117647058826,1610612752,86,92,2022-11-26T02:32:33Z,4900000,False,11.0,4.0,1,left,MISS R. Barrett running Layup,[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
514,PT11M34.00S,2022-11-26T02:30:54.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,86,92,2022-11-26T02:31:46Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,513.0,,,,,,,,,,,,,,,,,
517,PT11M34.00S,2022-11-26T02:31:12.1Z,4,REGULAR,foul,personal,[],1626159,,,1610612752,86,92,2022-11-26T02:31:19Z,4940000,False,,,0,,J. Winslow loose ball personal FOUL (2 PF),"[1626159, 1628392]",1610612757.0,POR,loose ball,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,2.0,0.0,Hartenstein,1628392.0,,
519,PT11M34.00S,2022-11-26T02:31:12.2Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,86,92,2022-11-26T02:31:24Z,4960000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M34.00S,2022-11-26T02:31:12.2Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,86,92,2022-11-26T02:31:24Z,4970000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT11M22.00S,2022-11-26T02:31:33.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630193,15.55519053876479,48.774509803921575,1610612752,86,92,2022-11-26T02:49:55Z,4985000,False,6.0,94.0,1,left,MISS I. Quickley 9' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
626,PT11M20.00S,2022-11-26T02:31:35.1Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,86,92,2022-11-26T02:50:37Z,4992500,False,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,625.0,2.0,1.0,1.0,,,,,,,,,,,,,,
523,PT11M19.00S,2022-11-26T02:31:54.0Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612752,86,92,2022-11-26T02:32:32Z,5000000,False,,,0,,N. Little shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629642, 1630193]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Quickley,1630193.0,,
525,PT11M19.00S,2022-11-26T02:32:26.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630193,,,1610612752,87,92,2022-11-26T02:49:55Z,5020000,False,,,0,,I. Quickley Free Throw 1 of 2 (12 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
526,PT11M19.00S,2022-11-26T02:32:43.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630193,,,1610612752,88,92,2022-11-26T02:49:55Z,5030000,False,,,0,,I. Quickley Free Throw 2 of 2 (13 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
527,PT11M04.00S,2022-11-26T02:33:00.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,91.01511169513797,49.50980392156863,1610612757,88,92,2022-11-26T02:35:56Z,5040000,False,-2.0,32.0,1,right,MISS J. Winslow driving floating Shot - blocked,"[1626159, 1629011]",1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,Robinson,1629011.0,,,,,,,,,,
529,PT11M04.00S,2022-11-26T02:33:00.3Z,4,REGULAR,block,,[],1629011,,,1610612757,88,92,2022-11-26T02:33:06Z,5045000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT11M01.00S,2022-11-26T02:33:03.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,88,92,2022-11-26T02:33:06Z,5050000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,527.0,3.0,3.0,0.0,,,,,,,,,,,,,,
530,PT10M54.00S,2022-11-26T02:33:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.258212877792378,51.225490196078425,1610612752,88,92,2022-11-26T02:33:18Z,5060000,False,-6.0,6.0,1,left,MISS I. Quickley driving reverse Layup,[1630193],1610612752.0,NYK,driving reverse,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
531,PT10M52.00S,2022-11-26T02:33:12.6Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,88,92,2022-11-26T02:33:18Z,5070000,False,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,530.0,6.0,2.0,4.0,,,,,,,,,,,,,,
532,PT10M52.00S,2022-11-26T02:33:14.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,90,92,2022-11-26T02:36:32Z,5080000,False,0.0,0.0,1,left,M. Robinson tip DUNK (10 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,10.0,,,,,,,,,
533,PT10M39.00S,2022-11-26T02:33:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.5407358738502,46.32352941176471,1610612757,90,92,2022-11-26T02:33:30Z,5090000,False,-18.0,27.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
534,PT10M38.00S,2022-11-26T02:33:26.1Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,90,92,2022-11-26T02:33:30Z,5100000,False,,,0,,R. Barrett REBOUND (Off:1 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,533.0,7.0,6.0,1.0,,,,,,,,,,,,,,
535,PT10M32.00S,2022-11-26T02:33:32.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.258212877792378,50.245098039215684,1610612752,92,92,2022-11-26T02:38:11Z,5110000,False,-1.0,6.0,1,left,R. Barrett running Layup (14 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,14.0,,,,,,,,,
536,PT10M32.00S,2022-11-26T02:33:36.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,92,92,2022-11-26T02:33:36Z,5120000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,92,92,2022-11-26T02:36:20Z,5130000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,92,92,2022-11-26T02:36:20Z,5140000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,92,92,2022-11-26T02:36:20Z,5150000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,in,[],203994,,,1610612757,92,92,2022-11-26T02:36:20Z,5160000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,92,92,2022-11-26T02:36:20Z,5170000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M32.00S,2022-11-26T02:33:36.3Z,4,REGULAR,substitution,in,[],1628404,,,1610612757,92,92,2022-11-26T02:36:20Z,5180000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M16.00S,2022-11-26T02:36:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.69448094612353,45.83333333333333,1610612757,92,94,2022-11-26T02:36:50Z,5190000,False,-21.0,-3.0,1,right,J. Hart Layup (10 PTS) (J. Nurkic 5 AST),"[1628404, 203994]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,10.0,J. Nurkic,203994.0,5.0,,,,,,
545,PT10M02.00S,2022-11-26T02:37:01.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.995400788436268,50.245098039215684,1610612752,94,94,2022-11-26T02:40:07Z,5210000,False,-1.0,4.0,1,left,M. Robinson DUNK (12 PTS) (R. Barrett 5 AST),"[1629011, 1629628]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,12.0,R. Barrett,1629628.0,5.0,,,,,,
547,PT09M57.00S,2022-11-26T02:37:07.1Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612757,94,94,2022-11-26T02:37:39Z,5230000,False,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 1630193]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,,,Quickley,1630193.0
551,PT09M57.00S,2022-11-26T02:37:07.1Z,4,REGULAR,steal,,[],1630193,,,1610612752,94,94,2022-11-26T02:37:22Z,5235000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT09M55.00S,2022-11-26T02:37:20.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,7.178055190538765,50.73529411764706,1610612752,96,94,2022-11-26T02:37:49Z,5260000,False,-4.0,15.0,1,left,I. Quickley Layup (15 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,,,,,15.0,,,,,,,,,
552,PT09M38.00S,2022-11-26T02:37:25.7Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612757,96,94,2022-11-26T02:37:39Z,5270000,False,,,0,,M. Robinson shooting personal FOUL (5 PF) (Grant 2 FT),"[1629011, 203924]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,5.0,0.0,Grant,203924.0,,
555,PT09M38.00S,2022-11-26T02:37:41.5Z,4,REGULAR,substitution,out,[],1629011,,,1610612757,96,94,2022-11-26T02:38:09Z,5285000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M38.00S,2022-11-26T02:37:41.5Z,4,REGULAR,substitution,in,[],1630579,,,1610612757,96,94,2022-11-26T02:38:09Z,5287500,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M38.00S,2022-11-26T02:37:57.4Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,96,95,2022-11-26T02:38:30Z,5290000,False,,,0,,J. Grant Free Throw 1 of 2 (29 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,29.0,,,,,,,,,
557,PT09M38.00S,2022-11-26T02:37:57.4Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,96,95,2022-11-26T02:38:30Z,5300000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT09M36.00S,2022-11-26T02:37:59.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,96,95,2022-11-26T02:38:30Z,5310000,False,,,0,,R. Barrett REBOUND (Off:1 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,557.0,8.0,7.0,1.0,,,,,,,,,,,,,,
559,PT09M28.00S,2022-11-26T02:38:38.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,46.07843137254902,1610612752,98,95,2022-11-26T02:38:44Z,5320000,False,20.0,5.0,1,left,J. Brunson driving reverse Layup (21 PTS),[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,21.0,,,,,,,,,
560,PT09M28.00S,2022-11-26T02:38:41.3Z,4,REGULAR,foul,personal,['1freethrow'],1626159,,,1610612752,98,95,2022-11-26T02:38:58Z,5330000,False,,,0,,J. Winslow shooting personal FOUL (3 PF) (Brunson 1 FT),"[1626159, 1628973]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,3.0,0.0,Brunson,1628973.0,,
562,PT09M28.00S,2022-11-26T02:39:06.1Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,99,95,2022-11-26T02:39:06Z,5350000,False,,,0,,J. Brunson Free Throw 1 of 1 (22 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
563,PT09M16.00S,2022-11-26T02:39:20.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.56307490144546,46.81372549019608,1610612757,99,97,2022-11-26T02:39:25Z,5360000,False,-16.0,-1.0,1,right,A. Simons cutting Layup (28 PTS) (J. Nurkic 6 AST),"[1629014, 203994]",1610612757.0,POR,cutting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,28.0,J. Nurkic,203994.0,6.0,,,,,,
565,PT08M57.00S,2022-11-26T02:39:43.8Z,4,REGULAR,violation,kicked ball,[],203994,,,1610612752,99,97,2022-11-26T02:39:51Z,5380000,False,,,0,,J. Nurkic kicked ball VIOLATION,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,
566,PT08M44.00S,2022-11-26T02:40:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,51.9607843137255,1610612752,101,97,2022-11-26T02:40:15Z,5390000,False,-10.0,8.0,1,left,R. Barrett driving Layup (16 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,16.0,,,,,,,,,
