shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
11:23,327,PT11M23.00S,2022-12-08T02:03:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,27.020367936925098,18.38235294117647,1610612752,53,44,2022-12-08T02:03:09Z,3160000,False,158.0,201.0,1,left,MISS R. Barrett 25' 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
11:21,328,PT11M21.00S,2022-12-08T02:03:06.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,53,44,2022-12-08T02:03:09Z,3170000,False,,,0,,TEAM defensive REBOUND,[],,1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,327.0,,,,,,,,,,,,,
11:17,330,PT11M17.00S,2022-12-08T02:03:17.8Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,53,44,2022-12-08T02:03:21Z,3190000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1629628]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,Barrett,1629628.0
11:17,331,PT11M17.00S,2022-12-08T02:03:17.8Z,3,REGULAR,steal,,[],1629628,,,1610612752,53,44,2022-12-08T02:03:19Z,3200000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
11:00,333,PT11M00.00S,2022-12-08T02:03:46.1Z,3,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612752,53,44,2022-12-08T02:03:53Z,3220000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Randle 2 FT),"[1631100, 203944]",14,1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2714.0,1.0,0.0,Randle,203944.0,,,
11:00,335,PT11M00.00S,2022-12-08T02:04:07.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,54,44,2022-12-08T02:04:07Z,3240000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
11:00,336,PT11M00.00S,2022-12-08T02:04:24.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,55,44,2022-12-08T02:04:24Z,3250000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
10:40,337,PT10M40.00S,2022-12-08T02:04:48.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,94.1688567674113,49.754901960784316,1610612737,55,46,2022-12-08T02:04:52Z,3260000,False,-1.0,2.0,1,right,C. Capela cutting DUNK (8 PTS) (T. Young 3 AST),"[203991, 1629027]",15,1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.26,Made,8.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
10:23,339,PT10M23.00S,2022-12-08T02:05:04.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.376478318002626,45.588235294117645,1610612752,55,46,2022-12-08T02:05:23Z,3280000,False,22.0,101.0,1,left,MISS J. Brunson 10' driving floating Shot,[1628973],11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,,,,,,,,,,,,,
10:21,340,PT10M21.00S,2022-12-08T02:05:06.5Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,55,46,2022-12-08T02:05:10Z,3290000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,339.0,2.0,2.0,0.0,,,,,,,,,,
10:10,341,PT10M10.00S,2022-12-08T02:05:21.0Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612737,55,46,2022-12-08T02:05:26Z,3300000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Young 2 FT),"[203944, 1629027]",30,1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Young,1629027.0,,,
10:10,343,PT10M10.00S,2022-12-08T02:05:47.9Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,55,47,2022-12-08T02:06:07Z,3320000,False,,,0,,T. Young Free Throw 1 of 2 (13 PTS),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
10:10,344,PT10M10.00S,2022-12-08T02:05:47.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,55,47,2022-12-08T02:06:07Z,3330000,False,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
10:08,345,PT10M08.00S,2022-12-08T02:05:49.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,55,47,2022-12-08T02:06:07Z,3340000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,344.0,4.0,4.0,0.0,,,,,,,,,,
09:56,346,PT09M56.00S,2022-12-08T02:06:17.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,22.946780551905388,66.17647058823529,1610612752,57,47,2022-12-08T02:06:21Z,3350000,False,-81.0,163.0,1,left,J. Brunson 18' pullup Jump Shot (6 PTS),[1628973],11,1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,18.22,Made,6.0,,,,,,,,,,,,,,,,,
09:45,347,PT09M45.00S,2022-12-08T02:06:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,94.95729303547962,46.568627450980394,1610612737,57,49,2022-12-08T02:07:07Z,3360000,False,-17.0,-5.0,1,right,C. Capela reverse Layup (10 PTS) (T. Young 4 AST),"[203991, 1629027]",15,1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.79,Made,10.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
09:24,349,PT09M24.00S,2022-12-08T02:06:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,6.652431011826544,43.872549019607845,1610612752,59,49,2022-12-08T02:06:57Z,3380000,False,31.0,10.0,1,left,J. Randle driving floating Jump Shot (17 PTS),[203944],30,1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.22,Made,17.0,,,,,,,,,,,,,,,,,
09:24,350,PT09M24.00S,2022-12-08T02:06:57.4Z,3,REGULAR,foul,personal,['1freethrow'],203991,,,1610612752,59,49,2022-12-08T02:07:01Z,3390000,False,,,0,,C. Capela shooting personal FOUL (3 PF) (Randle 1 FT),"[203991, 203944]",15,1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,3.0,0.0,Randle,203944.0,,,
09:24,352,PT09M24.00S,2022-12-08T02:07:18.2Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,60,49,2022-12-08T02:07:18Z,3410000,False,,,0,,J. Randle Free Throw 1 of 1 (18 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
09:15,353,PT09M15.00S,2022-12-08T02:07:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630552,80.1084099868594,7.598039215686274,1610612737,60,52,2022-12-08T02:07:34Z,3420000,False,-212.0,134.0,1,right,J. Johnson 25' 3PT  (6 PTS) (A. Griffin 2 AST),"[1630552, 1631100]",1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,25.11,Made,6.0,A. Griffin,1631100.0,2.0,,,,,,,,,,,,,,
08:57,355,PT08M57.00S,2022-12-08T02:07:48.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,9.411957950065702,97.30392156862744,1610612752,63,52,2022-12-08T02:07:52Z,3440000,False,-237.0,36.0,1,left,Q. Grimes 3PT  (15 PTS) (J. Brunson 6 AST),"[1629656, 1628973]",6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,23.92,Made,15.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
08:48,357,PT08M48.00S,2022-12-08T02:07:57.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.48948751642575,51.470588235294116,1610612737,63,52,2022-12-08T02:08:30Z,3460000,False,7.0,37.0,1,right,MISS T. Young driving floating Shot,[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
08:46,358,PT08M46.00S,2022-12-08T02:07:59.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,63,52,2022-12-08T02:08:01Z,3470000,False,,,0,,J. Randle REBOUND (Off:0 Def:10),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,357.0,10.0,10.0,0.0,,,,,,,,,,
08:38,359,PT08M38.00S,2022-12-08T02:08:07.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,29.38567674113009,74.75490196078431,1610612752,66,52,2022-12-08T02:09:08Z,3480000,False,-124.0,224.0,1,left,Q. Grimes 25' 3PT  (18 PTS) (J. Randle 4 AST),"[1629656, 203944]",6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.57,Made,18.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
08:36,361,PT08M36.00S,2022-12-08T02:08:13.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,66,52,2022-12-08T02:08:13Z,3500000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:26,362,PT08M26.00S,2022-12-08T02:11:51.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.7562417871222,50.49019607843137,1610612737,66,52,2022-12-08T02:11:58Z,3510000,False,2.0,251.0,1,right,MISS T. Young 25' step back 3PT,[1629027],11,1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
08:25,363,PT08M25.00S,2022-12-08T02:11:52.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,66,52,2022-12-08T02:11:58Z,3520000,False,,,0,,TEAM defensive REBOUND,[],,1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,362.0,,,,,,,,,,,,,
08:19,365,PT08M19.00S,2022-12-08T02:12:06.3Z,3,REGULAR,foul,personal,[],1630552,,,1610612752,66,52,2022-12-08T02:12:12Z,3540000,False,,,0,,J. Johnson personal FOUL (4 PF),"[1630552, 203944]",1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2714.0,4.0,0.0,Randle,203944.0,,,
08:11,367,PT08M11.00S,2022-12-08T02:12:33.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.280551905387648,61.274509803921575,1610612752,66,52,2022-12-08T02:12:39Z,3560000,False,-56.0,35.0,1,left,MISS J. Brunson 6' fadeaway Shot,[1628973],11,1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
08:09,368,PT08M09.00S,2022-12-08T02:12:35.6Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,66,52,2022-12-08T02:12:39Z,3570000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,,
08:00,369,PT08M00.00S,2022-12-08T02:12:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,85.75886990801577,50.73529411764706,1610612737,66,54,2022-12-08T02:12:50Z,3580000,False,4.0,81.0,1,right,A. Griffin 8' driving floating Jump Shot (7 PTS) (T. Young 5 AST),"[1631100, 1629027]",14,1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,7.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
07:43,371,PT07M43.00S,2022-12-08T02:13:03.2Z,3,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612752,66,54,2022-12-08T02:13:08Z,3600000,False,,,0,,J. Johnson shooting personal FOUL (5 PF) (Randle 2 FT),"[1630552, 203944]",1,1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2714.0,5.0,0.0,Randle,203944.0,,,
07:43,374,PT07M43.00S,2022-12-08T02:13:18.6Z,3,REGULAR,substitution,out,[],1630552,,,1610612752,66,54,2022-12-08T02:13:42Z,3615000,False,,,0,,SUB out: J. Johnson,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43,375,PT07M43.00S,2022-12-08T02:13:18.6Z,3,REGULAR,substitution,in,[],1630249,,,1610612752,66,54,2022-12-08T02:13:42Z,3617500,False,,,0,,SUB in: V. Krejci,[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43,373,PT07M43.00S,2022-12-08T02:13:34.0Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,67,54,2022-12-08T02:13:34Z,3620000,False,,,0,,J. Randle Free Throw 1 of 2 (19 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
07:43,376,PT07M43.00S,2022-12-08T02:13:54.6Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,68,54,2022-12-08T02:13:54Z,3630000,False,,,0,,J. Randle Free Throw 2 of 2 (20 PTS),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
07:24,377,PT07M24.00S,2022-12-08T02:14:23.1Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612737,68,54,2022-12-08T02:14:34Z,3640000,False,,,0,,Q. Grimes shooting personal FOUL (4 PF) (Capela 2 FT),"[1629656, 203991]",6,1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2714.0,4.0,0.0,Capela,203991.0,,,
07:24,380,PT07M24.00S,2022-12-08T02:14:32.8Z,3,REGULAR,substitution,out,[],1629656,,,1610612737,68,54,2022-12-08T02:14:49Z,3655000,False,,,0,,SUB out: Q. Grimes,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,381,PT07M24.00S,2022-12-08T02:14:32.8Z,3,REGULAR,substitution,in,[],1630540,,,1610612737,68,54,2022-12-08T02:14:49Z,3657500,False,,,0,,SUB in: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
07:24,379,PT07M24.00S,2022-12-08T02:14:42.6Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,68,55,2022-12-08T02:15:06Z,3660000,False,,,0,,C. Capela Free Throw 1 of 2 (11 PTS),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
07:24,382,PT07M24.00S,2022-12-08T02:14:42.6Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,68,55,2022-12-08T02:15:06Z,3670000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
07:22,383,PT07M22.00S,2022-12-08T02:14:44.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,55,2022-12-08T02:15:06Z,3680000,False,,,0,,J. Randle REBOUND (Off:0 Def:11),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,382.0,11.0,11.0,0.0,,,,,,,,,,
07:09,384,PT07M09.00S,2022-12-08T02:15:19.1Z,3,REGULAR,2pt,Jump Shot,[],1628973,18.2161629434954,20.833333333333336,1610612752,68,55,2022-12-08T02:15:29Z,3690000,False,146.0,119.0,1,left,MISS J. Brunson 18' step back Shot,[1628973],11,1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.8,Missed,,,,,,,,,,,,,,,,,,
07:07,385,PT07M07.00S,2022-12-08T02:15:21.1Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,68,55,2022-12-08T02:15:29Z,3700000,False,,,0,,M. Robinson REBOUND (Off:5 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,384.0,6.0,1.0,5.0,,,,,,,,,,
07:02,387,PT07M02.00S,2022-12-08T02:15:46.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612752,68,55,2022-12-08T02:15:54Z,3720000,False,,,0,,A. Holiday personal FOUL (1 PF) (Brunson 2 FT),"[1628988, 1628973]",3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2714.0,1.0,0.0,Brunson,1628973.0,,,
07:02,389,PT07M02.00S,2022-12-08T02:16:16.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,69,55,2022-12-08T02:16:16Z,3740000,False,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
07:02,390,PT07M02.00S,2022-12-08T02:16:38.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628973,,,1610612752,70,55,2022-12-08T02:16:38Z,3750000,False,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
06:51,391,PT06M51.00S,2022-12-08T02:16:52.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,94.43166885676742,49.01960784313725,1610612737,70,57,2022-12-08T02:16:56Z,3760000,False,-5.0,0.0,1,right,C. Capela alley-oop DUNK (13 PTS) (T. Young 6 AST),"[203991, 1629027]",15,1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.49,Made,13.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
06:41,393,PT06M41.00S,2022-12-08T02:17:05.2Z,3,REGULAR,turnover,traveling,[],1628973,,,1610612752,70,57,2022-12-08T02:17:13Z,3780000,False,,,0,,J. Brunson traveling TURNOVER (3 TO),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2714.0,,,,,3.0,,
06:34,394,PT06M34.00S,2022-12-08T02:17:26.7Z,3,REGULAR,foul,personal,[],1630540,,,1610612737,70,57,2022-12-08T02:17:32Z,3790000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1629027]",2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Young,1629027.0,,,
06:20,396,PT06M20.00S,2022-12-08T02:18:07.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,95.48291721419186,63.970588235294116,1610612737,70,59,2022-12-08T02:18:13Z,3810000,False,70.0,-10.0,1,right,T. Young 7' floating Jump Shot (15 PTS),[1629027],11,1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,15.0,,,,,,,,,,,,,,,,,
05:57,397,PT05M57.00S,2022-12-08T02:18:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.536793692509855,44.11764705882353,1610612752,70,59,2022-12-08T02:18:34Z,3820000,False,29.0,84.0,1,left,MISS J. Brunson 8' driving floating Shot,[1628973],11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.91,Missed,,,,,,,,,,,,,,,,,,
05:56,398,PT05M56.00S,2022-12-08T02:18:30.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,70,59,2022-12-08T02:18:34Z,3830000,False,,,0,,M. Robinson REBOUND (Off:6 Def:1),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,397.0,7.0,1.0,6.0,,,,,,,,,,
05:54,399,PT05M54.00S,2022-12-08T02:18:33.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203944,32.802233902759525,49.50980392156863,1610612752,73,59,2022-12-08T02:18:37Z,3840000,False,2.0,256.0,1,left,J. Randle 25' 3PT  (23 PTS) (M. Robinson 1 AST),"[203944, 1629011]",30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.58,Made,23.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,
05:37,401,PT05M37.00S,2022-12-08T02:18:49.4Z,3,REGULAR,3pt,Jump Shot,[],1631100,67.49342969776609,36.27450980392157,1610612737,73,59,2022-12-08T02:18:56Z,3860000,False,-69.0,253.0,1,right,MISS A. Griffin 26' 3PT,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
05:35,402,PT05M35.00S,2022-12-08T02:18:51.4Z,3,REGULAR,rebound,offensive,[],1630249,,,1610612737,73,59,2022-12-08T02:18:56Z,3870000,False,,,0,,V. Krejci REBOUND (Off:1 Def:1),[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,,,,,,,401.0,2.0,1.0,1.0,,,,,,,,,,
05:28,403,PT05M28.00S,2022-12-08T02:18:58.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,69.20170827858082,29.166666666666668,1610612737,73,59,2022-12-08T02:19:09Z,3880000,False,-104.0,237.0,1,right,MISS T. Young 25' step back 3PT,[1629027],11,1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
05:26,404,PT05M26.00S,2022-12-08T02:19:00.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,73,59,2022-12-08T02:19:09Z,3890000,False,,,0,,J. Randle REBOUND (Off:0 Def:12),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,403.0,12.0,12.0,0.0,,,,,,,,,,
05:20,405,PT05M20.00S,2022-12-08T02:19:12.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,11.12023653088042,44.85294117647059,1610612752,75,59,2022-12-08T02:23:22Z,3900000,False,26.0,52.0,1,left,R. Barrett running Jump Shot (11 PTS),[1629628],9,1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,11.0,,,,,,,,,,,,,,,,,
05:20,407,PT05M20.00S,2022-12-08T02:19:17.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631100,,,1610612752,75,59,2022-12-08T02:19:23Z,3920000,False,,,0,,A. Griffin shooting personal FOUL (2 PF) (Barrett 1 FT),"[1631100, 1629628]",14,1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Barrett,1629628.0,,,
05:20,409,PT05M20.00S,2022-12-08T02:19:27.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629027,,,1610612752,75,59,2022-12-08T02:19:37Z,3940000,False,,,0,,T. Young technical FOUL (1 Tech),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,2714.0,0.0,1.0,,,,,
05:20,411,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,75,59,2022-12-08T02:20:01Z,3945000,False,,,0,,SUB out: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:20,412,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,out,[],1628988,,,1610612752,75,59,2022-12-08T02:20:01Z,3947500,False,,,0,,SUB out: A. Holiday,[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
05:20,413,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,out,[],1630249,,,1610612752,75,59,2022-12-08T02:20:01Z,3948750,False,,,0,,SUB out: V. Krejci,[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
05:20,414,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,75,59,2022-12-08T02:20:01Z,3949375,False,,,0,,SUB in: I. Quickley,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
05:20,415,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,in,[],203992,,,1610612752,75,59,2022-12-08T02:20:01Z,3949687,False,,,0,,SUB in: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
05:20,416,PT05M20.00S,2022-12-08T02:19:36.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612752,75,59,2022-12-08T02:20:01Z,3949843,False,,,0,,SUB in: O. Okongwu,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
