actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
502,PT11M12.00S,2022-12-01T02:19:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.75886990801577,51.71568627450981,1610612752,73,76,2022-12-01T02:19:13Z,4670000,False,9.0,81.0,1,right,J. Brunson 8' floating Jump Shot (8 PTS),[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.19,Made,,,,,,,8.0,,,,,,,,,,,
503,PT10M47.00S,2022-12-01T02:19:37.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,73,76,2022-12-01T02:19:43Z,4680000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628484.0,,,,,,,,,,
504,PT10M35.00S,2022-12-01T02:20:04.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,90.62089356110381,37.00980392156863,1610612752,73,76,2022-12-01T02:20:09Z,4690000,False,-65.0,36.0,1,right,MISS J. Brunson 7' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
505,PT10M33.00S,2022-12-01T02:20:06.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,73,76,2022-12-01T02:20:09Z,4700000,False,,,0,,B. Lopez REBOUND (Off:0 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,504.0,6.0,6.0,0.0,,,,,,,,,,,,
506,PT10M29.00S,2022-12-01T02:20:10.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,28.33442838370565,74.75490196078431,1610612749,73,79,2022-12-01T02:20:26Z,4710000,False,-124.0,214.0,1,left,P. Connaughton 24' 3PT running (7 PTS) (J. Carter 1 AST),"[1626192, 1628975]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,24.71,Made,,,,,,,7.0,,,,,,,J. Carter,1628975.0,1.0,,
508,PT10M18.00S,2022-12-01T02:20:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,67.36202365308804,68.38235294117648,1610612752,73,79,2022-12-01T02:21:04Z,4730000,False,92.0,254.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.04,Missed,,,,,,,,,,,,,,,,,,
509,PT10M17.00S,2022-12-01T02:20:21.8Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,73,79,2022-12-01T02:20:35Z,4740000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,508.0,4.0,3.0,1.0,,,,,,,,,,,,
510,PT10M17.00S,2022-12-01T02:20:33.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,94.40999984741211,50.0,1610612752,75,79,2022-12-01T02:20:33Z,4750000,False,0.0,0.0,1,right,J. Brunson tip Layup (10 PTS),[1628973],1610612752.0,NYK,tip,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
511,PT10M17.00S,2022-12-01T02:20:35.7Z,4,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612752,75,79,2022-12-01T02:21:02Z,4760000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Brunson 1 FT),"[1628975, 1628973]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,1.0,0.0,Brunson,1628973.0,,,,,,
512,PT10M17.00S,2022-12-01T02:20:35.8Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,75,79,2022-12-01T02:21:00Z,4770000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M17.00S,2022-12-01T02:20:35.8Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,75,79,2022-12-01T02:21:00Z,4780000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M17.00S,2022-12-01T02:21:10.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628973,,,1610612752,75,79,2022-12-01T02:21:15Z,4790000,False,,,0,,MISS J. Brunson Free Throw 1 of 1,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
516,PT10M15.00S,2022-12-01T02:21:12.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,75,79,2022-12-01T02:21:15Z,4800000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,515.0,12.0,9.0,3.0,,,,,,,,,,,,
517,PT10M01.00S,2022-12-01T02:21:27.4Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,75,79,2022-12-01T02:21:35Z,4810000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629011, 203507]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628484.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
519,PT10M01.00S,2022-12-01T02:22:05.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,75,80,2022-12-01T02:22:05Z,4830000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
520,PT10M01.00S,2022-12-01T02:22:29.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,75,81,2022-12-01T02:22:29Z,4840000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
521,PT09M50.00S,2022-12-01T02:22:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.59855453350855,47.794117647058826,1610612752,75,81,2022-12-01T02:22:59Z,4850000,False,-11.0,64.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
522,PT09M48.00S,2022-12-01T02:22:43.4Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,75,81,2022-12-01T02:22:48Z,4860000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,521.0,2.0,1.0,1.0,,,,,,,,,,,,
523,PT09M34.00S,2022-12-01T02:22:57.2Z,4,REGULAR,3pt,Jump Shot,[],203507,6.389618922470433,95.83333333333334,1610612749,75,81,2022-12-01T02:23:02Z,4870000,False,-229.0,8.0,1,left,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
524,PT09M32.00S,2022-12-01T02:22:59.2Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,75,81,2022-12-01T02:23:02Z,4880000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,523.0,2.0,2.0,0.0,,,,,,,,,,,,
525,PT09M26.00S,2022-12-01T02:23:04.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,74.32654402102497,82.59803921568627,1610612752,78,81,2022-12-01T02:23:41Z,4890000,False,163.0,189.0,1,right,O. Toppin 24' 3PT running (6 PTS) (C. Reddish 1 AST),"[1630167, 1629629]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,6.0,,,,,,,C. Reddish,1629629.0,1.0,,
527,PT09M05.00S,2022-12-01T02:23:26.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.863994743758213,49.50980392156863,1610612749,78,83,2022-12-01T02:24:10Z,4910000,False,2.0,3.0,1,left,G. Antetokounmpo cutting DUNK (29 PTS) (G. Allen 3 AST),"[203507, 1628960]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,,29.0,,,,,,,G. Allen,1628960.0,3.0,,
529,PT08M39.00S,2022-12-01T02:23:52.2Z,4,REGULAR,3pt,Jump Shot,[],1628973,76.2976346911958,86.76470588235294,1610612752,78,83,2022-12-01T02:24:01Z,4930000,False,184.0,170.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
530,PT08M37.00S,2022-12-01T02:23:54.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,78,83,2022-12-01T02:24:01Z,4940000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,529.0,4.0,3.0,1.0,,,,,,,,,,,,
531,PT08M30.00S,2022-12-01T02:24:01.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,30.56833114323259,69.85294117647058,1610612749,78,83,2022-12-01T02:24:16Z,4950000,False,-99.0,235.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
532,PT08M28.00S,2022-12-01T02:24:03.1Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,78,83,2022-12-01T02:24:10Z,4960000,False,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,531.0,5.0,4.0,1.0,,,,,,,,,,,,
533,PT08M24.00S,2022-12-01T02:24:09.1Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612752,78,83,2022-12-01T02:24:13Z,4970000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Toppin 2 FT),"[203507, 1630167]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,3.0,0.0,Toppin,1630167.0,,,,,,
536,PT08M24.00S,2022-12-01T02:24:22.4Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,78,83,2022-12-01T02:24:45Z,4985000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M24.00S,2022-12-01T02:24:22.4Z,4,REGULAR,substitution,out,[],201572,,,1610612752,78,83,2022-12-01T02:24:45Z,4987500,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M24.00S,2022-12-01T02:24:22.4Z,4,REGULAR,substitution,in,[],203944,,,1610612752,78,83,2022-12-01T02:24:45Z,4988750,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M24.00S,2022-12-01T02:24:22.4Z,4,REGULAR,substitution,in,[],1626171,,,1610612752,78,83,2022-12-01T02:24:45Z,4989375,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M24.00S,2022-12-01T02:24:35.7Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,79,83,2022-12-01T02:25:06Z,4990000,False,,,0,,O. Toppin Free Throw 1 of 2 (7 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
540,PT08M24.00S,2022-12-01T02:24:35.7Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,79,83,2022-12-01T02:25:06Z,5000000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT08M22.00S,2022-12-01T02:24:37.7Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,79,83,2022-12-01T02:25:06Z,5010000,False,,,0,,J. Carter REBOUND (Off:1 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,540.0,3.0,2.0,1.0,,,,,,,,,,,,
542,PT08M07.00S,2022-12-01T02:25:19.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,4.28712220762155,95.83333333333334,1610612749,79,86,2022-12-01T02:25:43Z,5020000,False,-229.0,-12.0,1,left,P. Connaughton 3PT  (10 PTS) (G. Allen 4 AST),"[1626192, 1628960]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,10.0,,,,,,,G. Allen,1628960.0,4.0,,
544,PT07M55.00S,2022-12-01T02:25:35.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,79,86,2022-12-01T02:25:43Z,5040000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M55.00S,2022-12-01T02:25:35.6Z,4,REGULAR,substitution,out,[],1628960,,,1610612752,79,86,2022-12-01T02:28:19Z,5050000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M55.00S,2022-12-01T02:25:35.6Z,4,REGULAR,substitution,in,[],201950,,,1610612752,79,86,2022-12-01T02:28:19Z,5060000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M45.00S,2022-12-01T02:28:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.95729303547962,48.03921568627451,1610612752,81,86,2022-12-01T02:28:45Z,5070000,False,-10.0,-5.0,1,right,R. Barrett driving Layup (22 PTS) (J. Randle 5 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,22.0,,,,,,,J. Randle,203944.0,5.0,,
550,PT07M30.00S,2022-12-01T02:28:57.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626192,7.5722733245729295,48.03921568627451,1610612749,81,86,2022-12-01T02:29:02Z,5090000,False,10.0,19.0,1,left,MISS P. Connaughton driving floating Shot,[1626192],1610612749.0,MIL,driving floating,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
551,PT07M28.00S,2022-12-01T02:28:59.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,81,86,2022-12-01T02:29:02Z,5100000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,550.0,3.0,3.0,0.0,,,,,,,,,,,,
552,PT07M24.00S,2022-12-01T02:29:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,94.1688567674113,49.754901960784316,1610612752,83,86,2022-12-01T02:29:49Z,5110000,False,-1.0,2.0,1,right,C. Reddish running Layup (3 PTS) (J. Brunson 5 AST),"[1629629, 1628973]",1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,3.0,,,,,,,J. Brunson,1628973.0,5.0,,
554,PT07M09.00S,2022-12-01T02:29:16.6Z,4,REGULAR,3pt,Jump Shot,[],203507,32.276609724047304,52.94117647058824,1610612749,83,89,2022-12-01T02:30:14Z,5130000,False,-15.0,251.0,1,left,G. Antetokounmpo 25' 3PT pullup (32 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.13,Made,,,,,,,32.0,,,,,,,,,,,
555,PT06M52.00S,2022-12-01T02:29:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.95729303547962,44.85294117647059,1610612752,85,89,2022-12-01T02:29:38Z,5140000,False,-26.0,-5.0,1,right,J. Brunson driving Layup (12 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,12.0,,,,,,,,,,,
556,PT06M43.00S,2022-12-01T02:29:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,8.09789750328515,49.754901960784316,1610612749,85,89,2022-12-01T02:29:53Z,5150000,False,1.0,24.0,1,left,MISS P. Connaughton driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
557,PT06M42.00S,2022-12-01T02:29:46.2Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,85,89,2022-12-01T02:29:53Z,5160000,False,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,556.0,13.0,9.0,4.0,,,,,,,,,,,,
558,PT06M41.00S,2022-12-01T02:29:48.0Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612749,85,89,2022-12-01T02:29:54Z,5170000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629628, 203507]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627961.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
561,PT06M41.00S,2022-12-01T02:30:10.6Z,4,REGULAR,substitution,out,[],1630167,,,1610612749,85,89,2022-12-01T02:30:42Z,5185000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M41.00S,2022-12-01T02:30:10.6Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,85,89,2022-12-01T02:30:42Z,5187500,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M41.00S,2022-12-01T02:30:10.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612749,85,89,2022-12-01T02:30:42Z,5188750,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M41.00S,2022-12-01T02:30:10.6Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,85,89,2022-12-01T02:30:42Z,5189375,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M41.00S,2022-12-01T02:30:33.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,85,90,2022-12-01T02:30:33Z,5190000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (33 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,33.0,,,,,,,,,,,
565,PT06M41.00S,2022-12-01T02:31:04.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,85,91,2022-12-01T02:31:04Z,5200000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,34.0,,,,,,,,,,,
566,PT06M18.00S,2022-12-01T02:31:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.30026281208936,45.09803921568628,1610612752,85,91,2022-12-01T02:31:35Z,5210000,False,-25.0,1.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
567,PT06M17.00S,2022-12-01T02:31:30.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,85,91,2022-12-01T02:31:35Z,5220000,False,,,0,,M. Robinson REBOUND (Off:9 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,566.0,15.0,6.0,9.0,,,,,,,,,,,,
568,PT06M16.00S,2022-12-01T02:31:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.43166885676742,50.245098039215684,1610612752,87,91,2022-12-01T02:31:47Z,5230000,False,1.0,0.0,1,right,M. Robinson putback Layup (12 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,12.0,,,,,,,,,,,
569,PT06M11.00S,2022-12-01T02:31:39.6Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,87,91,2022-12-01T02:31:45Z,5240000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629011, 203507]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1662.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
573,PT06M11.00S,2022-12-01T02:32:04.1Z,4,REGULAR,substitution,out,[],1629629,,,1610612749,87,91,2022-12-01T02:32:43Z,5255000,False,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M11.00S,2022-12-01T02:32:04.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,87,91,2022-12-01T02:32:43Z,5257500,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M11.00S,2022-12-01T02:32:04.1Z,4,REGULAR,substitution,in,[],1629656,,,1610612749,87,91,2022-12-01T02:32:43Z,5258750,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M11.00S,2022-12-01T02:32:04.1Z,4,REGULAR,substitution,in,[],201572,,,1610612749,87,91,2022-12-01T02:32:43Z,5259375,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M11.00S,2022-12-01T02:32:28.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,87,91,2022-12-01T02:32:28Z,5260000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
572,PT06M11.00S,2022-12-01T02:32:28.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,87,91,2022-12-01T02:32:28Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,
577,PT06M11.00S,2022-12-01T02:32:59.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,87,92,2022-12-01T02:32:59Z,5280000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (35 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,35.0,,,,,,,,,,,
578,PT05M57.00S,2022-12-01T02:33:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,46.81372549019608,1610612752,89,92,2022-12-01T02:33:20Z,5290000,False,-16.0,4.0,1,right,J. Randle driving reverse Layup (16 PTS) (R. Barrett 3 AST),"[203944, 1629628]",1610612752.0,NYK,driving reverse,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,16.0,,,,,,,R. Barrett,1629628.0,3.0,,
579,PT05M45.00S,2022-12-01T02:33:27.2Z,4,REGULAR,3pt,Jump Shot,[],203507,32.53942181340342,50.49019607843137,1610612749,89,92,2022-12-01T02:33:58Z,5300000,False,-2.0,253.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
580,PT05M43.00S,2022-12-01T02:33:29.2Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,89,92,2022-12-01T02:33:33Z,5310000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,579.0,4.0,3.0,1.0,,,,,,,,,,,,
582,PT05M30.00S,2022-12-01T02:33:42.2Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,89,92,2022-12-01T02:35:12Z,5320000,False,,,0,,R. Barrett bad pass TURNOVER (3 TO),"[1629628, 201950]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,3.0,,,,Holiday,201950.0
583,PT05M30.00S,2022-12-01T02:33:42.2Z,4,REGULAR,steal,,[],201950,,,1610612749,89,92,2022-12-01T02:33:43Z,5330000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
