shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
01:02,489,PT01M02.00S,2022-12-12T00:55:21.8Z,3,REGULAR,3pt,Jump Shot,[],1628370,90.22667542706965,95.09803921568627,1610612758,93,75,2022-12-12T00:55:25Z,4530000,False,225.0,39.0,1,right,M. Monk 3PT  (5 PTS) (M. Dellavedova 4 AST),"[1628370, 203521]",0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,22.89,Made,,,,,,,5.0,M. Dellavedova,203521.0,4.0,,,,,,,,
00:46,491,PT00M46.50S,2022-12-12T00:55:39.4Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,93,75,2022-12-12T01:00:53Z,4550000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1629056]",55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,Davis,1629056.0,,,,,,
00:46,492,PT00M46.50S,2022-12-12T00:55:39.4Z,3,REGULAR,steal,,[],1629056,,,1610612758,93,75,2022-12-12T00:55:45Z,4560000,False,,,0,,T. Davis STEAL (1 STL),[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
00:41,493,PT00M41.70S,2022-12-12T00:55:44.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628370,78.53153745072274,91.17647058823529,1610612758,93,75,2022-12-12T00:55:49Z,4570000,False,206.0,149.0,1,right,MISS M. Monk 25' 3PT,[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
00:38,494,PT00M38.60S,2022-12-12T00:55:47.4Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,93,75,2022-12-12T00:55:49Z,4580000,False,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,493.0,2.0,1.0,1.0,,,,,,,,,,,,,,
00:37,495,PT00M37.80S,2022-12-12T00:55:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626168,93.64323258869908,49.754901960784316,1610612758,93,77,2022-12-12T00:56:15Z,4582500,False,-1.0,7.0,1,right,T. Lyles putback Layup (5 PTS),[1626168],41,1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,5.0,,,,,,,,,,,
00:29,497,PT00M29.50S,2022-12-12T00:56:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,20.45006570302234,7.8431372549019605,1610612752,93,77,2022-12-12T00:56:45Z,4610000,False,211.0,140.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],5,1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
00:26,498,PT00M26.80S,2022-12-12T00:56:18.6Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,93,77,2022-12-12T00:56:20Z,4620000,False,,,0,,T. Davis REBOUND (Off:0 Def:3),[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,497.0,3.0,3.0,0.0,,,,,,,,,,,,,,
00:09,499,PT00M09.80S,2022-12-12T00:56:35.7Z,3,REGULAR,3pt,Jump Shot,[],203521,93.38042049934296,96.07843137254902,1610612758,93,77,2022-12-12T00:56:40Z,4630000,False,230.0,10.0,1,right,MISS M. Dellavedova 3PT,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
00:07,500,PT00M07.40S,2022-12-12T00:56:39.0Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,93,77,2022-12-12T00:56:39Z,4640000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,499.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:07,501,PT00M07.40S,2022-12-12T00:56:42.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612752,93,77,2022-12-12T00:56:49Z,4650000,False,,,0,,T. Davis personal FOUL (4 PF) (Quickley 2 FT),"[1629056, 1630193]",3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Left,,,,,,,2005.0,,,,,,,,4.0,0.0,Quickley,1630193.0,,
00:07,504,PT00M07.40S,2022-12-12T00:57:01.9Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,93,77,2022-12-12T00:57:27Z,4665000,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07,505,PT00M07.40S,2022-12-12T00:57:01.9Z,3,REGULAR,substitution,out,[],203521,,,1610612752,93,77,2022-12-12T00:57:27Z,4667500,False,,,0,,SUB out: M. Dellavedova,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07,506,PT00M07.40S,2022-12-12T00:57:01.9Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,93,77,2022-12-12T00:57:27Z,4668750,False,,,0,,SUB in: J. Sims,[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07,507,PT00M07.40S,2022-12-12T00:57:01.9Z,3,REGULAR,substitution,in,[],1628989,,,1610612752,93,77,2022-12-12T00:57:27Z,4669375,False,,,0,,SUB in: K. Huerter,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07,503,PT00M07.40S,2022-12-12T00:57:21.2Z,3,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,94,77,2022-12-12T00:57:21Z,4670000,False,,,0,,I. Quickley Free Throw 1 of 2 (11 PTS),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
00:07,508,PT00M07.40S,2022-12-12T00:57:49.4Z,3,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,95,77,2022-12-12T00:57:49Z,4680000,False,,,0,,I. Quickley Free Throw 2 of 2 (12 PTS),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
00:03,509,PT00M03.20S,2022-12-12T00:57:56.7Z,3,REGULAR,3pt,Jump Shot,[],1629056,61.0545335085414,67.15686274509804,1610612758,95,77,2022-12-12T00:58:01Z,4690000,False,86.0,314.0,1,right,MISS T. Davis 32' 3PT,[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,32.51,Missed,,,,,,,,,,,,,,,,,,
00:01,510,PT00M01.70S,2022-12-12T00:57:58.2Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,95,77,2022-12-12T01:00:13Z,4700000,False,,,0,,T. Lyles REBOUND (Off:2 Def:1),[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,509.0,3.0,1.0,2.0,,,,,,,,,,,,,,
00:00,511,PT00M00.40S,2022-12-12T00:58:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,93.77463863337714,49.754901960784316,1610612758,95,79,2022-12-12T00:58:06Z,4710000,False,-1.0,6.0,1,right,T. Lyles putback Layup (7 PTS),[1626168],41,1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,7.0,,,,,,,,,,,
00:00,512,PT00M00.40S,2022-12-12T00:58:05.4Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612758,95,79,2022-12-12T00:58:13Z,4720000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Lyles 1 FT),"[1629628, 1626168]",9,1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Lyles,1626168.0,,
00:00,514,PT00M00.40S,2022-12-12T00:58:34.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626168,,,1610612758,95,80,2022-12-12T00:58:34Z,4740000,False,,,0,,T. Lyles Free Throw 1 of 1 (8 PTS),[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
00:00,515,PT00M00.00S,2022-12-12T00:58:38.7Z,3,REGULAR,period,end,[],0,,,1610612752,95,80,2022-12-12T00:58:38Z,4750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,516,PT12M00.00S,2022-12-12T00:58:43.2Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,95,80,2022-12-12T01:01:21Z,4760000,False,,,0,,SUB out: J. Sims,[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,517,PT12M00.00S,2022-12-12T00:58:43.2Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,95,80,2022-12-12T01:01:21Z,4770000,False,,,0,,SUB in: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,518,PT12M00.00S,2022-12-12T01:01:21.0Z,4,REGULAR,period,start,[],0,,,1610612758,95,80,2022-12-12T01:01:22Z,4780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:53,519,PT11M53.00S,2022-12-12T01:01:32.0Z,4,REGULAR,foul,personal,[],1630540,,,1610612758,95,80,2022-12-12T01:01:36Z,4790000,False,,,0,,M. McBride personal FOUL (1 PF),"[1630540, 1628370]",2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Monk,1628370.0,,
11:43,521,PT11M43.00S,2022-12-12T01:01:56.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,88.25558475689881,43.872549019607845,1610612758,95,80,2022-12-12T01:02:03Z,4810000,False,-31.0,58.0,1,right,MISS M. Monk 6' fadeaway Shot,[1628370],0,1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
11:40,522,PT11M40.00S,2022-12-12T01:01:59.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,95,80,2022-12-12T01:02:03Z,4820000,False,,,0,,R. Barrett REBOUND (Off:0 Def:7),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,7.0,7.0,0.0,,,,,,,,,,,,,,
11:20,523,PT11M20.00S,2022-12-12T01:02:18.3Z,4,REGULAR,3pt,Jump Shot,[],1630540,32.670827858081466,28.676470588235293,1610612752,95,80,2022-12-12T01:02:23Z,4830000,False,107.0,255.0,1,left,MISS M. McBride 27' pullup 3PT,[1630540],2,1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
11:20,524,PT11M20.00S,2022-12-12T01:02:18.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,95,80,2022-12-12T01:02:23Z,4840000,False,,,0,,TEAM defensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,523.0,,,,,,,,,,,,,,,,,
11:03,526,PT11M03.00S,2022-12-12T01:02:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,87.59855453350855,49.754901960784316,1610612758,95,80,2022-12-12T01:02:47Z,4860000,False,-1.0,64.0,1,right,MISS T. Lyles 6' driving floating Shot,[1626168],41,1610612758.0,SAC,driving floating,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
10:59,527,PT10M59.00S,2022-12-12T01:02:46.7Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612758,95,80,2022-12-12T01:02:47Z,4870000,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,526.0,3.0,2.0,1.0,,,,,,,,,,,,,,
10:58,528,PT10M58.00S,2022-12-12T01:02:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,93.11760840998686,48.529411764705884,1610612758,95,82,2022-12-12T01:02:52Z,4880000,False,-7.0,12.0,1,right,M. Monk Layup (7 PTS),[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,7.0,,,,,,,,,,,
10:41,529,PT10M41.00S,2022-12-12T01:03:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.652431011826544,53.92156862745098,1610612752,95,82,2022-12-12T01:03:09Z,4890000,False,-20.0,10.0,1,left,MISS R. Barrett driving Layup,[1629628],9,1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
10:39,530,PT10M39.00S,2022-12-12T01:03:06.1Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,95,82,2022-12-12T01:03:06Z,4900000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:5),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,529.0,8.0,5.0,3.0,,,,,,,,,,,,,,
10:38,531,PT10M38.00S,2022-12-12T01:03:07.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,17.821944809461236,6.61764705882353,1610612752,95,82,2022-12-12T01:03:14Z,4910000,False,217.0,115.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
10:36,532,PT10M36.00S,2022-12-12T01:03:09.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,82,2022-12-12T01:03:14Z,4920000,False,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,,,
10:12,533,PT10M12.00S,2022-12-12T01:03:33.3Z,4,REGULAR,2pt,Jump Shot,[],1628370,86.02168199737189,7.8431372549019605,1610612758,95,82,2022-12-12T01:03:37Z,4930000,False,-211.0,79.0,1,right,MISS M. Monk 22' step back Shot,[1628370],0,1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left,22.51,Missed,,,,,,,,,,,,,,,,,,
10:12,534,PT10M12.00S,2022-12-12T01:03:33.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,95,82,2022-12-12T01:03:37Z,4940000,False,,,0,,TEAM offensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left,,,533.0,,,,,,,,,,,,,,,,,
10:12,535,PT10M12.00S,2022-12-12T01:03:36.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,95,82,2022-12-12T01:03:43Z,4950000,False,,,0,,SAC shot clock Team TURNOVER,[],,1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,,,,,,
10:12,536,PT10M12.00S,2022-12-12T01:03:36.3Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,95,82,2022-12-12T01:03:47Z,4960000,False,,,0,,SUB out: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
10:12,537,PT10M12.00S,2022-12-12T01:03:36.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,95,82,2022-12-12T01:03:47Z,4970000,False,,,0,,SUB in: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52,538,PT09M52.00S,2022-12-12T01:04:12.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,15.719448094612352,58.57843137254902,1610612752,97,82,2022-12-12T01:04:17Z,4980000,False,-43.0,95.0,1,left,J. Brunson 10' driving floating Jump Shot (18 PTS),[1628973],11,1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.45,Made,,,,,,,18.0,,,,,,,,,,,
09:44,539,PT09M44.00S,2022-12-12T01:04:19.9Z,4,REGULAR,turnover,lost ball,[],1628370,,,1610612758,97,82,2022-12-12T01:04:23Z,4990000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1628973]",0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Brunson,1628973.0,,,,,,
09:44,540,PT09M44.00S,2022-12-12T01:04:19.9Z,4,REGULAR,steal,,[],1628973,,,1610612752,97,82,2022-12-12T01:04:21Z,5000000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
09:39,541,PT09M39.00S,2022-12-12T01:04:24.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,19.136005256241788,6.372549019607843,1610612752,97,82,2022-12-12T01:04:31Z,5010000,False,218.0,127.0,1,left,MISS R. Barrett 25' 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
09:36,542,PT09M36.00S,2022-12-12T01:04:27.7Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,97,82,2022-12-12T01:04:31Z,5020000,False,,,0,,K. Huerter REBOUND (Off:2 Def:2),[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,541.0,4.0,2.0,2.0,,,,,,,,,,,,,,
09:34,543,PT09M34.00S,2022-12-12T01:04:31.0Z,4,REGULAR,turnover,bad pass,[],1628989,,,1610612758,97,82,2022-12-12T01:04:35Z,5030000,False,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 1630193]",9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Quickley,1630193.0,,,,,,
09:34,544,PT09M34.00S,2022-12-12T01:04:31.0Z,4,REGULAR,steal,,[],1630193,,,1610612752,97,82,2022-12-12T01:04:33Z,5040000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
09:17,545,PT09M17.00S,2022-12-12T01:04:49.5Z,4,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612752,97,82,2022-12-12T01:04:54Z,5050000,False,,,0,,K. Huerter shooting personal FOUL (3 PF) (Grimes 2 FT),"[1628989, 1629656]",9,1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,3.0,0.0,Grimes,1629656.0,,
09:17,547,PT09M17.00S,2022-12-12T01:05:10.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,97,82,2022-12-12T01:05:10Z,5070000,False,,,0,,SAC Timeout,[],,1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17,549,PT09M17.00S,2022-12-12T01:05:14.9Z,4,REGULAR,substitution,out,[],1629056,,,1610612752,97,82,2022-12-12T01:08:17Z,5075000,False,,,0,,SUB out: T. Davis,[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17,550,PT09M17.00S,2022-12-12T01:05:14.9Z,4,REGULAR,substitution,out,[],1629002,,,1610612752,97,82,2022-12-12T01:08:17Z,5077500,False,,,0,,SUB out: C. Metu,[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17,551,PT09M17.00S,2022-12-12T01:05:14.9Z,4,REGULAR,substitution,in,[],1627734,,,1610612752,97,82,2022-12-12T01:08:17Z,5078750,False,,,0,,SUB in: D. Sabonis,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17,552,PT09M17.00S,2022-12-12T01:05:14.9Z,4,REGULAR,substitution,in,[],1630558,,,1610612752,97,82,2022-12-12T01:08:17Z,5079375,False,,,0,,SUB in: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17,553,PT09M17.00S,2022-12-12T01:08:22.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629656,,,1610612752,98,82,2022-12-12T01:08:22Z,5090000,False,,,0,,Q. Grimes Free Throw 1 of 2 (3 PTS),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
09:17,554,PT09M17.00S,2022-12-12T01:08:37.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629656,,,1610612752,99,82,2022-12-12T01:08:37Z,5100000,False,,,0,,Q. Grimes Free Throw 2 of 2 (4 PTS),[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
09:07,555,PT09M07.00S,2022-12-12T01:08:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.51182654402102,47.30392156862745,1610612758,99,82,2022-12-12T01:08:52Z,5110000,False,-13.0,8.0,1,right,MISS D. Mitchell driving finger roll Layup,[1630558],15,1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
09:06,556,PT09M06.00S,2022-12-12T01:08:49.6Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,99,82,2022-12-12T01:08:52Z,5120000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:6),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,555.0,9.0,6.0,3.0,,,,,,,,,,,,,,
09:03,557,PT09M03.00S,2022-12-12T01:09:00.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,99,82,2022-12-12T01:09:00Z,5130000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,558,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,99,82,2022-12-12T01:11:44Z,5140000,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,559,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,99,82,2022-12-12T01:11:44Z,5150000,False,,,0,,SUB out: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,560,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,out,[],1626168,,,1610612752,99,82,2022-12-12T01:11:44Z,5160000,False,,,0,,SUB out: T. Lyles,[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,561,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,99,82,2022-12-12T01:11:44Z,5170000,False,,,0,,SUB in: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,562,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,99,82,2022-12-12T01:11:44Z,5180000,False,,,0,,SUB in: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03,563,PT09M03.00S,2022-12-12T01:09:00.4Z,4,REGULAR,substitution,in,[],1631099,,,1610612752,99,82,2022-12-12T01:11:44Z,5190000,False,,,0,,SUB in: K. Murray,[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
08:47,564,PT08M47.00S,2022-12-12T01:12:12.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,3.7614980289093296,97.05882352941177,1610612752,99,82,2022-12-12T01:12:17Z,5200000,False,-235.0,-17.0,1,left,MISS I. Quickley 3PT,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
08:43,565,PT08M43.00S,2022-12-12T01:12:16.5Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,99,82,2022-12-12T01:12:17Z,5210000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,564.0,3.0,3.0,0.0,,,,,,,,,,,,,,
08:39,566,PT08M39.00S,2022-12-12T01:12:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612758,99,82,2022-12-12T01:12:28Z,5220000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Monk 2 FT),"[1629628, 1628370]",9,1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,3.0,0.0,Monk,1628370.0,,
08:39,568,PT08M39.00S,2022-12-12T01:12:41.6Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,99,83,2022-12-12T01:12:41Z,5240000,False,,,0,,M. Monk Free Throw 1 of 2 (8 PTS),[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
