actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
606,PT04M15.00S,2023-02-01T02:43:51.4Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,104,108,2023-02-01T02:43:57Z,5770000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,605.0,8.0,5.0,3.0,,,,,,,,,,
607,PT04M14.00S,2023-02-01T02:43:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,6.389618922470433,50.49019607843137,1610612747,104,108,2023-02-01T02:45:54Z,5780000,False,-2.0,8.0,1,left,MISS R. Hachimura putback Layup - blocked,"[1629060, 1628973]",1610612747.0,LAL,putback,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,Brunson,1628973.0
608,PT04M14.00S,2023-02-01T02:43:53.1Z,4,REGULAR,block,,[],1628973,,,1610612747,104,108,2023-02-01T02:43:55Z,5790000,False,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT04M12.00S,2023-02-01T02:43:55.1Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,104,108,2023-02-01T02:44:01Z,5800000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,607.0,9.0,4.0,5.0,,,,,,,,,,
610,PT04M09.00S,2023-02-01T02:43:57.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629656,95.3515111695138,48.77450980392157,1610612752,106,108,2023-02-01T02:46:21Z,5810000,False,-6.0,-9.0,1,right,Q. Grimes running Layup (10 PTS) (I. Quickley 7 AST),"[1629656, 1630193]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.07,Made,10.0,I. Quickley,1630193.0,7.0,,,,,,,,,,,,,,
613,PT04M00.00S,2023-02-01T02:44:17.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,106,108,2023-02-01T02:44:20Z,5840000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M58.00S,2023-02-01T02:47:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612747,106,108,2023-02-01T02:47:55Z,5850000,False,,,0,,I. Hartenstein shooting personal FOUL (5 PF) (Davis 2 FT),"[1628392, 203076]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,5.0,0.0,,,,Davis,203076.0,,
616,PT03M58.00S,2023-02-01T02:48:13.0Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,106,109,2023-02-01T02:48:13Z,5870000,False,,,0,,A. Davis Free Throw 1 of 2 (22 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
617,PT03M58.00S,2023-02-01T02:48:34.1Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,106,110,2023-02-01T02:48:34Z,5880000,False,,,0,,A. Davis Free Throw 2 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
618,PT03M36.00S,2023-02-01T02:48:59.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,93.24901445466492,50.49019607843137,1610612752,108,110,2023-02-01T02:49:02Z,5890000,False,2.0,11.0,1,right,I. Hartenstein cutting DUNK (16 PTS) (Q. Grimes 2 AST),"[1628392, 1629656]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.13,Made,16.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,
620,PT03M11.00S,2023-02-01T02:49:23.4Z,4,REGULAR,2pt,Jump Shot,[],203076,9.543363994743759,16.42156862745098,1610612747,108,110,2023-02-01T02:49:28Z,5910000,False,168.0,37.0,1,left,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right,17.2,Missed,,,,,,,,,,,,,,,,,,
621,PT03M09.00S,2023-02-01T02:49:25.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,108,110,2023-02-01T02:49:28Z,5920000,False,,,0,,J. Randle REBOUND (Off:2 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,620.0,11.0,9.0,2.0,,,,,,,,,,
622,PT02M49.00S,2023-02-01T02:49:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630193,75.90341655716163,84.55882352941177,1610612752,108,110,2023-02-01T02:49:54Z,5930000,False,173.0,174.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,24.52,Missed,,,,,,,,,,,,,,,,,,
623,PT02M47.00S,2023-02-01T02:49:46.9Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,108,110,2023-02-01T02:51:44Z,5940000,False,,,0,,I. Hartenstein REBOUND (Off:6 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,622.0,10.0,4.0,6.0,,,,,,,,,,
624,PT02M43.00S,2023-02-01T02:49:51.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,87.99277266754271,94.6078431372549,1610612752,108,110,2023-02-01T02:49:59Z,5950000,False,223.0,60.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
625,PT02M41.00S,2023-02-01T02:49:53.5Z,4,REGULAR,rebound,offensive,[],1629656,,,1610612752,108,110,2023-02-01T02:49:59Z,5960000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,624.0,4.0,3.0,1.0,,,,,,,,,,
626,PT02M36.00S,2023-02-01T02:49:58.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,68.67608409986859,64.4607843137255,1610612752,108,110,2023-02-01T02:50:06Z,5970000,False,72.0,242.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
627,PT02M34.00S,2023-02-01T02:50:00.2Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,108,110,2023-02-01T02:50:06Z,5980000,False,,,0,,I. Hartenstein REBOUND (Off:7 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,626.0,11.0,4.0,7.0,,,,,,,,,,
628,PT02M20.00S,2023-02-01T02:50:14.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,74.06373193166885,83.82352941176471,1610612752,108,110,2023-02-01T02:52:49Z,5990000,False,169.0,191.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
629,PT02M18.00S,2023-02-01T02:50:16.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,108,110,2023-02-01T02:50:30Z,6000000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,628.0,,,,,,,,,,,,,
630,PT02M18.00S,2023-02-01T02:50:30.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612747,108,110,2023-02-01T02:53:27Z,6010000,False,,,0,,Q. Grimes loose ball personal FOUL (2 PF) (James 2 FT),"[1629656, 2544]",1610612752.0,NYK,loose ball,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627963.0,2.0,0.0,,,,James,2544.0,,
632,PT02M18.00S,2023-02-01T02:50:54.3Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,108,111,2023-02-01T02:50:54Z,6030000,False,,,0,,L. James Free Throw 1 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
633,PT02M18.00S,2023-02-01T02:50:54.3Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,108,111,2023-02-01T02:51:21Z,6040000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
634,PT02M16.00S,2023-02-01T02:50:56.3Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,108,111,2023-02-01T02:51:21Z,6050000,False,,,0,,I. Hartenstein REBOUND (Off:7 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,633.0,12.0,5.0,7.0,,,,,,,,,,
635,PT02M00.00S,2023-02-01T02:51:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.78777923784494,50.98039215686274,1610612752,108,111,2023-02-01T02:54:08Z,6060000,False,5.0,100.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.0,Missed,,,,,,,,,,,,,,,,,,
636,PT01M58.00S,2023-02-01T02:51:37.3Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,108,111,2023-02-01T02:51:42Z,6070000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:6),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,635.0,9.0,6.0,3.0,,,,,,,,,,
637,PT01M41.00S,2023-02-01T02:51:54.5Z,4,REGULAR,3pt,Jump Shot,[],2544,31.09395532194481,65.19607843137256,1610612747,108,114,2023-02-01T02:54:38Z,6080000,False,-76.0,240.0,1,left,L. James 25' 3PT pullup (24 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.16,Made,24.0,,,,,,,,,,,,,,,,,
638,PT01M41.00S,2023-02-01T02:52:00.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,108,114,2023-02-01T02:52:00Z,6090000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M33.00S,2023-02-01T02:53:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,95.3515111695138,46.81372549019608,1610612752,110,114,2023-02-01T02:53:53Z,6110000,False,-16.0,-9.0,1,right,J. Brunson driving Layup (32 PTS) (I. Quickley 8 AST),"[1628973, 1630193]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.82,Made,32.0,I. Quickley,1630193.0,8.0,,,,,,,,,,,,,,
642,PT01M12.00S,2023-02-01T02:54:13.6Z,4,REGULAR,2pt,Jump Shot,[],2544,29.122864651773984,59.55882352941176,1610612747,110,114,2023-02-01T02:55:38Z,6130000,False,-48.0,221.0,1,left,MISS L. James 22' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,22.64,Missed,,,,,,,,,,,,,,,,,,
643,PT01M08.00S,2023-02-01T02:54:17.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,110,114,2023-02-01T02:54:22Z,6140000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,642.0,,,,,,,,,,,,,
645,PT01M02.00S,2023-02-01T02:54:43.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,89.83245729303549,40.68627450980392,1610612752,110,114,2023-02-01T02:54:49Z,6160000,False,-47.0,43.0,1,right,MISS J. Brunson 6' driving Hook,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
646,PT00M58.60S,2023-02-01T02:54:47.7Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,110,114,2023-02-01T02:54:47Z,6170000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,645.0,2.0,1.0,1.0,,,,,,,,,,
647,PT00M55.90S,2023-02-01T02:54:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,93.51182654402102,50.98039215686274,1610612752,112,114,2023-02-01T02:54:55Z,6180000,False,5.0,8.0,1,right,Q. Grimes Layup (12 PTS) (J. Brunson 6 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.98,Made,12.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
649,PT00M39.90S,2023-02-01T02:55:09.8Z,4,REGULAR,3pt,Jump Shot,[],2544,31.488173455978973,59.55882352941176,1610612747,112,114,2023-02-01T02:55:14Z,6200000,False,-48.0,243.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
650,PT00M36.70S,2023-02-01T02:55:13.0Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,112,114,2023-02-01T02:55:14Z,6210000,False,,,0,,I. Hartenstein REBOUND (Off:7 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,649.0,13.0,6.0,7.0,,,,,,,,,,
651,PT00M24.00S,2023-02-01T02:55:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.33574244415243,48.03921568627451,1610612752,114,114,2023-02-01T02:55:32Z,6220000,False,-10.0,67.0,1,right,J. Brunson 6' driving floating Jump Shot (34 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,34.0,,,,,,,,,,,,,,,,,
652,PT00M24.00S,2023-02-01T02:55:31.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,114,114,2023-02-01T02:55:31Z,6230000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M04.50S,2023-02-01T02:57:48.0Z,4,REGULAR,foul,offensive,['inpenalty'],203076,,,1610612747,114,114,2023-02-01T03:00:49Z,6232500,False,,,0,,A. Davis charge offensive FOUL (2 PF),"[203076, 1628973]",1610612747.0,LAL,charge,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,2.0,1.0,,,,Brunson,1628973.0,,
655,PT00M04.50S,2023-02-01T02:57:48.0Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,114,114,2023-02-01T03:00:47Z,6234375,False,,,0,,A. Davis offensive foul TURNOVER (5 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,5.0,,,,,,
658,PT00M04.50S,2023-02-01T02:57:56.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,114,114,2023-02-01T03:03:34Z,6234687,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2023-02-01T03:01:56.2Z,4,REGULAR,period,end,[],0,,,1610612752,114,114,2023-02-01T03:01:56Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT05M00.00S,2023-02-01T03:03:50.9Z,5,OVERTIME,substitution,out,['startperiod'],1628972,,,1610612752,114,114,2023-02-01T03:04:26Z,6290000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT05M00.00S,2023-02-01T03:03:50.9Z,5,OVERTIME,substitution,in,['startperiod'],203471,,,1610612752,114,114,2023-02-01T03:04:26Z,6300000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M00.00S,2023-02-01T03:05:33.7Z,5,OVERTIME,period,start,[],0,,,0,114,114,2023-02-01T03:05:33Z,6310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M54.00S,2023-02-01T03:05:38.6Z,5,OVERTIME,jumpball,recovered,[],201566,,,1610612747,114,114,2023-02-01T03:05:38Z,6330000,False,,,0,,Jump Ball A. Davis vs. I. Hartenstein: Tip to R. Westbrook,"[201566, 203076, 1628392]",1610612747.0,LAL,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,Davis,203076.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
666,PT04M45.00S,2023-02-01T03:05:47.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],2544,5.913272010512484,53.821997549019606,1610612747,114,116,2023-02-01T03:05:52Z,6360000,False,-19.0,3.0,1,left,L. James Layup (26 PTS) (R. Westbrook 6 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,1.93,Made,26.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,,,
668,PT04M22.00S,2023-02-01T03:06:10.3Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630193,91.5407358738502,54.90196078431373,1610612752,116,116,2023-02-01T03:06:15Z,6380000,False,25.0,27.0,1,right,I. Quickley driving floating bank Jump Shot (17 PTS) (Q. Grimes 3 AST),"[1630193, 1629656]",1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,3.65,Made,17.0,Q. Grimes,1629656.0,3.0,,,,,,,,,,,,,,
670,PT03M57.00S,2023-02-01T03:06:35.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203076,5.601182654402102,46.07843137254902,1610612747,116,118,2023-02-01T03:06:38Z,6400000,False,20.0,0.0,1,left,A. Davis Layup (25 PTS) (R. Westbrook 7 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.96,Made,25.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,,,
672,PT03M43.00S,2023-02-01T03:06:49.7Z,5,OVERTIME,3pt,Jump Shot,[],1628973,71.96123521681997,22.058823529411764,1610612752,116,118,2023-02-01T03:07:16Z,6420000,False,-140.0,211.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
673,PT03M41.00S,2023-02-01T03:06:51.7Z,5,OVERTIME,rebound,offensive,[],1630193,,,1610612752,116,118,2023-02-01T03:06:55Z,6430000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,672.0,3.0,2.0,1.0,,,,,,,,,,
674,PT03M34.00S,2023-02-01T03:07:01.4Z,5,OVERTIME,foul,personal,['2freethrow'],201566,,,1610612752,116,118,2023-02-01T03:07:07Z,6440000,False,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Randle 2 FT),"[201566, 203944]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204059.0,4.0,0.0,,,,Randle,203944.0,,
676,PT03M34.00S,2023-02-01T03:07:27.2Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,117,118,2023-02-01T03:07:27Z,6460000,False,,,0,,J. Randle Free Throw 1 of 2 (22 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
677,PT03M34.00S,2023-02-01T03:07:46.2Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,118,118,2023-02-01T03:07:46Z,6470000,False,,,0,,J. Randle Free Throw 2 of 2 (23 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
679,PT03M14.00S,2023-02-01T03:08:20.3Z,5,OVERTIME,3pt,Jump Shot,[],203471,5.469776609724048,3.9215686274509802,1610612747,118,121,2023-02-01T03:08:23Z,6490000,False,230.0,-1.0,1,left,D. Schroder 3PT  (10 PTS) (L. James 11 AST),"[203471, 2544]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,23.04,Made,10.0,L. James,2544.0,11.0,,,,,,,,,,,,,,
682,PT02M46.00S,2023-02-01T03:09:04.8Z,5,OVERTIME,3pt,Jump Shot,[],1630193,91.5407358738502,96.56862745098039,1610612752,118,121,2023-02-01T03:09:12Z,6520000,False,233.0,27.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
683,PT02M44.00S,2023-02-01T03:09:06.8Z,5,OVERTIME,rebound,defensive,[],201566,,,1610612747,118,121,2023-02-01T03:09:12Z,6530000,False,,,0,,R. Westbrook REBOUND (Off:3 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,,682.0,6.0,3.0,3.0,,,,,,,,,,
684,PT02M33.00S,2023-02-01T03:09:18.2Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],203076,5.863994743758213,50.0,1610612747,118,123,2023-02-01T03:09:22Z,6540000,False,0.0,3.0,1,left,A. Davis DUNK (27 PTS) (R. Westbrook 8 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.26,Made,27.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,,,,
686,PT02M12.00S,2023-02-01T03:09:40.1Z,5,OVERTIME,turnover,bad pass,[],203944,,,1610612752,118,123,2023-02-01T03:09:45Z,6560000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 203076]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,3.0,Davis,203076.0,,,,
687,PT02M12.00S,2023-02-01T03:09:40.1Z,5,OVERTIME,steal,,[],203076,,,1610612747,118,123,2023-02-01T03:09:43Z,6570000,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
688,PT01M56.00S,2023-02-01T03:09:56.6Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,9.937582128777924,54.65686274509803,1610612747,118,123,2023-02-01T03:10:21Z,6580000,False,-23.0,41.0,1,left,MISS L. James driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
689,PT01M55.00S,2023-02-01T03:09:57.6Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612752,118,123,2023-02-01T03:10:03Z,6590000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,688.0,,,,,,,,,,,,,
691,PT01M45.00S,2023-02-01T03:10:23.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628973,92.46057818659659,49.26470588235294,1610612752,118,123,2023-02-01T03:14:48Z,6610000,False,-4.0,18.0,1,right,MISS J. Brunson driving finger roll Layup - blocked,"[1628973, 1629060]",1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,Hachimura,1629060.0
695,PT01M45.00S,2023-02-01T03:10:23.3Z,5,OVERTIME,block,,[],1629060,,,1610612752,118,123,2023-02-01T03:14:44Z,6612500,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
694,PT01M44.00S,2023-02-01T03:10:24.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612747,118,123,2023-02-01T03:14:44Z,6615000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,691.0,,,,,,,,,,,,,
696,PT01M28.00S,2023-02-01T03:15:28.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203076,6.1268068331143235,46.568627450980394,1610612747,118,123,2023-02-01T03:15:33Z,6640000,False,17.0,5.0,1,left,MISS A. Davis Layup,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
697,PT01M27.00S,2023-02-01T03:15:29.7Z,5,OVERTIME,rebound,defensive,[],203944,,,1610612752,118,123,2023-02-01T03:15:33Z,6650000,False,,,0,,J. Randle REBOUND (Off:2 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,696.0,12.0,10.0,2.0,,,,,,,,,,
698,PT01M27.00S,2023-02-01T03:15:36.4Z,5,OVERTIME,turnover,traveling,[],203944,,,1610612752,118,123,2023-02-01T03:15:42Z,6660000,False,,,0,,J. Randle traveling TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1162.0,,,4.0,,,,,,
699,PT01M17.00S,2023-02-01T03:15:58.5Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],201566,14.4053876478318,75.49019607843137,1610612747,118,125,2023-02-01T03:16:37Z,6670000,False,-127.0,83.0,1,left,R. Westbrook 15' pullup bank Jump Shot (17 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,15.21,Made,17.0,,,,,,,,,,,,,,,,,
