actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
591,PT05M29.00S,2022-10-25T01:43:03.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,104,94,2022-10-25T01:43:06Z,5660000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,589.0,10.0,7.0,3.0,,,,,,,,,,,,,,
592,PT05M24.00S,2022-10-25T01:43:07.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,64.99671484888306,48.529411764705884,1610612753,104,94,2022-10-25T01:43:14Z,5670000,-7.0,277.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
593,PT05M22.00S,2022-10-25T01:43:09.8Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,104,94,2022-10-25T01:43:14Z,5680000,,,0,,I. Quickley REBOUND (Off:1 Def:5),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,592.0,6.0,5.0,1.0,,,,,,,,,,,,,,
594,PT05M13.00S,2022-10-25T01:43:18.9Z,4,REGULAR,3pt,Jump Shot,[],203944,7.966491458607096,4.411764705882353,1610612752,104,94,2022-10-25T01:43:25Z,5690000,228.0,22.0,1,left,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,22.9,Missed,,,,,,,,,,,,,,,,,,
595,PT05M11.00S,2022-10-25T01:43:20.9Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,104,94,2022-10-25T01:43:25Z,5700000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Right Corner 3,24+ Right,,,594.0,2.0,2.0,0.0,,,,,,,,,,,,,,
596,PT05M07.00S,2022-10-25T01:43:26.7Z,4,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612753,104,94,2022-10-25T01:43:37Z,5710000,,,0,,J. Brunson shooting personal FOUL (5 PF) (Bol 2 FT),"[1628973, 1629626]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,5.0,0.0,Bol,1629626.0,,
598,PT05M07.00S,2022-10-25T01:43:52.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629626,,,1610612753,104,95,2022-10-25T01:44:12Z,5730000,,,0,,B. Bol Free Throw 1 of 2 (18 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
599,PT05M07.00S,2022-10-25T01:43:52.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629626,,,1610612753,104,96,2022-10-25T01:44:12Z,5740000,,,0,,B. Bol Free Throw 2 of 2 (19 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
600,PT04M44.00S,2022-10-25T01:44:32.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,11.908672798948752,52.94117647058824,1610612752,104,96,2022-10-25T01:44:39Z,5750000,-15.0,59.0,1,left,MISS J. Randle 6' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
601,PT04M43.00S,2022-10-25T01:44:33.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,104,96,2022-10-25T01:44:39Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,600.0,,,,,,,,,,,,,,,,,
602,PT04M43.00S,2022-10-25T01:44:37.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,104,96,2022-10-25T01:44:43Z,5770000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,,,,,,,,
603,PT04M43.00S,2022-10-25T01:44:37.7Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,104,96,2022-10-25T01:44:50Z,5780000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M43.00S,2022-10-25T01:44:37.7Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,104,96,2022-10-25T01:44:50Z,5790000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M27.00S,2022-10-25T01:45:03.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,94.03745072273325,52.20588235294118,1610612753,104,96,2022-10-25T01:45:10Z,5800000,11.0,4.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
606,PT04M25.00S,2022-10-25T01:45:05.8Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,104,96,2022-10-25T01:45:10Z,5810000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,605.0,11.0,7.0,4.0,,,,,,,,,,,,,,
607,PT04M25.00S,2022-10-25T01:45:06.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628976,94.40999984741211,50.0,1610612753,104,98,2022-10-25T01:45:17Z,5820000,0.0,0.0,1,right,W. Carter Jr. putback DUNK (17 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,17.0,,,,,,,,,
608,PT04M08.00S,2022-10-25T01:45:23.4Z,4,REGULAR,2pt,Jump Shot,[],1628973,22.815374507227332,31.862745098039213,1610612752,106,98,2022-10-25T01:46:42Z,5830000,91.0,162.0,1,left,J. Brunson 18' step back Jump Shot (20 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.57,Made,,,,,,,,,20.0,,,,,,,,,
609,PT04M08.00S,2022-10-25T01:45:27.5Z,4,REGULAR,foul,personal,['1freethrow'],203082,,,1610612752,106,98,2022-10-25T01:45:39Z,5840000,,,0,,T. Ross shooting personal FOUL (1 PF) (Brunson 1 FT),"[203082, 1628973]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,,,,,,,202035.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
611,PT04M08.00S,2022-10-25T01:45:55.5Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,107,98,2022-10-25T01:45:55Z,5860000,,,0,,J. Brunson Free Throw 1 of 1 (21 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
612,PT03M48.00S,2022-10-25T01:46:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630532,64.60249671484888,53.431372549019606,1610612753,107,98,2022-10-25T01:47:29Z,5870000,17.0,280.0,1,right,MISS F. Wagner 28' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
613,PT03M46.00S,2022-10-25T01:46:19.7Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,107,98,2022-10-25T01:46:24Z,5880000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,612.0,3.0,3.0,0.0,,,,,,,,,,,,,,
614,PT03M39.00S,2022-10-25T01:46:29.1Z,4,REGULAR,foul,personal,[],1630532,,,1610612752,107,98,2022-10-25T01:46:37Z,5890000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1629011]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,,,,,,,,2.0,0.0,Robinson,1629011.0,,
616,PT03M30.00S,2022-10-25T01:47:03.2Z,4,REGULAR,3pt,Jump Shot,[],1628973,24.26084099868594,8.333333333333332,1610612752,107,98,2022-10-25T01:47:08Z,5910000,208.0,176.0,1,left,MISS J. Brunson 27' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.24,Missed,,,,,,,,,,,,,,,,,,
617,PT03M28.00S,2022-10-25T01:47:05.2Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,107,98,2022-10-25T01:47:08Z,5920000,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,616.0,4.0,4.0,0.0,,,,,,,,,,,,,,
618,PT03M06.00S,2022-10-25T01:47:26.4Z,4,REGULAR,3pt,Jump Shot,[],203082,75.50919842312747,85.5392156862745,1610612753,107,98,2022-10-25T01:48:22Z,5930000,178.0,178.0,1,right,MISS T. Ross 25' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
619,PT03M05.00S,2022-10-25T01:47:27.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,107,98,2022-10-25T01:47:31Z,5940000,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,618.0,5.0,5.0,0.0,,,,,,,,,,,,,,
620,PT03M05.00S,2022-10-25T01:47:31.4Z,4,REGULAR,foul,personal,[],1630532,,,1610612752,107,98,2022-10-25T01:47:39Z,5950000,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1629628]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,1162.0,,,,,,,,3.0,0.0,Barrett,1629628.0,,
622,PT02M50.00S,2022-10-25T01:48:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629628,10.988830486202366,4.6568627450980395,1610612752,107,98,2022-10-25T01:48:03Z,5970000,227.0,51.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
623,PT02M48.00S,2022-10-25T01:48:02.0Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,107,98,2022-10-25T01:48:03Z,5980000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Right Corner 3,24+ Right,,,622.0,3.0,3.0,0.0,,,,,,,,,,,,,,
624,PT02M42.00S,2022-10-25T01:48:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,85.49605781865965,54.65686274509803,1610612753,107,98,2022-10-25T01:49:41Z,5990000,23.0,84.0,1,right,MISS P. Banchero 8' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.7,Missed,,,,,,,,,,,,,,,,,,
625,PT02M40.00S,2022-10-25T01:48:10.3Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,107,98,2022-10-25T01:48:14Z,6000000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,624.0,4.0,1.0,3.0,,,,,,,,,,,,,,
626,PT02M21.00S,2022-10-25T01:48:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.61695137976347,52.94117647058824,1610612752,107,98,2022-10-25T01:50:19Z,6010000,-15.0,75.0,1,left,MISS J. Brunson 7' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
627,PT02M20.00S,2022-10-25T01:48:30.7Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,107,98,2022-10-25T01:48:39Z,6020000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,626.0,5.0,1.0,4.0,,,,,,,,,,,,,,
628,PT02M20.00S,2022-10-25T01:48:33.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,107,98,2022-10-25T01:51:01Z,6030000,0.0,0.0,1,left,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
629,PT02M19.00S,2022-10-25T01:48:34.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,107,98,2022-10-25T01:48:48Z,6040000,,,0,,M. Robinson REBOUND (Off:5 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,628.0,6.0,1.0,5.0,,,,,,,,,,,,,,
630,PT02M18.00S,2022-10-25T01:48:36.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,109,98,2022-10-25T01:48:51Z,6050000,0.0,0.0,1,left,M. Robinson putback Layup (14 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,14.0,,,,,,,,,
631,PT02M18.00S,2022-10-25T01:48:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,109,98,2022-10-25T01:48:40Z,6060000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M18.00S,2022-10-25T01:48:40.9Z,4,REGULAR,substitution,out,[],1629626,,,1610612753,109,98,2022-10-25T01:50:09Z,6070000,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M18.00S,2022-10-25T01:48:40.9Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,109,98,2022-10-25T01:50:09Z,6080000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M08.00S,2022-10-25T01:50:46.9Z,4,REGULAR,2pt,Jump Shot,[],203082,95.3515111695138,85.5392156862745,1610612753,109,98,2022-10-25T01:50:53Z,6100000,178.0,-9.0,1,right,MISS T. Ross 17' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right,17.79,Missed,,,,,,,,,,,,,,,,,,
636,PT02M06.00S,2022-10-25T01:50:48.9Z,4,REGULAR,rebound,offensive,[],1630175,,,1610612753,109,98,2022-10-25T01:50:53Z,6110000,,,0,,C. Anthony REBOUND (Off:2 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,635.0,4.0,2.0,2.0,,,,,,,,,,,,,,
637,PT02M04.00S,2022-10-25T01:50:50.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,93.64323258869908,56.61764705882353,1610612753,109,98,2022-10-25T01:51:49Z,6120000,33.0,7.0,1,right,MISS C. Anthony floating Shot,[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
638,PT02M02.00S,2022-10-25T01:50:52.6Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,109,98,2022-10-25T01:50:56Z,6130000,,,0,,J. Randle REBOUND (Off:4 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,637.0,12.0,8.0,4.0,,,,,,,,,,,,,,
639,PT01M44.00S,2022-10-25T01:51:10.2Z,4,REGULAR,3pt,Jump Shot,[],1630193,5.732588699080158,96.81372549019608,1610612752,109,98,2022-10-25T01:51:18Z,6140000,-234.0,1.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
640,PT01M42.00S,2022-10-25T01:51:12.2Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612752,109,98,2022-10-25T01:51:18Z,6150000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,639.0,6.0,5.0,1.0,,,,,,,,,,,,,,
641,PT01M41.00S,2022-10-25T01:51:14.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612752,109,98,2022-10-25T01:51:26Z,6160000,,,0,,P. Banchero shooting personal FOUL (3 PF) (Barrett 2 FT),"[1631094, 1629628]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,,,,,,,,3.0,0.0,Barrett,1629628.0,,
643,PT01M41.00S,2022-10-25T01:51:35.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,109,98,2022-10-25T01:51:35Z,6180000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT01M41.00S,2022-10-25T01:51:35.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,109,98,2022-10-25T01:51:35Z,6190000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,
645,PT01M41.00S,2022-10-25T01:51:47.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,110,98,2022-10-25T01:51:47Z,6200000,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
646,PT01M26.00S,2022-10-25T01:52:08.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612753,110,98,2022-10-25T01:52:14Z,6210000,,,0,,J. Randle personal FOUL (5 PF) (Wagner 2 FT),"[203944, 1630532]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1162.0,,,,,,,,5.0,0.0,Wagner,1630532.0,,
648,PT01M26.00S,2022-10-25T01:52:31.8Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,110,99,2022-10-25T01:52:31Z,6230000,,,0,,F. Wagner Free Throw 1 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
649,PT01M26.00S,2022-10-25T01:52:49.4Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,110,100,2022-10-25T01:52:49Z,6240000,,,0,,F. Wagner Free Throw 2 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
650,PT01M04.00S,2022-10-25T01:53:14.5Z,4,REGULAR,3pt,Jump Shot,[],1629628,7.046649145860711,96.32352941176471,1610612752,113,100,2022-10-25T01:53:18Z,6250000,-232.0,14.0,1,left,R. Barrett 3PT  (18 PTS) (J. Brunson 6 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,,,,,18.0,J. Brunson,1628973.0,6.0,,,,,,
652,PT00M56.70S,2022-10-25T01:53:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,87.07293035479631,44.11764705882353,1610612753,113,102,2022-10-25T01:53:29Z,6270000,-29.0,69.0,1,right,C. Anthony 7' running pullup Jump Shot (14 PTS),[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,,,,,,,,,14.0,,,,,,,,,
653,PT00M35.10S,2022-10-25T01:53:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.30946123521682,49.50980392156863,1610612752,115,102,2022-10-25T01:53:54Z,6280000,2.0,16.0,1,left,R. Barrett driving Layup (20 PTS) (J. Randle 4 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,,20.0,J. Randle,203944.0,4.0,,,,,,
655,PT00M22.90S,2022-10-25T01:54:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630175,75.3777923784494,86.27450980392157,1610612753,115,102,2022-10-25T01:54:12Z,6300000,181.0,179.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
656,PT00M20.50S,2022-10-25T01:54:10.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,115,102,2022-10-25T01:54:10Z,6310000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,655.0,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2022-10-25T01:54:43.7Z,4,REGULAR,period,end,[],0,,,1610612752,115,102,2022-10-25T01:54:43Z,6330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2022-10-25T01:54:49.4Z,4,REGULAR,game,end,[],0,,,0,115,102,2022-10-25T01:54:49Z,6340000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
