actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
463,PT11M19.00S,2023-03-18T01:47:46.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.931011826544022,42.40196078431372,1610612750,82,92,2023-03-18T01:48:09Z,4540000,False,38.0,88.0,1,left,K. Anderson 9' driving floating Jump Shot (9 PTS) (M. Conley 4 AST),"[203937, 201144]",1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.58,Made,9.0,M. Conley,201144.0,4.0,,,,,,
465,PT11M07.00S,2023-03-18T01:48:02.1Z,4,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612741,82,92,2023-03-18T01:48:22Z,4560000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629162, 201942]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
467,PT11M07.00S,2023-03-18T01:48:23.4Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,83,92,2023-03-18T01:48:23Z,4580000,False,,,0,,D. DeRozan Free Throw 1 of 2 (31 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,31.0,,,,,,,,,
468,PT11M07.00S,2023-03-18T01:48:46.7Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,84,92,2023-03-18T01:48:46Z,4590000,False,,,0,,D. DeRozan Free Throw 2 of 2 (32 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,32.0,,,,,,,,,
469,PT10M44.00S,2023-03-18T01:49:02.7Z,4,REGULAR,2pt,Jump Shot,[],1627752,19.004599211563733,84.80392156862744,1610612750,84,92,2023-03-18T01:49:10Z,4600000,False,-174.0,126.0,1,left,MISS T. Prince 21' step back Shot,[1627752],1610612750.0,MIN,step back,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left,,,,,,,,,21.49,Missed,,,,,,,,,,
470,PT10M41.00S,2023-03-18T01:49:05.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,84,92,2023-03-18T01:49:10Z,4610000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,469.0,1.0,1.0,0.0,,
471,PT10M27.00S,2023-03-18T01:49:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.19776609724047,52.20588235294118,1610612741,84,92,2023-03-18T01:49:32Z,4620000,False,11.0,21.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,2.35,Missed,,,,,,,,,,
472,PT10M27.00S,2023-03-18T01:49:19.6Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,84,92,2023-03-18T01:49:32Z,4630000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,471.0,1.0,0.0,1.0,,
473,PT10M27.00S,2023-03-18T01:49:24.6Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612741,84,92,2023-03-18T01:49:47Z,4640000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[203937, 1627884]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,
475,PT10M27.00S,2023-03-18T01:49:48.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627884,,,1610612741,85,92,2023-03-18T01:50:15Z,4660000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (1 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
476,PT10M27.00S,2023-03-18T01:49:49.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612741,85,92,2023-03-18T01:49:55Z,4670000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT10M27.00S,2023-03-18T01:49:49.4Z,4,REGULAR,substitution,out,[],1627752,,,1610612741,85,92,2023-03-18T01:49:55Z,4680000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT10M27.00S,2023-03-18T01:49:49.4Z,4,REGULAR,substitution,in,[],1629638,,,1610612741,85,92,2023-03-18T01:49:55Z,4690000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M27.00S,2023-03-18T01:49:49.4Z,4,REGULAR,substitution,in,[],203497,,,1610612741,85,92,2023-03-18T01:49:55Z,4700000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M27.00S,2023-03-18T01:49:48.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627884,,,1610612741,85,92,2023-03-18T01:50:15Z,4710000,False,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
481,PT10M24.00S,2023-03-18T01:49:51.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,85,92,2023-03-18T01:50:15Z,4720000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,480.0,13.0,7.0,6.0,,
482,PT10M10.00S,2023-03-18T01:50:27.5Z,4,REGULAR,3pt,Jump Shot,[],1629162,6.389618922470433,96.56862745098039,1610612750,85,95,2023-03-18T01:50:32Z,4730000,False,-233.0,8.0,1,left,J. McLaughlin 3PT  (8 PTS) (N. Alexander-Walker 2 AST),"[1629162, 1629638]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,,,,,,23.29,Made,8.0,N. Alexander-Walker,1629638.0,2.0,,,,,,
484,PT09M54.00S,2023-03-18T01:50:43.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,80.89684625492772,53.18627450980392,1610612741,85,95,2023-03-18T01:51:31Z,4750000,False,16.0,127.0,1,right,MISS A. Caruso 12' Jump Shot,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.81,Missed,,,,,,,,,,
485,PT09M53.00S,2023-03-18T01:50:44.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,85,95,2023-03-18T01:50:51Z,4760000,False,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,484.0,14.0,8.0,6.0,,
486,PT09M44.00S,2023-03-18T01:50:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,7.178055190538765,4.411764705882353,1610612750,85,95,2023-03-18T01:50:59Z,4770000,False,228.0,15.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,22.84,Missed,,,,,,,,,,
487,PT09M41.00S,2023-03-18T01:50:57.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,85,95,2023-03-18T01:50:59Z,4780000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,486.0,6.0,5.0,1.0,,
488,PT09M29.00S,2023-03-18T01:51:14.2Z,4,REGULAR,foul,technical,['1freethrow'],203497,,,1610612741,85,95,2023-03-18T01:51:30Z,4790000,False,,,0,,R. Gobert defensive-3-second technical FOUL (1 Tech),[203497],1610612750.0,MIN,defensive-3-second,,,Gobert,R. Gobert,,,,,,,202058.0,4.0,1.0,,,,,,,,,,,,,,,,,
489,PT09M29.00S,2023-03-18T01:51:44.5Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,85,95,2023-03-18T01:52:00Z,4800000,False,,,0,,MISS D. DeRozan technical Free Throw 1 of 1,[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
490,PT09M29.00S,2023-03-18T01:51:44.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,85,95,2023-03-18T01:52:00Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,,,,,
491,PT09M29.00S,2023-03-18T01:51:45.6Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,85,95,2023-03-18T01:51:50Z,4820000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M29.00S,2023-03-18T01:51:45.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,85,95,2023-03-18T01:51:50Z,4830000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M29.00S,2023-03-18T01:51:45.6Z,4,REGULAR,substitution,in,[],202696,,,1610612741,85,95,2023-03-18T01:51:50Z,4840000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M29.00S,2023-03-18T01:51:45.6Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,85,95,2023-03-18T01:51:50Z,4850000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M16.00S,2023-03-18T01:52:18.2Z,4,REGULAR,3pt,Jump Shot,[],1629632,68.01905387647832,17.892156862745097,1610612741,88,95,2023-03-18T01:52:24Z,4860000,False,-161.0,248.0,1,right,C. White 29' 3PT  (5 PTS) (D. DeRozan 4 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.55,Made,5.0,D. DeRozan,201942.0,4.0,,,,,,
497,PT08M59.00S,2023-03-18T01:52:37.2Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612750,88,95,2023-03-18T01:53:10Z,4880000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Gobert 2 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1204.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
499,PT08M59.00S,2023-03-18T01:53:11.3Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,88,96,2023-03-18T01:53:11Z,4900000,False,,,0,,R. Gobert Free Throw 1 of 2 (13 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
500,PT08M59.00S,2023-03-18T01:53:13.1Z,4,REGULAR,substitution,out,[],1630245,,,1610612750,88,96,2023-03-18T01:53:19Z,4910000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M59.00S,2023-03-18T01:53:13.1Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,88,96,2023-03-18T01:53:19Z,4920000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M59.00S,2023-03-18T01:53:13.1Z,4,REGULAR,substitution,in,[],203897,,,1610612750,88,96,2023-03-18T01:53:19Z,4930000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M59.00S,2023-03-18T01:53:13.1Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,88,96,2023-03-18T01:53:19Z,4940000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M59.00S,2023-03-18T01:53:27.3Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,88,96,2023-03-18T01:53:27Z,4950000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
505,PT08M57.00S,2023-03-18T01:53:28.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,88,96,2023-03-18T01:53:28Z,4960000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,504.0,7.0,6.0,1.0,,
506,PT08M42.00S,2023-03-18T01:53:43.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,81.94809461235218,43.627450980392155,1610612741,90,96,2023-03-18T01:54:00Z,4970000,False,-32.0,117.0,1,right,Z. LaVine 12' fadeaway bank Jump Shot (20 PTS),[203897],1610612741.0,CHI,fadeaway bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.15,Made,20.0,,,,,,,,,
507,PT08M17.00S,2023-03-18T01:54:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.206964520367937,53.67647058823529,1610612750,90,96,2023-03-18T01:54:12Z,4980000,False,-18.0,-4.0,1,left,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 202696]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,1.87,Missed,,,,,,,,,Vucevic,202696.0
508,PT08M17.00S,2023-03-18T01:54:08.1Z,4,REGULAR,block,,[],202696,,,1610612750,90,96,2023-03-18T01:54:10Z,4990000,False,,,0,,N. Vucevic BLOCK (3 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT08M14.00S,2023-03-18T01:54:11.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,96,2023-03-18T01:54:12Z,5000000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,507.0,9.0,8.0,1.0,,
510,PT08M06.00S,2023-03-18T01:54:18.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630172,93.51182654402102,48.03921568627451,1610612741,90,96,2023-03-18T01:54:46Z,5010000,False,-10.0,8.0,1,right,MISS P. Williams running DUNK - blocked,"[1630172, 203497]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,1.3,Missed,,,,,,,,,Gobert,203497.0
511,PT08M06.00S,2023-03-18T01:54:18.0Z,4,REGULAR,block,,[],203497,,,1610612741,90,96,2023-03-18T01:54:20Z,5020000,False,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT08M02.00S,2023-03-18T01:54:22.0Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,90,96,2023-03-18T01:54:23Z,5030000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,510.0,10.0,8.0,2.0,,
513,PT08M02.00S,2023-03-18T01:54:22.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,92,96,2023-03-18T01:55:14Z,5040000,False,0.0,0.0,1,right,N. Vucevic tip Layup (13 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,13.0,,,,,,,,,
514,PT07M52.00S,2023-03-18T01:54:32.5Z,4,REGULAR,3pt,Jump Shot,[],201144,33.590670170827856,34.31372549019608,1610612750,92,96,2023-03-18T01:55:35Z,5050000,False,78.0,263.0,1,left,MISS M. Conley 27' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,27.47,Missed,,,,,,,,,,
515,PT07M47.00S,2023-03-18T01:54:37.5Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,92,96,2023-03-18T01:54:41Z,5060000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,514.0,2.0,2.0,0.0,,
516,PT07M44.00S,2023-03-18T01:54:41.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,76.69185282522996,9.803921568627452,1610612741,95,96,2023-03-18T01:55:49Z,5070000,False,-201.0,167.0,1,right,C. White 26' 3PT running (8 PTS) (Z. LaVine 4 AST),"[1629632, 203897]",1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.11,Made,8.0,Z. LaVine,203897.0,4.0,,,,,,
518,PT07M44.00S,2023-03-18T01:54:48.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,95,96,2023-03-18T01:54:48Z,5090000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M33.00S,2023-03-18T01:57:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,5.863994743758213,45.83333333333333,1610612750,95,96,2023-03-18T01:57:58Z,5100000,False,21.0,3.0,1,left,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,2.1,Missed,,,,,,,,,,
520,PT07M33.00S,2023-03-18T01:57:53.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,95,96,2023-03-18T01:57:53Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,519.0,,,,,
522,PT07M29.00S,2023-03-18T01:58:07.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201144,10.463206307490145,94.36274509803921,1610612750,95,96,2023-03-18T01:58:18Z,5130000,False,-222.0,46.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,,,,,,,,,22.65,Missed,,,,,,,,,,
523,PT07M26.00S,2023-03-18T01:58:10.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,95,96,2023-03-18T01:58:18Z,5140000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:7),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,522.0,8.0,7.0,1.0,,
524,PT07M17.00S,2023-03-18T01:58:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.85479632063075,51.470588235294116,1610612741,95,96,2023-03-18T01:58:26Z,5150000,False,7.0,15.0,1,right,MISS N. Vucevic driving Layup - blocked,"[202696, 203497]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,1.65,Missed,,,,,,,,,Gobert,203497.0
525,PT07M17.00S,2023-03-18T01:58:19.6Z,4,REGULAR,block,,[],203497,,,1610612741,95,96,2023-03-18T01:58:24Z,5160000,False,,,0,,R. Gobert BLOCK (5 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT07M11.00S,2023-03-18T01:58:25.6Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,95,96,2023-03-18T01:58:26Z,5170000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,524.0,6.0,4.0,2.0,,
527,PT07M10.00S,2023-03-18T01:58:28.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.652431011826544,50.0,1610612750,95,98,2023-03-18T01:59:38Z,5180000,False,0.0,10.0,1,left,R. Gobert DUNK (15 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Made,15.0,J. McDaniels,1630183.0,3.0,,,,,,
529,PT07M10.00S,2023-03-18T01:58:38.4Z,4,REGULAR,foul,personal,['1freethrow'],203897,,,1610612750,95,98,2023-03-18T01:58:56Z,5200000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Gobert 1 FT),"[203897, 203497]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
531,PT07M10.00S,2023-03-18T01:58:57.5Z,4,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,95,98,2023-03-18T01:59:02Z,5220000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
532,PT07M07.00S,2023-03-18T01:59:00.5Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,95,98,2023-03-18T01:59:02Z,5230000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,531.0,3.0,2.0,1.0,,
533,PT06M50.00S,2023-03-18T01:59:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.8166885676741,46.81372549019608,1610612741,97,98,2023-03-18T02:00:48Z,5240000,False,-16.0,118.0,1,right,D. DeRozan 11' pullup Jump Shot (34 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.95,Made,34.0,,,,,,,,,
534,PT06M33.00S,2023-03-18T01:59:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.601182654402102,50.49019607843137,1610612750,97,100,2023-03-18T02:01:11Z,5250000,False,-2.0,0.0,1,left,J. McDaniels driving Layup (13 PTS) (K. Anderson 9 AST),"[1630183, 203937]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,0.25,Made,13.0,K. Anderson,203937.0,9.0,,,,,,
536,PT06M33.00S,2023-03-18T01:59:37.3Z,4,REGULAR,foul,personal,['1freethrow'],202696,,,1610612750,97,100,2023-03-18T02:00:03Z,5270000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (McDaniels 1 FT),"[202696, 1630183]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
538,PT06M33.00S,2023-03-18T01:59:53.0Z,4,REGULAR,substitution,out,[],201144,,,1610612750,97,100,2023-03-18T02:00:29Z,5290000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M33.00S,2023-03-18T01:59:53.0Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,97,100,2023-03-18T02:00:29Z,5300000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M33.00S,2023-03-18T02:00:04.5Z,4,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,97,101,2023-03-18T02:00:04Z,5310000,False,,,0,,J. McDaniels Free Throw 1 of 1 (14 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,
541,PT06M12.00S,2023-03-18T02:00:29.7Z,4,REGULAR,foul,offensive,[],202696,,,1610612741,97,101,2023-03-18T02:00:49Z,5320000,False,,,0,,N. Vucevic off-the-ball offensive FOUL (3 PF),"[202696, 1630183]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,202058.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
543,PT06M12.00S,2023-03-18T02:00:29.7Z,4,REGULAR,turnover,offensive foul,[],202696,,,1610612741,97,101,2023-03-18T02:00:29Z,5340000,False,,,0,,N. Vucevic offensive foul TURNOVER (3 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,202058.0,,,,,3.0,,,,,,,,,,,,,,
544,PT06M12.00S,2023-03-18T02:00:45.9Z,4,REGULAR,foul,technical,['1freethrow'],202696,,,1610612750,97,101,2023-03-18T02:00:53Z,5350000,False,,,0,,N. Vucevic technical FOUL (1 Tech),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,1627962.0,3.0,1.0,,,,,,,,,,,,,,,,,
545,PT06M12.00S,2023-03-18T02:01:07.4Z,4,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,97,102,2023-03-18T02:01:07Z,5360000,False,,,0,,J. McDaniels technical Free Throw 1 of 1 (15 PTS),[1630183],1610612750.0,MIN,technical,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
