actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
599,PT02M17.00S,2023-02-25T03:14:48.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630172,,,1610612741,125,83,2023-02-25T03:14:48Z,5850000,False,,,0,,P. Williams Free Throw 1 of 2 (17 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,
600,PT02M17.00S,2023-02-25T03:14:48.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630172,,,1610612741,125,83,2023-02-25T03:15:10Z,5860000,False,,,0,,MISS P. Williams Free Throw 2 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
601,PT02M15.00S,2023-02-25T03:14:50.4Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,125,83,2023-02-25T03:15:10Z,5870000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,600.0,3.0,1.0,2.0,,,,,,,,,,,
602,PT01M56.00S,2023-02-25T03:15:27.6Z,4,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612751,125,83,2023-02-25T03:15:34Z,5880000,False,,,0,,T. Taylor shooting personal FOUL (1 PF) (O'Neale 2 FT),"[1630678, 1626220]",1610612741.0,CHI,shooting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,,,,1.0,0.0,O'Neale,1626220.0,,
604,PT01M56.00S,2023-02-25T03:15:46.9Z,4,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,125,84,2023-02-25T03:15:47Z,5900000,False,,,0,,R. O'Neale Free Throw 1 of 2 (1 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
605,PT01M56.00S,2023-02-25T03:15:58.5Z,4,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,125,85,2023-02-25T03:15:58Z,5910000,False,,,0,,R. O'Neale Free Throw 2 of 2 (2 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
606,PT01M44.00S,2023-02-25T03:16:12.6Z,4,REGULAR,3pt,Jump Shot,[],1631207,77.4802890932983,88.48039215686273,1610612741,128,85,2023-02-25T03:16:26Z,5920000,False,192.0,159.0,1,right,D. Terry 24' 3PT  (8 PTS) (A. Dosunmu 3 AST),"[1631207, 1630245]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,24.97,Made,,,,,8.0,,A. Dosunmu,1630245.0,3.0,,,,,,
608,PT01M31.00S,2023-02-25T03:16:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630560,10.463206307490145,14.215686274509803,1610612751,128,85,2023-02-25T03:16:46Z,5940000,False,179.0,46.0,1,left,MISS C. Thomas 18' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,,,,18.47,Missed,,,,,,,,,,,,,,,
609,PT01M28.00S,2023-02-25T03:16:29.9Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,128,85,2023-02-25T03:16:37Z,5950000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Right,,,,,,608.0,1.0,1.0,0.0,,,,,,,,,,,
610,PT01M13.00S,2023-02-25T03:16:44.4Z,4,REGULAR,3pt,Jump Shot,[],1627884,96.66557161629436,95.58823529411765,1610612741,128,85,2023-02-25T03:17:00Z,5960000,False,228.0,-21.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,,22.89,Missed,,,,,,,,,,,,,,,
611,PT01M11.00S,2023-02-25T03:16:46.4Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,128,85,2023-02-25T03:17:00Z,5970000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,,,,,,610.0,1.0,1.0,0.0,,,,,,,,,,,
612,PT01M03.00S,2023-02-25T03:16:54.8Z,4,REGULAR,3pt,Jump Shot,[],1629139,9.543363994743759,4.411764705882353,1610612751,128,85,2023-02-25T03:17:07Z,5980000,False,228.0,37.0,1,left,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Right Corner 3,24+ Right,,,,23.09,Missed,,,,,,,,,,,,,,,
613,PT01M01.00S,2023-02-25T03:16:56.8Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,128,85,2023-02-25T03:17:07Z,5990000,False,,,0,,P. Williams REBOUND (Off:3 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,,,612.0,6.0,3.0,3.0,,,,,,,,,,,
614,PT00M56.30S,2023-02-25T03:17:02.2Z,4,REGULAR,3pt,Jump Shot,[],1631207,66.96780551905388,27.696078431372552,1610612741,131,85,2023-02-25T03:17:10Z,6000000,False,-112.0,258.0,1,right,D. Terry 28' 3PT pullup (11 PTS),[1631207],1610612741.0,CHI,pullup,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,28.11,Made,,,,,11.0,,,,,,,,,,
615,PT00M44.80S,2023-02-25T03:17:20.1Z,4,REGULAR,2pt,Jump Shot,[],203552,23.078186596583443,28.676470588235293,1610612751,131,87,2023-02-25T03:17:27Z,6010000,False,107.0,164.0,1,left,S. Curry 19' pullup Jump Shot (19 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,19.59,Made,,,,,19.0,,,,,,,,,,
616,PT00M20.00S,2023-02-25T03:17:52.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,131,87,2023-02-25T03:18:01Z,6020000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2003.0,,,,,,,,,
617,PT00M00.00S,2023-02-25T03:18:21.7Z,4,REGULAR,period,end,[],0,,,1610612751,131,87,2023-02-25T03:18:21Z,6030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.00S,2023-02-25T03:18:23.4Z,4,REGULAR,game,end,[],0,,,0,131,87,2023-02-25T03:18:23Z,6040000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
