actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
611,PT05M12.00S,2025-03-22T04:18:26.9Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,116,98,2025-03-22T04:18:30Z,6020000,False,,,0,,D. Reath REBOUND (Off:4 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,610.0,7.0,3.0,4.0,,
612,PT04M53.00S,2025-03-22T04:18:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,7.703679369250986,62.99019607843137,1610612757,118,98,2025-03-22T04:18:50Z,6030000,False,-65.0,20.0,1,left,D. Banton 6' driving finger roll Layup (19 PTS),[1630625],1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,19.0,,,,,,,,,,,,,,,,,
613,PT04M38.00S,2025-03-22T04:19:00.4Z,4,REGULAR,3pt,Jump Shot,[],1631212,66.70499342969777,61.76470588235294,1610612743,118,98,2025-03-22T04:19:04Z,6040000,False,59.0,260.0,1,right,MISS P. Watson 26' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
614,PT04M36.00S,2025-03-22T04:19:02.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,118,98,2025-03-22T04:19:04Z,6050000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,613.0,8.0,6.0,2.0,,
615,PT04M19.00S,2025-03-22T04:19:21.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612757,118,98,2025-03-22T04:19:34Z,6060000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Avdija 2 FT),"[1631212, 1630166]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
617,PT04M19.00S,2025-03-22T04:20:05.7Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,119,98,2025-03-22T04:20:05Z,6080000,False,,,0,,D. Avdija Free Throw 1 of 2 (30 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
618,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,out,[],1631128,,,1610612757,119,98,2025-03-22T04:20:23Z,6090000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,out,[],1629008,,,1610612757,119,98,2025-03-22T04:20:23Z,6100000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,out,[],1627750,,,1610612757,119,98,2025-03-22T04:20:23Z,6110000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,out,[],203932,,,1610612757,119,98,2025-03-22T04:20:23Z,6120000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,out,[],1631212,,,1610612757,119,98,2025-03-22T04:20:23Z,6130000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,in,[],1641790,,,1610612757,119,98,2025-03-22T04:20:23Z,6140000,False,,,0,,SUB in: P. Hall,[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,in,[],1629618,,,1610612757,119,98,2025-03-22T04:20:23Z,6150000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,in,[],1641816,,,1610612757,119,98,2025-03-22T04:20:23Z,6160000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,in,[],1628427,,,1610612757,119,98,2025-03-22T04:20:23Z,6170000,False,,,0,,SUB in: V. Čančar,[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M19.00S,2025-03-22T04:20:06.6Z,4,REGULAR,substitution,in,[],1642461,,,1610612757,119,98,2025-03-22T04:20:23Z,6180000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M19.00S,2025-03-22T04:20:30.4Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,120,98,2025-03-22T04:20:30Z,6190000,False,,,0,,D. Avdija Free Throw 2 of 2 (31 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
629,PT04M01.00S,2025-03-22T04:20:51.5Z,4,REGULAR,2pt,Jump Shot,[],1641790,89.43823915900131,68.62745098039215,1610612743,120,100,2025-03-22T04:23:07Z,6200000,False,93.0,47.0,1,right,P. Hall 10' driving floating Jump Shot (2 PTS) (V. Čančar 1 AST),"[1641790, 1628427]",1610612743.0,DEN,driving floating,,,Hall,P. Hall,,,,,Mid-Range,8-16 Right,10.42,Made,2.0,,,,,,,,,V. Čančar,1628427.0,1.0,,,,,,
631,PT03M40.00S,2025-03-22T04:21:11.7Z,4,REGULAR,turnover,bad pass,[],1630625,,,1610612757,120,100,2025-03-22T04:21:15Z,6220000,False,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 1629618]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Right Center,,,,2.0,Pickett,1629618.0,,,,,,,,,,,,,,
632,PT03M40.00S,2025-03-22T04:21:11.7Z,4,REGULAR,steal,,[],1629618,,,1610612743,120,100,2025-03-22T04:26:06Z,6230000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
633,PT03M36.00S,2025-03-22T04:21:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629618,90.48948751642575,44.6078431372549,1610612743,120,102,2025-03-22T04:21:22Z,6240000,False,-27.0,37.0,1,right,J. Pickett running Layup (5 PTS) (H. Tyson 1 AST),"[1629618, 1641816]",1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,5.0,,,,,,,,,H. Tyson,1641816.0,1.0,,,,,,
635,PT03M36.00S,2025-03-22T04:21:33.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,120,102,2025-03-22T04:21:52Z,6260000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,
636,PT03M21.00S,2025-03-22T04:21:39.0Z,4,REGULAR,3pt,Jump Shot,[],1630166,31.750985545335087,35.049019607843135,1610612757,123,102,2025-03-22T04:21:57Z,6270000,False,75.0,246.0,1,left,D. Avdija 25' 3PT  (34 PTS) (D. Reath 4 AST),"[1630166, 1641871]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.71,Made,34.0,,,,,,,,,D. Reath,1641871.0,4.0,,,,,,
638,PT03M05.00S,2025-03-22T04:21:54.9Z,4,REGULAR,turnover,bad pass,[],1642461,,,1610612743,123,102,2025-03-22T04:22:04Z,6290000,False,,,0,,S. Jones bad pass TURNOVER (1 TO),"[1642461, 1630166]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,,,,1.0,Avdija,1630166.0,,,,,,,,,,,,,,
639,PT03M05.00S,2025-03-22T04:21:54.9Z,4,REGULAR,steal,,[],1630166,,,1610612757,123,102,2025-03-22T04:21:57Z,6300000,False,,,0,,D. Avdija STEAL (3 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
640,PT03M02.00S,2025-03-22T04:21:57.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.783837056504599,51.225490196078425,1610612757,125,102,2025-03-22T04:22:09Z,6310000,False,-6.0,11.0,1,left,D. Avdija running DUNK (36 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.28,Made,36.0,,,,,,,,,,,,,,,,,
641,PT02M40.00S,2025-03-22T04:22:20.2Z,4,REGULAR,3pt,Jump Shot,[],1629618,68.67608409986859,29.166666666666668,1610612743,125,102,2025-03-22T04:22:23Z,6320000,False,-104.0,242.0,1,right,MISS J. Pickett 26' 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
642,PT02M38.00S,2025-03-22T04:22:22.2Z,4,REGULAR,rebound,offensive,[],1641816,,,1610612743,125,102,2025-03-22T04:22:26Z,6330000,False,,,0,,H. Tyson REBOUND (Off:1 Def:0),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,641.0,1.0,0.0,1.0,,
643,PT02M33.00S,2025-03-22T04:22:27.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641790,68.67608409986859,21.323529411764707,1610612743,125,102,2025-03-22T04:22:31Z,6340000,False,-143.0,242.0,1,right,MISS P. Hall 28' 3PT,[1641790],1610612743.0,DEN,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Left Center,28.12,Missed,,,,,,,,,,,,,,,,,,
644,PT02M30.00S,2025-03-22T04:22:30.3Z,4,REGULAR,rebound,offensive,[],1641816,,,1610612743,125,102,2025-03-22T04:22:31Z,6350000,False,,,0,,H. Tyson REBOUND (Off:2 Def:0),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,643.0,2.0,0.0,2.0,,
645,PT02M28.00S,2025-03-22T04:22:31.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641816,91.14651773981603,48.529411764705884,1610612743,125,102,2025-03-22T04:27:29Z,6360000,False,-7.0,31.0,1,right,MISS H. Tyson fadeaway Shot,[1641816],1610612743.0,DEN,fadeaway,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
646,PT02M27.00S,2025-03-22T04:22:35.3Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,125,102,2025-03-22T04:22:35Z,6370000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,645.0,6.0,4.0,2.0,,
647,PT02M27.00S,2025-03-22T04:22:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,125,102,2025-03-22T04:22:40Z,6380000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,125,102,2025-03-22T04:23:51Z,6390000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,125,102,2025-03-22T04:23:51Z,6400000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,out,[],1641871,,,1610612757,125,102,2025-03-22T04:23:51Z,6410000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,125,102,2025-03-22T04:23:51Z,6420000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,in,[],1631121,,,1610612757,125,102,2025-03-22T04:23:51Z,6430000,False,,,0,,SUB in: B. McGowens,[1631121],1610612757.0,POR,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,125,102,2025-03-22T04:23:51Z,6440000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,in,[],1631303,,,1610612757,125,102,2025-03-22T04:23:51Z,6450000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M27.00S,2025-03-22T04:23:37.1Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,125,102,2025-03-22T04:23:51Z,6460000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M12.00S,2025-03-22T04:24:26.2Z,4,REGULAR,turnover,out-of-bounds,[],1641712,,,1610612757,125,102,2025-03-22T04:24:33Z,6470000,False,,,0,,R. Rupert step out-of-bounds TURNOVER (1 TO),[1641712],1610612757.0,POR,step,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,,1.0,,,1627534.0,,,,,,,,,,,,,
657,PT01M57.00S,2025-03-22T04:24:53.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642461,86.15308804204993,95.34313725490196,1610612743,125,102,2025-03-22T04:24:58Z,6480000,False,227.0,78.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
658,PT01M54.00S,2025-03-22T04:24:56.6Z,4,REGULAR,rebound,offensive,[],1641816,,,1610612743,125,102,2025-03-22T04:24:58Z,6490000,False,,,0,,H. Tyson REBOUND (Off:3 Def:0),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,657.0,3.0,0.0,3.0,,
659,PT01M46.00S,2025-03-22T04:25:06.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641790,91.93495400788436,46.568627450980394,1610612743,125,104,2025-03-22T04:25:10Z,6500000,False,-17.0,23.0,1,right,P. Hall cutting DUNK (4 PTS) (V. Čančar 2 AST),"[1641790, 1628427]",1610612743.0,DEN,cutting,,,Hall,P. Hall,,,,,Restricted Area,0-8 Center,2.9,Made,4.0,,,,,,,,,V. Čančar,1628427.0,2.0,,,,,,
661,PT01M29.00S,2025-03-22T04:25:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631121,11.514454664914586,46.81372549019608,1610612757,125,104,2025-03-22T04:25:38Z,6520000,False,16.0,56.0,1,left,MISS B. McGowens driving floating Shot,[1631121],1610612757.0,POR,driving floating,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
662,PT01M29.00S,2025-03-22T04:25:26.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,125,104,2025-03-22T04:25:38Z,6530000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,661.0,,,,,
663,PT01M29.00S,2025-03-22T04:25:32.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612743,125,104,2025-03-22T04:25:39Z,6540000,False,,,0,,B. McGowens loose ball personal FOUL (1 PF) (Jones 2 FT),"[1631121, 1642461]",1610612757.0,POR,loose ball,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,0.0,Jones,1642461.0,,,,,,,,,
665,PT01M29.00S,2025-03-22T04:26:02.9Z,4,REGULAR,freethrow,1 of 2,[],1642461,,,1610612743,125,105,2025-03-22T04:26:02Z,6560000,False,,,0,,S. Jones Free Throw 1 of 2 (1 PTS),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
666,PT01M29.00S,2025-03-22T04:26:18.2Z,4,REGULAR,freethrow,2 of 2,[],1642461,,,1610612743,125,106,2025-03-22T04:26:18Z,6570000,False,,,0,,S. Jones Free Throw 2 of 2 (2 PTS),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
667,PT01M09.00S,2025-03-22T04:26:39.5Z,4,REGULAR,3pt,Jump Shot,[],1631200,7.835085413929041,97.05882352941177,1610612757,128,106,2025-03-22T04:26:43Z,6580000,False,-235.0,21.0,1,left,K. Murray 3PT  (3 PTS) (B. McGowens 1 AST),"[1631200, 1631121]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.62,Made,3.0,,,,,,,,,B. McGowens,1631121.0,1.0,,,,,,
669,PT00M54.00S,2025-03-22T04:26:57.4Z,4,REGULAR,3pt,Jump Shot,[],1641816,69.46452036793693,23.52941176470588,1610612743,128,109,2025-03-22T04:27:01Z,6600000,False,-132.0,235.0,1,right,H. Tyson 26' 3PT  (3 PTS) (J. Pickett 5 AST),"[1641816, 1629618]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,26.93,Made,3.0,,,,,,,,,J. Pickett,1629618.0,5.0,,,,,,
671,PT00M48.40S,2025-03-22T04:27:07.9Z,4,REGULAR,turnover,double dribble,[],1641712,,,1610612757,128,109,2025-03-22T04:27:14Z,6620000,False,,,0,,R. Rupert double dribble TURNOVER (2 TO),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,8-16 Left,,,,2.0,,,202007.0,,,,,,,,,,,,,
673,PT00M24.20S,2025-03-22T04:28:00.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629618,83.65637319316689,18.38235294117647,1610612743,128,109,2025-03-22T04:30:58Z,6640000,False,-158.0,101.0,1,right,MISS J. Pickett 18' driving floating bank Shot,[1629618],1610612743.0,DEN,driving floating bank,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Left,18.77,Missed,,,,,,,,,,,,,,,,,,
674,PT00M21.20S,2025-03-22T04:28:03.3Z,4,REGULAR,rebound,offensive,[],1642461,,,1610612743,128,109,2025-03-22T04:30:58Z,6650000,False,,,0,,S. Jones REBOUND (Off:1 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,673.0,1.0,0.0,1.0,,
675,PT00M18.60S,2025-03-22T04:28:05.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642461,84.83902759526939,64.70588235294117,1610612743,128,109,2025-03-22T04:28:11Z,6660000,False,74.0,90.0,1,right,MISS S. Jones 11' turnaround Shot,[1642461],1610612743.0,DEN,turnaround,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Right,11.62,Missed,,,,,,,,,,,,,,,,,,
676,PT00M16.60S,2025-03-22T04:28:07.9Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,128,109,2025-03-22T04:28:07Z,6670000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,675.0,3.0,3.0,0.0,,
677,PT00M00.00S,2025-03-22T04:28:45.0Z,4,REGULAR,period,end,[],0,,,1610612757,128,109,2025-03-22T04:28:45Z,6680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2025-03-22T04:28:48.4Z,4,REGULAR,game,end,[],0,,,0,128,109,2025-03-22T04:28:48Z,6690000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
