actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
522,PT08M24.00S,2024-12-02T03:53:50.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,103,112,2024-12-02T03:55:31Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,521.0,,,,,,,,
524,PT08M24.00S,2024-12-02T03:53:52.7Z,4,REGULAR,substitution,out,[],1629028,,,1610612742,103,112,2024-12-02T03:54:00Z,5130000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M24.00S,2024-12-02T03:53:52.7Z,4,REGULAR,substitution,in,[],1641739,,,1610612742,103,112,2024-12-02T03:54:00Z,5140000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M15.00S,2024-12-02T03:54:17.5Z,4,REGULAR,foul,personal,[],1631133,,,1610612742,103,112,2024-12-02T03:54:31Z,5150000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 203915]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,101284.0,2.0,0.0,Dinwiddie,203915.0
530,PT08M14.00S,2024-12-02T03:54:47.4Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612742,103,112,2024-12-02T03:54:56Z,5180000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Powell 2 FT),"[1631133, 203939]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,3.0,0.0,Powell,203939.0
532,PT08M14.00S,2024-12-02T03:55:16.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,103,113,2024-12-02T03:55:16Z,5200000,False,,,0,,D. Powell Free Throw 1 of 2 (5 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
533,PT08M14.00S,2024-12-02T03:55:16.7Z,4,REGULAR,substitution,out,[],1630625,,,1610612742,103,113,2024-12-02T03:55:26Z,5210000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M14.00S,2024-12-02T03:55:16.7Z,4,REGULAR,substitution,out,[],1631133,,,1610612742,103,113,2024-12-02T03:55:26Z,5220000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M14.00S,2024-12-02T03:55:16.7Z,4,REGULAR,substitution,in,[],203924,,,1610612742,103,113,2024-12-02T03:55:26Z,5230000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M14.00S,2024-12-02T03:55:16.7Z,4,REGULAR,substitution,in,[],1629014,,,1610612742,103,113,2024-12-02T03:55:26Z,5240000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M14.00S,2024-12-02T03:55:16.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,103,113,2024-12-02T03:55:49Z,5250000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,
538,PT08M12.00S,2024-12-02T03:55:18.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,103,113,2024-12-02T03:55:49Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,537.0,,,,,,,,
539,PT08M12.00S,2024-12-02T03:55:44.2Z,4,REGULAR,foul,personal,[],1629014,,,1610612742,103,113,2024-12-02T03:56:17Z,5270000,False,,,0,,A. Simons loose ball personal FOUL (6 PF),"[1629014, 203939]",1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627526.0,6.0,0.0,Powell,203939.0
541,PT08M12.00S,2024-12-02T03:55:54.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612742,103,113,2024-12-02T03:56:05Z,5290000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M12.00S,2024-12-02T03:55:54.1Z,4,REGULAR,substitution,in,[],1630625,,,1610612742,103,113,2024-12-02T03:56:05Z,5300000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M00.00S,2024-12-02T03:56:32.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630702,83.26215505913272,59.80392156862745,1610612742,103,113,2024-12-02T03:56:38Z,5310000,False,49.0,105.0,1,right,MISS J. Hardy 11' turnaround fadeaway Shot,[1630702],1610612742.0,DAL,turnaround fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,11.57,Missed,,,,,,,,,,,,,
545,PT07M59.00S,2024-12-02T03:56:33.1Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,103,113,2024-12-02T03:57:54Z,5330000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,543.0,2.0,0.0,2.0,,,,,
546,PT07M58.00S,2024-12-02T03:56:36.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,90.75229960578186,95.58823529411765,1610612742,103,113,2024-12-02T03:57:33Z,5340000,False,228.0,34.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,23.05,Missed,,,,,,,,,,,,,
547,PT07M56.00S,2024-12-02T03:56:38.8Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,103,113,2024-12-02T03:57:33Z,5350000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,,,,,,,,,,546.0,2.0,2.0,0.0,,,,,
548,PT07M48.00S,2024-12-02T03:56:43.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,35.03613666228647,68.87254901960785,1610612757,106,113,2024-12-02T03:56:55Z,5360000,False,-94.0,277.0,1,left,S. Sharpe 29' 3PT running pullup (22 PTS) (D. Banton 4 AST),"[1631101, 1630625]",1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,29.25,Made,22.0,D. Banton,1630625.0,4.0,,,,,,,,,
549,PT07M30.00S,2024-12-02T03:57:06.1Z,4,REGULAR,3pt,Jump Shot,[],203915,69.85873850197109,18.872549019607842,1610612742,106,113,2024-12-02T03:59:05Z,5370000,False,-156.0,231.0,1,right,MISS S. Dinwiddie 27' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,27.84,Missed,,,,,,,,,,,,,
550,PT07M28.00S,2024-12-02T03:57:08.1Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,106,113,2024-12-02T03:59:05Z,5380000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,549.0,3.0,3.0,0.0,,,,,
551,PT07M22.00S,2024-12-02T03:57:16.2Z,4,REGULAR,foul,personal,[],1630702,,,1610612757,106,113,2024-12-02T03:57:18Z,5390000,False,,,0,,J. Hardy personal FOUL (1 PF),"[1630702, 1630625]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Banton,1630625.0
554,PT07M22.00S,2024-12-02T03:57:20.5Z,4,REGULAR,substitution,out,[],1630702,,,1610612757,106,113,2024-12-02T03:57:24Z,5410000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M22.00S,2024-12-02T03:57:20.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612757,106,113,2024-12-02T03:57:24Z,5420000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M11.00S,2024-12-02T03:57:39.3Z,4,REGULAR,3pt,Jump Shot,[],1641739,32.013797634691194,63.48039215686274,1610612757,109,113,2024-12-02T03:57:43Z,5430000,False,-67.0,248.0,1,left,T. Camara 25' 3PT  (14 PTS) (J. Grant 6 AST),"[1641739, 203924]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,25.74,Made,14.0,J. Grant,203924.0,6.0,,,,,,,,,
559,PT06M55.00S,2024-12-02T03:58:00.3Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612742,109,113,2024-12-02T04:01:04Z,5460000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1630166, 203915]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Dinwiddie,203915.0
561,PT06M55.00S,2024-12-02T03:58:18.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,109,113,2024-12-02T03:58:21Z,5480000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M55.00S,2024-12-02T04:01:06.2Z,4,REGULAR,substitution,out,[],203939,,,1610612742,109,113,2024-12-02T04:01:18Z,5510000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M55.00S,2024-12-02T04:01:06.2Z,4,REGULAR,substitution,in,[],1629656,,,1610612742,109,113,2024-12-02T04:01:18Z,5520000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M55.00S,2024-12-02T04:01:20.9Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,109,114,2024-12-02T04:01:20Z,5530000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (15 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
568,PT06M55.00S,2024-12-02T04:01:30.9Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,109,115,2024-12-02T04:01:30Z,5540000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (16 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
569,PT06M42.00S,2024-12-02T04:01:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.389618922470433,46.568627450980394,1610612757,111,115,2024-12-02T04:02:05Z,5550000,False,17.0,8.0,1,left,D. Avdija driving Layup (9 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,1.88,Made,9.0,,,,,,,,,,,,
570,PT06M14.00S,2024-12-02T04:02:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.59198423127464,54.166666666666664,1610612742,111,117,2024-12-02T04:02:36Z,5560000,False,21.0,17.0,1,right,L. Dončić pullup Jump Shot (32 PTS),[1629029],1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,2.69,Made,32.0,,,,,,,,,,,,
571,PT05M59.00S,2024-12-02T04:02:30.6Z,4,REGULAR,turnover,bad pass,[],1631101,,,1610612757,111,117,2024-12-02T04:02:48Z,5570000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1629029]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,2.0,Dončić,1629029.0,,,,,,,,,,,,,,,
572,PT05M59.00S,2024-12-02T04:02:30.6Z,4,REGULAR,steal,,[],1629029,,,1610612742,111,117,2024-12-02T04:02:32Z,5580000,False,,,0,,L. Dončić STEAL (3 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,
573,PT05M55.00S,2024-12-02T04:02:34.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629029,95.48291721419186,52.69607843137255,1610612742,111,119,2024-12-02T04:02:57Z,5590000,False,13.0,-10.0,1,right,L. Dončić running Layup (34 PTS),[1629029],1610612742.0,DAL,running,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,1.68,Made,34.0,,,,,,,,,,,,
574,PT05M35.00S,2024-12-02T04:02:52.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,18.084756898817346,94.11764705882352,1610612757,114,119,2024-12-02T04:03:06Z,5600000,False,-221.0,117.0,1,left,D. Avdija 24' 3PT  (12 PTS) (S. Sharpe 2 AST),"[1630166, 1631101]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,24.99,Made,12.0,S. Sharpe,1631101.0,2.0,,,,,,,,,
576,PT05M12.00S,2024-12-02T04:03:17.2Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.72733245729303,77.94117647058823,1610612742,114,119,2024-12-02T04:03:57Z,5620000,False,140.0,232.0,1,right,MISS L. Dončić 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,27.09,Missed,,,,,,,,,,,,,
577,PT05M10.00S,2024-12-02T04:03:19.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,114,119,2024-12-02T04:03:57Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,576.0,,,,,,,,
578,PT05M10.00S,2024-12-02T04:03:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612742,114,119,2024-12-02T04:03:30Z,5640000,False,,,0,,J. Grant loose ball personal FOUL (3 PF) (Kleber 2 FT),"[203924, 1628467]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,3.0,0.0,Kleber,1628467.0
580,PT05M10.00S,2024-12-02T04:03:46.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,114,120,2024-12-02T04:03:46Z,5660000,False,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
581,PT05M10.00S,2024-12-02T04:04:00.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,114,121,2024-12-02T04:04:00Z,5670000,False,,,0,,M. Kleber Free Throw 2 of 2 (2 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
582,PT04M50.00S,2024-12-02T04:04:22.7Z,4,REGULAR,3pt,Jump Shot,[],203924,33.590670170827856,73.2843137254902,1610612757,117,121,2024-12-02T04:04:27Z,5680000,False,-116.0,263.0,1,left,J. Grant 28' 3PT  (14 PTS) (S. Sharpe 3 AST),"[203924, 1631101]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,28.79,Made,14.0,S. Sharpe,1631101.0,3.0,,,,,,,,,
584,PT04M25.00S,2024-12-02T04:04:48.5Z,4,REGULAR,2pt,Jump Shot,[],1629029,79.45137976346912,50.0,1610612742,117,123,2024-12-02T04:05:10Z,5700000,False,0.0,141.0,1,right,L. Dončić 14' turnaround fadeaway Jump Shot (36 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,,,,14.07,Made,36.0,,,,,,,,,,,,
585,PT04M12.00S,2024-12-02T04:05:00.5Z,4,REGULAR,3pt,Jump Shot,[],1641739,6.783837056504599,4.411764705882353,1610612757,120,123,2024-12-02T04:05:04Z,5710000,False,228.0,11.0,1,left,T. Camara 3PT  (17 PTS) (D. Banton 5 AST),"[1641739, 1630625]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,22.82,Made,17.0,D. Banton,1630625.0,5.0,,,,,,,,,
587,PT03M51.00S,2024-12-02T04:05:24.3Z,4,REGULAR,3pt,Jump Shot,[],1629023,90.88370565045992,95.34313725490196,1610612742,120,123,2024-12-02T04:05:52Z,5730000,False,227.0,33.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,22.91,Missed,,,,,,,,,,,,,
588,PT03M49.00S,2024-12-02T04:05:26.3Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,120,123,2024-12-02T04:05:52Z,5740000,False,,,0,,T. Camara REBOUND (Off:3 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,587.0,7.0,4.0,3.0,,,,,
589,PT03M39.00S,2024-12-02T04:05:34.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630625,5.075558475689881,50.49019607843137,1610612757,122,123,2024-12-02T04:05:38Z,5750000,False,-2.0,-5.0,1,left,D. Banton driving DUNK (9 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,0.54,Made,9.0,,,,,,,,,,,,
590,PT03M09.00S,2024-12-02T04:06:03.1Z,4,REGULAR,2pt,Jump Shot,[],203915,80.50262812089356,25.245098039215684,1610612742,122,125,2024-12-02T04:06:16Z,5760000,False,-124.0,131.0,1,right,S. Dinwiddie 18' driving floating Jump Shot (18 PTS) (P. Washington 6 AST),"[203915, 1629023]",1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,18.01,Made,18.0,P. Washington,1629023.0,6.0,,,,,,,,,
592,PT02M52.00S,2024-12-02T04:06:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.338370565045992,50.98039215686274,1610612757,124,125,2024-12-02T04:06:37Z,5780000,False,-5.0,-2.0,1,left,D. Avdija driving Layup (14 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,0.54,Made,14.0,,,,,,,,,,,,
593,PT02M35.00S,2024-12-02T04:06:39.8Z,4,REGULAR,3pt,Jump Shot,[],1629656,87.64783180026281,3.4083946078431353,1610612742,124,125,2024-12-02T04:07:21Z,5790000,False,-233.0,64.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,24.15,Missed,,,,,,,,,,,,,
594,PT02M33.00S,2024-12-02T04:06:41.8Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,124,125,2024-12-02T04:07:21Z,5800000,False,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,,,,593.0,4.0,4.0,0.0,,,,,
595,PT02M23.00S,2024-12-02T04:06:59.1Z,4,REGULAR,turnover,offensive goaltending,[],1641739,,,1610612757,124,125,2024-12-02T04:07:21Z,5810000,False,,,0,,T. Camara offensive goaltending TURNOVER (2 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,101284.0,,,,
596,PT02M23.00S,2024-12-02T04:07:17.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,124,125,2024-12-02T04:07:17Z,5820000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M05.00S,2024-12-02T04:10:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,95.3515111695138,49.26470588235294,1610612742,124,127,2024-12-02T04:10:25Z,5830000,False,-4.0,-9.0,1,right,Q. Grimes driving Layup (25 PTS) (L. Dončić 12 AST),"[1629656, 1629029]",1610612742.0,DAL,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,0.95,Made,25.0,L. Dončić,1629029.0,12.0,,,,,,,,,
600,PT01M54.00S,2024-12-02T04:10:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.178055190538765,50.245098039215684,1610612757,126,127,2024-12-02T04:10:41Z,5840000,False,-1.0,15.0,1,left,D. Avdija driving Layup (16 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,1.5,Made,16.0,,,,,,,,,,,,
601,PT01M54.00S,2024-12-02T04:10:37.9Z,4,REGULAR,foul,personal,['1freethrow'],203915,,,1610612757,126,127,2024-12-02T04:10:45Z,5850000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Avdija 1 FT),"[203915, 1630166]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,3.0,0.0,Avdija,1630166.0
603,PT01M54.00S,2024-12-02T04:11:05.1Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,127,127,2024-12-02T04:11:05Z,5870000,False,,,0,,D. Avdija Free Throw 1 of 1 (17 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
604,PT01M34.00S,2024-12-02T04:11:27.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.85873850197109,21.07843137254902,1610612742,127,127,2024-12-02T04:11:35Z,5880000,False,-145.0,231.0,1,right,MISS L. Dončić 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,27.24,Missed,,,,,,,,,,,,,
605,PT01M30.00S,2024-12-02T04:11:31.4Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,127,127,2024-12-02T04:19:59Z,5890000,False,,,0,,J. Grant REBOUND (Off:0 Def:5),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,604.0,5.0,5.0,0.0,,,,,
606,PT01M28.00S,2024-12-02T04:11:40.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,127,127,2024-12-02T04:11:40Z,5900000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M28.00S,2024-12-02T04:12:42.5Z,4,REGULAR,substitution,out,[],1628467,,,1610612757,127,127,2024-12-02T04:12:58Z,5910000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M28.00S,2024-12-02T04:12:42.5Z,4,REGULAR,substitution,in,[],1629655,,,1610612757,127,127,2024-12-02T04:12:58Z,5920000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M20.00S,2024-12-02T04:13:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.1268068331143235,51.9607843137255,1610612757,127,127,2024-12-02T04:13:53Z,5930000,False,-10.0,5.0,1,left,MISS J. Grant driving reverse Layup,[203924],1610612757.0,POR,driving reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1.1,Missed,,,,,,,,,,,,,
610,PT01M18.00S,2024-12-02T04:13:27.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,127,127,2024-12-02T04:13:53Z,5940000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,609.0,,,,,,,,
612,PT00M54.50S,2024-12-02T04:13:58.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,90.88370565045992,93.87254901960785,1610612742,127,130,2024-12-02T04:14:20Z,5960000,False,219.0,33.0,1,right,P. Washington 3PT  (14 PTS) (L. Dončić 13 AST),"[1629023, 1629029]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,22.19,Made,14.0,L. Dončić,1629029.0,13.0,,,,,,,,,
614,PT00M49.50S,2024-12-02T04:14:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.258212877792378,50.49019607843137,1610612757,129,130,2024-12-02T04:14:20Z,5980000,False,-2.0,6.0,1,left,D. Avdija driving finger roll Layup (19 PTS),[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,0.68,Made,19.0,,,,,,,,,,,,
615,PT00M42.30S,2024-12-02T04:14:31.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612742,129,130,2024-12-02T04:17:56Z,5990000,False,,,0,,D. Avdija personal FOUL (3 PF) (Dinwiddie 2 FT),"[1630166, 203915]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202007.0,3.0,0.0,Dinwiddie,203915.0
618,PT00M42.30S,2024-12-02T04:14:50.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612742,129,130,2024-12-02T04:17:50Z,6020000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M42.30S,2024-12-02T04:17:57.2Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,129,131,2024-12-02T04:17:57Z,6040000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (19 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
621,PT00M42.30S,2024-12-02T04:18:07.5Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,129,132,2024-12-02T04:18:07Z,6050000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (20 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
