actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
514,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612757,77,78,2025-02-21T04:54:30Z,5040000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612757,77,78,2025-02-21T04:54:30Z,5050000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-02-21T04:53:18.1Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612757,77,78,2025-02-21T04:54:30Z,5060000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-02-21T04:54:44.8Z,4,REGULAR,period,start,[],0,,,1610612747,77,78,2025-02-21T04:54:44Z,5070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M39.00S,2025-02-21T04:55:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,83.26215505913272,48.529411764705884,1610612747,77,78,2025-02-21T04:55:35Z,5080000,False,-7.0,105.0,1,right,MISS L. James 10' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
519,PT11M36.00S,2025-02-21T04:55:08.8Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,77,78,2025-02-21T04:55:13Z,5090000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,518.0,6.0,4.0,2.0,,,,,,,,,,,,
520,PT11M34.00S,2025-02-21T04:55:10.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,93.51182654402102,4.411764705882353,1610612747,77,81,2025-02-21T04:55:16Z,5100000,False,-228.0,8.0,1,right,D. Finney-Smith 3PT  (8 PTS) (J. Hayes 3 AST),"[1627827, 1629637]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,,,,,,,,8.0,,,,J. Hayes,1629637.0,3.0
522,PT11M16.00S,2025-02-21T04:55:27.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.389618922470433,48.03921568627451,1610612757,79,81,2025-02-21T04:55:32Z,5120000,False,10.0,8.0,1,left,R. Williams III alley-oop DUNK (8 PTS) (D. Banton 2 AST),"[1629057, 1630625]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,,,8.0,,,,D. Banton,1630625.0,2.0
524,PT10M55.00S,2025-02-21T04:55:54.8Z,4,REGULAR,foul,personal,[],203924,,,1610612747,79,81,2025-02-21T04:55:59Z,5140000,False,,,0,,J. Grant personal FOUL (3 PF),"[203924, 1630559]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,202053.0,3.0,0.0,Reaves,1630559.0,,,,,,,
526,PT10M51.00S,2025-02-21T04:56:18.6Z,4,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612747,79,81,2025-02-21T04:56:24Z,5160000,False,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (1 TO),[1627827],1610612747.0,LAL,step,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,202035.0,,,,,,1.0,,,,,
527,PT10M40.00S,2025-02-21T04:56:41.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629014,5.995400788436268,52.450980392156865,1610612757,81,81,2025-02-21T04:56:48Z,5170000,False,-12.0,4.0,1,left,A. Simons driving Layup (6 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,,,,,,,6.0,,,,,,
528,PT10M40.00S,2025-02-21T04:56:44.8Z,4,REGULAR,violation,defensive goaltending,[],1629637,,,1610612757,81,81,2025-02-21T04:56:48Z,5180000,False,,,0,,J. Hayes defensive goaltending VIOLATION,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,202053.0,,,,,,,,,,,
529,PT10M24.00S,2025-02-21T04:57:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,94.30026281208936,53.67647058823529,1610612747,81,83,2025-02-21T04:57:11Z,5190000,False,18.0,1.0,1,right,A. Reaves driving finger roll Layup (23 PTS),[1630559],1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,23.0,,,,,,
530,PT10M18.00S,2025-02-21T04:57:14.6Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,81,83,2025-02-21T04:57:17Z,5200000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1627827]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,,,
531,PT10M18.00S,2025-02-21T04:57:14.6Z,4,REGULAR,steal,,[],1627827,,,1610612747,81,83,2025-02-21T04:57:16Z,5210000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
532,PT10M07.00S,2025-02-21T04:57:30.7Z,4,REGULAR,foul,personal,[],1629014,,,1610612747,81,83,2025-02-21T04:57:33Z,5220000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1630559]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,202035.0,1.0,0.0,Reaves,1630559.0,,,,,,,
534,PT09M56.00S,2025-02-21T04:57:54.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,71.96123521681997,14.460784313725492,1610612747,81,83,2025-02-21T04:57:59Z,5240000,False,-178.0,211.0,1,right,MISS D. Finney-Smith 27' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
535,PT09M56.00S,2025-02-21T04:57:54.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,83,2025-02-21T04:57:59Z,5250000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,534.0,,,,,,,,,,,,,,,
536,PT09M56.00S,2025-02-21T04:58:04.0Z,4,REGULAR,foul,personal,[],203924,,,1610612747,81,83,2025-02-21T04:58:18Z,5260000,False,,,0,,J. Grant loose ball personal FOUL (4 PF),"[203924, 1629637]",1610612757.0,POR,loose ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202053.0,4.0,0.0,Hayes,1629637.0,,,,,,,
538,PT09M54.00S,2025-02-21T04:58:21.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",2544,64.33968462549278,51.225490196078425,1610612747,81,86,2025-02-21T04:58:26Z,5280000,False,6.0,283.0,1,right,L. James 28' 3PT  (31 PTS) (A. Reaves 6 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,28.28,Made,,,,,,,,,,,,31.0,,,,A. Reaves,1630559.0,6.0
540,PT09M37.00S,2025-02-21T04:58:37.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,30.042706964520367,80.3921568627451,1610612757,81,86,2025-02-21T04:58:41Z,5300000,False,-152.0,230.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
541,PT09M35.00S,2025-02-21T04:58:39.2Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,81,86,2025-02-21T04:58:41Z,5310000,False,,,0,,D. Knecht REBOUND (Off:0 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,540.0,2.0,2.0,0.0,,,,,,,,,,,,
542,PT09M25.00S,2025-02-21T04:58:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,72.7496714848883,85.04901960784314,1610612747,81,86,2025-02-21T04:58:54Z,5320000,False,175.0,204.0,1,right,MISS A. Reaves 26' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
543,PT09M23.00S,2025-02-21T04:58:51.3Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,81,86,2025-02-21T04:58:54Z,5330000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,542.0,2.0,2.0,0.0,,,,,,,,,,,,
544,PT09M15.00S,2025-02-21T04:58:58.9Z,4,REGULAR,3pt,Jump Shot,[],203924,6.521024967148489,4.901960784313726,1610612757,81,86,2025-02-21T04:59:05Z,5340000,False,225.0,9.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.57,Missed,,,,,,,,,,,,,,,,,,
545,PT09M13.00S,2025-02-21T04:59:00.9Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,81,86,2025-02-21T04:59:00Z,5350000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:0),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,,,544.0,1.0,0.0,1.0,,,,,,,,,,,,
546,PT09M12.00S,2025-02-21T04:59:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,28.991458607095925,83.57843137254902,1610612757,81,86,2025-02-21T04:59:08Z,5360000,False,-168.0,220.0,1,left,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.67,Missed,,,,,,,,,,,,,,,,,,
547,PT09M09.00S,2025-02-21T04:59:05.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,81,86,2025-02-21T04:59:08Z,5370000,False,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,546.0,7.0,7.0,0.0,,,,,,,,,,,,
548,PT09M06.00S,2025-02-21T04:59:09.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642261,92.06636005256242,47.05882352941176,1610612747,81,86,2025-02-21T04:59:16Z,5380000,False,-15.0,22.0,1,right,MISS D. Knecht running Layup - blocked,"[1642261, 1630625]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,2.65,Missed,Banton,1630625.0,,,,,,,,,,,,,,,,
549,PT09M06.00S,2025-02-21T04:59:09.3Z,4,REGULAR,block,,[],1630625,,,1610612747,81,86,2025-02-21T04:59:11Z,5390000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT09M06.00S,2025-02-21T04:59:09.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,86,2025-02-21T04:59:16Z,5400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,548.0,,,,,,,,,,,,,,,
552,PT09M06.00S,2025-02-21T04:59:16.9Z,4,REGULAR,substitution,out,[],1629057,,,1610612747,81,86,2025-02-21T04:59:21Z,5420000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M06.00S,2025-02-21T04:59:16.9Z,4,REGULAR,substitution,in,[],1642270,,,1610612747,81,86,2025-02-21T04:59:21Z,5430000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M02.00S,2025-02-21T04:59:39.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,66.3107752956636,23.774509803921568,1610612747,81,89,2025-02-21T04:59:43Z,5440000,False,-131.0,264.0,1,right,L. James 29' 3PT  (34 PTS) (J. Hayes 4 AST),"[2544, 1629637]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,29.49,Made,,,,,,,,,,,,34.0,,,,J. Hayes,1629637.0,4.0
556,PT08M46.00S,2025-02-21T04:59:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,12.302890932982917,53.18627450980392,1610612757,81,89,2025-02-21T04:59:58Z,5460000,False,-16.0,63.0,1,left,MISS A. Simons 6' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,,,
557,PT08M43.00S,2025-02-21T04:59:57.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,81,89,2025-02-21T04:59:58Z,5470000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,556.0,8.0,8.0,0.0,,,,,,,,,,,,
558,PT08M39.00S,2025-02-21T05:00:01.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,79.45137976346912,91.42156862745098,1610612747,81,89,2025-02-21T05:00:07Z,5480000,False,207.0,141.0,1,right,MISS A. Reaves 25' running pullup 3PT,[1630559],1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
559,PT08M37.00S,2025-02-21T05:00:03.5Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,81,89,2025-02-21T05:00:07Z,5490000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,558.0,3.0,3.0,0.0,,,,,,,,,,,,
560,PT08M30.00S,2025-02-21T05:00:10.6Z,4,REGULAR,3pt,Jump Shot,[],1631101,29.122864651773984,19.852941176470587,1610612757,84,89,2025-02-21T05:01:17Z,5500000,False,151.0,221.0,1,left,S. Sharpe 26' 3PT pullup (11 PTS) (A. Simons 5 AST),"[1631101, 1629014]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.77,Made,,,,,,,,,,,,11.0,,,,A. Simons,1629014.0,5.0
562,PT08M09.00S,2025-02-21T05:00:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,87.46714848883047,63.48039215686274,1610612747,84,89,2025-02-21T05:01:38Z,5520000,False,67.0,65.0,1,right,MISS A. Reaves 9' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,9.38,Missed,,,,,,,,,,,,,,,,,,
563,PT08M07.00S,2025-02-21T05:00:33.8Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,84,89,2025-02-21T05:00:36Z,5530000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Right,,,,,562.0,6.0,5.0,1.0,,,,,,,,,,,,
564,PT08M00.00S,2025-02-21T05:00:40.6Z,4,REGULAR,3pt,Jump Shot,[],1630625,33.85348226018397,30.14705882352941,1610612757,84,89,2025-02-21T05:01:53Z,5540000,False,99.0,266.0,1,left,MISS D. Banton 28' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,28.36,Missed,,,,,,,,,,,,,,,,,,
565,PT07M57.00S,2025-02-21T05:00:43.6Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,84,89,2025-02-21T05:00:45Z,5550000,False,,,0,,J. Hayes REBOUND (Off:2 Def:5),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,564.0,7.0,5.0,2.0,,,,,,,,,,,,
566,PT07M49.00S,2025-02-21T05:00:55.1Z,4,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612747,84,89,2025-02-21T05:01:01Z,5560000,False,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612747.0,LAL,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202035.0,,,,,,2.0,,,,,
567,PT07M49.00S,2025-02-21T05:00:57.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,84,89,2025-02-21T05:01:10Z,5570000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M49.00S,2025-02-21T05:00:57.1Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,84,89,2025-02-21T05:01:10Z,5580000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M49.00S,2025-02-21T05:00:57.1Z,4,REGULAR,substitution,out,[],1629637,,,1610612757,84,89,2025-02-21T05:01:31Z,5585000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M49.00S,2025-02-21T05:00:57.1Z,4,REGULAR,substitution,in,[],1641998,,,1610612757,84,89,2025-02-21T05:01:31Z,5587500,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M41.00S,2025-02-21T05:01:24.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,21.632720105124836,9.558823529411764,1610612757,84,89,2025-02-21T05:01:37Z,5590000,False,202.0,151.0,1,left,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
570,PT07M41.00S,2025-02-21T05:01:28.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,84,89,2025-02-21T05:01:28Z,5600000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,569.0,,,,,,,,,,,,,,,
574,PT07M24.00S,2025-02-21T05:01:51.5Z,4,REGULAR,2pt,Jump Shot,[],2544,78.66294349540078,31.61764705882353,1610612747,84,91,2025-02-21T05:01:56Z,5620000,False,-92.0,148.0,1,right,L. James 17' fadeaway Jump Shot (36 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left Center,17.43,Made,,,,,,,,,,,,36.0,,,,,,
575,PT07M22.00S,2025-02-21T05:01:56.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,84,91,2025-02-21T05:01:56Z,5630000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M22.00S,2025-02-21T05:03:38.6Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,84,91,2025-02-21T05:04:44Z,5640000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M22.00S,2025-02-21T05:03:38.6Z,4,REGULAR,substitution,out,[],203924,,,1610612757,84,91,2025-02-21T05:04:44Z,5650000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M22.00S,2025-02-21T05:03:38.6Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,84,91,2025-02-21T05:04:44Z,5660000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M22.00S,2025-02-21T05:03:38.6Z,4,REGULAR,substitution,in,[],1630703,,,1610612757,84,91,2025-02-21T05:04:44Z,5670000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M10.00S,2025-02-21T05:05:01.6Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612757,84,91,2025-02-21T05:05:05Z,5680000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630559]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,,
581,PT07M10.00S,2025-02-21T05:05:01.6Z,4,REGULAR,steal,,[],1630559,,,1610612747,84,91,2025-02-21T05:05:03Z,5690000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT07M07.00S,2025-02-21T05:05:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,93.38042049934296,51.225490196078425,1610612747,84,93,2025-02-21T05:05:09Z,5700000,False,6.0,10.0,1,right,A. Reaves running Layup (25 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,,,25.0,,,,,,
583,PT06M55.00S,2025-02-21T05:05:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,5.995400788436268,50.73529411764706,1610612757,86,93,2025-02-21T05:05:19Z,5710000,False,-4.0,4.0,1,left,D. Clingan cutting Layup (6 PTS) (S. Sharpe 1 AST),"[1642270, 1631101]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,6.0,,,,S. Sharpe,1631101.0,1.0
585,PT06M36.00S,2025-02-21T05:05:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,84.44480946123521,37.745098039215684,1610612747,86,95,2025-02-21T05:06:14Z,5730000,False,-61.0,94.0,1,right,L. James 11' driving floating Jump Shot (38 PTS),[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,11.2,Made,,,,,,,,,,,,38.0,,,,,,
586,PT06M13.00S,2025-02-21T05:06:05.8Z,4,REGULAR,foul,personal,[],1630559,,,1610612757,86,95,2025-02-21T05:06:16Z,5740000,False,,,0,,A. Reaves personal FOUL (2 PF),"[1630559, 1630703]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202053.0,2.0,0.0,Henderson,1630703.0,,,,,,,
588,PT06M13.00S,2025-02-21T05:06:10.3Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,86,95,2025-02-21T05:06:22Z,5760000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M13.00S,2025-02-21T05:06:10.3Z,4,REGULAR,substitution,out,[],2544,,,1610612757,86,95,2025-02-21T05:06:22Z,5770000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M13.00S,2025-02-21T05:06:10.3Z,4,REGULAR,substitution,in,[],203924,,,1610612757,86,95,2025-02-21T05:06:22Z,5780000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M13.00S,2025-02-21T05:06:10.3Z,4,REGULAR,substitution,in,[],1629060,,,1610612757,86,95,2025-02-21T05:06:22Z,5790000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M13.00S,2025-02-21T05:06:26.9Z,4,REGULAR,substitution,out,[],1627827,,,1610612757,86,95,2025-02-21T05:06:35Z,5800000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M13.00S,2025-02-21T05:06:26.9Z,4,REGULAR,substitution,in,[],1630692,,,1610612757,86,95,2025-02-21T05:06:35Z,5810000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M02.00S,2025-02-21T05:06:57.7Z,4,REGULAR,3pt,Jump Shot,[],1641739,5.732588699080158,95.83333333333334,1610612757,86,95,2025-02-21T05:07:03Z,5820000,False,-229.0,1.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
595,PT05M57.00S,2025-02-21T05:07:02.7Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612747,86,95,2025-02-21T05:07:03Z,5830000,False,,,0,,T. Jemison III REBOUND (Off:2 Def:2),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Left Corner 3,24+ Left,,,,,594.0,4.0,2.0,2.0,,,,,,,,,,,,
596,PT05M43.00S,2025-02-21T05:07:16.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641998,94.69448094612353,48.77450980392157,1610612747,86,97,2025-02-21T05:07:20Z,5840000,False,-6.0,-3.0,1,right,T. Jemison III alley-oop DUNK (6 PTS) (A. Reaves 7 AST),"[1641998, 1630559]",1610612747.0,LAL,alley-oop,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,,,,,,6.0,,,,A. Reaves,1630559.0,7.0
