actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
515,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,in,['startperiod'],1631172,,,1610612757,78,93,2025-01-27T00:58:18Z,5080000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-01-27T00:56:03.8Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612757,78,93,2025-01-27T00:58:18Z,5090000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-01-27T00:58:30.5Z,4,REGULAR,period,start,[],0,,,1610612757,78,93,2025-01-27T00:58:30Z,5100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M45.00S,2025-01-27T00:58:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.046649145860711,46.81372549019608,1610612757,80,93,2025-01-27T00:58:49Z,5110000,False,16.0,14.0,1,left,D. Avdija driving Layup (23 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.1,Made,23.0,,,,,,,,,,,,,,,,,
519,PT11M30.00S,2025-01-27T00:58:59.3Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612760,80,93,2025-01-27T00:59:02Z,5120000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1630166]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,,
520,PT11M30.00S,2025-01-27T00:58:59.3Z,4,REGULAR,steal,,[],1630166,,,1610612757,80,93,2025-01-27T00:59:01Z,5130000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
521,PT11M27.00S,2025-01-27T00:59:04.7Z,4,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,80,93,2025-01-27T00:59:14Z,5140000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Avdija 2 FT),"[1628392, 1630166]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,202035.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,
523,PT11M27.00S,2025-01-27T00:59:33.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612757,81,93,2025-01-27T00:59:33Z,5160000,False,,,0,,D. Avdija Free Throw 1 of 2 (24 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
524,PT11M27.00S,2025-01-27T00:59:50.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630166,,,1610612757,82,93,2025-01-27T00:59:50Z,5170000,False,,,0,,D. Avdija Free Throw 2 of 2 (25 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
526,PT11M06.00S,2025-01-27T01:00:32.2Z,4,REGULAR,3pt,Jump Shot,[],1627936,91.80354796320631,3.431372549019608,1610612760,82,93,2025-01-27T01:00:38Z,5190000,False,-233.0,25.0,1,right,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
527,PT11M02.00S,2025-01-27T01:00:36.2Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,82,93,2025-01-27T01:00:38Z,5200000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,526.0,,,,,,2.0,2.0,0.0,,,,,,,,
528,PT10M52.00S,2025-01-27T01:00:44.5Z,4,REGULAR,2pt,Jump Shot,[],203924,12.302890932982917,79.41176470588235,1610612757,84,93,2025-01-27T01:00:50Z,5210000,False,-147.0,63.0,1,left,J. Grant 16' pullup Jump Shot (2 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,16.01,Made,2.0,,,,,,,,,,,,,,,,,
529,PT10M41.00S,2025-01-27T01:00:56.0Z,4,REGULAR,2pt,Jump Shot,[],1631114,86.67871222076215,30.88235294117647,1610612760,84,93,2025-01-27T01:02:57Z,5220000,False,-96.0,73.0,1,right,MISS J. Williams 12' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,12.01,Missed,,,,,,,,,,,,,,,,,,
530,PT10M38.00S,2025-01-27T01:00:59.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612757,84,93,2025-01-27T01:01:04Z,5230000,False,,,0,,R. Williams III REBOUND (Off:3 Def:6),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,529.0,,,,,,9.0,6.0,3.0,,,,,,,,
531,PT10M26.00S,2025-01-27T01:01:13.0Z,4,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612757,84,93,2025-01-27T01:01:22Z,5240000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Henderson 2 FT),"[1631172, 1630703]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,202053.0,2.0,0.0,Henderson,1630703.0,,,,,,,,,,,
533,PT10M26.00S,2025-01-27T01:01:37.1Z,4,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,85,93,2025-01-27T01:01:37Z,5260000,False,,,0,,S. Henderson Free Throw 1 of 2 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
534,PT10M26.00S,2025-01-27T01:01:41.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,85,93,2025-01-27T01:01:41Z,5270000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M26.00S,2025-01-27T01:03:17.7Z,4,REGULAR,substitution,out,[],1631172,,,1610612757,85,93,2025-01-27T01:04:25Z,5280000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT10M26.00S,2025-01-27T01:03:17.7Z,4,REGULAR,substitution,in,[],1641717,,,1610612757,85,93,2025-01-27T01:04:25Z,5290000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M26.00S,2025-01-27T01:04:38.7Z,4,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,86,93,2025-01-27T01:04:38Z,5300000,False,,,0,,S. Henderson Free Throw 2 of 2 (13 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
538,PT10M05.00S,2025-01-27T01:05:01.3Z,4,REGULAR,3pt,Jump Shot,[],1627936,67.62483574244416,64.4607843137255,1610612760,86,93,2025-01-27T01:05:09Z,5310000,False,72.0,252.0,1,right,MISS A. Caruso 26' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
539,PT10M02.00S,2025-01-27T01:05:04.3Z,4,REGULAR,rebound,offensive,[],1630198,,,1610612760,86,93,2025-01-27T01:05:09Z,5320000,False,,,0,,I. Joe REBOUND (Off:2 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,538.0,,,,,,4.0,2.0,2.0,,,,,,,,
540,PT10M02.00S,2025-01-27T01:05:17.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,86,93,2025-01-27T01:05:26Z,5330000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,202035.0,,,,,,,,,,,,,,,
541,PT09M52.00S,2025-01-27T01:05:38.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,32.276609724047304,36.27450980392157,1610612757,86,93,2025-01-27T01:05:46Z,5340000,False,69.0,251.0,1,left,MISS D. Avdija 26' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
542,PT09M49.00S,2025-01-27T01:05:41.9Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,86,93,2025-01-27T01:05:46Z,5350000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:7),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,541.0,,,,,,9.0,7.0,2.0,,,,,,,,
543,PT09M32.00S,2025-01-27T01:05:59.0Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612760,86,93,2025-01-27T01:06:02Z,5360000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1630703]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Henderson,1630703.0,,
544,PT09M32.00S,2025-01-27T01:05:59.0Z,4,REGULAR,steal,,[],1630703,,,1610612757,86,93,2025-01-27T01:06:01Z,5370000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
545,PT09M20.00S,2025-01-27T01:06:11.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,31.225361366622867,32.35294117647059,1610612757,86,93,2025-01-27T01:06:17Z,5380000,False,88.0,241.0,1,left,MISS S. Henderson 25' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
546,PT09M17.00S,2025-01-27T01:06:14.3Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,86,93,2025-01-27T01:06:17Z,5390000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,545.0,,,,,,2.0,2.0,0.0,,,,,,,,
547,PT09M10.00S,2025-01-27T01:06:22.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631114,89.83245729303549,35.78431372549019,1610612760,86,93,2025-01-27T01:06:31Z,5400000,False,-71.0,43.0,1,right,MISS J. Williams 8' turnaround Hook - blocked,"[1631114, 1630166]",1610612760.0,OKC,turnaround,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,8.31,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
548,PT09M10.00S,2025-01-27T01:06:22.0Z,4,REGULAR,block,,[],1630166,,,1610612760,86,93,2025-01-27T01:06:24Z,5410000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
549,PT09M07.00S,2025-01-27T01:06:25.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612757,86,93,2025-01-27T01:06:31Z,5420000,False,,,0,,R. Williams III REBOUND (Off:3 Def:7),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Left,,,,547.0,,,,,,10.0,7.0,3.0,,,,,,,,
550,PT09M04.00S,2025-01-27T01:06:29.8Z,4,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612757,86,93,2025-01-27T01:06:43Z,5430000,False,,,0,,C. Wallace shooting personal FOUL (2 PF) (Simons 2 FT),"[1641717, 1629014]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,,2003.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,
552,PT09M04.00S,2025-01-27T01:06:55.7Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,87,93,2025-01-27T01:06:55Z,5450000,False,,,0,,A. Simons Free Throw 1 of 2 (8 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
553,PT09M04.00S,2025-01-27T01:07:11.7Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,88,93,2025-01-27T01:07:11Z,5460000,False,,,0,,A. Simons Free Throw 2 of 2 (9 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
554,PT08M46.00S,2025-01-27T01:07:32.0Z,4,REGULAR,3pt,Jump Shot,[],1631114,73.14388961892247,80.14705882352942,1610612760,88,96,2025-01-27T01:07:38Z,5470000,False,151.0,200.0,1,right,J. Williams 25' 3PT bank (22 PTS) (A. Caruso 2 AST),"[1631114, 1627936]",1610612760.0,OKC,bank,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.03,Made,22.0,,,,,,,,,,A. Caruso,1627936.0,2.0,,,,,
556,PT08M23.00S,2025-01-27T01:07:57.8Z,4,REGULAR,foul,offensive,[],1629057,,,1610612757,88,96,2025-01-27T01:10:42Z,5490000,False,,,0,,R. Williams III charge offensive FOUL (3 PF),"[1629057, 1631114]",1610612757.0,POR,charge,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,202053.0,3.0,0.0,Williams,1631114.0,,,,,,,,,,,
558,PT08M23.00S,2025-01-27T01:07:57.8Z,4,REGULAR,turnover,offensive foul,[],1629057,,,1610612757,88,96,2025-01-27T01:07:57Z,5510000,False,,,0,,R. Williams III offensive foul TURNOVER (2 TO),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,202053.0,,,,,,,,,,,2.0,,,,
559,PT07M59.00S,2025-01-27T01:08:35.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,88.38699080157687,2.941176470588235,1610612760,88,96,2025-01-27T01:08:44Z,5520000,False,-235.0,57.0,1,right,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,24.2,Missed,,,,,,,,,,,,,,,,,,
560,PT07M58.00S,2025-01-27T01:08:36.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,88,96,2025-01-27T01:08:44Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,559.0,,,,,,,,,,,,,,,,
561,PT07M58.00S,2025-01-27T01:08:42.6Z,4,REGULAR,foul,personal,[],1630166,,,1610612760,88,96,2025-01-27T01:09:14Z,5540000,False,,,0,,D. Avdija loose ball personal FOUL (2 PF),"[1630166, 1628392]",1610612757.0,POR,loose ball,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,202053.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,
563,PT07M58.00S,2025-01-27T01:08:54.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612760,88,96,2025-01-27T01:09:00Z,5560000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M58.00S,2025-01-27T01:08:54.5Z,4,REGULAR,substitution,in,[],1642270,,,1610612760,88,96,2025-01-27T01:09:00Z,5570000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M50.00S,2025-01-27T01:09:19.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641717,73.40670170827858,83.33333333333334,1610612760,88,99,2025-01-27T01:09:24Z,5580000,False,167.0,197.0,1,right,C. Wallace 25' 3PT  (5 PTS) (J. Williams 7 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.84,Made,5.0,,,,,,,,,,J. Williams,1631114.0,7.0,,,,,
567,PT07M47.00S,2025-01-27T01:09:28.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,88,99,2025-01-27T01:09:28Z,5600000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,88,99,2025-01-27T01:12:14Z,5610000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,out,[],1631114,,,1610612757,88,99,2025-01-27T01:12:14Z,5620000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,out,[],1628392,,,1610612757,88,99,2025-01-27T01:12:14Z,5630000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,88,99,2025-01-27T01:12:14Z,5640000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,in,[],1631119,,,1610612757,88,99,2025-01-27T01:12:14Z,5650000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M47.00S,2025-01-27T01:11:37.8Z,4,REGULAR,substitution,in,[],1628983,,,1610612757,88,99,2025-01-27T01:12:14Z,5660000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M35.00S,2025-01-27T01:12:37.9Z,4,REGULAR,foul,offensive,[],1641739,,,1610612757,88,99,2025-01-27T01:12:55Z,5670000,False,,,0,,T. Camara charge offensive FOUL (4 PF),"[1641739, 1631119]",1610612757.0,POR,charge,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,4.0,0.0,Williams,1631119.0,,,,,,,,,,,
576,PT07M35.00S,2025-01-27T01:12:37.9Z,4,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,88,99,2025-01-27T01:12:37Z,5690000,False,,,0,,T. Camara offensive foul TURNOVER (3 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,,,,,,,,,,,3.0,,,,
577,PT07M17.00S,2025-01-27T01:13:06.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,77.61169513797634,8.57843137254902,1610612760,88,99,2025-01-27T01:15:29Z,5700000,False,-207.0,158.0,1,right,MISS I. Joe 26' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
578,PT07M14.00S,2025-01-27T01:13:09.9Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,88,99,2025-01-27T01:13:10Z,5710000,False,,,0,,T. Camara REBOUND (Off:3 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,577.0,,,,,,8.0,5.0,3.0,,,,,,,,
579,PT07M01.00S,2025-01-27T01:13:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612757,88,99,2025-01-27T01:13:34Z,5720000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Henderson 2 FT),"[1631119, 1630703]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,3.0,0.0,Henderson,1630703.0,,,,,,,,,,,
581,PT07M01.00S,2025-01-27T01:13:54.0Z,4,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,89,99,2025-01-27T01:13:54Z,5740000,False,,,0,,S. Henderson Free Throw 1 of 2 (14 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
582,PT07M01.00S,2025-01-27T01:13:54.8Z,4,REGULAR,substitution,out,[],1631119,,,1610612757,89,99,2025-01-27T01:14:02Z,5750000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M01.00S,2025-01-27T01:13:54.8Z,4,REGULAR,substitution,in,[],1628392,,,1610612757,89,99,2025-01-27T01:14:02Z,5760000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M01.00S,2025-01-27T01:14:15.7Z,4,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,90,99,2025-01-27T01:14:15Z,5770000,False,,,0,,S. Henderson Free Throw 2 of 2 (15 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
585,PT06M43.00S,2025-01-27T01:14:34.5Z,4,REGULAR,3pt,Jump Shot,[],1627936,70.51576872536137,75.98039215686273,1610612760,90,99,2025-01-27T01:17:09Z,5780000,False,130.0,225.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
586,PT06M40.00S,2025-01-27T01:14:37.5Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612760,90,99,2025-01-27T01:14:39Z,5790000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:7),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,585.0,,,,,,10.0,7.0,3.0,,,,,,,,
587,PT06M35.00S,2025-01-27T01:14:42.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641717,93.11760840998686,53.67647058823529,1610612760,90,99,2025-01-27T01:17:49Z,5800000,False,18.0,12.0,1,right,MISS C. Wallace DUNK,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
588,PT06M34.00S,2025-01-27T01:14:43.6Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,90,99,2025-01-27T01:14:50Z,5810000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,587.0,,,,,,4.0,3.0,1.0,,,,,,,,
589,PT06M32.00S,2025-01-27T01:14:45.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,68.67608409986859,66.91176470588235,1610612760,90,99,2025-01-27T01:18:22Z,5820000,False,85.0,242.0,1,right,MISS A. Caruso 25' pullup 3PT,[1627936],1610612760.0,OKC,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
590,PT06M29.00S,2025-01-27T01:14:48.9Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612760,90,99,2025-01-27T01:14:55Z,5830000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:7),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,589.0,,,,,,11.0,7.0,4.0,,,,,,,,
591,PT06M21.00S,2025-01-27T01:14:56.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,66.5735873850197,56.127450980392155,1610612760,90,102,2025-01-27T01:15:01Z,5840000,False,31.0,262.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (31 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.35,Made,31.0,,,,,,,,,,,,,,,,,
592,PT06M11.00S,2025-01-27T01:15:10.3Z,4,REGULAR,foul,offensive,[],1642270,,,1610612757,90,102,2025-01-27T01:15:20Z,5850000,False,,,0,,D. Clingan offensive FOUL (3 PF),"[1642270, 1627936]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,202053.0,3.0,0.0,Caruso,1627936.0,,,,,,,,,,,
594,PT06M11.00S,2025-01-27T01:15:10.3Z,4,REGULAR,turnover,offensive foul,[],1642270,,,1610612757,90,102,2025-01-27T01:15:10Z,5870000,False,,,0,,D. Clingan offensive foul TURNOVER (1 TO),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,202053.0,,,,,,,,,,,1.0,,,,
595,PT06M11.00S,2025-01-27T01:15:19.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,90,102,2025-01-27T01:15:28Z,5880000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M11.00S,2025-01-27T01:15:19.8Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,90,102,2025-01-27T01:15:28Z,5890000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M58.00S,2025-01-27T01:15:47.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,89.96386333771353,95.34313725490196,1610612760,90,105,2025-01-27T01:15:53Z,5900000,False,227.0,42.0,1,right,A. Caruso 3PT  (3 PTS) (I. Hartenstein 6 AST),"[1627936, 1628392]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.05,Made,3.0,,,,,,,,,,I. Hartenstein,1628392.0,6.0,,,,,
