actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
605,PT03M48.00S,2025-01-31T05:21:00.5Z,4,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612757,111,86,2025-01-31T05:21:10Z,5920000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Henderson 2 FT),"[1641710, 1630703]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Henderson,1630703.0,,
607,PT03M48.00S,2025-01-31T05:21:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,111,86,2025-01-31T05:21:16Z,5940000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,111,86,2025-01-31T05:22:26Z,5950000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,111,86,2025-01-31T05:22:26Z,5960000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,111,86,2025-01-31T05:22:26Z,5970000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,111,86,2025-01-31T05:22:26Z,5980000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,111,86,2025-01-31T05:22:26Z,5990000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,111,86,2025-01-31T05:22:26Z,6000000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,111,86,2025-01-31T05:22:26Z,6010000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M48.00S,2025-01-31T05:21:40.0Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,111,86,2025-01-31T05:22:26Z,6020000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M48.00S,2025-01-31T05:22:53.7Z,4,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,112,86,2025-01-31T05:22:53Z,6030000,False,,,0,,S. Henderson Free Throw 1 of 2 (22 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
617,PT03M48.00S,2025-01-31T05:23:02.0Z,4,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,113,86,2025-01-31T05:23:02Z,6040000,False,,,0,,S. Henderson Free Throw 2 of 2 (23 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
618,PT03M24.00S,2025-01-31T05:23:31.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,113,86,2025-01-31T05:23:44Z,6050000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203593.0,,,,,,
619,PT03M24.00S,2025-01-31T05:23:33.7Z,4,REGULAR,substitution,out,[],1630703,,,1610612757,113,86,2025-01-31T05:23:36Z,6060000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M24.00S,2025-01-31T05:23:33.7Z,4,REGULAR,substitution,in,[],1631121,,,1610612757,113,86,2025-01-31T05:23:36Z,6070000,False,,,0,,SUB in: B. McGowens,[1631121],1610612757.0,POR,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M18.00S,2025-01-31T05:23:57.4Z,4,REGULAR,foul,personal,[],1630243,,,1610612757,113,86,2025-01-31T05:24:02Z,6080000,False,,,0,,T. Queen personal FOUL (1 PF),"[1630243, 1631121]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,McGowens,1631121.0,,
623,PT03M06.00S,2025-01-31T05:24:23.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641871,9.937582128777924,36.76470588235294,1610612757,113,86,2025-01-31T05:32:35Z,6100000,False,66.0,41.0,1,left,MISS D. Reath 7' driving floating Shot,[1641871],1610612757.0,POR,driving floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
624,PT03M05.00S,2025-01-31T05:24:24.1Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,113,86,2025-01-31T05:24:26Z,6110000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,623.0,2.0,1.0,1.0,,,,,,,,,,,
625,PT02M57.00S,2025-01-31T05:24:33.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,93.9060446780552,46.568627450980394,1610612753,113,86,2025-01-31T05:33:24Z,6120000,False,-17.0,5.0,1,right,MISS A. Black driving DUNK,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
626,PT02M55.00S,2025-01-31T05:24:35.1Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,113,86,2025-01-31T05:24:37Z,6130000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,625.0,1.0,1.0,0.0,,,,,,,,,,,
627,PT02M51.00S,2025-01-31T05:24:39.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641712,5.732588699080158,47.05882352941176,1610612757,115,86,2025-01-31T05:24:44Z,6140000,False,15.0,1.0,1,left,R. Rupert running Layup (2 PTS),[1641712],1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,1.48,Made,2.0,,,,,,,,,,,,,,,,,
628,PT02M33.00S,2025-01-31T05:24:56.6Z,4,REGULAR,3pt,Jump Shot,[],1630243,71.30420499342969,75.98039215686273,1610612753,115,86,2025-01-31T05:25:01Z,6150000,False,130.0,217.0,1,right,MISS T. Queen 25' step back 3PT,[1630243],1610612753.0,ORL,step back,,,Queen,T. Queen,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
629,PT02M31.00S,2025-01-31T05:24:58.6Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,115,86,2025-01-31T05:25:01Z,6160000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,628.0,1.0,1.0,0.0,,,,,,,,,,,
630,PT02M27.00S,2025-01-31T05:25:04.8Z,4,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612757,115,86,2025-01-31T05:25:14Z,6170000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Rupert 2 FT),"[1641724, 1641712]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Rupert,1641712.0,,
632,PT02M27.00S,2025-01-31T05:25:27.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641712,,,1610612757,115,86,2025-01-31T05:25:27Z,6190000,False,,,0,,MISS R. Rupert Free Throw 1 of 2,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT02M27.00S,2025-01-31T05:25:27.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,115,86,2025-01-31T05:25:27Z,6200000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,
634,PT02M27.00S,2025-01-31T05:25:45.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641712,,,1610612757,116,86,2025-01-31T05:25:45Z,6210000,False,,,0,,R. Rupert Free Throw 2 of 2 (3 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
635,PT02M13.00S,2025-01-31T05:26:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630243,93.51182654402102,50.73529411764706,1610612753,116,88,2025-01-31T05:26:06Z,6220000,False,4.0,8.0,1,right,T. Queen driving finger roll Layup (2 PTS),[1630243],1610612753.0,ORL,driving finger roll,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,,,,,,,,,,,,,,,,,
637,PT01M58.00S,2025-01-31T05:26:16.3Z,4,REGULAR,3pt,Jump Shot,[],1641712,29.911300919842315,28.186274509803923,1610612757,116,88,2025-01-31T05:26:20Z,6240000,False,109.0,229.0,1,left,MISS R. Rupert 25' pullup 3PT,[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
638,PT01M56.00S,2025-01-31T05:26:18.3Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,116,88,2025-01-31T05:26:20Z,6250000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,637.0,1.0,1.0,0.0,,,,,,,,,,,
639,PT01M41.00S,2025-01-31T05:26:33.6Z,4,REGULAR,turnover,lost ball,[],1630243,,,1610612753,116,88,2025-01-31T05:26:36Z,6260000,False,,,0,,T. Queen lost ball TURNOVER (1 TO),"[1630243, 1631200]",1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Murray,1631200.0
640,PT01M41.00S,2025-01-31T05:26:33.6Z,4,REGULAR,steal,,[],1631200,,,1610612757,116,88,2025-01-31T05:27:00Z,6270000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
641,PT01M39.00S,2025-01-31T05:26:39.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631200,5.601182654402102,48.03921568627451,1610612757,116,88,2025-01-31T05:41:52Z,6280000,False,10.0,0.0,1,left,MISS K. Murray running Layup - blocked,"[1631200, 1641783]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.98,Missed,,da Silva,1641783.0,,,,,,,,,,,,,,,
642,PT01M39.00S,2025-01-31T05:26:39.9Z,4,REGULAR,block,,[],1641783,,,1610612757,116,88,2025-01-31T05:26:42Z,6290000,False,,,0,,T. da Silva BLOCK (1 BLK),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT01M38.00S,2025-01-31T05:26:40.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,116,88,2025-01-31T05:41:52Z,6300000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,641.0,,,,,,,,,,,,,,
645,PT01M38.00S,2025-01-31T05:27:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630243,,,1610612757,116,88,2025-01-31T05:28:54Z,6320000,False,,,0,,T. Queen away-from-play personal FOUL (2 PF) (McGowens 1 FT),"[1630243, 1631121]",1610612753.0,ORL,away-from-play,,,Queen,T. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,200834.0,2.0,0.0,McGowens,1631121.0,,
648,PT01M38.00S,2025-01-31T05:28:45.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1631121,,,1610612757,117,88,2025-01-31T05:40:42Z,6350000,False,,,0,,B. McGowens away-from-play Free Throw 1 of 1 (1 PTS),[1631121],1610612757.0,POR,away-from-play,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
649,PT01M26.00S,2025-01-31T05:29:10.5Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641871,21.895532194480946,50.49019607843137,1610612757,117,88,2025-01-31T05:40:25Z,6360000,False,-2.0,153.0,1,left,MISS D. Reath 15' step back Shot,[1641871],1610612757.0,POR,step back,,,Reath,D. Reath,,,,,Mid-Range,8-16 Center,15.33,Missed,,,,,,,,,,,,,,,,,,
650,PT01M25.00S,2025-01-31T05:29:11.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,117,88,2025-01-31T05:29:15Z,6370000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Center,,,,,,649.0,,,,,,,,,,,,,,
652,PT01M07.00S,2025-01-31T05:29:41.6Z,4,REGULAR,2pt,Jump Shot,[],1631216,92.32917214191852,73.52941176470588,1610612753,117,90,2025-01-31T05:29:45Z,6390000,False,118.0,20.0,1,right,C. Houstan 11' turnaround fadeaway Jump Shot (2 PTS) (A. Black 1 AST),"[1631216, 1641710]",1610612753.0,ORL,turnaround fadeaway,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Right,11.92,Made,2.0,,,,,,,A. Black,1641710.0,1.0,,,,,,,,
653,PT00M58.40S,2025-01-31T05:29:54.4Z,4,REGULAR,2pt,Jump Shot,[],1631133,20.05584756898817,27.696078431372552,1610612757,119,90,2025-01-31T05:43:26Z,6400000,False,112.0,136.0,1,left,J. Walker 17' fadeaway Jump Shot (10 PTS),[1631133],1610612757.0,POR,fadeaway,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,17.59,Made,10.0,,,,,,,,,,,,,,,,,
654,PT00M44.20S,2025-01-31T05:30:10.9Z,4,REGULAR,3pt,Jump Shot,[],1630243,84.83902759526939,3.6764705882352944,1610612753,119,90,2025-01-31T05:30:15Z,6410000,False,-232.0,90.0,1,right,MISS T. Queen 24' step back 3PT,[1630243],1610612753.0,ORL,step back,,,Queen,T. Queen,,,,,Above the Break 3,24+ Left,24.85,Missed,,,,,,,,,,,,,,,,,,
655,PT00M40.90S,2025-01-31T05:30:14.2Z,4,REGULAR,rebound,offensive,[],1641724,,,1610612753,119,90,2025-01-31T05:30:15Z,6420000,False,,,0,,J. Howard REBOUND (Off:1 Def:0),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left,,,,,,654.0,1.0,0.0,1.0,,,,,,,,,,,
656,PT00M37.50S,2025-01-31T05:30:19.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641724,67.36202365308804,65.44117647058823,1610612753,119,90,2025-01-31T05:30:24Z,6430000,False,77.0,254.0,1,right,MISS J. Howard 26' pullup 3PT,[1641724],1610612753.0,ORL,pullup,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
657,PT00M37.50S,2025-01-31T05:30:19.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,119,90,2025-01-31T05:30:24Z,6440000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,656.0,,,,,,,,,,,,,,
660,PT00M13.50S,2025-01-31T05:30:54.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,119,90,2025-01-31T05:31:05Z,6470000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2025-01-31T05:31:32.0Z,4,REGULAR,period,end,[],0,,,1610612753,119,90,2025-01-31T05:31:32Z,6480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2025-01-31T05:31:33.8Z,4,REGULAR,game,end,[],0,,,0,119,90,2025-01-31T05:31:33Z,6490000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
