actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
529,PT00M56.50S,2024-10-27T23:50:31.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,90,73,2024-10-27T23:50:31Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,
530,PT00M56.50S,2024-10-27T23:50:49.0Z,3,REGULAR,freethrow,3 of 3,[],203924,,,1610612757,91,73,2024-10-27T23:50:49Z,5150000,False,,,0,,J. Grant Free Throw 3 of 3 (20 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
531,PT00M44.20S,2024-10-27T23:51:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629750,23.73521681997372,13.23529411764706,1610612740,91,76,2024-10-27T23:51:08Z,5160000,False,184.0,171.0,1,left,J. Green 25' 3PT  (7 PTS) (Z. Williamson 4 AST),"[1629750, 1629627]",1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.08,Made,,7.0,Z. Williamson,1629627.0,4.0,,,,,,,,,,,,,
533,PT00M34.00S,2024-10-27T23:51:21.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612757,91,76,2024-10-27T23:51:26Z,5180000,False,,,0,,Z. Williamson personal FOUL (2 PF) (Henderson 2 FT),"[1629627, 1630703]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,2.0,0.0,Henderson,1630703.0,,,,,
535,PT00M34.00S,2024-10-27T23:51:40.9Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,92,76,2024-10-27T23:51:40Z,5200000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
536,PT00M34.00S,2024-10-27T23:51:54.9Z,3,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,93,76,2024-10-27T23:51:54Z,5210000,False,,,0,,S. Henderson Free Throw 2 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
537,PT00M12.20S,2024-10-27T23:52:22.3Z,3,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,93,76,2024-10-27T23:52:33Z,5220000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (2 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,,,,2.0,,
538,PT00M12.20S,2024-10-27T23:52:30.4Z,3,REGULAR,substitution,out,[],1641722,,,1610612757,93,76,2024-10-27T23:52:36Z,5230000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M12.20S,2024-10-27T23:52:30.4Z,3,REGULAR,substitution,in,[],1630529,,,1610612757,93,76,2024-10-27T23:52:36Z,5240000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M10.70S,2024-10-27T23:52:47.7Z,3,REGULAR,turnover,out-of-bounds,[],1631200,,,1610612757,93,76,2024-10-27T23:53:02Z,5250000,False,,,0,,K. Murray bad pass out-of-bounds TURNOVER (1 TO),[1631200],1610612757.0,POR,bad pass,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,101284.0,,,,,,,1.0,,
541,PT00M10.70S,2024-10-27T23:52:52.2Z,3,REGULAR,substitution,out,[],1629750,,,1610612740,93,76,2024-10-27T23:53:05Z,5260000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M10.70S,2024-10-27T23:52:52.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,93,76,2024-10-27T23:53:05Z,5270000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M10.70S,2024-10-27T23:52:52.2Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,93,76,2024-10-27T23:53:05Z,5280000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M10.70S,2024-10-27T23:52:52.2Z,3,REGULAR,substitution,in,[],203468,,,1610612740,93,76,2024-10-27T23:53:05Z,5290000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M01.50S,2024-10-27T23:53:21.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642270,,,1610612740,93,76,2024-10-27T23:53:30Z,5300000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (McCollum 2 FT),"[1642270, 203468]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,3.0,1.0,McCollum,203468.0,,,,,
547,PT00M01.50S,2024-10-27T23:53:41.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203468,,,1610612740,93,77,2024-10-27T23:53:41Z,5320000,False,,,0,,C. McCollum Free Throw 1 of 2 (24 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
548,PT00M01.50S,2024-10-27T23:53:42.0Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,93,77,2024-10-27T23:53:53Z,5330000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M01.50S,2024-10-27T23:53:42.0Z,3,REGULAR,substitution,out,[],1641722,,,1610612740,93,77,2024-10-27T23:53:53Z,5340000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M01.50S,2024-10-27T23:53:42.0Z,3,REGULAR,substitution,in,[],1630529,,,1610612740,93,77,2024-10-27T23:53:53Z,5350000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M01.50S,2024-10-27T23:53:42.0Z,3,REGULAR,substitution,in,[],1629750,,,1610612740,93,77,2024-10-27T23:53:53Z,5360000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M01.50S,2024-10-27T23:53:41.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203468,,,1610612740,93,77,2024-10-27T23:54:13Z,5370000,False,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT00M01.50S,2024-10-27T23:53:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,77,2024-10-27T23:54:13Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,
554,PT00M00.00S,2024-10-27T23:54:11.1Z,3,REGULAR,period,end,[],0,,,1610612740,93,77,2024-10-27T23:54:11Z,5390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2024-10-27T23:54:16.9Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,93,77,2024-10-27T23:56:39Z,5400000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2024-10-27T23:54:16.9Z,4,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,93,77,2024-10-27T23:56:39Z,5410000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2024-10-27T23:54:16.9Z,4,REGULAR,substitution,in,['startperiod'],1641722,,,1610612740,93,77,2024-10-27T23:56:39Z,5420000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2024-10-27T23:54:16.9Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,93,77,2024-10-27T23:56:39Z,5430000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2024-10-27T23:56:44.0Z,4,REGULAR,period,start,[],0,,,1610612757,93,77,2024-10-27T23:56:44Z,5440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M36.00S,2024-10-27T23:57:07.5Z,4,REGULAR,2pt,Jump Shot,[],203924,92.85479632063075,83.33333333333334,1610612757,95,77,2024-10-27T23:57:14Z,5450000,False,167.0,15.0,1,right,J. Grant 16' turnaround fadeaway Jump Shot (22 PTS),[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,16.73,Made,,22.0,,,,,,,,,,,,,,,,
561,PT11M21.00S,2024-10-27T23:57:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630529,6.783837056504599,96.07843137254902,1610612740,95,77,2024-10-27T23:57:28Z,5460000,False,-230.0,11.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
562,PT11M15.00S,2024-10-27T23:57:28.4Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,95,77,2024-10-27T23:57:28Z,5470000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,561.0,,,,,1.0,1.0,0.0,,,,,,,,,,
563,PT11M12.00S,2024-10-27T23:57:31.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631200,82.47371879106439,94.85294117647058,1610612757,98,77,2024-10-27T23:57:38Z,5480000,False,224.0,112.0,1,right,K. Murray 25' 3PT running (3 PTS) (S. Henderson 5 AST),"[1631200, 1630703]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.08,Made,,3.0,S. Henderson,1630703.0,5.0,,,,,,,,,,,,,
565,PT10M58.00S,2024-10-27T23:57:44.6Z,4,REGULAR,3pt,Jump Shot,[],1630529,11.645860709592641,95.58823529411765,1610612740,98,77,2024-10-27T23:57:49Z,5500000,False,-228.0,57.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
566,PT10M55.00S,2024-10-27T23:57:47.6Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,98,77,2024-10-27T23:57:49Z,5510000,False,,,0,,J. Grant REBOUND (Off:1 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,565.0,,,,,5.0,4.0,1.0,,,,,,,,,,
567,PT10M46.00S,2024-10-27T23:57:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,92.59198423127464,50.49019607843137,1610612757,98,77,2024-10-27T23:58:04Z,5520000,False,2.0,17.0,1,right,MISS S. Henderson driving Layup - blocked,"[1630703, 1629750]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,Green,1629750.0,,,
568,PT10M46.00S,2024-10-27T23:57:57.0Z,4,REGULAR,block,,[],1629750,,,1610612757,98,77,2024-10-27T23:57:59Z,5530000,False,,,0,,J. Green BLOCK (2 BLK),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT10M44.00S,2024-10-27T23:57:59.0Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,98,77,2024-10-27T23:58:04Z,5540000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:5),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,567.0,,,,,5.0,5.0,0.0,,,,,,,,,,
570,PT10M42.00S,2024-10-27T23:58:07.4Z,4,REGULAR,foul,personal,[],1630703,,,1610612740,98,77,2024-10-27T23:58:14Z,5550000,False,,,0,,S. Henderson personal FOUL (4 PF),"[1630703, 1641722]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1199.0,4.0,0.0,Hawkins,1641722.0,,,,,
572,PT10M42.00S,2024-10-27T23:58:13.5Z,4,REGULAR,substitution,out,[],1631133,,,1610612740,98,77,2024-10-27T23:58:19Z,5570000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M42.00S,2024-10-27T23:58:13.5Z,4,REGULAR,substitution,in,[],1641739,,,1610612740,98,77,2024-10-27T23:58:19Z,5580000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT10M32.00S,2024-10-27T23:58:47.7Z,4,REGULAR,turnover,lost ball,[],1629627,,,1610612740,98,77,2024-10-28T00:01:07Z,5605000,False,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 203924]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Grant,203924.0
595,PT10M32.00S,2024-10-27T23:58:47.7Z,4,REGULAR,steal,,[],203924,,,1610612757,98,77,2024-10-28T00:01:07Z,5607500,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT10M25.00S,2024-10-27T23:58:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,93.77463863337714,50.73529411764706,1610612757,100,77,2024-10-28T00:02:57Z,5610000,False,4.0,6.0,1,right,J. Grant driving Layup (24 PTS) (S. Henderson 6 AST),"[203924, 1630703]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.7,Made,,24.0,S. Henderson,1630703.0,6.0,,,,,,,,,,,,,
578,PT10M25.00S,2024-10-27T23:58:54.3Z,4,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612757,100,77,2024-10-27T23:59:05Z,5630000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Grant 1 FT),"[1630529, 203924]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,3.0,0.0,Grant,203924.0,,,,,
580,PT10M25.00S,2024-10-27T23:59:16.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203924,,,1610612757,101,77,2024-10-28T00:01:07Z,5650000,False,,,0,,J. Grant Free Throw 1 of 1 (25 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
581,PT10M14.00S,2024-10-27T23:59:29.6Z,4,REGULAR,2pt,Jump Shot,[],1629627,14.273981603153747,66.17647058823529,1610612740,101,77,2024-10-27T23:59:36Z,5660000,False,-81.0,82.0,1,left,MISS Z. Williamson 11' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,11.5,Missed,,,,,,,,,,,,,,,,,,
582,PT10M10.00S,2024-10-27T23:59:33.3Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,101,77,2024-10-27T23:59:33Z,5670000,False,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,,,581.0,,,,,1.0,0.0,1.0,,,,,,,,,,
583,PT10M10.00S,2024-10-27T23:59:33.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,5.590000152587891,50.0,1610612740,101,79,2024-10-27T23:59:33Z,5680000,False,0.0,0.0,1,left,H. Jones tip Layup (7 PTS),[1630529],1610612740.0,NOP,tip,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,0.0,Made,,7.0,,,,,,,,,,,,,,,,
584,PT09M57.00S,2024-10-27T23:59:46.7Z,4,REGULAR,3pt,Jump Shot,[],203924,69.59592641261499,22.794117647058822,1610612757,101,79,2024-10-27T23:59:54Z,5690000,False,-136.0,233.0,1,right,MISS J. Grant 27' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
585,PT09M53.00S,2024-10-27T23:59:50.7Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,101,79,2024-10-27T23:59:54Z,5700000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:6),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,584.0,,,,,6.0,6.0,0.0,,,,,,,,,,
586,PT09M50.00S,2024-10-27T23:59:53.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629627,6.521024967148489,50.49019607843137,1610612740,101,81,2024-10-27T23:59:59Z,5710000,False,-2.0,9.0,1,left,Z. Williamson running DUNK (14 PTS) (J. Hawkins 1 AST),"[1629627, 1641722]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.91,Made,,14.0,J. Hawkins,1641722.0,1.0,,,,,,,,,,,,,
588,PT09M32.00S,2024-10-28T00:00:17.1Z,4,REGULAR,foul,personal,[],1629627,,,1610612757,101,81,2024-10-28T00:04:23Z,5730000,False,,,0,,Z. Williamson personal FOUL (3 PF),"[1629627, 1641739]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1199.0,3.0,0.0,Camara,1641739.0,,,,,
590,PT09M32.00S,2024-10-28T00:00:21.2Z,4,REGULAR,substitution,out,[],1631200,,,1610612757,101,81,2024-10-28T00:00:35Z,5750000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M32.00S,2024-10-28T00:00:21.2Z,4,REGULAR,substitution,out,[],1629750,,,1610612757,101,81,2024-10-28T00:00:35Z,5760000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT09M32.00S,2024-10-28T00:00:21.2Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,101,81,2024-10-28T00:00:35Z,5770000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M32.00S,2024-10-28T00:00:21.2Z,4,REGULAR,substitution,in,[],1627742,,,1610612757,101,81,2024-10-28T00:00:35Z,5780000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT09M22.00S,2024-10-28T00:01:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.93495400788436,50.98039215686274,1610612757,103,81,2024-10-28T00:01:19Z,5790000,False,5.0,23.0,1,right,J. Grant driving Layup (27 PTS) (S. Henderson 7 AST),"[203924, 1630703]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.38,Made,,27.0,S. Henderson,1630703.0,7.0,,,,,,,,,,,,,
598,PT09M22.00S,2024-10-28T00:01:16.3Z,4,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612757,103,81,2024-10-28T00:01:23Z,5810000,False,,,0,,H. Jones shooting personal FOUL (4 PF) (Grant 1 FT),"[1630529, 203924]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,4.0,0.0,Grant,203924.0,,,,,
600,PT09M22.00S,2024-10-28T00:01:41.5Z,4,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,104,81,2024-10-28T00:01:41Z,5830000,False,,,0,,J. Grant Free Throw 1 of 1 (28 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
601,PT09M02.00S,2024-10-28T00:02:03.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,12.959921156373195,55.14705882352941,1610612740,104,81,2024-10-28T00:02:07Z,5840000,False,-26.0,69.0,1,left,MISS Z. Williamson 7' turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
602,PT09M00.00S,2024-10-28T00:02:05.1Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,104,81,2024-10-28T00:02:07Z,5850000,False,,,0,,D. Clingan REBOUND (Off:6 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,601.0,,,,,9.0,3.0,6.0,,,,,,,,,,
603,PT08M52.00S,2024-10-28T00:02:12.4Z,4,REGULAR,3pt,Jump Shot,[],1630703,66.96780551905388,39.705882352941174,1610612757,104,81,2024-10-28T00:02:16Z,5860000,False,-51.0,258.0,1,right,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
604,PT08M50.00S,2024-10-28T00:02:14.4Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,104,81,2024-10-28T00:02:16Z,5870000,False,,,0,,B. Ingram REBOUND (Off:0 Def:7),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,603.0,,,,,7.0,7.0,0.0,,,,,,,,,,
605,PT08M43.00S,2024-10-28T00:02:21.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.87976346911958,51.9607843137255,1610612740,104,81,2024-10-28T00:02:25Z,5880000,False,-10.0,78.0,1,left,MISS B. Ingram 7' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,7.86,Missed,,,,,,,,,,,,,,,,,,
606,PT08M41.00S,2024-10-28T00:02:23.0Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612740,104,81,2024-10-28T00:02:23Z,5890000,False,,,0,,B. Ingram REBOUND (Off:1 Def:7),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,605.0,,,,,8.0,7.0,1.0,,,,,,,,,,
607,PT08M40.00S,2024-10-28T00:02:24.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,30.831143232588698,29.65686274509804,1610612740,104,84,2024-10-28T00:02:32Z,5900000,False,102.0,237.0,1,left,C. McCollum 25' 3PT  (27 PTS) (B. Ingram 4 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,25.82,Made,,27.0,B. Ingram,1627742.0,4.0,,,,,,,,,,,,,
609,PT08M22.00S,2024-10-28T00:02:45.0Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612757,104,84,2024-10-28T00:02:51Z,5920000,False,,,0,,H. Jones shooting personal FOUL (5 PF) (Simons 2 FT),"[1630529, 1629014]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,5.0,0.0,Simons,1629014.0,,,,,
611,PT08M22.00S,2024-10-28T00:03:06.8Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,105,84,2024-10-28T00:03:06Z,5940000,False,,,0,,A. Simons Free Throw 1 of 2 (18 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
612,PT08M22.00S,2024-10-28T00:03:07.5Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,105,84,2024-10-28T00:03:17Z,5950000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M22.00S,2024-10-28T00:03:07.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612757,105,84,2024-10-28T00:03:17Z,5960000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M22.00S,2024-10-28T00:03:07.5Z,4,REGULAR,substitution,in,[],1629028,,,1610612757,105,84,2024-10-28T00:03:17Z,5970000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M22.00S,2024-10-28T00:03:07.5Z,4,REGULAR,substitution,in,[],1642274,,,1610612757,105,84,2024-10-28T00:03:17Z,5980000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M22.00S,2024-10-28T00:03:30.9Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,106,84,2024-10-28T00:03:30Z,5990000,False,,,0,,A. Simons Free Throw 2 of 2 (19 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
617,PT08M12.00S,2024-10-28T00:03:43.8Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,106,84,2024-10-28T00:03:51Z,6000000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,,,,,,,3.0,,
