actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
640,PT01M18.00S,2022-03-05T05:35:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612752,108,110,2022-03-05T05:35:13Z,6300000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Barrett 2 FT),"[1629028, 1629628]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,2714.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,
642,PT01M18.00S,2022-03-05T05:35:31.6Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,108,110,2022-03-05T05:35:31Z,6320000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Missed,,,,,,,,,,,,,,,,
643,PT01M18.00S,2022-03-05T05:35:31.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,108,110,2022-03-05T05:35:31Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,
644,PT01M18.00S,2022-03-05T05:35:32.5Z,4,REGULAR,substitution,out,[],203095,,,1610612752,108,110,2022-03-05T05:35:37Z,6340000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M18.00S,2022-03-05T05:35:32.5Z,4,REGULAR,substitution,in,[],1629629,,,1610612752,108,110,2022-03-05T05:35:37Z,6350000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M18.00S,2022-03-05T05:35:48.5Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,108,111,2022-03-05T05:35:48Z,6360000,,,0,,R. Barrett Free Throw 2 of 2 (20 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
647,PT01M06.00S,2022-03-05T05:36:04.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612756,108,111,2022-03-05T05:38:52Z,6370000,,,0,,I. Quickley shooting personal FOUL (3 PF) (Crowder 2 FT),"[1630193, 203109]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,2714.0,3.0,0.0,Crowder,203109.0,,,,,,,,,,
649,PT01M06.00S,2022-03-05T05:36:36.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612756,108,111,2022-03-05T05:39:08Z,6390000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M06.00S,2022-03-05T05:36:44.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612756,108,111,2022-03-05T05:39:44Z,6400000,,,0,,,[],1610612752.0,NYK,overturned,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Corrected to Personal Foul on I. Quickley
651,PT01M06.00S,2022-03-05T05:39:21.4Z,4,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,108,111,2022-03-05T05:39:21Z,6410000,,,0,,MISS J. Crowder Free Throw 1 of 2,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,Missed,,,,,,,,,,,,,,,,
652,PT01M06.00S,2022-03-05T05:39:21.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,108,111,2022-03-05T05:39:21Z,6420000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,651.0,,,,,,,,,
653,PT01M06.00S,2022-03-05T05:39:36.5Z,4,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,109,111,2022-03-05T05:39:36Z,6430000,,,0,,J. Crowder Free Throw 2 of 2 (11 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
654,PT00M48.80S,2022-03-05T05:40:00.7Z,4,REGULAR,2pt,Jump Shot,[],1629628,89.83245729303549,27.450980392156865,1610612752,109,111,2022-03-05T05:40:03Z,6440000,-113.0,43.0,1,right,MISS R. Barrett 12' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,,,,12.07,Missed,,,,,,,,,,,,,,,,
655,PT00M46.80S,2022-03-05T05:40:02.7Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,109,111,2022-03-05T05:40:03Z,6450000,,,0,,J. Crowder REBOUND (Off:0 Def:7),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,654.0,7.0,7.0,0.0,,,,,,
656,PT00M30.50S,2022-03-05T05:40:18.9Z,4,REGULAR,3pt,Jump Shot,[],203109,27.54599211563732,20.34313725490196,1610612756,112,111,2022-03-05T05:40:22Z,6460000,148.0,206.0,1,left,J. Crowder 25' 3PT  (14 PTS) (C. Payne 15 AST),"[203109, 1626166]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,25.42,Made,14.0,,,,,,,,,,C. Payne,1626166.0,15.0,,,
658,PT00M30.20S,2022-03-05T05:40:32.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,112,111,2022-03-05T05:40:32Z,6480000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M30.20S,2022-03-05T05:41:26.3Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,112,111,2022-03-05T05:41:52Z,6490000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M30.20S,2022-03-05T05:41:26.3Z,4,REGULAR,substitution,out,[],1629629,,,1610612752,112,111,2022-03-05T05:41:52Z,6500000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M30.20S,2022-03-05T05:41:26.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612752,112,111,2022-03-05T05:41:52Z,6510000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M30.20S,2022-03-05T05:41:26.3Z,4,REGULAR,substitution,in,[],203095,,,1610612752,112,111,2022-03-05T05:41:52Z,6520000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M16.50S,2022-03-05T05:42:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.80354796320631,40.44117647058824,1610612752,112,111,2022-03-05T05:42:23Z,6530000,-48.0,25.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,,,,5.37,Missed,,,,,,,,,,,,,,,,
664,PT00M15.60S,2022-03-05T05:42:22.7Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,112,111,2022-03-05T05:42:22Z,6540000,,,0,,M. Robinson REBOUND (Off:9 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,663.0,15.0,6.0,9.0,,,,,,
665,PT00M15.60S,2022-03-05T05:42:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,91.93495400788436,55.392156862745104,1610612752,112,113,2022-03-05T05:42:26Z,6550000,27.0,23.0,1,right,M. Robinson tip Layup (17 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,,,,3.57,Made,17.0,,,,,,,,,,,,,,,
666,PT00M15.60S,2022-03-05T05:42:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,112,113,2022-03-05T05:42:29Z,6560000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M15.60S,2022-03-05T05:43:42.9Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,112,113,2022-03-05T05:44:04Z,6570000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M15.60S,2022-03-05T05:43:42.9Z,4,REGULAR,substitution,out,[],203095,,,1610612756,112,113,2022-03-05T05:44:04Z,6580000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M15.60S,2022-03-05T05:43:42.9Z,4,REGULAR,substitution,in,[],1626166,,,1610612756,112,113,2022-03-05T05:44:04Z,6590000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M15.60S,2022-03-05T05:43:42.9Z,4,REGULAR,substitution,in,[],1629629,,,1610612756,112,113,2022-03-05T05:44:04Z,6600000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M07.90S,2022-03-05T05:44:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,8.754927726675426,42.15686274509804,1610612756,112,113,2022-03-05T05:44:33Z,6610000,39.0,30.0,1,left,MISS C. Payne driving Layup - blocked,"[1626166, 1629011]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,,,,4.92,Missed,,,,,,,,,,,,,,Robinson,1629011.0,
683,PT00M07.90S,2022-03-05T05:44:25.1Z,4,REGULAR,block,,[],1629011,,,1610612756,112,113,2022-03-05T05:49:35Z,6615000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.10S,2022-03-05T05:44:25.9Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,112,113,2022-03-05T05:49:35Z,6620000,,,0,,A. Burks REBOUND (Off:0 Def:9),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,671.0,9.0,9.0,0.0,,,,,,
673,PT00M07.10S,2022-03-05T05:44:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612752,112,113,2022-03-05T05:44:50Z,6630000,,,0,,M. Bridges take personal FOUL (2 PF) (Burks 2 FT),"[1628969, 202692]",1610612756.0,PHX,take,,,Bridges,M. Bridges,,,,,,,,,,,204058.0,2.0,0.0,Burks,202692.0,,,,,,,,,,
675,PT00M07.10S,2022-03-05T05:45:02.7Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,112,114,2022-03-05T05:45:02Z,6650000,,,0,,A. Burks Free Throw 1 of 2 (16 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
676,PT00M07.10S,2022-03-05T05:45:02.7Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,112,114,2022-03-05T05:45:26Z,6660000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,Missed,,,,,,,,,,,,,,,,
677,PT00M04.50S,2022-03-05T05:45:05.3Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,112,114,2022-03-05T05:45:26Z,6670000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,676.0,6.0,5.0,1.0,,,,,,
678,PT00M01.20S,2022-03-05T05:45:28.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,37.00722733245729,32.1078431372549,1610612756,115,114,2022-03-05T05:47:53Z,6680000,89.0,295.0,1,left,C. Johnson 30' 3PT running (38 PTS) (C. Payne 16 AST),"[1629661, 1626166]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,30.87,Made,38.0,,,,,,,,,,C. Payne,1626166.0,16.0,,,
680,PT00M00.00S,2022-03-05T05:45:43.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612752,115,114,2022-03-05T05:48:41Z,6700000,,,0,,,[],,,support,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Support 3pt FG
681,PT00M00.00S,2022-03-05T05:46:29.3Z,4,REGULAR,period,end,[],0,,,1610612752,115,114,2022-03-05T05:46:29Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2022-03-05T05:46:45.6Z,4,REGULAR,game,end,[],0,,,0,115,114,2022-03-05T05:46:45Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
