actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
649,PT03M02.00S,2022-01-29T04:19:18.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,126,118,2022-01-29T04:19:24Z,6410000,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,647.0,4.0,4.0,0.0,,,,,,
650,PT03M02.00S,2022-01-29T04:19:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612756,126,118,2022-01-29T04:19:32Z,6420000,,,0,,K. Towns personal FOUL (5 PF) (Smith 2 FT),"[1626157, 1630188]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,203591.0,5.0,1.0,Smith,1630188.0,,,,,,,,,,,,,,,,
652,PT03M02.00S,2022-01-29T04:19:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612756,127,118,2022-01-29T04:19:55Z,6440000,,,0,,J. Smith Free Throw 1 of 2 (9 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
653,PT03M02.00S,2022-01-29T04:20:09.4Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612756,128,118,2022-01-29T04:20:09Z,6450000,,,0,,J. Smith Free Throw 2 of 2 (10 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
654,PT02M47.00S,2022-01-29T04:20:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,90.75229960578186,43.872549019607845,1610612750,128,120,2022-01-29T04:21:48Z,6460000,-31.0,34.0,1,right,M. Beasley cutting Layup (24 PTS) (K. Towns 5 AST),"[1627736, 1626157]",1610612750.0,MIN,cutting,,,Beasley,M. Beasley,,,,,,,,,,Made,24.0,4.6,K. Towns,1626157.0,5.0,,,,,,,,,,
656,PT02M20.00S,2022-01-29T04:20:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,12.040078843626807,49.754901960784316,1610612756,128,120,2022-01-29T04:20:59Z,6480000,1.0,61.0,1,left,MISS M. Bridges 6' cutting Layup - blocked,"[1628969, 1629020]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,,,,,,Missed,,6.07,,,,,,,,,,,Vanderbilt,1629020.0,
670,PT02M20.00S,2022-01-29T04:20:56.3Z,4,REGULAR,block,,[],1629020,,,1610612756,128,120,2022-01-29T04:23:44Z,6485000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M17.00S,2022-01-29T04:20:59.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,128,120,2022-01-29T04:23:01Z,6490000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,656.0,4.0,3.0,1.0,,,,,,
658,PT02M14.00S,2022-01-29T04:21:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,91.27792378449409,58.08823529411765,1610612750,128,122,2022-01-29T04:21:04Z,6500000,40.0,29.0,1,right,M. Beasley running Layup (26 PTS) (J. McDaniels 2 AST),"[1627736, 1630183]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,,,Made,26.0,5.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,
660,PT01M51.00S,2022-01-29T04:21:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.697109067017081,43.38235294117647,1610612756,128,122,2022-01-29T04:21:28Z,6520000,33.0,67.0,1,left,MISS D. Booker 7' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,,,,,,Missed,,7.46,,,,,,,,,,,,,
661,PT01M48.00S,2022-01-29T04:21:27.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,128,122,2022-01-29T04:21:28Z,6530000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,660.0,5.0,5.0,0.0,,,,,,
662,PT01M36.00S,2022-01-29T04:21:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,66.83639947437582,46.568627450980394,1610612750,128,122,2022-01-29T04:25:02Z,6540000,-17.0,259.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,Missed,,25.98,,,,,,,,,,,,,
663,PT01M34.00S,2022-01-29T04:21:41.2Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,128,122,2022-01-29T04:21:42Z,6550000,,,0,,C. Paul REBOUND (Off:1 Def:9),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,662.0,10.0,9.0,1.0,,,,,,
664,PT01M11.00S,2022-01-29T04:22:04.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,6.389618922470433,3.6764705882352944,1610612756,128,122,2022-01-29T04:22:10Z,6560000,232.0,8.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,23.17,,,,,,,,,,,,,
665,PT01M09.00S,2022-01-29T04:22:07.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,128,122,2022-01-29T04:22:07Z,6570000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,664.0,5.0,4.0,1.0,,,,,,
666,PT01M05.00S,2022-01-29T04:22:11.3Z,4,REGULAR,turnover,lost ball,[],1630183,,,1610612750,128,122,2022-01-29T04:22:17Z,6580000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 101108]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,
667,PT01M05.00S,2022-01-29T04:22:11.3Z,4,REGULAR,steal,,[],101108,,,1610612756,128,122,2022-01-29T04:22:13Z,6590000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M48.70S,2022-01-29T04:22:29.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612756,128,122,2022-01-29T04:22:38Z,6600000,,,0,,J. McDaniels personal FOUL (3 PF) (Paul 2 FT),"[1630183, 101108]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,202053.0,3.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
671,PT00M48.70S,2022-01-29T04:22:57.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,128,122,2022-01-29T04:22:57Z,6620000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Missed,,,,,,,,,,,,,,,
672,PT00M48.70S,2022-01-29T04:22:57.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,128,122,2022-01-29T04:22:57Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,671.0,,,,,,,,,
673,PT00M48.70S,2022-01-29T04:23:14.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,129,122,2022-01-29T04:23:14Z,6640000,,,0,,C. Paul Free Throw 2 of 2 (19 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
674,PT00M48.70S,2022-01-29T04:23:16.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,129,122,2022-01-29T04:23:16Z,6650000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M46.40S,2022-01-29T04:25:10.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612750,129,122,2022-01-29T04:25:27Z,6660000,,,0,,J. Smith personal FOUL (6 PF) (Towns 2 FT),"[1630188, 1626157]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,202053.0,6.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
677,PT00M46.40S,2022-01-29T04:25:35.6Z,4,REGULAR,substitution,out,[],1630188,,,1610612750,129,122,2022-01-29T04:25:38Z,6680000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M46.40S,2022-01-29T04:25:35.6Z,4,REGULAR,substitution,in,[],202687,,,1610612750,129,122,2022-01-29T04:25:38Z,6690000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M46.40S,2022-01-29T04:26:11.6Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,129,123,2022-01-29T04:26:11Z,6700000,,,0,,K. Towns Free Throw 1 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
680,PT00M46.40S,2022-01-29T04:26:29.4Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,129,124,2022-01-29T04:26:29Z,6710000,,,0,,K. Towns Free Throw 2 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
681,PT00M40.90S,2022-01-29T04:26:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612756,129,124,2022-01-29T04:27:14Z,6720000,,,0,,J. Vanderbilt personal FOUL (1 PF) (Johnson 2 FT),"[1629020, 1629661]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,203591.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,,
683,PT00M40.90S,2022-01-29T04:27:14.9Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,130,124,2022-01-29T04:27:31Z,6740000,,,0,,C. Johnson Free Throw 1 of 2 (23 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
684,PT00M40.90S,2022-01-29T04:27:14.9Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,130,124,2022-01-29T04:27:31Z,6750000,,,0,,MISS C. Johnson Free Throw 2 of 2,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
685,PT00M38.00S,2022-01-29T04:27:17.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,130,124,2022-01-29T04:27:31Z,6760000,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,684.0,9.0,6.0,3.0,,,,,,
686,PT00M33.60S,2022-01-29T04:27:35.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,76.82325886990802,89.70588235294117,1610612750,130,124,2022-01-29T04:27:42Z,6770000,199.0,165.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,25.84,,,,,,,,,,,,,
687,PT00M30.60S,2022-01-29T04:27:38.2Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,130,124,2022-01-29T04:27:42Z,6780000,,,0,,B. Biyombo REBOUND (Off:4 Def:8),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,686.0,12.0,8.0,4.0,,,,,,
688,PT00M26.20S,2022-01-29T04:27:47.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,130,124,2022-01-29T04:27:47Z,6790000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M26.20S,2022-01-29T04:29:26.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,130,124,2022-01-29T04:29:26Z,6800000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M26.20S,2022-01-29T04:30:21.5Z,4,REGULAR,substitution,out,[],202687,,,1610612756,130,124,2022-01-29T04:30:35Z,6810000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M26.20S,2022-01-29T04:30:21.5Z,4,REGULAR,substitution,out,[],1626157,,,1610612756,130,124,2022-01-29T04:30:35Z,6820000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M26.20S,2022-01-29T04:30:21.5Z,4,REGULAR,substitution,in,[],1629013,,,1610612756,130,124,2022-01-29T04:30:35Z,6830000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M26.20S,2022-01-29T04:30:21.5Z,4,REGULAR,substitution,in,[],1627752,,,1610612756,130,124,2022-01-29T04:30:35Z,6840000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M22.50S,2022-01-29T04:30:58.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612756,130,124,2022-01-29T04:31:07Z,6850000,,,0,,J. Vanderbilt take personal FOUL (2 PF) (Booker 2 FT),"[1629020, 1626164]",1610612750.0,MIN,take,,,Vanderbilt,J. Vanderbilt,,,,,203591.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,,
696,PT00M22.50S,2022-01-29T04:31:28.1Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,131,124,2022-01-29T04:31:28Z,6870000,,,0,,D. Booker Free Throw 1 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
697,PT00M22.50S,2022-01-29T04:31:28.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,131,124,2022-01-29T04:31:35Z,6880000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M22.50S,2022-01-29T04:31:28.9Z,4,REGULAR,substitution,out,[],1629020,,,1610612756,131,124,2022-01-29T04:31:35Z,6890000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M22.50S,2022-01-29T04:31:28.9Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,131,124,2022-01-29T04:31:35Z,6900000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M22.50S,2022-01-29T04:31:28.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612756,131,124,2022-01-29T04:31:35Z,6910000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M22.50S,2022-01-29T04:31:49.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,132,124,2022-01-29T04:31:49Z,6920000,,,0,,D. Booker Free Throw 2 of 2 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
702,PT00M13.30S,2022-01-29T04:32:00.0Z,4,REGULAR,3pt,Jump Shot,[],1627752,73.40670170827858,81.37254901960785,1610612750,132,124,2022-01-29T04:32:06Z,6930000,157.0,197.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,Missed,,25.22,,,,,,,,,,,,,
703,PT00M10.10S,2022-01-29T04:32:03.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,132,124,2022-01-29T04:32:03Z,6940000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,702.0,5.0,4.0,1.0,,,,,,
704,PT00M06.50S,2022-01-29T04:32:09.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612756,132,124,2022-01-29T04:35:29Z,6950000,,,0,,T. Prince take personal FOUL (2 PF) (Paul 2 FT),"[1627752, 101108]",1610612750.0,MIN,take,,,Prince,T. Prince,,,,,202053.0,2.0,0.0,Paul,101108.0,,,,,,,,,,,,,,,,
706,PT00M06.50S,2022-01-29T04:32:50.5Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,133,124,2022-01-29T04:32:50Z,6970000,,,0,,C. Paul Free Throw 1 of 2 (20 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
707,PT00M06.50S,2022-01-29T04:33:02.5Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,134,124,2022-01-29T04:33:02Z,6980000,,,0,,C. Paul Free Throw 2 of 2 (21 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
708,PT00M00.70S,2022-01-29T04:33:13.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,134,124,2022-01-29T04:33:13Z,6990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M00.30S,2022-01-29T04:33:36.8Z,4,REGULAR,2pt,Jump Shot,[],1627736,92.46057818659659,19.607843137254903,1610612750,134,124,2022-01-29T04:35:03Z,6995000,-152.0,18.0,1,right,MISS M. Beasley 15' turnaround Shot,[1627736],1610612750.0,MIN,turnaround,,,Beasley,M. Beasley,,,,,,,,,,Missed,,15.31,,,,,,,,,,,,,
712,PT00M00.10S,2022-01-29T04:33:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,134,124,2022-01-29T04:33:51Z,6997500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,711.0,,,,,,,,,
710,PT00M00.00S,2022-01-29T04:33:33.6Z,4,REGULAR,period,end,[],0,,,1610612750,134,124,2022-01-29T04:33:56Z,7010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2022-01-29T04:33:45.4Z,4,REGULAR,game,end,[],0,,,0,134,124,2022-01-29T04:33:45Z,7040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
