actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
529,PT10M17.00S,2021-12-24T03:50:17.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,16.113666228646515,49.50980392156863,1610612756,87,71,2021-12-24T03:50:22Z,5170000,2.0,99.0,1,left,MISS J. McGee 9' turnaround fadeaway Shot,[201580],1610612756.0,PHX,turnaround fadeaway,,,McGee,J. McGee,,,,,9.9,Missed,,,,,,,,,,,,,,,,,,,
530,PT10M15.00S,2021-12-24T03:50:19.1Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,71,2021-12-24T03:50:22Z,5180000,,,0,,D. Bazley REBOUND (Off:2 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,529.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
531,PT10M04.00S,2021-12-24T03:50:31.0Z,4,REGULAR,foul,personal,['2freethrow'],201580,,,1610612760,87,71,2021-12-24T03:50:38Z,5190000,,,0,,J. McGee shooting personal FOUL (2 PF) (Muscala 2 FT),"[201580, 203488]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,1146.0,,,,2.0,0.0,Muscala,203488.0,,,
533,PT10M04.00S,2021-12-24T03:50:55.4Z,4,REGULAR,freethrow,1 of 2,[],203488,,,1610612760,87,72,2021-12-24T03:50:55Z,5210000,,,0,,M. Muscala Free Throw 1 of 2 (6 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
534,PT10M04.00S,2021-12-24T03:51:10.8Z,4,REGULAR,freethrow,2 of 2,[],203488,,,1610612760,87,73,2021-12-24T03:51:10Z,5220000,,,0,,M. Muscala Free Throw 2 of 2 (7 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
538,PT09M46.00S,2021-12-24T03:51:44.6Z,4,REGULAR,turnover,3-second-violation,[],201580,,,1610612756,87,73,2021-12-24T03:52:04Z,5230000,,,0,,J. McGee 3-second-violation TURNOVER (2 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,2.0,,,,1146.0,,,,,,,,,,
539,PT09M31.00S,2021-12-24T03:52:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,94.08672798948751,49.65533088235294,1610612760,87,73,2021-12-24T03:54:30Z,5240000,-2.0,3.0,1,right,MISS T. Mann driving Layup - blocked,"[1630544, 201580]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,0.35,Missed,,,,,,,,,,,,,,,,,McGee,201580.0,
545,PT09M31.00S,2021-12-24T03:52:02.9Z,4,REGULAR,block,,[],201580,,,1610612760,87,73,2021-12-24T03:52:25Z,5245000,,,0,,J. McGee BLOCK (2 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M27.00S,2021-12-24T03:52:06.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,87,73,2021-12-24T03:52:25Z,5250000,,,0,,C. Johnson REBOUND (Off:1 Def:8),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,539.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
541,PT09M24.00S,2021-12-24T03:52:09.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,32.14520367936925,63.23529411764706,1610612756,87,73,2021-12-24T03:52:29Z,5260000,-66.0,250.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
542,PT09M22.00S,2021-12-24T03:52:11.8Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,87,73,2021-12-24T03:52:29Z,5270000,,,0,,M. Muscala REBOUND (Off:1 Def:5),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,541.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
543,PT09M14.00S,2021-12-24T03:52:19.6Z,4,REGULAR,3pt,Jump Shot,[],203488,65.1281208935611,47.794117647058826,1610612760,87,76,2021-12-24T03:52:31Z,5280000,-11.0,275.0,1,right,M. Muscala 27' 3PT  (10 PTS) (D. Bazley 1 AST),"[203488, 1629647]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.55,Made,,,,,,,,10.0,,D. Bazley,1629647.0,1.0,,,,,,,
546,PT09M00.00S,2021-12-24T03:52:34.6Z,4,REGULAR,turnover,bad pass,[],1629013,,,1610612756,87,76,2021-12-24T03:52:41Z,5300000,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 1630197]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,1.0,Pokusevski,1630197.0,,,,,,,,,,,,
547,PT09M00.00S,2021-12-24T03:52:34.6Z,4,REGULAR,steal,,[],1630197,,,1610612760,87,76,2021-12-24T03:52:36Z,5310000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M59.00S,2021-12-24T03:52:40.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,87,76,2021-12-24T03:52:40Z,5320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M59.00S,2021-12-24T03:52:43.9Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,87,76,2021-12-24T03:52:46Z,5330000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M59.00S,2021-12-24T03:52:43.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,87,76,2021-12-24T03:52:46Z,5340000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M37.00S,2021-12-24T03:53:14.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,63.6826544021025,58.08823529411765,1610612760,87,76,2021-12-24T03:53:22Z,5350000,40.0,289.0,1,right,MISS D. Bazley 29' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,29.17,Missed,,,,,,,,,,,,,,,,,,,
552,PT08M36.00S,2021-12-24T03:53:15.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,87,76,2021-12-24T03:53:22Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,551.0,,,,,,,,,,,,,,,,,,
553,PT08M36.00S,2021-12-24T03:53:23.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,87,76,2021-12-24T03:53:30Z,5370000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,
554,PT08M23.00S,2021-12-24T03:53:41.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,33.722076215505915,47.05882352941176,1610612756,90,76,2021-12-24T03:53:46Z,5380000,15.0,264.0,1,left,C. Johnson 26' 3PT  (21 PTS) (J. McGee 1 AST),"[1629661, 201580]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.49,Made,,,,,,,,21.0,,J. McGee,201580.0,1.0,,,,,,,
556,PT08M23.00S,2021-12-24T03:53:49.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,90,76,2021-12-24T03:53:49Z,5400000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,out,[],1626166,,,1610612760,90,76,2021-12-24T03:56:30Z,5410000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,90,76,2021-12-24T03:56:30Z,5420000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,out,[],203488,,,1610612760,90,76,2021-12-24T03:56:30Z,5430000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,in,[],101108,,,1610612760,90,76,2021-12-24T03:56:30Z,5440000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,90,76,2021-12-24T03:56:30Z,5450000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M23.00S,2021-12-24T03:56:04.1Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,90,76,2021-12-24T03:56:30Z,5460000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M05.00S,2021-12-24T03:56:52.3Z,4,REGULAR,3pt,Jump Shot,[],1630544,73.66951379763469,16.42156862745098,1610612760,90,76,2021-12-24T03:56:58Z,5470000,-168.0,195.0,1,right,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
564,PT08M02.00S,2021-12-24T03:56:55.3Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,90,76,2021-12-24T03:56:58Z,5480000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,563.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
565,PT07M53.00S,2021-12-24T03:57:04.7Z,4,REGULAR,3pt,Jump Shot,[],203109,30.699737187910642,68.38235294117648,1610612756,90,76,2021-12-24T03:57:11Z,5490000,-92.0,236.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
566,PT07M51.00S,2021-12-24T03:57:06.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,90,76,2021-12-24T03:57:11Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,565.0,,,,,,,,,,,,,,,,,,
567,PT07M51.00S,2021-12-24T03:57:10.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,90,76,2021-12-24T03:57:10Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M38.00S,2021-12-24T03:57:31.6Z,4,REGULAR,3pt,Jump Shot,[],1630526,69.46452036793693,31.61764705882353,1610612760,90,79,2021-12-24T03:58:01Z,5520000,-92.0,235.0,1,right,J. Robinson-Earl 25' 3PT  (6 PTS) (S. Gilgeous-Alexander 5 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.19,Made,,,,,,,,6.0,,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,
570,PT07M14.00S,2021-12-24T03:57:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,11.777266754270697,44.11764705882353,1610612756,90,79,2021-12-24T03:58:05Z,5540000,29.0,58.0,1,left,MISS J. McGee 6' cutting Layup,[201580],1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
571,PT07M14.00S,2021-12-24T03:57:55.5Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,90,79,2021-12-24T03:58:05Z,5550000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,570.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
572,PT07M12.00S,2021-12-24T03:57:57.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,7.046649145860711,44.11764705882353,1610612756,92,79,2021-12-24T03:58:07Z,5560000,29.0,14.0,1,left,J. McGee putback Layup (2 PTS),[201580],1610612756.0,PHX,putback,,,McGee,J. McGee,,,,,3.24,Made,,,,,,,,2.0,,,,,,,,,,,
573,PT07M01.00S,2021-12-24T03:58:07.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.24901445466492,60.5392156862745,1610612760,92,81,2021-12-24T03:58:13Z,5570000,53.0,11.0,1,right,J. Giddey driving Layup (12 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,5.38,Made,,,,,,,,12.0,,,,,,,,,,,
574,PT06M49.00S,2021-12-24T03:58:19.3Z,4,REGULAR,3pt,Jump Shot,[],1629013,24.129434954007884,11.029411764705882,1610612756,92,81,2021-12-24T03:58:39Z,5580000,195.0,174.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M48.00S,2021-12-24T03:58:20.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,92,81,2021-12-24T03:58:39Z,5590000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,
576,PT06M48.00S,2021-12-24T03:58:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,92,81,2021-12-24T03:58:26Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M48.00S,2021-12-24T03:58:27.3Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,92,81,2021-12-24T03:58:56Z,5610000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M48.00S,2021-12-24T03:58:27.3Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,92,81,2021-12-24T03:58:56Z,5620000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M36.00S,2021-12-24T03:59:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.9862023653088,39.21568627450981,1610612760,92,81,2021-12-24T03:59:21Z,5630000,-54.0,13.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
580,PT06M34.00S,2021-12-24T03:59:17.4Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,92,81,2021-12-24T03:59:21Z,5640000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,579.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
581,PT06M24.00S,2021-12-24T03:59:26.6Z,4,REGULAR,3pt,Jump Shot,[],101108,32.802233902759525,55.14705882352941,1610612756,92,81,2021-12-24T03:59:32Z,5650000,-26.0,256.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M22.00S,2021-12-24T03:59:28.6Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,92,81,2021-12-24T03:59:32Z,5660000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,581.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
583,PT06M15.00S,2021-12-24T03:59:36.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,84.31340341655716,45.83333333333333,1610612760,92,83,2021-12-24T03:59:44Z,5670000,-21.0,95.0,1,right,K. Williams 9' driving floating Jump Shot (5 PTS),[1629026],1610612760.0,OKC,driving floating,,,Williams,K. Williams,,,,,9.73,Made,,,,,,,,5.0,,,,,,,,,,,
584,PT06M15.00S,2021-12-24T03:59:43.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,92,83,2021-12-24T03:59:43Z,5680000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M15.00S,2021-12-24T04:02:02.8Z,4,REGULAR,substitution,out,[],201580,,,1610612756,92,83,2021-12-24T04:02:33Z,5690000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M15.00S,2021-12-24T04:02:02.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,92,83,2021-12-24T04:02:33Z,5700000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M15.00S,2021-12-24T04:02:02.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,92,83,2021-12-24T04:02:33Z,5710000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M15.00S,2021-12-24T04:02:02.8Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,92,83,2021-12-24T04:02:33Z,5720000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M05.00S,2021-12-24T04:02:40.1Z,4,REGULAR,2pt,Jump Shot,[],101108,20.71287779237845,51.470588235294116,1610612756,94,83,2021-12-24T04:02:44Z,5730000,-7.0,142.0,1,left,C. Paul 14' pullup Jump Shot (11 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.24,Made,,,,,,,,11.0,,,,,,,,,,,
590,PT05M58.00S,2021-12-24T04:02:49.7Z,4,REGULAR,foul,personal,[],101108,,,1610612760,94,83,2021-12-24T04:02:59Z,5740000,,,0,,C. Paul personal FOUL (3 PF),"[101108, 1630581]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Giddey,1630581.0,,,
592,PT05M47.00S,2021-12-24T04:03:16.2Z,4,REGULAR,3pt,Jump Shot,[],1630581,72.35545335085413,80.88235294117648,1610612760,94,86,2021-12-24T04:03:20Z,5760000,154.0,207.0,1,right,J. Giddey 25' 3PT  (15 PTS) (S. Gilgeous-Alexander 6 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.86,Made,,,,,,,,15.0,,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,
594,PT05M31.00S,2021-12-24T04:03:31.4Z,4,REGULAR,3pt,Jump Shot,[],101108,30.962549277266753,73.0392156862745,1610612756,97,86,2021-12-24T04:03:36Z,5780000,-115.0,239.0,1,left,C. Paul 26' 3PT  (14 PTS) (D. Booker 7 AST),"[101108, 1626164]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,26.49,Made,,,,,,,,14.0,,D. Booker,1626164.0,7.0,,,,,,,
596,PT05M11.00S,2021-12-24T04:03:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630526,66.83639947437582,40.44117647058824,1610612760,97,89,2021-12-24T04:03:55Z,5800000,-48.0,259.0,1,right,J. Robinson-Earl 26' 3PT  (9 PTS) (S. Gilgeous-Alexander 7 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.36,Made,,,,,,,,9.0,,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,
598,PT04M42.00S,2021-12-24T04:04:21.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,11.777266754270697,44.6078431372549,1610612756,99,89,2021-12-24T04:04:30Z,5820000,27.0,58.0,1,left,C. Paul 6' driving floating Jump Shot (16 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,6.42,Made,,,,,,,,16.0,,,,,,,,,,,
599,PT04M28.00S,2021-12-24T04:04:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630526,66.17936925098554,63.725490196078425,1610612760,99,89,2021-12-24T04:04:40Z,5830000,69.0,265.0,1,right,MISS J. Robinson-Earl 27' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
600,PT04M28.00S,2021-12-24T04:04:35.5Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,99,89,2021-12-24T04:05:30Z,5840000,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,599.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
601,PT04M24.00S,2021-12-24T04:04:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,91.01511169513797,53.67647058823529,1610612760,99,91,2021-12-24T04:04:45Z,5850000,18.0,32.0,1,right,K. Williams putback Layup (7 PTS),[1629026],1610612760.0,OKC,putback,,,Williams,K. Williams,,,,,3.69,Made,,,,,,,,7.0,,,,,,,,,,,
602,PT04M05.00S,2021-12-24T04:05:00.0Z,4,REGULAR,foul,offensive,[],1626164,,,1610612756,99,91,2021-12-24T04:05:21Z,5860000,,,0,,D. Booker offensive FOUL (3 PF),"[1626164, 1629652]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1146.0,,,,3.0,0.0,Dort,1629652.0,,,
604,PT04M05.00S,2021-12-24T04:05:00.0Z,4,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,99,91,2021-12-24T04:05:00Z,5880000,,,0,,D. Booker offensive foul TURNOVER (2 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,2.0,,,,1146.0,,,,,,,,,,
605,PT04M05.00S,2021-12-24T04:05:16.3Z,4,REGULAR,substitution,out,[],1629661,,,1610612760,99,91,2021-12-24T04:05:31Z,5890000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M05.00S,2021-12-24T04:05:16.3Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,99,91,2021-12-24T04:05:31Z,5900000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M05.00S,2021-12-24T04:05:16.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612760,99,91,2021-12-24T04:05:31Z,5910000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M05.00S,2021-12-24T04:05:16.3Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,99,91,2021-12-24T04:05:31Z,5920000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M53.00S,2021-12-24T04:05:34.6Z,4,REGULAR,turnover,lost ball,[],1628983,,,1610612760,99,91,2021-12-24T04:05:39Z,5930000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (5 TO),"[1628983, 101108]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,5.0,Paul,101108.0,,,,,,,,,,,,
610,PT03M53.00S,2021-12-24T04:05:34.6Z,4,REGULAR,steal,,[],101108,,,1610612756,99,91,2021-12-24T04:05:36Z,5940000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M33.00S,2021-12-24T04:05:54.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,18.2161629434954,68.87254901960785,1610612756,101,91,2021-12-24T04:05:58Z,5950000,-94.0,119.0,1,left,D. Booker 15' pullup Jump Shot (25 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.17,Made,,,,,,,,25.0,,C. Paul,101108.0,6.0,,,,,,,
613,PT03M14.00S,2021-12-24T04:06:13.3Z,4,REGULAR,3pt,Jump Shot,[],1628983,70.64717477003943,24.754901960784316,1610612760,101,94,2021-12-24T04:06:23Z,5970000,-126.0,223.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (26 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.66,Made,,,,,,,,26.0,,,,,,,,,,,
614,PT03M13.00S,2021-12-24T04:06:18.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,101,94,2021-12-24T04:06:18Z,5980000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M58.00S,2021-12-24T04:08:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,8.886333771353483,44.6078431372549,1610612756,101,94,2021-12-24T04:08:19Z,5990000,27.0,31.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 1630526]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,4.11,Missed,,,,,,,,,,,,,,,,,Robinson-Earl,1630526.0,
616,PT02M58.00S,2021-12-24T04:08:14.3Z,4,REGULAR,block,,[],1630526,,,1610612756,101,94,2021-12-24T04:08:16Z,6000000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M57.00S,2021-12-24T04:08:15.3Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,101,94,2021-12-24T04:08:29Z,6010000,,,0,,D. Ayton REBOUND (Off:3 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,615.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
618,PT02M56.00S,2021-12-24T04:08:18.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,8.886333771353483,45.588235294117645,1610612756,103,94,2021-12-24T04:08:33Z,6020000,22.0,31.0,1,left,D. Ayton putback DUNK (17 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,3.81,Made,,,,,,,,17.0,,,,,,,,,,,
