actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
549,PT06M19.00S,2021-10-21T04:11:14.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.1268068331143235,48.529411764705884,1610612756,91,100,2021-10-21T04:11:19Z,5430000,7.0,5.0,1,left,M. Bridges running DUNK (11 PTS) (C. Paul 9 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,0.9,Made,11.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,
551,PT05M59.00S,2021-10-21T04:11:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,92.59198423127464,54.166666666666664,1610612743,91,102,2021-10-21T04:11:37Z,5450000,21.0,17.0,1,right,N. Jokic turnaround Jump Shot (25 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,2.69,Made,25.0,,,,,,,,,,,,,,,,,
552,PT05M45.00S,2021-10-21T04:11:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,5.338370565045992,47.794117647058826,1610612756,93,102,2021-10-21T04:12:00Z,5460000,11.0,-2.0,1,left,M. Bridges driving bank Jump Shot (13 PTS),[1628969],1610612756.0,PHX,driving bank,,,Bridges,M. Bridges,,,,,1.12,Made,13.0,,,,,,,,,,,,,,,,,
553,PT05M17.00S,2021-10-21T04:12:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,92.06636005256242,38.48039215686275,1610612743,93,102,2021-10-21T04:12:20Z,5470000,-58.0,22.0,1,right,MISS N. Jokic 6' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,
554,PT05M17.00S,2021-10-21T04:12:16.8Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,93,102,2021-10-21T04:12:20Z,5480000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,553.0,5.0,4.0,1.0,,,,,,,
555,PT05M17.00S,2021-10-21T04:12:21.5Z,4,REGULAR,foul,personal,[],1628408,,,1610612756,93,102,2021-10-21T04:13:03Z,5490000,,,0,,P. Dozier take personal FOUL (2 PF),"[1628408, 1628969]",1610612743.0,DEN,take,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Bridges,1628969.0,,
557,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,93,102,2021-10-21T04:12:49Z,5510000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,93,102,2021-10-21T04:12:49Z,5520000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,out,[],1630267,,,1610612756,93,102,2021-10-21T04:12:49Z,5530000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,out,[],201145,,,1610612756,93,102,2021-10-21T04:12:49Z,5540000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,out,[],1628408,,,1610612756,93,102,2021-10-21T04:12:49Z,5550000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,in,[],203109,,,1610612756,93,102,2021-10-21T04:12:49Z,5560000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,93,102,2021-10-21T04:12:49Z,5570000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,in,[],203932,,,1610612756,93,102,2021-10-21T04:12:49Z,5580000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,in,[],203115,,,1610612756,93,102,2021-10-21T04:12:49Z,5590000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M17.00S,2021-10-21T04:12:33.8Z,4,REGULAR,substitution,in,[],1628420,,,1610612756,93,102,2021-10-21T04:12:49Z,5600000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M07.00S,2021-10-21T04:12:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,5.601182654402102,47.05882352941176,1610612756,93,102,2021-10-21T04:12:59Z,5610000,15.0,0.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,
568,PT05M05.00S,2021-10-21T04:12:57.5Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,93,102,2021-10-21T04:12:59Z,5620000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,567.0,6.0,5.0,1.0,,,,,,,
569,PT04M57.00S,2021-10-21T04:13:10.8Z,4,REGULAR,foul,personal,[],1628969,,,1610612743,93,102,2021-10-21T04:13:22Z,5630000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 203999]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Jokic,203999.0,,
571,PT04M45.00S,2021-10-21T04:13:37.9Z,4,REGULAR,3pt,Jump Shot,[],1628420,73.14388961892247,19.11764705882353,1610612743,93,102,2021-10-21T04:13:42Z,5650000,-154.0,200.0,1,right,MISS M. Morris 25' pullup 3PT,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
572,PT04M43.00S,2021-10-21T04:13:39.9Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,93,102,2021-10-21T04:13:42Z,5660000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,571.0,6.0,6.0,0.0,,,,,,,
573,PT04M38.00S,2021-10-21T04:13:47.8Z,4,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,93,102,2021-10-21T04:13:55Z,5670000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (3 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,3.0,,,,,,,1830.0,,,,,,
574,PT04M23.00S,2021-10-21T04:14:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,93.77463863337714,50.245098039215684,1610612743,93,102,2021-10-21T04:14:36Z,5680000,1.0,6.0,1,right,MISS M. Porter Jr. cutting Layup - blocked,"[1629008, 1628969]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,0.61,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
575,PT04M23.00S,2021-10-21T04:14:11.0Z,4,REGULAR,block,,[],1628969,,,1610612743,93,102,2021-10-21T04:14:12Z,5690000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M21.00S,2021-10-21T04:14:13.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,93,102,2021-10-21T04:14:21Z,5700000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,574.0,3.0,2.0,1.0,,,,,,,
577,PT04M18.00S,2021-10-21T04:14:22.7Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612756,93,102,2021-10-21T04:14:36Z,5710000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Bridges 2 FT),"[203999, 1628969]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,1201.0,3.0,1.0,Bridges,1628969.0,,
579,PT04M18.00S,2021-10-21T04:14:49.2Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,93,102,2021-10-21T04:15:09Z,5730000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT04M18.00S,2021-10-21T04:14:49.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,93,102,2021-10-21T04:15:09Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,579.0,,,,,,,,,,
581,PT04M18.00S,2021-10-21T04:14:49.2Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,93,102,2021-10-21T04:15:09Z,5750000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
582,PT04M16.00S,2021-10-21T04:14:51.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,102,2021-10-21T04:15:09Z,5760000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,581.0,12.0,10.0,2.0,,,,,,,
583,PT03M53.00S,2021-10-21T04:15:29.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.67214191852825,50.0,1610612743,93,102,2021-10-21T04:15:33Z,5770000,0.0,26.0,1,right,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
584,PT03M51.00S,2021-10-21T04:15:31.8Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,93,102,2021-10-21T04:15:33Z,5780000,,,0,,J. Crowder REBOUND (Off:0 Def:7),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,583.0,7.0,7.0,0.0,,,,,,,
585,PT03M49.00S,2021-10-21T04:15:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,6.783837056504599,49.26470588235294,1610612756,93,102,2021-10-21T04:15:44Z,5790000,4.0,11.0,1,left,MISS D. Booker running Layup - blocked,"[1626164, 203932]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,1.19,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0
586,PT03M49.00S,2021-10-21T04:15:35.4Z,4,REGULAR,block,,[],203932,,,1610612756,93,102,2021-10-21T04:15:41Z,5800000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M49.00S,2021-10-21T04:15:35.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,93,102,2021-10-21T04:15:44Z,5810000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,
588,PT03M49.00S,2021-10-21T04:15:45.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,93,102,2021-10-21T04:15:45Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M47.00S,2021-10-21T04:16:27.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,20.844283837056505,90.44117647058823,1610612756,93,102,2021-10-21T04:16:32Z,5830000,-202.0,143.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,
590,PT03M41.00S,2021-10-21T04:16:33.0Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,93,102,2021-10-21T04:16:32Z,5840000,,,0,,A. Gordon REBOUND (Off:2 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,589.0,6.0,4.0,2.0,,,,,,,
591,PT03M27.00S,2021-10-21T04:16:45.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,92.06636005256242,2.941176470588235,1610612743,93,102,2021-10-21T04:16:49Z,5850000,-235.0,22.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,
592,PT03M24.00S,2021-10-21T04:16:48.8Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,93,102,2021-10-21T04:16:49Z,5860000,,,0,,J. Crowder REBOUND (Off:0 Def:8),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,591.0,8.0,8.0,0.0,,,,,,,
593,PT03M06.00S,2021-10-21T04:17:06.9Z,4,REGULAR,3pt,Jump Shot,[],203109,28.465834428383708,21.568627450980394,1610612756,93,102,2021-10-21T04:17:10Z,5870000,142.0,215.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
594,PT03M04.00S,2021-10-21T04:17:08.9Z,4,REGULAR,rebound,offensive,[],101108,,,1610612756,93,102,2021-10-21T04:17:10Z,5880000,,,0,,C. Paul REBOUND (Off:2 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,593.0,4.0,2.0,2.0,,,,,,,
595,PT03M03.00S,2021-10-21T04:17:11.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,28.991458607095925,75.73529411764706,1610612756,93,102,2021-10-21T04:17:17Z,5890000,-129.0,220.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
596,PT03M00.00S,2021-10-21T04:17:14.0Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,93,102,2021-10-21T04:17:17Z,5900000,,,0,,A. Gordon REBOUND (Off:2 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,595.0,7.0,5.0,2.0,,,,,,,
597,PT03M00.00S,2021-10-21T04:17:18.6Z,4,REGULAR,foul,personal,[],101108,,,1610612743,93,102,2021-10-21T04:17:25Z,5910000,,,0,,C. Paul take personal FOUL (3 PF),"[101108, 203932]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Gordon,203932.0,,
599,PT02M45.00S,2021-10-21T04:17:52.4Z,4,REGULAR,3pt,Jump Shot,[],203115,89.96386333771353,94.85294117647058,1610612743,93,105,2021-10-21T04:17:55Z,5930000,224.0,42.0,1,right,W. Barton 3PT  (17 PTS) (M. Morris 2 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.82,Made,17.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
601,PT02M44.00S,2021-10-21T04:18:04.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,93,105,2021-10-21T04:18:26Z,5950000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M35.00S,2021-10-21T04:21:41.7Z,4,REGULAR,3pt,Jump Shot,[],203109,29.911300919842315,28.186274509803923,1610612756,93,105,2021-10-21T04:21:46Z,5960000,109.0,229.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
603,PT02M33.00S,2021-10-21T04:21:43.7Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,93,105,2021-10-21T04:21:46Z,5970000,,,0,,W. Barton REBOUND (Off:0 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,602.0,6.0,6.0,0.0,,,,,,,
604,PT02M15.00S,2021-10-21T04:22:03.0Z,4,REGULAR,2pt,Jump Shot,[],1629008,86.02168199737189,20.833333333333336,1610612743,93,105,2021-10-21T04:25:23Z,5980000,-146.0,79.0,1,right,MISS M. Porter Jr. 16' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,16.58,Missed,,,,,,,,,,,,,,,,,,
605,PT02M11.00S,2021-10-21T04:22:07.0Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,93,105,2021-10-21T04:22:07Z,5990000,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,604.0,4.0,3.0,1.0,,,,,,,
606,PT02M01.00S,2021-10-21T04:22:15.7Z,4,REGULAR,2pt,Jump Shot,[],1626164,14.011169513797633,33.088235294117645,1610612756,93,105,2021-10-21T04:22:19Z,6000000,85.0,79.0,1,left,MISS D. Booker 11' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,11.59,Missed,,,,,,,,,,,,,,,,,,
607,PT01M59.00S,2021-10-21T04:22:17.7Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,105,2021-10-21T04:22:19Z,6010000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,606.0,13.0,11.0,2.0,,,,,,,
608,PT01M38.00S,2021-10-21T04:22:39.3Z,4,REGULAR,3pt,Jump Shot,[],203115,71.56701708278581,75.0,1610612743,93,108,2021-10-21T04:22:44Z,6020000,125.0,215.0,1,right,W. Barton 24' 3PT pullup (20 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,24.85,Made,20.0,,,,,,,,,,,,,,,,,
609,PT01M28.00S,2021-10-21T04:22:59.2Z,4,REGULAR,3pt,Jump Shot,[],101108,32.013797634691194,65.44117647058823,1610612756,93,108,2021-10-21T04:23:02Z,6030000,-77.0,248.0,1,left,MISS C. Paul 26' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
610,PT01M26.00S,2021-10-21T04:23:01.4Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,93,108,2021-10-21T04:23:01Z,6040000,,,0,,A. Gordon REBOUND (Off:2 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,609.0,8.0,6.0,2.0,,,,,,,
611,PT01M06.00S,2021-10-21T04:23:24.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,93,108,2021-10-21T04:23:47Z,6050000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,
612,PT00M56.00S,2021-10-21T04:23:49.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,26.363337713534822,83.08823529411765,1610612756,96,108,2021-10-21T04:23:53Z,6060000,-165.0,195.0,1,left,M. Bridges 25' 3PT  (16 PTS) (C. Paul 10 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.59,Made,16.0,C. Paul,101108.0,10.0,,,,,,,,,,,,,,
614,PT00M35.30S,2021-10-21T04:24:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,89.56964520367937,49.26470588235294,1610612743,96,110,2021-10-21T04:25:11Z,6080000,-4.0,46.0,1,right,N. Jokic Layup (27 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.57,Made,27.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,,
616,PT00M21.50S,2021-10-21T04:24:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,9.674770039421814,54.90196078431373,1610612756,98,110,2021-10-21T04:24:36Z,6100000,-25.0,38.0,1,left,C. Paul driving Layup (15 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,4.56,Made,15.0,,,,,,,,,,,,,,,,,
617,PT00M16.70S,2021-10-21T04:24:41.7Z,4,REGULAR,foul,personal,[],1626164,,,1610612743,98,110,2021-10-21T04:24:49Z,6110000,,,0,,D. Booker personal FOUL (3 PF),"[1626164, 203115]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,1830.0,3.0,1.0,Barton,203115.0,,
619,PT00M00.00S,2021-10-21T04:25:21.9Z,4,REGULAR,period,end,[],0,,,1610612743,98,110,2021-10-21T04:25:21Z,6130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M00.00S,2021-10-21T04:25:23.9Z,4,REGULAR,game,end,[],0,,,0,98,110,2021-10-21T04:25:23Z,6140000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
