actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
447,PT02M09.00S,2022-04-11T03:09:01.4Z,3,REGULAR,block,,[],1629674,,,1610612756,74,84,2022-04-11T03:09:04Z,4400000,,,0,,N. Queta BLOCK (2 BLK),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M06.00S,2022-04-11T03:09:04.4Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612758,74,84,2022-04-11T03:09:04Z,4410000,,,0,,J. Jackson REBOUND (Off:0 Def:3),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,446.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
449,PT02M01.00S,2022-04-11T03:09:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,90.75229960578186,50.98039215686274,1610612758,74,84,2022-04-11T03:09:14Z,4420000,5.0,34.0,1,right,MISS J. Jackson driving Layup - blocked,"[1628367, 202687]",1610612758.0,SAC,driving,,,Jackson,J. Jackson,,,,,3.47,Missed,,,,,,,,,,,,Biyombo,202687.0,,,,,,
450,PT02M01.00S,2022-04-11T03:09:09.9Z,3,REGULAR,block,,[],202687,,,1610612758,74,84,2022-04-11T03:09:12Z,4430000,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M01.00S,2022-04-11T03:09:09.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,74,84,2022-04-11T03:09:14Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,,
452,PT02M01.00S,2022-04-11T03:09:15.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,74,84,2022-04-11T03:09:15Z,4450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M01.00S,2022-04-11T03:09:15.9Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,74,84,2022-04-11T03:09:18Z,4460000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M01.00S,2022-04-11T03:09:15.9Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,74,84,2022-04-11T03:09:18Z,4470000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M00.00S,2022-04-11T03:09:30.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203200,94.1688567674113,87.25490196078431,1610612758,74,84,2022-04-11T03:09:34Z,4480000,186.0,2.0,1,right,MISS J. Holiday 18' pullup Shot - blocked,"[203200, 1628470]",1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,18.63,Missed,,,,,,,,,,,,Craig,1628470.0,,,,,,
456,PT02M00.00S,2022-04-11T03:09:30.3Z,3,REGULAR,block,,[],1628470,,,1610612758,74,84,2022-04-11T03:09:33Z,4490000,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M00.00S,2022-04-11T03:09:30.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,74,84,2022-04-11T03:09:34Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,,
458,PT02M00.00S,2022-04-11T03:09:35.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,74,84,2022-04-11T03:09:35Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M56.00S,2022-04-11T03:09:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,91.93495400788436,51.470588235294116,1610612758,74,84,2022-04-11T03:09:50Z,4520000,7.0,23.0,1,right,MISS J. Holiday cutting Layup,[203200],1610612758.0,SAC,cutting,,,Holiday,J. Holiday,,,,,2.44,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M54.00S,2022-04-11T03:09:49.5Z,3,REGULAR,rebound,defensive,[],1630994,,,1610612756,74,84,2022-04-11T03:09:50Z,4530000,,,0,,G. Lundberg REBOUND (Off:1 Def:3),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,459.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
461,PT01M47.00S,2022-04-11T03:09:56.1Z,3,REGULAR,3pt,Jump Shot,[],1630688,6.389618922470433,97.05882352941177,1610612756,74,84,2022-04-11T03:10:00Z,4540000,-235.0,8.0,1,left,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M43.00S,2022-04-11T03:10:00.1Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612758,74,84,2022-04-11T03:10:00Z,4550000,,,0,,N. Queta REBOUND (Off:0 Def:3),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
463,PT01M32.00S,2022-04-11T03:10:11.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.38042049934296,50.245098039215684,1610612758,74,86,2022-04-11T03:10:14Z,4560000,1.0,10.0,1,right,N. Queta cutting DUNK (6 PTS) (D. DiVincenzo 2 AST),"[1629674, 1628978]",1610612758.0,SAC,cutting,,,Queta,N. Queta,,,,,0.98,Made,,,,,,,,6.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,
465,PT01M22.00S,2022-04-11T03:10:23.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,74,86,2022-04-11T03:10:23Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M22.00S,2022-04-11T03:10:26.3Z,3,REGULAR,substitution,out,[],203200,,,1610612756,74,86,2022-04-11T03:10:30Z,4590000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M22.00S,2022-04-11T03:10:26.3Z,3,REGULAR,substitution,in,[],203087,,,1610612756,74,86,2022-04-11T03:10:30Z,4600000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M12.00S,2022-04-11T03:10:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,7.835085413929041,50.245098039215684,1610612756,76,86,2022-04-11T03:11:07Z,4610000,-1.0,21.0,1,left,B. Biyombo cutting Layup (6 PTS) (G. Lundberg 4 AST),"[202687, 1630994]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,2.11,Made,,,,,,,,6.0,G. Lundberg,1630994.0,4.0,,,,,,,,
470,PT01M12.00S,2022-04-11T03:10:58.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629674,,,1610612756,76,86,2022-04-11T03:11:13Z,4630000,,,0,,N. Queta shooting personal FOUL (2 PF) (Biyombo 1 FT),"[1629674, 202687]",1610612758.0,SAC,shooting,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Biyombo,202687.0,
484,PT01M12.00S,2022-04-11T03:11:29.1Z,3,REGULAR,violation,lane,[],1629674,,,1610612756,76,86,2022-04-11T03:14:44Z,4645000,,,0,,N. Queta lane VIOLATION,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M12.00S,2022-04-11T03:11:29.1Z,3,REGULAR,freethrow,1 of 1,[],202687,,,1610612756,77,86,2022-04-11T03:11:48Z,4650000,,,0,,B. Biyombo Free Throw 1 of 1 (7 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
473,PT00M52.30S,2022-04-11T03:12:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,83.52496714848883,44.85294117647059,1610612758,77,86,2022-04-11T03:12:14Z,4660000,-26.0,102.0,1,right,MISS D. DiVincenzo 10' driving floating Shot,[1628978],1610612758.0,SAC,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,10.56,Missed,,,,,,,,,,,,,,,,,,,
474,PT00M50.10S,2022-04-11T03:12:10.6Z,3,REGULAR,rebound,defensive,[],203901,,,1610612756,77,86,2022-04-11T03:12:14Z,4670000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,473.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
475,PT00M44.20S,2022-04-11T03:12:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630688,9.280551905387648,53.92156862745098,1610612756,77,86,2022-04-11T03:12:25Z,4680000,-20.0,35.0,1,left,MISS I. Wainright running Layup,[1630688],1610612756.0,PHX,running,,,Wainright,I. Wainright,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M42.30S,2022-04-11T03:12:19.2Z,3,REGULAR,rebound,defensive,[],203087,,,1610612758,77,86,2022-04-11T03:12:25Z,4690000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,475.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
477,PT00M27.10S,2022-04-11T03:12:37.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,77,86,2022-04-11T03:12:37Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M25.10S,2022-04-11T03:12:53.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,77,86,2022-04-11T03:12:53Z,4710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M20.90S,2022-04-11T03:13:04.7Z,3,REGULAR,turnover,lost ball,[],203087,,,1610612758,77,86,2022-04-11T03:13:08Z,4720000,,,0,,J. Lamb lost ball TURNOVER (2 TO),"[203087, 1630688]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,2.0,Wainright,1630688.0,,,,,,,,,,,,
480,PT00M20.90S,2022-04-11T03:13:04.7Z,3,REGULAR,steal,,[],1630688,,,1610612756,77,86,2022-04-11T03:13:06Z,4730000,,,0,,I. Wainright STEAL (3 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M01.20S,2022-04-11T03:13:26.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630994,29.517082785808146,85.29411764705883,1610612756,77,86,2022-04-11T03:13:36Z,4740000,-176.0,225.0,1,left,MISS G. Lundberg 28' pullup 3PT,[1630994],1610612756.0,PHX,pullup,,,Lundberg,G. Lundberg,,,,,28.6,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M00.10S,2022-04-11T03:13:27.2Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,77,86,2022-04-11T03:13:36Z,4750000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,481.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
483,PT00M00.00S,2022-04-11T03:13:30.3Z,3,REGULAR,period,end,[],0,,,1610612758,77,86,2022-04-11T03:13:30Z,4760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-04-11T03:13:40.2Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612758,77,86,2022-04-11T03:16:14Z,4770000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-04-11T03:13:40.2Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612758,77,86,2022-04-11T03:16:14Z,4780000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-04-11T03:16:16.8Z,4,REGULAR,period,start,[],0,,,1610612758,77,86,2022-04-11T03:16:16Z,4790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M49.00S,2022-04-11T03:16:27.5Z,4,REGULAR,turnover,lost ball,[],203087,,,1610612758,77,86,2022-04-11T03:16:33Z,4800000,,,0,,J. Lamb lost ball TURNOVER (3 TO),"[203087, 1630688]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,3.0,Wainright,1630688.0,,,,,,,,,,,,
489,PT11M49.00S,2022-04-11T03:16:27.5Z,4,REGULAR,steal,,[],1630688,,,1610612756,77,86,2022-04-11T03:16:29Z,4810000,,,0,,I. Wainright STEAL (4 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M49.00S,2022-04-11T03:16:35.8Z,4,REGULAR,foul,personal,[],203087,,,1610612756,77,86,2022-04-11T03:16:48Z,4820000,,,0,,J. Lamb take personal FOUL (1 PF),"[203087, 1630688]",1610612758.0,SAC,take,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Wainright,1630688.0,
492,PT11M32.00S,2022-04-11T03:17:02.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630688,6.521024967148489,4.411764705882353,1610612756,77,86,2022-04-11T03:17:05Z,4840000,228.0,9.0,1,left,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
493,PT11M29.00S,2022-04-11T03:17:05.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,77,86,2022-04-11T03:17:05Z,4850000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,492.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
494,PT11M22.00S,2022-04-11T03:17:11.5Z,4,REGULAR,3pt,Jump Shot,[],1628978,68.28186596583443,47.30392156862745,1610612758,77,89,2022-04-11T03:17:15Z,4860000,-13.0,246.0,1,right,D. DiVincenzo 24' 3PT pullup (12 PTS),[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,24.61,Made,,,,,,,,12.0,,,,,,,,,,,
495,PT11M06.00S,2022-04-11T03:17:27.4Z,4,REGULAR,2pt,Jump Shot,[],1630994,28.203022339027594,46.81372549019608,1610612756,77,89,2022-04-11T03:17:31Z,4870000,16.0,213.0,1,left,MISS G. Lundberg 21' pullup Shot,[1630994],1610612756.0,PHX,pullup,,,Lundberg,G. Lundberg,,,,,21.32,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M03.00S,2022-04-11T03:17:30.4Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612758,77,89,2022-04-11T03:17:31Z,4880000,,,0,,N. Queta REBOUND (Off:0 Def:4),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,495.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
497,PT10M56.00S,2022-04-11T03:17:37.7Z,4,REGULAR,3pt,Jump Shot,[],1628978,71.43561103810775,19.362745098039216,1610612758,77,92,2022-04-11T03:17:41Z,4890000,-153.0,216.0,1,right,D. DiVincenzo 26' 3PT pullup (15 PTS),[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.48,Made,,,,,,,,15.0,,,,,,,,,,,
498,PT10M41.00S,2022-04-11T03:17:56.7Z,4,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612756,77,92,2022-04-11T03:18:21Z,4900000,,,0,,J. Jackson shooting personal FOUL (1 PF) (Biyombo 2 FT),"[1628367, 202687]",1610612758.0,SAC,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Biyombo,202687.0,
500,PT10M41.00S,2022-04-11T03:18:22.9Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,77,92,2022-04-11T03:18:22Z,4920000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M41.00S,2022-04-11T03:18:22.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,77,92,2022-04-11T03:18:22Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,
502,PT10M41.00S,2022-04-11T03:18:39.1Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,78,92,2022-04-11T03:18:39Z,4940000,,,0,,B. Biyombo Free Throw 2 of 2 (8 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,,,,,,,,8.0,,,,,,,,,,,
503,PT10M31.00S,2022-04-11T03:18:54.9Z,4,REGULAR,foul,offensive,[],1628978,,,1610612758,78,92,2022-04-11T03:19:01Z,4950000,,,0,,D. DiVincenzo charge offensive FOUL (3 PF),"[1628978, 1628988]",1610612758.0,SAC,charge,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Holiday,1628988.0,
505,PT10M31.00S,2022-04-11T03:18:54.9Z,4,REGULAR,turnover,offensive foul,[],1628978,,,1610612758,78,92,2022-04-11T03:18:54Z,4970000,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,1.0,,,,,,,,,1179.0,,,,,
506,PT10M12.00S,2022-04-11T03:19:24.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,32.013797634691194,63.970588235294116,1610612756,78,92,2022-04-11T03:19:30Z,4980000,-70.0,248.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M08.00S,2022-04-11T03:19:28.9Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612758,78,92,2022-04-11T03:19:30Z,4990000,,,0,,N. Queta REBOUND (Off:0 Def:5),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,506.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
508,PT10M00.00S,2022-04-11T03:19:37.1Z,4,REGULAR,2pt,Jump Shot,[],1628367,77.7431011826544,30.392156862745097,1610612758,78,94,2022-04-11T03:19:40Z,5000000,-98.0,157.0,1,right,J. Jackson 18' step back Jump Shot (10 PTS),[1628367],1610612758.0,SAC,step back,,,Jackson,J. Jackson,,,,,18.48,Made,,,,,,,,10.0,,,,,,,,,,,
509,PT09M50.00S,2022-04-11T03:19:49.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,78,94,2022-04-11T03:19:49Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M46.00S,2022-04-11T03:20:08.1Z,4,REGULAR,foul,personal,[],1629674,,,1610612756,78,94,2022-04-11T03:20:16Z,5020000,,,0,,N. Queta personal FOUL (3 PF),"[1629674, 1628988]",1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Holiday,1628988.0,
512,PT09M35.00S,2022-04-11T03:20:34.3Z,4,REGULAR,3pt,Jump Shot,[],1628470,32.013797634691194,52.20588235294118,1610612756,78,94,2022-04-11T03:20:38Z,5040000,-11.0,248.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
513,PT09M32.00S,2022-04-11T03:20:37.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612758,78,94,2022-04-11T03:20:38Z,5050000,,,0,,N. Queta REBOUND (Off:0 Def:6),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,512.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
514,PT09M22.00S,2022-04-11T03:20:47.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,67.49342969776609,45.588235294117645,1610612758,78,94,2022-04-11T03:20:51Z,5060000,-22.0,253.0,1,right,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
515,PT09M18.00S,2022-04-11T03:20:51.2Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,78,94,2022-04-11T03:20:51Z,5070000,,,0,,B. Biyombo REBOUND (Off:2 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,514.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
516,PT09M11.00S,2022-04-11T03:20:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,8.492115637319317,49.01960784313725,1610612756,80,94,2022-04-11T03:21:00Z,5080000,5.0,27.0,1,left,A. Holiday driving Layup (9 PTS),[1628988],1610612756.0,PHX,driving,,,Holiday,A. Holiday,,,,,2.77,Made,,,,,,,,9.0,,,,,,,,,,,
517,PT09M05.00S,2022-04-11T03:21:06.8Z,4,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612758,80,94,2022-04-11T03:21:13Z,5090000,,,0,,I. Wainright shooting personal FOUL (3 PF) (Jackson 2 FT),"[1630688, 1628367]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Jackson,1628367.0,
519,PT09M05.00S,2022-04-11T03:21:30.4Z,4,REGULAR,freethrow,1 of 2,[],1628367,,,1610612758,80,95,2022-04-11T03:21:30Z,5110000,,,0,,J. Jackson Free Throw 1 of 2 (11 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,11.0,,,,,,,,,,,
520,PT09M05.00S,2022-04-11T03:21:48.0Z,4,REGULAR,freethrow,2 of 2,[],1628367,,,1610612758,80,96,2022-04-11T03:21:48Z,5120000,,,0,,J. Jackson Free Throw 2 of 2 (12 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
521,PT08M42.00S,2022-04-11T03:22:13.6Z,4,REGULAR,3pt,Jump Shot,[],1630994,25.04927726675427,83.57843137254902,1610612756,80,96,2022-04-11T03:23:15Z,5130000,-168.0,183.0,1,left,MISS G. Lundberg 24' 3PT,[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M41.00S,2022-04-11T03:22:14.6Z,4,REGULAR,rebound,offensive,[],1630688,,,1610612756,80,96,2022-04-11T03:23:15Z,5140000,,,0,,I. Wainright REBOUND (Off:1 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,521.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
523,PT08M39.00S,2022-04-11T03:22:25.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630688,7.835085413929041,48.28431372549019,1610612756,80,96,2022-04-11T03:22:57Z,5150000,9.0,21.0,1,left,MISS I. Wainright tip Layup,[1630688],1610612756.0,PHX,tip,,,Wainright,I. Wainright,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
524,PT08M39.00S,2022-04-11T03:22:25.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,96,2022-04-11T03:35:10Z,5160000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,
525,PT08M39.00S,2022-04-11T03:22:31.8Z,4,REGULAR,foul,personal,[],1630688,,,1610612758,80,96,2022-04-11T03:35:10Z,5170000,,,0,,I. Wainright loose ball personal FOUL (4 PF),"[1630688, 1628367]",1610612756.0,PHX,loose ball,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1179.0,4.0,0.0,Jackson,1628367.0,
529,PT08M39.00S,2022-04-11T03:22:46.2Z,4,REGULAR,substitution,out,[],1630688,,,1610612758,80,96,2022-04-11T03:22:31Z,5190000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M39.00S,2022-04-11T03:22:46.2Z,4,REGULAR,substitution,out,[],1628978,,,1610612758,80,96,2022-04-11T03:22:31Z,5200000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M39.00S,2022-04-11T03:22:46.2Z,4,REGULAR,substitution,in,[],1629013,,,1610612758,80,96,2022-04-11T03:22:31Z,5210000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M39.00S,2022-04-11T03:22:46.2Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,80,96,2022-04-11T03:22:31Z,5220000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M39.00S,2022-04-11T03:23:20.2Z,4,REGULAR,foul,technical,['1freethrow'],1628367,,,1610612758,80,96,2022-04-11T03:22:31Z,5230000,,,0,,J. Jackson technical FOUL (1 Tech),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,1179.0,1.0,1.0,,,
534,PT08M39.00S,2022-04-11T03:23:29.2Z,4,REGULAR,freethrow,1 of 1,[],1628988,,,1610612758,81,96,2022-04-11T03:22:31Z,5240000,,,0,,A. Holiday technical Free Throw 1 of 1 (10 PTS),[1628988],1610612756.0,PHX,technical,,,Holiday,A. Holiday,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
536,PT08M39.00S,2022-04-11T03:23:45.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612758,81,96,2022-04-11T03:22:31Z,5250000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M39.00S,2022-04-11T03:23:45.6Z,4,REGULAR,substitution,in,[],1630688,,,1610612758,81,96,2022-04-11T03:22:31Z,5260000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
