actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
628,PT02M47.00S,2021-12-20T03:09:07.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,131,100,2021-12-20T03:09:13Z,6180000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,
629,PT02M34.00S,2021-12-20T03:09:28.8Z,4,REGULAR,3pt,Jump Shot,[],1629013,6.258212877792378,3.6764705882352944,1610612756,131,100,2021-12-20T03:09:35Z,6190000,232.0,6.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
630,PT02M31.00S,2021-12-20T03:09:31.8Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612756,131,100,2021-12-20T03:09:35Z,6200000,,,0,,L. Shamet REBOUND (Off:1 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,629.0,3.0,2.0,1.0,,,,,,,,,
631,PT02M20.00S,2021-12-20T03:09:43.3Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,131,100,2021-12-20T03:09:47Z,6210000,,,0,,C. Payne bad pass TURNOVER (3 TO),"[1626166, 1629667]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,3.0,,,,,,,,,McDaniels,1629667.0,,,
632,PT02M20.00S,2021-12-20T03:09:43.3Z,4,REGULAR,steal,,[],1629667,,,1610612766,131,100,2021-12-20T03:09:45Z,6220000,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M13.00S,2021-12-20T03:09:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,94.56307490144546,97.05882352941177,1610612766,131,100,2021-12-20T03:13:20Z,6230000,235.0,-1.0,1,right,MISS P. Washington running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M10.00S,2021-12-20T03:09:53.3Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,131,100,2021-12-20T03:09:54Z,6240000,,,0,,C. Payne REBOUND (Off:0 Def:5),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,633.0,5.0,5.0,0.0,,,,,,,,,
635,PT02M05.00S,2021-12-20T03:09:58.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203901,11.645860709592641,43.13725490196079,1610612756,131,100,2021-12-20T03:11:32Z,6250000,34.0,57.0,1,left,MISS E. Payton 6' driving Layup - blocked,"[203901, 1630208]",1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,6.65,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0,
638,PT02M05.00S,2021-12-20T03:09:58.6Z,4,REGULAR,block,,[],1630208,,,1610612756,131,100,2021-12-20T03:11:32Z,6255000,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M03.00S,2021-12-20T03:10:00.6Z,4,REGULAR,rebound,offensive,[],203901,,,1610612756,131,100,2021-12-20T03:10:07Z,6260000,,,0,,E. Payton REBOUND (Off:1 Def:0),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,635.0,1.0,0.0,1.0,,,,,,,,,
637,PT01M57.00S,2021-12-20T03:10:06.7Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612756,131,100,2021-12-20T03:10:10Z,6270000,,,0,,E. Payton bad pass TURNOVER (6 TO),"[203901, 1630208]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,6.0,,,,,,,,,Richards,1630208.0,,,
639,PT01M57.00S,2021-12-20T03:10:06.7Z,4,REGULAR,steal,,[],1630208,,,1610612766,131,100,2021-12-20T03:10:08Z,6280000,,,0,,N. Richards STEAL (2 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M51.00S,2021-12-20T03:10:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,87.86136662286465,49.01960784313725,1610612766,131,100,2021-12-20T03:10:16Z,6290000,-5.0,62.0,1,right,MISS P. Washington 6' driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,,
641,PT01M49.00S,2021-12-20T03:10:13.8Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,131,100,2021-12-20T03:10:16Z,6300000,,,0,,C. Payne REBOUND (Off:0 Def:6),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,640.0,6.0,6.0,0.0,,,,,,,,,
642,PT01M46.00S,2021-12-20T03:10:17.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,27.151773981603156,19.362745098039216,1610612756,131,100,2021-12-20T03:10:26Z,6310000,153.0,203.0,1,left,MISS L. Shamet 25' running 3PT,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M44.00S,2021-12-20T03:10:19.7Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,131,100,2021-12-20T03:10:19Z,6320000,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,642.0,3.0,1.0,2.0,,,,,,,,,
644,PT01M43.00S,2021-12-20T03:10:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612756,131,100,2021-12-20T03:10:39Z,6330000,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Smith 2 FT),"[1630547, 1630188]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Smith,1630188.0,,,,,
646,PT01M43.00S,2021-12-20T03:10:53.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630188,,,1610612756,131,100,2021-12-20T03:10:53Z,6350000,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Missed,,,,,,,,,,,,,,,,,,,
647,PT01M43.00S,2021-12-20T03:10:53.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,131,100,2021-12-20T03:10:53Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,
648,PT01M43.00S,2021-12-20T03:11:07.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630188,,,1610612756,132,100,2021-12-20T03:11:07Z,6370000,,,0,,J. Smith Free Throw 2 of 2 (3 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
649,PT01M29.00S,2021-12-20T03:11:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,87.59855453350855,50.0,1610612766,132,102,2021-12-20T03:15:09Z,6380000,0.0,64.0,1,right,N. Richards 6' cutting Layup (2 PTS) (J. Bouknight 2 AST),"[1630208, 1630547]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,6.41,Made,2.0,J. Bouknight,1630547.0,2.0,,,,,,,,,,,,,,,
651,PT01M10.00S,2021-12-20T03:11:46.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,27.808804204993432,79.16666666666666,1610612756,135,102,2021-12-20T03:11:50Z,6400000,-146.0,209.0,1,left,L. Shamet 25' 3PT  (15 PTS) (I. Wainright 1 AST),"[1629013, 1630688]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.47,Made,15.0,I. Wainright,1630688.0,1.0,,,,,,,,,,,,,,,
653,PT01M00.00S,2021-12-20T03:12:02.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612766,135,102,2021-12-20T03:12:15Z,6420000,,,0,,C. Payne personal FOUL (3 PF) (McDaniels 2 FT),"[1626166, 1629667]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,1662.0,,,,,,3.0,0.0,McDaniels,1629667.0,,,,,
655,PT01M00.00S,2021-12-20T03:12:23.3Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,135,103,2021-12-20T03:12:23Z,6440000,,,0,,J. McDaniels Free Throw 1 of 2 (9 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
656,PT01M00.00S,2021-12-20T03:12:35.2Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,135,104,2021-12-20T03:12:35Z,6450000,,,0,,J. McDaniels Free Throw 2 of 2 (10 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
657,PT00M42.70S,2021-12-20T03:12:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,10.200394218134035,43.872549019607845,1610612756,137,104,2021-12-20T03:16:20Z,6460000,31.0,43.0,1,left,J. Smith Layup (5 PTS) (C. Payne 7 AST),"[1630188, 1626166]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,5.31,Made,5.0,C. Payne,1626166.0,7.0,,,,,,,,,,,,,,,
660,PT00M30.80S,2021-12-20T03:13:10.0Z,4,REGULAR,2pt,Jump Shot,[],1630208,93.24901445466492,71.07843137254902,1610612766,137,106,2021-12-20T03:13:14Z,6490000,105.0,11.0,1,right,N. Richards 10' turnaround Jump Shot (4 PTS),[1630208],1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,10.6,Made,4.0,,,,,,,,,,,,,,,,,,
664,PT00M05.90S,2021-12-20T03:13:48.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,137,106,2021-12-20T03:14:29Z,6505000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,,
662,PT00M00.00S,2021-12-20T03:13:59.2Z,4,REGULAR,period,end,[],0,,,1610612766,137,106,2021-12-20T03:13:59Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2021-12-20T03:14:25.0Z,4,REGULAR,game,end,[],0,,,0,137,106,2021-12-20T03:14:25Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
