actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
451,PT01M57.00S,2021-10-28T03:39:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,91.93495400788436,48.529411764705884,1610612758,73,75,2021-10-28T03:39:26Z,4380000,-7.0,23.0,1,right,MISS D. Fox running Layup - blocked,"[1628368, 1628969]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0,
452,PT01M57.00S,2021-10-28T03:39:20.1Z,3,REGULAR,block,,[],1628969,,,1610612758,73,75,2021-10-28T03:40:18Z,4390000,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M57.00S,2021-10-28T03:39:20.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,73,75,2021-10-28T03:39:26Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,,,,
454,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612758,73,75,2021-10-28T03:39:44Z,4410000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,73,75,2021-10-28T03:39:44Z,4420000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,out,[],203090,,,1610612758,73,75,2021-10-28T03:39:44Z,4430000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,in,[],1629013,,,1610612758,73,75,2021-10-28T03:39:44Z,4440000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,in,[],1630169,,,1610612758,73,75,2021-10-28T03:39:44Z,4450000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M57.00S,2021-10-28T03:39:24.8Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,73,75,2021-10-28T03:39:44Z,4460000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M54.00S,2021-10-28T03:39:48.9Z,3,REGULAR,foul,offensive,[],203458,,,1610612758,73,75,2021-10-28T03:39:55Z,4470000,,,0,,A. Len offensive FOUL (3 PF),"[203458, 1629661]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,2715.0,3.0,0.0,Johnson,1629661.0,,,,,,
462,PT01M54.00S,2021-10-28T03:39:48.9Z,3,REGULAR,turnover,offensive foul,[],203458,,,1610612758,73,75,2021-10-28T03:39:48Z,4490000,,,0,,A. Len offensive foul TURNOVER (2 TO),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,2.0,,,2715.0,,,,,,,,,,
463,PT01M41.00S,2021-10-28T03:40:16.3Z,3,REGULAR,turnover,lost ball,[],201580,,,1610612756,73,75,2021-10-28T03:40:20Z,4500000,,,0,,J. McGee lost ball TURNOVER (4 TO),"[201580, 1627741]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,4.0,Hield,1627741.0,,,,,,,,,,,
464,PT01M41.00S,2021-10-28T03:40:16.3Z,3,REGULAR,steal,,[],1627741,,,1610612758,73,75,2021-10-28T03:40:18Z,4510000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M39.00S,2021-10-28T03:40:19.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612758,73,75,2021-10-28T03:40:28Z,4520000,,,0,,D. Booker shooting personal FOUL (3 PF) (Hield 2 FT),"[1626164, 1627741]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,2715.0,3.0,0.0,Hield,1627741.0,,,,,,
467,PT01M39.00S,2021-10-28T03:40:51.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627741,,,1610612758,73,76,2021-10-28T03:40:51Z,4540000,,,0,,B. Hield Free Throw 1 of 2 (17 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
468,PT01M39.00S,2021-10-28T03:41:03.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627741,,,1610612758,73,77,2021-10-28T03:41:03Z,4550000,,,0,,B. Hield Free Throw 2 of 2 (18 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
469,PT01M23.00S,2021-10-28T03:41:24.6Z,3,REGULAR,turnover,bad pass,[],203901,,,1610612756,73,77,2021-10-28T03:41:30Z,4560000,,,0,,E. Payton bad pass TURNOVER (1 TO),"[203901, 1627741]",1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,,,
470,PT01M23.00S,2021-10-28T03:41:24.6Z,3,REGULAR,steal,,[],1627741,,,1610612758,73,77,2021-10-28T03:41:26Z,4570000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M19.00S,2021-10-28T03:41:28.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,70.51576872536137,18.137254901960784,1610612758,73,77,2021-10-28T03:41:33Z,4580000,-159.0,225.0,1,right,MISS B. Hield 27' running pullup 3PT,[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
472,PT01M15.00S,2021-10-28T03:41:32.3Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,73,77,2021-10-28T03:41:32Z,4590000,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,471.0,7.0,6.0,1.0,,,,,,,,,,,,,,
473,PT01M11.00S,2021-10-28T03:41:36.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630558,69.59592641261499,72.05882352941177,1610612758,73,77,2021-10-28T03:41:41Z,4600000,110.0,233.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
474,PT01M08.00S,2021-10-28T03:41:39.7Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,73,77,2021-10-28T03:41:41Z,4610000,,,0,,H. Barnes REBOUND (Off:2 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,473.0,8.0,6.0,2.0,,,,,,,,,,,,,,
475,PT01M07.00S,2021-10-28T03:41:40.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,71.96123521681997,16.666666666666664,1610612758,73,80,2021-10-28T03:41:45Z,4620000,-167.0,211.0,1,right,B. Hield 26' 3PT  (21 PTS) (H. Barnes 3 AST),"[1627741, 203084]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.9,Made,21.0,,,,,,,,,,,,,H. Barnes,203084.0,3.0,,,
477,PT00M52.20S,2021-10-28T03:41:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.178055190538765,52.69607843137255,1610612756,75,80,2021-10-28T03:42:01Z,4640000,-13.0,15.0,1,left,D. Booker driving Layup (21 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,2.02,Made,21.0,,,,,,,,,,,,,,,,,,
478,PT00M36.50S,2021-10-28T03:42:17.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.43166885676742,52.20588235294118,1610612758,75,82,2021-10-28T03:42:21Z,4650000,11.0,0.0,1,right,H. Barnes driving Layup (14 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.1,Made,14.0,,,,,,,,,,,,,,,,,,
479,PT00M25.40S,2021-10-28T03:42:30.5Z,3,REGULAR,foul,personal,['2freethrow'],203458,,,1610612756,75,82,2021-10-28T03:42:38Z,4660000,,,0,,A. Len shooting personal FOUL (4 PF) (McGee 2 FT),"[203458, 201580]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,,,,,2715.0,4.0,0.0,McGee,201580.0,,,,,,
481,PT00M25.40S,2021-10-28T03:43:02.8Z,3,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,75,82,2021-10-28T03:43:02Z,4680000,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M25.40S,2021-10-28T03:43:02.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,75,82,2021-10-28T03:43:02Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,481.0,,,,,,,,,,,,,,,,,
483,PT00M25.40S,2021-10-28T03:43:03.4Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,75,82,2021-10-28T03:43:12Z,4700000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M25.40S,2021-10-28T03:43:03.4Z,3,REGULAR,substitution,out,[],203458,,,1610612756,75,82,2021-10-28T03:43:12Z,4710000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M25.40S,2021-10-28T03:43:03.4Z,3,REGULAR,substitution,in,[],203109,,,1610612756,75,82,2021-10-28T03:43:12Z,4720000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M25.40S,2021-10-28T03:43:03.4Z,3,REGULAR,substitution,in,[],1629056,,,1610612756,75,82,2021-10-28T03:43:12Z,4730000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M25.40S,2021-10-28T03:43:29.6Z,3,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,76,82,2021-10-28T03:43:29Z,4740000,,,0,,J. McGee Free Throw 2 of 2 (5 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
488,PT00M01.90S,2021-10-28T03:43:55.2Z,3,REGULAR,2pt,Jump Shot,[],1630558,78.13731931668858,66.42156862745098,1610612758,76,82,2021-10-28T03:43:58Z,4750000,82.0,153.0,1,right,MISS D. Mitchell 17' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,17.36,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M00.40S,2021-10-28T03:43:56.7Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,76,82,2021-10-28T03:43:58Z,4760000,,,0,,J. McGee REBOUND (Off:1 Def:9),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,488.0,10.0,9.0,1.0,,,,,,,,,,,,,,
490,PT00M00.00S,2021-10-28T03:43:59.5Z,3,REGULAR,period,end,[],0,,,1610612756,76,82,2021-10-28T03:43:59Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612756,76,82,2021-10-28T03:46:33Z,4780000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612756,76,82,2021-10-28T03:46:33Z,4790000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612756,76,82,2021-10-28T03:46:33Z,4800000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,76,82,2021-10-28T03:46:33Z,4810000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,in,['startperiod'],1626158,,,1610612756,76,82,2021-10-28T03:46:33Z,4820000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-10-28T03:46:07.8Z,4,REGULAR,substitution,in,['startperiod'],203090,,,1610612756,76,82,2021-10-28T03:46:33Z,4830000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-10-28T03:46:48.5Z,4,REGULAR,period,start,[],0,,,1610612756,76,82,2021-10-28T03:46:48Z,4840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M41.00S,2021-10-28T03:47:11.7Z,4,REGULAR,foul,personal,['2freethrow'],203090,,,1610612756,76,82,2021-10-28T03:47:27Z,4850000,,,0,,M. Harkless shooting personal FOUL (2 PF) (Shamet 2 FT),"[203090, 1629013]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Shamet,1629013.0,,,,,,
500,PT11M41.00S,2021-10-28T03:47:41.4Z,4,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,76,82,2021-10-28T03:47:41Z,4870000,,,0,,MISS L. Shamet Free Throw 1 of 2,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
501,PT11M41.00S,2021-10-28T03:47:41.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,76,82,2021-10-28T03:47:41Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
502,PT11M41.00S,2021-10-28T03:47:57.0Z,4,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,77,82,2021-10-28T03:47:57Z,4890000,,,0,,L. Shamet Free Throw 2 of 2 (4 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
503,PT11M21.00S,2021-10-28T03:48:17.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,91.93495400788436,39.950980392156865,1610612758,77,84,2021-10-28T03:48:21Z,4900000,-50.0,23.0,1,right,B. Hield driving bank Jump Shot (23 PTS),[1627741],1610612758.0,SAC,driving bank,,,Hield,B. Hield,,,,,5.53,Made,23.0,,,,,,,,,,,,,,,,,,
504,PT11M05.00S,2021-10-28T03:48:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,6.389618922470433,48.28431372549019,1610612756,79,84,2021-10-28T03:48:36Z,4910000,9.0,8.0,1,left,J. McGee alley-oop Layup (7 PTS) (J. Crowder 2 AST),"[201580, 203109]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,1.15,Made,7.0,,,,,,,,,,,,,J. Crowder,203109.0,2.0,,,
506,PT10M41.00S,2021-10-28T03:48:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.9060446780552,53.92156862745098,1610612758,79,84,2021-10-28T03:49:02Z,4930000,20.0,5.0,1,right,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M39.00S,2021-10-28T03:48:59.6Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,79,84,2021-10-28T03:49:02Z,4940000,,,0,,J. McGee REBOUND (Off:1 Def:10),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,506.0,11.0,10.0,1.0,,,,,,,,,,,,,,
508,PT10M37.00S,2021-10-28T03:49:10.8Z,4,REGULAR,foul,personal,[],1626158,,,1610612756,79,84,2021-10-28T03:49:22Z,4950000,,,0,,R. Holmes personal FOUL (1 PF),"[1626158, 201580]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1627541.0,1.0,0.0,McGee,201580.0,,,,,,
510,PT10M34.00S,2021-10-28T03:49:35.1Z,4,REGULAR,foul,personal,[],1627741,,,1610612756,79,84,2021-10-28T03:50:08Z,4970000,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1629661]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,2715.0,2.0,0.0,Johnson,1629661.0,,,,,,
512,PT10M27.00S,2021-10-28T03:49:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,8.754927726675426,50.73529411764706,1610612756,79,84,2021-10-28T03:50:22Z,4990000,-4.0,30.0,1,left,MISS C. Paul driving floating Shot - blocked,"[101108, 1626158]",1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,3.0,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0,
513,PT10M27.00S,2021-10-28T03:49:55.9Z,4,REGULAR,block,,[],1626158,,,1610612756,79,84,2021-10-28T03:49:58Z,5000000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M24.00S,2021-10-28T03:49:58.9Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612758,79,84,2021-10-28T03:50:22Z,5010000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,512.0,2.0,2.0,0.0,,,,,,,,,,,,,,
515,PT10M23.00S,2021-10-28T03:50:04.6Z,4,REGULAR,foul,personal,['2freethrow'],203109,,,1610612758,79,84,2021-10-28T03:50:14Z,5020000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Holmes 2 FT),"[203109, 1626158]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Holmes,1626158.0,,,,,,
517,PT10M23.00S,2021-10-28T03:50:38.9Z,4,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,79,85,2021-10-28T03:50:38Z,5040000,,,0,,R. Holmes Free Throw 1 of 2 (11 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
518,PT10M23.00S,2021-10-28T03:50:58.4Z,4,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,79,86,2021-10-28T03:50:58Z,5050000,,,0,,R. Holmes Free Throw 2 of 2 (12 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
519,PT10M10.00S,2021-10-28T03:51:16.9Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612756,79,86,2021-10-28T03:51:23Z,5060000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Johnson 2 FT),"[1626158, 1629661]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,2715.0,2.0,0.0,Johnson,1629661.0,,,,,,
521,PT10M10.00S,2021-10-28T03:51:41.7Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,79,86,2021-10-28T03:51:41Z,5080000,,,0,,MISS C. Johnson Free Throw 1 of 2,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT10M10.00S,2021-10-28T03:51:41.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,79,86,2021-10-28T03:51:41Z,5090000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,
523,PT10M10.00S,2021-10-28T03:51:58.7Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,80,86,2021-10-28T03:51:58Z,5100000,,,0,,C. Johnson Free Throw 2 of 2 (1 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
524,PT09M59.00S,2021-10-28T03:52:10.1Z,4,REGULAR,3pt,Jump Shot,[],1629056,92.9862023653088,2.941176470588235,1610612758,80,86,2021-10-28T03:52:13Z,5110000,-235.0,13.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
525,PT09M57.00S,2021-10-28T03:52:12.1Z,4,REGULAR,rebound,offensive,[],203090,,,1610612758,80,86,2021-10-28T03:53:34Z,5120000,,,0,,M. Harkless REBOUND (Off:1 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,
526,PT09M45.00S,2021-10-28T03:52:26.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,70.38436268068331,19.362745098039216,1610612758,80,86,2021-10-28T03:52:55Z,5130000,-153.0,226.0,1,right,MISS T. Davis 27' 3PT - blocked,"[1629056, 1629661]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,27.29,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0,
527,PT09M45.00S,2021-10-28T03:52:26.4Z,4,REGULAR,block,,[],1629661,,,1610612758,80,86,2021-10-28T03:52:32Z,5140000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M44.00S,2021-10-28T03:52:27.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,80,86,2021-10-28T03:53:24Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,,
529,PT09M44.00S,2021-10-28T03:52:41.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,80,86,2021-10-28T03:53:16Z,5160000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
530,PT09M39.00S,2021-10-28T03:52:50.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612756,80,86,2021-10-28T03:52:55Z,5170000,,,0,,T. Davis shooting personal FOUL (1 PF) (Paul 2 FT),"[1629056, 101108]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,,,,,2715.0,1.0,0.0,Paul,101108.0,,,,,,
532,PT09M39.00S,2021-10-28T03:53:10.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,81,86,2021-10-28T03:53:10Z,5190000,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
533,PT09M39.00S,2021-10-28T03:53:11.4Z,4,REGULAR,substitution,out,[],1629056,,,1610612756,81,86,2021-10-28T03:53:16Z,5200000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M39.00S,2021-10-28T03:53:11.4Z,4,REGULAR,substitution,in,[],1630558,,,1610612756,81,86,2021-10-28T03:53:16Z,5210000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M39.00S,2021-10-28T03:53:29.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,82,86,2021-10-28T03:53:29Z,5220000,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
536,PT09M30.00S,2021-10-28T03:53:40.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,91.14651773981603,95.83333333333334,1610612758,82,89,2021-10-28T03:53:45Z,5230000,229.0,31.0,1,right,D. Mitchell 3PT  (5 PTS) (T. Haliburton 2 AST),"[1630558, 1630169]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,23.12,Made,5.0,,,,,,,,,,,,,T. Haliburton,1630169.0,2.0,,,
538,PT09M09.00S,2021-10-28T03:54:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,13.091327201051248,50.49019607843137,1610612756,82,89,2021-10-28T03:54:04Z,5250000,-2.0,71.0,1,left,MISS J. McGee 7' floating Shot,[201580],1610612756.0,PHX,floating,,,McGee,J. McGee,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,,
539,PT09M08.00S,2021-10-28T03:54:02.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,82,89,2021-10-28T03:54:04Z,5260000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,538.0,5.0,5.0,0.0,,,,,,,,,,,,,,
540,PT08M54.00S,2021-10-28T03:54:16.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,61.3173455978975,36.029411764705884,1610612758,82,92,2021-10-28T03:54:20Z,5270000,-70.0,311.0,1,right,B. Hield 31' 3PT  (26 PTS) (T. Haliburton 3 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,31.89,Made,26.0,,,,,,,,,,,,,T. Haliburton,1630169.0,3.0,,,
