actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
502,PT02M28.00S,2021-11-22T02:49:23.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,92.42772667542707,2.941176470588232,1610612756,89,76,2021-11-22T02:49:28Z,4570000,-235.0,19.0,1,right,MISS C. Johnson running 3PT,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,,,,,,Missed,,23.6,,,,,,,,,,,,,
503,PT02M26.00S,2021-11-22T02:49:25.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,89,76,2021-11-22T02:49:28Z,4580000,,,0,,A. Gordon REBOUND (Off:4 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,502.0,10.0,6.0,4.0,,,,,,,,,
504,PT02M21.00S,2021-11-22T02:49:32.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203115,14.635348226018394,50.98039215686275,1610612743,89,76,2021-11-22T02:49:36Z,4590000,-5.0,85.0,1,left,MISS W. Barton 8' running Shot,[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,,,,,,Missed,,8.52,,,,,,,,,,,,,
505,PT02M19.00S,2021-11-22T02:49:34.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,89,76,2021-11-22T02:49:36Z,4600000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,
506,PT02M19.00S,2021-11-22T02:49:36.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,89,76,2021-11-22T02:49:36Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M19.00S,2021-11-22T02:49:38.4Z,3,REGULAR,substitution,out,[],203115,,,1610612756,89,76,2021-11-22T02:49:42Z,4620000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M19.00S,2021-11-22T02:49:38.4Z,3,REGULAR,substitution,in,[],203085,,,1610612756,89,76,2021-11-22T02:49:42Z,4630000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M58.00S,2021-11-22T02:50:09.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,78.49868593955321,55.14705882352941,1610612756,91,76,2021-11-22T02:50:20Z,4650000,26.0,150.0,1,right,D. Booker 15' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,,,Made,17.0,15.18,,,,,,,,,,,,,
511,PT01M41.00S,2021-11-22T02:50:27.3Z,3,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,91,76,2021-11-22T02:50:33Z,4660000,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,1628159.0,,,,,,,,,,,,,,,1.0,,,,,
512,PT01M28.00S,2021-11-22T02:50:50.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201580,92.0335085413929,45.34313725490197,1610612756,93,76,2021-11-22T02:50:54Z,4670000,-23.0,22.0,1,right,J. McGee alley-oop DUNK (10 PTS) (D. Booker 7 AST),"[201580, 1626164]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,,,Made,10.0,3.23,,,,,D. Booker,1626164.0,7.0,,,,,,
514,PT01M06.00S,2021-11-22T02:51:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,15.686596583442835,56.127450980392155,1610612743,93,78,2021-11-22T02:51:15Z,4690000,-31.0,95.0,1,left,J. Green 9' driving floating Jump Shot (19 PTS) (A. Rivers 2 AST),"[201145, 203085]",1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,,,,,,Made,19.0,9.98,,,,,A. Rivers,203085.0,2.0,,,,,,
516,PT00M45.40S,2021-11-22T02:51:34.0Z,3,REGULAR,turnover,lost ball,[],201580,,,1610612756,93,78,2021-11-22T02:51:37Z,4710000,,,0,,J. McGee lost ball TURNOVER (3 TO),"[201580, 203932]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,3.0,Gordon,203932.0,,,
517,PT00M45.40S,2021-11-22T02:51:34.0Z,3,REGULAR,steal,,[],203932,,,1610612743,93,78,2021-11-22T03:29:45Z,4720000,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M37.10S,2021-11-22T02:51:42.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630267,34.477660972404735,47.549019607843135,1610612743,93,78,2021-11-22T02:51:45Z,4730000,12.0,272.0,1,left,MISS F. Campazzo 27' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,27.19,,,,,,,,,,,,,
519,PT00M34.60S,2021-11-22T02:51:44.7Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,93,78,2021-11-22T02:51:45Z,4740000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,518.0,2.0,2.0,0.0,,,,,,,,,
520,PT00M27.60S,2021-11-22T02:51:51.9Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630267,,,1610612756,93,78,2021-11-22T02:52:21Z,4750000,,,0,,F. Campazzo shooting personal FOUL (4 PF) (Payne 3 FT),"[1630267, 1626166]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,1627541.0,4.0,0.0,Payne,1626166.0,,,,,,,,,,,,,,,,
522,PT00M27.60S,2021-11-22T02:52:25.3Z,3,REGULAR,freethrow,1 of 3,[],1626166,,,1610612756,93,78,2021-11-22T02:52:25Z,4770000,,,0,,MISS C. Payne Free Throw 1 of 3,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,,,,,,,,,,,
523,PT00M27.60S,2021-11-22T02:52:25.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,93,78,2021-11-22T02:52:25Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,
524,PT00M27.60S,2021-11-22T02:52:43.2Z,3,REGULAR,freethrow,2 of 3,[],1626166,,,1610612756,94,78,2021-11-22T02:52:43Z,4790000,,,0,,C. Payne Free Throw 2 of 3 (4 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
525,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,out,[],201580,,,1610612756,94,78,2021-11-22T02:52:54Z,4800000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,94,78,2021-11-22T02:52:54Z,4810000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,out,[],201145,,,1610612756,94,78,2021-11-22T02:52:54Z,4820000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,in,[],203109,,,1610612756,94,78,2021-11-22T02:52:54Z,4830000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,in,[],1628969,,,1610612756,94,78,2021-11-22T02:52:54Z,4840000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M27.60S,2021-11-22T02:52:44.0Z,3,REGULAR,substitution,in,[],203210,,,1610612756,94,78,2021-11-22T02:52:54Z,4850000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M27.60S,2021-11-22T02:53:07.6Z,3,REGULAR,freethrow,3 of 3,[],1626166,,,1610612756,95,78,2021-11-22T02:53:07Z,4860000,,,0,,C. Payne Free Throw 3 of 3 (5 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
532,PT00M15.70S,2021-11-22T02:53:21.8Z,3,REGULAR,foul,offensive,['inpenalty'],203932,,,1610612743,95,78,2021-11-22T02:53:29Z,4870000,,,0,,A. Gordon offensive FOUL (3 PF),"[203932, 1626166]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1627541.0,3.0,0.0,Payne,1626166.0,,,,,,,,,,,,,,,,
534,PT00M15.70S,2021-11-22T02:53:21.8Z,3,REGULAR,turnover,offensive foul,[],203932,,,1610612743,95,78,2021-11-22T02:53:21Z,4890000,,,0,,A. Gordon offensive foul TURNOVER (4 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1627541.0,,,,,,,,,,,,,,,4.0,,,,,
535,PT00M15.70S,2021-11-22T02:53:30.5Z,3,REGULAR,foul,technical,"['inpenalty', '2freethrow']",203932,,,1610612756,95,78,2021-11-22T02:54:00Z,4900000,,,0,,A. Gordon technical FOUL (1 Tech),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1627541.0,3.0,1.0,,,,,,,,,,,,,,,,,,
537,PT00M15.70S,2021-11-22T02:54:00.2Z,3,REGULAR,foul,technical,"['inpenalty', '2freethrow']",203932,,,1610612756,95,78,2021-11-22T02:54:54Z,4905000,,,0,,A. Gordon technical FOUL (2 Tech),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1628159.0,3.0,2.0,,,,,,,,,,,,,,,,,,
539,PT00M15.70S,2021-11-22T02:54:15.1Z,3,REGULAR,ejection,other,[],203932,,,1610612756,95,78,2021-11-22T02:54:44Z,4907500,,,0,,Ejection A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1627541.0,,,,,,,,,,,,,,,,,,,,
536,PT00M15.70S,2021-11-22T02:54:30.0Z,3,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,96,78,2021-11-22T02:54:30Z,4910000,,,0,,L. Shamet technical Free Throw 1 of 2 (3 PTS),[1629013],1610612756.0,PHX,technical,,,Shamet,L. Shamet,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
538,PT00M15.70S,2021-11-22T02:54:30.0Z,3,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,97,78,2021-11-22T02:54:59Z,4920000,,,0,,L. Shamet technical Free Throw 2 of 2 (4 PTS),[1629013],1610612756.0,PHX,technical,,,Shamet,L. Shamet,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
540,PT00M15.70S,2021-11-22T02:54:44.5Z,3,REGULAR,substitution,out,[],203932,,,1610612756,97,78,2021-11-22T02:54:50Z,4930000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M15.70S,2021-11-22T02:54:44.5Z,3,REGULAR,substitution,in,[],1628420,,,1610612756,97,78,2021-11-22T02:54:50Z,4940000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M15.70S,2021-11-22T02:55:00.6Z,3,REGULAR,substitution,out,[],203109,,,1610612756,97,78,2021-11-22T02:55:04Z,4950000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M15.70S,2021-11-22T02:55:00.6Z,3,REGULAR,substitution,in,[],201580,,,1610612756,97,78,2021-11-22T02:55:04Z,4960000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M04.00S,2021-11-22T02:55:14.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,67.46057818659658,59.55882352941176,1610612756,100,78,2021-11-22T02:55:18Z,4970000,48.0,253.0,1,right,C. Johnson 25' 3PT  (11 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,11.0,25.79,,,,,C. Payne,1626166.0,3.0,,,,,,
546,PT00M00.20S,2021-11-22T02:55:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630267,27.11892247043363,91.91176470588235,1610612743,100,78,2021-11-22T02:56:23Z,4990000,-210.0,202.0,1,left,MISS F. Campazzo 29' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,Missed,,29.14,,,,,,,,,,,,,
547,PT00M00.10S,2021-11-22T02:55:23.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,100,78,2021-11-22T02:55:49Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,
548,PT00M00.00S,2021-11-22T02:55:28.5Z,3,REGULAR,period,end,[],0,,,1610612743,100,78,2021-11-22T02:55:28Z,5010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2021-11-22T02:58:03.5Z,4,REGULAR,period,start,[],0,,,1610612756,100,78,2021-11-22T02:58:03Z,5020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M53.00S,2021-11-22T02:58:11.8Z,4,REGULAR,foul,personal,[],1630267,,,1610612756,100,78,2021-11-22T02:58:38Z,5030000,,,0,,F. Campazzo personal FOUL (5 PF),"[1630267, 201580]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,1628159.0,5.0,0.0,McGee,201580.0,,,,,,,,,,,,,,,,
552,PT11M39.00S,2021-11-22T02:59:10.1Z,4,REGULAR,3pt,Jump Shot,[],1626166,72.84822601839684,84.31372549019608,1610612756,103,78,2021-11-22T02:59:13Z,5050000,172.0,203.0,1,right,C. Payne 26' 3PT pullup (8 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,,,,Made,8.0,26.56,,,,,,,,,,,,,
553,PT11M24.00S,2021-11-22T02:59:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,17.526281208935615,45.09803921568627,1610612743,103,78,2021-11-22T02:59:30Z,5060000,25.0,112.0,1,left,MISS A. Rivers 11' driving Layup - blocked,"[203085, 1626166]",1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,,,,,,Missed,,11.48,,,,,,,,,,,,Payne,1626166.0
568,PT11M24.00S,2021-11-22T02:59:25.1Z,4,REGULAR,block,,[],1626166,,,1610612743,103,78,2021-11-22T03:30:10Z,5065000,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M22.00S,2021-11-22T02:59:27.1Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,103,78,2021-11-22T03:00:55Z,5070000,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,553.0,3.0,3.0,0.0,,,,,,,,,
555,PT11M17.00S,2021-11-22T02:59:31.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,95.58147174770039,4.656862745098039,1610612756,103,78,2021-11-22T02:59:36Z,5080000,-227.0,-11.0,1,right,MISS M. Bridges running 3PT,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,,,Missed,,22.7,,,,,,,,,,,,,
556,PT11M14.00S,2021-11-22T02:59:34.2Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612756,103,78,2021-11-22T02:59:34Z,5090000,,,0,,L. Shamet REBOUND (Off:1 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,555.0,4.0,3.0,1.0,,,,,,,,,
557,PT11M11.00S,2021-11-22T02:59:37.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629661,79.81274638633377,42.40196078431373,1610612756,105,78,2021-11-22T02:59:44Z,5100000,-38.0,137.0,1,right,C. Johnson 14' Jump Shot (13 PTS) (L. Shamet 2 AST),"[1629661, 1629013]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Made,13.0,14.25,,,,,L. Shamet,1629013.0,2.0,,,,,,
559,PT10M57.00S,2021-11-22T02:59:51.0Z,4,REGULAR,3pt,Jump Shot,[],1628408,9.773324572930349,95.83333333333333,1610612743,105,78,2021-11-22T02:59:55Z,5120000,-229.0,39.0,1,left,MISS P. Dozier 3PT,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,Missed,,23.26,,,,,,,,,,,,,
560,PT10M54.00S,2021-11-22T02:59:54.0Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,105,78,2021-11-22T02:59:55Z,5130000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,559.0,5.0,5.0,0.0,,,,,,,,,
561,PT10M44.00S,2021-11-22T03:00:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629013,66.93495400788436,64.2156862745098,1610612756,105,78,2021-11-22T03:00:08Z,5140000,71.0,258.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Missed,,26.79,,,,,,,,,,,,,
562,PT10M41.00S,2021-11-22T03:00:07.5Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,105,78,2021-11-22T03:00:08Z,5150000,,,0,,P. Dozier REBOUND (Off:0 Def:5),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,561.0,5.0,5.0,0.0,,,,,,,,,
563,PT10M36.00S,2021-11-22T03:00:14.5Z,4,REGULAR,foul,personal,['2freethrow'],201580,,,1610612743,105,78,2021-11-22T03:00:32Z,5160000,,,0,,J. McGee shooting personal FOUL (4 PF) (Dozier 2 FT),"[201580, 1628408]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,201640.0,4.0,0.0,Dozier,1628408.0,,,,,,,,,,,,,,,,
565,PT10M36.00S,2021-11-22T03:00:43.4Z,4,REGULAR,freethrow,1 of 2,[],1628408,,,1610612743,105,79,2021-11-22T03:00:43Z,5180000,,,0,,P. Dozier Free Throw 1 of 2 (2 PTS),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
566,PT10M36.00S,2021-11-22T03:00:44.2Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,105,79,2021-11-22T03:00:48Z,5190000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M36.00S,2021-11-22T03:00:44.2Z,4,REGULAR,substitution,in,[],1630210,,,1610612743,105,79,2021-11-22T03:00:48Z,5200000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M36.00S,2021-11-22T03:01:02.5Z,4,REGULAR,freethrow,2 of 2,[],1628408,,,1610612743,105,80,2021-11-22T03:01:02Z,5210000,,,0,,P. Dozier Free Throw 2 of 2 (3 PTS),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
570,PT10M20.00S,2021-11-22T03:01:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,86.25164257555848,51.22549019607843,1610612756,105,80,2021-11-22T03:01:27Z,5220000,6.0,77.0,1,right,MISS C. Payne 7' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,,Missed,,7.69,,,,,,,,,,,,,
571,PT10M15.00S,2021-11-22T03:01:26.0Z,4,REGULAR,rebound,offensive,[],1626166,,,1610612756,105,80,2021-11-22T03:42:34Z,5230000,,,0,,C. Payne REBOUND (Off:1 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,570.0,4.0,3.0,1.0,,,,,,,,,
717,PT10M14.00S,2021-11-22T03:01:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,93.08475689881735,50.245098039215684,1610612756,105,80,2021-11-22T03:42:47Z,5235000,1.0,13.0,1,right,MISS C. Payne tip Layup,[1626166],1610612756.0,PHX,tip,,,Payne,C. Payne,,,,,,,,,,Missed,,1.26,,,,,,,,,,,,,
718,PT10M13.00S,2021-11-22T03:01:25.3Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612756,105,80,2021-11-22T03:42:47Z,5237500,,,0,,L. Shamet REBOUND (Off:2 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,717.0,5.0,3.0,2.0,,,,,,,,,
572,PT10M13.00S,2021-11-22T03:01:27.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,67.85479632063075,50.98039215686275,1610612756,105,80,2021-11-22T03:42:27Z,5240000,5.0,250.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,Missed,,24.97,,,,,,,,,,,,,
573,PT10M10.00S,2021-11-22T03:01:30.7Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,105,80,2021-11-22T03:04:39Z,5250000,,,0,,J. Green REBOUND (Off:3 Def:5),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,572.0,8.0,5.0,3.0,,,,,,,,,
574,PT09M51.00S,2021-11-22T03:01:50.1Z,4,REGULAR,3pt,Jump Shot,[],203085,29.61563731931669,78.67647058823529,1610612743,105,80,2021-11-22T03:01:55Z,5260000,-143.0,226.0,1,left,MISS A. Rivers 26' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,,,,,,Missed,,26.76,,,,,,,,,,,,,
575,PT09M49.00S,2021-11-22T03:01:52.1Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,105,80,2021-11-22T03:01:55Z,5270000,,,0,,C. Payne REBOUND (Off:1 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,574.0,5.0,4.0,1.0,,,,,,,,,
598,PT09M47.00S,2021-11-22T03:01:59.5Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,105,80,2021-11-22T03:08:27Z,5275000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 203085]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,1.0,Rivers,203085.0,,,
599,PT09M47.00S,2021-11-22T03:01:59.5Z,4,REGULAR,steal,,[],203085,,,1610612743,105,80,2021-11-22T03:05:33Z,5277500,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M45.00S,2021-11-22T03:02:04.2Z,4,REGULAR,turnover,bad pass,[],203085,,,1610612743,105,80,2021-11-22T03:08:44Z,5278750,,,0,,A. Rivers bad pass TURNOVER (1 TO),"[203085, 1629013]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,1.0,Shamet,1629013.0,,,
601,PT09M45.00S,2021-11-22T03:02:04.2Z,4,REGULAR,steal,,[],1629013,,,1610612756,105,80,2021-11-22T03:05:54Z,5279375,,,0,,L. Shamet STEAL (2 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M25.00S,2021-11-22T03:02:39.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,66.40932982917215,49.26470588235294,1610612756,105,80,2021-11-22T03:05:54Z,5290000,-4.0,263.0,1,right,MISS L. Shamet 26' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,,,,,,Missed,,26.33,,,,,,,,,,,,,
578,PT09M22.00S,2021-11-22T03:02:42.8Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612743,105,80,2021-11-22T03:02:44Z,5300000,,,0,,P. Dozier REBOUND (Off:0 Def:6),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,577.0,6.0,6.0,0.0,,,,,,,,,
579,PT09M17.00S,2021-11-22T03:02:48.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203085,8.853482260183966,4.411764705882348,1610612743,105,83,2021-11-22T03:02:55Z,5310000,228.0,31.0,1,left,A. Rivers 3PT running (5 PTS) (F. Campazzo 2 AST),"[203085, 1630267]",1610612743.0,DEN,running,,,Rivers,A. Rivers,,,,,,,,,,Made,5.0,23.0,,,,,F. Campazzo,1630267.0,2.0,,,,,,
581,PT09M05.00S,2021-11-22T03:03:01.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201580,82.70367936925098,57.35294117647059,1610612756,105,83,2021-11-22T03:03:23Z,5330000,37.0,110.0,1,right,MISS J. McGee 11' pullup Shot,[201580],1610612756.0,PHX,pullup,,,McGee,J. McGee,,,,,,,,,,Missed,,11.61,,,,,,,,,,,,,
582,PT09M04.00S,2021-11-22T03:03:02.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,105,83,2021-11-22T03:03:32Z,5340000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,
583,PT09M04.00S,2021-11-22T03:03:08.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,105,83,2021-11-22T03:03:08Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M04.00S,2021-11-22T03:03:21.3Z,4,REGULAR,foul,personal,[],201580,,,1610612743,105,83,2021-11-22T03:03:27Z,5380000,,,0,,J. McGee loose ball personal FOUL (5 PF),"[201580, 1630267]",1610612756.0,PHX,loose ball,,,McGee,J. McGee,,,,,201640.0,5.0,0.0,Campazzo,1630267.0,,,,,,,,,,,,,,,,
