actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
461,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,out,[],200768,,,1610612748,71,95,2022-01-09T03:45:30Z,4530000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,out,[],1630209,,,1610612748,71,95,2022-01-09T03:45:30Z,4540000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,in,[],1629735,,,1610612748,71,95,2022-01-09T03:45:30Z,4560000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,in,[],1629657,,,1610612748,71,95,2022-01-09T03:45:30Z,4570000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M42.00S,2022-01-09T03:45:18.4Z,3,REGULAR,substitution,in,[],101108,,,1610612748,71,95,2022-01-09T03:48:20Z,4575000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M33.00S,2022-01-09T03:45:53.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612748,71,95,2022-01-09T03:46:21Z,4580000,,,0,,C. Payne shooting personal FOUL (2 PF) (Herro 2 FT),"[1626166, 1629639]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,1662.0,,,,,,,,,,,,,,2.0,0.0,Herro,1629639.0,,,
468,PT01M33.00S,2022-01-09T03:46:24.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626166,,,1610612748,71,95,2022-01-09T03:46:30Z,4600000,,,0,,C. Payne technical FOUL (1 Tech),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,1662.0,,,,,,,,,,,,,,2.0,1.0,,,,,
469,PT01M33.00S,2022-01-09T03:46:31.2Z,3,REGULAR,freethrow,1 of 1,[],1629130,,,1610612748,71,96,2022-01-09T03:46:31Z,4610000,,,0,,D. Robinson technical Free Throw 1 of 1 (19 PTS),[1629130],1610612748.0,MIA,technical,,,Robinson,D. Robinson,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,
470,PT01M33.00S,2022-01-09T03:46:55.9Z,3,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,71,97,2022-01-09T03:46:55Z,4620000,,,0,,T. Herro Free Throw 1 of 2 (20 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,
471,PT01M33.00S,2022-01-09T03:47:10.9Z,3,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,71,98,2022-01-09T03:47:10Z,4630000,,,0,,T. Herro Free Throw 2 of 2 (21 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,
472,PT01M20.00S,2022-01-09T03:47:32.0Z,3,REGULAR,foul,technical,['1freethrow'],1629735,,,1610612756,71,98,2022-01-09T03:47:53Z,4640000,,,0,,C. Silva defensive-3-second technical FOUL (1 Tech),[1629735],1610612748.0,MIA,defensive-3-second,,,Silva,C. Silva,,,,,1662.0,,,,,,,,,,,,,,0.0,1.0,,,,,
473,PT01M20.00S,2022-01-09T03:47:57.3Z,3,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,71,98,2022-01-09T03:48:02Z,4650000,,,0,,MISS C. Paul technical Free Throw 1 of 1,[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,
474,PT01M20.00S,2022-01-09T03:47:57.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,71,98,2022-01-09T03:47:57Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,
475,PT01M16.00S,2022-01-09T03:48:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,8.09789750328515,49.50980392156863,1610612756,73,98,2022-01-09T03:48:43Z,4670000,2.0,24.0,1,left,C. Johnson driving floating Jump Shot (8 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,,,2.37,Made,,,,,,,8.0,C. Payne,1626166.0,3.0,,,,,,,
476,PT01M16.00S,2022-01-09T03:48:12.6Z,3,REGULAR,foul,personal,['1freethrow'],1629735,,,1610612756,73,98,2022-01-09T03:48:20Z,4680000,,,0,,C. Silva shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629735, 1629661]",1610612748.0,MIA,shooting,,,Silva,C. Silva,,,,,1626300.0,,,,,,,,,,,,,,1.0,1.0,Johnson,1629661.0,,,
479,PT01M16.00S,2022-01-09T03:48:35.1Z,3,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,74,98,2022-01-09T03:48:35Z,4700000,,,0,,C. Johnson Free Throw 1 of 1 (9 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
480,PT01M00.00S,2022-01-09T03:48:51.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,71.17279894875165,53.67647058823529,1610612748,74,98,2022-01-09T03:49:00Z,4710000,18.0,218.0,1,right,MISS T. Herro 21' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,21.93,Missed,,,,,,,,,,,,,,,,,
482,PT01M00.00S,2022-01-09T03:48:51.3Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,74,98,2022-01-09T03:48:56Z,4720000,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,480.0,5.0,5.0,0.0,,,,,,,,,,,,,
483,PT00M50.50S,2022-01-09T03:49:01.3Z,3,REGULAR,3pt,Jump Shot,[],1626166,34.11629434954008,36.029411764705884,1610612756,74,98,2022-01-09T03:49:07Z,4730000,70.0,268.0,1,left,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,27.72,Missed,,,,,,,,,,,,,,,,,
484,PT00M46.20S,2022-01-09T03:49:05.6Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,74,98,2022-01-09T03:49:07Z,4740000,,,0,,C. Payne REBOUND (Off:2 Def:0),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,483.0,2.0,0.0,2.0,,,,,,,,,,,,,
485,PT00M44.20S,2022-01-09T03:49:07.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,31.750985545335087,72.30392156862744,1610612756,74,98,2022-01-09T03:53:44Z,4750000,-112.0,246.0,1,left,MISS C. Payne 27' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,27.01,Missed,,,,,,,,,,,,,,,,,
486,PT00M42.90S,2022-01-09T03:49:08.7Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612756,74,98,2022-01-09T03:49:11Z,4760000,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,485.0,1.0,0.0,1.0,,,,,,,,,,,,,
487,PT00M31.30S,2022-01-09T03:49:21.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612756,74,98,2022-01-09T03:49:28Z,4770000,,,0,,T. Herro shooting personal FOUL (2 PF) (Smith 2 FT),"[1629639, 1630188]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,1628171.0,,,,,,,,,,,,,,2.0,0.0,Smith,1630188.0,,,
489,PT00M31.30S,2022-01-09T03:49:46.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630188,,,1610612756,75,98,2022-01-09T03:49:46Z,4790000,,,0,,J. Smith Free Throw 1 of 2 (1 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,
490,PT00M31.30S,2022-01-09T03:49:48.0Z,3,REGULAR,substitution,out,[],1629735,,,1610612756,75,98,2022-01-09T03:49:59Z,4800000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M31.30S,2022-01-09T03:49:48.0Z,3,REGULAR,substitution,in,[],200782,,,1610612756,75,98,2022-01-09T03:49:59Z,4810000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M31.30S,2022-01-09T03:50:10.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630188,,,1610612756,76,98,2022-01-09T03:52:58Z,4820000,,,0,,J. Smith Free Throw 2 of 2 (2 PTS),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,
528,PT00M07.30S,2022-01-09T03:50:18.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,76,98,2022-01-09T03:57:41Z,4830000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,,,,,
494,PT00M07.30S,2022-01-09T03:50:49.6Z,3,REGULAR,substitution,out,[],1629657,,,1610612756,76,98,2022-01-09T03:57:41Z,4840000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M07.30S,2022-01-09T03:50:49.6Z,3,REGULAR,substitution,in,[],1629735,,,1610612756,76,98,2022-01-09T03:57:41Z,4850000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M01.30S,2022-01-09T03:51:12.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628382,32.53942181340342,30.14705882352941,1610612756,79,98,2022-01-09T04:00:01Z,4860000,99.0,253.0,1,left,J. Jackson 27' 3PT  (3 PTS) (C. Paul 7 AST),"[1628382, 101108]",1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,27.22,Made,,,,,,,3.0,C. Paul,101108.0,7.0,,,,,,,
498,PT00M01.30S,2022-01-09T03:51:22.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629735,,,1610612756,79,98,2022-01-09T04:01:09Z,4880000,,,0,,C. Silva away-from-play personal FOUL (2 PF) (Smith 1 FT),"[1629735, 1630188]",1610612748.0,MIA,away-from-play,,,Silva,C. Silva,,,,,1626300.0,,,,,,,,,,,,,,2.0,1.0,Smith,1630188.0,,,
501,PT00M01.30S,2022-01-09T03:51:44.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630188,,,1610612756,79,98,2022-01-09T04:01:09Z,4910000,,,0,,MISS J. Smith away-from-play Free Throw 1 of 1,[1630188],1610612756.0,PHX,away-from-play,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,
502,PT00M01.30S,2022-01-09T03:51:44.1Z,3,REGULAR,rebound,defensive,[],1629735,,,1610612748,79,98,2022-01-09T03:51:49Z,4920000,,,0,,C. Silva REBOUND (Off:2 Def:2),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,501.0,4.0,2.0,2.0,,,,,,,,,,,,,
503,PT00M00.00S,2022-01-09T03:51:51.8Z,3,REGULAR,period,end,[],0,,,1610612748,79,98,2022-01-09T03:51:51Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-01-09T03:54:06.0Z,4,REGULAR,substitution,out,['startperiod'],200782,,,1610612748,79,98,2022-01-09T03:54:30Z,4940000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-01-09T03:54:06.0Z,4,REGULAR,substitution,out,['startperiod'],1629735,,,1610612748,79,98,2022-01-09T03:54:30Z,4950000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-01-09T03:54:06.0Z,4,REGULAR,substitution,in,['startperiod'],1630209,,,1610612748,79,98,2022-01-09T03:54:30Z,4960000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-01-09T03:54:06.0Z,4,REGULAR,substitution,in,['startperiod'],1629657,,,1610612748,79,98,2022-01-09T03:54:30Z,4970000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-09T03:54:36.2Z,4,REGULAR,period,start,[],0,,,1610612756,79,98,2022-01-09T03:54:36Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M50.00S,2022-01-09T03:54:53.2Z,4,REGULAR,foul,technical,['1freethrow'],1630209,,,1610612756,79,98,2022-01-09T03:55:04Z,4990000,,,0,,O. Yurtseven defensive-3-second technical FOUL (1 Tech),[1630209],1610612748.0,MIA,defensive-3-second,,,Yurtseven,O. Yurtseven,,,,,1626300.0,,,,,,,,,,,,,,2.0,1.0,,,,,
510,PT11M50.00S,2022-01-09T03:55:11.7Z,4,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,80,98,2022-01-09T03:55:11Z,5000000,,,0,,C. Johnson technical Free Throw 1 of 1 (10 PTS),[1629661],1610612756.0,PHX,technical,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,
511,PT11M34.00S,2022-01-09T03:55:37.4Z,4,REGULAR,3pt,Jump Shot,[],1626166,38.58409986859396,49.01960784313725,1610612756,80,98,2022-01-09T03:55:41Z,5010000,5.0,310.0,1,left,MISS C. Payne 31' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,31.02,Missed,,,,,,,,,,,,,,,,,
512,PT11M34.00S,2022-01-09T03:55:37.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,80,98,2022-01-09T03:56:01Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,
514,PT11M34.00S,2022-01-09T03:55:53.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612756,80,98,2022-01-09T03:56:12Z,5040000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,
515,PT11M21.00S,2022-01-09T03:56:04.6Z,4,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,80,98,2022-01-09T04:04:19Z,5050000,,,0,,C. Martin lost ball out-of-bounds TURNOVER (1 TO),[1628997],1610612748.0,MIA,lost ball,,,Martin,C. Martin,,,,,1628171.0,1.0,,,,,,,,,,,,,,,,,,,
516,PT11M13.00S,2022-01-09T03:56:16.1Z,4,REGULAR,turnover,bad pass,[],101108,,,1610612756,80,98,2022-01-09T03:56:18Z,5060000,,,0,,C. Paul bad pass TURNOVER (4 TO),"[101108, 1630209]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,4.0,,,,,,,Yurtseven,1630209.0,,,,,,,,,,,
517,PT11M13.00S,2022-01-09T03:56:16.1Z,4,REGULAR,steal,,[],1630209,,,1610612748,80,98,2022-01-09T03:56:17Z,5070000,,,0,,O. Yurtseven STEAL (1 STL),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M03.00S,2022-01-09T03:56:25.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629130,88.78120893561103,29.411764705882355,1610612748,80,100,2022-01-09T03:56:28Z,5080000,-103.0,53.0,1,right,D. Robinson 11' driving floating bank Jump Shot (21 PTS) (K. Guy 3 AST),"[1629130, 1629657]",1610612748.0,MIA,driving floating bank,,,Robinson,D. Robinson,,,,,,,11.57,Made,,,,,,,21.0,K. Guy,1629657.0,3.0,,,,,,,
519,PT10M45.00S,2022-01-09T03:56:44.5Z,4,REGULAR,2pt,Jump Shot,[],101108,23.340998685939553,32.35294117647059,1610612756,80,100,2022-01-09T03:56:48Z,5090000,88.0,167.0,1,left,MISS C. Paul 18' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,18.88,Missed,,,,,,,,,,,,,,,,,
520,PT10M41.00S,2022-01-09T03:56:48.5Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,100,2022-01-09T03:56:48Z,5100000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,519.0,5.0,5.0,0.0,,,,,,,,,,,,,
521,PT10M30.00S,2022-01-09T03:57:01.3Z,4,REGULAR,foul,personal,[],101108,,,1610612748,80,100,2022-01-09T03:57:12Z,5110000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1628997]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,1626300.0,,,,,,,,,,,,,,2.0,0.0,Martin,1628997.0,,,
524,PT10M30.00S,2022-01-09T03:57:15.6Z,4,REGULAR,substitution,out,[],1628382,,,1610612748,80,100,2022-01-09T03:57:20Z,5130000,,,0,,SUB out: J. Jackson,[1628382],1610612756.0,PHX,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M30.00S,2022-01-09T03:57:15.6Z,4,REGULAR,substitution,in,[],203109,,,1610612748,80,100,2022-01-09T03:57:20Z,5140000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M30.00S,2022-01-09T03:57:15.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612748,80,100,2022-01-09T03:57:40Z,5150000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M30.00S,2022-01-09T03:57:15.6Z,4,REGULAR,substitution,in,[],1626164,,,1610612748,80,100,2022-01-09T03:57:40Z,5160000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M26.00S,2022-01-09T03:57:58.6Z,4,REGULAR,foul,offensive,[],1630209,,,1610612748,80,100,2022-01-09T03:58:10Z,5170000,,,0,,O. Yurtseven offensive FOUL (3 PF),"[1630209, 1630188]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,1662.0,,,,,,,,,,,,,,3.0,1.0,Smith,1630188.0,,,
531,PT10M26.00S,2022-01-09T03:57:58.6Z,4,REGULAR,turnover,offensive foul,[],1630209,,,1610612748,80,100,2022-01-09T03:57:58Z,5190000,,,0,,O. Yurtseven offensive foul TURNOVER (1 TO),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,1662.0,1.0,,,,,,,,,,,,,,,,,,,
532,PT10M15.00S,2022-01-09T03:58:19.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,26.10052562417871,9.068627450980392,1610612756,83,100,2022-01-09T03:58:23Z,5200000,205.0,193.0,1,left,C. Johnson 28' 3PT  (13 PTS) (D. Booker 3 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,28.12,Made,,,,,,,13.0,D. Booker,1626164.0,3.0,,,,,,,
534,PT09M58.00S,2022-01-09T03:58:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,90.88370565045992,46.568627450980394,1610612748,83,100,2022-01-09T03:58:42Z,5220000,-17.0,33.0,1,right,MISS K. Guy driving Layup,[1629657],1610612748.0,MIA,driving,,,Guy,K. Guy,,,,,,,3.74,Missed,,,,,,,,,,,,,,,,,
535,PT09M57.00S,2022-01-09T03:58:38.5Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,83,100,2022-01-09T03:58:38Z,5230000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,,
536,PT09M55.00S,2022-01-09T03:58:40.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628997,86.81011826544021,39.46078431372549,1610612748,83,100,2022-01-09T03:58:44Z,5240000,-53.0,71.0,1,right,MISS C. Martin 8' driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,,,8.88,Missed,,,,,,,,,,,,,,,,,
537,PT09M53.00S,2022-01-09T03:58:42.2Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,83,100,2022-01-09T03:58:44Z,5250000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,536.0,5.0,5.0,0.0,,,,,,,,,,,,,
538,PT09M49.00S,2022-01-09T03:58:50.6Z,4,REGULAR,foul,personal,[],1629639,,,1610612756,83,100,2022-01-09T03:58:57Z,5260000,,,0,,T. Herro personal FOUL (3 PF),"[1629639, 1626164]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,1662.0,,,,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,
540,PT09M49.00S,2022-01-09T03:58:57.2Z,4,REGULAR,substitution,out,[],1630188,,,1610612756,83,100,2022-01-09T03:59:07Z,5280000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M49.00S,2022-01-09T03:58:57.2Z,4,REGULAR,substitution,out,[],1629657,,,1610612756,83,100,2022-01-09T03:59:07Z,5290000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M49.00S,2022-01-09T03:58:57.2Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,83,100,2022-01-09T03:59:07Z,5300000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M49.00S,2022-01-09T03:58:57.2Z,4,REGULAR,substitution,in,[],200768,,,1610612756,83,100,2022-01-09T03:59:07Z,5310000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M43.00S,2022-01-09T03:59:21.6Z,4,REGULAR,2pt,Jump Shot,[],101108,22.158344283837057,43.13725490196079,1610612756,83,100,2022-01-09T03:59:27Z,5320000,34.0,156.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,15.95,Missed,,,,,,,,,,,,,,,,,
545,PT09M40.00S,2022-01-09T03:59:24.6Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,83,100,2022-01-09T03:59:25Z,5330000,,,0,,O. Yurtseven REBOUND (Off:3 Def:10),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,544.0,13.0,10.0,3.0,,,,,,,,,,,,,
546,PT09M25.00S,2022-01-09T03:59:39.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,67.23061760840999,44.36274509803921,1610612748,83,100,2022-01-09T03:59:43Z,5340000,-28.0,256.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,25.71,Missed,,,,,,,,,,,,,,,,,
547,PT09M23.00S,2022-01-09T03:59:41.4Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,83,100,2022-01-09T03:59:43Z,5350000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,546.0,2.0,2.0,0.0,,,,,,,,,,,,,
548,PT09M20.00S,2022-01-09T03:59:46.6Z,4,REGULAR,foul,personal,['2freethrow'],200768,,,1610612756,83,100,2022-01-09T03:59:53Z,5360000,,,0,,K. Lowry shooting personal FOUL (4 PF) (Ayton 2 FT),"[200768, 1629028]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,1628171.0,,,,,,,,,,,,,,4.0,0.0,Ayton,1629028.0,,,
551,PT09M20.00S,2022-01-09T04:00:11.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629028,,,1610612756,84,100,2022-01-09T04:00:11Z,5380000,,,0,,D. Ayton Free Throw 1 of 2 (7 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,
552,PT09M20.00S,2022-01-09T04:00:24.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629028,,,1610612756,85,100,2022-01-09T04:00:24Z,5390000,,,0,,D. Ayton Free Throw 2 of 2 (8 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
553,PT09M00.00S,2022-01-09T04:00:46.9Z,4,REGULAR,2pt,Jump Shot,[],1630209,88.25558475689881,29.166666666666668,1610612748,85,100,2022-01-09T04:00:49Z,5400000,-104.0,58.0,1,right,MISS O. Yurtseven 11' turnaround fadeaway Shot,[1630209],1610612748.0,MIA,turnaround fadeaway,,,Yurtseven,O. Yurtseven,,,,,,,11.92,Missed,,,,,,,,,,,,,,,,,
554,PT08M58.00S,2022-01-09T04:00:48.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,85,100,2022-01-09T04:00:49Z,5410000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,553.0,8.0,7.0,1.0,,,,,,,,,,,,,
555,PT08M52.00S,2022-01-09T04:00:56.0Z,4,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612756,85,100,2022-01-09T04:01:00Z,5420000,,,0,,O. Yurtseven shooting personal FOUL (4 PF) (Ayton 2 FT),"[1630209, 1629028]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,1662.0,,,,,,,,,,,,,,4.0,1.0,Ayton,1629028.0,,,
