actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
524,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612740,85,88,2023-01-07T02:34:09Z,5130000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612740,85,88,2023-01-07T02:34:09Z,5140000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-01-07T02:31:49.7Z,4,REGULAR,substitution,in,['startperiod'],1629139,,,1610612740,85,88,2023-01-07T02:34:09Z,5150000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-01-07T02:34:29.0Z,4,REGULAR,period,start,[],0,,,1610612751,85,88,2023-01-07T02:34:29Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M47.00S,2023-01-07T02:34:45.1Z,4,REGULAR,foul,offensive,[],1627732,,,1610612751,85,88,2023-01-07T02:34:53Z,5170000,False,,,0,,B. Simmons off-the-ball offensive FOUL (3 PF),"[1627732, 1628984]",1610612751.0,BKN,off-the-ball,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,204059.0,3.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,,
530,PT11M47.00S,2023-01-07T02:34:45.1Z,4,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,85,88,2023-01-07T02:34:45Z,5190000,False,,,0,,B. Simmons offensive foul TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,204059.0,,,,,,,,,,,,,,1.0,,,,,
531,PT11M24.00S,2023-01-07T02:35:16.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,8.754927726675426,45.09803921568628,1610612740,87,88,2023-01-07T02:37:06Z,5200000,False,25.0,30.0,1,left,J. Alvarado driving Layup (17 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,3.86,,,,,,,,,,,,
554,PT10M59.00S,2023-01-07T02:35:28.2Z,4,REGULAR,turnover,lost ball,[],202681,,,1610612751,87,88,2023-01-07T02:37:48Z,5205000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 1629637]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Hayes,1629637.0,,,
555,PT10M59.00S,2023-01-07T02:35:28.2Z,4,REGULAR,steal,,[],1629637,,,1610612740,87,88,2023-01-07T02:37:48Z,5207500,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT10M54.00S,2023-01-07T02:35:46.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630631,24.129434954007884,11.029411764705882,1610612740,87,88,2023-01-07T02:37:54Z,5240000,False,195.0,174.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.15,,,,,,,,,,,,
536,PT10M54.00S,2023-01-07T02:35:46.1Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,87,88,2023-01-07T02:35:53Z,5250000,False,,,0,,J. Hayes REBOUND (Off:4 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,535.0,6.0,2.0,4.0,,,,,,
537,PT10M52.00S,2023-01-07T02:35:51.5Z,4,REGULAR,foul,personal,[],203925,,,1610612740,87,88,2023-01-07T02:36:31Z,5260000,False,,,0,,J. Harris personal FOUL (2 PF),"[203925, 1629637]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
539,PT10M52.00S,2023-01-07T02:35:59.9Z,4,REGULAR,substitution,out,[],1629139,,,1610612740,87,88,2023-01-07T02:36:05Z,5280000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M52.00S,2023-01-07T02:35:59.9Z,4,REGULAR,substitution,in,[],1626220,,,1610612740,87,88,2023-01-07T02:36:05Z,5290000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M43.00S,2023-01-07T02:36:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1629637,11.645860709592641,43.872549019607845,1610612740,87,88,2023-01-07T02:37:54Z,5300000,False,31.0,57.0,1,left,MISS J. Hayes 6' driving Layup - blocked,"[1629637, 202681]",1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.47,Irving,202681.0,,,,,,,,,,
542,PT10M43.00S,2023-01-07T02:36:27.8Z,4,REGULAR,block,,[],202681,,,1610612740,87,88,2023-01-07T02:36:30Z,5310000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT10M40.00S,2023-01-07T02:36:30.8Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,87,88,2023-01-07T02:36:34Z,5320000,False,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,541.0,5.0,4.0,1.0,,,,,,
544,PT10M36.00S,2023-01-07T02:36:34.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203925,79.84559789750328,90.68627450980392,1610612751,87,88,2023-01-07T02:36:50Z,5330000,False,203.0,137.0,1,right,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.52,,,,,,,,,,,,
545,PT10M32.00S,2023-01-07T02:36:38.9Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,87,88,2023-01-07T02:36:50Z,5340000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:5),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,544.0,5.0,5.0,0.0,,,,,,
546,PT10M18.00S,2023-01-07T02:36:55.0Z,4,REGULAR,foul,personal,[],1627732,,,1610612740,87,88,2023-01-07T02:37:08Z,5350000,False,,,0,,B. Simmons personal FOUL (4 PF),"[1627732, 1630631]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,4.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
548,PT10M18.00S,2023-01-07T02:37:08.4Z,4,REGULAR,substitution,out,[],1627732,,,1610612740,87,88,2023-01-07T02:37:19Z,5370000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M18.00S,2023-01-07T02:37:08.4Z,4,REGULAR,substitution,in,[],1629651,,,1610612740,87,88,2023-01-07T02:37:19Z,5380000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT10M12.00S,2023-01-07T02:37:29.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,29.6484888304862,24.264705882352942,1610612740,87,88,2023-01-07T02:37:59Z,5390000,False,129.0,226.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.03,,,,,,,,,,,,
551,PT10M09.00S,2023-01-07T02:37:32.2Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,87,88,2023-01-07T02:37:32Z,5400000,False,,,0,,J. Harris REBOUND (Off:1 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,550.0,4.0,3.0,1.0,,,,,,
552,PT09M59.00S,2023-01-07T02:37:42.2Z,4,REGULAR,2pt,Jump Shot,[],202681,79.84559789750328,27.941176470588236,1610612751,87,88,2023-01-07T02:38:02Z,5410000,False,-110.0,137.0,1,right,MISS K. Irving 17' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,17.59,,,,,,,,,,,,
553,PT09M56.00S,2023-01-07T02:37:45.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,87,88,2023-01-07T02:38:02Z,5420000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,552.0,2.0,2.0,0.0,,,,,,
556,PT09M44.00S,2023-01-07T02:37:57.3Z,4,REGULAR,turnover,lost ball,[],1630631,,,1610612740,87,88,2023-01-07T02:39:58Z,5430000,False,,,0,,J. Alvarado lost ball TURNOVER (2 TO),"[1630631, 203933]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,Warren,203933.0,,,
557,PT09M44.00S,2023-01-07T02:37:57.3Z,4,REGULAR,steal,,[],203933,,,1610612751,87,88,2023-01-07T02:37:59Z,5440000,False,,,0,,T. Warren STEAL (1 STL),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
558,PT09M40.00S,2023-01-07T02:38:01.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,66.70499342969777,48.28431372549019,1610612751,87,88,2023-01-07T02:40:34Z,5450000,False,-9.0,260.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.06,,,,,,,,,,,,
559,PT09M35.00S,2023-01-07T02:38:06.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,87,88,2023-01-07T02:38:06Z,5460000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,558.0,6.0,6.0,0.0,,,,,,
560,PT09M15.00S,2023-01-07T02:38:25.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.746386333771353,63.193167892156865,1610612740,87,88,2023-01-07T02:38:35Z,5470000,False,-66.0,67.0,1,left,MISS N. Marshall 9' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,9.43,,,,,,,,,,,,
561,PT09M11.00S,2023-01-07T02:38:29.9Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,87,88,2023-01-07T02:38:35Z,5480000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,560.0,6.0,6.0,0.0,,,,,,
562,PT09M00.00S,2023-01-07T02:38:40.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,70.64717477003943,21.323529411764707,1610612751,87,88,2023-01-07T02:38:45Z,5490000,False,-143.0,223.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.55,,,,,,,,,,,,
563,PT08M56.00S,2023-01-07T02:38:44.0Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,87,88,2023-01-07T02:38:45Z,5500000,False,,,0,,N. Marshall REBOUND (Off:0 Def:7),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,562.0,7.0,7.0,0.0,,,,,,
564,PT08M52.00S,2023-01-07T02:38:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,16.245072273324574,49.754901960784316,1610612740,89,88,2023-01-07T02:38:57Z,5510000,False,1.0,100.0,1,left,N. Marshall 10' driving floating Jump Shot (22 PTS),[1630230],1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,22.0,10.02,,,,,,,,,,,,
565,PT08M52.00S,2023-01-07T02:38:53.7Z,4,REGULAR,foul,personal,['1freethrow'],203925,,,1610612740,89,88,2023-01-07T02:39:00Z,5520000,False,,,0,,J. Harris shooting personal FOUL (3 PF) (Marshall 1 FT),"[203925, 1630230]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,204059.0,3.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
567,PT08M52.00S,2023-01-07T02:39:14.2Z,4,REGULAR,substitution,out,[],203925,,,1610612740,89,88,2023-01-07T02:39:53Z,5540000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M52.00S,2023-01-07T02:39:14.2Z,4,REGULAR,substitution,in,[],201142,,,1610612740,89,88,2023-01-07T02:39:53Z,5550000,False,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M52.00S,2023-01-07T02:39:31.2Z,4,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,90,88,2023-01-07T02:39:31Z,5560000,False,,,0,,N. Marshall Free Throw 1 of 1 (23 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
570,PT08M40.00S,2023-01-07T02:39:47.4Z,4,REGULAR,foul,personal,[],1626204,,,1610612751,90,88,2023-01-07T02:39:53Z,5570000,False,,,0,,L. Nance Jr. personal FOUL (2 PF),"[1626204, 1629651]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Right Center,204059.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
572,PT08M35.00S,2023-01-07T02:40:09.0Z,4,REGULAR,foul,offensive,[],201142,,,1610612751,90,88,2023-01-07T02:40:15Z,5590000,False,,,0,,K. Durant charge offensive FOUL (1 PF),"[201142, 1628984]",1610612751.0,BKN,charge,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,,
574,PT08M35.00S,2023-01-07T02:40:09.0Z,4,REGULAR,turnover,offensive foul,[],201142,,,1610612751,90,88,2023-01-07T02:40:09Z,5610000,False,,,0,,K. Durant offensive foul TURNOVER (4 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,,,,,,,,,,,,,4.0,,,,,
575,PT08M21.00S,2023-01-07T02:40:40.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,10.988830486202366,43.872549019607845,1610612740,90,88,2023-01-07T02:41:14Z,5620000,False,31.0,51.0,1,left,MISS J. Alvarado driving Layup - blocked,"[1630631, 1626220]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.93,O'Neale,1626220.0,,,,,,,,,,
576,PT08M21.00S,2023-01-07T02:40:40.8Z,4,REGULAR,block,,[],1626220,,,1610612740,90,88,2023-01-07T02:40:49Z,5630000,False,,,0,,R. O'Neale BLOCK (2 BLK),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT08M18.00S,2023-01-07T02:40:43.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,90,88,2023-01-07T02:41:14Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,575.0,,,,,,,,,
577,PT08M18.00S,2023-01-07T02:41:13.6Z,4,REGULAR,jumpball,recovered,[],203933,,,1610612751,90,88,2023-01-07T02:41:13Z,5650000,False,,,0,,Jump Ball R. O'Neale vs. J. Alvarado: Tip to T. Warren,"[203933, 1626220, 1630631]",1610612751.0,BKN,heldball,T. Warren,203933.0,Warren,T. Warren,O'Neale,1626220.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,,,,,,
581,PT08M04.00S,2023-01-07T02:41:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.39356110381078,43.38235294117647,1610612751,90,88,2023-01-07T02:41:32Z,5680000,False,-33.0,104.0,1,right,MISS K. Irving 10' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.88,,,,,,,,,,,,
582,PT08M01.00S,2023-01-07T02:41:30.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,90,88,2023-01-07T02:41:32Z,5690000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,581.0,7.0,6.0,1.0,,,,,,
583,PT07M58.00S,2023-01-07T02:41:36.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,9.937582128777924,44.85294117647059,1610612740,90,88,2023-01-07T02:44:40Z,5700000,False,26.0,41.0,1,left,MISS N. Marshall driving Layup - blocked,"[1630230, 1629651]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.83,Claxton,1629651.0,,,,,,,,,,
584,PT07M58.00S,2023-01-07T02:41:36.1Z,4,REGULAR,block,,[],1629651,,,1610612740,90,88,2023-01-07T02:41:38Z,5710000,False,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT07M57.00S,2023-01-07T02:41:37.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,90,88,2023-01-07T02:44:40Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,583.0,,,,,,,,,
587,PT07M56.00S,2023-01-07T02:42:03.4Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,90,88,2023-01-07T02:42:16Z,5740000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M56.00S,2023-01-07T02:42:03.4Z,4,REGULAR,substitution,in,[],203468,,,1610612740,90,88,2023-01-07T02:42:16Z,5750000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M54.00S,2023-01-07T02:42:25.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,9.543363994743759,4.6568627450980395,1610612740,90,88,2023-01-07T02:42:33Z,5760000,False,227.0,37.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.97,,,,,,,,,,,,
590,PT07M50.00S,2023-01-07T02:42:28.9Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612740,90,88,2023-01-07T02:42:28Z,5770000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:6),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,589.0,8.0,6.0,2.0,,,,,,
591,PT07M48.00S,2023-01-07T02:42:30.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,7.966491458607096,54.90196078431373,1610612740,90,88,2023-01-07T02:42:36Z,5780000,False,-25.0,22.0,1,left,MISS L. Nance Jr. putback Layup,[1626204],1610612740.0,NOP,putback,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.32,,,,,,,,,,,,
592,PT07M46.00S,2023-01-07T02:42:32.4Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,90,88,2023-01-07T02:42:36Z,5790000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,,,,591.0,4.0,3.0,1.0,,,,,,
593,PT07M38.00S,2023-01-07T02:42:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203933,93.24901445466492,43.38235294117647,1610612751,90,90,2023-01-07T02:42:46Z,5800000,False,-33.0,11.0,1,right,T. Warren reverse Layup (15 PTS) (K. Irving 5 AST),"[203933, 202681]",1610612751.0,BKN,reverse,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,3.49,,,,,,,,,,K. Irving,202681.0,5.0
595,PT07M20.00S,2023-01-07T02:42:58.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,10.85742444152431,44.11764705882353,1610612740,90,90,2023-01-07T02:43:05Z,5820000,False,29.0,50.0,1,left,MISS J. Hayes driving Hook,[1629637],1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.77,,,,,,,,,,,,
596,PT07M18.00S,2023-01-07T02:43:00.9Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,90,90,2023-01-07T02:43:05Z,5830000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:7),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,595.0,7.0,7.0,0.0,,,,,,
597,PT07M07.00S,2023-01-07T02:43:11.1Z,4,REGULAR,3pt,Jump Shot,[],201142,69.99014454664915,73.0392156862745,1610612751,90,90,2023-01-07T02:43:18Z,5840000,False,115.0,230.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.69,,,,,,,,,,,,
598,PT07M05.00S,2023-01-07T02:43:13.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,90,90,2023-01-07T02:43:18Z,5850000,False,,,0,,N. Marshall REBOUND (Off:0 Def:8),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,597.0,8.0,8.0,0.0,,,,,,
599,PT06M44.00S,2023-01-07T02:43:35.0Z,4,REGULAR,3pt,Jump Shot,[],1626204,5.469776609724048,95.58823529411765,1610612740,90,90,2023-01-07T02:43:39Z,5860000,False,-228.0,-1.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.79,,,,,,,,,,,,
600,PT06M41.00S,2023-01-07T02:43:38.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,90,2023-01-07T02:43:39Z,5870000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,599.0,7.0,4.0,3.0,,,,,,
601,PT06M31.00S,2023-01-07T02:43:48.2Z,4,REGULAR,3pt,Jump Shot,[],202681,66.17936925098554,47.05882352941176,1610612751,90,93,2023-01-07T02:43:58Z,5880000,False,-15.0,265.0,1,right,K. Irving 26' 3PT pullup (12 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,26.58,,,,,,,,,,,,
602,PT06M29.00S,2023-01-07T02:43:56.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,90,93,2023-01-07T02:43:56Z,5890000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,90,93,2023-01-07T02:46:49Z,5900000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,90,93,2023-01-07T02:46:49Z,5910000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,90,93,2023-01-07T02:46:49Z,5920000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,out,[],203933,,,1610612740,90,93,2023-01-07T02:46:49Z,5930000,False,,,0,,SUB out: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M29.00S,2023-01-07T02:46:19.8Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,90,93,2023-01-07T02:46:49Z,5940000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
