actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
606,PT07M52.00S,2022-12-29T03:17:17.7Z,4,REGULAR,foul,personal,['1freethrow'],202685,,,1610612750,96,97,2022-12-29T03:17:34Z,5990000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (McDaniels 1 FT),"[202685, 1630183]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,2.0,1.0,McDaniels,1630183.0,,,,,
608,PT07M52.00S,2022-12-29T03:17:41.6Z,4,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,96,97,2022-12-29T03:17:41Z,6010000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT07M49.00S,2022-12-29T03:17:42.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,96,97,2022-12-29T03:17:42Z,6020000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,608.0,9.0,7.0,2.0,,,,,,,,,,,,,,
610,PT07M38.00S,2022-12-29T03:17:55.3Z,4,REGULAR,foul,personal,['3freethrow'],203085,,,1610612740,96,97,2022-12-29T03:18:16Z,6030000,False,,,0,,A. Rivers shooting personal FOUL (6 PF) (McCollum 3 FT),"[203085, 203468]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,,,,,6.0,1.0,McCollum,203468.0,,,,,
613,PT07M38.00S,2022-12-29T03:18:41.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,96,97,2022-12-29T03:18:41Z,6060000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M38.00S,2022-12-29T03:20:59.3Z,4,REGULAR,substitution,out,[],203085,,,1610612740,96,97,2022-12-29T03:21:04Z,6080000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M38.00S,2022-12-29T03:20:59.3Z,4,REGULAR,substitution,in,[],1630162,,,1610612740,96,97,2022-12-29T03:21:04Z,6090000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M38.00S,2022-12-29T03:21:31.9Z,4,REGULAR,freethrow,1 of 3,[],203468,,,1610612740,96,97,2022-12-29T03:21:31Z,6100000,False,,,0,,MISS C. McCollum Free Throw 1 of 3,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT07M38.00S,2022-12-29T03:21:31.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,96,97,2022-12-29T03:21:31Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,,,
619,PT07M38.00S,2022-12-29T03:21:49.6Z,4,REGULAR,freethrow,2 of 3,[],203468,,,1610612740,97,97,2022-12-29T03:21:49Z,6120000,False,,,0,,C. McCollum Free Throw 2 of 3 (19 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
620,PT07M38.00S,2022-12-29T03:22:08.0Z,4,REGULAR,freethrow,3 of 3,[],203468,,,1610612740,98,97,2022-12-29T03:22:08Z,6130000,False,,,0,,C. McCollum Free Throw 3 of 3 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
621,PT07M16.00S,2022-12-29T03:22:30.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203497,7.966491458607096,49.754901960784316,1610612750,98,99,2022-12-29T03:22:35Z,6140000,False,1.0,22.0,1,left,R. Gobert turnaround Hook (10 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,10.0,,,,,J. McDaniels,1630183.0,2.0,,
623,PT06M59.00S,2022-12-29T03:22:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,91.27792378449409,49.754901960784316,1610612740,98,99,2022-12-29T03:22:53Z,6160000,False,-1.0,29.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
624,PT06M58.00S,2022-12-29T03:22:48.2Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,98,99,2022-12-29T03:22:53Z,6170000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,623.0,3.0,2.0,1.0,,,,,,,,,,,,,,
625,PT06M56.00S,2022-12-29T03:22:50.8Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,98,99,2022-12-29T03:22:55Z,6180000,False,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1626156]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,4.0,Russell,1626156.0,,,,,,,,,,
626,PT06M56.00S,2022-12-29T03:22:50.8Z,4,REGULAR,steal,,[],1626156,,,1610612750,98,99,2022-12-29T03:22:52Z,6190000,False,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
627,PT06M48.00S,2022-12-29T03:22:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,5.338370565045992,53.67647058823529,1610612750,98,101,2022-12-29T03:23:05Z,6200000,False,-18.0,-2.0,1,left,J. McDaniels driving Layup (14 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,14.0,,,,,,,,,
628,PT06M28.00S,2022-12-29T03:23:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.19776609724047,46.568627450980394,1610612740,98,101,2022-12-29T03:24:17Z,6210000,False,-17.0,21.0,1,right,MISS J. Valanciunas cutting Layup,[202685],1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
629,PT06M26.00S,2022-12-29T03:23:24.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,98,101,2022-12-29T03:24:17Z,6220000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,628.0,10.0,7.0,3.0,,,,,,,,,,,,,,
630,PT06M25.00S,2022-12-29T03:23:26.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,100,101,2022-12-29T03:24:29Z,6230000,False,0.0,0.0,1,right,J. Valanciunas tip Layup (10 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,10.0,,,,,,,,,
631,PT06M08.00S,2022-12-29T03:23:38.2Z,4,REGULAR,3pt,Jump Shot,[],1630183,7.440867279894875,4.166666666666666,1610612750,100,104,2022-12-29T03:23:46Z,6240000,False,229.0,17.0,1,left,J. McDaniels 3PT  (17 PTS) (R. Gobert 2 AST),"[1630183, 203497]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.99,Made,,,,,,,,,17.0,,,,,R. Gobert,203497.0,2.0,,
633,PT06M07.00S,2022-12-29T03:23:50.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,100,104,2022-12-29T03:23:50Z,6260000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M07.00S,2022-12-29T03:26:02.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,100,104,2022-12-29T03:26:08Z,6270000,False,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M07.00S,2022-12-29T03:26:02.5Z,4,REGULAR,substitution,in,[],1629627,,,1610612740,100,104,2022-12-29T03:26:08Z,6280000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M45.00S,2022-12-29T03:26:58.8Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612740,100,104,2022-12-29T03:27:06Z,6290000,False,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Alvarado 2 FT),"[1630183, 1630631]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,5.0,0.0,Alvarado,1630631.0,,,,,
638,PT05M45.00S,2022-12-29T03:27:31.6Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,100,104,2022-12-29T03:28:06Z,6310000,False,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
639,PT05M45.00S,2022-12-29T03:27:31.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,100,104,2022-12-29T03:28:06Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,,,
640,PT05M45.00S,2022-12-29T03:27:31.6Z,4,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,100,104,2022-12-29T03:28:06Z,6330000,False,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT05M42.00S,2022-12-29T03:27:34.6Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,100,104,2022-12-29T03:28:06Z,6340000,False,,,0,,N. Marshall REBOUND (Off:1 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,640.0,7.0,6.0,1.0,,,,,,,,,,,,,,
642,PT05M41.00S,2022-12-29T03:27:52.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,66.04796320630749,39.21568627450981,1610612740,100,104,2022-12-29T03:28:08Z,6350000,False,-54.0,267.0,1,right,MISS N. Marshall 27' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
643,PT05M38.00S,2022-12-29T03:27:55.0Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,100,104,2022-12-29T03:32:19Z,6360000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,642.0,5.0,2.0,3.0,,,,,,,,,,,,,,
645,PT05M31.00S,2022-12-29T03:28:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,14.011169513797633,49.754901960784316,1610612750,100,104,2022-12-29T03:28:14Z,6370000,False,1.0,79.0,1,left,MISS J. McDaniels 7' driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
646,PT05M29.00S,2022-12-29T03:28:03.9Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,100,104,2022-12-29T03:28:14Z,6380000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,645.0,3.0,2.0,1.0,,,,,,,,,,,,,,
647,PT05M18.00S,2022-12-29T03:28:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612740,100,104,2022-12-29T03:28:31Z,6390000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1626156, 202685]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,1.0,1.0,Valanciunas,202685.0,,,,,
649,PT05M18.00S,2022-12-29T03:28:48.8Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,101,104,2022-12-29T03:28:48Z,6410000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
650,PT05M18.00S,2022-12-29T03:28:50.5Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,101,104,2022-12-29T03:29:00Z,6420000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M18.00S,2022-12-29T03:28:50.5Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,101,104,2022-12-29T03:29:00Z,6430000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M18.00S,2022-12-29T03:29:11.5Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,102,104,2022-12-29T03:29:11Z,6440000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
654,PT05M01.00S,2022-12-29T03:29:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,5.601182654402102,45.83333333333333,1610612750,102,104,2022-12-29T03:29:34Z,6450000,False,21.0,0.0,1,left,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
655,PT04M59.00S,2022-12-29T03:29:31.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,102,104,2022-12-29T03:29:34Z,6460000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,654.0,11.0,8.0,3.0,,,,,,,,,,,,,,
656,PT04M40.00S,2022-12-29T03:29:50.2Z,4,REGULAR,2pt,Jump Shot,[],203468,78.9257555847569,43.13725490196079,1610612740,102,104,2022-12-29T03:29:55Z,6470000,False,-34.0,146.0,1,right,MISS C. McCollum 14' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
657,PT04M37.00S,2022-12-29T03:29:53.2Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,102,104,2022-12-29T03:29:55Z,6480000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Center,,,656.0,2.0,2.0,0.0,,,,,,,,,,,,,,
658,PT04M21.00S,2022-12-29T03:30:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.863994743758213,52.20588235294118,1610612750,102,106,2022-12-29T03:30:14Z,6490000,False,-11.0,3.0,1,left,A. Edwards driving reverse Layup (25 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,25.0,,,,,,,,,
659,PT04M10.00S,2022-12-29T03:30:28.0Z,4,REGULAR,foul,technical,['1freethrow'],203497,,,1610612740,102,106,2022-12-29T03:30:35Z,6500000,False,,,0,,R. Gobert defensive-3-second technical FOUL (1 Tech),[203497],1610612750.0,MIN,defensive-3-second,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,4.0,1.0,,,,,,,
660,PT04M10.00S,2022-12-29T03:30:41.7Z,4,REGULAR,foul,technical,['1freethrow'],1626156,,,1610612740,102,106,2022-12-29T03:30:48Z,6510000,False,,,0,,D. Russell technical FOUL (2 Tech),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,203591.0,,,,,1.0,2.0,,,,,,,
661,PT04M10.00S,2022-12-29T03:30:56.9Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,103,106,2022-12-29T03:30:57Z,6520000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (21 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
662,PT04M10.00S,2022-12-29T03:31:10.1Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,103,106,2022-12-29T03:31:10Z,6530000,False,,,0,,MISS T. Murphy III technical Free Throw 1 of 1,[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
663,PT04M10.00S,2022-12-29T03:31:10.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,103,106,2022-12-29T03:31:10Z,6540000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,,,,
664,PT04M05.00S,2022-12-29T03:31:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.38042049934296,46.81372549019608,1610612740,103,106,2022-12-29T03:31:44Z,6550000,False,-16.0,10.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 203497]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
665,PT04M05.00S,2022-12-29T03:31:29.7Z,4,REGULAR,block,,[],203497,,,1610612740,103,106,2022-12-29T03:31:32Z,6560000,False,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
666,PT04M05.00S,2022-12-29T03:31:29.7Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,103,106,2022-12-29T03:34:19Z,6570000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,664.0,6.0,3.0,3.0,,,,,,,,,,,,,,
667,PT03M58.00S,2022-12-29T03:31:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,5.863994743758213,46.32352941176471,1610612750,103,108,2022-12-29T03:31:47Z,6580000,False,18.0,3.0,1,left,J. Nowell driving Layup (12 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,12.0,,,,,,,,,
668,PT03M43.00S,2022-12-29T03:31:51.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,93.51182654402102,53.67647058823529,1610612740,105,108,2022-12-29T03:31:55Z,6590000,False,18.0,8.0,1,right,N. Marshall driving Layup (12 PTS) (T. Murphy III 3 AST),"[1630230, 1630530]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,12.0,,,,,T. Murphy III,1630530.0,3.0,,
670,PT03M43.00S,2022-12-29T03:32:02.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,105,108,2022-12-29T03:32:02Z,6610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M26.00S,2022-12-29T03:33:48.0Z,4,REGULAR,2pt,Jump Shot,[],1626156,20.71287779237845,40.19607843137255,1610612750,105,110,2022-12-29T03:33:55Z,6620000,False,49.0,142.0,1,left,D. Russell 15' fadeaway Jump Shot (25 PTS),[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.04,Made,,,,,,,,,25.0,,,,,,,,,
672,PT03M06.00S,2022-12-29T03:34:08.0Z,4,REGULAR,3pt,Jump Shot,[],202685,95.3515111695138,3.1862745098039214,1610612740,105,110,2022-12-29T03:34:13Z,6630000,False,-234.0,-9.0,1,right,MISS J. Valanciunas 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
673,PT03M02.00S,2022-12-29T03:34:12.0Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,105,110,2022-12-29T03:34:13Z,6640000,False,,,0,,A. Edwards REBOUND (Off:1 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,672.0,6.0,5.0,1.0,,,,,,,,,,,,,,
674,PT02M54.00S,2022-12-29T03:34:24.2Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,105,110,2022-12-29T03:34:30Z,6650000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,4.0,,,,,,,,,,,,
675,PT02M44.00S,2022-12-29T03:34:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612740,105,110,2022-12-29T03:34:53Z,6660000,False,,,0,,A. Edwards shooting personal FOUL (4 PF) (Williamson 2 FT),"[1630162, 1629627]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,4.0,2.0,Williamson,1629627.0,,,,,
677,PT02M44.00S,2022-12-29T03:35:15.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629627,,,1610612740,106,110,2022-12-29T03:35:15Z,6680000,False,,,0,,Z. Williamson Free Throw 1 of 2 (30 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,30.0,,,,,,,,,
678,PT02M44.00S,2022-12-29T03:35:37.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629627,,,1610612740,107,110,2022-12-29T03:35:37Z,6690000,False,,,0,,Z. Williamson Free Throw 2 of 2 (31 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,,
679,PT02M33.00S,2022-12-29T03:35:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.601182654402102,54.166666666666664,1610612750,107,112,2022-12-29T03:35:53Z,6700000,False,-21.0,0.0,1,left,D. Russell cutting Layup (27 PTS) (J. McDaniels 3 AST),"[1626156, 1630183]",1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,27.0,,,,,J. McDaniels,1630183.0,3.0,,
681,PT02M17.00S,2022-12-29T03:36:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629627,67.7562417871222,30.88235294117647,1610612740,110,112,2022-12-29T03:36:12Z,6720000,False,-96.0,251.0,1,right,Z. Williamson 26' 3PT  (34 PTS) (T. Murphy III 4 AST),"[1629627, 1630530]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,,,,,34.0,,,,,T. Murphy III,1630530.0,4.0,,
683,PT02M02.00S,2022-12-29T03:36:27.8Z,4,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612750,110,112,2022-12-29T03:36:43Z,6740000,False,,,0,,R. Gobert off-the-ball offensive FOUL (5 PF),"[203497, 1630530]",1610612750.0,MIN,off-the-ball,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,,,,,5.0,1.0,Murphy III,1630530.0,,,,,
685,PT02M02.00S,2022-12-29T03:36:27.8Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612750,110,112,2022-12-29T03:36:27Z,6760000,False,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,203591.0,2.0,,,,,,,,,,,,
686,PT01M49.00S,2022-12-29T03:36:49.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629627,90.3580814717477,49.754901960784316,1610612740,112,112,2022-12-29T03:36:54Z,6770000,False,-1.0,38.0,1,right,Z. Williamson turnaround Hook (36 PTS),[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,,,36.0,,,,,,,,,
687,PT01M33.00S,2022-12-29T03:37:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,19.136005256241788,46.32352941176471,1610612750,112,114,2022-12-29T03:37:12Z,6780000,False,18.0,127.0,1,left,J. Nowell 12' pullup Jump Shot (14 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,12.87,Made,,,,,,,,,14.0,,,,,,,,,
688,PT01M22.00S,2022-12-29T03:37:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,46.07843137254902,1610612740,114,114,2022-12-29T03:37:28Z,6790000,False,-20.0,8.0,1,right,Z. Williamson driving finger roll Layup (38 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,38.0,,,,,,,,,
689,PT01M04.00S,2022-12-29T03:37:49.6Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,114,114,2022-12-29T03:38:00Z,6800000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (McDaniels 2 FT),"[202685, 1630183]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,,,,,3.0,1.0,McDaniels,1630183.0,,,,,
