actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
485,PT00M52.60S,2022-11-29T02:46:19.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,81,72,2022-11-29T02:46:21Z,4800000,False,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,484.0,3.0,2.0,1.0,,,,,,
486,PT00M36.90S,2022-11-29T02:46:39.6Z,3,REGULAR,foul,offensive,[],1630700,,,1610612740,81,72,2022-11-29T02:46:47Z,4810000,False,,,0,,D. Daniels off-the-ball offensive FOUL (2 PF),"[1630700, 1629652]",1610612740.0,NOP,off-the-ball,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,202901.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
488,PT00M36.90S,2022-11-29T02:46:39.6Z,3,REGULAR,turnover,offensive foul,[],1630700,,,1610612740,81,72,2022-11-29T02:46:39Z,4830000,False,,,0,,D. Daniels offensive foul TURNOVER (1 TO),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,202901.0,,,,,1.0,,,,,,,,,,,,,,
489,PT00M29.90S,2022-11-29T02:47:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,11.12023653088042,44.36274509803921,1610612760,81,72,2022-11-29T02:47:05Z,4840000,False,28.0,52.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1630529]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.92,Missed,,,,,,,,,Jones,1630529.0
490,PT00M29.90S,2022-11-29T02:47:01.9Z,3,REGULAR,block,,[],1630529,,,1610612760,81,72,2022-11-29T02:47:04Z,4850000,False,,,0,,H. Jones BLOCK (2 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT00M27.00S,2022-11-29T02:47:04.8Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,81,72,2022-11-29T02:47:05Z,4860000,False,,,0,,G. Temple REBOUND (Off:0 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,489.0,3.0,3.0,0.0,,,,,,
492,PT00M23.80S,2022-11-29T02:47:08.0Z,3,REGULAR,turnover,bad pass,[],202066,,,1610612740,81,72,2022-11-29T02:47:13Z,4870000,False,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1629652]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,,,,1.0,Dort,1629652.0,,,,,,,,,,,,
493,PT00M23.80S,2022-11-29T02:47:08.0Z,3,REGULAR,steal,,[],1629652,,,1610612760,81,72,2022-11-29T02:47:10Z,4880000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
494,PT00M23.20S,2022-11-29T02:47:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,5.601182654402102,46.32352941176471,1610612760,81,74,2022-11-29T02:50:29Z,4890000,False,18.0,0.0,1,left,L. Dort running Layup (12 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,1.84,Made,,,,,12.0,S. Gilgeous-Alexander,1628983.0,3.0,,
496,PT00M00.30S,2022-11-29T02:47:35.1Z,3,REGULAR,2pt,Jump Shot,[],1628984,75.8418199737188,19.385723039215684,1610612740,81,74,2022-11-29T03:10:04Z,4910000,False,-153.0,175.0,1,right,MISS D. Graham 23' step back Shot - blocked,"[1628984, 1631114]",1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,23.22,Missed,,,,,,,,,Williams,1631114.0
497,PT00M00.30S,2022-11-29T02:47:35.1Z,3,REGULAR,block,,[],1631114,,,1610612740,81,74,2022-11-29T02:47:38Z,4920000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
498,PT00M00.30S,2022-11-29T02:47:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,81,74,2022-11-29T02:47:42Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,496.0,,,,,,,,,
499,PT00M00.00S,2022-11-29T02:47:43.1Z,3,REGULAR,period,end,[],0,,,1610612740,81,74,2022-11-29T02:47:43Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,81,74,2022-11-29T02:50:25Z,4950000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,out,['startperiod'],202066,,,1610612740,81,74,2022-11-29T02:50:25Z,4960000,False,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612740,81,74,2022-11-29T02:50:25Z,4970000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612740,81,74,2022-11-29T02:50:25Z,4980000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,81,74,2022-11-29T02:50:25Z,4990000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,81,74,2022-11-29T02:50:25Z,5000000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612740,81,74,2022-11-29T02:50:25Z,5010000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-29T02:49:47.7Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612740,81,74,2022-11-29T02:50:25Z,5020000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-29T02:50:18.5Z,4,REGULAR,period,start,[],0,,,1610612740,81,74,2022-11-29T02:50:25Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M44.00S,2022-11-29T02:50:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.85479632063075,46.81372549019608,1610612740,83,74,2022-11-29T02:50:37Z,5040000,False,-16.0,15.0,1,right,Z. Williamson driving Layup (18 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.17,Made,,,,,18.0,,,,,
510,PT11M28.00S,2022-11-29T02:50:49.2Z,4,REGULAR,3pt,Jump Shot,[],1631172,14.273981603153747,95.83333333333334,1610612760,83,77,2022-11-29T02:50:56Z,5050000,False,-229.0,82.0,1,left,O. Dieng 24' 3PT  (6 PTS) (T. Mann 1 AST),"[1631172, 1630544]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,,,,,,,,,24.33,Made,,,,,6.0,T. Mann,1630544.0,1.0,,
512,PT11M05.00S,2022-11-29T02:51:11.9Z,4,REGULAR,3pt,Jump Shot,[],1628984,95.3515111695138,95.83333333333334,1610612740,83,77,2022-11-29T02:51:16Z,5070000,False,229.0,-9.0,1,right,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Right Corner 3,24+ Right,,,,,,,,,22.94,Missed,,,,,,,,,,
513,PT11M02.00S,2022-11-29T02:51:14.9Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,83,77,2022-11-29T02:51:16Z,5080000,False,,,0,,O. Dieng REBOUND (Off:0 Def:3),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,,,,,,,,512.0,3.0,3.0,0.0,,,,,,
514,PT10M56.00S,2022-11-29T02:51:22.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,10.988830486202366,48.77450980392157,1610612760,83,77,2022-11-29T02:51:30Z,5090000,False,6.0,51.0,1,left,MISS J. Giddey turnaround Hook,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.12,Missed,,,,,,,,,,
515,PT10M48.00S,2022-11-29T02:51:30.3Z,4,REGULAR,rebound,offensive,[],1631114,,,1610612760,83,77,2022-11-29T02:51:30Z,5100000,False,,,0,,J. Williams REBOUND (Off:2 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,514.0,6.0,4.0,2.0,,,,,,
516,PT10M48.00S,2022-11-29T02:51:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631114,5.590000152587891,50.0,1610612760,83,79,2022-11-29T02:51:29Z,5110000,False,0.0,0.0,1,left,J. Williams putback Layup (6 PTS),[1631114],1610612760.0,OKC,putback,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,,,,,6.0,,,,,
517,PT10M35.00S,2022-11-29T02:51:41.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,89.83245729303549,48.529411764705884,1610612740,83,79,2022-11-29T02:51:53Z,5120000,False,-7.0,43.0,1,right,MISS W. Hernangomez Layup - blocked,"[1626195, 1631172]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,4.37,Missed,,,,,,,,,Dieng,1631172.0
518,PT10M35.00S,2022-11-29T02:51:41.7Z,4,REGULAR,block,,[],1631172,,,1610612740,83,79,2022-11-29T02:51:43Z,5130000,False,,,0,,O. Dieng BLOCK (2 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT10M33.00S,2022-11-29T02:51:43.7Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,83,79,2022-11-29T02:51:53Z,5140000,False,,,0,,W. Hernangomez REBOUND (Off:3 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,517.0,9.0,6.0,3.0,,,,,,
520,PT10M32.00S,2022-11-29T02:51:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,91.40932982917214,50.49019607843137,1610612740,83,79,2022-11-29T03:00:14Z,5150000,False,2.0,28.0,1,right,MISS W. Hernangomez putback Layup,[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,2.84,Missed,,,,,,,,,,
521,PT10M31.00S,2022-11-29T02:51:46.5Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,83,79,2022-11-29T02:55:03Z,5160000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,520.0,4.0,1.0,3.0,,,,,,
526,PT10M30.00S,2022-11-29T02:52:06.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,65.91655716162943,48.28431372549019,1610612740,83,79,2022-11-29T02:55:25Z,5189062,False,-9.0,268.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,26.8,Missed,,,,,,,,,,
528,PT10M30.00S,2022-11-29T02:52:06.8Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,83,79,2022-11-29T02:55:14Z,5189531,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,526.0,7.0,5.0,2.0,,,,,,
529,PT10M29.00S,2022-11-29T02:52:17.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,89.70105124835742,49.01960784313725,1610612740,85,79,2022-11-29T03:00:47Z,5189765,False,-5.0,44.0,1,right,Z. Williamson tip DUNK (20 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.46,Made,,,,,20.0,,,,,
524,PT10M28.00S,2022-11-29T02:52:28.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,85,79,2022-11-29T02:55:25Z,5190000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M15.00S,2022-11-29T02:55:22.2Z,4,REGULAR,3pt,Jump Shot,[],1631172,28.33442838370565,18.38235294117647,1610612760,85,79,2022-11-29T02:56:07Z,5210000,False,158.0,214.0,1,left,MISS O. Dieng 26' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.59,Missed,,,,,,,,,,
531,PT10M07.00S,2022-11-29T02:55:29.5Z,4,REGULAR,rebound,offensive,[],1630544,,,1610612760,85,79,2022-11-29T02:55:29Z,5220000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,530.0,1.0,0.0,1.0,,,,,,
532,PT10M06.00S,2022-11-29T02:55:30.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630544,18.2161629434954,46.32352941176471,1610612760,85,81,2022-11-29T03:01:57Z,5230000,False,18.0,119.0,1,left,T. Mann 12' floating Jump Shot (9 PTS),[1630544],1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.01,Made,,,,,9.0,,,,,
533,PT09M52.00S,2022-11-29T02:55:51.1Z,4,REGULAR,foul,offensive,[],1626195,,,1610612740,85,81,2022-11-29T02:55:57Z,5240000,False,,,0,,W. Hernangomez off-the-ball offensive FOUL (2 PF),"[1626195, 1631114]",1610612740.0,NOP,off-the-ball,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,202901.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
535,PT09M52.00S,2022-11-29T02:55:51.1Z,4,REGULAR,turnover,offensive foul,[],1626195,,,1610612740,85,81,2022-11-29T02:55:51Z,5260000,False,,,0,,W. Hernangomez offensive foul TURNOVER (1 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,1.0,,,,,,,,,,,,,,
536,PT09M52.00S,2022-11-29T02:55:59.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612760,85,81,2022-11-29T02:56:07Z,5270000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M52.00S,2022-11-29T02:55:59.2Z,4,REGULAR,substitution,out,[],1626195,,,1610612760,85,81,2022-11-29T02:56:07Z,5280000,False,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M52.00S,2022-11-29T02:55:59.2Z,4,REGULAR,substitution,in,[],1630631,,,1610612760,85,81,2022-11-29T02:56:07Z,5290000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M52.00S,2022-11-29T02:55:59.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612760,85,81,2022-11-29T02:56:07Z,5300000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M40.00S,2022-11-29T02:56:29.3Z,4,REGULAR,turnover,offensive goaltending,[],1631114,,,1610612760,85,81,2022-11-29T02:56:40Z,5320000,False,,,0,,J. Williams offensive goaltending TURNOVER (2 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,202058.0,,,,,2.0,,,,,,,,,,,,,,
542,PT09M32.00S,2022-11-29T02:57:00.4Z,4,REGULAR,foul,personal,[],1629026,,,1610612740,85,81,2022-11-29T02:57:08Z,5330000,False,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 1629627]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,204058.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
544,PT09M22.00S,2022-11-29T02:57:19.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,77.61169513797634,91.17647058823529,1610612740,85,81,2022-11-29T02:57:25Z,5350000,False,206.0,158.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.95,Missed,,,,,,,,,,
545,PT09M20.00S,2022-11-29T02:57:21.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,85,81,2022-11-29T02:57:25Z,5360000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,544.0,,,,,,,,,
547,PT09M05.00S,2022-11-29T02:57:42.3Z,4,REGULAR,3pt,Jump Shot,[],1630544,5.863994743758213,94.36274509803921,1610612760,85,81,2022-11-29T02:57:47Z,5380000,False,-222.0,3.0,1,left,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,22.18,Missed,,,,,,,,,,
548,PT09M02.00S,2022-11-29T02:57:45.3Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,85,81,2022-11-29T02:57:47Z,5390000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,,,,,547.0,5.0,2.0,3.0,,,,,,
549,PT08M56.00S,2022-11-29T02:57:59.3Z,4,REGULAR,turnover,traveling,[],1630529,,,1610612740,85,81,2022-11-29T02:58:05Z,5400000,False,,,0,,H. Jones traveling TURNOVER (4 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,202901.0,,,,,4.0,,,,,,,,,,,,,,
550,PT08M54.00S,2022-11-29T02:58:08.1Z,4,REGULAR,turnover,traveling,[],1631172,,,1610612760,85,81,2022-11-29T02:58:13Z,5410000,False,,,0,,O. Dieng traveling TURNOVER (1 TO),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Center,204058.0,,,,,1.0,,,,,,,,,,,,,,
551,PT08M40.00S,2022-11-29T02:58:33.1Z,4,REGULAR,turnover,lost ball,[],1629627,,,1610612740,85,81,2022-11-29T02:58:36Z,5420000,False,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 1630544]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,3.0,Mann,1630544.0,,,,,,,,,,,,
552,PT08M40.00S,2022-11-29T02:58:33.1Z,4,REGULAR,steal,,[],1630544,,,1610612760,85,81,2022-11-29T02:58:35Z,5430000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
553,PT08M36.00S,2022-11-29T02:58:36.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,30.56833114323259,68.13725490196079,1610612760,85,81,2022-11-29T03:08:26Z,5440000,False,-91.0,235.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.17,Missed,,,,,,,,,,
554,PT08M32.00S,2022-11-29T02:58:40.9Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,85,81,2022-11-29T02:58:47Z,5450000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,553.0,8.0,6.0,2.0,,,,,,
556,PT08M31.00S,2022-11-29T02:58:49.3Z,4,REGULAR,turnover,lost ball,[],1629627,,,1610612740,85,81,2022-11-29T02:59:03Z,5470000,False,,,0,,Z. Williamson lost ball TURNOVER (4 TO),"[1629627, 1631172]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,4.0,Dieng,1631172.0,,,,,,,,,,,,
557,PT08M31.00S,2022-11-29T02:58:49.3Z,4,REGULAR,steal,,[],1631172,,,1610612760,85,81,2022-11-29T03:11:14Z,5480000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
558,PT08M28.00S,2022-11-29T02:59:00.2Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612760,85,81,2022-11-29T02:59:06Z,5490000,False,,,0,,Z. Williamson shooting personal FOUL (3 PF) (Williams 2 FT),"[1629627, 1631114]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,202901.0,3.0,1.0,Williams,1631114.0,,,,,,,,,,,,,,,
560,PT08M28.00S,2022-11-29T02:59:17.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631114,,,1610612760,85,82,2022-11-29T02:59:17Z,5510000,False,,,0,,J. Williams Free Throw 1 of 2 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
561,PT08M28.00S,2022-11-29T02:59:30.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631114,,,1610612760,85,83,2022-11-29T02:59:30Z,5520000,False,,,0,,J. Williams Free Throw 2 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,Made,,,,,8.0,,,,,
562,PT08M19.00S,2022-11-29T02:59:40.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,91.80354796320631,50.49019607843137,1610612740,87,83,2022-11-29T03:16:34Z,5530000,False,2.0,25.0,1,right,H. Jones cutting DUNK (9 PTS) (J. Alvarado 3 AST),"[1630529, 1630631]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,2.46,Made,,,,,9.0,J. Alvarado,1630631.0,3.0,,
564,PT08M06.00S,2022-11-29T02:59:53.4Z,4,REGULAR,3pt,Jump Shot,[],1630544,25.57490144546649,12.745098039215685,1610612760,87,83,2022-11-29T03:00:00Z,5550000,False,186.0,188.0,1,left,MISS T. Mann 26' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.46,Missed,,,,,,,,,,
565,PT08M03.00S,2022-11-29T02:59:56.4Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,87,83,2022-11-29T03:00:00Z,5560000,False,,,0,,D. Daniels REBOUND (Off:0 Def:4),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,564.0,4.0,4.0,0.0,,,,,,
566,PT07M49.00S,2022-11-29T03:00:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,91.80354796320631,49.754901960784316,1610612740,89,83,2022-11-29T03:00:17Z,5570000,False,-1.0,25.0,1,right,T. Murphy III cutting Layup (14 PTS) (J. Alvarado 4 AST),"[1630530, 1630631]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,2.45,Made,,,,,14.0,J. Alvarado,1630631.0,4.0,,
568,PT07M49.00S,2022-11-29T03:00:15.6Z,4,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612740,89,83,2022-11-29T03:00:23Z,5590000,False,,,0,,J. Giddey shooting personal FOUL (4 PF) (Murphy III 1 FT),"[1630581, 1630530]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,202901.0,4.0,1.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
570,PT07M49.00S,2022-11-29T03:00:27.2Z,4,REGULAR,substitution,out,[],1630581,,,1610612740,89,83,2022-11-29T03:00:47Z,5610000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M49.00S,2022-11-29T03:00:27.2Z,4,REGULAR,substitution,in,[],1628983,,,1610612740,89,83,2022-11-29T03:00:47Z,5620000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
