actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
594,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,out,[],1630208,,,1610612741,88,121,2026-02-25T03:08:06Z,5830000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,in,[],1642265,,,1610612741,88,121,2026-02-25T03:08:06Z,5840000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,in,[],1631159,,,1610612741,88,121,2026-02-25T03:08:06Z,5850000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,out,[],1631217,,,1610612741,88,121,2026-02-25T03:08:06Z,5860000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M58.00S,2026-02-25T03:06:26.6Z,4,REGULAR,substitution,in,[],1641750,,,1610612741,88,121,2026-02-25T03:08:06Z,5870000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M45.00S,2026-02-25T03:06:58.1Z,4,REGULAR,3pt,Jump Shot,[],1627824,31.225361366622867,31.127450980392158,1610612741,91,121,2026-02-25T03:07:02Z,5880000,False,94.0,241.0,1,left,G. Yabusele 25' 3PT  (11 PTS) (R. Dillingham 3 AST),"[1627824, 1642265]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,25.88,Made,11.0,R. Dillingham,1642265.0,3.0,,,,,,,,,,,,,,
601,PT04M24.00S,2026-02-25T03:07:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626192,93.38042049934296,62.00980392156863,1610612766,91,121,2026-02-25T03:07:26Z,5900000,False,60.0,10.0,1,right,MISS P. Connaughton 6' driving floating Shot - blocked,"[1626192, 1631159]",1610612766.0,CHA,driving floating,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,Miller,1631159.0
602,PT04M24.00S,2026-02-25T03:07:19.9Z,4,REGULAR,block,,[],1631159,,,1610612766,91,121,2026-02-25T03:07:22Z,5910000,False,,,0,,L. Miller BLOCK (1 BLK),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT04M20.00S,2026-02-25T03:07:23.9Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612741,91,121,2026-02-25T03:07:24Z,5920000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,601.0,,,,,,1.0,1.0,0.0,,
604,PT04M16.00S,2026-02-25T03:07:28.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,25.18068331143233,12.009803921568627,1610612741,94,121,2026-02-25T03:08:20Z,5930000,False,190.0,184.0,1,left,M. Buzelis 26' 3PT running (32 PTS) (R. Dillingham 4 AST),"[1641824, 1642265]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.46,Made,32.0,R. Dillingham,1642265.0,4.0,,,,,,,,,,,,,,
606,PT03M49.00S,2026-02-25T03:07:54.2Z,4,REGULAR,3pt,Jump Shot,[],1630544,77.87450722733246,11.76470588235294,1610612766,94,121,2026-02-25T03:07:59Z,5950000,False,-191.0,155.0,1,right,MISS T. Mann 24' 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
607,PT03M47.00S,2026-02-25T03:07:57.1Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,94,121,2026-02-25T03:07:57Z,5960000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:2),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,606.0,,,,,,4.0,2.0,2.0,,
608,PT03M38.00S,2026-02-25T03:08:05.2Z,4,REGULAR,2pt,Jump Shot,[],1642265,9.411957950065702,30.392156862745097,1610612741,94,121,2026-02-25T03:08:55Z,5970000,False,98.0,36.0,1,left,MISS R. Dillingham 10' pullup Shot,[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Right,10.44,Missed,,,,,,,,,,,,,,,,,,
609,PT03M37.00S,2026-02-25T03:08:06.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612766,94,121,2026-02-25T03:08:08Z,5980000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,,,,,,608.0,,,,,,2.0,1.0,1.0,,
610,PT03M18.00S,2026-02-25T03:08:25.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,93.24901445466492,4.411764705882353,1610612766,94,121,2026-02-25T03:08:31Z,5990000,False,-228.0,11.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
611,PT03M15.00S,2026-02-25T03:08:28.8Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,94,121,2026-02-25T03:08:31Z,6000000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:6),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,,,,610.0,,,,,,7.0,6.0,1.0,,
612,PT03M05.00S,2026-02-25T03:08:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,12.040078843626807,50.98039215686274,1610612741,94,121,2026-02-25T03:08:44Z,6010000,False,-5.0,61.0,1,left,MISS C. Sexton 6' driving floating Shot - blocked,"[1629012, 1630544]",1610612741.0,CHI,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,Mann,1630544.0
613,PT03M05.00S,2026-02-25T03:08:39.7Z,4,REGULAR,block,,[],1630544,,,1610612741,94,121,2026-02-25T03:08:41Z,6020000,False,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT03M02.00S,2026-02-25T03:08:42.7Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,94,121,2026-02-25T03:08:44Z,6030000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,612.0,,,,,,3.0,3.0,0.0,,
615,PT03M00.00S,2026-02-25T03:08:44.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,74.98357424441524,12.5,1610612766,94,124,2026-02-25T03:13:05Z,6040000,False,-188.0,183.0,1,right,P. Connaughton 26' 3PT running (5 PTS) (T. Mann 1 AST),"[1626192, 1630544]",1610612766.0,CHA,running,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,26.18,Made,5.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,
617,PT02M59.00S,2026-02-25T03:08:49.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,94,124,2026-02-25T03:08:49Z,6060000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M59.00S,2026-02-25T03:10:37.2Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,94,124,2026-02-25T03:11:31Z,6070000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M59.00S,2026-02-25T03:10:37.2Z,4,REGULAR,substitution,out,[],1627824,,,1610612741,94,124,2026-02-25T03:11:31Z,6080000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M59.00S,2026-02-25T03:10:37.2Z,4,REGULAR,substitution,in,[],1642950,,,1610612741,94,124,2026-02-25T03:11:31Z,6090000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M59.00S,2026-02-25T03:10:37.2Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,94,124,2026-02-25T03:11:31Z,6100000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M46.00S,2026-02-25T03:11:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,11.514454664914586,41.66666666666667,1610612741,94,124,2026-02-25T03:12:04Z,6110000,False,42.0,56.0,1,left,MISS R. Dillingham 6' driving floating Shot,[1642265],1610612741.0,CHI,driving floating,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
623,PT02M44.00S,2026-02-25T03:11:59.6Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612766,94,124,2026-02-25T03:12:04Z,6120000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,622.0,,,,,,1.0,1.0,0.0,,
624,PT02M29.00S,2026-02-25T03:12:13.8Z,4,REGULAR,3pt,Jump Shot,[],1626192,73.66951379763469,83.57843137254902,1610612766,94,124,2026-02-25T03:12:19Z,6130000,False,168.0,195.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
625,PT02M26.00S,2026-02-25T03:12:16.8Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612766,94,124,2026-02-25T03:12:19Z,6140000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,624.0,,,,,,2.0,1.0,1.0,,
626,PT02M24.00S,2026-02-25T03:12:19.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642883,69.33311432325887,24.264705882352942,1610612766,94,124,2026-02-25T03:12:24Z,6150000,False,-129.0,236.0,1,right,MISS S. James 26' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
627,PT02M21.00S,2026-02-25T03:12:22.5Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,94,124,2026-02-25T03:12:24Z,6160000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:4),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,626.0,,,,,,5.0,4.0,1.0,,
628,PT02M14.00S,2026-02-25T03:12:29.2Z,4,REGULAR,3pt,Jump Shot,[],1629012,27.020367936925098,81.61764705882352,1610612741,94,124,2026-02-25T03:12:35Z,6170000,False,-158.0,201.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
629,PT02M12.00S,2026-02-25T03:12:31.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612766,94,124,2026-02-25T03:12:35Z,6180000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,628.0,,,,,,3.0,2.0,1.0,,
630,PT01M50.00S,2026-02-25T03:12:53.9Z,4,REGULAR,3pt,Jump Shot,[],1626192,94.69448094612353,4.6568627450980395,1610612766,94,124,2026-02-25T03:12:57Z,6190000,False,-227.0,-3.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
631,PT01M47.00S,2026-02-25T03:12:57.6Z,4,REGULAR,rebound,offensive,[],1630214,,,1610612766,94,124,2026-02-25T03:12:57Z,6200000,False,,,0,,X. Tillman REBOUND (Off:2 Def:1),[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,,,,,,,,630.0,,,,,,3.0,1.0,2.0,,
632,PT01M47.00S,2026-02-25T03:12:57.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630214,94.40999984741211,50.0,1610612766,94,126,2026-02-25T03:12:59Z,6210000,False,0.0,0.0,1,right,X. Tillman putback Layup (2 PTS),[1630214],1610612766.0,CHA,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
633,PT01M36.00S,2026-02-25T03:13:10.0Z,4,REGULAR,3pt,Jump Shot,[],1630171,23.47240473061761,86.02941176470588,1610612741,94,126,2026-02-25T03:14:29Z,6220000,False,-180.0,168.0,1,left,MISS I. Okoro 24' pullup 3PT,[1630171],1610612741.0,CHI,pullup,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,24.64,Missed,,,,,,,,,,,,,,,,,,
634,PT01M34.00S,2026-02-25T03:13:12.0Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,94,126,2026-02-25T03:13:15Z,6230000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,633.0,,,,,,4.0,4.0,0.0,,
635,PT01M18.00S,2026-02-25T03:13:29.2Z,4,REGULAR,3pt,Jump Shot,[],1630544,68.9388961892247,71.32352941176471,1610612766,94,129,2026-02-25T03:15:03Z,6240000,False,107.0,239.0,1,right,T. Mann 26' 3PT pullup (5 PTS),[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,26.22,Made,5.0,,,,,,,,,,,,,,,,,
636,PT01M10.00S,2026-02-25T03:13:42.7Z,4,REGULAR,3pt,Jump Shot,[],1631159,31.882391590013142,34.55882352941176,1610612741,97,129,2026-02-25T03:13:49Z,6250000,False,77.0,247.0,1,left,L. Miller 25' 3PT  (3 PTS) (R. Dillingham 5 AST),"[1631159, 1642265]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,25.9,Made,3.0,R. Dillingham,1642265.0,5.0,,,,,,,,,,,,,,
638,PT00M47.60S,2026-02-25T03:14:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630214,78.40013140604468,89.4607843137255,1610612766,97,129,2026-02-25T03:15:29Z,6270000,False,197.0,151.0,1,right,MISS X. Tillman 24' pullup 3PT,[1630214],1610612766.0,CHA,pullup,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
639,PT00M45.80S,2026-02-25T03:14:08.2Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612741,97,129,2026-02-25T03:14:09Z,6280000,False,,,0,,L. Miller REBOUND (Off:0 Def:2),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,638.0,,,,,,2.0,2.0,0.0,,
640,PT00M41.90S,2026-02-25T03:14:12.0Z,4,REGULAR,turnover,bad pass,[],1631159,,,1610612741,97,129,2026-02-25T03:14:15Z,6290000,False,,,0,,L. Miller bad pass TURNOVER (1 TO),"[1631159, 1630544]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Mann,1630544.0,,,,,,,,,,,
641,PT00M41.90S,2026-02-25T03:14:12.0Z,4,REGULAR,steal,,[],1630544,,,1610612766,97,129,2026-02-25T03:14:13Z,6300000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
642,PT00M40.50S,2026-02-25T03:14:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630544,93.24901445466492,49.50980392156863,1610612766,97,131,2026-02-25T03:14:20Z,6310000,False,-2.0,11.0,1,right,T. Mann running finger roll Layup (7 PTS),[1630544],1610612766.0,CHA,running finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.13,Made,7.0,,,,,,,,,,,,,,,,,
643,PT00M33.20S,2026-02-25T03:14:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,7.440867279894875,50.0,1610612741,99,131,2026-02-25T03:14:27Z,6320000,False,0.0,17.0,1,left,L. Miller driving finger roll Layup (5 PTS) (C. Sexton 1 AST),"[1631159, 1629012]",1610612741.0,CHI,driving finger roll,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.74,Made,5.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
645,PT00M09.20S,2026-02-25T03:14:58.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,99,131,2026-02-25T03:15:02Z,6340000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,,,,,,,,,
646,PT00M00.00S,2026-02-25T03:15:30.4Z,4,REGULAR,period,end,[],0,,,1610612741,99,131,2026-02-25T03:15:30Z,6350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2026-02-25T03:15:32.2Z,4,REGULAR,game,end,[],0,,,0,99,131,2026-02-25T03:15:32Z,6360000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
