actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
424,PT08M46.00S,2025-11-23T02:30:47.1Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,78,2025-11-23T02:30:48Z,4130000,False,,,0,,A. Sarr REBOUND (Off:1 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,423.0,7.0,6.0,1.0,,,,,
425,PT08M37.00S,2025-11-23T02:30:55.3Z,3,REGULAR,3pt,Jump Shot,[],1642259,31.488173455978973,67.15686274509804,1610612764,72,81,2025-11-23T02:30:59Z,4140000,False,-86.0,243.0,1,left,A. Sarr 25' 3PT  (12 PTS) (C. Kispert 3 AST),"[1642259, 1630557]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,25.82,C. Kispert,1630557.0,3.0,,,,,,,,,
427,PT08M22.00S,2025-11-23T02:31:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.5407358738502,54.41176470588235,1610612741,72,81,2025-11-23T02:31:15Z,4160000,False,22.0,27.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 203468]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.49,,,,,,,,,McCollum,203468.0,,
428,PT08M22.00S,2025-11-23T02:31:10.2Z,3,REGULAR,block,,[],203468,,,1610612741,72,81,2025-11-23T02:31:12Z,4170000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT08M20.00S,2025-11-23T02:31:12.2Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,72,81,2025-11-23T02:31:15Z,4180000,False,,,0,,K. George REBOUND (Off:3 Def:7),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,427.0,10.0,7.0,3.0,,,,,
430,PT08M19.00S,2025-11-23T02:31:15.2Z,3,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,72,81,2025-11-23T02:31:21Z,4190000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1642273],1610612764.0,WAS,bad pass,,,George,K. George,,,,,Mid-Range,8-16 Center,202053.0,,,,,,,,,,,,,,,3.0,,,,
431,PT07M58.00S,2025-11-23T02:31:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,91.67214191852825,3.431372549019608,1610612741,75,81,2025-11-23T02:31:49Z,4200000,False,-233.0,26.0,1,right,J. Giddey 3PT  (9 PTS) (M. Buzelis 1 AST),"[1630581, 1641824]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,23.42,M. Buzelis,1641824.0,1.0,,,,,,,,,
433,PT07M35.00S,2025-11-23T02:32:08.9Z,3,REGULAR,3pt,Jump Shot,[],1630557,3.7614980289093296,96.56862745098039,1610612764,75,81,2025-11-23T02:32:14Z,4220000,False,-233.0,-17.0,1,left,MISS C. Kispert step back 3PT,[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.34,,,,,,,,,,,,
434,PT07M32.00S,2025-11-23T02:32:11.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,75,81,2025-11-23T02:32:14Z,4230000,False,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,433.0,7.0,6.0,1.0,,,,,
435,PT07M26.00S,2025-11-23T02:32:16.8Z,3,REGULAR,3pt,Jump Shot,[],1629632,73.9323258869908,83.33333333333334,1610612741,75,81,2025-11-23T02:33:26Z,4240000,False,167.0,193.0,1,right,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.46,,,,,,,,,,,,
436,PT07M25.00S,2025-11-23T02:32:17.8Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,75,81,2025-11-23T02:32:21Z,4250000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,435.0,3.0,2.0,1.0,,,,,
437,PT07M04.00S,2025-11-23T02:32:38.8Z,3,REGULAR,3pt,Jump Shot,[],1642273,2.0532194480946124,96.32352941176471,1610612764,75,81,2025-11-23T02:32:44Z,4260000,False,-232.0,-33.0,1,left,MISS K. George 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.4,,,,,,,,,,,,
438,PT07M00.00S,2025-11-23T02:32:42.8Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,75,81,2025-11-23T02:32:44Z,4270000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,437.0,5.0,5.0,0.0,,,,,
439,PT06M49.00S,2025-11-23T02:32:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.44480946123521,48.529411764705884,1610612741,77,81,2025-11-23T02:34:16Z,4280000,False,-7.0,94.0,1,right,N. Vučević 9' floating Jump Shot (20 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,20.0,9.4,C. White,1629632.0,4.0,,,,,,,,,
441,PT06M34.00S,2025-11-23T02:33:09.7Z,3,REGULAR,3pt,Jump Shot,[],1642259,32.14520367936925,61.76470588235294,1610612764,77,81,2025-11-23T02:33:15Z,4300000,False,-59.0,250.0,1,left,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.65,,,,,,,,,,,,
442,PT06M29.00S,2025-11-23T02:33:14.7Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,77,81,2025-11-23T02:33:15Z,4310000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,441.0,4.0,3.0,1.0,,,,,
443,PT06M16.00S,2025-11-23T02:33:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.93495400788436,55.88235294117647,1610612741,77,81,2025-11-23T02:33:30Z,4320000,False,29.0,23.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.75,,,,,,,,,,,,
444,PT06M14.00S,2025-11-23T02:33:29.4Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,77,81,2025-11-23T02:33:30Z,4330000,False,,,0,,K. George REBOUND (Off:3 Def:8),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,443.0,11.0,8.0,3.0,,,,,
445,PT06M08.00S,2025-11-23T02:33:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630557,25.57490144546649,16.176470588235293,1610612764,77,84,2025-11-23T02:33:39Z,4340000,False,169.0,188.0,1,left,C. Kispert 25' 3PT  (20 PTS) (B. Coulibaly 2 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Made,20.0,25.28,B. Coulibaly,1641731.0,2.0,,,,,,,,,
447,PT05M51.00S,2025-11-23T02:33:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.46057818659659,51.470588235294116,1610612741,77,84,2025-11-23T02:33:57Z,4360000,False,7.0,18.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.98,,,,,,,,,,,,
448,PT05M50.00S,2025-11-23T02:33:52.7Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,77,84,2025-11-23T02:33:52Z,4370000,False,,,0,,N. Vučević REBOUND (Off:9 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,447.0,10.0,1.0,9.0,,,,,
449,PT05M49.00S,2025-11-23T02:33:53.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,88.51839684625493,94.36274509803921,1610612741,77,84,2025-11-23T02:33:59Z,4380000,False,222.0,55.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.86,,,,,,,,,,,,
450,PT05M47.00S,2025-11-23T02:33:55.8Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,77,84,2025-11-23T02:33:59Z,4390000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,449.0,1.0,1.0,0.0,,,,,
451,PT05M40.00S,2025-11-23T02:34:02.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,7.440867279894875,50.49019607843137,1610612764,77,84,2025-11-23T02:34:06Z,4400000,False,-2.0,17.0,1,left,MISS B. Coulibaly driving DUNK - blocked,"[1641731, 1641824]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.76,,,,,,,,,Buzelis,1641824.0,,
452,PT05M40.00S,2025-11-23T02:34:02.9Z,3,REGULAR,block,,[],1641824,,,1610612764,77,84,2025-11-23T02:34:05Z,4410000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT05M37.00S,2025-11-23T02:34:05.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,77,84,2025-11-23T02:34:06Z,4420000,False,,,0,,J. Giddey REBOUND (Off:1 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,451.0,8.0,7.0,1.0,,,,,
454,PT05M30.00S,2025-11-23T02:34:12.9Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,77,84,2025-11-23T02:34:16Z,4430000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1642273]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,George,1642273.0
455,PT05M30.00S,2025-11-23T02:34:12.9Z,3,REGULAR,steal,,[],1642273,,,1610612764,77,84,2025-11-23T02:34:14Z,4440000,False,,,0,,K. George STEAL (3 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
456,PT05M23.00S,2025-11-23T02:34:20.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,4.28712220762155,96.32352941176471,1610612764,77,84,2025-11-23T02:34:37Z,4450000,False,-232.0,-12.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.19,,,,,,,,,,,,
457,PT05M21.00S,2025-11-23T02:34:23.9Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,77,84,2025-11-23T02:34:23Z,4460000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,456.0,2.0,1.0,1.0,,,,,
458,PT05M21.00S,2025-11-23T02:34:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641731,5.590000152587891,50.0,1610612764,77,84,2025-11-23T02:34:23Z,4470000,False,0.0,0.0,1,left,MISS B. Coulibaly tip Layup,[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
459,PT05M21.00S,2025-11-23T02:34:28.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,77,84,2025-11-23T02:34:28Z,4480000,False,,,0,,N. Vučević REBOUND (Off:9 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,458.0,11.0,2.0,9.0,,,,,
460,PT05M21.00S,2025-11-23T02:34:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,77,84,2025-11-23T02:34:31Z,4490000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,77,84,2025-11-23T02:37:21Z,4500000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,77,84,2025-11-23T02:37:21Z,4510000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,77,84,2025-11-23T02:37:21Z,4520000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],202696,,,1610612741,77,84,2025-11-23T02:37:21Z,4530000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],203468,,,1610612741,77,84,2025-11-23T02:37:21Z,4540000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,out,[],1642273,,,1610612741,77,84,2025-11-23T02:37:21Z,4550000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,77,84,2025-11-23T02:37:21Z,4560000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1630188,,,1610612741,77,84,2025-11-23T02:37:21Z,4570000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1630200,,,1610612741,77,84,2025-11-23T02:37:21Z,4580000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1628989,,,1610612741,77,84,2025-11-23T02:37:21Z,4590000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1630551,,,1610612741,77,84,2025-11-23T02:37:21Z,4600000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M21.00S,2025-11-23T02:37:01.3Z,3,REGULAR,substitution,in,[],1642267,,,1610612741,77,84,2025-11-23T02:37:21Z,4610000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M08.00S,2025-11-23T02:37:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.38042049934296,49.26470588235294,1610612741,79,84,2025-11-23T02:38:14Z,4620000,False,-4.0,10.0,1,right,J. Smith cutting Layup (5 PTS) (K. Huerter 2 AST),"[1630188, 1628989]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.04,K. Huerter,1628989.0,2.0,,,,,,,,,
475,PT04M44.00S,2025-11-23T02:38:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,11.645860709592641,52.69607843137255,1610612764,79,86,2025-11-23T02:38:11Z,4640000,False,-13.0,57.0,1,left,A. Sarr turnaround Jump Shot (14 PTS) (B. Coulibaly 3 AST),"[1642259, 1641731]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,5.86,B. Coulibaly,1641731.0,3.0,,,,,,,,,
477,PT04M29.00S,2025-11-23T02:38:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.5473061760841,50.245098039215684,1610612741,81,86,2025-11-23T02:38:32Z,4660000,False,1.0,74.0,1,right,J. Giddey 7' driving floating Jump Shot (11 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,7.4,,,,,,,,,,,,
478,PT04M29.00S,2025-11-23T02:38:29.2Z,3,REGULAR,foul,personal,['1freethrow'],1642267,,,1610612741,81,86,2025-11-23T02:38:41Z,4670000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Giddey 1 FT),"[1642267, 1630581]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
480,PT04M29.00S,2025-11-23T02:38:35.2Z,3,REGULAR,substitution,out,[],1642259,,,1610612741,81,86,2025-11-23T02:38:51Z,4690000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M29.00S,2025-11-23T02:38:35.2Z,3,REGULAR,substitution,in,[],1641774,,,1610612741,81,86,2025-11-23T02:38:51Z,4700000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M29.00S,2025-11-23T02:38:50.3Z,3,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,81,86,2025-11-23T02:38:55Z,4710000,False,,,0,,MISS J. Giddey Free Throw 1 of 1,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
483,PT04M26.00S,2025-11-23T02:38:53.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,81,86,2025-11-23T02:38:55Z,4720000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,482.0,1.0,1.0,0.0,,,,,
484,PT04M10.00S,2025-11-23T02:39:07.1Z,3,REGULAR,3pt,Jump Shot,[],1641774,33.196452036793694,47.05882352941176,1610612764,81,89,2025-11-23T02:39:16Z,4730000,False,15.0,260.0,1,left,T. Vukcevic 25' 3PT  (10 PTS) (C. Kispert 4 AST),"[1641774, 1630557]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,25.99,C. Kispert,1630557.0,4.0,,,,,,,,,
486,PT03M58.00S,2025-11-23T02:39:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630188,61.58015768725361,47.549019607843135,1610612741,81,89,2025-11-23T02:39:23Z,4750000,False,-12.0,309.0,1,right,MISS J. Smith 30' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,Missed,,30.88,,,,,,,,,,,,
487,PT03M55.00S,2025-11-23T02:39:21.5Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,81,89,2025-11-23T02:39:21Z,4760000,False,,,0,,J. Phillips REBOUND (Off:2 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,486.0,2.0,0.0,2.0,,,,,
488,PT03M51.00S,2025-11-23T02:39:25.8Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,81,89,2025-11-23T02:39:29Z,4770000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1641774]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,,,Vukcevic,1641774.0
489,PT03M51.00S,2025-11-23T02:39:25.8Z,3,REGULAR,steal,,[],1641774,,,1610612764,81,89,2025-11-23T02:39:27Z,4780000,False,,,0,,T. Vukcevic STEAL (2 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
490,PT03M46.00S,2025-11-23T02:39:31.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,30.699737187910642,27.941176470588236,1610612764,81,89,2025-11-23T02:40:46Z,4790000,False,110.0,236.0,1,left,MISS B. Carrington 26' running pullup 3PT,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.06,,,,,,,,,,,,
491,PT03M41.00S,2025-11-23T02:39:36.4Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,81,89,2025-11-23T02:39:36Z,4800000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,490.0,2.0,1.0,1.0,,,,,
492,PT03M41.00S,2025-11-23T02:39:36.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630551,5.590000152587891,50.0,1610612764,81,91,2025-11-23T02:39:36Z,4810000,False,0.0,0.0,1,left,J. Champagnie putback Layup (2 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,0.0,,,,,,,,,,,,
493,PT03M31.00S,2025-11-23T02:39:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612741,81,91,2025-11-23T02:39:54Z,4820000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630551, 1630581]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,202053.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
495,PT03M31.00S,2025-11-23T02:40:18.0Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,82,91,2025-11-23T02:40:18Z,4840000,False,,,0,,J. Giddey Free Throw 1 of 2 (12 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
496,PT03M31.00S,2025-11-23T02:40:19.0Z,3,REGULAR,substitution,out,[],1641731,,,1610612741,82,91,2025-11-23T02:40:29Z,4850000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M31.00S,2025-11-23T02:40:19.0Z,3,REGULAR,substitution,in,[],1641715,,,1610612741,82,91,2025-11-23T02:40:29Z,4860000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M31.00S,2025-11-23T02:40:44.0Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,83,91,2025-11-23T02:40:44Z,4870000,False,,,0,,J. Giddey Free Throw 2 of 2 (13 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
499,PT03M14.00S,2025-11-23T02:40:59.7Z,3,REGULAR,turnover,bad pass,[],1641774,,,1610612764,83,91,2025-11-23T02:41:08Z,4880000,False,,,0,,T. Vukcevic bad pass TURNOVER (2 TO),"[1641774, 1630581]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,,,Giddey,1630581.0
500,PT03M14.00S,2025-11-23T02:40:59.7Z,3,REGULAR,steal,,[],1630581,,,1610612741,83,91,2025-11-23T02:42:21Z,4890000,False,,,0,,J. Giddey STEAL (3 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
501,PT03M10.00S,2025-11-23T02:41:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.9862023653088,48.529411764705884,1610612741,85,91,2025-11-23T02:41:19Z,4900000,False,-7.0,13.0,1,right,T. Jones running reverse Layup (4 PTS) (J. Giddey 7 AST),"[1630200, 1630581]",1610612741.0,CHI,running reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.53,J. Giddey,1630581.0,7.0,,,,,,,,,
503,PT02M57.00S,2025-11-23T02:41:16.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,21.632720105124836,9.068627450980392,1610612764,85,91,2025-11-23T02:41:22Z,4920000,False,205.0,151.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.42,,,,,,,,,,,,
