actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
251,PT06M18.00S,2026-01-30T01:50:56.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612741,38,50,2026-01-30T01:50:59Z,2480000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M18.00S,2026-01-30T01:50:56.2Z,2,REGULAR,substitution,in,[],1642276,,,1610612741,38,50,2026-01-30T01:50:59Z,2490000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M18.00S,2026-01-30T01:51:15.3Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612741,39,50,2026-01-30T01:51:15Z,2500000,False,,,0,,K. Huerter Free Throw 2 of 2 (9 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
254,PT06M09.00S,2026-01-30T01:51:25.4Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.36202365308804,32.35294117647059,1610612748,39,50,2026-01-30T01:51:30Z,2510000,False,-88.0,254.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
255,PT06M05.00S,2026-01-30T01:51:29.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,39,50,2026-01-30T01:51:30Z,2520000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,254.0,3.0,3.0,0.0,,
256,PT06M01.00S,2026-01-30T01:51:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,13.354139290407357,3.9215686274509802,1610612741,39,50,2026-01-30T01:56:10Z,2530000,False,230.0,73.0,1,left,MISS A. Dosunmu 24' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
257,PT05M58.00S,2026-01-30T01:51:36.4Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,39,50,2026-01-30T01:58:52Z,2540000,False,,,0,,J. Smith REBOUND (Off:3 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,256.0,5.0,2.0,3.0,,
258,PT05M57.00S,2026-01-30T01:51:38.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,23.47240473061761,88.48039215686273,1610612741,39,50,2026-01-30T01:51:42Z,2550000,False,-192.0,168.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
259,PT05M55.00S,2026-01-30T01:51:40.5Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,39,50,2026-01-30T01:51:54Z,2560000,False,,,0,,D. Smith REBOUND (Off:0 Def:3),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,258.0,3.0,3.0,0.0,,
260,PT05M50.00S,2026-01-30T01:51:44.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630696,64.60249671484888,60.78431372549019,1610612748,39,50,2026-01-30T01:59:59Z,2570000,False,54.0,280.0,1,right,MISS D. Smith 28' running pullup 3PT,[1630696],1610612748.0,MIA,running pullup,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,28.53,Missed,,,,,,,,,,,,,,,,,,
261,PT05M47.00S,2026-01-30T01:51:47.3Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,39,50,2026-01-30T01:59:59Z,2580000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,260.0,3.0,2.0,1.0,,
262,PT05M42.00S,2026-01-30T01:51:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,91.80354796320631,53.67647058823529,1610612748,39,50,2026-01-30T01:51:58Z,2590000,False,18.0,25.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1630171]",1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,Okoro,1630171.0
263,PT05M42.00S,2026-01-30T01:51:53.6Z,2,REGULAR,block,,[],1630171,,,1610612748,39,50,2026-01-30T01:53:26Z,2600000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT05M38.00S,2026-01-30T01:51:57.6Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,39,50,2026-01-30T01:51:58Z,2610000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,262.0,4.0,3.0,1.0,,
265,PT05M34.00S,2026-01-30T01:52:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,10.726018396846255,97.54901960784314,1610612741,39,50,2026-01-30T01:54:12Z,2620000,False,-238.0,48.0,1,left,MISS K. Huerter 24' running 3PT,[1628989],1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
266,PT05M28.00S,2026-01-30T01:52:07.2Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,39,50,2026-01-30T01:52:07Z,2630000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,265.0,5.0,3.0,2.0,,
267,PT05M28.00S,2026-01-30T01:52:07.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641824,5.590000152587891,50.0,1610612741,41,50,2026-01-30T02:00:48Z,2640000,False,0.0,0.0,1,left,M. Buzelis tip DUNK (4 PTS),[1641824],1610612741.0,CHI,tip,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
268,PT05M13.00S,2026-01-30T01:52:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,89.7503285151117,48.59451593137255,1610612748,41,52,2026-01-30T01:52:29Z,2650000,False,-7.0,44.0,1,right,A. Wiggins driving floating Jump Shot (7 PTS) (K. Ware 2 AST),"[203952, 1642276]",1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.44,Made,7.0,K. Ware,1642276.0,2.0,,,,,,,,,,,,,,
270,PT05M05.00S,2026-01-30T01:52:32.4Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612741,41,52,2026-01-30T01:52:45Z,2670000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Smith 2 FT),"[1642276, 1630188]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,,,,2.0,0.0,Smith,1630188.0,,,,,,
272,PT05M05.00S,2026-01-30T01:53:04.3Z,2,REGULAR,freethrow,1 of 2,[],1630188,,,1610612741,42,52,2026-01-30T02:14:50Z,2690000,False,,,0,,J. Smith Free Throw 1 of 2 (10 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
351,PT05M05.00S,2026-01-30T01:53:07.4Z,2,REGULAR,substitution,out,[],1630171,,,1610612741,42,52,2026-01-30T02:16:03Z,2692500,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT05M05.00S,2026-01-30T01:53:07.4Z,2,REGULAR,substitution,out,[],1630696,,,1610612741,42,52,2026-01-30T02:16:03Z,2693750,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M05.00S,2026-01-30T01:53:07.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,42,52,2026-01-30T02:16:03Z,2694375,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT05M05.00S,2026-01-30T01:53:07.4Z,2,REGULAR,substitution,in,[],1642857,,,1610612741,42,52,2026-01-30T02:16:03Z,2694687,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M05.00S,2026-01-30T01:53:04.3Z,2,REGULAR,freethrow,2 of 2,[],1630188,,,1610612741,43,52,2026-01-30T02:14:50Z,2695000,False,,,0,,J. Smith Free Throw 2 of 2 (11 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
278,PT04M50.00S,2026-01-30T01:53:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612748,43,52,2026-01-30T02:00:48Z,2750000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Powell 2 FT),"[1630245, 1626181]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,,,,,1629178.0,,,,2.0,0.0,Powell,1626181.0,,,,,,
280,PT04M50.00S,2026-01-30T01:54:17.4Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612748,43,53,2026-01-30T02:15:14Z,2770000,False,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
355,PT04M50.00S,2026-01-30T01:54:40.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612748,43,53,2026-01-30T02:17:03Z,2772500,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT04M50.00S,2026-01-30T01:54:40.3Z,2,REGULAR,substitution,in,[],202696,,,1610612748,43,53,2026-01-30T02:17:03Z,2773750,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M50.00S,2026-01-30T01:54:17.4Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612748,43,54,2026-01-30T02:15:14Z,2775000,False,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
284,PT04M25.00S,2026-01-30T01:55:03.2Z,2,REGULAR,2pt,Jump Shot,[],202696,5.863994743758213,72.79411764705883,1610612741,43,54,2026-01-30T02:02:34Z,2795000,False,-114.0,3.0,1,left,MISS N. Vučević 11' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,11.4,Missed,,,,,,,,,,,,,,,,,,
285,PT04M23.00S,2026-01-30T01:55:05.2Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612741,43,54,2026-01-30T02:02:34Z,2797500,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,284.0,4.0,3.0,1.0,,
286,PT04M21.00S,2026-01-30T01:55:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641824,5.995400788436268,49.754901960784316,1610612741,43,54,2026-01-30T02:02:53Z,2798750,False,1.0,4.0,1,left,MISS M. Buzelis Layup,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
287,PT04M18.00S,2026-01-30T01:55:11.6Z,2,REGULAR,rebound,defensive,[],203952,,,1610612748,43,54,2026-01-30T02:02:53Z,2799375,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,286.0,1.0,1.0,0.0,,
288,PT04M10.00S,2026-01-30T01:55:18.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612748,43,54,2026-01-30T01:55:28Z,2850000,False,,,0,,C. White shooting personal FOUL (1 PF) (Ware 2 FT),"[1629632, 1642276]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,,,,1.0,0.0,Ware,1642276.0,,,,,,
290,PT04M10.00S,2026-01-30T01:55:46.5Z,2,REGULAR,freethrow,1 of 2,[],1642276,,,1610612748,43,54,2026-01-30T01:55:46Z,2870000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT04M10.00S,2026-01-30T01:55:46.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,43,54,2026-01-30T01:55:46Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,
292,PT04M10.00S,2026-01-30T01:56:01.9Z,2,REGULAR,freethrow,2 of 2,[],1642276,,,1610612748,43,55,2026-01-30T01:56:01Z,2890000,False,,,0,,K. Ware Free Throw 2 of 2 (7 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
293,PT03M51.00S,2026-01-30T01:56:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.1268068331143235,48.77450980392157,1610612741,43,55,2026-01-30T01:57:46Z,2900000,False,6.0,5.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1642276]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,Ware,1642276.0
298,PT03M51.00S,2026-01-30T01:56:27.6Z,2,REGULAR,block,,[],1642276,,,1610612741,43,55,2026-01-30T01:57:46Z,2905000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT03M51.00S,2026-01-30T01:56:27.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,43,55,2026-01-30T01:57:46Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,293.0,,,,,
295,PT03M51.00S,2026-01-30T01:56:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,55,2026-01-30T01:57:46Z,2920000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M45.00S,2026-01-30T01:59:54.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641824,12.697109067017081,52.94117647058824,1610612741,43,55,2026-01-30T02:04:33Z,2940000,False,-15.0,67.0,1,left,MISS M. Buzelis 6' fadeaway Shot,[1641824],1610612741.0,CHI,fadeaway,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,,
300,PT03M42.00S,2026-01-30T01:59:57.5Z,2,REGULAR,rebound,defensive,[],203952,,,1610612748,43,55,2026-01-30T01:59:57Z,2950000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,299.0,2.0,2.0,0.0,,
301,PT03M34.00S,2026-01-30T02:00:06.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,84.70762155059133,52.20588235294118,1610612748,43,55,2026-01-30T02:00:09Z,2960000,False,11.0,91.0,1,right,MISS K. Ware 9' turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,9.19,Missed,,,,,,,,,,,,,,,,,,
302,PT03M31.00S,2026-01-30T02:00:09.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,43,55,2026-01-30T02:00:09Z,2970000,False,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,301.0,5.0,4.0,1.0,,
303,PT03M26.00S,2026-01-30T02:00:14.6Z,2,REGULAR,3pt,Jump Shot,[],202696,21.632720105124836,7.352941176470589,1610612741,43,55,2026-01-30T02:00:20Z,2980000,False,213.0,151.0,1,left,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
304,PT03M22.00S,2026-01-30T02:00:18.6Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,43,55,2026-01-30T02:00:20Z,2990000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,303.0,4.0,3.0,1.0,,
305,PT03M18.00S,2026-01-30T02:00:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,91.5407358738502,49.754901960784316,1610612748,43,55,2026-01-30T02:00:29Z,3000000,False,-1.0,27.0,1,right,MISS P. Larsson running Layup - blocked,"[1641796, 1628989]",1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,Huerter,1628989.0
343,PT03M18.00S,2026-01-30T02:00:21.7Z,2,REGULAR,block,,[],1628989,,,1610612748,43,55,2026-01-30T02:06:43Z,3005000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT03M16.00S,2026-01-30T02:00:23.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,43,55,2026-01-30T02:00:29Z,3010000,False,,,0,,K. Huerter REBOUND (Off:1 Def:5),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,305.0,6.0,5.0,1.0,,
307,PT03M13.00S,2026-01-30T02:00:26.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,30.699737187910642,17.647058823529413,1610612741,46,55,2026-01-30T02:06:45Z,3020000,False,162.0,236.0,1,left,K. Huerter 28' 3PT running pullup (12 PTS),[1628989],1610612741.0,CHI,running pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,28.62,Made,12.0,,,,,,,,,,,,,,,,,
308,PT03M01.00S,2026-01-30T02:00:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.06636005256242,50.49019607843137,1610612748,46,57,2026-01-30T02:00:45Z,3030000,False,2.0,22.0,1,right,N. Powell driving reverse Layup (9 PTS),[1626181],1610612748.0,MIA,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.22,Made,9.0,,,,,,,,,,,,,,,,,
309,PT02M52.00S,2026-01-30T02:00:46.6Z,2,REGULAR,3pt,Jump Shot,[],202696,26.49474375821288,16.176470588235293,1610612741,46,57,2026-01-30T02:00:58Z,3040000,False,169.0,197.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
310,PT02M50.00S,2026-01-30T02:00:48.6Z,2,REGULAR,rebound,defensive,[],1642857,,,1610612748,46,57,2026-01-30T02:00:58Z,3050000,False,,,0,,K. Jakučionis REBOUND (Off:1 Def:2),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,309.0,3.0,2.0,1.0,,
311,PT02M43.00S,2026-01-30T02:00:58.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612748,46,57,2026-01-30T02:01:14Z,3060000,False,,,0,,M. Buzelis shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1641824, 203952]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,,,,2.0,0.0,Wiggins,203952.0,,,,,,
313,PT02M43.00S,2026-01-30T02:01:29.2Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,46,57,2026-01-30T02:01:29Z,3080000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT02M43.00S,2026-01-30T02:01:29.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,46,57,2026-01-30T02:01:29Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,,,,
315,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612748,46,57,2026-01-30T02:01:45Z,3100000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,46,57,2026-01-30T02:01:45Z,3110000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,out,[],1642857,,,1610612748,46,57,2026-01-30T02:01:45Z,3120000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,in,[],1630188,,,1610612748,46,57,2026-01-30T02:01:45Z,3130000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,46,57,2026-01-30T02:01:45Z,3140000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M43.00S,2026-01-30T02:01:31.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,46,57,2026-01-30T02:01:45Z,3150000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M43.00S,2026-01-30T02:02:00.0Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,46,58,2026-01-30T02:02:00Z,3160000,False,,,0,,A. Wiggins Free Throw 2 of 2 (8 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
322,PT02M24.00S,2026-01-30T02:02:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.389618922470433,49.01960784313725,1610612741,48,58,2026-01-30T02:02:23Z,3170000,False,5.0,8.0,1,left,M. Buzelis driving Layup (6 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,,,,,,,,,,,,,,,,,
323,PT02M11.00S,2026-01-30T02:02:32.2Z,2,REGULAR,3pt,Jump Shot,[],1628389,87.07293035479631,94.85294117647058,1610612748,48,58,2026-01-30T02:02:37Z,3180000,False,224.0,69.0,1,right,MISS B. Adebayo step back 3PT,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
324,PT02M07.00S,2026-01-30T02:02:36.4Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,48,58,2026-01-30T02:02:36Z,3190000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,323.0,6.0,4.0,2.0,,
325,PT01M57.00S,2026-01-30T02:02:47.7Z,2,REGULAR,2pt,Jump Shot,[],1629632,13.14060446780552,29.044117647058826,1610612741,48,58,2026-01-30T02:08:18Z,3200000,False,105.0,71.0,1,left,MISS C. White 12' turnaround fadeaway bank Shot,[1629632],1610612741.0,CHI,turnaround fadeaway bank,,,White,C. White,,,,,Mid-Range,8-16 Right,12.66,Missed,,,,,,,,,,,,,,,,,,
326,PT01M55.00S,2026-01-30T02:02:49.7Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,48,58,2026-01-30T02:02:52Z,3210000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,325.0,1.0,1.0,0.0,,
327,PT01M53.00S,2026-01-30T02:02:51.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203952,93.11760840998686,51.9607843137255,1610612748,48,60,2026-01-30T02:09:07Z,3220000,False,10.0,12.0,1,right,A. Wiggins running DUNK (10 PTS) (P. Larsson 2 AST),"[203952, 1641796]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.56,Made,10.0,P. Larsson,1641796.0,2.0,,,,,,,,,,,,,,
