actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
604,PT06M39.00S,2026-04-05T21:36:49.0Z,4,REGULAR,substitution,out,[],1626220,,,1610612741,97,102,2026-04-05T21:37:07Z,5900000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M39.00S,2026-04-05T21:36:49.0Z,4,REGULAR,substitution,in,[],1628960,,,1610612741,97,102,2026-04-05T21:37:07Z,5910000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M39.00S,2026-04-05T21:37:25.0Z,4,REGULAR,freethrow,1 of 2,[],1630644,,,1610612741,97,102,2026-04-05T21:37:25Z,5920000,False,,,0,,MISS M. McClung Free Throw 1 of 2,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
607,PT06M39.00S,2026-04-05T21:37:25.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,97,102,2026-04-05T21:37:25Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,,,,
608,PT06M39.00S,2026-04-05T21:37:38.0Z,4,REGULAR,freethrow,2 of 2,[],1630644,,,1610612741,98,102,2026-04-05T21:37:38Z,5940000,False,,,0,,M. McClung Free Throw 2 of 2 (3 PTS),[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,Made,,,,,,,,,3.0,,,,,
609,PT06M26.00S,2026-04-05T21:37:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.652431011826544,49.50980392156863,1610612756,98,104,2026-04-05T21:37:56Z,5950000,False,2.0,10.0,1,left,J. Green driving Layup (24 PTS) (O. Ighodaro 2 AST),"[1630224, 1642345]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,1.03,Made,,,,,,,,,24.0,O. Ighodaro,1642345.0,2.0,,
611,PT06M15.00S,2026-04-05T21:38:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.64323258869908,53.67647058823529,1610612741,98,104,2026-04-05T21:38:06Z,5970000,False,18.0,7.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,1.98,Missed,,,,,,,,,,,,,,
612,PT06M13.00S,2026-04-05T21:38:05.4Z,4,REGULAR,rebound,offensive,[],1629012,,,1610612741,98,104,2026-04-05T21:38:05Z,5980000,False,,,0,,C. Sexton REBOUND (Off:2 Def:3),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,611.0,5.0,3.0,2.0,,,,,,,,,,
613,PT06M13.00S,2026-04-05T21:38:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,94.40999984741211,50.0,1610612741,98,104,2026-04-05T21:38:05Z,5990000,False,0.0,0.0,1,right,MISS C. Sexton tip Layup,[1629012],1610612741.0,CHI,tip,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,0.0,Missed,,,,,,,,,,,,,,
614,PT06M12.00S,2026-04-05T21:38:05.9Z,4,REGULAR,rebound,defensive,[],1642345,,,1610612756,98,104,2026-04-05T21:38:05Z,6000000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,,,,,,,613.0,4.0,4.0,0.0,,,,,,,,,,
615,PT06M00.00S,2026-04-05T21:38:17.8Z,4,REGULAR,2pt,Jump Shot,[],1630224,18.478975032851512,27.450980392156865,1610612756,98,104,2026-04-05T21:38:22Z,6010000,False,113.0,121.0,1,left,MISS J. Green 16' pullup Shot,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,16.55,Missed,,,,,,,,,,,,,,
616,PT05M58.00S,2026-04-05T21:38:19.8Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612741,98,104,2026-04-05T21:38:22Z,6020000,False,,,0,,C. Sexton REBOUND (Off:2 Def:4),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,,,,,,,615.0,6.0,4.0,2.0,,,,,,,,,,
617,PT05M46.00S,2026-04-05T21:38:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630644,93.38042049934296,44.85294117647059,1610612741,100,104,2026-04-05T21:40:10Z,6030000,False,-26.0,10.0,1,right,M. McClung driving reverse Layup (5 PTS) (I. Okoro 5 AST),"[1630644, 1630171]",1610612741.0,CHI,driving reverse,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,,,,,2.75,Made,,,,,,,,,5.0,I. Okoro,1630171.0,5.0,,
619,PT05M30.00S,2026-04-05T21:38:48.1Z,4,REGULAR,3pt,Jump Shot,[],1626164,22.158344283837057,13.480392156862745,1610612756,100,107,2026-04-05T21:38:53Z,6050000,False,183.0,156.0,1,left,D. Booker 24' 3PT pullup (25 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,24.0,Made,,,,,,,,,25.0,,,,,
620,PT05M18.00S,2026-04-05T21:39:03.2Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630692,,,1610612741,100,107,2026-04-05T21:40:26Z,6060000,False,,,0,,J. Goodwin flagrant-type-1 personal FOUL (1 PF) (McClung 3 FT),"[1630692, 1630644]",1610612756.0,PHX,flagrant-type-1,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,1626301.0,,,,,,,1.0,0.0,McClung,1630644.0,,,,,,
623,PT05M18.00S,2026-04-05T21:41:13.6Z,4,REGULAR,freethrow,1 of 3,[],1630644,,,1610612741,100,107,2026-04-05T21:42:00Z,6090000,False,,,0,,MISS M. McClung flagrant Free Throw 1 of 3,[1630644],1610612741.0,CHI,flagrant,,,McClung,M. McClung,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
624,PT05M18.00S,2026-04-05T21:41:13.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,100,107,2026-04-05T21:41:13Z,6100000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,,,,
625,PT05M18.00S,2026-04-05T21:41:13.6Z,4,REGULAR,freethrow,2 of 3,[],1630644,,,1610612741,101,107,2026-04-05T21:42:00Z,6110000,False,,,0,,M. McClung flagrant Free Throw 2 of 3 (6 PTS),[1630644],1610612741.0,CHI,flagrant,,,McClung,M. McClung,,,,,,,,,,,,Made,,,,,,,,,6.0,,,,,
626,PT05M18.00S,2026-04-05T21:41:13.6Z,4,REGULAR,freethrow,3 of 3,[],1630644,,,1610612741,102,107,2026-04-05T21:42:00Z,6120000,False,,,0,,M. McClung flagrant Free Throw 3 of 3 (7 PTS),[1630644],1610612741.0,CHI,flagrant,,,McClung,M. McClung,,,,,,,,,,,,Made,,,,,,,,,7.0,,,,,
628,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,102,107,2026-04-05T21:41:58Z,6140000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,102,107,2026-04-05T21:41:58Z,6150000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,in,[],1630200,,,1610612756,102,107,2026-04-05T21:41:58Z,6160000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,in,[],1631109,,,1610612756,102,107,2026-04-05T21:41:58Z,6170000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,102,107,2026-04-05T21:41:58Z,6180000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M18.00S,2026-04-05T21:41:39.2Z,4,REGULAR,substitution,out,[],1630172,,,1610612756,102,107,2026-04-05T21:42:26Z,6185000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M05.00S,2026-04-05T21:42:06.6Z,4,REGULAR,3pt,Jump Shot,[],1627824,92.19776609724047,95.09803921568627,1610612741,102,107,2026-04-05T21:42:15Z,6190000,False,225.0,21.0,1,right,MISS G. Yabusele 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,22.65,Missed,,,,,,,,,,,,,,
634,PT04M57.00S,2026-04-05T21:42:14.6Z,4,REGULAR,rebound,offensive,[],1629012,,,1610612741,102,107,2026-04-05T21:42:29Z,6200000,False,,,0,,C. Sexton REBOUND (Off:3 Def:4),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,,,,633.0,7.0,4.0,3.0,,,,,,,,,,
635,PT04M54.00S,2026-04-05T21:42:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,93.11760840998686,4.166666666666666,1610612741,102,107,2026-04-05T21:42:29Z,6210000,False,-229.0,12.0,1,right,MISS I. Okoro 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,22.95,Missed,,,,,,,,,,,,,,
636,PT04M53.00S,2026-04-05T21:42:17.8Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612756,102,107,2026-04-05T21:42:57Z,6220000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,635.0,4.0,4.0,0.0,,,,,,,,,,
638,PT04M39.00S,2026-04-05T21:42:31.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,5.338370565045992,89.95098039215686,1610612756,102,109,2026-04-05T21:43:12Z,6230000,False,-200.0,-2.0,1,left,D. Booker 19' turnaround fadeaway Jump Shot (27 PTS),[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,19.98,Made,,,,,,,,,27.0,,,,,
639,PT04M31.00S,2026-04-05T21:42:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630644,93.64323258869908,47.794117647058826,1610612741,104,109,2026-04-05T21:43:18Z,6240000,False,-11.0,7.0,1,right,M. McClung driving Layup (9 PTS),[1630644],1610612741.0,CHI,driving,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,,,,,1.32,Made,,,,,,,,,9.0,,,,,
640,PT04M12.00S,2026-04-05T21:42:59.2Z,4,REGULAR,2pt,Jump Shot,[],1626164,12.040078843626807,27.696078431372552,1610612756,104,109,2026-04-05T21:44:02Z,6250000,False,112.0,61.0,1,left,MISS D. Booker 12' pullup bank Shot,[1626164],1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,12.7,Missed,,,,,,,,,,,,,,
641,PT04M08.00S,2026-04-05T21:43:03.2Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612756,104,109,2026-04-05T21:43:09Z,6260000,False,,,0,,G. Allen REBOUND (Off:3 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Right,,,,,,,640.0,5.0,2.0,3.0,,,,,,,,,,
642,PT04M08.00S,2026-04-05T21:43:16.5Z,4,REGULAR,foul,personal,[],1630171,,,1610612756,104,109,2026-04-05T21:43:30Z,6270000,False,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 1628960]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,1626301.0,,,,,,,3.0,0.0,Allen,1628960.0,,,,,,
644,PT04M04.00S,2026-04-05T21:43:39.8Z,4,REGULAR,turnover,lost ball,[],1631109,,,1610612756,104,109,2026-04-05T21:43:44Z,6290000,False,,,0,,M. Williams lost ball TURNOVER (2 TO),"[1631109, 1630171]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,2.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,
645,PT04M04.00S,2026-04-05T21:43:39.8Z,4,REGULAR,steal,,[],1630171,,,1610612741,104,109,2026-04-05T21:43:42Z,6300000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
646,PT03M58.00S,2026-04-05T21:43:46.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,94.30026281208936,44.6078431372549,1610612741,106,109,2026-04-05T21:46:02Z,6310000,False,-27.0,1.0,1,right,T. Jones running Layup (27 PTS) (C. Sexton 1 AST),"[1630200, 1629012]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,2.7,Made,,,,,,,,,27.0,C. Sexton,1629012.0,1.0,,
648,PT03M58.00S,2026-04-05T21:43:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,106,109,2026-04-05T21:43:51Z,6330000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M58.00S,2026-04-05T21:46:45.9Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,106,109,2026-04-05T21:46:54Z,6340000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M58.00S,2026-04-05T21:46:45.9Z,4,REGULAR,substitution,in,[],1631221,,,1610612756,106,109,2026-04-05T21:46:54Z,6350000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M44.00S,2026-04-05T21:47:02.6Z,4,REGULAR,foul,personal,[],1630200,,,1610612756,106,109,2026-04-05T21:47:13Z,6360000,False,,,0,,T. Jones personal FOUL (3 PF),"[1630200, 1630224]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,2882.0,,,,,,,3.0,0.0,Green,1630224.0,,,,,,
653,PT03M33.00S,2026-04-05T21:47:39.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,11.514454664914586,67.64705882352942,1610612756,106,109,2026-04-05T21:48:32Z,6380000,False,-88.0,56.0,1,left,MISS D. Booker 10' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,10.43,Missed,,,,,,,,,,,,,,
654,PT03M28.00S,2026-04-05T21:47:44.0Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612741,106,109,2026-04-05T21:47:48Z,6390000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,653.0,3.0,3.0,0.0,,,,,,,,,,
655,PT03M26.00S,2026-04-05T21:47:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630200,94.30026281208936,49.50980392156863,1610612741,108,109,2026-04-05T21:47:53Z,6400000,False,-2.0,1.0,1,right,T. Jones running Layup (29 PTS),[1630200],1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,0.27,Made,,,,,,,,,29.0,,,,,
656,PT03M03.00S,2026-04-05T21:48:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,14.011169513797633,60.78431372549019,1610612756,108,111,2026-04-05T21:48:14Z,6410000,False,-54.0,79.0,1,left,D. Brooks 9' turnaround fadeaway Jump Shot (12 PTS),[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.58,Made,,,,,,,,,12.0,,,,,
657,PT02M53.00S,2026-04-05T21:48:24.9Z,4,REGULAR,foul,offensive,[],1630171,,,1610612741,108,111,2026-04-05T21:48:40Z,6420000,False,,,0,,I. Okoro off-the-ball offensive FOUL (4 PF),"[1630171, 1626164]",1610612741.0,CHI,off-the-ball,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,1626301.0,,,,,,,4.0,0.0,Booker,1626164.0,,,,,,
659,PT02M53.00S,2026-04-05T21:48:24.9Z,4,REGULAR,turnover,offensive foul,[],1630171,,,1610612741,108,111,2026-04-05T21:48:24Z,6440000,False,,,0,,I. Okoro offensive foul TURNOVER (3 TO),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,3.0,,,1626301.0,,,,,,,,,,,,,,,,
660,PT02M44.00S,2026-04-05T21:48:50.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,8.623521681997373,3.9215686274509802,1610612756,108,111,2026-04-05T21:48:56Z,6450000,False,230.0,29.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,,,23.22,Missed,,,,,,,,,,,,,,
661,PT02M41.00S,2026-04-05T21:48:54.4Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612756,108,111,2026-04-05T21:48:54Z,6460000,False,,,0,,M. Williams REBOUND (Off:3 Def:4),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Right Corner 3,24+ Right,,,,,,,660.0,7.0,4.0,3.0,,,,,,,,,,
662,PT02M30.00S,2026-04-05T21:49:07.3Z,4,REGULAR,foul,personal,[],1629012,,,1610612756,108,111,2026-04-05T21:49:18Z,6470000,False,,,0,,C. Sexton personal FOUL (3 PF),"[1629012, 1628415]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,,,,2882.0,,,,,,,3.0,0.0,Brooks,1628415.0,,,,,,
664,PT02M30.00S,2026-04-05T21:49:21.7Z,4,REGULAR,substitution,out,[],1630644,,,1610612756,108,111,2026-04-05T21:49:24Z,6490000,False,,,0,,SUB out: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M30.00S,2026-04-05T21:49:21.7Z,4,REGULAR,substitution,in,[],1631159,,,1610612756,108,111,2026-04-05T21:49:24Z,6500000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M23.00S,2026-04-05T21:49:39.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,6.915243101182654,95.34313725490196,1610612756,108,114,2026-04-05T21:49:43Z,6510000,False,-227.0,13.0,1,left,D. Brooks 3PT  (15 PTS) (J. Green 3 AST),"[1628415, 1630224]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,22.7,Made,,,,,,,,,15.0,J. Green,1630224.0,3.0,,
668,PT02M05.00S,2026-04-05T21:49:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627824,67.88764783180025,32.1078431372549,1610612741,108,114,2026-04-05T21:50:03Z,6530000,False,-89.0,249.0,1,right,MISS G. Yabusele 26' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,26.5,Missed,,,,,,,,,,,,,,
669,PT02M00.00S,2026-04-05T21:50:02.0Z,4,REGULAR,rebound,offensive,[],1629012,,,1610612741,108,114,2026-04-05T21:50:03Z,6540000,False,,,0,,C. Sexton REBOUND (Off:4 Def:4),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,668.0,8.0,4.0,4.0,,,,,,,,,,
670,PT01M59.00S,2026-04-05T21:50:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631159,93.38042049934296,49.01960784313725,1610612741,108,114,2026-04-05T21:50:07Z,6550000,False,-5.0,10.0,1,right,MISS L. Miller Layup,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,1.09,Missed,,,,,,,,,,,,,,
671,PT01M57.00S,2026-04-05T21:50:05.3Z,4,REGULAR,rebound,offensive,[],1631159,,,1610612741,108,114,2026-04-05T21:52:32Z,6560000,False,,,0,,L. Miller REBOUND (Off:3 Def:6),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,,670.0,9.0,6.0,3.0,,,,,,,,,,
672,PT01M57.00S,2026-04-05T21:50:05.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631159,94.40999984741211,50.0,1610612741,108,114,2026-04-05T21:52:36Z,6570000,False,0.0,0.0,1,right,MISS L. Miller tip Layup,[1631159],1610612741.0,CHI,tip,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
673,PT01M55.00S,2026-04-05T21:50:07.8Z,4,REGULAR,rebound,offensive,[],1631159,,,1610612741,108,114,2026-04-05T21:52:36Z,6580000,False,,,0,,L. Miller REBOUND (Off:4 Def:6),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,,,672.0,10.0,6.0,4.0,,,,,,,,,,
674,PT01M55.00S,2026-04-05T21:50:07.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631159,94.40999984741211,50.0,1610612741,108,114,2026-04-05T21:51:08Z,6590000,False,0.0,0.0,1,right,MISS L. Miller putback Layup - blocked,"[1631159, 1628415]",1610612741.0,CHI,putback,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,Brooks,1628415.0
675,PT01M55.00S,2026-04-05T21:50:07.3Z,4,REGULAR,block,,[],1628415,,,1610612741,108,114,2026-04-05T21:50:09Z,6600000,False,,,0,,D. Brooks BLOCK (1 BLK),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
676,PT01M55.00S,2026-04-05T21:50:07.3Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612756,108,114,2026-04-05T21:50:11Z,6610000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,674.0,4.0,4.0,0.0,,,,,,,,,,
677,PT01M33.00S,2026-04-05T21:50:29.7Z,4,REGULAR,3pt,Jump Shot,[],1626164,31.882391590013142,41.17647058823529,1610612756,108,117,2026-04-05T21:50:36Z,6620000,False,44.0,247.0,1,left,D. Booker 25' 3PT fadeaway (30 PTS) (J. Green 4 AST),"[1626164, 1630224]",1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,25.11,Made,,,,,,,,,30.0,J. Green,1630224.0,4.0,,
679,PT01M24.00S,2026-04-05T21:50:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.51182654402102,53.18627450980392,1610612741,108,117,2026-04-05T21:50:47Z,6640000,False,16.0,8.0,1,right,MISS T. Jones driving Layup - blocked,"[1630200, 1631221]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,1.8,Missed,,,,,,,,,,,,,Gillespie,1631221.0
680,PT01M24.00S,2026-04-05T21:50:43.2Z,4,REGULAR,block,,[],1631221,,,1610612741,108,117,2026-04-05T21:50:45Z,6650000,False,,,0,,C. Gillespie BLOCK (1 BLK),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
681,PT01M24.00S,2026-04-05T21:50:43.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,108,117,2026-04-05T21:50:47Z,6660000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,679.0,,,,,,,,,,,,,
683,PT01M24.00S,2026-04-05T21:50:55.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,108,117,2026-04-05T21:50:55Z,6680000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M22.00S,2026-04-05T21:52:43.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631159,92.06636005256242,95.34313725490196,1610612741,108,117,2026-04-05T21:52:48Z,6690000,False,227.0,22.0,1,right,MISS L. Miller 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Right Corner 3,24+ Right,,,,,22.78,Missed,,,,,,,,,,,,,,
685,PT01M16.00S,2026-04-05T21:52:49.2Z,4,REGULAR,rebound,defensive,[],1631221,,,1610612756,108,117,2026-04-05T21:52:48Z,6700000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,,,,,684.0,2.0,2.0,0.0,,,,,,,,,,
686,PT00M55.40S,2026-04-05T21:53:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.915243101182654,52.94117647058824,1610612756,108,117,2026-04-05T21:53:18Z,6710000,False,-15.0,13.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,1.93,Missed,,,,,,,,,,,,,,
