actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
600,PT07M34.00S,2025-12-04T03:09:24.5Z,4,REGULAR,turnover,bad pass,[],1642856,,,1610612751,83,97,2025-12-04T03:09:29Z,5840000,False,,,0,,E. Dëmin bad pass TURNOVER (3 TO),"[1642856, 1631207]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Terry,1631207.0,,,,,,,,,,,
601,PT07M34.00S,2025-12-04T03:09:24.5Z,4,REGULAR,steal,,[],1631207,,,1610612741,83,97,2025-12-04T03:09:26Z,5850000,False,,,0,,D. Terry STEAL (2 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
602,PT07M30.00S,2025-12-04T03:09:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,92.06636005256242,48.28431372549019,1610612741,85,97,2025-12-04T03:09:34Z,5860000,False,-9.0,22.0,1,right,D. Terry running finger roll Layup (4 PTS),[1631207],1610612741.0,CHI,running finger roll,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,4.0,,,,,,,,,,
603,PT07M15.00S,2025-12-04T03:09:42.8Z,4,REGULAR,3pt,Jump Shot,[],1641730,4.812746386333772,95.58823529411765,1610612751,85,100,2025-12-04T03:09:48Z,5870000,False,-228.0,-7.0,1,left,N. Clowney 3PT  (20 PTS) (D. Wolf 3 AST),"[1641730, 1642874]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,,,,20.0,,,,D. Wolf,1642874.0,3.0,,,,
605,PT06M59.00S,2025-12-04T03:10:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.27792378449409,50.0,1610612741,85,100,2025-12-04T03:10:09Z,5890000,False,0.0,29.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
606,PT06M57.00S,2025-12-04T03:10:08.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,85,100,2025-12-04T03:10:09Z,5900000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,605.0,4.0,4.0,0.0,,,,,,,,,,,,,,
607,PT06M43.00S,2025-12-04T03:10:22.3Z,4,REGULAR,3pt,Jump Shot,[],1642856,17.427726675427067,93.87254901960785,1610612751,85,100,2025-12-04T03:10:29Z,5910000,False,-219.0,111.0,1,left,MISS E. Dëmin 24' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
608,PT06M37.00S,2025-12-04T03:10:28.3Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,85,100,2025-12-04T03:10:29Z,5920000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,607.0,7.0,6.0,1.0,,,,,,,,,,,,,,
609,PT06M37.00S,2025-12-04T03:10:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,85,100,2025-12-04T03:10:28Z,5930000,False,0.0,0.0,1,left,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
610,PT06M37.00S,2025-12-04T03:10:29.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,85,100,2025-12-04T03:10:29Z,5940000,False,,,0,,N. Vučević REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,609.0,11.0,8.0,3.0,,,,,,,,,,,,,,
611,PT06M32.00S,2025-12-04T03:10:34.0Z,4,REGULAR,3pt,Jump Shot,[],1631207,68.80749014454665,21.813725490196077,1610612741,85,100,2025-12-04T03:11:03Z,5950000,False,-141.0,241.0,1,right,MISS D. Terry 27' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,27.89,Missed,,,,,,,,,,,,,,,,,,
612,PT06M28.00S,2025-12-04T03:10:38.0Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612741,85,100,2025-12-04T03:10:44Z,5960000,False,,,0,,J. Giddey REBOUND (Off:2 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,611.0,10.0,8.0,2.0,,,,,,,,,,,,,,
613,PT06M27.00S,2025-12-04T03:10:38.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,89.83245729303549,40.19607843137255,1610612741,87,100,2025-12-04T03:10:50Z,5970000,False,-49.0,43.0,1,right,J. Giddey 6' bank Jump Shot (28 PTS),[1630581],1610612741.0,CHI,bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,,,,,,,28.0,,,,,,,,,,
614,PT06M10.00S,2025-12-04T03:10:56.0Z,4,REGULAR,turnover,bad pass,[],1642874,,,1610612751,87,100,2025-12-04T03:11:00Z,5980000,False,,,0,,D. Wolf bad pass TURNOVER (4 TO),"[1642874, 1630245]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,,4.0,Dosunmu,1630245.0,,,,,,,,,,,
615,PT06M10.00S,2025-12-04T03:10:56.0Z,4,REGULAR,steal,,[],1630245,,,1610612741,87,100,2025-12-04T03:10:57Z,5990000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
616,PT06M05.00S,2025-12-04T03:11:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.11760840998686,51.225490196078425,1610612741,87,100,2025-12-04T03:11:07Z,6000000,False,6.0,12.0,1,right,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
617,PT06M01.00S,2025-12-04T03:11:04.4Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612741,87,100,2025-12-04T03:11:04Z,6010000,False,,,0,,D. Terry REBOUND (Off:2 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,616.0,5.0,3.0,2.0,,,,,,,,,,,,,,
618,PT06M01.00S,2025-12-04T03:11:04.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631207,94.40999984741211,50.0,1610612741,89,100,2025-12-04T03:11:36Z,6020000,False,0.0,0.0,1,right,D. Terry tip Layup (6 PTS),[1631207],1610612741.0,CHI,tip,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,6.0,,,,,,,,,,
619,PT05M54.00S,2025-12-04T03:11:11.3Z,4,REGULAR,3pt,Jump Shot,[],1642874,25.57490144546649,15.441176470588236,1610612751,89,103,2025-12-04T03:11:15Z,6030000,False,173.0,188.0,1,left,D. Wolf 25' 3PT  (8 PTS) (E. Dëmin 4 AST),"[1642874, 1642856]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,25.53,Made,,,,,,,,8.0,,,,E. Dëmin,1642856.0,4.0,,,,
621,PT05M44.00S,2025-12-04T03:11:26.9Z,4,REGULAR,foul,offensive,[],1631207,,,1610612741,89,103,2025-12-04T03:11:47Z,6050000,False,,,0,,D. Terry off-the-ball offensive FOUL (3 PF),"[1631207, 1630533]",1610612741.0,CHI,off-the-ball,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1201.0,,,,,,3.0,0.0,Williams,1630533.0
623,PT05M44.00S,2025-12-04T03:11:26.9Z,4,REGULAR,turnover,offensive foul,[],1631207,,,1610612741,89,103,2025-12-04T03:11:26Z,6070000,False,,,0,,D. Terry offensive foul TURNOVER (1 TO),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,1201.0,,,,,,,,,
624,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,out,[],1631207,,,1610612751,89,103,2025-12-04T03:11:53Z,6080000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,89,103,2025-12-04T03:11:53Z,6090000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,89,103,2025-12-04T03:11:53Z,6100000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,in,[],1630172,,,1610612751,89,103,2025-12-04T03:11:53Z,6110000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,in,[],1629008,,,1610612751,89,103,2025-12-04T03:11:53Z,6120000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M44.00S,2025-12-04T03:11:40.7Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,89,103,2025-12-04T03:11:53Z,6130000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M31.00S,2025-12-04T03:12:03.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,25.969119579500656,80.14705882352942,1610612751,89,106,2025-12-04T03:12:37Z,6140000,False,-151.0,192.0,1,left,Z. Williams 24' 3PT pullup (6 PTS) (N. Claxton 8 AST),"[1630533, 1629651]",1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,24.38,Made,,,,,,,,6.0,,,,N. Claxton,1629651.0,8.0,,,,
632,PT05M29.00S,2025-12-04T03:12:12.9Z,4,REGULAR,foul,technical,['1freethrow'],1630533,,,1610612741,89,106,2025-12-04T03:12:20Z,6160000,False,,,0,,Z. Williams technical FOUL (1 Tech),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,2003.0,,,,,,1.0,1.0,,
633,PT05M29.00S,2025-12-04T03:12:36.8Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,90,106,2025-12-04T03:12:36Z,6170000,False,,,0,,A. Dosunmu technical Free Throw 1 of 1 (16 PTS),[1630245],1610612741.0,CHI,technical,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,,
634,PT05M23.00S,2025-12-04T03:12:59.8Z,4,REGULAR,foul,personal,[],1630533,,,1610612741,90,106,2025-12-04T03:13:08Z,6180000,False,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 1630581]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1201.0,,,,,,2.0,1.0,Giddey,1630581.0
636,PT05M14.00S,2025-12-04T03:13:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,90.62089356110381,46.32352941176471,1610612741,90,106,2025-12-04T03:13:38Z,6200000,False,-18.0,36.0,1,right,MISS A. Dosunmu floating Shot - blocked,"[1630245, 1629651]",1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,Claxton,1629651.0,,,,,,,
637,PT05M14.00S,2025-12-04T03:13:34.1Z,4,REGULAR,block,,[],1629651,,,1610612741,90,106,2025-12-04T03:13:36Z,6210000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT05M14.00S,2025-12-04T03:13:34.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,90,106,2025-12-04T03:13:38Z,6220000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,636.0,,,,,,,,,,,,,,,,,
640,PT05M07.00S,2025-12-04T03:13:58.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,80.6340341655716,41.911764705882355,1610612741,92,106,2025-12-04T03:15:53Z,6240000,False,-40.0,130.0,1,right,N. Vučević 13' turnaround Jump Shot (16 PTS) (J. Giddey 11 AST),"[202696, 1630581]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,13.57,Made,,,,,,,,16.0,,,,J. Giddey,1630581.0,11.0,,,,
641,PT04M44.00S,2025-12-04T03:14:21.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,4.681340341655716,48.28431372549019,1610612751,92,108,2025-12-04T03:14:28Z,6250000,False,9.0,-8.0,1,left,Z. Williams alley-oop DUNK (8 PTS) (N. Claxton 9 AST),"[1630533, 1629651]",1610612751.0,BKN,alley-oop,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,8.0,,,,N. Claxton,1629651.0,9.0,,,,
643,PT04M33.00S,2025-12-04T03:14:35.1Z,4,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612741,92,108,2025-12-04T03:14:42Z,6270000,False,,,0,,D. Wolf shooting personal FOUL (2 PF) (Williams 2 FT),"[1642874, 1630172]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,,,,,,2.0,0.0,Williams,1630172.0
645,PT04M33.00S,2025-12-04T03:15:03.1Z,4,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,93,108,2025-12-04T03:15:03Z,6290000,False,,,0,,P. Williams Free Throw 1 of 2 (6 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
646,PT04M33.00S,2025-12-04T03:15:03.9Z,4,REGULAR,substitution,out,[],1630533,,,1610612741,93,108,2025-12-04T03:15:08Z,6300000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M33.00S,2025-12-04T03:15:03.9Z,4,REGULAR,substitution,in,[],1641730,,,1610612741,93,108,2025-12-04T03:15:08Z,6310000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M33.00S,2025-12-04T03:15:22.3Z,4,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,94,108,2025-12-04T03:15:22Z,6320000,False,,,0,,P. Williams Free Throw 2 of 2 (7 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
650,PT04M09.00S,2025-12-04T03:15:47.5Z,4,REGULAR,turnover,bad pass,[],1642874,,,1610612751,94,108,2025-12-04T03:16:30Z,6330000,False,,,0,,D. Wolf bad pass TURNOVER (5 TO),"[1642874, 202696]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Left Center,,,,,,,5.0,Vučević,202696.0,,,,,,,,,,,
651,PT04M09.00S,2025-12-04T03:15:47.5Z,4,REGULAR,steal,,[],202696,,,1610612741,94,108,2025-12-04T03:15:49Z,6340000,False,,,0,,N. Vučević STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
652,PT03M59.00S,2025-12-04T03:15:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641824,91.93495400788436,47.549019607843135,1610612741,96,108,2025-12-04T03:16:02Z,6350000,False,-12.0,23.0,1,right,M. Buzelis driving finger roll Layup (14 PTS),[1641824],1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,14.0,,,,,,,,,,
653,PT03M36.00S,2025-12-04T03:16:20.0Z,4,REGULAR,3pt,Jump Shot,[],1642856,25.706307490144546,81.86274509803921,1610612751,96,111,2025-12-04T03:16:23Z,6360000,False,-159.0,189.0,1,left,E. Dëmin 24' 3PT  (10 PTS) (M. Porter Jr. 4 AST),"[1642856, 1629008]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,24.73,Made,,,,,,,,10.0,,,,M. Porter Jr.,1629008.0,4.0,,,,
655,PT03M28.00S,2025-12-04T03:16:29.4Z,4,REGULAR,turnover,bad pass,[],1641824,,,1610612741,96,111,2025-12-04T03:16:33Z,6380000,False,,,0,,M. Buzelis bad pass TURNOVER (3 TO),"[1641824, 1642856]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Dëmin,1642856.0,,,,,,,,,,,
656,PT03M28.00S,2025-12-04T03:16:29.4Z,4,REGULAR,steal,,[],1642856,,,1610612751,96,111,2025-12-04T03:16:31Z,6390000,False,,,0,,E. Dëmin STEAL (2 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
657,PT03M21.00S,2025-12-04T03:16:36.1Z,4,REGULAR,turnover,bad pass,[],1642856,,,1610612751,96,111,2025-12-04T03:18:03Z,6400000,False,,,0,,E. Dëmin bad pass TURNOVER (4 TO),"[1642856, 1630245]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,Dosunmu,1630245.0,,,,,,,,,,,
658,PT03M21.00S,2025-12-04T03:16:36.1Z,4,REGULAR,steal,,[],1630245,,,1610612741,96,111,2025-12-04T03:18:03Z,6410000,False,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
659,PT03M15.00S,2025-12-04T03:16:41.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641824,89.56964520367937,46.32352941176471,1610612741,96,111,2025-12-04T03:16:49Z,6420000,False,-18.0,46.0,1,right,MISS M. Buzelis running Layup,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
661,PT03M11.00S,2025-12-04T03:16:45.8Z,4,REGULAR,rebound,defensive,[],1641730,,,1610612751,96,111,2025-12-04T03:16:49Z,6440000,False,,,0,,N. Clowney REBOUND (Off:3 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,659.0,7.0,4.0,3.0,,,,,,,,,,,,,,
662,PT02M54.00S,2025-12-04T03:17:02.5Z,4,REGULAR,3pt,Jump Shot,[],1629008,30.699737187910642,40.44117647058824,1610612751,96,111,2025-12-04T03:18:51Z,6450000,False,48.0,236.0,1,left,MISS M. Porter Jr. 24' pullup 3PT,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.09,Missed,,,,,,,,,,,,,,,,,,
663,PT02M53.00S,2025-12-04T03:17:03.5Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,96,111,2025-12-04T03:17:08Z,6460000,False,,,0,,J. Giddey REBOUND (Off:2 Def:9),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,662.0,11.0,9.0,2.0,,,,,,,,,,,,,,
664,PT02M53.00S,2025-12-04T03:17:09.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,96,111,2025-12-04T03:17:09Z,6470000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,out,[],1630581,,,1610612741,96,111,2025-12-04T03:18:47Z,6480000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,out,[],202696,,,1610612741,96,111,2025-12-04T03:18:47Z,6490000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,96,111,2025-12-04T03:18:47Z,6500000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,96,111,2025-12-04T03:18:47Z,6510000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,out,[],1642856,,,1610612741,96,111,2025-12-04T03:18:47Z,6520000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,in,[],1641801,,,1610612741,96,111,2025-12-04T03:18:47Z,6530000,False,,,0,,SUB in: E. Miller,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,in,[],1642950,,,1610612741,96,111,2025-12-04T03:18:47Z,6540000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,in,[],1641763,,,1610612741,96,111,2025-12-04T03:18:47Z,6550000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,in,[],1628975,,,1610612741,96,111,2025-12-04T03:18:47Z,6560000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M53.00S,2025-12-04T03:18:27.6Z,4,REGULAR,substitution,in,[],1630533,,,1610612741,96,111,2025-12-04T03:18:47Z,6570000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M38.00S,2025-12-04T03:19:01.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,91.40932982917214,54.90196078431373,1610612741,96,111,2025-12-04T03:20:12Z,6580000,False,25.0,28.0,1,right,MISS J. Carter driving floating bank Shot,[1628975],1610612741.0,CHI,driving floating bank,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
676,PT02M36.00S,2025-12-04T03:19:03.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,96,111,2025-12-04T03:19:05Z,6590000,False,,,0,,N. Claxton REBOUND (Off:1 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,675.0,8.0,7.0,1.0,,,,,,,,,,,,,,
677,PT02M20.00S,2025-12-04T03:19:20.7Z,4,REGULAR,turnover,out-of-bounds,[],1642874,,,1610612751,96,111,2025-12-04T03:19:29Z,6600000,False,,,0,,D. Wolf bad pass out-of-bounds TURNOVER (6 TO),[1642874],1610612751.0,BKN,bad pass,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,,,,,6.0,,,,2003.0,,,,,,,,,
678,PT02M02.00S,2025-12-04T03:19:45.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641801,67.23061760840999,67.15686274509804,1610612741,96,111,2025-12-04T03:19:50Z,6610000,False,86.0,256.0,1,right,MISS E. Miller 26' 3PT,[1641801],1610612741.0,CHI,,,,Miller,E. Miller,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
679,PT02M00.00S,2025-12-04T03:19:48.0Z,4,REGULAR,rebound,offensive,[],1628975,,,1610612741,96,111,2025-12-04T03:19:48Z,6620000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,678.0,2.0,1.0,1.0,,,,,,,,,,,,,,
680,PT01M52.00S,2025-12-04T03:19:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641801,91.67214191852825,48.77450980392157,1610612741,98,111,2025-12-04T03:20:01Z,6630000,False,-6.0,26.0,1,right,E. Miller cutting Layup (2 PTS) (J. Carter 1 AST),"[1641801, 1628975]",1610612741.0,CHI,cutting,,,Miller,E. Miller,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,2.0,,,,J. Carter,1628975.0,1.0,,,,
