actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
592,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,out,[],1642265,,,1610612741,91,94,2026-02-23T03:07:16Z,5780000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,out,[],1628969,,,1610612741,91,94,2026-02-23T03:07:16Z,5790000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612741,91,94,2026-02-23T03:07:16Z,5800000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612741,91,94,2026-02-23T03:07:16Z,5810000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612741,91,94,2026-02-23T03:07:16Z,5820000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,in,[],1630574,,,1610612741,91,94,2026-02-23T03:07:16Z,5830000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,in,[],1628384,,,1610612741,91,94,2026-02-23T03:07:16Z,5840000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M31.00S,2026-02-23T03:06:57.8Z,4,REGULAR,substitution,in,[],1628973,,,1610612741,91,94,2026-02-23T03:07:16Z,5850000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M31.00S,2026-02-23T03:07:24.1Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612741,92,94,2026-02-23T03:07:24Z,5860000,False,,,0,,C. Sexton Free Throw 2 of 2 (8 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
601,PT05M06.00S,2026-02-23T03:07:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630574,9.280551905387648,56.61764705882353,1610612752,92,94,2026-02-23T03:07:54Z,5870000,False,-33.0,35.0,1,left,MISS A. Hukporti driving Layup - blocked,"[1630574, 1630172]",1610612752.0,NYK,driving,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,4.8,Missed,,,,,,,,,,,,,,,Williams,1630172.0
602,PT05M06.00S,2026-02-23T03:07:50.4Z,4,REGULAR,block,,[],1630172,,,1610612752,92,94,2026-02-23T03:07:52Z,5880000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT05M03.00S,2026-02-23T03:07:53.4Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,92,94,2026-02-23T03:07:54Z,5890000,False,,,0,,N. Richards REBOUND (Off:5 Def:7),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,601.0,12.0,7.0,5.0,,,,,,,
604,PT04M57.00S,2026-02-23T03:08:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,92.32917214191852,56.86274509803921,1610612741,92,94,2026-02-23T03:16:11Z,5900000,False,34.0,20.0,1,right,MISS I. Okoro cutting Layup - blocked,"[1630171, 1628973]",1610612741.0,CHI,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,3.95,Missed,,,,,,,,,,,,,,,Brunson,1628973.0
605,PT04M57.00S,2026-02-23T03:08:00.1Z,4,REGULAR,block,,[],1628973,,,1610612741,92,94,2026-02-23T03:08:02Z,5910000,False,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT04M55.00S,2026-02-23T03:08:02.1Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,92,94,2026-02-23T03:08:05Z,5920000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,604.0,4.0,4.0,0.0,,,,,,,
607,PT04M43.00S,2026-02-23T03:08:14.5Z,4,REGULAR,2pt,Jump Shot,[],1628973,10.988830486202366,72.79411764705883,1610612752,92,94,2026-02-23T03:16:40Z,5930000,False,-114.0,51.0,1,left,MISS J. Brunson 12' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,12.48,Missed,,,,,,,,,,,,,,,,
608,PT04M39.00S,2026-02-23T03:08:18.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612741,92,94,2026-02-23T03:08:21Z,5940000,False,,,0,,N. Richards REBOUND (Off:5 Def:8),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,,607.0,13.0,8.0,5.0,,,,,,,
663,PT04M30.00S,2026-02-23T03:08:34.2Z,4,REGULAR,turnover,bad pass,[],1629012,,,1610612741,92,94,2026-02-23T03:20:00Z,5969375,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1630574]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Hukporti,1630574.0,,
664,PT04M30.00S,2026-02-23T03:08:34.2Z,4,REGULAR,steal,,[],1630574,,,1610612752,92,94,2026-02-23T03:18:58Z,5969687,False,,,0,,A. Hukporti STEAL (2 STL),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
611,PT04M24.00S,2026-02-23T03:08:36.4Z,4,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,92,94,2026-02-23T03:25:52Z,5970000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (2 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,2530.0,2.0,,,,,,,,,,,,,,,,,,
612,PT04M24.00S,2026-02-23T03:08:45.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,92,94,2026-02-23T03:08:45Z,5980000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,out,[],1629012,,,1610612741,92,94,2026-02-23T03:10:28Z,5990000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,92,94,2026-02-23T03:10:28Z,6000000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,out,[],1630631,,,1610612741,92,94,2026-02-23T03:10:28Z,6010000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,in,[],1641824,,,1610612741,92,94,2026-02-23T03:10:28Z,6020000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,92,94,2026-02-23T03:10:28Z,6030000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M24.00S,2026-02-23T03:10:09.7Z,4,REGULAR,substitution,in,[],1628969,,,1610612741,92,94,2026-02-23T03:10:28Z,6040000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M10.00S,2026-02-23T03:10:52.3Z,4,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,92,94,2026-02-23T03:10:59Z,6060000,False,,,0,,M. Buzelis bad pass out-of-bounds TURNOVER (3 TO),[1641824],1610612741.0,CHI,bad pass,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,1628953.0,3.0,,,,,,,,,,,,,,,,,,
624,PT03M51.00S,2026-02-23T03:11:17.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,20.581471747700395,27.450980392156865,1610612752,92,94,2026-02-23T03:11:26Z,6070000,False,113.0,141.0,1,left,MISS J. Brunson 18' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,18.05,Missed,,,,,,,,,,,,,,,,
625,PT03M46.00S,2026-02-23T03:11:22.5Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612741,92,94,2026-02-23T03:11:26Z,6080000,False,,,0,,I. Okoro REBOUND (Off:3 Def:3),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,624.0,6.0,3.0,3.0,,,,,,,
626,PT03M42.00S,2026-02-23T03:11:25.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,65.1281208935611,51.71568627450981,1610612741,95,94,2026-02-23T03:11:32Z,6090000,False,9.0,275.0,1,right,M. Buzelis 27' 3PT running (15 PTS) (J. Giddey 5 AST),"[1641824, 1630581]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,27.54,Made,15.0,,,,,,,,,J. Giddey,1630581.0,5.0,,,,
628,PT03M22.00S,2026-02-23T03:11:46.8Z,4,REGULAR,3pt,Jump Shot,[],1628384,29.25427069645204,20.098039215686274,1610612752,95,94,2026-02-23T03:11:58Z,6110000,False,150.0,222.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,26.81,Missed,,,,,,,,,,,,,,,,
629,PT03M20.00S,2026-02-23T03:11:48.8Z,4,REGULAR,rebound,defensive,[],1641824,,,1610612741,95,94,2026-02-23T03:11:58Z,6120000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,628.0,4.0,4.0,0.0,,,,,,,
631,PT03M03.00S,2026-02-23T03:12:43.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,95,94,2026-02-23T03:14:48Z,6140000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M03.00S,2026-02-23T03:14:23.8Z,4,REGULAR,substitution,out,[],1630574,,,1610612741,95,94,2026-02-23T03:14:26Z,6160000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M03.00S,2026-02-23T03:14:23.8Z,4,REGULAR,substitution,in,[],1626157,,,1610612741,95,94,2026-02-23T03:14:26Z,6170000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M01.00S,2026-02-23T03:14:41.5Z,4,REGULAR,foul,personal,[],1626157,,,1610612741,95,94,2026-02-23T03:14:49Z,6180000,False,,,0,,K. Towns personal FOUL (4 PF),"[1626157, 1630171]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,4.0,0.0,Okoro,1630171.0,,,,,,,,,,,
638,PT02M50.00S,2026-02-23T03:15:14.3Z,4,REGULAR,2pt,Jump Shot,[],1630581,94.69448094612353,17.647058823529413,1610612741,95,94,2026-02-23T03:27:34Z,6200000,False,-162.0,-3.0,1,right,MISS J. Giddey 16' pullup Shot - blocked,"[1630581, 1628384]",1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left,,,16.18,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0
639,PT02M50.00S,2026-02-23T03:15:14.3Z,4,REGULAR,block,,[],1628384,,,1610612741,95,94,2026-02-23T03:15:17Z,6210000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
640,PT02M49.00S,2026-02-23T03:15:15.3Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,95,94,2026-02-23T03:27:34Z,6220000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:6),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left,,,,,,,,,,638.0,8.0,6.0,2.0,,,,,,,
641,PT02M34.00S,2026-02-23T03:15:27.3Z,4,REGULAR,3pt,Jump Shot,[],1626157,26.888961892247043,15.686274509803921,1610612752,95,97,2026-02-23T03:15:30Z,6230000,False,172.0,200.0,1,left,K. Towns 26' 3PT  (25 PTS) (O. Anunoby 2 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,26.38,Made,25.0,,,,,,,,,O. Anunoby,1628384.0,2.0,,,,
643,PT02M12.00S,2026-02-23T03:15:48.6Z,4,REGULAR,3pt,Jump Shot,[],1641824,70.90998685939553,73.77450980392157,1610612741,95,97,2026-02-23T03:27:57Z,6250000,False,119.0,221.0,1,right,MISS M. Buzelis 25' pullup 3PT,[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,25.09,Missed,,,,,,,,,,,,,,,,
644,PT02M11.00S,2026-02-23T03:15:49.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,95,97,2026-02-23T03:15:52Z,6260000,False,,,0,,K. Towns REBOUND (Off:4 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,643.0,11.0,7.0,4.0,,,,,,,
645,PT02M00.00S,2026-02-23T03:16:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.835085413929041,48.03921568627451,1610612752,95,99,2026-02-23T03:16:07Z,6270000,False,10.0,21.0,1,left,K. Towns driving finger roll Layup (27 PTS) (J. Brunson 8 AST),"[1626157, 1628973]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,2.33,Made,27.0,,,,,,,,,J. Brunson,1628973.0,8.0,,,,
647,PT01M50.00S,2026-02-23T03:16:14.0Z,4,REGULAR,3pt,Jump Shot,[],1641824,92.9862023653088,1.4705882352941175,1610612741,95,99,2026-02-23T03:16:19Z,6290000,False,-243.0,13.0,1,right,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,24.3,Missed,,,,,,,,,,,,,,,,
648,PT01M47.00S,2026-02-23T03:16:17.0Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,95,99,2026-02-23T03:16:19Z,6300000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,647.0,5.0,5.0,0.0,,,,,,,
649,PT01M38.00S,2026-02-23T03:16:26.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,32.933639947437584,57.59803921568627,1610612752,95,99,2026-02-23T03:16:31Z,6310000,False,-38.0,257.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,25.99,Missed,,,,,,,,,,,,,,,,
650,PT01M35.00S,2026-02-23T03:16:30.2Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,95,99,2026-02-23T03:16:30Z,6320000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,649.0,7.0,5.0,2.0,,,,,,,
693,PT01M31.00S,2026-02-23T03:16:39.3Z,4,REGULAR,turnover,lost ball,[],1628384,,,1610612752,95,99,2026-02-23T03:30:50Z,6355000,False,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1630581]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Giddey,1630581.0,,
694,PT01M31.00S,2026-02-23T03:16:39.3Z,4,REGULAR,steal,,[],1630581,,,1610612741,95,99,2026-02-23T03:30:50Z,6357500,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
657,PT01M14.00S,2026-02-23T03:16:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,66.5735873850197,33.088235294117645,1610612741,95,99,2026-02-23T03:34:35Z,6390000,False,-85.0,262.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,27.5,Missed,,,,,,,,,,,,,,,,
658,PT01M10.00S,2026-02-23T03:16:54.6Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,95,99,2026-02-23T03:16:56Z,6400000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:7),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,657.0,9.0,7.0,2.0,,,,,,,
659,PT00M55.00S,2026-02-23T03:17:13.1Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612752,95,99,2026-02-23T03:17:18Z,6410000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Towns 2 FT),"[1630208, 1626157]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,3.0,0.0,Towns,1626157.0,,,,,,,,,,,
661,PT00M55.00S,2026-02-23T03:18:57.5Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,95,99,2026-02-23T03:18:57Z,6430000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
662,PT00M55.00S,2026-02-23T03:18:57.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,95,99,2026-02-23T03:18:57Z,6440000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,,
665,PT00M55.00S,2026-02-23T03:18:58.7Z,4,REGULAR,substitution,out,[],1630208,,,1610612752,95,99,2026-02-23T03:19:11Z,6450000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M55.00S,2026-02-23T03:18:58.7Z,4,REGULAR,substitution,out,[],1641824,,,1610612752,95,99,2026-02-23T03:19:11Z,6460000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M55.00S,2026-02-23T03:18:58.7Z,4,REGULAR,substitution,in,[],1630172,,,1610612752,95,99,2026-02-23T03:19:11Z,6470000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M55.00S,2026-02-23T03:18:58.7Z,4,REGULAR,substitution,in,[],1627824,,,1610612752,95,99,2026-02-23T03:19:11Z,6480000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M55.00S,2026-02-23T03:19:28.7Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,95,100,2026-02-23T03:19:28Z,6490000,False,,,0,,K. Towns Free Throw 2 of 2 (28 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
670,PT00M55.00S,2026-02-23T03:19:33.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,95,100,2026-02-23T03:19:33Z,6500000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M50.90S,2026-02-23T03:21:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.46057818659659,50.245098039215684,1610612741,97,100,2026-02-23T03:24:18Z,6510000,False,1.0,18.0,1,right,J. Giddey driving Layup (6 PTS) (P. Williams 8 AST),"[1630581, 1630172]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.84,Made,6.0,,,,,,,,,P. Williams,1630172.0,8.0,,,,
673,PT00M50.90S,2026-02-23T03:21:30.8Z,4,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612741,97,100,2026-02-23T03:21:37Z,6530000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Giddey 1 FT),"[1628384, 1630581]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,202027.0,,,,,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,
675,PT00M50.90S,2026-02-23T03:22:02.9Z,4,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,97,100,2026-02-23T03:22:02Z,6550000,False,,,0,,MISS J. Giddey Free Throw 1 of 1,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
676,PT00M48.10S,2026-02-23T03:22:04.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,97,100,2026-02-23T03:22:04Z,6560000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,675.0,8.0,6.0,2.0,,,,,,,
677,PT00M26.60S,2026-02-23T03:22:26.1Z,4,REGULAR,3pt,Jump Shot,[],1628969,4.418528252299605,95.09803921568627,1610612752,97,103,2026-02-23T03:24:48Z,6570000,False,-225.0,-11.0,1,left,M. Bridges 3PT  (11 PTS) (J. Brunson 9 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,22.58,Made,11.0,,,,,,,,,J. Brunson,1628973.0,9.0,,,,
679,PT00M26.40S,2026-02-23T03:22:33.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,97,103,2026-02-23T03:22:33Z,6590000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M26.40S,2026-02-23T03:24:04.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612741,97,103,2026-02-23T03:24:10Z,6600000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M26.40S,2026-02-23T03:24:04.1Z,4,REGULAR,substitution,in,[],1629013,,,1610612741,97,103,2026-02-23T03:24:10Z,6610000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M22.50S,2026-02-23T03:24:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,49.50980392156863,1610612741,99,103,2026-02-23T03:36:27Z,6620000,False,-2.0,17.0,1,right,T. Jones driving reverse Layup (8 PTS) (J. Giddey 6 AST),"[1630200, 1630581]",1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,1.73,Made,8.0,,,,,,,,,J. Giddey,1630581.0,6.0,,,,
683,PT00M21.60S,2026-02-23T03:24:29.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612752,99,103,2026-02-23T03:25:07Z,6630000,False,,,0,,I. Okoro personal FOUL (3 PF) (Brunson 2 FT),"[1630171, 1628973]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,202027.0,,,,,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,
685,PT00M21.60S,2026-02-23T03:25:07.8Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,99,104,2026-02-23T03:25:07Z,6650000,False,,,0,,J. Brunson Free Throw 1 of 2 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
686,PT00M21.60S,2026-02-23T03:25:08.9Z,4,REGULAR,substitution,out,[],1630171,,,1610612752,99,104,2026-02-23T03:25:14Z,6660000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M21.60S,2026-02-23T03:25:08.9Z,4,REGULAR,substitution,in,[],1641824,,,1610612752,99,104,2026-02-23T03:25:14Z,6670000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
