actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
644,PT06M02.00S,2024-10-31T02:23:34.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,7.966491458607096,44.6078431372549,1610612751,95,105,2024-10-31T02:23:39Z,6390000,False,27.0,22.0,1,left,J. Wilson driving reverse Layup (10 PTS) (B. Simmons 3 AST),"[1630592, 1627732]",1610612751.0,BKN,,Wilson,J. Wilson,driving reverse,Restricted Area,0-8 Center,3.51,Made,,,,,10.0,B. Simmons,1627732.0,3.0,,,,,,,,,,,,,,,
646,PT05M58.00S,2024-10-31T02:23:44.0Z,4,REGULAR,foul,personal,[],1630533,,,1610612763,95,105,2024-10-31T02:23:49Z,6410000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1630590]",1610612751.0,BKN,101283.0,Williams,Z. Williams,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,3.0,0.0,Pippen Jr.,1630590.0,,,,,,,,
648,PT05M58.00S,2024-10-31T02:23:48.9Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,95,105,2024-10-31T02:23:52Z,6430000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M58.00S,2024-10-31T02:23:48.9Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,95,105,2024-10-31T02:23:52Z,6440000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M43.00S,2024-10-31T02:24:12.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,88.38699080157687,61.274509803921575,1610612763,97,105,2024-10-31T02:24:16Z,6450000,False,56.0,57.0,1,right,J. Jackson Jr. 8' turnaround Hook (26 PTS),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,turnaround,In The Paint (Non-RA),8-16 Right,8.0,Made,,,,,26.0,,,,,,,,,,,,,,,,,,
651,PT05M23.00S,2024-10-31T02:24:33.7Z,4,REGULAR,foul,personal,['3freethrow'],1628991,,,1610612751,97,105,2024-10-31T02:24:47Z,6460000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Thomas 3 FT),"[1628991, 1630560]",1610612763.0,MEM,1626302.0,Jackson Jr.,J. Jackson Jr.,shooting,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,4.0,0.0,Thomas,1630560.0,,,,,,,,
653,PT05M23.00S,2024-10-31T02:25:09.6Z,4,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,97,106,2024-10-31T02:25:48Z,6480000,False,,,0,,C. Thomas Free Throw 1 of 3 (12 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,12.0,,,,,,,,,,,,,,,,,,
654,PT05M23.00S,2024-10-31T02:25:09.6Z,4,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,97,107,2024-10-31T02:25:48Z,6490000,False,,,0,,C. Thomas Free Throw 2 of 3 (13 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,13.0,,,,,,,,,,,,,,,,,,
655,PT05M23.00S,2024-10-31T02:25:25.6Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,97,107,2024-10-31T02:25:28Z,6500000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M23.00S,2024-10-31T02:25:25.6Z,4,REGULAR,substitution,in,[],203471,,,1610612751,97,107,2024-10-31T02:25:28Z,6510000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M23.00S,2024-10-31T02:25:09.6Z,4,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,97,108,2024-10-31T02:25:48Z,6520000,False,,,0,,C. Thomas Free Throw 3 of 3 (14 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,14.0,,,,,,,,,,,,,,,,,,
658,PT05M11.00S,2024-10-31T02:25:56.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,89.70105124835742,49.50980392156863,1610612763,99,108,2024-10-31T02:26:00Z,6530000,False,-2.0,44.0,1,right,J. Jackson Jr. driving Hook (28 PTS) (J. Wells 3 AST),"[1628991, 1642377]",1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,driving,In The Paint (Non-RA),0-8 Center,4.44,Made,,,,,28.0,J. Wells,1642377.0,3.0,,,,,,,,,,,,,,,
660,PT04M42.00S,2024-10-31T02:26:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,6.389618922470433,39.950980392156865,1610612751,99,110,2024-10-31T02:26:29Z,6550000,False,50.0,8.0,1,left,J. Wilson driving Layup (12 PTS) (C. Thomas 2 AST),"[1630592, 1630560]",1610612751.0,BKN,,Wilson,J. Wilson,driving,In The Paint (Non-RA),0-8 Center,5.08,Made,,,,,12.0,C. Thomas,1630560.0,2.0,,,,,,,,,,,,,,,
662,PT04M27.00S,2024-10-31T02:26:39.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,89.83245729303549,41.66666666666667,1610612763,99,110,2024-10-31T02:26:43Z,6570000,False,-42.0,43.0,1,right,MISS J. LaRavia 6' fadeaway Shot,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,fadeaway,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M24.00S,2024-10-31T02:26:42.9Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,99,110,2024-10-31T02:26:43Z,6580000,False,,,0,,J. Wilson REBOUND (Off:3 Def:4),[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,In The Paint (Non-RA),0-8 Center,,,662.0,7.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
664,PT04M08.00S,2024-10-31T02:27:03.1Z,4,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612751,99,110,2024-10-31T02:27:17Z,6590000,False,,,0,,J. LaRavia shooting personal FOUL (3 PF) (Thomas 2 FT),"[1631222, 1630560]",1610612763.0,MEM,101283.0,LaRavia,J. LaRavia,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Thomas,1630560.0,,,,,,,,
666,PT04M08.00S,2024-10-31T02:27:29.2Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,99,111,2024-10-31T02:27:29Z,6610000,False,,,0,,C. Thomas Free Throw 1 of 2 (15 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,15.0,,,,,,,,,,,,,,,,,,
667,PT04M08.00S,2024-10-31T02:27:30.0Z,4,REGULAR,substitution,out,[],1630590,,,1610612751,99,111,2024-10-31T02:27:36Z,6620000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M08.00S,2024-10-31T02:27:30.0Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,99,111,2024-10-31T02:27:36Z,6630000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M08.00S,2024-10-31T02:27:30.0Z,4,REGULAR,substitution,in,[],1629630,,,1610612751,99,111,2024-10-31T02:27:36Z,6640000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M08.00S,2024-10-31T02:27:30.0Z,4,REGULAR,substitution,in,[],1630533,,,1610612751,99,111,2024-10-31T02:27:36Z,6650000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M08.00S,2024-10-31T02:28:02.7Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,99,112,2024-10-31T02:28:02Z,6660000,False,,,0,,C. Thomas Free Throw 2 of 2 (16 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,,,,16.0,,,,,,,,,,,,,,,,,,
672,PT03M54.00S,2024-10-31T02:28:17.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,93.51182654402102,50.49019607843137,1610612763,101,112,2024-10-31T02:28:21Z,6670000,False,2.0,8.0,1,right,J. Jackson Jr. alley-oop DUNK (30 PTS) (J. Wells 4 AST),"[1628991, 1642377]",1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,alley-oop,Restricted Area,0-8 Center,0.89,Made,,,,,30.0,J. Wells,1642377.0,4.0,,,,,,,,,,,,,,,
674,PT03M34.00S,2024-10-31T02:28:37.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,26.363337713534822,18.872549019607842,1610612751,101,112,2024-10-31T02:28:42Z,6690000,False,156.0,195.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,step back,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M31.00S,2024-10-31T02:28:40.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,101,112,2024-10-31T02:28:42Z,6700000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,Above the Break 3,24+ Right Center,,,674.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
676,PT03M28.00S,2024-10-31T02:28:44.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,73.01248357424441,78.92156862745098,1610612763,104,112,2024-10-31T02:40:59Z,6710000,False,145.0,201.0,1,right,J. Wells 24' 3PT running pullup (9 PTS) (J. Morant 11 AST),"[1642377, 1629630]",1610612763.0,MEM,,Wells,J. Wells,running pullup,Above the Break 3,24+ Right Center,24.78,Made,,,,,9.0,J. Morant,1629630.0,11.0,,,,,,,,,,,,,,,
678,PT03M05.00S,2024-10-31T02:29:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.652431011826544,43.872549019607845,1610612751,104,114,2024-10-31T02:29:12Z,6730000,False,31.0,10.0,1,left,D. Schröder finger roll Layup (31 PTS),[203471],1610612751.0,BKN,,Schröder,D. Schröder,finger roll,Restricted Area,0-8 Center,3.22,Made,,,,,31.0,,,,,,,,,,,,,,,,,,
679,PT02M54.00S,2024-10-31T02:29:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,88.51839684625493,56.372549019607845,1610612763,104,114,2024-10-31T02:29:21Z,6740000,False,32.0,55.0,1,right,MISS J. LaRavia 6' driving Layup,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,driving,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M51.00S,2024-10-31T02:29:20.8Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,104,114,2024-10-31T02:29:20Z,6750000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:2),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,In The Paint (Non-RA),0-8 Center,,,679.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
681,PT02M51.00S,2024-10-31T02:29:20.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631222,94.40999984741211,50.0,1610612763,104,114,2024-10-31T02:29:25Z,6760000,False,0.0,0.0,1,right,MISS J. LaRavia tip Layup,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,tip,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M51.00S,2024-10-31T02:29:20.8Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,104,114,2024-10-31T02:29:25Z,6770000,False,,,0,,J. LaRavia REBOUND (Off:4 Def:2),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Restricted Area,0-8 Center,,,681.0,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
683,PT02M48.00S,2024-10-31T02:29:23.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631222,94.40999984741211,50.0,1610612763,104,114,2024-10-31T02:38:04Z,6780000,False,0.0,0.0,1,right,MISS J. LaRavia putback Layup,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,putback,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,,,,,,
684,PT02M47.00S,2024-10-31T02:29:24.4Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,104,114,2024-10-31T02:38:04Z,6790000,False,,,0,,J. LaRavia REBOUND (Off:5 Def:2),[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Restricted Area,0-8 Center,,,683.0,7.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
746,PT02M46.00S,2024-10-31T02:29:33.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631222,91.93495400788436,47.30392156862745,1610612763,104,114,2024-10-31T02:38:04Z,6795000,False,-13.0,23.0,1,right,MISS J. LaRavia tip Layup,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,tip,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,,,,,,
747,PT02M46.00S,2024-10-31T02:29:33.3Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,104,114,2024-10-31T02:38:00Z,6797500,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,Schröder,D. Schröder,,Restricted Area,0-8 Center,,,746.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
685,PT02M31.00S,2024-10-31T02:29:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,9.543363994743759,44.85294117647059,1610612751,104,114,2024-10-31T02:30:24Z,6800000,False,26.0,37.0,1,left,MISS C. Thomas driving Layup - blocked,"[1630560, 1642377]",1610612751.0,BKN,,Thomas,C. Thomas,driving,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,Wells,1642377.0,,,,,,
686,PT02M31.00S,2024-10-31T02:29:43.2Z,4,REGULAR,block,,[],1642377,,,1610612751,104,114,2024-10-31T02:29:45Z,6810000,False,,,0,,J. Wells BLOCK (1 BLK),[1642377],1610612763.0,MEM,,Wells,J. Wells,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT02M31.00S,2024-10-31T02:29:43.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,104,114,2024-10-31T02:30:35Z,6815000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,In The Paint (Non-RA),0-8 Center,,,685.0,,,,,,,,,,,,,,,,,,,,,,
687,PT02M31.00S,2024-10-31T02:29:55.8Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,104,114,2024-10-31T02:30:21Z,6820000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT02M31.00S,2024-10-31T02:29:55.8Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,104,114,2024-10-31T02:30:21Z,6830000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT02M29.00S,2024-10-31T02:30:21.5Z,4,REGULAR,jumpball,recovered,[],1629634,,,1610612763,104,114,2024-10-31T02:30:21Z,6840000,False,,,0,,Jump Ball J. Wells vs. C. Thomas: Tip to B. Clarke,"[1629634, 1642377, 1630560]",1610612763.0,MEM,,Clarke,B. Clarke,heldball,,,,,,,,,,,,,,,,,,,,,,B. Clarke,1629634.0,Wells,1642377.0,Thomas,1630560.0
693,PT02M18.00S,2024-10-31T02:30:33.0Z,4,REGULAR,3pt,Jump Shot,[],1629630,68.01905387647832,61.029411764705884,1610612763,104,114,2024-10-31T02:30:47Z,6870000,False,55.0,248.0,1,right,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,,Morant,J. Morant,step back,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,,,,,,
694,PT02M18.00S,2024-10-31T02:30:33.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,104,114,2024-10-31T02:30:47Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,Above the Break 3,24+ Center,,,693.0,,,,,,,,,,,,,,,,,,,,,,
695,PT02M18.00S,2024-10-31T02:30:37.5Z,4,REGULAR,foul,personal,[],203471,,,1610612763,104,114,2024-10-31T02:38:35Z,6890000,False,,,0,,D. Schröder loose ball personal FOUL (1 PF),"[203471, 1628991]",1610612751.0,BKN,1626302.0,Schröder,D. Schröder,loose ball,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
697,PT02M06.00S,2024-10-31T02:31:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612763,104,114,2024-10-31T02:31:20Z,6910000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Clarke 2 FT),"[1629661, 1629634]",1610612751.0,BKN,101283.0,Johnson,C. Johnson,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Clarke,1629634.0,,,,,,,,
699,PT02M06.00S,2024-10-31T02:31:37.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,105,114,2024-10-31T02:31:37Z,6930000,False,,,0,,B. Clarke Free Throw 1 of 2 (12 PTS),[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,Made,,,,,12.0,,,,,,,,,,,,,,,,,,
700,PT02M06.00S,2024-10-31T02:31:38.1Z,4,REGULAR,substitution,out,[],1630533,,,1610612763,105,114,2024-10-31T02:31:50Z,6940000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT02M06.00S,2024-10-31T02:31:38.1Z,4,REGULAR,substitution,in,[],1627827,,,1610612763,105,114,2024-10-31T02:31:50Z,6950000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT02M06.00S,2024-10-31T02:32:01.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,106,114,2024-10-31T02:32:01Z,6960000,False,,,0,,B. Clarke Free Throw 2 of 2 (13 PTS),[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,Made,,,,,13.0,,,,,,,,,,,,,,,,,,
703,PT01M49.00S,2024-10-31T02:32:23.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,32.276609724047304,46.568627450980394,1610612751,106,117,2024-10-31T02:32:28Z,6970000,False,17.0,251.0,1,left,C. Thomas 25' 3PT  (19 PTS) (D. Finney-Smith 4 AST),"[1630560, 1627827]",1610612751.0,BKN,,Thomas,C. Thomas,,Above the Break 3,24+ Center,25.15,Made,,,,,19.0,D. Finney-Smith,1627827.0,4.0,,,,,,,,,,,,,,,
706,PT01M41.00S,2024-10-31T02:32:54.6Z,4,REGULAR,3pt,Jump Shot,[],1642377,66.96780551905388,55.63725490196079,1610612763,106,117,2024-10-31T02:33:01Z,7000000,False,28.0,258.0,1,right,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,Wells,J. Wells,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,,,,,,
707,PT01M38.00S,2024-10-31T02:32:57.6Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,106,117,2024-10-31T02:33:01Z,7010000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,Above the Break 3,24+ Center,,,706.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
708,PT01M38.00S,2024-10-31T02:33:00.8Z,4,REGULAR,foul,personal,[],1629630,,,1610612751,106,117,2024-10-31T02:33:10Z,7020000,False,,,0,,J. Morant personal FOUL (3 PF),"[1629630, 1629661]",1610612763.0,MEM,1626302.0,Morant,J. Morant,,Mid-Range,8-16 Left,,,,,,,,,,,,,,3.0,1.0,Johnson,1629661.0,,,,,,,,
710,PT01M18.00S,2024-10-31T02:33:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,10.068988173455978,46.81372549019608,1610612751,106,119,2024-10-31T02:33:40Z,7040000,False,16.0,42.0,1,left,D. Schröder driving finger roll Layup (33 PTS),[203471],1610612751.0,BKN,,Schröder,D. Schröder,driving finger roll,In The Paint (Non-RA),0-8 Center,4.5,Made,,,,,33.0,,,,,,,,,,,,,,,,,,
711,PT01M18.00S,2024-10-31T02:33:40.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,106,119,2024-10-31T02:33:40Z,7050000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,106,119,2024-10-31T02:34:57Z,7060000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,106,119,2024-10-31T02:34:57Z,7070000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,106,119,2024-10-31T02:34:57Z,7080000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,106,119,2024-10-31T02:34:57Z,7090000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,106,119,2024-10-31T02:34:57Z,7100000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,in,[],1642530,,,1610612763,106,119,2024-10-31T02:34:57Z,7110000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612763.0,MEM,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,in,[],1630643,,,1610612763,106,119,2024-10-31T02:34:57Z,7120000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT01M18.00S,2024-10-31T02:34:32.3Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,106,119,2024-10-31T02:34:57Z,7130000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT01M09.00S,2024-10-31T02:35:13.4Z,4,REGULAR,3pt,Jump Shot,[],1631222,82.47371879106439,5.392156862745098,1610612763,106,119,2024-10-31T02:35:19Z,7140000,False,-223.0,112.0,1,right,MISS J. LaRavia 24' 3PT,[1631222],1610612763.0,MEM,,LaRavia,J. LaRavia,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,,,,,,
723,PT01M07.00S,2024-10-31T02:35:15.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,106,119,2024-10-31T02:35:19Z,7150000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,Above the Break 3,24+ Left Center,,,722.0,,,,,,,,,,,,,,,,,,,,,,
725,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,106,119,2024-10-31T02:35:41Z,7170000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,out,[],203471,,,1610612751,106,119,2024-10-31T02:35:41Z,7180000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,106,119,2024-10-31T02:35:41Z,7190000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,106,119,2024-10-31T02:35:41Z,7200000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,106,119,2024-10-31T02:35:41Z,7210000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,in,[],1631213,,,1610612751,106,119,2024-10-31T02:35:41Z,7220000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT01M07.00S,2024-10-31T02:35:25.1Z,4,REGULAR,substitution,in,[],1641798,,,1610612751,106,119,2024-10-31T02:35:41Z,7230000,False,,,0,,SUB in: J. Martin,[1641798],1610612751.0,BKN,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
