actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
605,PT05M29.00S,2023-03-29T04:19:24.1Z,4,REGULAR,substitution,in,[],201939,,,1610612744,105,98,2023-03-29T04:19:27Z,5960000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M29.00S,2023-03-29T04:19:18.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629673,,,1610612744,105,98,2023-03-29T04:19:45Z,5970000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
607,PT05M28.00S,2023-03-29T04:19:19.6Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,105,98,2023-03-29T04:19:45Z,5980000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,606.0,6.0,4.0,2.0,,,,,,,,
608,PT05M07.00S,2023-03-29T04:20:04.8Z,4,REGULAR,3pt,Jump Shot,[],1626204,7.30946123521682,3.9215686274509802,1610612740,105,98,2023-03-29T04:20:08Z,5990000,False,230.0,16.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,23.1,Missed,,,,,,,,,,,,,,,
609,PT05M04.00S,2023-03-29T04:20:07.8Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,105,98,2023-03-29T04:20:08Z,6000000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,,,,,608.0,4.0,4.0,0.0,,,,,,,,
610,PT04M48.00S,2023-03-29T04:20:27.1Z,4,REGULAR,foul,offensive,[],203110,,,1610612744,105,98,2023-03-29T04:21:29Z,6010000,False,,,0,,D. Green charge offensive FOUL (5 PF),"[203110, 1630529]",1610612744.0,GSW,charge,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,5.0,1.0,Jones,1630529.0
612,PT04M48.00S,2023-03-29T04:20:27.1Z,4,REGULAR,turnover,offensive foul,[],203110,,,1610612744,105,98,2023-03-29T04:20:27Z,6030000,False,,,0,,D. Green offensive foul TURNOVER (4 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,2530.0,,,,
613,PT04M48.00S,2023-03-29T04:20:49.5Z,4,REGULAR,substitution,out,[],203110,,,1610612740,105,98,2023-03-29T04:20:56Z,6040000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M48.00S,2023-03-29T04:20:49.5Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,105,98,2023-03-29T04:20:56Z,6050000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M48.00S,2023-03-29T04:20:49.5Z,4,REGULAR,substitution,in,[],1626172,,,1610612740,105,98,2023-03-29T04:20:56Z,6060000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M48.00S,2023-03-29T04:20:49.5Z,4,REGULAR,substitution,in,[],1626196,,,1610612740,105,98,2023-03-29T04:20:56Z,6070000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M33.00S,2023-03-29T04:21:20.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,27.54599211563732,82.59803921568627,1610612740,105,101,2023-03-29T04:21:36Z,6080000,False,-163.0,206.0,1,left,T. Murphy III 26' 3PT  (21 PTS) (B. Ingram 6 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,26.3,Made,21.0,,,,,,,B. Ingram,1627742.0,6.0,,,,,
619,PT04M31.00S,2023-03-29T04:21:30.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,105,101,2023-03-29T04:21:30Z,6100000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M16.00S,2023-03-29T04:25:09.4Z,4,REGULAR,3pt,Jump Shot,[],202691,74.72076215505913,87.99019607843137,1610612744,105,101,2023-03-29T04:25:15Z,6110000,False,190.0,185.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,26.53,Missed,,,,,,,,,,,,,,,
621,PT04M14.00S,2023-03-29T04:25:11.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,105,101,2023-03-29T04:25:15Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,620.0,,,,,,,,,,,
622,PT04M14.00S,2023-03-29T04:25:15.3Z,4,REGULAR,foul,personal,[],1627742,,,1610612744,105,101,2023-03-29T04:25:24Z,6130000,False,,,0,,B. Ingram loose ball personal FOUL (2 PF),"[1627742, 1626172]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,2.0,Looney,1626172.0
624,PT04M07.00S,2023-03-29T04:25:38.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,89.17542706964521,49.01960784313725,1610612744,105,101,2023-03-29T04:25:46Z,6150000,False,-5.0,49.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
625,PT04M04.00S,2023-03-29T04:25:41.3Z,4,REGULAR,rebound,offensive,[],201939,,,1610612744,105,101,2023-03-29T04:25:41Z,6160000,False,,,0,,S. Curry REBOUND (Off:2 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,624.0,8.0,6.0,2.0,,,,,,,,
626,PT04M03.00S,2023-03-29T04:25:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,87.72996057818659,4.166666666666666,1610612744,108,101,2023-03-29T04:25:49Z,6170000,False,-229.0,63.0,1,right,J. Poole 3PT  (21 PTS) (S. Curry 7 AST),"[1629673, 201939]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.76,Made,21.0,,,,,,,S. Curry,201939.0,7.0,,,,,
628,PT03M52.00S,2023-03-29T04:25:56.7Z,4,REGULAR,foul,personal,[],1630228,,,1610612740,108,101,2023-03-29T04:26:09Z,6190000,False,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 1627742]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Ingram,1627742.0
630,PT03M52.00S,2023-03-29T04:26:05.1Z,4,REGULAR,substitution,out,[],1630228,,,1610612740,108,101,2023-03-29T04:26:10Z,6210000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M52.00S,2023-03-29T04:26:05.1Z,4,REGULAR,substitution,in,[],203110,,,1610612740,108,101,2023-03-29T04:26:10Z,6220000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M43.00S,2023-03-29T04:26:28.0Z,4,REGULAR,2pt,Jump Shot,[],1627742,7.046649145860711,68.38235294117648,1610612740,108,101,2023-03-29T04:26:34Z,6230000,False,-92.0,14.0,1,left,MISS B. Ingram 9' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,9.29,Missed,,,,,,,,,,,,,,,
633,PT03M41.00S,2023-03-29T04:26:30.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,108,101,2023-03-29T04:29:16Z,6240000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,632.0,,,,,,,,,,,
635,PT03M41.00S,2023-03-29T04:26:44.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612744,108,101,2023-03-29T04:29:16Z,6260000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M41.00S,2023-03-29T04:28:34.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612744,108,101,2023-03-29T04:29:16Z,6280000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M41.00S,2023-03-29T04:28:34.6Z,4,REGULAR,substitution,in,[],1626204,,,1610612744,108,101,2023-03-29T04:29:16Z,6290000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M23.00S,2023-03-29T04:29:38.7Z,4,REGULAR,3pt,Jump Shot,[],201939,65.01314060446781,61.78768382352941,1610612744,111,101,2023-03-29T04:30:03Z,6300000,False,59.0,276.0,1,right,S. Curry 28' 3PT pullup (35 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,28.26,Made,35.0,,,,,,,,,,,,,,
640,PT03M20.00S,2023-03-29T04:29:48.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,111,101,2023-03-29T04:29:48Z,6310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M59.00S,2023-03-29T04:31:46.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,13.354139290407357,46.81372549019608,1610612740,111,103,2023-03-29T04:31:51Z,6320000,False,16.0,73.0,1,left,L. Nance Jr. 7' turnaround Hook (8 PTS) (B. Ingram 7 AST),"[1626204, 1627742]",1610612740.0,NOP,turnaround,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Made,8.0,,,,,,,B. Ingram,1627742.0,7.0,,,,,
643,PT02M45.00S,2023-03-29T04:32:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.3580814717477,53.431372549019606,1610612744,113,103,2023-03-29T04:32:05Z,6340000,False,17.0,38.0,1,right,S. Curry cutting Layup (37 PTS) (D. Green 12 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,4.18,Made,37.0,,,,,,,D. Green,203110.0,12.0,,,,,
645,PT02M29.00S,2023-03-29T04:32:16.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.748357424441524,56.372549019607845,1610612740,113,103,2023-03-29T04:32:22Z,6360000,False,-32.0,77.0,1,left,MISS B. Ingram 8' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,8.31,Missed,,,,,,,,,,,,,,,
646,PT02M26.00S,2023-03-29T04:32:19.0Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,113,103,2023-03-29T04:32:32Z,6370000,False,,,0,,H. Jones REBOUND (Off:4 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,645.0,6.0,2.0,4.0,,,,,,,,
647,PT02M24.00S,2023-03-29T04:32:24.7Z,4,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,113,103,2023-03-29T04:32:30Z,6380000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (6 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,6.0,,,,,,,,,,,,,,,2530.0,,,,
648,PT02M09.00S,2023-03-29T04:32:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,91.80354796320631,60.78431372549019,1610612744,115,103,2023-03-29T04:32:52Z,6390000,False,54.0,25.0,1,right,S. Curry driving finger roll Layup (39 PTS) (D. Green 13 AST),"[201939, 203110]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Made,39.0,,,,,,,D. Green,203110.0,13.0,,,,,
649,PT02M03.00S,2023-03-29T04:32:54.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,10.200394218134035,2.941176470588235,1610612740,115,103,2023-03-29T04:32:59Z,6400000,False,235.0,43.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,23.93,Missed,,,,,,,,,,,,,,,
650,PT02M00.00S,2023-03-29T04:32:57.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,115,103,2023-03-29T04:32:59Z,6410000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,649.0,6.0,6.0,0.0,,,,,,,,
651,PT01M40.00S,2023-03-29T04:33:17.6Z,4,REGULAR,3pt,Jump Shot,[],202691,66.04796320630749,80.14705882352942,1610612744,118,103,2023-03-29T04:33:22Z,6420000,False,151.0,267.0,1,right,K. Thompson 30' 3PT  (17 PTS) (S. Curry 8 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,30.62,Made,17.0,,,,,,,S. Curry,201939.0,8.0,,,,,
653,PT01M32.00S,2023-03-29T04:33:32.2Z,4,REGULAR,violation,kicked ball,[],202691,,,1610612740,118,103,2023-03-29T04:33:53Z,6440000,False,,,0,,K. Thompson kicked ball VIOLATION,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,
654,PT01M28.00S,2023-03-29T04:33:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.835085413929041,58.82352941176471,1610612740,118,103,2023-03-29T04:33:55Z,6450000,False,-44.0,21.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,4.89,Missed,,,,,,,,,,,,,,,
655,PT01M26.00S,2023-03-29T04:33:48.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,118,103,2023-03-29T04:34:14Z,6460000,False,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,654.0,5.0,5.0,0.0,,,,,,,,
656,PT01M08.00S,2023-03-29T04:34:05.7Z,4,REGULAR,3pt,Jump Shot,[],201939,58.820630749014455,54.65686274509803,1610612744,118,103,2023-03-29T04:34:10Z,6470000,False,23.0,335.0,1,right,MISS S. Curry 33' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,33.54,Missed,,,,,,,,,,,,,,,
657,PT01M07.00S,2023-03-29T04:34:08.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,118,103,2023-03-29T04:34:08Z,6480000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,656.0,,,,,,,,,,,
659,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612740,118,103,2023-03-29T04:34:35Z,6500000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,out,[],1626172,,,1610612740,118,103,2023-03-29T04:34:35Z,6510000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,out,[],202691,,,1610612740,118,103,2023-03-29T04:34:35Z,6520000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,out,[],203110,,,1610612740,118,103,2023-03-29T04:34:35Z,6530000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,out,[],201939,,,1610612740,118,103,2023-03-29T04:34:35Z,6540000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,in,[],1630541,,,1610612740,118,103,2023-03-29T04:34:35Z,6550000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,in,[],1630237,,,1610612740,118,103,2023-03-29T04:34:35Z,6560000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,in,[],1630228,,,1610612740,118,103,2023-03-29T04:34:35Z,6570000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,in,[],1628978,,,1610612740,118,103,2023-03-29T04:34:35Z,6580000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M07.00S,2023-03-29T04:34:18.0Z,4,REGULAR,substitution,in,[],1627780,,,1610612740,118,103,2023-03-29T04:34:35Z,6590000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M01.00S,2023-03-29T04:34:56.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,118,103,2023-03-29T04:34:56Z,6600000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M01.00S,2023-03-29T04:35:57.8Z,4,REGULAR,substitution,out,[],1630228,,,1610612740,118,103,2023-03-29T04:36:17Z,6610000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M01.00S,2023-03-29T04:35:57.8Z,4,REGULAR,substitution,in,[],1631116,,,1610612740,118,103,2023-03-29T04:36:17Z,6620000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,out,[],203468,,,1610612740,118,103,2023-03-29T04:36:30Z,6630000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,118,103,2023-03-29T04:36:30Z,6640000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,118,103,2023-03-29T04:36:30Z,6650000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,118,103,2023-03-29T04:36:30Z,6660000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,in,[],1626196,,,1610612740,118,103,2023-03-29T04:36:30Z,6670000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M01.00S,2023-03-29T04:36:23.2Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,118,103,2023-03-29T04:36:30Z,6680000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M55.10S,2023-03-29T04:36:38.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626196,11.12023653088042,47.794117647058826,1610612740,118,105,2023-03-29T04:36:52Z,6690000,False,11.0,52.0,1,left,J. Richardson turnaround Hook (7 PTS),[1626196],1610612740.0,NOP,turnaround,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.32,Made,7.0,,,,,,,,,,,,,,
679,PT00M39.60S,2023-03-29T04:36:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.06636005256242,59.55882352941176,1610612744,120,105,2023-03-29T04:37:02Z,6700000,False,48.0,22.0,1,right,M. Moody driving Layup (2 PTS) (P. Baldwin Jr. 1 AST),"[1630541, 1631116]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,5.27,Made,2.0,,,,,,,P. Baldwin Jr.,1631116.0,1.0,,,,,
681,PT00M29.90S,2023-03-29T04:37:10.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630230,12.697109067017081,58.57843137254902,1610612740,120,107,2023-03-29T04:37:16Z,6720000,False,-43.0,67.0,1,left,N. Marshall 7' turnaround Hook (4 PTS),[1630230],1610612740.0,NOP,turnaround,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,7.95,Made,4.0,,,,,,,,,,,,,,
682,PT00M14.10S,2023-03-29T04:37:28.0Z,4,REGULAR,3pt,Jump Shot,[],1631116,87.59855453350855,97.54901960784314,1610612744,120,107,2023-03-29T04:37:31Z,6730000,False,238.0,64.0,1,right,MISS P. Baldwin Jr. 24' 3PT,[1631116],1610612744.0,GSW,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Right Corner 3,24+ Right,,,,24.62,Missed,,,,,,,,,,,,,,,
683,PT00M10.80S,2023-03-29T04:37:31.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,120,107,2023-03-29T04:37:31Z,6740000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,,,,682.0,3.0,2.0,1.0,,,,,,,,
684,PT00M01.30S,2023-03-29T04:37:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.536793692509855,46.07843137254902,1610612740,120,109,2023-03-29T04:38:21Z,6750000,False,20.0,84.0,1,left,N. Marshall 8' driving floating Jump Shot (6 PTS) (L. Nance Jr. 2 AST),"[1630230, 1626204]",1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,8.64,Made,6.0,,,,,,,L. Nance Jr.,1626204.0,2.0,,,,,
686,PT00M00.00S,2023-03-29T04:40:44.1Z,4,REGULAR,period,end,[],0,,,1610612744,120,109,2023-03-29T04:40:44Z,6770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2023-03-29T04:40:46.1Z,4,REGULAR,game,end,[],0,,,0,120,109,2023-03-29T04:40:46Z,6780000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
