actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
602,PT05M39.00S,2023-01-28T05:04:49.6Z,4,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612761,110,105,2023-01-28T05:04:59Z,5900000,False,,,0,,K. Looney shooting personal FOUL (5 PF) (Achiuwa 2 FT),"[1626172, 1630173]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,5.0,0.0,Achiuwa,1630173.0,,
604,PT05M39.00S,2023-01-28T05:05:18.5Z,4,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,110,105,2023-01-28T05:05:18Z,5920000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
605,PT05M39.00S,2023-01-28T05:05:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,110,105,2023-01-28T05:05:18Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,
606,PT05M39.00S,2023-01-28T05:05:32.9Z,4,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,110,106,2023-01-28T05:05:32Z,5940000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (15 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
607,PT05M21.00S,2023-01-28T05:05:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.30946123521682,38.970588235294116,1610612744,112,106,2023-01-28T05:05:58Z,5950000,False,55.0,16.0,1,left,K. Looney cutting Layup (10 PTS) (S. Curry 10 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,5.74,Made,10.0,,,,,,S. Curry,201939.0,10.0,,,,,,
609,PT04M56.00S,2023-01-28T05:06:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.64323258869908,40.19607843137255,1610612761,112,106,2023-01-28T05:06:21Z,5970000,False,-49.0,7.0,1,right,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,4.95,Missed,,,,,,,,,,,,,,,
610,PT04M55.00S,2023-01-28T05:06:18.8Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612744,112,106,2023-01-28T05:06:21Z,5980000,False,,,0,,A. Lamb REBOUND (Off:0 Def:2),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,609.0,2.0,2.0,0.0,,,,,,,,,
612,PT04M43.00S,2023-01-28T05:06:37.3Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,112,106,2023-01-28T05:06:44Z,6000000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M43.00S,2023-01-28T05:06:37.3Z,4,REGULAR,substitution,out,[],1630237,,,1610612744,112,106,2023-01-28T05:06:44Z,6010000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M43.00S,2023-01-28T05:06:37.3Z,4,REGULAR,substitution,in,[],203110,,,1610612744,112,106,2023-01-28T05:06:44Z,6020000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M43.00S,2023-01-28T05:06:37.3Z,4,REGULAR,substitution,in,[],202691,,,1610612744,112,106,2023-01-28T05:06:44Z,6030000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M43.00S,2023-01-28T05:06:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,112,106,2023-01-28T05:06:52Z,6040000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M39.00S,2023-01-28T05:08:40.6Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612744,112,106,2023-01-28T05:08:49Z,6050000,False,,,0,,F. VanVleet shooting personal FOUL (4 PF) (Curry 2 FT),"[1627832, 201939]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,201638.0,,,,,,,,4.0,0.0,Curry,201939.0,,
619,PT04M39.00S,2023-01-28T05:09:05.8Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,113,106,2023-01-28T05:09:05Z,6070000,False,,,0,,S. Curry Free Throw 1 of 2 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
620,PT04M39.00S,2023-01-28T05:09:20.5Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,114,106,2023-01-28T05:09:20Z,6080000,False,,,0,,S. Curry Free Throw 2 of 2 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
621,PT04M23.00S,2023-01-28T05:09:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.62746386333771,44.85294117647059,1610612761,114,108,2023-01-28T05:09:43Z,6090000,False,-26.0,83.0,1,right,S. Barnes 8' driving floating Jump Shot (21 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,8.65,Made,21.0,,,,,,,,,,,,,,
622,PT04M01.00S,2023-01-28T05:10:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,14.4053876478318,52.20588235294118,1610612744,114,108,2023-01-28T05:10:12Z,6100000,False,-11.0,83.0,1,left,MISS K. Thompson 8' fadeaway Shot - blocked,"[202691, 1630567]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.36,Missed,,,,,,,,,,,,,,Barnes,1630567.0
623,PT04M01.00S,2023-01-28T05:10:01.1Z,4,REGULAR,block,,[],1630567,,,1610612744,114,108,2023-01-28T05:10:03Z,6110000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
624,PT04M00.00S,2023-01-28T05:10:02.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,114,108,2023-01-28T05:10:12Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,622.0,,,,,,,,,,,,
626,PT03M57.00S,2023-01-28T05:10:24.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203110,29.25427069645204,12.254901960784313,1610612744,114,108,2023-01-28T05:10:38Z,6140000,False,189.0,222.0,1,left,MISS D. Green 29' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,29.17,Missed,,,,,,,,,,,,,,,
627,PT03M57.00S,2023-01-28T05:10:24.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,114,108,2023-01-28T05:10:38Z,6150000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,626.0,,,,,,,,,,,,
628,PT03M57.00S,2023-01-28T05:10:27.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,114,108,2023-01-28T05:10:42Z,6160000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,,,,,,,,,,,,
629,PT03M43.00S,2023-01-28T05:10:51.5Z,4,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,114,108,2023-01-28T05:10:56Z,6170000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,2.0,,,,,,202041.0,,,,,,,,,,,,,
630,PT03M33.00S,2023-01-28T05:11:10.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,35.56176084099869,48.28431372549019,1610612744,117,108,2023-01-28T05:11:14Z,6180000,False,9.0,282.0,1,left,S. Curry 28' 3PT pullup (33 PTS) (D. DiVincenzo 10 AST),"[201939, 1628978]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,28.19,Made,33.0,,,,,,D. DiVincenzo,1628978.0,10.0,,,,,,
631,PT03M29.00S,2023-01-28T05:11:19.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,117,108,2023-01-28T05:11:19Z,6190000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M05.00S,2023-01-28T05:13:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,89.17542706964521,42.15686274509804,1610612761,117,110,2023-01-28T05:13:24Z,6200000,False,-39.0,49.0,1,right,P. Achiuwa 6' driving Layup (17 PTS) (F. VanVleet 9 AST),"[1630173, 1627832]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,6.3,Made,17.0,,,,,,F. VanVleet,1627832.0,9.0,,,,,,
635,PT02M39.00S,2023-01-28T05:13:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.360709592641262,39.950980392156865,1610612744,119,110,2023-01-28T05:13:49Z,6220000,False,50.0,26.0,1,left,K. Looney cutting Layup (12 PTS) (K. Thompson 1 AST),"[1626172, 202691]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,5.66,Made,12.0,,,,,,K. Thompson,202691.0,1.0,,,,,,
637,PT02M30.00S,2023-01-28T05:14:02.3Z,4,REGULAR,foul,personal,[],1626172,,,1610612761,119,110,2023-01-28T05:14:36Z,6240000,False,,,0,,K. Looney personal FOUL (6 PF),"[1626172, 1627783]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,201638.0,,,,,,,,6.0,0.0,Siakam,1627783.0,,
639,PT02M30.00S,2023-01-28T05:14:18.2Z,4,REGULAR,substitution,out,[],1626172,,,1610612761,119,110,2023-01-28T05:14:21Z,6260000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M30.00S,2023-01-28T05:14:18.2Z,4,REGULAR,substitution,in,[],1630228,,,1610612761,119,110,2023-01-28T05:14:21Z,6270000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M19.00S,2023-01-28T05:14:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,84.70762155059133,51.225490196078425,1610612761,119,112,2023-01-28T05:14:52Z,6280000,False,6.0,91.0,1,right,G. Trent Jr. 9' driving floating Jump Shot (17 PTS),[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,9.14,Made,17.0,,,,,,,,,,,,,,
642,PT02M01.00S,2023-01-28T05:15:05.5Z,4,REGULAR,3pt,Jump Shot,[],202691,9.017739816031538,94.85294117647058,1610612744,122,112,2023-01-28T05:15:10Z,6290000,False,-224.0,32.0,1,left,K. Thompson 3PT  (29 PTS) (D. DiVincenzo 11 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,22.66,Made,29.0,,,,,,D. DiVincenzo,1628978.0,11.0,,,,,,
644,PT01M53.00S,2023-01-28T05:15:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.19776609724047,42.64705882352941,1610612761,122,114,2023-01-28T05:15:23Z,6310000,False,-37.0,21.0,1,right,F. VanVleet driving Layup (28 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,4.23,Made,28.0,,,,,,,,,,,,,,
645,PT01M43.00S,2023-01-28T05:15:28.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,7.046649145860711,96.81372549019608,1610612744,125,114,2023-01-28T05:15:32Z,6320000,False,-234.0,14.0,1,left,D. DiVincenzo 3PT  (10 PTS) (S. Curry 11 AST),"[1628978, 201939]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,23.45,Made,10.0,,,,,,S. Curry,201939.0,11.0,,,,,,
647,PT01M31.00S,2023-01-28T05:15:44.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,89.56964520367937,47.05882352941176,1610612761,125,116,2023-01-28T05:15:49Z,6340000,False,-15.0,46.0,1,right,S. Barnes turnaround Hook (23 PTS) (F. VanVleet 10 AST),"[1630567, 1627832]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,4.78,Made,23.0,,,,,,F. VanVleet,1627832.0,10.0,,,,,,
648,PT01M31.00S,2023-01-28T05:15:47.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630228,,,1610612761,125,116,2023-01-28T05:15:52Z,6350000,False,,,0,,J. Kuminga shooting personal FOUL (3 PF) (Barnes 1 FT),"[1630228, 1630567]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,3.0,0.0,Barnes,1630567.0,,
650,PT01M31.00S,2023-01-28T05:16:23.1Z,4,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,125,117,2023-01-28T05:16:23Z,6370000,False,,,0,,S. Barnes Free Throw 1 of 1 (24 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
652,PT01M17.00S,2023-01-28T05:16:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.966491458607096,54.166666666666664,1610612744,127,117,2023-01-28T05:16:55Z,6380000,False,-21.0,22.0,1,left,S. Curry driving reverse Layup (35 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,3.06,Made,35.0,,,,,,,,,,,,,,
653,PT01M17.00S,2023-01-28T05:16:46.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,127,117,2023-01-28T05:16:46Z,6390000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M12.00S,2023-01-28T05:18:26.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,74.19513797634691,85.29411764705883,1610612761,127,117,2023-01-28T05:18:31Z,6400000,False,176.0,190.0,1,right,MISS G. Trent Jr. 25' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.94,Missed,,,,,,,,,,,,,,,
655,PT01M10.00S,2023-01-28T05:18:28.9Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,127,117,2023-01-28T05:18:31Z,6410000,False,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,654.0,7.0,7.0,0.0,,,,,,,,,
656,PT00M51.10S,2023-01-28T05:18:48.8Z,4,REGULAR,3pt,Jump Shot,[],201939,25.04927726675427,7.8431372549019605,1610612744,127,117,2023-01-28T05:18:53Z,6420000,False,211.0,183.0,1,left,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,27.92,Missed,,,,,,,,,,,,,,,
657,PT00M48.70S,2023-01-28T05:18:51.2Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612744,127,117,2023-01-28T05:18:53Z,6430000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,656.0,3.0,2.0,1.0,,,,,,,,,
658,PT00M48.60S,2023-01-28T05:18:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,8.229303547963205,44.36274509803921,1610612744,129,117,2023-01-28T05:19:05Z,6440000,False,28.0,25.0,1,left,D. DiVincenzo putback Layup (12 PTS),[1628978],1610612744.0,GSW,putback,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,3.76,Made,12.0,,,,,,,,,,,,,,
659,PT00M41.10S,2023-01-28T05:19:01.2Z,4,REGULAR,3pt,Jump Shot,[],1627832,67.36202365308804,22.794117647058822,1610612761,129,117,2023-01-28T05:19:20Z,6450000,False,-136.0,254.0,1,right,MISS F. VanVleet 28' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,28.84,Missed,,,,,,,,,,,,,,,
660,PT00M41.10S,2023-01-28T05:19:01.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,129,117,2023-01-28T05:19:20Z,6460000,False,,,0,,D. Green REBOUND (Off:0 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,659.0,7.0,7.0,0.0,,,,,,,,,
661,PT00M14.30S,2023-01-28T05:19:29.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,129,117,2023-01-28T05:19:34Z,6470000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,201638.0,,,,,,,,,,,,,
662,PT00M00.00S,2023-01-28T05:19:51.9Z,4,REGULAR,period,end,[],0,,,1610612761,129,117,2023-01-28T05:19:51Z,6480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2023-01-28T05:19:53.4Z,4,REGULAR,game,end,[],0,,,0,129,117,2023-01-28T05:19:53Z,6490000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
