actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
617,PT04M04.00S,2022-10-22T04:23:54.8Z,4,REGULAR,3pt,Jump Shot,[],201939,5.732588699080158,95.34313725490196,1610612744,105,114,2022-10-22T04:23:59Z,6130000,-227.0,1.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
618,PT04M01.00S,2022-10-22T04:23:57.8Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,105,114,2022-10-22T04:23:59Z,6140000,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,617.0,4.0,2.0,2.0,,,,,,,,,,
619,PT03M46.00S,2022-10-22T04:24:13.5Z,4,REGULAR,3pt,Jump Shot,[],203484,91.80354796320631,96.81372549019608,1610612743,105,114,2022-10-22T04:24:18Z,6150000,234.0,25.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
620,PT03M42.00S,2022-10-22T04:24:17.5Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,105,114,2022-10-22T04:24:18Z,6160000,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,619.0,4.0,3.0,1.0,,,,,,,,,,
621,PT03M34.00S,2022-10-22T04:24:25.4Z,4,REGULAR,3pt,Jump Shot,[],201939,26.888961892247043,84.31372549019608,1610612744,108,114,2022-10-22T04:24:30Z,6170000,-172.0,200.0,1,left,S. Curry 26' 3PT  (28 PTS) (K. Thompson 2 AST),"[201939, 202691]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.38,Made,28.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
623,PT03M07.00S,2022-10-22T04:24:51.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,90.88370565045992,47.05882352941176,1610612743,108,116,2022-10-22T04:25:02Z,6190000,-15.0,33.0,1,right,N. Jokic driving DUNK (24 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.63,Made,24.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
625,PT02M38.00S,2022-10-22T04:25:20.0Z,4,REGULAR,3pt,Jump Shot,[],201939,23.866622864651774,88.48039215686273,1610612744,111,116,2022-10-22T04:25:47Z,6210000,-192.0,172.0,1,left,S. Curry 25' 3PT  (31 PTS) (K. Thompson 3 AST),"[201939, 202691]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.79,Made,31.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,
627,PT02M15.00S,2022-10-22T04:25:43.0Z,4,REGULAR,3pt,Jump Shot,[],1629008,74.58935611038108,84.80392156862744,1610612743,111,116,2022-10-22T04:25:50Z,6230000,174.0,186.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
628,PT02M15.00S,2022-10-22T04:25:43.0Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,111,116,2022-10-22T04:25:50Z,6240000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,627.0,1.0,1.0,0.0,,,,,,,,,,
630,PT02M01.00S,2022-10-22T04:26:02.7Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,111,116,2022-10-22T04:26:05Z,6260000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M01.00S,2022-10-22T04:26:02.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,111,116,2022-10-22T04:26:05Z,6270000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M52.00S,2022-10-22T04:26:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.674770039421814,57.35294117647059,1610612744,111,116,2022-10-22T04:26:40Z,6280000,-37.0,38.0,1,left,MISS S. Curry Layup - blocked,"[201939, 1629008]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629008.0
633,PT01M52.00S,2022-10-22T04:26:33.7Z,4,REGULAR,block,,[],1629008,,,1610612744,111,116,2022-10-22T04:26:35Z,6290000,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT01M52.00S,2022-10-22T04:26:33.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,111,116,2022-10-22T04:26:40Z,6300000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,632.0,,,,,,,,,,,,,
636,PT01M51.00S,2022-10-22T04:26:52.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203110,8.886333771353483,94.36274509803921,1610612744,111,116,2022-10-22T04:27:02Z,6320000,-222.0,31.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.4,Missed,,,,,,,,,,,,,,,,,,
637,PT01M47.00S,2022-10-22T04:26:56.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,111,116,2022-10-22T04:27:02Z,6330000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,636.0,,,,,,,,,,,,,
639,PT01M30.00S,2022-10-22T04:27:25.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.57621550591328,55.14705882352941,1610612743,111,118,2022-10-22T04:27:31Z,6350000,26.0,92.0,1,right,B. Brown 9' turnaround fadeaway Jump Shot (13 PTS),[1628971],1610612743.0,DEN,turnaround fadeaway,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.6,Made,13.0,,,,,,,,,,,,,,,,,
640,PT01M23.00S,2022-10-22T04:27:39.3Z,4,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,111,118,2022-10-22T04:27:52Z,6360000,,,0,,K. Thompson step out-of-bounds TURNOVER (4 TO),[202691],1610612744.0,GSW,step,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627961.0,4.0,,,,,,,,
641,PT01M14.00S,2022-10-22T04:27:59.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,75.3777923784494,11.519607843137255,1610612743,111,121,2022-10-22T04:28:04Z,6370000,-192.0,179.0,1,right,B. Brown 26' 3PT  (16 PTS) (N. Jokic 9 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.27,Made,16.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,,,
643,PT01M14.00S,2022-10-22T04:28:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,111,121,2022-10-22T04:28:05Z,6390000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M11.00S,2022-10-22T04:30:08.9Z,4,REGULAR,3pt,Jump Shot,[],201939,40.818002628120894,29.166666666666668,1610612744,114,121,2022-10-22T04:30:15Z,6400000,104.0,331.0,1,left,S. Curry 34' 3PT  (34 PTS) (D. Green 9 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,34.72,Made,34.0,D. Green,203110.0,9.0,,,,,,,,,,,,,,
646,PT01M02.00S,2022-10-22T04:30:23.0Z,4,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,114,121,2022-10-22T04:30:31Z,6420000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (5 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204058.0,5.0,,,,,,,,
648,PT00M56.00S,2022-10-22T04:31:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612744,114,121,2022-10-22T04:31:10Z,6440000,,,0,,K. Caldwell-Pope personal FOUL (3 PF) (Poole 2 FT),"[203484, 1629673]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2004.0,,3.0,0.0,Poole,1629673.0,,,,
650,PT00M56.00S,2022-10-22T04:31:58.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612744,115,121,2022-10-22T04:31:58Z,6460000,,,0,,J. Poole Free Throw 1 of 2 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
651,PT00M56.00S,2022-10-22T04:32:17.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612744,116,121,2022-10-22T04:32:17Z,6470000,,,0,,J. Poole Free Throw 2 of 2 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
652,PT00M47.30S,2022-10-22T04:32:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.32917214191852,58.57843137254902,1610612743,116,123,2022-10-22T04:32:34Z,6480000,43.0,20.0,1,right,B. Brown Layup (18 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,18.0,,,,,,,,,,,,,,,,,
653,PT00M39.10S,2022-10-22T04:32:40.0Z,4,REGULAR,2pt,Jump Shot,[],201939,19.92444152431012,18.627450980392158,1610612744,116,123,2022-10-22T04:32:47Z,6490000,157.0,135.0,1,left,MISS S. Curry 20' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,20.69,Missed,,,,,,,,,,,,,,,,,,
654,PT00M37.40S,2022-10-22T04:32:41.7Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,116,123,2022-10-22T04:32:47Z,6500000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,653.0,6.0,6.0,0.0,,,,,,,,,,
655,PT00M30.40S,2022-10-22T04:32:50.5Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612743,116,123,2022-10-22T04:32:56Z,6510000,,,0,,B. Brown bad pass out-of-bounds TURNOVER (3 TO),[1628971],1610612743.0,DEN,bad pass,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,204058.0,3.0,,,,,,,,
656,PT00M27.50S,2022-10-22T04:33:05.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,25.57490144546649,10.53921568627451,1610612744,119,123,2022-10-22T04:33:13Z,6520000,197.0,188.0,1,left,K. Thompson 27' 3PT  (16 PTS) (J. Poole 7 AST),"[202691, 1629673]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.25,Made,16.0,J. Poole,1629673.0,7.0,,,,,,,,,,,,,,
659,PT00M24.80S,2022-10-22T04:33:12.6Z,4,REGULAR,foul,personal,[],201939,,,1610612743,119,123,2022-10-22T04:33:32Z,6550000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1628971]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627961.0,,1.0,0.0,Brown,1628971.0,,,,
661,PT00M24.80S,2022-10-22T04:33:30.7Z,4,REGULAR,substitution,out,[],203932,,,1610612743,119,123,2022-10-22T04:33:34Z,6570000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M24.80S,2022-10-22T04:33:30.7Z,4,REGULAR,substitution,in,[],1630538,,,1610612743,119,123,2022-10-22T04:33:34Z,6580000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M24.80S,2022-10-22T04:33:53.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,119,123,2022-10-22T04:33:53Z,6590000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M22.90S,2022-10-22T04:35:41.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612743,119,123,2022-10-22T04:35:51Z,6600000,,,0,,S. Curry take personal FOUL (2 PF) (Hyland 2 FT),"[201939, 1630538]",1610612744.0,GSW,take,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2004.0,,2.0,0.0,Hyland,1630538.0,,,,
666,PT00M22.90S,2022-10-22T04:36:10.1Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,119,123,2022-10-22T04:36:10Z,6620000,,,0,,MISS B. Hyland Free Throw 1 of 2,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
667,PT00M22.90S,2022-10-22T04:36:10.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,119,123,2022-10-22T04:36:10Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,666.0,,,,,,,,,,,,,
668,PT00M22.90S,2022-10-22T04:36:11.2Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,119,123,2022-10-22T04:36:17Z,6640000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M22.90S,2022-10-22T04:36:11.2Z,4,REGULAR,substitution,in,[],203932,,,1610612743,119,123,2022-10-22T04:36:17Z,6650000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M22.90S,2022-10-22T04:36:34.4Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,119,124,2022-10-22T04:36:34Z,6660000,,,0,,B. Hyland Free Throw 2 of 2 (14 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
671,PT00M20.10S,2022-10-22T04:36:40.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612744,119,124,2022-10-22T04:36:51Z,6670000,,,0,,N. Jokic take personal FOUL (4 PF) (Green 2 FT),"[203999, 203110]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627961.0,,4.0,0.0,Green,203110.0,,,,
673,PT00M20.10S,2022-10-22T04:37:03.5Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,120,124,2022-10-22T04:37:03Z,6690000,,,0,,D. Green Free Throw 1 of 2 (12 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
674,PT00M20.10S,2022-10-22T04:37:09.8Z,4,REGULAR,substitution,out,[],203932,,,1610612744,120,124,2022-10-22T04:37:11Z,6700000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M20.10S,2022-10-22T04:37:09.8Z,4,REGULAR,substitution,in,[],1629008,,,1610612744,120,124,2022-10-22T04:37:11Z,6710000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M20.10S,2022-10-22T04:37:25.4Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,121,124,2022-10-22T04:37:25Z,6720000,,,0,,D. Green Free Throw 2 of 2 (13 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
677,PT00M14.70S,2022-10-22T04:37:33.4Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612743,121,124,2022-10-22T04:37:43Z,6730000,,,0,,B. Hyland bad pass TURNOVER (3 TO),"[1630538, 1629673]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,3.0,,,,,Poole,1629673.0,,
678,PT00M14.70S,2022-10-22T04:37:33.4Z,4,REGULAR,steal,,[],1629673,,,1610612744,121,124,2022-10-22T04:37:35Z,6740000,,,0,,J. Poole STEAL (3 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
679,PT00M14.70S,2022-10-22T04:37:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,5.863994743758213,43.627450980392155,1610612744,123,124,2022-10-22T04:37:50Z,6750000,32.0,3.0,1,left,J. Poole Layup (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.2,Made,7.0,,,,,,,,,,,,,,,,,
680,PT00M13.00S,2022-10-22T04:37:38.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,93.38042049934296,51.71568627450981,1610612743,123,126,2022-10-22T04:37:57Z,6760000,9.0,10.0,1,right,B. Brown running DUNK (20 PTS) (N. Jokic 10 AST),"[1628971, 203999]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.3,Made,20.0,N. Jokic,203999.0,10.0,,,,,,,,,,,,,,
682,PT00M13.00S,2022-10-22T04:37:49.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,123,126,2022-10-22T04:37:49Z,6780000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M13.00S,2022-10-22T04:38:57.1Z,4,REGULAR,substitution,out,[],1630538,,,1610612744,123,126,2022-10-22T04:39:24Z,6790000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M13.00S,2022-10-22T04:38:57.1Z,4,REGULAR,substitution,in,[],203932,,,1610612744,123,126,2022-10-22T04:39:24Z,6800000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M09.30S,2022-10-22T04:39:44.5Z,4,REGULAR,3pt,Jump Shot,[],202691,40.949408672798945,43.627450980392155,1610612744,123,126,2022-10-22T04:39:57Z,6810000,32.0,332.0,1,left,MISS K. Thompson 33' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,33.39,Missed,,,,,,,,,,,,,,,,,,
686,PT00M06.60S,2022-10-22T04:39:48.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,123,126,2022-10-22T04:39:48Z,6820000,,,0,,N. Jokic REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,685.0,12.0,9.0,3.0,,,,,,,,,,
688,PT00M06.60S,2022-10-22T04:39:53.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612743,123,126,2022-10-22T04:40:08Z,6840000,,,0,,D. Green personal FOUL (6 PF) (Jokic 2 FT),"[203110, 203999]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,6.0,0.0,Jokic,203999.0,,,,
690,PT00M06.60S,2022-10-22T04:40:29.8Z,4,REGULAR,substitution,out,[],203110,,,1610612743,123,126,2022-10-22T04:40:32Z,6860000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M06.60S,2022-10-22T04:40:29.8Z,4,REGULAR,substitution,in,[],203210,,,1610612743,123,126,2022-10-22T04:40:32Z,6870000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M06.60S,2022-10-22T04:40:46.5Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,123,127,2022-10-22T04:40:46Z,6880000,,,0,,N. Jokic Free Throw 1 of 2 (25 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
693,PT00M06.60S,2022-10-22T04:41:03.1Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,123,128,2022-10-22T04:41:03Z,6890000,,,0,,N. Jokic Free Throw 2 of 2 (26 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
694,PT00M00.40S,2022-10-22T04:41:15.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,16.031537450722734,40.27267156862745,1610612744,123,128,2022-10-22T04:43:08Z,6900000,49.0,98.0,1,left,MISS K. Thompson 10' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,10.96,Missed,,,,,,,,,,,,,,,,,,
695,PT00M00.10S,2022-10-22T04:41:15.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,123,128,2022-10-22T04:43:08Z,6910000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,694.0,,,,,,,,,,,,,
696,PT00M00.00S,2022-10-22T04:41:25.1Z,4,REGULAR,period,end,[],0,,,1610612744,123,128,2022-10-22T04:41:25Z,6920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2022-10-22T04:41:36.0Z,4,REGULAR,game,end,[],0,,,0,123,128,2022-10-22T04:41:36Z,6930000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
