actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
432,PT03M39.00S,2022-10-28T03:36:02.3Z,3,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,79,80,2022-10-28T03:36:02Z,4320000,,,0,,T. Herro offensive foul TURNOVER (2 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,2534.0,,,,,,
433,PT03M39.00S,2022-10-28T03:36:14.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,79,80,2022-10-28T03:36:14Z,4330000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,out,[],202691,,,1610612744,79,80,2022-10-28T03:39:07Z,4340000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,79,80,2022-10-28T03:39:07Z,4350000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,out,[],200768,,,1610612744,79,80,2022-10-28T03:39:07Z,4360000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,out,[],1631107,,,1610612744,79,80,2022-10-28T03:39:07Z,4370000,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,79,80,2022-10-28T03:39:07Z,4380000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,in,[],203210,,,1610612744,79,80,2022-10-28T03:39:07Z,4390000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612744,79,80,2022-10-28T03:39:07Z,4400000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M39.00S,2022-10-28T03:38:53.0Z,3,REGULAR,substitution,in,[],1628389,,,1610612744,79,80,2022-10-28T03:39:07Z,4410000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M20.00S,2022-10-28T03:39:31.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,29.77989487516426,6.61764705882353,1610612744,79,80,2022-10-28T03:39:36Z,4420000,217.0,227.0,1,left,MISS M. Moody 31' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,31.43,Missed,,,,,,,,,,,,,,,,,,
443,PT03M17.00S,2022-10-28T03:39:34.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,79,80,2022-10-28T03:39:36Z,4430000,,,0,,J. Butler REBOUND (Off:1 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,442.0,6.0,5.0,1.0,,,,,,,,,,,,,,
444,PT03M14.00S,2022-10-28T03:39:37.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,87.59855453350855,95.34313725490196,1610612748,79,80,2022-10-28T03:40:51Z,4440000,227.0,64.0,1,right,MISS G. Vincent running 3PT,[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
445,PT03M10.00S,2022-10-28T03:39:41.9Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,79,80,2022-10-28T03:39:45Z,4450000,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,444.0,4.0,3.0,1.0,,,,,,,,,,,,,,
446,PT03M02.00S,2022-10-28T03:39:49.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,9.411957950065702,43.627450980392155,1610612744,81,80,2022-10-28T03:39:53Z,4460000,32.0,36.0,1,left,J. Wiseman alley-oop DUNK (6 PTS) (S. Curry 7 AST),"[1630164, 201939]",1610612744.0,GSW,alley-oop,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,6.0,S. Curry,201939.0,7.0,,,,,,,,,,
448,PT02M39.00S,2022-10-28T03:40:13.8Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,81,80,2022-10-28T03:40:18Z,4480000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,2534.0,,,,,,
449,PT02M33.00S,2022-10-28T03:40:30.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,26.62614980289093,10.049019607843137,1610612744,81,80,2022-10-28T03:40:37Z,4490000,200.0,198.0,1,left,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,28.11,Missed,,,,,,,,,,,,,,,,,,
450,PT02M30.00S,2022-10-28T03:40:35.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,81,80,2022-10-28T03:40:35Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,449.0,,,,,,,,,,,,,,,,,
452,PT02M26.00S,2022-10-28T03:40:56.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201939,15.456636005256241,40.19607843137255,1610612744,81,80,2022-10-28T03:41:58Z,4520000,49.0,93.0,1,left,MISS S. Curry 10' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,10.49,Missed,,,,,,,,,,,,,,,,,,
453,PT02M22.00S,2022-10-28T03:41:00.9Z,3,REGULAR,rebound,offensive,[],203210,,,1610612744,81,80,2022-10-28T03:41:58Z,4530000,,,0,,J. Green REBOUND (Off:2 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,452.0,3.0,1.0,2.0,,,,,,,,,,,,,,
454,PT02M22.00S,2022-10-28T03:41:00.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203210,5.590000152587891,50.0,1610612744,83,80,2022-10-28T03:42:06Z,4540000,0.0,0.0,1,left,J. Green tip DUNK (4 PTS),[203210],1610612744.0,GSW,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
455,PT02M12.00S,2022-10-28T03:41:10.0Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,83,80,2022-10-28T03:41:13Z,4550000,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 203210]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,Green,203210.0,,,,,,,
456,PT02M12.00S,2022-10-28T03:41:10.0Z,3,REGULAR,steal,,[],203210,,,1610612744,83,80,2022-10-28T03:41:11Z,4560000,,,0,,J. Green STEAL (1 STL),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
457,PT02M02.00S,2022-10-28T03:41:20.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630164,7.30946123521682,45.09803921568628,1610612744,85,80,2022-10-28T03:44:44Z,4570000,25.0,16.0,1,left,J. Wiseman cutting DUNK (8 PTS) (J. Green 1 AST),"[1630164, 203210]",1610612744.0,GSW,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,8.0,J. Green,203210.0,1.0,,,,,,,,,,
459,PT01M48.00S,2022-10-28T03:41:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,89.30683311432325,62.745098039215684,1610612748,85,82,2022-10-28T03:41:39Z,4590000,64.0,48.0,1,right,G. Vincent 7' driving Layup (4 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,4.0,,,,,,,,,,,,,
460,PT01M39.00S,2022-10-28T03:41:42.4Z,3,REGULAR,3pt,Jump Shot,[],201939,13.354139290407357,94.85294117647058,1610612744,88,82,2022-10-28T03:41:48Z,4600000,-224.0,73.0,1,left,S. Curry 3PT  (23 PTS) (J. Poole 5 AST),"[201939, 1629673]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.59,Made,,,,,23.0,J. Poole,1629673.0,5.0,,,,,,,,,,
462,PT01M25.00S,2022-10-28T03:41:57.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,82.60512483574244,23.284313725490197,1610612748,88,84,2022-10-28T03:42:01Z,4620000,-134.0,111.0,1,right,T. Herro 17' pullup Jump Shot (7 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,17.37,Made,,,,,7.0,,,,,,,,,,,,,
463,PT01M11.00S,2022-10-28T03:42:10.6Z,3,REGULAR,3pt,Jump Shot,[],201939,38.4526938239159,30.88235294117647,1610612744,88,84,2022-10-28T03:46:44Z,4630000,96.0,309.0,1,left,MISS S. Curry 32' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,32.35,Missed,,,,,,,,,,,,,,,,,,
464,PT01M08.00S,2022-10-28T03:42:13.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,88,84,2022-10-28T03:42:15Z,4640000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,463.0,2.0,2.0,0.0,,,,,,,,,,,,,,
465,PT01M01.00S,2022-10-28T03:42:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.553876478318,60.5392156862745,1610612748,88,86,2022-10-28T03:42:25Z,4650000,53.0,121.0,1,right,B. Adebayo 13' pullup Jump Shot (17 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.19,Made,,,,,17.0,,,,,,,,,,,,,
466,PT00M51.90S,2022-10-28T03:42:32.3Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,88,86,2022-10-28T03:42:36Z,4660000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1628389]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,,
467,PT00M51.90S,2022-10-28T03:42:32.3Z,3,REGULAR,steal,,[],1628389,,,1610612748,88,86,2022-10-28T03:47:08Z,4670000,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
468,PT00M41.10S,2022-10-28T03:42:43.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,84.44480946123521,25.735294117647058,1610612748,88,86,2022-10-28T03:48:01Z,4680000,-121.0,94.0,1,right,MISS T. Herro 15' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,15.33,Missed,,,,,,,,,,,,,,,,,,
469,PT00M39.90S,2022-10-28T03:42:44.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,88,86,2022-10-28T03:42:46Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,468.0,,,,,,,,,,,,,,,,,
471,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,out,[],201939,,,1610612748,88,86,2022-10-28T03:42:58Z,4710000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,88,86,2022-10-28T03:42:58Z,4720000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,out,[],202710,,,1610612748,88,86,2022-10-28T03:42:58Z,4730000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,in,[],1629660,,,1610612748,88,86,2022-10-28T03:42:58Z,4740000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,88,86,2022-10-28T03:42:58Z,4750000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M39.90S,2022-10-28T03:42:49.6Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,88,86,2022-10-28T03:42:58Z,4760000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M39.60S,2022-10-28T03:43:11.7Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,88,86,2022-10-28T03:43:18Z,4770000,,,0,,B. Adebayo offensive FOUL (2 PF),"[1628389, 1629673]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,203593.0,2.0,0.0,Poole,1629673.0,,
479,PT00M39.60S,2022-10-28T03:43:11.7Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,88,86,2022-10-28T03:43:11Z,4790000,,,0,,B. Adebayo offensive foul TURNOVER (4 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,4.0,,,203593.0,,,,,,
480,PT00M33.40S,2022-10-28T03:43:30.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,9.986859395532194,31.916360294117645,1610612744,90,86,2022-10-28T03:49:07Z,4800000,90.0,41.0,1,left,J. Poole 9' driving floating bank Jump Shot (6 PTS),[1629673],1610612744.0,GSW,driving floating bank,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,9.94,Made,,,,,6.0,,,,,,,,,,,,,
481,PT00M26.00S,2022-10-28T03:43:43.0Z,3,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612748,90,86,2022-10-28T03:43:55Z,4810000,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1630164, 1628389]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1201.0,2.0,0.0,Adebayo,1628389.0,,
483,PT00M26.00S,2022-10-28T03:44:11.3Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,90,87,2022-10-28T03:44:32Z,4830000,,,0,,B. Adebayo Free Throw 1 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
484,PT00M26.00S,2022-10-28T03:44:11.3Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,90,87,2022-10-28T03:44:32Z,4840000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT00M25.00S,2022-10-28T03:44:12.3Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612744,90,87,2022-10-28T03:44:32Z,4850000,,,0,,J. Wiseman REBOUND (Off:3 Def:2),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,484.0,5.0,2.0,3.0,,,,,,,,,,,,,,
486,PT00M06.10S,2022-10-28T03:44:49.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,14.14257555847569,42.40196078431372,1610612744,92,87,2022-10-28T03:44:53Z,4860000,38.0,80.0,1,left,J. Wiseman 8' floating Jump Shot (10 PTS) (J. Poole 6 AST),"[1630164, 1629673]",1610612744.0,GSW,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,8.89,Made,,,,,10.0,J. Poole,1629673.0,6.0,,,,,,,,,,
488,PT00M05.50S,2022-10-28T03:44:57.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,92,87,2022-10-28T03:45:06Z,4880000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,
489,PT00M01.80S,2022-10-28T03:45:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,91.40932982917214,62.5,1610612748,92,87,2022-10-28T03:48:26Z,4890000,62.0,28.0,1,right,MISS G. Vincent 6' driving Layup - blocked,"[1629216, 203210]",1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,Green,203210.0
490,PT00M01.80S,2022-10-28T03:45:13.7Z,3,REGULAR,block,,[],203210,,,1610612748,92,87,2022-10-28T03:45:15Z,4900000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT00M00.10S,2022-10-28T03:45:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,92,87,2022-10-28T03:48:26Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,489.0,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-10-28T03:45:30.1Z,3,REGULAR,period,end,[],0,,,1610612748,92,87,2022-10-28T03:45:30Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-10-28T03:47:34.0Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612748,92,87,2022-10-28T03:47:52Z,4930000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-10-28T03:47:34.0Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612748,92,87,2022-10-28T03:47:52Z,4940000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-10-28T03:48:01.5Z,4,REGULAR,period,start,[],0,,,1610612748,92,87,2022-10-28T03:48:01Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M50.00S,2022-10-28T03:48:11.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,66.5735873850197,59.55882352941176,1610612748,92,87,2022-10-28T03:48:15Z,4960000,48.0,262.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
497,PT11M46.00S,2022-10-28T03:48:14.6Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612748,92,87,2022-10-28T03:48:14Z,4970000,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,496.0,3.0,2.0,1.0,,,,,,,,,,,,,,
498,PT11M45.00S,2022-10-28T03:48:16.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,94.87516425755584,8.60140931372549,1610612748,92,87,2022-10-28T03:56:02Z,4980000,-207.0,-4.0,1,right,MISS C. Martin 20' Jump Shot,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left,20.7,Missed,,,,,,,,,,,,,,,,,,
499,PT11M42.00S,2022-10-28T03:48:19.1Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612744,92,87,2022-10-28T03:48:20Z,4990000,,,0,,J. Wiseman REBOUND (Off:3 Def:3),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Left Corner 3,24+ Left,,,498.0,6.0,3.0,3.0,,,,,,,,,,,,,,
500,PT11M26.00S,2022-10-28T03:48:34.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,19.267411300919843,4.6568627450980395,1610612744,95,87,2022-10-28T03:48:39Z,5000000,227.0,129.0,1,left,J. Poole 26' 3PT  (9 PTS) (J. Green 2 AST),"[1629673, 203210]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.06,Made,,,,,9.0,J. Green,203210.0,2.0,,,,,,,,,,
502,PT11M14.00S,2022-10-28T03:48:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.49605781865965,41.42156862745098,1610612748,95,89,2022-10-28T03:48:52Z,5020000,-43.0,84.0,1,right,B. Adebayo 9' floating Jump Shot (20 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.41,Made,,,,,20.0,G. Vincent,1629216.0,3.0,,,,,,,,,,
504,PT10M50.00S,2022-10-28T03:49:12.5Z,4,REGULAR,turnover,out-of-bounds,[],1630164,,,1610612744,95,89,2022-10-28T03:49:20Z,5040000,,,0,,J. Wiseman bad pass out-of-bounds TURNOVER (2 TO),[1630164],1610612744.0,GSW,bad pass,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,1201.0,,,,,,
505,PT10M30.00S,2022-10-28T03:49:34.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,76.5604467805519,8.823529411764707,1610612748,95,92,2022-10-28T03:49:40Z,5050000,-206.0,168.0,1,right,G. Vincent 26' 3PT step back (7 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.56,Made,,,,,7.0,,,,,,,,,,,,,
506,PT10M03.00S,2022-10-28T03:50:01.1Z,4,REGULAR,3pt,Jump Shot,[],203952,27.414586070959263,87.5,1610612744,95,92,2022-10-28T03:50:07Z,5060000,-188.0,205.0,1,left,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.8,Missed,,,,,,,,,,,,,,,,,,
507,PT10M02.00S,2022-10-28T03:50:02.1Z,4,REGULAR,rebound,offensive,[],203210,,,1610612744,95,92,2022-10-28T03:50:07Z,5070000,,,0,,J. Green REBOUND (Off:3 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,506.0,4.0,1.0,3.0,,,,,,,,,,,,,,
508,PT10M02.00S,2022-10-28T03:50:04.8Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612744,95,92,2022-10-28T03:50:11Z,5080000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Green 2 FT),"[1629216, 203210]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,3.0,0.0,Green,203210.0,,
510,PT10M02.00S,2022-10-28T03:50:26.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203210,,,1610612744,96,92,2022-10-28T03:50:26Z,5100000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
511,PT10M02.00S,2022-10-28T03:50:27.2Z,4,REGULAR,substitution,out,[],1630164,,,1610612744,96,92,2022-10-28T03:50:30Z,5110000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M02.00S,2022-10-28T03:50:27.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,96,92,2022-10-28T03:50:30Z,5120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M02.00S,2022-10-28T03:50:47.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203210,,,1610612744,97,92,2022-10-28T03:50:47Z,5130000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
514,PT09M54.00S,2022-10-28T03:50:58.7Z,4,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,97,92,2022-10-28T03:51:05Z,5140000,,,0,,C. Martin lost ball out-of-bounds TURNOVER (1 TO),[1628997],1610612748.0,MIA,lost ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,1201.0,,,,,,
515,PT09M46.00S,2022-10-28T03:51:13.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,36.08738501971091,48.03921568627451,1610612744,97,92,2022-10-28T03:51:19Z,5150000,10.0,287.0,1,left,MISS J. Poole 28' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,28.69,Missed,,,,,,,,,,,,,,,,,,
