actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
624,PT06M37.00S,2022-12-03T05:14:25.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,105,97,2022-12-03T05:14:30Z,6190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,623.0,8.0,8.0,0.0,,,,,,,,
625,PT06M33.00S,2022-12-03T05:14:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,7.966491458607096,39.46078431372549,1610612741,105,99,2022-12-03T05:14:36Z,6200000,False,53.0,22.0,1,left,Z. LaVine running Layup (17 PTS) (J. Green 1 AST),"[203897, 1629750]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.73,Made,17.0,,,,,,,,,,,J. Green,1629750.0,1.0,,,,
627,PT06M18.00S,2022-12-03T05:14:43.4Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,105,99,2022-12-03T05:14:47Z,6220000,False,,,0,,S. Curry bad pass TURNOVER (6 TO),"[201939, 202696]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,6.0,,,,Vucevic,202696.0,,
628,PT06M18.00S,2022-12-03T05:14:43.4Z,4,REGULAR,steal,,[],202696,,,1610612741,105,99,2022-12-03T05:19:53Z,6230000,False,,,0,,N. Vucevic STEAL (3 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
629,PT06M14.00S,2022-12-03T05:14:47.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629750,8.229303547963205,40.68627450980392,1610612741,105,101,2022-12-03T05:16:30Z,6240000,False,47.0,25.0,1,left,J. Green running Layup (11 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.28,Made,11.0,,,,,,,,,,,,,,,,,
630,PT06M14.00S,2022-12-03T05:14:53.6Z,4,REGULAR,foul,personal,['1freethrow'],202691,,,1610612741,105,101,2022-12-03T05:15:09Z,6250000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Green 1 FT),"[202691, 1629750]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,1627541.0,2.0,0.0,Green,1629750.0,,,,,,,,,,,,
632,PT06M14.00S,2022-12-03T05:15:05.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612741,105,101,2022-12-03T05:15:37Z,6270000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M14.00S,2022-12-03T05:15:05.4Z,4,REGULAR,substitution,in,[],203952,,,1610612741,105,101,2022-12-03T05:15:37Z,6280000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M14.00S,2022-12-03T05:15:37.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629750,,,1610612741,105,101,2022-12-03T05:15:44Z,6290000,False,,,0,,MISS J. Green Free Throw 1 of 1,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
635,PT06M14.00S,2022-12-03T05:15:37.2Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,105,101,2022-12-03T05:15:44Z,6300000,False,,,0,,K. Looney REBOUND (Off:1 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,634.0,9.0,8.0,1.0,,,,,,,,
636,PT06M03.00S,2022-12-03T05:15:48.3Z,4,REGULAR,3pt,Jump Shot,[],202691,77.08607095926413,7.8431372549019605,1610612744,108,101,2022-12-03T05:15:52Z,6310000,False,-211.0,163.0,1,right,K. Thompson 26' 3PT  (20 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.64,Made,20.0,,,,,,,,,,,S. Curry,201939.0,6.0,,,,
638,PT05M59.00S,2022-12-03T05:16:04.7Z,4,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612741,108,101,2022-12-03T05:16:15Z,6330000,False,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,2715.0,1.0,1.0,,,,,,,,,,,,,,
639,PT05M59.00S,2022-12-03T05:16:19.7Z,4,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,108,102,2022-12-03T05:16:19Z,6340000,False,,,0,,Z. LaVine technical Free Throw 1 of 1 (18 PTS),[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
640,PT05M42.00S,2022-12-03T05:16:58.4Z,4,REGULAR,turnover,traveling,[],203897,,,1610612741,108,102,2022-12-03T05:17:05Z,6350000,False,,,0,,Z. LaVine traveling TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,1627541.0,,,,,,,,,3.0,,,,,,,
641,PT05M32.00S,2022-12-03T05:17:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,92.19776609724047,62.5,1610612744,110,102,2022-12-03T05:17:26Z,6360000,False,62.0,21.0,1,right,S. Curry 6' driving Layup (19 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,19.0,,,,,,,,,,,,,,,,,
642,PT05M32.00S,2022-12-03T05:17:26.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,110,102,2022-12-03T05:17:26Z,6370000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M32.00S,2022-12-03T05:19:16.1Z,4,REGULAR,substitution,out,[],1630237,,,1610612741,110,102,2022-12-03T05:20:07Z,6380000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M32.00S,2022-12-03T05:19:16.1Z,4,REGULAR,substitution,in,[],203110,,,1610612741,110,102,2022-12-03T05:20:07Z,6390000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M13.00S,2022-12-03T05:21:08.3Z,4,REGULAR,2pt,Jump Shot,[],202696,5.601182654402102,17.401960784313726,1610612741,110,104,2022-12-03T05:21:14Z,6400000,False,163.0,0.0,1,left,N. Vucevic 16' turnaround Jump Shot (23 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,16.3,Made,23.0,,,,,,,,,,,Z. LaVine,203897.0,3.0,,,,
647,PT04M50.00S,2022-12-03T05:21:30.0Z,4,REGULAR,2pt,Jump Shot,[],201939,73.9323258869908,59.31372549019608,1610612744,110,104,2022-12-03T05:21:35Z,6420000,False,47.0,193.0,1,right,MISS S. Curry 19' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,19.81,Missed,,,,,,,,,,,,,,,,,,
648,PT04M49.00S,2022-12-03T05:21:31.0Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,110,104,2022-12-03T05:21:35Z,6430000,False,,,0,,K. Looney REBOUND (Off:2 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,,,647.0,10.0,8.0,2.0,,,,,,,,
649,PT04M47.00S,2022-12-03T05:21:33.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,76.5604467805519,10.784313725490197,1610612744,110,104,2022-12-03T05:21:38Z,6440000,False,-196.0,168.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
650,PT04M47.00S,2022-12-03T05:21:33.6Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,110,104,2022-12-03T05:21:38Z,6450000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,649.0,4.0,4.0,0.0,,,,,,,,
651,PT04M32.00S,2022-12-03T05:21:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,8.360709592641262,54.41176470588235,1610612741,110,106,2022-12-03T05:21:51Z,6460000,False,-22.0,26.0,1,left,J. Green Layup (13 PTS) (N. Vucevic 1 AST),"[1629750, 202696]",1610612741.0,CHI,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.42,Made,13.0,,,,,,,,,,,N. Vucevic,202696.0,1.0,,,,
653,PT04M13.00S,2022-12-03T05:22:07.2Z,4,REGULAR,3pt,Jump Shot,[],202691,87.33574244415243,94.85294117647058,1610612744,110,106,2022-12-03T05:22:11Z,6480000,False,224.0,67.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
654,PT04M11.00S,2022-12-03T05:22:09.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,110,106,2022-12-03T05:22:11Z,6490000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,,,,,,653.0,9.0,9.0,0.0,,,,,,,,
655,PT03M51.00S,2022-12-03T05:22:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.040078843626807,55.14705882352941,1610612741,110,106,2022-12-03T05:22:33Z,6500000,False,-26.0,61.0,1,left,MISS N. Vucevic 6' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,,
656,PT03M49.00S,2022-12-03T05:22:31.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,110,106,2022-12-03T05:22:33Z,6510000,False,,,0,,D. Green REBOUND (Off:0 Def:9),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,655.0,9.0,9.0,0.0,,,,,,,,
657,PT03M44.00S,2022-12-03T05:22:36.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,69.07030223390277,79.41176470588235,1610612744,110,106,2022-12-03T05:22:42Z,6520000,False,147.0,238.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.0,Missed,,,,,,,,,,,,,,,,,,
658,PT03M43.00S,2022-12-03T05:22:37.5Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,110,106,2022-12-03T05:22:49Z,6530000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,657.0,10.0,10.0,0.0,,,,,,,,
659,PT03M42.00S,2022-12-03T05:22:44.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,110,106,2022-12-03T05:22:44Z,6540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M42.00S,2022-12-03T05:24:06.0Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,110,106,2022-12-03T05:24:18Z,6550000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M42.00S,2022-12-03T05:24:06.0Z,4,REGULAR,substitution,in,[],201942,,,1610612741,110,106,2022-12-03T05:24:18Z,6560000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M30.00S,2022-12-03T05:24:42.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.440867279894875,38.72549019607843,1610612741,110,106,2022-12-03T05:24:47Z,6570000,False,56.0,17.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,,
663,PT03M27.00S,2022-12-03T05:24:45.6Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,110,106,2022-12-03T05:24:47Z,6580000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,662.0,6.0,5.0,1.0,,,,,,,,
664,PT03M26.00S,2022-12-03T05:24:46.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,10.64388961892247,54.43474264705882,1610612741,110,106,2022-12-03T05:24:54Z,6590000,False,-22.0,48.0,1,left,MISS D. DeRozan Jump Shot - blocked,"[201942, 201939]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.25,Missed,,,,,,,,,,,,,,,,,Curry,201939.0
665,PT03M26.00S,2022-12-03T05:24:46.4Z,4,REGULAR,block,,[],201939,,,1610612741,110,106,2022-12-03T05:24:49Z,6600000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
666,PT03M22.00S,2022-12-03T05:24:50.4Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,110,106,2022-12-03T05:24:51Z,6610000,False,,,0,,S. Curry REBOUND (Off:0 Def:9),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,664.0,9.0,9.0,0.0,,,,,,,,
667,PT03M07.00S,2022-12-03T05:25:05.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,35.53921568627451,1610612744,110,106,2022-12-03T05:25:10Z,6620000,False,-72.0,16.0,1,right,MISS S. Curry 7' driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
668,PT03M04.00S,2022-12-03T05:25:08.9Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,110,106,2022-12-03T05:25:10Z,6630000,False,,,0,,K. Looney REBOUND (Off:3 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,667.0,11.0,8.0,3.0,,,,,,,,
669,PT03M04.00S,2022-12-03T05:25:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,110,106,2022-12-03T05:25:08Z,6640000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
670,PT03M03.00S,2022-12-03T05:25:09.2Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,110,106,2022-12-03T05:25:09Z,6650000,False,,,0,,K. Looney REBOUND (Off:4 Def:8),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,,,,,669.0,12.0,8.0,4.0,,,,,,,,
671,PT03M02.00S,2022-12-03T05:25:10.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,94.03745072273325,2.450980392156863,1610612744,110,106,2022-12-03T05:25:15Z,6660000,False,-238.0,4.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
672,PT02M58.00S,2022-12-03T05:25:14.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,110,106,2022-12-03T05:25:15Z,6670000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,,,,,671.0,6.0,5.0,1.0,,,,,,,,
673,PT02M50.00S,2022-12-03T05:25:22.4Z,4,REGULAR,3pt,Jump Shot,[],1627936,26.49474375821288,9.313725490196079,1610612741,110,106,2022-12-03T05:25:27Z,6680000,False,203.0,197.0,1,left,MISS A. Caruso 28' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
674,PT02M47.00S,2022-12-03T05:25:25.4Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,110,106,2022-12-03T05:25:27Z,6690000,False,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,673.0,4.0,3.0,1.0,,,,,,,,
675,PT02M38.00S,2022-12-03T05:25:34.6Z,4,REGULAR,3pt,Jump Shot,[],202691,68.9388961892247,67.8921568627451,1610612744,110,106,2022-12-03T05:27:02Z,6700000,False,89.0,239.0,1,right,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
676,PT02M33.00S,2022-12-03T05:25:39.6Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,110,106,2022-12-03T05:27:10Z,6710000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,675.0,7.0,6.0,1.0,,,,,,,,
677,PT02M29.00S,2022-12-03T05:25:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,9.149145860709593,39.705882352941174,1610612741,110,106,2022-12-03T05:25:53Z,6720000,False,51.0,34.0,1,left,MISS G. Dragic 6' running Layup,[201609],1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
678,PT02M29.00S,2022-12-03T05:25:45.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,110,106,2022-12-03T05:25:45Z,6730000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,677.0,,,,,,,,,,,
680,PT02M27.00S,2022-12-03T05:26:03.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203897,22.552562417871222,8.088235294117647,1610612741,110,109,2022-12-03T05:26:08Z,6750000,False,210.0,159.0,1,left,Z. LaVine 26' 3PT  (21 PTS) (D. DeRozan 7 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.34,Made,21.0,,,,,,,,,,,D. DeRozan,201942.0,7.0,,,,
682,PT02M01.00S,2022-12-03T05:26:28.5Z,4,REGULAR,3pt,Jump Shot,[],203110,80.76544021024968,5.88235294117647,1610612744,113,109,2022-12-03T05:26:33Z,6770000,False,-221.0,128.0,1,right,D. Green 25' 3PT  (13 PTS) (K. Looney 3 AST),"[203110, 1626172]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,25.52,Made,13.0,,,,,,,,,,,K. Looney,1626172.0,3.0,,,,
684,PT01M49.00S,2022-12-03T05:26:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.347568988173457,59.55882352941176,1610612741,113,109,2022-12-03T05:26:49Z,6790000,False,-48.0,120.0,1,left,MISS D. DeRozan 12' pullup Shot - blocked,"[201942, 1626172]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.92,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
685,PT01M49.00S,2022-12-03T05:26:45.5Z,4,REGULAR,block,,[],1626172,,,1610612741,113,109,2022-12-03T05:26:48Z,6800000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
686,PT01M46.00S,2022-12-03T05:26:48.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,113,109,2022-12-03T05:26:49Z,6810000,False,,,0,,S. Curry REBOUND (Off:0 Def:10),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,684.0,10.0,10.0,0.0,,,,,,,,
687,PT01M32.00S,2022-12-03T05:27:04.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612744,113,109,2022-12-03T05:27:08Z,6820000,False,,,0,,G. Dragic personal FOUL (4 PF) (Thompson 2 FT),"[201609, 202691]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Right,,,,2715.0,4.0,0.0,Thompson,202691.0,,,,,,,,,,,,
689,PT01M32.00S,2022-12-03T05:27:34.8Z,4,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,114,109,2022-12-03T05:27:34Z,6840000,False,,,0,,K. Thompson Free Throw 1 of 2 (21 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
690,PT01M32.00S,2022-12-03T05:27:53.3Z,4,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,115,109,2022-12-03T05:27:53Z,6850000,False,,,0,,K. Thompson Free Throw 2 of 2 (22 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
693,PT01M19.00S,2022-12-03T05:28:29.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612741,115,109,2022-12-03T05:30:03Z,6880000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT01M19.00S,2022-12-03T05:30:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,9.280551905387648,56.61764705882353,1610612741,115,109,2022-12-03T05:30:30Z,6900000,False,-33.0,35.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 203110]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,Green,203110.0
696,PT01M19.00S,2022-12-03T05:30:22.0Z,4,REGULAR,block,,[],203110,,,1610612741,115,109,2022-12-03T05:30:24Z,6910000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
697,PT01M19.00S,2022-12-03T05:30:22.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,115,109,2022-12-03T05:30:59Z,6920000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,695.0,,,,,,,,,,,
698,PT01M16.00S,2022-12-03T05:30:54.6Z,4,REGULAR,jumpball,recovered,[],201609,,,1610612741,115,109,2022-12-03T05:30:54Z,6930000,False,,,0,,Jump Ball N. Vucevic vs. K. Looney: Tip to G. Dragic,"[201609, 202696, 1626172]",1610612741.0,CHI,challenge,G. Dragic,201609.0,Dragic,G. Dragic,Vucevic,202696.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
701,PT01M10.00S,2022-12-03T05:31:02.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202696,35.43035479632063,57.84313725490197,1610612741,115,109,2022-12-03T05:31:23Z,6960000,False,-39.0,281.0,1,left,MISS N. Vucevic 28' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,28.32,Missed,,,,,,,,,,,,,,,,,,
702,PT01M08.00S,2022-12-03T05:31:04.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,115,109,2022-12-03T05:31:23Z,6970000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,701.0,,,,,,,,,,,
703,PT00M55.00S,2022-12-03T05:31:28.8Z,4,REGULAR,2pt,Jump Shot,[],202691,77.81291064388962,45.40824142156863,1610612744,117,109,2022-12-03T05:32:23Z,6980000,False,-23.0,156.0,1,right,K. Thompson 15' fadeaway Jump Shot (24 PTS) (D. Green 10 AST),"[202691, 203110]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,15.78,Made,24.0,,,,,,,,,,,D. Green,203110.0,10.0,,,,
705,PT00M43.30S,2022-12-03T05:31:43.4Z,4,REGULAR,3pt,Jump Shot,[],1627936,23.866622864651774,6.862745098039216,1610612741,117,109,2022-12-03T05:31:48Z,7000000,False,216.0,172.0,1,left,MISS A. Caruso 27' 3PT - blocked,"[1627936, 203110]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,Green,203110.0
706,PT00M43.30S,2022-12-03T05:31:43.4Z,4,REGULAR,block,,[],203110,,,1610612741,117,109,2022-12-03T05:31:46Z,7010000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
707,PT00M38.90S,2022-12-03T05:31:47.8Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,117,109,2022-12-03T05:31:48Z,7020000,False,,,0,,S. Curry REBOUND (Off:0 Def:11),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,705.0,11.0,11.0,0.0,,,,,,,,
