actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
510,PT00M03.40S,2023-12-07T02:24:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.52496714848883,52.94117647058824,1610612737,82,81,2023-12-07T02:24:59Z,5000000,False,15.0,102.0,1,right,T. Young 10' driving floating Jump Shot (22 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.34,Made,,22.0,,,,,,,,
511,PT00M00.00S,2023-12-07T02:25:06.3Z,3,REGULAR,period,end,[],0,,,1610612751,82,81,2023-12-07T02:25:06Z,5010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-12-07T02:27:28.7Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612751,82,81,2023-12-07T02:27:49Z,5020000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-12-07T02:27:28.7Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,82,81,2023-12-07T02:27:49Z,5030000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-12-07T02:27:28.7Z,4,REGULAR,substitution,in,['startperiod'],203991,,,1610612751,82,81,2023-12-07T02:27:49Z,5040000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-12-07T02:27:28.7Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,82,81,2023-12-07T02:27:49Z,5050000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-12-07T02:27:59.7Z,4,REGULAR,period,start,[],0,,,1610612737,82,81,2023-12-07T02:27:59Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M46.00S,2023-12-07T02:28:12.8Z,4,REGULAR,3pt,Jump Shot,[],203992,69.72733245729303,22.794117647058822,1610612737,82,81,2023-12-07T02:28:23Z,5070000,False,-136.0,232.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.9,Missed,,,,,,,,,,
522,PT11M42.00S,2023-12-07T02:28:16.6Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612737,82,81,2023-12-07T02:28:16Z,5080000,False,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,521.0,,,,,5.0,3.0,2.0,,
523,PT11M42.00S,2023-12-07T02:28:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612737,84,81,2023-12-07T02:28:16Z,5090000,False,0.0,0.0,1,right,S. Bey tip Layup (14 PTS),[1630180],1610612737.0,ATL,tip,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,,14.0,,,,,,,,
524,PT11M32.00S,2023-12-07T02:28:27.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,10.068988173455978,96.32352941176471,1610612751,84,81,2023-12-07T02:28:32Z,5100000,False,-232.0,42.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,,,23.54,Missed,,,,,,,,,,
525,PT11M29.00S,2023-12-07T02:28:30.1Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,84,81,2023-12-07T02:28:32Z,5110000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,,,524.0,,,,,8.0,6.0,2.0,,
526,PT11M17.00S,2023-12-07T02:28:43.6Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,84,81,2023-12-07T02:28:51Z,5120000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,202901.0,,,,,4.0,,,,,,,,,,,,,,
527,PT11M08.00S,2023-12-07T02:28:57.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,6.389618922470433,47.794117647058826,1610612751,84,83,2023-12-07T02:29:12Z,5130000,False,11.0,8.0,1,left,D. Smith Jr. driving Layup (13 PTS),[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.34,Made,,13.0,,,,,,,,
528,PT10M54.00S,2023-12-07T02:29:20.2Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,84,83,2023-12-07T02:29:36Z,5140000,False,,,0,,O. Okongwu step out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,step,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,202901.0,,,,,1.0,,,,,,,,,,,,,,
530,PT10M42.00S,2023-12-07T02:29:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,7.440867279894875,51.9607843137255,1610612751,84,83,2023-12-07T02:29:41Z,5150000,False,-10.0,17.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Missed,,,,,,,,,,
531,PT10M40.00S,2023-12-07T02:29:38.6Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,84,83,2023-12-07T02:29:41Z,5160000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,530.0,,,,,9.0,7.0,2.0,,
532,PT10M38.00S,2023-12-07T02:29:42.4Z,4,REGULAR,foul,personal,[],1626220,,,1610612737,84,83,2023-12-07T02:29:51Z,5170000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1630180]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,203592.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
534,PT10M27.00S,2023-12-07T02:30:10.3Z,4,REGULAR,3pt,Jump Shot,[],1630168,95.6143232588699,95.34313725490196,1610612737,84,83,2023-12-07T02:30:15Z,5190000,False,227.0,-11.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,22.7,Missed,,,,,,,,,,
535,PT10M24.00S,2023-12-07T02:30:13.3Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,84,83,2023-12-07T02:30:15Z,5200000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,534.0,,,,,4.0,2.0,2.0,,
536,PT10M17.00S,2023-12-07T02:30:20.6Z,4,REGULAR,3pt,Jump Shot,[],1627827,28.597240473061763,74.75490196078431,1610612751,84,86,2023-12-07T02:30:24Z,5210000,False,-124.0,216.0,1,left,D. Finney-Smith 24' 3PT  (13 PTS) (R. O'Neale 2 AST),"[1627827, 1626220]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.92,Made,,13.0,R. O'Neale,1626220.0,2.0,,,,,
538,PT10M14.00S,2023-12-07T02:30:27.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,84,86,2023-12-07T02:30:27Z,5230000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M14.00S,2023-12-07T02:32:32.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,84,86,2023-12-07T02:33:03Z,5240000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M14.00S,2023-12-07T02:32:32.2Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,84,86,2023-12-07T02:33:03Z,5260000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M55.00S,2023-12-07T02:33:39.7Z,4,REGULAR,2pt,Jump Shot,[],1629631,92.85479632063075,23.774509803921568,1610612737,84,86,2023-12-07T02:33:46Z,5280000,False,-131.0,15.0,1,right,MISS D. Hunter 13' turnaround Shot,[1629631],1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,,,,,,13.19,Missed,,,,,,,,,,
544,PT09M52.00S,2023-12-07T02:33:42.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,84,86,2023-12-07T02:33:46Z,5290000,False,,,0,,N. Claxton REBOUND (Off:2 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,543.0,,,,,10.0,8.0,2.0,,
545,PT09M40.00S,2023-12-07T02:33:54.6Z,4,REGULAR,2pt,Jump Shot,[],1630560,13.091327201051248,67.64705882352942,1610612751,84,88,2023-12-07T02:34:08Z,5300000,False,-88.0,71.0,1,left,C. Thomas 11' pullup bank Jump Shot (4 PTS),[1630560],1610612751.0,BKN,pullup bank,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,,,11.3,Made,,4.0,,,,,,,,
546,PT09M24.00S,2023-12-07T02:34:10.8Z,4,REGULAR,3pt,Jump Shot,[],1630180,95.6143232588699,94.6078431372549,1610612737,87,88,2023-12-07T02:34:15Z,5310000,False,223.0,-11.0,1,right,S. Bey 3PT  (17 PTS) (D. Hunter 1 AST),"[1630180, 1629631]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,,,,22.33,Made,,17.0,D. Hunter,1629631.0,1.0,,,,,
548,PT09M13.00S,2023-12-07T02:34:23.4Z,4,REGULAR,foul,personal,['2freethrow'],203991,,,1610612751,87,88,2023-12-07T02:34:51Z,5330000,False,,,0,,C. Capela shooting personal FOUL (3 PF) (Claxton 2 FT),"[203991, 1629651]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,203592.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
550,PT09M13.00S,2023-12-07T02:34:52.0Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,87,88,2023-12-07T02:34:52Z,5350000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
551,PT09M13.00S,2023-12-07T02:34:52.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,87,88,2023-12-07T02:34:52Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,,,,,
552,PT09M13.00S,2023-12-07T02:35:11.5Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,87,89,2023-12-07T02:35:11Z,5370000,False,,,0,,N. Claxton Free Throw 2 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,Made,,4.0,,,,,,,,
553,PT09M01.00S,2023-12-07T02:35:24.0Z,4,REGULAR,3pt,Jump Shot,[],203992,70.25295663600527,23.284313725490197,1610612737,90,89,2023-12-07T02:35:29Z,5380000,False,-134.0,227.0,1,right,B. Bogdanovic 26' 3PT  (17 PTS) (T. Young 7 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.35,Made,,17.0,T. Young,1629027.0,7.0,,,,,
555,PT08M33.00S,2023-12-07T02:35:52.6Z,4,REGULAR,3pt,Jump Shot,[],1626220,36.35019710906702,52.20588235294118,1610612751,90,89,2023-12-07T02:35:57Z,5400000,False,-11.0,289.0,1,left,MISS R. O'Neale 28' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,28.94,Missed,,,,,,,,,,
556,PT08M30.00S,2023-12-07T02:35:55.6Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,90,89,2023-12-07T02:35:57Z,5410000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,555.0,,,,,3.0,3.0,0.0,,
557,PT08M14.00S,2023-12-07T02:36:12.2Z,4,REGULAR,turnover,lost ball,[],1629027,,,1610612737,90,89,2023-12-07T02:36:18Z,5420000,False,,,0,,T. Young lost ball TURNOVER (5 TO),"[1629027, 1628372]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,5.0,Smith Jr.,1628372.0,,,,,,,,,,,,
558,PT08M14.00S,2023-12-07T02:36:12.2Z,4,REGULAR,steal,,[],1628372,,,1610612751,90,89,2023-12-07T02:36:14Z,5430000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
559,PT08M09.00S,2023-12-07T02:36:16.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,6.258212877792378,50.245098039215684,1610612751,90,91,2023-12-07T02:36:25Z,5440000,False,-1.0,6.0,1,left,D. Finney-Smith running alley-oop DUNK (15 PTS) (D. Smith Jr. 4 AST),"[1627827, 1628372]",1610612751.0,BKN,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,0.64,Made,,15.0,D. Smith Jr.,1628372.0,4.0,,,,,
561,PT07M53.00S,2023-12-07T02:36:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.19776609724047,51.71568627450981,1610612737,92,91,2023-12-07T02:36:40Z,5460000,False,9.0,21.0,1,right,S. Bey driving reverse Layup (19 PTS) (T. Young 8 AST),"[1630180, 1629027]",1610612737.0,ATL,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,2.25,Made,,19.0,T. Young,1629027.0,8.0,,,,,
563,PT07M35.00S,2023-12-07T02:36:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,12.171484888304862,55.88235294117647,1610612751,92,93,2023-12-07T02:36:55Z,5480000,False,-29.0,62.0,1,left,C. Thomas 6' driving floating Jump Shot (6 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.85,Made,,6.0,,,,,,,,
564,PT07M19.00S,2023-12-07T02:37:06.1Z,4,REGULAR,3pt,Jump Shot,[],1629027,68.15045992115637,63.970588235294116,1610612737,92,93,2023-12-07T02:37:16Z,5490000,False,70.0,247.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,25.66,Missed,,,,,,,,,,
565,PT07M18.00S,2023-12-07T02:37:07.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,92,93,2023-12-07T02:37:16Z,5500000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,564.0,,,,,,,,,
566,PT07M18.00S,2023-12-07T02:37:14.0Z,4,REGULAR,foul,personal,[],203991,,,1610612751,92,93,2023-12-07T02:37:21Z,5510000,False,,,0,,C. Capela loose ball personal FOUL (4 PF),"[203991, 1629651]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,203591.0,4.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
568,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,out,[],203991,,,1610612751,92,93,2023-12-07T02:37:27Z,5530000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,out,[],1628372,,,1610612751,92,93,2023-12-07T02:37:27Z,5540000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,in,[],1627749,,,1610612751,92,93,2023-12-07T02:37:27Z,5550000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,in,[],203915,,,1610612751,92,93,2023-12-07T02:37:27Z,5560000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,out,[],1629027,,,1610612751,92,93,2023-12-07T02:37:40Z,5570000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M18.00S,2023-12-07T02:37:21.5Z,4,REGULAR,substitution,in,[],1630168,,,1610612751,92,93,2023-12-07T02:37:40Z,5580000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M06.00S,2023-12-07T02:37:44.8Z,4,REGULAR,2pt,Jump Shot,[],1630560,11.777266754270697,27.450980392156865,1610612751,92,93,2023-12-07T02:37:49Z,5590000,False,113.0,58.0,1,left,MISS C. Thomas 12' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,12.68,Missed,,,,,,,,,,
575,PT07M03.00S,2023-12-07T02:37:47.8Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,92,93,2023-12-07T02:37:49Z,5600000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,574.0,,,,,3.0,3.0,0.0,,
576,PT06M54.00S,2023-12-07T02:37:56.9Z,4,REGULAR,2pt,Jump Shot,[],1629631,82.60512483574244,76.22549019607843,1610612737,94,93,2023-12-07T02:38:01Z,5610000,False,131.0,111.0,1,right,D. Hunter 17' pullup Jump Shot (14 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,17.18,Made,,14.0,,,,,,,,
577,PT06M43.00S,2023-12-07T02:38:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.521024967148489,46.07843137254902,1610612751,94,95,2023-12-07T02:39:14Z,5620000,False,20.0,9.0,1,left,S. Dinwiddie driving Layup (4 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,2.15,Made,,4.0,,,,,,,,
578,PT06M43.00S,2023-12-07T02:38:14.5Z,4,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612751,94,95,2023-12-07T02:38:49Z,5630000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Dinwiddie 1 FT),"[1630168, 203915]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,203591.0,4.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
580,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,out,[],1626220,,,1610612751,94,95,2023-12-07T02:38:46Z,5650000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,94,95,2023-12-07T02:38:46Z,5660000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,94,95,2023-12-07T02:38:46Z,5670000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,94,95,2023-12-07T02:38:46Z,5680000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,94,95,2023-12-07T02:38:46Z,5690000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M43.00S,2023-12-07T02:38:24.9Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,94,95,2023-12-07T02:38:46Z,5700000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M43.00S,2023-12-07T02:38:51.2Z,4,REGULAR,freethrow,1 of 1,[],203915,,,1610612751,94,96,2023-12-07T02:38:51Z,5710000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (5 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,Made,,5.0,,,,,,,,
587,PT06M28.00S,2023-12-07T02:39:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.24901445466492,49.01960784313725,1610612737,96,96,2023-12-07T02:39:12Z,5720000,False,-5.0,11.0,1,right,O. Okongwu cutting Layup (2 PTS) (S. Bey 1 AST),"[1630168, 1630180]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,1.2,Made,,2.0,S. Bey,1630180.0,1.0,,,,,
589,PT06M19.00S,2023-12-07T02:39:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.703679369250986,46.568627450980394,1610612751,96,98,2023-12-07T02:39:22Z,5740000,False,17.0,20.0,1,left,M. Bridges driving reverse Layup (24 PTS) (C. Johnson 3 AST),"[1628969, 1629661]",1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.63,Made,,24.0,C. Johnson,1629661.0,3.0,,,,,
591,PT06M01.00S,2023-12-07T02:39:34.1Z,4,REGULAR,3pt,Jump Shot,[],203992,67.7562417871222,59.068627450980394,1610612737,99,98,2023-12-07T02:45:02Z,5760000,False,45.0,251.0,1,right,B. Bogdanovic 25' 3PT step back (20 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,25.47,Made,,20.0,,,,,,,,
592,PT05M36.00S,2023-12-07T02:39:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.5722733245729295,45.83333333333333,1610612751,99,98,2023-12-07T02:40:07Z,5770000,False,21.0,19.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,2.8,Missed,,,,,,,,,,
593,PT05M35.00S,2023-12-07T02:40:00.0Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,99,98,2023-12-07T02:40:07Z,5780000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,592.0,,,,,4.0,4.0,0.0,,
594,PT05M29.00S,2023-12-07T02:40:06.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,95.87713534822602,95.09803921568627,1610612737,99,98,2023-12-07T02:45:48Z,5790000,False,225.0,-14.0,1,right,MISS S. Bey running 3PT,[1630180],1610612737.0,ATL,running,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,,,,22.59,Missed,,,,,,,,,,
595,PT05M26.00S,2023-12-07T02:40:09.4Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612751,99,98,2023-12-07T02:40:11Z,5800000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,594.0,,,,,5.0,3.0,2.0,,
596,PT05M12.00S,2023-12-07T02:40:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.783837056504599,47.794117647058826,1610612751,99,98,2023-12-07T02:47:26Z,5810000,False,11.0,11.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,1.58,Missed,,,,,,,,,,
597,PT05M11.00S,2023-12-07T02:40:25.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,99,98,2023-12-07T02:47:26Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,596.0,,,,,,,,,
599,PT05M11.00S,2023-12-07T02:40:30.6Z,4,REGULAR,substitution,out,[],203992,,,1610612751,99,98,2023-12-07T02:40:36Z,5840000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
