actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
593,PT08M01.00S,2026-01-18T03:09:22.9Z,4,REGULAR,substitution,out,[],1642276,,,1610612748,97,100,2026-01-18T03:09:34Z,5710000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M01.00S,2026-01-18T03:09:22.9Z,4,REGULAR,substitution,out,[],1630696,,,1610612748,97,100,2026-01-18T03:09:34Z,5720000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M01.00S,2026-01-18T03:09:22.9Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,97,100,2026-01-18T03:09:34Z,5730000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M01.00S,2026-01-18T03:09:22.9Z,4,REGULAR,substitution,in,[],1642857,,,1610612748,97,100,2026-01-18T03:09:34Z,5740000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M50.00S,2026-01-18T03:10:01.9Z,4,REGULAR,3pt,Jump Shot,[],1642857,73.63666228646518,16.666666666666657,1610612748,97,100,2026-01-18T03:10:07Z,5750000,False,-167.0,195.0,1,right,MISS K. Jakučionis 25' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
598,PT07M46.00S,2026-01-18T03:10:05.9Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,97,100,2026-01-18T03:10:07Z,5760000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,597.0,7.0,3.0,4.0,,,,,,,,,,,
599,PT07M39.00S,2026-01-18T03:10:13.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628389,72.84822601839684,17.15686274509804,1610612748,100,100,2026-01-18T03:10:18Z,5770000,False,-164.0,203.0,1,right,B. Adebayo 26' 3PT  (23 PTS) (A. Wiggins 4 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,26.09,Made,23.0,,,,,,,,,,,A. Wiggins,203952.0,4.0,,,,
601,PT07M15.00S,2026-01-18T03:10:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,7.145203679369246,49.01960784313726,1610612760,100,102,2026-01-18T03:18:42Z,5790000,False,5.0,15.0,1,left,C. Wallace cutting Layup (9 PTS) (A. Wiggins 1 AST),"[1641717, 1630598]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.55,Made,9.0,,,,,,,,,,,A. Wiggins,1630598.0,1.0,,,,
603,PT07M01.00S,2026-01-18T03:10:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,93.87319316688567,46.07843137254902,1610612748,102,102,2026-01-18T03:21:05Z,5810000,False,-20.0,5.0,1,right,P. Larsson cutting Layup (10 PTS) (K. Jakučionis 7 AST),"[1641796, 1642857]",1610612748.0,MIA,cutting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,2.03,Made,10.0,,,,,,,,,,,K. Jakučionis,1642857.0,7.0,,,,
605,PT06M51.00S,2026-01-18T03:11:02.0Z,4,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,102,102,2026-01-18T03:11:10Z,5830000,False,,,0,,A. Mitchell lost ball out-of-bounds TURNOVER (5 TO),[1642349],1610612760.0,OKC,lost ball,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Left,,,,1628159.0,5.0,,,,,,,,,,,,,,,
606,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,out,[],1626181,,,1610612748,102,102,2026-01-18T03:11:24Z,5840000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,out,[],1629652,,,1610612748,102,102,2026-01-18T03:11:24Z,5850000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,out,[],1631096,,,1610612748,102,102,2026-01-18T03:11:24Z,5860000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,out,[],1642349,,,1610612748,102,102,2026-01-18T03:11:24Z,5870000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,in,[],1631323,,,1610612748,102,102,2026-01-18T03:11:24Z,5880000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,in,[],1628983,,,1610612748,102,102,2026-01-18T03:11:24Z,5890000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,in,[],1631119,,,1610612748,102,102,2026-01-18T03:11:24Z,5900000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M51.00S,2026-01-18T03:11:07.2Z,4,REGULAR,substitution,in,[],1627936,,,1610612748,102,102,2026-01-18T03:11:24Z,5910000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M35.00S,2026-01-18T03:11:39.4Z,4,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612748,102,102,2026-01-18T03:11:51Z,5920000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1641717, 203952]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,201638.0,,,,,,1.0,0.0,Wiggins,203952.0,,,,,,,
616,PT06M35.00S,2026-01-18T03:12:15.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612748,102,102,2026-01-18T03:12:15Z,5940000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT06M35.00S,2026-01-18T03:12:15.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,102,102,2026-01-18T03:12:15Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,
618,PT06M35.00S,2026-01-18T03:12:22.1Z,4,REGULAR,substitution,out,[],1641717,,,1610612748,102,102,2026-01-18T03:12:29Z,5960000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M35.00S,2026-01-18T03:12:22.1Z,4,REGULAR,substitution,in,[],1630198,,,1610612748,102,102,2026-01-18T03:12:29Z,5970000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M35.00S,2026-01-18T03:12:45.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612748,103,102,2026-01-18T03:12:45Z,5980000,False,,,0,,A. Wiggins Free Throw 2 of 2 (12 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
623,PT06M24.00S,2026-01-18T03:12:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.4881734559789805,48.28431372549019,1610612760,103,104,2026-01-18T03:13:00Z,5990000,False,9.0,8.0,1,left,S. Gilgeous-Alexander driving Layup (32 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.21,Made,32.0,,,,,,,,,,,,,,,,,
624,PT06M17.00S,2026-01-18T03:13:05.5Z,4,REGULAR,3pt,Jump Shot,[],1642857,89.01116951379764,95.58823529411765,1610612748,103,104,2026-01-18T03:13:10Z,6000000,False,228.0,51.0,1,right,MISS K. Jakučionis 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
625,PT06M12.00S,2026-01-18T03:13:09.4Z,4,REGULAR,rebound,offensive,[],1631323,,,1610612748,103,104,2026-01-18T03:13:09Z,6010000,False,,,0,,S. Fontecchio REBOUND (Off:4 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,624.0,5.0,1.0,4.0,,,,,,,,,,,
626,PT06M07.00S,2026-01-18T03:13:14.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641796,94.26741130091985,49.754901960784316,1610612748,105,104,2026-01-18T03:13:18Z,6020000,False,-1.0,1.0,1,right,P. Larsson driving DUNK (12 PTS) (B. Adebayo 3 AST),"[1641796, 1628389]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,0.18,Made,12.0,,,,,,,,,,,B. Adebayo,1628389.0,3.0,,,,
628,PT05M55.00S,2026-01-18T03:13:28.4Z,4,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612760,105,104,2026-01-18T03:13:58Z,6040000,False,,,0,,S. Fontecchio shooting personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[1631323, 1628983]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,1628159.0,,,,,,5.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
630,PT05M55.00S,2026-01-18T03:13:59.3Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,105,105,2026-01-18T03:13:59Z,6060000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
631,PT05M55.00S,2026-01-18T03:14:14.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,105,106,2026-01-18T03:14:14Z,6070000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (34 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
632,PT05M40.00S,2026-01-18T03:14:29.2Z,4,REGULAR,2pt,Jump Shot,[],1642857,93.74178712220763,30.637254901960787,1610612748,105,106,2026-01-18T03:22:53Z,6080000,False,-97.0,6.0,1,right,MISS K. Jakučionis 9' driving floating bank Shot,[1642857],1610612748.0,MIA,driving floating bank,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Left,9.7,Missed,,,,,,,,,,,,,,,,,,
633,PT05M36.00S,2026-01-18T03:14:33.2Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,105,106,2026-01-18T03:14:34Z,6090000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,632.0,4.0,2.0,2.0,,,,,,,,,,,
634,PT05M31.00S,2026-01-18T03:14:39.2Z,4,REGULAR,foul,personal,['2freethrow'],1641796,,,1610612760,105,106,2026-01-18T03:15:08Z,6100000,False,,,0,,P. Larsson shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1641796, 1628983]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,,203054.0,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
636,PT05M31.00S,2026-01-18T03:15:09.5Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,105,107,2026-01-18T03:15:09Z,6120000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (35 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
638,PT05M31.00S,2026-01-18T03:15:16.3Z,4,REGULAR,substitution,out,[],1631323,,,1610612760,105,107,2026-01-18T03:15:20Z,6130000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M31.00S,2026-01-18T03:15:16.3Z,4,REGULAR,substitution,in,[],1626181,,,1610612760,105,107,2026-01-18T03:15:20Z,6140000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M31.00S,2026-01-18T03:15:29.6Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,105,108,2026-01-18T03:15:29Z,6150000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (36 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
641,PT05M22.00S,2026-01-18T03:15:41.0Z,4,REGULAR,3pt,Jump Shot,[],1642857,94.66162943495401,95.58823529411765,1610612748,108,108,2026-01-18T03:15:45Z,6160000,False,228.0,-2.0,1,right,K. Jakučionis 3PT  (3 PTS) (B. Adebayo 4 AST),"[1642857, 1628389]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Right Corner 3,24+ Right,22.79,Made,3.0,,,,,,,,,,,B. Adebayo,1628389.0,4.0,,,,
643,PT05M06.00S,2026-01-18T03:15:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630598,32.637976346911955,48.0392156862745,1610612760,108,111,2026-01-18T03:16:02Z,6180000,False,10.0,254.0,1,left,A. Wiggins 25' 3PT  (18 PTS) (J. Williams 4 AST),"[1630598, 1631119]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.45,Made,18.0,,,,,,,,,,,J. Williams,1631119.0,4.0,,,,
645,PT04M51.00S,2026-01-18T03:16:12.3Z,4,REGULAR,3pt,Jump Shot,[],1628389,68.11760840998686,57.84313725490196,1610612748,108,111,2026-01-18T03:16:26Z,6200000,False,39.0,247.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
646,PT04M47.00S,2026-01-18T03:16:16.3Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612760,108,111,2026-01-18T03:16:26Z,6210000,False,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,645.0,3.0,3.0,0.0,,,,,,,,,,,
647,PT04M46.00S,2026-01-18T03:16:32.5Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,108,111,2026-01-18T03:16:47Z,6220000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M46.00S,2026-01-18T03:16:32.5Z,4,REGULAR,substitution,in,[],1631096,,,1610612760,108,111,2026-01-18T03:16:47Z,6230000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M42.00S,2026-01-18T03:17:14.0Z,4,REGULAR,jumpball,recovered,[],1641796,,,1610612760,108,111,2026-01-18T03:17:14Z,6240000,False,,,0,,Jump Ball A. Wiggins vs. A. Caruso: Tip to P. Larsson,"[1641796, 203952, 1627936]",1610612748.0,MIA,heldball,P. Larsson,1641796.0,Larsson,P. Larsson,Wiggins,203952.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,,,,,,
652,PT04M42.00S,2026-01-18T03:17:14.0Z,4,REGULAR,turnover,lost ball,[],1627936,,,1610612760,108,111,2026-01-18T03:17:14Z,6270000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 203952]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,1.0,,,,,,,,,,,,Wiggins,203952.0,,
653,PT04M42.00S,2026-01-18T03:17:14.0Z,4,REGULAR,steal,,[],203952,,,1610612748,108,111,2026-01-18T03:17:14Z,6280000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M32.00S,2026-01-18T03:18:06.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641796,83.75492772667542,57.59803921568628,1610612748,110,111,2026-01-18T03:18:16Z,6300000,False,38.0,100.0,1,right,P. Larsson 10' driving floating Jump Shot (14 PTS),[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,14.0,,,,,,,,,,,,,,,,,
656,PT04M32.00S,2026-01-18T03:18:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628983,,,1610612748,110,111,2026-01-18T03:18:26Z,6310000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (Larsson 1 FT),"[1628983, 1641796]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,201638.0,,,,,,3.0,0.0,Larsson,1641796.0,,,,,,,
658,PT04M32.00S,2026-01-18T03:18:33.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641796,,,1610612748,111,111,2026-01-18T03:18:33Z,6330000,False,,,0,,P. Larsson Free Throw 1 of 1 (15 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
659,PT04M20.00S,2026-01-18T03:18:48.8Z,4,REGULAR,2pt,Jump Shot,[],1628983,20.942838370565042,25.490196078431367,1610612760,111,111,2026-01-18T03:27:59Z,6340000,False,123.0,144.0,1,left,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,18.94,Missed,,,,,,,,,,,,,,,,,,
660,PT04M17.00S,2026-01-18T03:18:51.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,111,111,2026-01-18T03:18:55Z,6350000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,659.0,8.0,4.0,4.0,,,,,,,,,,,
662,PT04M15.00S,2026-01-18T03:20:06.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,111,111,2026-01-18T03:23:07Z,6370000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M07.00S,2026-01-18T03:23:24.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.34756898817345,47.549019607843135,1610612748,111,111,2026-01-18T03:23:40Z,6400000,False,-12.0,10.0,1,right,MISS B. Adebayo alley-oop DUNK,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
667,PT04M04.00S,2026-01-18T03:23:26.6Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612760,111,111,2026-01-18T03:23:26Z,6410000,False,,,0,,A. Caruso REBOUND (Off:0 Def:4),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,666.0,4.0,4.0,0.0,,,,,,,,,,,
668,PT03M58.00S,2026-01-18T03:23:32.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,7.408015768725363,51.22549019607843,1610612760,111,113,2026-01-18T03:24:03Z,6420000,False,-6.0,17.0,1,left,C. Holmgren DUNK (14 PTS) (A. Caruso 2 AST),"[1631096, 1627936]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.82,Made,14.0,,,,,,,,,,,A. Caruso,1627936.0,2.0,,,,
671,PT03M58.00S,2026-01-18T03:23:54.8Z,4,REGULAR,foul,personal,['1freethrow'],1642857,,,1610612760,111,113,2026-01-18T03:24:09Z,6450000,False,,,0,,K. Jakučionis shooting personal FOUL (5 PF) (Holmgren 1 FT),"[1642857, 1631096]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,,,,201638.0,,,,,,5.0,0.0,Holmgren,1631096.0,,,,,,,
673,PT03M58.00S,2026-01-18T03:24:15.1Z,4,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,111,113,2026-01-18T03:24:15Z,6470000,False,,,0,,MISS C. Holmgren Free Throw 1 of 1,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
674,PT03M56.00S,2026-01-18T03:24:17.1Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,111,113,2026-01-18T03:24:17Z,6480000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,673.0,9.0,5.0,4.0,,,,,,,,,,,
675,PT03M43.00S,2026-01-18T03:24:29.6Z,4,REGULAR,3pt,Jump Shot,[],1628389,83.75492772667542,6.617647058823522,1610612748,114,113,2026-01-18T03:24:34Z,6490000,False,-217.0,100.0,1,right,B. Adebayo 3PT  (26 PTS) (N. Powell 3 AST),"[1628389, 1626181]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,23.89,Made,26.0,,,,,,,,,,,N. Powell,1626181.0,3.0,,,,
677,PT03M27.00S,2026-01-18T03:24:46.4Z,4,REGULAR,3pt,Jump Shot,[],1628983,31.32391590013141,65.19607843137254,1610612760,114,116,2026-01-18T03:24:53Z,6510000,False,-76.0,242.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (39 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.36,Made,39.0,,,,,,,,,,,,,,,,,
678,PT03M05.00S,2026-01-18T03:25:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.67477003942182,40.931372549019606,1610612748,116,116,2026-01-18T03:25:12Z,6520000,False,-45.0,92.0,1,right,B. Adebayo 10' pullup Jump Shot (28 PTS) (A. Wiggins 5 AST),"[1628389, 203952]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.22,Made,28.0,,,,,,,,,,,A. Wiggins,203952.0,5.0,,,,
680,PT03M05.00S,2026-01-18T03:25:16.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,116,116,2026-01-18T03:25:16Z,6530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT03M05.00S,2026-01-18T03:26:24.0Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,116,116,2026-01-18T03:26:54Z,6540000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M05.00S,2026-01-18T03:26:24.0Z,4,REGULAR,substitution,in,[],1642349,,,1610612760,116,116,2026-01-18T03:26:54Z,6550000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M49.00S,2026-01-18T03:27:06.8Z,4,REGULAR,2pt,Jump Shot,[],1642349,16.606438896189218,28.67647058823529,1610612760,116,118,2026-01-18T03:27:11Z,6560000,False,107.0,104.0,1,left,A. Mitchell 14' fadeaway Jump Shot (13 PTS),[1642349],1610612760.0,OKC,fadeaway,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Right,14.86,Made,13.0,,,,,,,,,,,,,,,,,
684,PT02M30.00S,2026-01-18T03:27:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,83.75492772667542,59.068627450980394,1610612748,116,118,2026-01-18T03:27:30Z,6570000,False,45.0,100.0,1,right,MISS P. Larsson 11' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,11.0,Missed,,,,,,,,,,,,,,,,,,
685,PT02M26.00S,2026-01-18T03:27:29.4Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,116,118,2026-01-18T03:33:46Z,6580000,False,,,0,,B. Adebayo REBOUND (Off:5 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,684.0,10.0,5.0,5.0,,,,,,,,,,,
715,PT02M26.00S,2026-01-18T03:27:37.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,92.0335085413929,49.50980392156863,1610612748,116,118,2026-01-18T03:34:21Z,6585000,False,-2.0,22.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
