actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
503,PT08M38.00S,2024-01-02T03:57:44.7Z,4,REGULAR,2pt,Jump Shot,[],202397,11.645860709592641,75.73529411764706,1610612766,100,76,2024-01-02T03:58:16Z,4920000,False,-129.0,57.0,1,left,I. Smith 14' turnaround fadeaway Jump Shot (10 PTS) (C. Martin 5 AST),"[202397, 1628998]",1610612766.0,CHA,turnaround fadeaway,,,Smith,I. Smith,,,,,Mid-Range,8-16 Left,,,14.08,Made,10.0,,,,,C. Martin,1628998.0,5.0,,,,,,,,
505,PT08M17.00S,2024-01-02T03:58:08.8Z,4,REGULAR,foul,offensive,[],1630192,,,1610612743,100,76,2024-01-02T03:58:22Z,4940000,False,,,0,,Z. Nnaji charge offensive FOUL (2 PF),"[1630192, 1628998]",1610612743.0,DEN,charge,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Martin,1628998.0,,
507,PT08M17.00S,2024-01-02T03:58:08.8Z,4,REGULAR,turnover,offensive foul,[],1630192,,,1610612743,100,76,2024-01-02T03:58:08Z,4960000,False,,,0,,Z. Nnaji offensive foul TURNOVER (2 TO),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,2714.0,2.0,,,,,,,,,,,,,,,,,,
508,PT07M59.00S,2024-01-02T03:58:44.0Z,4,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612766,100,76,2024-01-02T03:58:50Z,4970000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Bridges 2 FT),"[1631212, 1628970]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,,,,,,1.0,0.0,Bridges,1628970.0,,
510,PT07M59.00S,2024-01-02T03:59:09.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,100,77,2024-01-02T04:04:10Z,4990000,False,,,0,,M. Bridges Free Throw 1 of 2 (23 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
511,PT07M59.00S,2024-01-02T03:59:20.0Z,4,REGULAR,substitution,out,[],1641877,,,1610612766,100,77,2024-01-02T03:59:23Z,5000000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M59.00S,2024-01-02T03:59:20.0Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,100,77,2024-01-02T03:59:23Z,5010000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M59.00S,2024-01-02T03:59:09.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,100,77,2024-01-02T04:04:10Z,5020000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
514,PT07M52.00S,2024-01-02T03:59:16.0Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,100,77,2024-01-02T04:04:10Z,5030000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,513.0,3.0,2.0,1.0,,,,,,,,,,,
515,PT07M52.00S,2024-01-02T03:59:41.5Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612766,100,77,2024-01-02T03:59:47Z,5040000,False,,,0,,I. Smith bad pass TURNOVER (4 TO),"[202397, 202704]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,Above the Break 3,24+ Right Center,,4.0,,,,,,,,,,,,,,,,,Jackson,202704.0
516,PT07M52.00S,2024-01-02T03:59:41.5Z,4,REGULAR,steal,,[],202704,,,1610612743,100,77,2024-01-02T03:59:43Z,5050000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
517,PT07M49.00S,2024-01-02T03:59:43.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202704,94.95729303547962,53.431372549019606,1610612743,102,77,2024-01-02T03:59:53Z,5060000,False,17.0,-5.0,1,right,R. Jackson running DUNK (15 PTS),[202704],1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,1.79,Made,15.0,,,,,,,,,,,,,,,
518,PT07M28.00S,2024-01-02T04:00:06.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612766,102,77,2024-01-02T04:00:21Z,5070000,False,,,0,,R. Jackson shooting personal FOUL (2 PF) (Martin 2 FT),"[202704, 1628998]",1610612743.0,DEN,shooting,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,,,,,,,2.0,0.0,Martin,1628998.0,,
520,PT07M28.00S,2024-01-02T04:00:34.5Z,4,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,102,78,2024-01-02T04:00:34Z,5090000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
521,PT07M28.00S,2024-01-02T04:00:43.9Z,4,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,102,79,2024-01-02T04:00:43Z,5100000,False,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
522,PT07M12.00S,2024-01-02T04:01:02.7Z,4,REGULAR,3pt,Jump Shot,[],1631212,66.70499342969777,50.49019607843137,1610612743,105,79,2024-01-02T04:01:07Z,5110000,False,2.0,260.0,1,right,P. Watson 26' 3PT  (8 PTS) (R. Jackson 3 AST),"[1631212, 202704]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,26.05,Made,8.0,,,,,R. Jackson,202704.0,3.0,,,,,,,,
524,PT07M03.00S,2024-01-02T04:01:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612766,105,79,2024-01-02T04:01:54Z,5130000,False,,,0,,P. Watson shooting personal FOUL (2 PF) (Richards 2 FT),"[1631212, 1630208]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1628482.0,,,,,,,,,,,,,,2.0,0.0,Richards,1630208.0,,
526,PT07M03.00S,2024-01-02T04:01:40.2Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,105,79,2024-01-02T04:01:40Z,5150000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
527,PT07M03.00S,2024-01-02T04:01:40.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,105,79,2024-01-02T04:01:40Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,
528,PT07M03.00S,2024-01-02T04:01:57.2Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,105,80,2024-01-02T04:01:57Z,5170000,False,,,0,,N. Richards Free Throw 2 of 2 (15 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
529,PT06M49.00S,2024-01-02T04:02:12.5Z,4,REGULAR,2pt,Jump Shot,[],1629008,92.37844940867281,89.72886029411765,1610612743,107,80,2024-01-02T04:02:23Z,5180000,False,199.0,19.0,1,right,M. Porter Jr. 19' Jump Shot (22 PTS) (R. Jackson 4 AST),"[1629008, 202704]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,,,19.95,Made,22.0,,,,,R. Jackson,202704.0,4.0,,,,,,,,
531,PT06M34.00S,2024-01-02T04:02:27.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.33180026281209,45.09803921568628,1610612766,107,80,2024-01-02T04:02:31Z,5200000,False,25.0,45.0,1,left,MISS P. Washington Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Missed,,,,,,,,,,,,,,,,
532,PT06M32.00S,2024-01-02T04:02:29.6Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,107,80,2024-01-02T04:02:31Z,5210000,False,,,0,,P. Watson REBOUND (Off:0 Def:4),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,531.0,4.0,4.0,0.0,,,,,,,,,,,
533,PT06M18.00S,2024-01-02T04:02:43.2Z,4,REGULAR,3pt,Jump Shot,[],202704,95.48291721419186,96.07843137254902,1610612743,107,80,2024-01-02T04:02:47Z,5220000,False,230.0,-10.0,1,right,MISS R. Jackson 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,23.06,Missed,,,,,,,,,,,,,,,,
534,PT06M16.00S,2024-01-02T04:02:45.2Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,107,80,2024-01-02T04:02:47Z,5230000,False,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,533.0,9.0,9.0,0.0,,,,,,,,,,,
535,PT06M05.00S,2024-01-02T04:02:56.5Z,4,REGULAR,3pt,Jump Shot,[],1628998,4.812746386333772,95.34313725490196,1610612766,107,80,2024-01-02T04:03:01Z,5240000,False,-227.0,-7.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,22.68,Missed,,,,,,,,,,,,,,,,
536,PT06M03.00S,2024-01-02T04:02:58.5Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,107,80,2024-01-02T04:03:01Z,5250000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,535.0,8.0,7.0,1.0,,,,,,,,,,,
537,PT05M51.00S,2024-01-02T04:03:10.9Z,4,REGULAR,3pt,Jump Shot,[],1631212,74.19513797634691,12.254901960784313,1610612743,107,80,2024-01-02T04:03:16Z,5260000,False,-189.0,190.0,1,right,MISS P. Watson 26' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,26.79,Missed,,,,,,,,,,,,,,,,
538,PT05M48.00S,2024-01-02T04:03:13.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,107,80,2024-01-02T04:03:16Z,5270000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,537.0,7.0,5.0,2.0,,,,,,,,,,,
540,PT05M39.00S,2024-01-02T04:03:25.8Z,4,REGULAR,substitution,out,[],1629008,,,1610612766,107,80,2024-01-02T04:03:32Z,5290000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M39.00S,2024-01-02T04:03:25.8Z,4,REGULAR,substitution,out,[],202397,,,1610612766,107,80,2024-01-02T04:03:32Z,5300000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M39.00S,2024-01-02T04:03:25.8Z,4,REGULAR,substitution,in,[],1631124,,,1610612766,107,80,2024-01-02T04:03:32Z,5310000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M39.00S,2024-01-02T04:03:25.8Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,107,80,2024-01-02T04:03:32Z,5320000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M32.00S,2024-01-02T04:03:53.2Z,4,REGULAR,3pt,Jump Shot,[],1628970,25.969119579500656,15.441176470588236,1610612766,107,83,2024-01-02T04:03:57Z,5330000,False,173.0,192.0,1,left,M. Bridges 25' 3PT  (26 PTS) (C. Martin 6 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,25.8,Made,26.0,,,,,C. Martin,1628998.0,6.0,,,,,,,,
546,PT05M09.00S,2024-01-02T04:04:16.3Z,4,REGULAR,3pt,Jump Shot,[],1631128,66.44218134034165,45.34313725490196,1610612743,107,83,2024-01-02T04:04:21Z,5350000,False,-23.0,263.0,1,right,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,26.39,Missed,,,,,,,,,,,,,,,,
547,PT05M06.00S,2024-01-02T04:04:19.3Z,4,REGULAR,rebound,defensive,[],1641733,,,1610612766,107,83,2024-01-02T04:04:21Z,5360000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,546.0,2.0,1.0,1.0,,,,,,,,,,,
548,PT04M59.00S,2024-01-02T04:04:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641733,6.521024967148489,46.07843137254902,1610612766,107,85,2024-01-02T04:04:35Z,5370000,False,20.0,9.0,1,left,N. Smith Jr. driving finger roll Layup (5 PTS),[1641733],1610612766.0,CHA,driving finger roll,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,2.15,Made,5.0,,,,,,,,,,,,,,,
549,PT04M39.00S,2024-01-02T04:04:45.7Z,4,REGULAR,3pt,Jump Shot,[],1630192,67.36202365308804,49.26470588235294,1610612743,107,85,2024-01-02T04:04:51Z,5380000,False,-4.0,254.0,1,right,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,25.43,Missed,,,,,,,,,,,,,,,,
550,PT04M37.00S,2024-01-02T04:04:47.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,107,85,2024-01-02T04:04:51Z,5390000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,549.0,8.0,6.0,2.0,,,,,,,,,,,
551,PT04M24.00S,2024-01-02T04:05:01.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,23.078186596583443,11.76470588235294,1610612766,107,85,2024-01-02T04:05:20Z,5400000,False,191.0,164.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,25.22,Missed,,,,,,,,,,,,,,,,
552,PT04M20.00S,2024-01-02T04:05:04.8Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,107,85,2024-01-02T04:05:04Z,5410000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,551.0,4.0,3.0,1.0,,,,,,,,,,,
553,PT04M08.00S,2024-01-02T04:05:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,86.41590013140605,41.66666666666667,1610612743,109,85,2024-01-02T04:07:01Z,5420000,False,-42.0,75.0,1,right,C. Braun 8' driving floating Jump Shot (9 PTS),[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,8.6,Made,9.0,,,,,,,,,,,,,,,
554,PT04M08.00S,2024-01-02T04:05:20.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,109,85,2024-01-02T04:05:20Z,5430000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],202704,,,1610612766,109,85,2024-01-02T04:08:00Z,5440000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],1631212,,,1610612766,109,85,2024-01-02T04:08:00Z,5450000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,109,85,2024-01-02T04:08:00Z,5460000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,109,85,2024-01-02T04:08:00Z,5470000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,109,85,2024-01-02T04:08:00Z,5480000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,109,85,2024-01-02T04:08:00Z,5490000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1629618,,,1610612766,109,85,2024-01-02T04:08:00Z,5500000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1630296,,,1610612766,109,85,2024-01-02T04:08:00Z,5510000,False,,,0,,SUB in: B. Key,[1630296],1610612743.0,DEN,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1641877,,,1610612766,109,85,2024-01-02T04:08:00Z,5520000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,109,85,2024-01-02T04:08:00Z,5530000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,109,85,2024-01-02T04:08:00Z,5540000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M08.00S,2024-01-02T04:07:27.4Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,109,85,2024-01-02T04:08:00Z,5550000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M55.00S,2024-01-02T04:08:28.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631121,11.514454664914586,55.63725490196079,1610612766,109,85,2024-01-02T04:08:47Z,5560000,False,-28.0,56.0,1,left,MISS B. McGowens 6' driving floating Shot,[1631121],1610612766.0,CHA,driving floating,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,6.24,Missed,,,,,,,,,,,,,,,,
568,PT03M53.00S,2024-01-02T04:08:30.0Z,4,REGULAR,rebound,defensive,[],1630296,,,1610612743,109,85,2024-01-02T04:08:47Z,5570000,False,,,0,,B. Key REBOUND (Off:0 Def:1),[1630296],1610612743.0,DEN,,,,Key,B. Key,,,,,In The Paint (Non-RA),0-8 Center,,,,,,567.0,1.0,1.0,0.0,,,,,,,,,,,
569,PT03M38.00S,2024-01-02T04:08:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,90.48948751642575,46.32352941176471,1610612743,111,85,2024-01-02T04:08:55Z,5580000,False,-18.0,37.0,1,right,J. Strawther driving Layup (2 PTS) (Z. Nnaji 1 AST),"[1631124, 1630192]",1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,4.12,Made,2.0,,,,,Z. Nnaji,1630192.0,1.0,,,,,,,,
571,PT03M24.00S,2024-01-02T04:08:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,9.149145860709593,49.26470588235294,1610612766,111,85,2024-01-02T04:09:05Z,5600000,False,4.0,34.0,1,left,MISS J. Thor driving floating bank Shot - blocked,"[1630550, 1631128]",1610612766.0,CHA,driving floating bank,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,3.37,Missed,,,,,,,,,Braun,1631128.0,,,,,,
606,PT03M24.00S,2024-01-02T04:08:57.9Z,4,REGULAR,block,,[],1631128,,,1610612766,111,85,2024-01-02T04:13:59Z,5605000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT03M21.00S,2024-01-02T04:09:00.9Z,4,REGULAR,rebound,offensive,[],1641733,,,1610612766,111,85,2024-01-02T04:18:33Z,5610000,False,,,0,,N. Smith Jr. REBOUND (Off:2 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,571.0,3.0,1.0,2.0,,,,,,,,,,,
573,PT03M20.00S,2024-01-02T04:09:02.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641733,22.683968462549277,9.558823529411764,1610612766,111,85,2024-01-02T04:09:11Z,5620000,False,202.0,161.0,1,left,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.83,Missed,,,,,,,,,,,,,,,,
574,PT03M16.00S,2024-01-02T04:09:06.9Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,111,85,2024-01-02T04:09:11Z,5630000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,573.0,3.0,2.0,1.0,,,,,,,,,,,
575,PT03M10.00S,2024-01-02T04:09:15.2Z,4,REGULAR,foul,personal,[],1631121,,,1610612743,111,85,2024-01-02T04:09:41Z,5640000,False,,,0,,B. McGowens personal FOUL (4 PF),"[1631121, 1631124]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,201245.0,,,,,,,,,,,,,,4.0,0.0,Strawther,1631124.0,,
577,PT03M01.00S,2024-01-02T04:09:38.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,89.83245729303549,45.588235294117645,1610612743,111,85,2024-01-02T04:09:46Z,5660000,False,-22.0,43.0,1,right,MISS Z. Nnaji driving DUNK - blocked,"[1630192, 1630550]",1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,4.84,Missed,,,,,,,,,Thor,1630550.0,,,,,,
578,PT03M01.00S,2024-01-02T04:09:38.8Z,4,REGULAR,block,,[],1630550,,,1610612743,111,85,2024-01-02T04:09:41Z,5670000,False,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT02M58.00S,2024-01-02T04:09:41.8Z,4,REGULAR,rebound,defensive,[],1641877,,,1610612766,111,85,2024-01-02T04:09:46Z,5680000,False,,,0,,N. Mensah REBOUND (Off:1 Def:3),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,577.0,4.0,3.0,1.0,,,,,,,,,,,
580,PT02M44.00S,2024-01-02T04:09:54.9Z,4,REGULAR,turnover,bad pass,[],1641733,,,1610612766,111,85,2024-01-02T04:10:09Z,5690000,False,,,0,,N. Smith Jr. bad pass TURNOVER (2 TO),"[1641733, 1630296]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Key,1630296.0
581,PT02M44.00S,2024-01-02T04:09:54.9Z,4,REGULAR,steal,,[],1630296,,,1610612743,111,85,2024-01-02T04:09:56Z,5700000,False,,,0,,B. Key STEAL (1 STL),[1630296],1610612743.0,DEN,,,,Key,B. Key,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
582,PT02M32.00S,2024-01-02T04:10:07.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630296,87.59855453350855,47.05882352941176,1610612743,111,85,2024-01-02T04:10:13Z,5710000,False,-15.0,64.0,1,right,MISS B. Key 6' turnaround Shot,[1630296],1610612743.0,DEN,turnaround,,,Key,B. Key,,,,,In The Paint (Non-RA),0-8 Center,,,6.58,Missed,,,,,,,,,,,,,,,,
583,PT02M27.00S,2024-01-02T04:10:12.6Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612766,111,85,2024-01-02T04:10:13Z,5720000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,582.0,2.0,2.0,0.0,,,,,,,,,,,
