actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
526,PT08M45.00S,2024-03-10T03:57:16.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,115,97,2024-03-10T03:57:16Z,5170000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M45.00S,2024-03-10T03:58:49.7Z,4,REGULAR,substitution,out,[],1641718,,,1610612762,115,97,2024-03-10T04:01:04Z,5175000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M45.00S,2024-03-10T03:58:49.7Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,115,97,2024-03-10T04:01:04Z,5177500,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M29.00S,2024-03-10T04:00:23.0Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612762,115,97,2024-03-10T04:00:36Z,5180000,False,,,0,,C. Braun shooting personal FOUL (5 PF) (Samanic 2 FT),"[1631128, 1629677]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,,,,,,,,,,,,,,,,5.0,0.0,Samanic,1629677.0
531,PT08M29.00S,2024-03-10T04:01:11.2Z,4,REGULAR,freethrow,1 of 2,[],1629677,,,1610612762,115,98,2024-03-10T04:01:11Z,5200000,False,,,0,,L. Samanic Free Throw 1 of 2 (6 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
532,PT08M29.00S,2024-03-10T04:01:11.7Z,4,REGULAR,freethrow,2 of 2,[],1629677,,,1610612762,115,99,2024-03-10T04:01:11Z,5210000,False,,,0,,L. Samanic Free Throw 2 of 2 (7 PTS),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
533,PT08M19.00S,2024-03-10T04:01:18.6Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612743,115,99,2024-03-10T04:01:36Z,5220000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Nnaji 2 FT),"[1629012, 1630192]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,1628159.0,,,,,,,,,,,,,,,,2.0,0.0,Nnaji,1630192.0
535,PT08M19.00S,2024-03-10T04:01:46.9Z,4,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,116,99,2024-03-10T04:02:12Z,5240000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
536,PT08M19.00S,2024-03-10T04:01:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,116,99,2024-03-10T04:02:12Z,5250000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
537,PT08M17.00S,2024-03-10T04:01:48.9Z,4,REGULAR,rebound,defensive,[],1629677,,,1610612762,116,99,2024-03-10T04:02:12Z,5260000,False,,,0,,L. Samanic REBOUND (Off:0 Def:4),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,536.0,4.0,4.0,0.0,,,,,,
538,PT08M03.00S,2024-03-10T04:02:22.9Z,4,REGULAR,foul,personal,[],203200,,,1610612762,116,99,2024-03-10T04:02:30Z,5270000,False,,,0,,J. Holiday personal FOUL (1 PF),"[203200, 203903]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,200834.0,,,,,,,,,,,,,,,,1.0,0.0,Clarkson,203903.0
540,PT07M56.00S,2024-03-10T04:02:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.017739816031538,43.872549019607845,1610612762,116,99,2024-03-10T04:03:07Z,5290000,False,31.0,32.0,1,left,MISS C. Sexton driving Layup - blocked,"[1629012, 203200]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Missed,,,,,Holiday,203200.0,,,,,,,,,,
541,PT07M56.00S,2024-03-10T04:02:51.3Z,4,REGULAR,block,,[],203200,,,1610612762,116,99,2024-03-10T04:02:57Z,5300000,False,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT07M56.00S,2024-03-10T04:02:51.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,116,99,2024-03-10T04:03:00Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,540.0,,,,,,,,,
544,PT07M49.00S,2024-03-10T04:03:15.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,18.347568988173457,54.65686274509803,1610612762,116,99,2024-03-10T04:16:02Z,5330000,False,-23.0,120.0,1,left,MISS C. Sexton 12' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,12.22,Missed,,,,,,,,,,,,,,,,
545,PT07M47.00S,2024-03-10T04:03:17.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,116,99,2024-03-10T04:03:22Z,5340000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,544.0,,,,,,,,,
547,PT07M39.00S,2024-03-10T04:03:37.7Z,4,REGULAR,foul,personal,['2freethrow'],1629677,,,1610612743,116,99,2024-03-10T04:03:44Z,5360000,False,,,0,,L. Samanic shooting personal FOUL (3 PF) (Watson 2 FT),"[1629677, 1631212]",1610612762.0,UTA,shooting,,,Samanic,L. Samanic,,,,,Mid-Range,8-16 Center,200834.0,,,,,,,,,,,,,,,,3.0,0.0,Watson,1631212.0
549,PT07M39.00S,2024-03-10T04:04:01.3Z,4,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,117,99,2024-03-10T04:04:01Z,5380000,False,,,0,,P. Watson Free Throw 1 of 2 (5 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
550,PT07M39.00S,2024-03-10T04:04:16.4Z,4,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,118,99,2024-03-10T04:04:16Z,5390000,False,,,0,,P. Watson Free Throw 2 of 2 (6 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
551,PT07M25.00S,2024-03-10T04:04:34.9Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,118,99,2024-03-10T04:04:43Z,5400000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (2 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,,,,,,,,,,,,,,,,,,
552,PT07M11.00S,2024-03-10T04:04:55.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,90.22667542706965,4.166666666666666,1610612743,121,99,2024-03-10T04:05:01Z,5410000,False,-229.0,39.0,1,right,C. Braun 3PT  (13 PTS) (J. Murray 7 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,23.26,Made,13.0,J. Murray,1627750.0,7.0,,,,,,,,,,,,
554,PT06M56.00S,2024-03-10T04:05:10.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203903,16.507884362680684,40.68627450980392,1610612762,121,101,2024-03-10T04:05:16Z,5430000,False,47.0,103.0,1,left,J. Clarkson 11' turnaround Hook (16 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,11.28,Made,16.0,,,,,,,,,,,,,,,
555,PT06M38.00S,2024-03-10T04:05:28.4Z,4,REGULAR,3pt,Jump Shot,[],1627750,70.12155059132719,25.735294117647058,1610612743,124,101,2024-03-10T04:05:33Z,5440000,False,-121.0,228.0,1,right,J. Murray 25' 3PT  (34 PTS) (Z. Nnaji 1 AST),"[1627750, 1630192]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,25.86,Made,34.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,
557,PT06M25.00S,2024-03-10T04:05:41.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,10.988830486202366,47.549019607843135,1610612762,124,101,2024-03-10T04:05:48Z,5460000,False,12.0,51.0,1,left,MISS C. Sexton driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,5.23,Missed,,,,,,,,,,,,,,,,
558,PT06M23.00S,2024-03-10T04:05:43.5Z,4,REGULAR,rebound,offensive,[],1629677,,,1610612762,124,101,2024-03-10T04:05:43Z,5470000,False,,,0,,L. Samanic REBOUND (Off:1 Def:4),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,557.0,5.0,4.0,1.0,,,,,,
559,PT06M21.00S,2024-03-10T04:05:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.863994743758213,49.26470588235294,1610612762,124,103,2024-03-10T04:05:51Z,5480000,False,4.0,3.0,1,left,W. Kessler Layup (6 PTS) (L. Samanic 1 AST),"[1631117, 1629677]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,0.45,Made,6.0,L. Samanic,1629677.0,1.0,,,,,,,,,,,,
561,PT06M06.00S,2024-03-10T04:06:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,87.72996057818659,47.30392156862745,1610612743,126,103,2024-03-10T04:06:06Z,5500000,False,-13.0,63.0,1,right,P. Watson 6' driving floating Jump Shot (8 PTS),[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,6.42,Made,8.0,,,,,,,,,,,,,,,
562,PT06M03.00S,2024-03-10T04:06:10.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,126,103,2024-03-10T04:06:10Z,5510000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,out,[],1629677,,,1610612762,126,103,2024-03-10T04:09:00Z,5520000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,126,103,2024-03-10T04:09:00Z,5530000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,out,[],1627739,,,1610612762,126,103,2024-03-10T04:09:00Z,5540000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,in,[],1628381,,,1610612762,126,103,2024-03-10T04:09:00Z,5550000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,126,103,2024-03-10T04:09:00Z,5560000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M03.00S,2024-03-10T04:08:07.3Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,126,103,2024-03-10T04:09:00Z,5570000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M54.00S,2024-03-10T04:09:12.1Z,4,REGULAR,3pt,Jump Shot,[],1641718,31.882391590013142,30.637254901960787,1610612762,126,106,2024-03-10T04:09:17Z,5580000,False,97.0,247.0,1,left,K. George 26' 3PT pullup (29 PTS) (J. Clarkson 3 AST),"[1641718, 203903]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,26.55,Made,29.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,
571,PT05M34.00S,2024-03-10T04:09:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,83.52496714848883,38.970588235294116,1610612743,126,106,2024-03-10T04:09:37Z,5600000,False,-55.0,102.0,1,right,MISS J. Murray 11' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,11.63,Missed,,,,,,,,,,,,,,,,
572,PT05M32.00S,2024-03-10T04:09:32.9Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,126,106,2024-03-10T04:09:37Z,5610000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,571.0,5.0,5.0,0.0,,,,,,
573,PT05M29.00S,2024-03-10T04:09:37.5Z,4,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612762,126,106,2024-03-10T04:09:46Z,5620000,False,,,0,,C. Braun shooting personal FOUL (6 PF) (Sexton 2 FT),"[1631128, 1629012]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,,,,,,6.0,0.0,Sexton,1629012.0
575,PT05M29.00S,2024-03-10T04:09:54.1Z,4,REGULAR,substitution,out,[],1631128,,,1610612762,126,106,2024-03-10T04:10:02Z,5640000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M29.00S,2024-03-10T04:09:54.1Z,4,REGULAR,substitution,in,[],203484,,,1610612762,126,106,2024-03-10T04:10:02Z,5650000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M29.00S,2024-03-10T04:10:20.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612762,126,107,2024-03-10T04:10:38Z,5660000,False,,,0,,C. Sexton Free Throw 1 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
578,PT05M29.00S,2024-03-10T04:10:20.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612762,126,107,2024-03-10T04:10:38Z,5670000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
579,PT05M27.00S,2024-03-10T04:10:22.6Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,126,107,2024-03-10T04:10:38Z,5680000,False,,,0,,P. Watson REBOUND (Off:0 Def:5),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,578.0,5.0,5.0,0.0,,,,,,
580,PT05M18.00S,2024-03-10T04:10:44.5Z,4,REGULAR,2pt,Jump Shot,[],203484,77.08607095926413,25.98039215686275,1610612743,128,107,2024-03-10T04:10:50Z,5690000,False,-120.0,163.0,1,right,K. Caldwell-Pope 20' Jump Shot (13 PTS) (Z. Nnaji 2 AST),"[203484, 1630192]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,20.24,Made,13.0,Z. Nnaji,1630192.0,2.0,,,,,,,,,,,,
582,PT04M54.00S,2024-03-10T04:11:07.6Z,4,REGULAR,2pt,Jump Shot,[],1641729,22.421156373193167,59.068627450980394,1610612762,128,107,2024-03-10T04:11:14Z,5710000,False,-45.0,158.0,1,left,MISS B. Sensabaugh 16' step back Shot,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Center,,,16.47,Missed,,,,,,,,,,,,,,,,
583,PT04M54.00S,2024-03-10T04:11:07.6Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612762,128,107,2024-03-10T04:11:54Z,5720000,False,,,0,,J. Collins REBOUND (Off:3 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,582.0,7.0,4.0,3.0,,,,,,
584,PT04M50.00S,2024-03-10T04:11:14.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612762,128,107,2024-03-10T04:11:19Z,5730000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Sensabaugh 2 FT),"[203484, 1641729]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,,,2.0,0.0,Sensabaugh,1641729.0
586,PT04M50.00S,2024-03-10T04:11:40.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641729,,,1610612762,128,108,2024-03-10T04:11:40Z,5750000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (15 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
587,PT04M50.00S,2024-03-10T04:11:59.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641729,,,1610612762,128,109,2024-03-10T04:11:59Z,5760000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (16 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
588,PT04M38.00S,2024-03-10T04:12:13.8Z,4,REGULAR,3pt,Jump Shot,[],203484,74.45795006570303,10.53921568627451,1610612743,128,109,2024-03-10T04:12:21Z,5770000,False,-197.0,188.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,27.23,Missed,,,,,,,,,,,,,,,,
589,PT04M33.00S,2024-03-10T04:12:18.8Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,128,109,2024-03-10T04:12:21Z,5780000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,
590,PT04M23.00S,2024-03-10T04:12:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.30946123521682,47.794117647058826,1610612762,128,111,2024-03-10T04:22:14Z,5790000,False,11.0,16.0,1,left,J. Clarkson driving finger roll Layup (18 PTS) (K. George 4 AST),"[203903, 1641718]",1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,1.96,Made,18.0,K. George,1641718.0,4.0,,,,,,,,,,,,
592,PT04M23.00S,2024-03-10T04:12:33.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630192,,,1610612762,128,111,2024-03-10T04:22:15Z,5810000,False,,,0,,Z. Nnaji personal FOUL (2 PF) (Collins 1 FT),"[1630192, 1628381]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1628159.0,,,,,,,,,,,,,,,,2.0,0.0,Collins,1628381.0
594,PT04M23.00S,2024-03-10T04:12:41.0Z,4,REGULAR,substitution,out,[],1630192,,,1610612762,128,111,2024-03-10T04:13:10Z,5830000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M23.00S,2024-03-10T04:12:41.0Z,4,REGULAR,substitution,in,[],203999,,,1610612762,128,111,2024-03-10T04:13:10Z,5840000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M23.00S,2024-03-10T04:13:10.2Z,4,REGULAR,freethrow,1 of 1,[],1628381,,,1610612762,128,111,2024-03-10T04:13:53Z,5850000,False,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
597,PT04M21.00S,2024-03-10T04:13:12.2Z,4,REGULAR,rebound,defensive,[],203200,,,1610612743,128,111,2024-03-10T04:13:13Z,5860000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,596.0,2.0,2.0,0.0,,,,,,
598,PT03M59.00S,2024-03-10T04:13:33.1Z,4,REGULAR,2pt,Jump Shot,[],1631212,94.1688567674113,75.0,1610612743,130,111,2024-03-10T04:13:45Z,5870000,False,125.0,2.0,1,right,P. Watson 12' pullup Jump Shot (10 PTS) (K. Caldwell-Pope 1 AST),"[1631212, 203484]",1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,12.5,Made,10.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,
599,PT03M44.00S,2024-03-10T04:13:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.178055190538765,49.754901960784316,1610612762,130,113,2024-03-10T04:13:54Z,5880000,False,1.0,15.0,1,left,C. Sexton driving Layup (17 PTS) (K. George 5 AST),"[1629012, 1641718]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,1.5,Made,17.0,K. George,1641718.0,5.0,,,,,,,,,,,,
601,PT03M15.00S,2024-03-10T04:14:16.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.48948751642575,47.549019607843135,1610612743,132,113,2024-03-10T04:14:21Z,5900000,False,-12.0,37.0,1,right,N. Jokic turnaround Hook (26 PTS) (J. Holiday 6 AST),"[203999, 203200]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,3.89,Made,26.0,J. Holiday,203200.0,6.0,,,,,,,,,,,,
603,PT03M02.00S,2024-03-10T04:14:29.9Z,4,REGULAR,turnover,lost ball,[],1641729,,,1610612762,132,113,2024-03-10T04:14:34Z,5920000,False,,,0,,B. Sensabaugh lost ball TURNOVER (5 TO),"[1641729, 1627750]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Left,,5.0,,,,,,,,,,,,,Murray,1627750.0,,,,
604,PT03M02.00S,2024-03-10T04:14:29.9Z,4,REGULAR,steal,,[],1627750,,,1610612743,132,113,2024-03-10T04:14:31Z,5930000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
605,PT02M57.00S,2024-03-10T04:14:34.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631212,92.72339027595268,49.754901960784316,1610612743,134,113,2024-03-10T04:25:22Z,5940000,False,-1.0,16.0,1,right,P. Watson running alley-oop DUNK (12 PTS) (K. Caldwell-Pope 2 AST),"[1631212, 203484]",1610612743.0,DEN,running alley-oop,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,1.59,Made,12.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,
607,PT02M37.00S,2024-03-10T04:14:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.886333771353483,46.32352941176471,1610612762,134,115,2024-03-10T04:26:12Z,5960000,False,18.0,31.0,1,left,J. Clarkson driving finger roll Layup (20 PTS) (K. George 6 AST),"[203903, 1641718]",1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,3.6,Made,20.0,K. George,1641718.0,6.0,,,,,,,,,,,,
609,PT02M37.00S,2024-03-10T04:15:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627750,,,1610612762,134,115,2024-03-10T04:27:01Z,5980000,False,,,0,,J. Murray personal FOUL (2 PF) (Collins 1 FT),"[1627750, 1628381]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Collins,1628381.0
612,PT02M37.00S,2024-03-10T04:15:35.5Z,4,REGULAR,freethrow,1 of 1,[],1628381,,,1610612762,134,116,2024-03-10T04:15:38Z,6010000,False,,,0,,J. Collins Free Throw 1 of 1 (16 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
613,PT02M32.00S,2024-03-10T04:15:44.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612743,134,116,2024-03-10T04:15:51Z,6020000,False,,,0,,K. George personal FOUL (2 PF) (Murray 2 FT),"[1641718, 1627750]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Murray,1627750.0
615,PT02M32.00S,2024-03-10T04:16:19.5Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,134,116,2024-03-10T04:16:19Z,6040000,False,,,0,,MISS J. Murray Free Throw 1 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
616,PT02M32.00S,2024-03-10T04:16:19.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,134,116,2024-03-10T04:16:19Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,615.0,,,,,,,,,
