actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
525,PT05M35.00S,2024-03-22T03:04:28.8Z,4,REGULAR,block,,[],1630540,,,1610612743,97,92,2024-03-22T03:04:30Z,5130000,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT05M33.00S,2024-03-22T03:04:30.8Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,97,92,2024-03-22T03:04:36Z,5140000,False,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,524.0,5.0,5.0,0.0,,,,,
527,PT05M27.00S,2024-03-22T03:04:36.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,91.80354796320631,41.911764705882355,1610612752,97,92,2024-03-22T03:16:09Z,5150000,False,-40.0,25.0,1,right,MISS J. Brunson running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
528,PT05M26.00S,2024-03-22T03:04:37.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,97,92,2024-03-22T03:04:46Z,5160000,False,,,0,,N. Jokic REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,527.0,14.0,12.0,2.0,,,,,
529,PT05M25.00S,2024-03-22T03:04:46.5Z,4,REGULAR,foul,personal,['1freethrow'],202692,,,1610612743,97,92,2024-03-22T03:08:46Z,5170000,False,,,0,,A. Burks transition take personal FOUL (1 PF) (Murray 1 FT),"[202692, 1627750]",1610612752.0,NYK,transition take,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,
532,PT05M25.00S,2024-03-22T03:09:18.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1627750,,,1610612743,98,92,2024-03-22T03:09:18Z,5200000,False,,,0,,J. Murray transition take Free Throw 1 of 1 (23 PTS),[1627750],1610612743.0,DEN,transition take,,,Murray,J. Murray,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
533,PT05M13.00S,2024-03-22T03:09:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,2.578843626806833,34.80392156862745,1610612743,100,92,2024-03-22T03:09:54Z,5210000,False,76.0,-28.0,1,left,N. Jokic 8' fadeaway Jump Shot (27 PTS),[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,8.11,Made,27.0,,,,,,,,,,,,,,,,,
534,PT05M13.00S,2024-03-22T03:09:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628392,,,1610612743,100,92,2024-03-22T03:10:04Z,5220000,False,,,0,,I. Hartenstein shooting personal FOUL (5 PF) (Jokic 1 FT),"[1628392, 203999]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,5.0,0.0,Jokic,203999.0,,,,,,,,,,,,
536,PT05M13.00S,2024-03-22T03:10:19.6Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,101,92,2024-03-22T03:10:19Z,5240000,False,,,0,,N. Jokic Free Throw 1 of 1 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
537,PT05M01.00S,2024-03-22T03:10:43.4Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612752,101,92,2024-03-22T03:10:49Z,5250000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[203999, 1628392]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,203591.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,
539,PT05M01.00S,2024-03-22T03:11:09.7Z,4,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,101,93,2024-03-22T03:11:09Z,5270000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (17 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
540,PT05M01.00S,2024-03-22T03:11:26.1Z,4,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,101,94,2024-03-22T03:11:26Z,5280000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (18 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
541,PT04M47.00S,2024-03-22T03:11:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.937582128777924,37.99019607843137,1610612743,103,94,2024-03-22T03:11:49Z,5290000,False,60.0,41.0,1,left,N. Jokic 7' Layup (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,30.0,,,,,,,,,,,,,,,,,
542,PT04M29.00S,2024-03-22T03:12:04.3Z,4,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,103,94,2024-03-22T03:12:14Z,5300000,False,,,0,,A. Burks lost ball out-of-bounds TURNOVER (3 TO),[202692],1610612752.0,NYK,lost ball,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,,,,,3.0,,,,,,,,,,,
543,PT04M29.00S,2024-03-22T03:12:07.4Z,4,REGULAR,substitution,out,[],202692,,,1610612743,103,94,2024-03-22T03:12:11Z,5310000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M29.00S,2024-03-22T03:12:07.4Z,4,REGULAR,substitution,in,[],1628978,,,1610612743,103,94,2024-03-22T03:12:11Z,5320000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M07.00S,2024-03-22T03:12:38.7Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,103,94,2024-03-22T03:12:42Z,5330000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1628392]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,,,
546,PT04M07.00S,2024-03-22T03:12:38.7Z,4,REGULAR,steal,,[],1628392,,,1610612752,103,94,2024-03-22T03:12:40Z,5340000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
547,PT04M02.00S,2024-03-22T03:12:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,92.46057818659659,47.794117647058826,1610612752,103,94,2024-03-22T03:12:55Z,5350000,False,-11.0,18.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 203484]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
548,PT04M02.00S,2024-03-22T03:12:43.7Z,4,REGULAR,block,,[],203484,,,1610612752,103,94,2024-03-22T03:12:46Z,5360000,False,,,0,,K. Caldwell-Pope BLOCK (3 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT03M59.00S,2024-03-22T03:12:46.7Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,103,94,2024-03-22T03:12:55Z,5370000,False,,,0,,J. Murray REBOUND (Off:2 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,547.0,5.0,3.0,2.0,,,,,
550,PT03M54.00S,2024-03-22T03:12:51.6Z,4,REGULAR,3pt,Jump Shot,[],1629008,21.369908015768726,90.93137254901961,1610612743,103,94,2024-03-22T03:20:09Z,5380000,False,-205.0,148.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
551,PT03M51.00S,2024-03-22T03:12:54.6Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,103,94,2024-03-22T03:13:04Z,5390000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,550.0,2.0,2.0,0.0,,,,,
552,PT03M45.00S,2024-03-22T03:13:00.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,92.59198423127464,40.931372549019606,1610612752,103,96,2024-03-22T03:20:36Z,5400000,False,-45.0,17.0,1,right,J. Brunson running Layup (24 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,24.0,,,,,,,,,,,,,,,,,
553,PT03M16.00S,2024-03-22T03:13:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.360709592641262,46.32352941176471,1610612743,103,96,2024-03-22T03:13:36Z,5410000,False,18.0,26.0,1,left,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
554,PT03M16.00S,2024-03-22T03:13:30.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,103,96,2024-03-22T03:13:36Z,5420000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,553.0,,,,,,,,
556,PT03M16.00S,2024-03-22T03:13:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,103,96,2024-03-22T03:13:38Z,5440000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M09.00S,2024-03-22T03:15:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,15.850854139290407,2.941176470588235,1610612743,106,96,2024-03-22T03:21:36Z,5450000,False,235.0,96.0,1,left,M. Porter Jr. 25' 3PT  (29 PTS) (A. Gordon 7 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.43,Made,29.0,,,,,,,,,,,,,A. Gordon,203932.0,7.0,,
559,PT02M45.00S,2024-03-22T03:15:49.5Z,4,REGULAR,3pt,Jump Shot,[],1630540,78.79434954007884,8.333333333333332,1610612752,106,96,2024-03-22T03:15:54Z,5470000,False,-208.0,147.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
560,PT02M41.00S,2024-03-22T03:15:53.5Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,106,96,2024-03-22T03:15:54Z,5480000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:6),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,559.0,7.0,6.0,1.0,,,,,
561,PT02M23.00S,2024-03-22T03:16:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,11.777266754270697,53.92156862745098,1610612743,106,96,2024-03-22T03:16:13Z,5490000,False,-20.0,58.0,1,left,MISS J. Murray 6' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
562,PT02M22.00S,2024-03-22T03:16:10.7Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,106,96,2024-03-22T03:16:13Z,5500000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,561.0,2.0,2.0,0.0,,,,,
563,PT02M22.00S,2024-03-22T03:16:13.9Z,4,REGULAR,foul,personal,[],203484,,,1610612752,106,96,2024-03-22T03:16:48Z,5510000,False,,,0,,K. Caldwell-Pope personal FOUL (4 PF),"[203484, 1628978]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,1628484.0,4.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,
565,PT02M15.00S,2024-03-22T03:17:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.39356110381078,53.92156862745098,1610612752,106,98,2024-03-22T03:22:38Z,5530000,False,20.0,104.0,1,right,I. Hartenstein 10' floating Jump Shot (20 PTS) (D. DiVincenzo 4 AST),"[1628392, 1628978]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.54,Made,20.0,,,,,,,,,,,,,D. DiVincenzo,1628978.0,4.0,,
567,PT01M48.00S,2024-03-22T03:17:38.4Z,4,REGULAR,2pt,Jump Shot,[],203999,5.124835742444152,71.1014093137255,1610612743,106,98,2024-03-22T03:18:04Z,5550000,False,-106.0,-4.0,1,left,MISS N. Jokic 10' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,10.56,Missed,,,,,,,,,,,,,,,,,,
568,PT01M46.00S,2024-03-22T03:17:40.4Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,106,98,2024-03-22T03:20:49Z,5560000,False,,,0,,A. Gordon REBOUND (Off:3 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,567.0,4.0,1.0,3.0,,,,,
569,PT01M46.00S,2024-03-22T03:17:42.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,108,98,2024-03-22T03:19:32Z,5570000,False,0.0,0.0,1,left,A. Gordon tip Layup (8 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
570,PT01M38.00S,2024-03-22T03:17:52.8Z,4,REGULAR,foul,offensive,['inpenalty'],1628404,,,1610612752,108,98,2024-03-22T03:18:01Z,5580000,False,,,0,,J. Hart offensive FOUL (4 PF),"[1628404, 203932]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,1628484.0,4.0,0.0,Gordon,203932.0,,,,,,,,,,,,
572,PT01M38.00S,2024-03-22T03:17:52.8Z,4,REGULAR,turnover,offensive foul,[],1628404,,,1610612752,108,98,2024-03-22T03:17:52Z,5600000,False,,,0,,J. Hart offensive foul TURNOVER (1 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,1628484.0,,,,,1.0,,,,,,,,,,,
573,PT01M20.00S,2024-03-22T03:18:24.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,5.206964520367937,49.754901960784316,1610612743,110,98,2024-03-22T03:18:29Z,5610000,False,1.0,-4.0,1,left,A. Gordon DUNK (10 PTS) (J. Murray 4 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.38,Made,10.0,,,,,,,,,,,,,J. Murray,1627750.0,4.0,,
575,PT01M20.00S,2024-03-22T03:18:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628392,,,1610612743,110,98,2024-03-22T03:18:37Z,5630000,False,,,0,,I. Hartenstein shooting personal FOUL (6 PF) (Gordon 1 FT),"[1628392, 203932]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,203591.0,6.0,0.0,Gordon,203932.0,,,,,,,,,,,,
577,PT01M20.00S,2024-03-22T03:18:38.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612743,110,98,2024-03-22T03:19:28Z,5650000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M20.00S,2024-03-22T03:18:38.4Z,4,REGULAR,substitution,in,[],1630173,,,1610612743,110,98,2024-03-22T03:19:28Z,5660000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M20.00S,2024-03-22T03:19:26.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203932,,,1610612743,110,98,2024-03-22T03:19:31Z,5670000,False,,,0,,MISS A. Gordon Free Throw 1 of 1,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT01M17.00S,2024-03-22T03:19:29.0Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,110,98,2024-03-22T03:19:31Z,5680000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,579.0,5.0,5.0,0.0,,,,,
581,PT01M10.00S,2024-03-22T03:19:35.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,91.40932982917214,4.6568627450980395,1610612752,110,98,2024-03-22T03:19:39Z,5690000,False,-227.0,28.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
582,PT01M07.00S,2024-03-22T03:19:38.2Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,110,98,2024-03-22T03:19:39Z,5700000,False,,,0,,J. Murray REBOUND (Off:2 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,581.0,6.0,4.0,2.0,,,,,
584,PT01M03.00S,2024-03-22T03:19:41.8Z,4,REGULAR,turnover,lost ball,[],1627750,,,1610612743,110,98,2024-03-22T03:19:47Z,5720000,False,,,0,,J. Murray lost ball TURNOVER (4 TO),"[1627750, 1628978]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,4.0,DiVincenzo,1628978.0,,,,,,,,,
585,PT01M03.00S,2024-03-22T03:19:41.8Z,4,REGULAR,steal,,[],1628978,,,1610612752,110,98,2024-03-22T03:19:43Z,5730000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
586,PT01M00.00S,2024-03-22T03:19:44.6Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,93.51182654402102,2.696078431372549,1610612752,110,98,2024-03-22T03:26:03Z,5740000,False,-237.0,8.0,1,right,MISS J. Brunson running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
587,PT00M58.00S,2024-03-22T03:19:46.6Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,110,98,2024-03-22T03:19:53Z,5750000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:4),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,586.0,4.0,4.0,0.0,,,,,
588,PT00M41.50S,2024-03-22T03:20:05.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.258212877792378,50.73529411764706,1610612743,112,98,2024-03-22T03:20:12Z,5760000,False,-4.0,6.0,1,left,M. Porter Jr. driving reverse DUNK (31 PTS) (A. Gordon 8 AST),"[1629008, 203932]",1610612743.0,DEN,driving reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.73,Made,31.0,,,,,,,,,,,,,A. Gordon,203932.0,8.0,,
590,PT00M38.50S,2024-03-22T03:20:19.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,112,98,2024-03-22T03:20:19Z,5780000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M38.50S,2024-03-22T03:21:27.6Z,4,REGULAR,substitution,out,[],1627750,,,1610612752,112,98,2024-03-22T03:21:50Z,5790000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M38.50S,2024-03-22T03:21:27.6Z,4,REGULAR,substitution,in,[],1631128,,,1610612752,112,98,2024-03-22T03:21:50Z,5800000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M29.10S,2024-03-22T03:22:09.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,86.94152431011827,47.549019607843135,1610612752,112,100,2024-03-22T03:22:25Z,5810000,False,-12.0,70.0,1,right,J. Brunson 7' turnaround Hook (26 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,26.0,,,,,,,,,,,,,,,,,
594,PT00M20.80S,2024-03-22T03:22:25.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612743,112,100,2024-03-22T03:22:45Z,5820000,False,,,0,,D. DiVincenzo take personal FOUL (2 PF) (Braun 2 FT),"[1628978, 1631128]",1610612752.0,NYK,take,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,1662.0,2.0,0.0,Braun,1631128.0,,,,,,,,,,,,
596,PT00M20.80S,2024-03-22T03:22:50.6Z,4,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,113,100,2024-03-22T03:22:50Z,5840000,False,,,0,,C. Braun Free Throw 1 of 2 (3 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
597,PT00M20.80S,2024-03-22T03:22:50.6Z,4,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,113,100,2024-03-22T03:23:18Z,5850000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
598,PT00M19.10S,2024-03-22T03:22:52.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,113,100,2024-03-22T03:23:18Z,5860000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,597.0,3.0,2.0,1.0,,,,,
599,PT00M13.70S,2024-03-22T03:23:14.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630540,94.03745072273325,46.568627450980394,1610612752,113,100,2024-03-22T03:27:41Z,5870000,False,-17.0,4.0,1,right,MISS M. McBride running Layup,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
600,PT00M12.30S,2024-03-22T03:23:15.5Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,113,100,2024-03-22T03:23:15Z,5880000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,599.0,8.0,7.0,1.0,,,,,
601,PT00M00.00S,2024-03-22T03:24:00.2Z,4,REGULAR,period,end,[],0,,,1610612743,113,100,2024-03-22T03:24:00Z,5890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M00.00S,2024-03-22T03:24:14.6Z,4,REGULAR,game,end,[],0,,,0,113,100,2024-03-22T03:24:14Z,5900000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
