actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
519,PT10M21.00S,2024-03-01T04:59:30.4Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,86,73,2024-03-01T04:59:33Z,5020000,False,,,0,,A. Gordon REBOUND (Off:2 Def:5),[203932],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Gordon,A. Gordon,,,,518.0,7.0,5.0,2.0,,,,,,,,,,,
520,PT10M17.00S,2024-03-01T04:59:34.5Z,4,REGULAR,turnover,out-of-bounds,[],1631212,,,1610612743,86,73,2024-03-01T04:59:41Z,5030000,False,,,0,,P. Watson bad pass out-of-bounds TURNOVER (1 TO),[1631212],1610612743.0,DEN,bad pass,,,,,,In The Paint (Non-RA),8-16 Left,,,,Watson,P. Watson,,,,,,,,1629178.0,,,,,1.0,,,,,
522,PT09M57.00S,2024-03-01T05:00:35.6Z,4,REGULAR,turnover,lost ball,[],1629130,,,1610612748,86,73,2024-03-01T05:00:40Z,5050000,False,,,0,,D. Robinson lost ball TURNOVER (1 TO),"[1629130, 202704]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Robinson,D. Robinson,,,,,,,,,,,,,1.0,Jackson,202704.0,,,
523,PT09M57.00S,2024-03-01T05:00:35.6Z,4,REGULAR,steal,,[],202704,,,1610612743,86,73,2024-03-01T05:00:37Z,5060000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
524,PT09M51.00S,2024-03-01T05:00:40.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631212,6.389618922470433,49.26470588235294,1610612743,86,73,2024-03-01T05:02:39Z,5070000,False,4.0,8.0,1,left,MISS P. Watson running Layup,[1631212],1610612743.0,DEN,running,,,,,,Restricted Area,0-8 Center,0.85,Missed,,Watson,P. Watson,,,,,,,,,,,,,,,,,,
525,PT09M50.00S,2024-03-01T05:00:41.8Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,86,73,2024-03-01T05:00:50Z,5080000,False,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,524.0,5.0,3.0,2.0,,,,,,,,,,,
526,PT09M44.00S,2024-03-01T05:00:48.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202710,87.59855453350855,51.470588235294116,1610612748,86,75,2024-03-01T05:03:03Z,5090000,False,7.0,64.0,1,right,J. Butler 6' driving floating Jump Shot (17 PTS),[202710],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,17.0,Butler,J. Butler,,,,,,,,,,,,,,,,,,
527,PT09M44.00S,2024-03-01T05:00:53.3Z,4,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612748,86,75,2024-03-01T05:00:58Z,5100000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Butler 1 FT),"[1629008, 202710]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Porter Jr.,M. Porter Jr.,,,,,,,,2714.0,2.0,0.0,Butler,202710.0,,,,,,
529,PT09M44.00S,2024-03-01T05:01:01.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,86,75,2024-03-01T05:02:39Z,5120000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M44.00S,2024-03-01T05:04:11.3Z,4,REGULAR,substitution,out,[],1631212,,,1610612748,86,75,2024-03-01T05:04:21Z,5130000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,
532,PT09M44.00S,2024-03-01T05:04:11.3Z,4,REGULAR,substitution,in,[],1631128,,,1610612748,86,75,2024-03-01T05:04:21Z,5140000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,,,,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
533,PT09M44.00S,2024-03-01T05:04:38.5Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612748,86,75,2024-03-01T05:04:42Z,5150000,False,,,0,,MISS J. Butler Free Throw 1 of 1,[202710],1610612748.0,MIA,,,,,,,,,,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
534,PT09M40.00S,2024-03-01T05:04:42.5Z,4,REGULAR,rebound,defensive,[],203200,,,1610612743,86,75,2024-03-01T05:07:32Z,5160000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612743.0,DEN,,,,,,,,,,,,Holiday,J. Holiday,,,,533.0,2.0,2.0,0.0,,,,,,,,,,,
538,PT09M24.00S,2024-03-01T05:04:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.863994743758213,47.549019607843135,1610612743,88,75,2024-03-01T05:29:48Z,5200000,False,12.0,3.0,1,left,A. Gordon driving Layup (14 PTS),[203932],1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,1.26,Made,14.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,
539,PT09M12.00S,2024-03-01T05:05:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.48948751642575,55.63725490196079,1610612748,88,75,2024-03-01T05:05:15Z,5210000,False,28.0,37.0,1,right,MISS J. Butler fadeaway bank Shot,[202710],1610612748.0,MIA,fadeaway bank,,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
540,PT09M09.00S,2024-03-01T05:05:10.1Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,88,75,2024-03-01T05:05:15Z,5220000,False,,,0,,A. Gordon REBOUND (Off:2 Def:6),[203932],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gordon,A. Gordon,,,,539.0,8.0,6.0,2.0,,,,,,,,,,,
541,PT08M58.00S,2024-03-01T05:05:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.521024967148489,51.470588235294116,1610612743,90,75,2024-03-01T05:10:33Z,5230000,False,-7.0,9.0,1,left,A. Gordon driving Layup (16 PTS) (J. Holiday 1 AST),"[203932, 203200]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,1.15,Made,16.0,Gordon,A. Gordon,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,,
543,PT08M58.00S,2024-03-01T05:05:28.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,75,2024-03-01T05:05:28Z,5250000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M58.00S,2024-03-01T05:08:26.0Z,4,REGULAR,substitution,out,[],1631115,,,1610612748,90,75,2024-03-01T05:08:39Z,5260000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,,,,,,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,
545,PT08M58.00S,2024-03-01T05:08:26.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,90,75,2024-03-01T05:08:39Z,5270000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
546,PT08M39.00S,2024-03-01T05:09:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,90.75229960578186,51.71568627450981,1610612748,90,77,2024-03-01T05:11:19Z,5280000,False,9.0,34.0,1,right,D. Robinson driving floating bank Jump Shot (12 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,driving floating bank,,,,,,Restricted Area,0-8 Center,3.55,Made,12.0,Robinson,D. Robinson,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,,
549,PT08M14.00S,2024-03-01T05:09:55.0Z,4,REGULAR,3pt,Jump Shot,[],202704,32.670827858081466,37.5,1610612743,90,77,2024-03-01T05:11:39Z,5310000,False,62.0,255.0,1,left,MISS R. Jackson 26' pullup 3PT,[202704],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Center,26.22,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
550,PT08M11.00S,2024-03-01T05:09:58.0Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,90,77,2024-03-01T05:10:00Z,5320000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,549.0,5.0,4.0,1.0,,,,,,,,,,,
551,PT07M58.00S,2024-03-01T05:10:11.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.43823915900131,46.81372549019608,1610612748,90,79,2024-03-01T05:10:22Z,5330000,False,-16.0,47.0,1,right,B. Adebayo turnaround Hook (16 PTS),[1628389],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,16.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
552,PT07M46.00S,2024-03-01T05:10:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,30.436925098554536,72.05882352941177,1610612743,90,79,2024-03-01T05:12:59Z,5340000,False,-110.0,234.0,1,left,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
553,PT07M43.00S,2024-03-01T05:10:26.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,90,79,2024-03-01T05:10:28Z,5350000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Martin,C. Martin,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,
554,PT07M36.00S,2024-03-01T05:10:34.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,93.51182654402102,51.225490196078425,1610612748,90,81,2024-03-01T05:13:17Z,5360000,False,6.0,8.0,1,right,J. Butler cutting DUNK (19 PTS) (J. Jaquez Jr. 5 AST),"[202710, 1631170]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,1.05,Made,19.0,Butler,J. Butler,J. Jaquez Jr.,1631170.0,5.0,,,,,,,,,,,,,,,
556,PT07M36.00S,2024-03-01T05:10:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,90,81,2024-03-01T05:10:38Z,5380000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M36.00S,2024-03-01T05:11:59.5Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,90,81,2024-03-01T05:12:16Z,5390000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
558,PT07M36.00S,2024-03-01T05:11:59.5Z,4,REGULAR,substitution,out,[],203200,,,1610612743,90,81,2024-03-01T05:12:16Z,5400000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
559,PT07M36.00S,2024-03-01T05:11:59.5Z,4,REGULAR,substitution,in,[],203999,,,1610612743,90,81,2024-03-01T05:12:16Z,5410000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
560,PT07M36.00S,2024-03-01T05:11:59.5Z,4,REGULAR,substitution,in,[],203484,,,1610612743,90,81,2024-03-01T05:12:16Z,5420000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
561,PT07M18.00S,2024-03-01T05:13:04.4Z,4,REGULAR,jumpball,recovered,[],1629130,,,1610612743,90,81,2024-03-01T05:13:04Z,5430000,False,,,0,,Jump Ball D. Robinson vs. K. Caldwell-Pope: Tip to D. Robinson,"[1629130, 1629130, 203484]",1610612748.0,MIA,heldball,D. Robinson,Robinson,1629130.0,Caldwell-Pope,203484.0,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1629130.0
564,PT07M18.00S,2024-03-01T05:13:04.4Z,4,REGULAR,turnover,lost ball,[],203484,,,1610612743,90,81,2024-03-01T05:13:04Z,5460000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1629130]",1610612743.0,DEN,,,,,,,,,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,1.0,Robinson,1629130.0,,,
565,PT07M18.00S,2024-03-01T05:13:04.4Z,4,REGULAR,steal,,[],1629130,,,1610612748,90,81,2024-03-01T05:13:04Z,5470000,False,,,0,,D. Robinson STEAL (3 STL),[1629130],1610612748.0,MIA,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
566,PT06M56.00S,2024-03-01T05:13:26.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,82.07950065703022,76.9607843137255,1610612748,90,81,2024-03-01T05:14:42Z,5480000,False,135.0,116.0,1,right,MISS C. Martin 17' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,,,,Mid-Range,16-24 Right Center,17.78,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
567,PT06M55.00S,2024-03-01T05:13:27.4Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,90,81,2024-03-01T05:13:33Z,5490000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right Center,,,,Adebayo,B. Adebayo,,,,566.0,7.0,6.0,1.0,,,,,,,,,,,
569,PT06M55.00S,2024-03-01T05:13:34.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,92.59198423127464,53.18627450980392,1610612748,90,81,2024-03-01T05:15:28Z,5510000,False,16.0,17.0,1,right,MISS B. Adebayo putback Layup - blocked,"[1628389, 203999]",1610612748.0,MIA,putback,,,,,,Restricted Area,0-8 Center,2.33,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,Jokic,203999.0,
570,PT06M55.00S,2024-03-01T05:13:34.4Z,4,REGULAR,block,,[],203999,,,1610612748,90,81,2024-03-01T05:13:37Z,5520000,False,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
571,PT06M55.00S,2024-03-01T05:13:34.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,90,81,2024-03-01T05:13:42Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,569.0,,,,,,,,,,,,,,
572,PT06M55.00S,2024-03-01T05:13:38.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,90,81,2024-03-01T05:13:55Z,5540000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,,,,,,,,,,
573,PT06M32.00S,2024-03-01T05:14:04.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,13.354139290407357,49.50980392156863,1610612743,92,81,2024-03-01T05:14:13Z,5550000,False,2.0,73.0,1,left,N. Jokic 7' turnaround bank Jump Shot (12 PTS),[203999],1610612743.0,DEN,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,12.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
574,PT06M18.00S,2024-03-01T05:14:20.6Z,4,REGULAR,foul,personal,[],203999,,,1610612748,92,81,2024-03-01T05:14:35Z,5560000,False,,,0,,N. Jokic personal FOUL (3 PF),"[203999, 1629130]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jokic,N. Jokic,,,,,,,,1629178.0,3.0,0.0,Robinson,1629130.0,,,,,,
576,PT06M18.00S,2024-03-01T05:14:27.9Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,92,81,2024-03-01T05:14:33Z,5580000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
577,PT06M18.00S,2024-03-01T05:14:27.9Z,4,REGULAR,substitution,in,[],1626179,,,1610612748,92,81,2024-03-01T05:14:33Z,5590000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
578,PT06M12.00S,2024-03-01T05:14:53.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,86.81011826544021,93.87254901960785,1610612748,92,81,2024-03-01T05:23:19Z,5600000,False,219.0,71.0,1,right,MISS T. Rozier step back 3PT,[1626179],1610612748.0,MIA,step back,,,,,,Right Corner 3,24+ Right,23.08,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
579,PT06M12.00S,2024-03-01T05:14:53.3Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,92,81,2024-03-01T05:23:19Z,5610000,False,,,0,,J. Butler REBOUND (Off:3 Def:3),[202710],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Butler,J. Butler,,,,578.0,6.0,3.0,3.0,,,,,,,,,,,
625,PT06M11.00S,2024-03-01T05:15:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,92.46057818659659,50.0,1610612748,92,81,2024-03-01T05:22:42Z,5625000,False,0.0,18.0,1,right,MISS J. Butler putback Layup - blocked,"[202710, 1631128]",1610612748.0,MIA,putback,,,,,,Restricted Area,0-8 Center,1.84,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,Braun,1631128.0,
626,PT06M11.00S,2024-03-01T05:15:01.2Z,4,REGULAR,block,,[],1631128,,,1610612748,92,81,2024-03-01T05:22:42Z,5632500,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,
627,PT06M11.00S,2024-03-01T05:15:01.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,92,81,2024-03-01T05:22:57Z,5636250,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,,,,,,625.0,,,,,,,,,,,,,,
582,PT06M10.00S,2024-03-01T05:15:09.1Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612743,92,81,2024-03-01T05:22:57Z,5640000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M02.00S,2024-03-01T05:17:28.3Z,4,REGULAR,jumpball,recovered,[],1631128,,,1610612743,92,81,2024-03-01T05:22:57Z,5660000,False,,,0,,Jump Ball N. Jokic vs. B. Adebayo: Tip to C. Braun,"[1631128, 203999, 1628389]",1610612743.0,DEN,outofbounds,C. Braun,Jokic,203999.0,Adebayo,1628389.0,,,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,1631128.0
589,PT05M48.00S,2024-03-01T05:17:42.8Z,4,REGULAR,3pt,Jump Shot,[],202704,29.122864651773984,19.852941176470587,1610612743,92,81,2024-03-01T05:18:01Z,5710000,False,151.0,221.0,1,left,MISS R. Jackson 26' 3PT,[202704],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
590,PT05M45.00S,2024-03-01T05:17:45.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,81,2024-03-01T05:17:49Z,5720000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Adebayo,B. Adebayo,,,,589.0,8.0,7.0,1.0,,,,,,,,,,,
591,PT05M36.00S,2024-03-01T05:17:54.6Z,4,REGULAR,3pt,Jump Shot,[],1629130,65.39093298291722,53.92156862745098,1610612748,92,81,2024-03-01T05:21:08Z,5730000,False,20.0,273.0,1,right,MISS D. Robinson 27' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Center,27.35,Missed,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
592,PT05M33.00S,2024-03-01T05:17:57.6Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,92,81,2024-03-01T05:18:00Z,5740000,False,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Gordon,A. Gordon,,,,591.0,9.0,7.0,2.0,,,,,,,,,,,
593,PT05M19.00S,2024-03-01T05:18:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,8.754927726675426,44.36274509803921,1610612743,92,81,2024-03-01T05:18:15Z,5750000,False,28.0,30.0,1,left,MISS R. Jackson driving Layup - blocked,"[202704, 1628997]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,4.1,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,Martin,1628997.0,
669,PT05M19.00S,2024-03-01T05:18:11.4Z,4,REGULAR,block,,[],1628997,,,1610612743,92,81,2024-03-01T05:33:19Z,5755000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
594,PT05M19.00S,2024-03-01T05:18:11.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,92,81,2024-03-01T05:33:19Z,5760000,False,,,0,,N. Jokic REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokic,N. Jokic,,,,593.0,11.0,9.0,2.0,,,,,,,,,,,
595,PT05M19.00S,2024-03-01T05:18:15.1Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612743,92,81,2024-03-01T05:18:36Z,5770000,False,,,0,,B. Adebayo shooting personal FOUL (4 PF) (Jokic 2 FT),"[1628389, 203999]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,1629178.0,4.0,0.0,Jokic,203999.0,,,,,,
597,PT05M19.00S,2024-03-01T05:18:51.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,93,81,2024-03-01T05:18:51Z,5790000,False,,,0,,N. Jokic Free Throw 1 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,13.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
598,PT05M19.00S,2024-03-01T05:18:51.9Z,4,REGULAR,substitution,out,[],202704,,,1610612743,93,81,2024-03-01T05:19:00Z,5800000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
599,PT05M19.00S,2024-03-01T05:18:51.9Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,93,81,2024-03-01T05:19:00Z,5810000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,,,,,,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
600,PT05M19.00S,2024-03-01T05:19:11.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,94,81,2024-03-01T05:19:11Z,5820000,False,,,0,,N. Jokic Free Throw 2 of 2 (14 PTS),[203999],1610612743.0,DEN,,,,,,,,,,Made,14.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,
601,PT05M07.00S,2024-03-01T05:19:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.72339027595268,51.470588235294116,1610612748,94,83,2024-03-01T05:19:31Z,5830000,False,7.0,16.0,1,right,T. Rozier driving finger roll Layup (15 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.75,Made,15.0,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
603,PT04M45.00S,2024-03-01T05:20:02.0Z,4,REGULAR,3pt,Jump Shot,[],203484,8.09789750328515,2.941176470588235,1610612743,94,83,2024-03-01T05:20:07Z,5850000,False,235.0,24.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,23.65,Missed,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,
604,PT04M42.00S,2024-03-01T05:20:05.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612748,94,83,2024-03-01T05:20:07Z,5860000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Rozier,T. Rozier,,,,603.0,4.0,4.0,0.0,,,,,,,,,,,
605,PT04M33.00S,2024-03-01T05:20:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.24901445466492,53.92156862745098,1610612748,94,83,2024-03-01T05:20:19Z,5870000,False,20.0,11.0,1,right,MISS C. Martin driving Layup - blocked,"[1628997, 1629008]",1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,2.25,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,Porter Jr.,1629008.0,
606,PT04M33.00S,2024-03-01T05:20:14.1Z,4,REGULAR,block,,[],1629008,,,1610612748,94,83,2024-03-01T05:20:15Z,5880000,False,,,0,,M. Porter Jr. BLOCK (2 BLK),[1629008],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,
607,PT04M30.00S,2024-03-01T05:20:17.1Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,94,83,2024-03-01T05:20:19Z,5890000,False,,,0,,C. Martin REBOUND (Off:2 Def:5),[1628997],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Martin,C. Martin,,,,605.0,7.0,5.0,2.0,,,,,,,,,,,
608,PT04M30.00S,2024-03-01T05:20:17.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202710,93.11760840998686,95.58823529411765,1610612748,94,83,2024-03-01T05:20:22Z,5900000,False,228.0,12.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,22.82,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
