actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
437,PT08M28.00S,2023-11-27T02:38:24.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],202704,,,1610612743,81,69,2023-11-27T02:38:32Z,4340000,False,,,0,,R. Jackson Free Throw 1 of 1 (12 PTS),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
438,PT08M14.00S,2023-11-27T02:38:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,85.10183968462549,44.85294117647059,1610612759,81,69,2023-11-27T02:38:45Z,4350000,False,-26.0,88.0,1,right,MISS T. Jones 9' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,,,,,,,,,,,,,,,,,
439,PT08M12.00S,2023-11-27T02:38:42.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,69,2023-11-27T02:38:45Z,4360000,False,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,438.0,,,,,,,5.0,4.0,1.0,,,,
440,PT08M01.00S,2023-11-27T02:38:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.280551905387648,34.068627450980394,1610612743,81,69,2023-11-27T02:38:56Z,4370000,False,80.0,35.0,1,left,MISS N. Jokic 8' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,8.69,Missed,,,,,,,,,,,,,,,,,,
441,PT07M59.00S,2023-11-27T02:38:55.1Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,81,69,2023-11-27T02:38:56Z,4380000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,440.0,,,,,,,3.0,3.0,0.0,,,,
442,PT07M55.00S,2023-11-27T02:38:58.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,74.72076215505913,16.42156862745098,1610612759,81,69,2023-11-27T02:39:53Z,4390000,False,-168.0,185.0,1,right,MISS J. Champagnie 24' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
443,PT07M52.00S,2023-11-27T02:39:01.8Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,81,69,2023-11-27T02:39:07Z,4400000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,442.0,,,,,,,5.0,4.0,1.0,,,,
444,PT07M48.00S,2023-11-27T02:39:06.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,27.020367936925098,77.69607843137256,1610612743,81,69,2023-11-27T02:39:16Z,4410000,False,-138.0,201.0,1,left,MISS M. Porter Jr. 24' running pullup 3PT,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.45,Missed,,,,,,,,,,,,,,,,,,
445,PT07M46.00S,2023-11-27T02:39:08.6Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,81,69,2023-11-27T02:40:58Z,4420000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,444.0,,,,,,,6.0,4.0,2.0,,,,
446,PT07M46.00S,2023-11-27T02:39:12.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,83,69,2023-11-27T02:41:21Z,4430000,False,0.0,0.0,1,left,N. Jokic tip Layup (23 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.0,Made,23.0,,,,,,,,,,,,,,,,,
447,PT07M33.00S,2023-11-27T02:39:20.9Z,3,REGULAR,2pt,Jump Shot,[],1641705,77.08607095926413,54.166666666666664,1610612759,83,69,2023-11-27T02:42:09Z,4440000,False,21.0,163.0,1,right,MISS V. Wembanyama 16' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,16.42,Missed,,,,,,,,,,,,,,,,,,
448,PT07M29.00S,2023-11-27T02:39:24.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,83,69,2023-11-27T02:39:33Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,447.0,,,,,,,,,,,,,
450,PT07M19.00S,2023-11-27T02:39:48.6Z,3,REGULAR,3pt,Jump Shot,[],202704,32.013797634691194,45.09803921568628,1610612743,86,69,2023-11-27T02:39:53Z,4470000,False,25.0,248.0,1,left,R. Jackson 24' 3PT pullup (15 PTS),[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,24.96,Made,15.0,,,,,,,,,,,,,,,,,
452,PT07M10.00S,2023-11-27T02:40:03.8Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,86,69,2023-11-27T02:40:17Z,4490000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT07M10.00S,2023-11-27T02:40:03.8Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,86,69,2023-11-27T02:40:17Z,4500000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M10.00S,2023-11-27T02:40:03.8Z,3,REGULAR,substitution,in,[],203926,,,1610612759,86,69,2023-11-27T02:40:17Z,4510000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M10.00S,2023-11-27T02:40:03.8Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,86,69,2023-11-27T02:40:17Z,4520000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M58.00S,2023-11-27T02:40:45.9Z,3,REGULAR,2pt,Jump Shot,[],1630200,92.32917214191852,23.774509803921568,1610612759,86,69,2023-11-27T02:40:51Z,4530000,False,-131.0,20.0,1,right,MISS T. Jones 13' fadeaway Shot,[1630200],1610612759.0,SAS,fadeaway,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,13.26,Missed,,,,,,,,,,,,,,,,,,
457,PT06M56.00S,2023-11-27T02:40:47.9Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,86,69,2023-11-27T02:40:51Z,4540000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,456.0,,,,,,,6.0,5.0,1.0,,,,
458,PT06M52.00S,2023-11-27T02:41:04.9Z,3,REGULAR,turnover,backcourt,[],203999,,,1610612743,86,69,2023-11-27T02:41:51Z,4550000,False,,,0,,N. Jokic backcourt TURNOVER (4 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,,,,,,,
459,PT06M43.00S,2023-11-27T02:41:23.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203926,70.51576872536137,72.30392156862744,1610612759,86,69,2023-11-27T02:41:28Z,4560000,False,112.0,225.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
460,PT06M39.00S,2023-11-27T02:41:27.9Z,3,REGULAR,rebound,defensive,[],202704,,,1610612743,86,69,2023-11-27T02:41:28Z,4570000,False,,,0,,R. Jackson REBOUND (Off:2 Def:4),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,459.0,,,,,,,6.0,4.0,2.0,,,,
461,PT06M30.00S,2023-11-27T02:41:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.1268068331143235,44.85294117647059,1610612743,88,69,2023-11-27T02:41:40Z,4580000,False,26.0,5.0,1,left,K. Caldwell-Pope driving Layup (12 PTS),[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.62,Made,12.0,,,,,,,,,,,,,,,,,
462,PT06M14.00S,2023-11-27T02:41:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,94.1688567674113,50.0,1610612759,88,71,2023-11-27T02:41:59Z,4590000,False,0.0,2.0,1,right,T. Jones driving reverse Layup (4 PTS) (C. Bassey 2 AST),"[1630200, 1629646]",1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.23,Made,4.0,C. Bassey,1629646.0,2.0,,,,,,,,,,,,,,
463,PT06M05.00S,2023-11-27T02:42:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.732588699080158,46.07843137254902,1610612743,90,71,2023-11-27T02:42:29Z,4600000,False,20.0,1.0,1,left,N. Jokic driving Layup (25 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.96,Made,25.0,,,,,,,,,,,,,,,,,
464,PT06M05.00S,2023-11-27T02:42:06.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,90,71,2023-11-27T02:42:06Z,4610000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M05.00S,2023-11-27T02:44:39.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612759,90,71,2023-11-27T02:45:01Z,4620000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M05.00S,2023-11-27T02:44:39.1Z,3,REGULAR,substitution,out,[],202704,,,1610612759,90,71,2023-11-27T02:45:01Z,4630000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M05.00S,2023-11-27T02:44:39.1Z,3,REGULAR,substitution,in,[],1631212,,,1610612759,90,71,2023-11-27T02:45:01Z,4640000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M05.00S,2023-11-27T02:44:39.1Z,3,REGULAR,substitution,in,[],1631128,,,1610612759,90,71,2023-11-27T02:45:01Z,4650000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M42.00S,2023-11-27T02:45:28.1Z,3,REGULAR,turnover,offensive goaltending,[],1629646,,,1610612759,90,71,2023-11-27T02:45:44Z,4660000,False,,,0,,C. Bassey offensive goaltending TURNOVER (1 TO),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,,1.0,,,,,,,
471,PT05M25.00S,2023-11-27T02:45:54.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203200,25.624178712220765,85.31709558823529,1610612743,90,71,2023-11-27T02:48:06Z,4670000,False,-177.0,188.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
472,PT05M21.00S,2023-11-27T02:45:58.0Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612759,90,71,2023-11-27T02:46:01Z,4680000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Left Center,,,,,,,471.0,,,,,,,3.0,2.0,1.0,,,,
473,PT05M20.00S,2023-11-27T02:46:00.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,93.9060446780552,51.71568627450981,1610612759,90,73,2023-11-27T02:48:23Z,4690000,False,9.0,5.0,1,right,T. Jones running Layup (6 PTS) (K. Johnson 2 AST),"[1630200, 1629640]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.98,Made,6.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
475,PT05M01.00S,2023-11-27T02:46:19.3Z,3,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612743,90,73,2023-11-27T02:46:27Z,4710000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1630170, 203484]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,
477,PT05M01.00S,2023-11-27T02:46:46.9Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,91,73,2023-11-27T02:46:46Z,4730000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (13 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
478,PT05M01.00S,2023-11-27T02:46:47.5Z,3,REGULAR,substitution,out,[],203200,,,1610612743,91,73,2023-11-27T02:46:57Z,4740000,False,,,0,,SUB out: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M01.00S,2023-11-27T02:46:47.5Z,3,REGULAR,substitution,out,[],1630200,,,1610612743,91,73,2023-11-27T02:46:57Z,4750000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M01.00S,2023-11-27T02:46:47.5Z,3,REGULAR,substitution,in,[],1631124,,,1610612743,91,73,2023-11-27T02:46:57Z,4760000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M01.00S,2023-11-27T02:46:47.5Z,3,REGULAR,substitution,in,[],1631103,,,1610612743,91,73,2023-11-27T02:46:57Z,4770000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M01.00S,2023-11-27T02:47:11.2Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,92,73,2023-11-27T02:47:11Z,4780000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (14 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
483,PT04M53.00S,2023-11-27T02:47:21.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629646,92.85479632063075,50.245098039215684,1610612759,92,75,2023-11-27T02:47:26Z,4790000,False,1.0,15.0,1,right,C. Bassey cutting DUNK (4 PTS) (M. Branham 1 AST),"[1629646, 1631103]",1610612759.0,SAS,cutting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
485,PT04M37.00S,2023-11-27T02:47:36.0Z,3,REGULAR,3pt,Jump Shot,[],1631124,11.908672798948752,95.34313725490196,1610612743,95,75,2023-11-27T02:49:31Z,4810000,False,-227.0,59.0,1,left,J. Strawther 3PT  (8 PTS) (C. Braun 3 AST),"[1631124, 1631128]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,23.44,Made,8.0,C. Braun,1631128.0,3.0,,,,,,,,,,,,,,
487,PT04M27.00S,2023-11-27T02:47:46.1Z,3,REGULAR,3pt,Jump Shot,[],1630170,68.67608409986859,30.392156862745097,1610612759,95,75,2023-11-27T02:47:51Z,4830000,False,-98.0,242.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
488,PT04M24.00S,2023-11-27T02:47:49.1Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,95,75,2023-11-27T02:47:51Z,4840000,False,,,0,,P. Watson REBOUND (Off:1 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,487.0,,,,,,,4.0,3.0,1.0,,,,
489,PT04M14.00S,2023-11-27T02:48:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.14257555847569,48.28431372549019,1610612743,97,75,2023-11-27T02:48:22Z,4850000,False,9.0,80.0,1,left,N. Jokic 8' floating Jump Shot (27 PTS) (J. Strawther 2 AST),"[203999, 1631124]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.09,Made,27.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,,
491,PT04M01.00S,2023-11-27T02:48:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,86.15308804204993,39.950980392156865,1610612759,97,75,2023-11-27T02:48:32Z,4870000,False,-50.0,78.0,1,right,MISS M. Branham 9' driving floating bank Shot,[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,9.25,Missed,,,,,,,,,,,,,,,,,,
492,PT04M01.00S,2023-11-27T02:48:12.4Z,3,REGULAR,rebound,offensive,[],1629646,,,1610612759,97,75,2023-11-27T02:48:32Z,4880000,False,,,0,,C. Bassey REBOUND (Off:2 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,491.0,,,,,,,4.0,2.0,2.0,,,,
493,PT03M56.00S,2023-11-27T02:48:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612759,97,77,2023-11-27T02:48:16Z,4890000,False,0.0,0.0,1,right,C. Bassey tip Layup (6 PTS),[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
494,PT03M46.00S,2023-11-27T02:48:27.0Z,3,REGULAR,3pt,Jump Shot,[],1631212,20.844283837056505,89.70588235294117,1610612743,97,77,2023-11-27T02:48:34Z,4900000,False,-199.0,143.0,1,left,MISS P. Watson 24' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,24.49,Missed,,,,,,,,,,,,,,,,,,
495,PT03M46.00S,2023-11-27T02:48:27.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,97,77,2023-11-27T02:48:34Z,4910000,False,,,0,,N. Jokic REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,494.0,,,,,,,7.0,4.0,3.0,,,,
496,PT03M40.00S,2023-11-27T02:48:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,99,77,2023-11-27T02:48:32Z,4920000,False,0.0,0.0,1,left,N. Jokic tip Layup (29 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,29.0,,,,,,,,,,,,,,,,,
497,PT03M24.00S,2023-11-27T02:48:49.1Z,3,REGULAR,2pt,Jump Shot,[],1629646,93.77463863337714,74.50980392156863,1610612759,99,77,2023-11-27T02:48:54Z,4930000,False,123.0,6.0,1,right,MISS C. Bassey 12' floating Shot,[1629646],1610612759.0,SAS,floating,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Right,12.26,Missed,,,,,,,,,,,,,,,,,,
498,PT03M21.00S,2023-11-27T02:48:52.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,99,77,2023-11-27T02:48:54Z,4940000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,497.0,,,,,,,1.0,1.0,0.0,,,,
499,PT03M14.00S,2023-11-27T02:49:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.966491458607096,49.754901960784316,1610612743,99,77,2023-11-27T02:49:15Z,4950000,False,1.0,22.0,1,left,MISS N. Jokic finger roll Layup,[203999],1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
500,PT03M14.00S,2023-11-27T02:49:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,99,77,2023-11-27T02:49:15Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,499.0,,,,,,,,,,,,,
501,PT03M14.00S,2023-11-27T02:49:08.0Z,3,REGULAR,foul,personal,[],1629646,,,1610612743,99,77,2023-11-27T02:49:26Z,4970000,False,,,0,,C. Bassey loose ball personal FOUL (3 PF),"[1629646, 203999]",1610612759.0,SAS,loose ball,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,3.0,0.0,Jokic,203999.0,,,,,,,,
503,PT03M14.00S,2023-11-27T02:49:20.1Z,3,REGULAR,substitution,out,[],1629640,,,1610612743,99,77,2023-11-27T02:49:34Z,4990000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M14.00S,2023-11-27T02:49:20.1Z,3,REGULAR,substitution,out,[],1629646,,,1610612743,99,77,2023-11-27T02:49:34Z,5000000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M14.00S,2023-11-27T02:49:20.1Z,3,REGULAR,substitution,in,[],1641705,,,1610612743,99,77,2023-11-27T02:49:34Z,5010000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M14.00S,2023-11-27T02:49:20.1Z,3,REGULAR,substitution,in,[],1626224,,,1610612743,99,77,2023-11-27T02:49:34Z,5020000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M07.00S,2023-11-27T02:49:39.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203999,8.229303547963205,31.862745098039213,1610612743,99,77,2023-11-27T02:49:45Z,5030000,False,91.0,25.0,1,left,MISS N. Jokic 9' floating Shot - blocked,"[203999, 1641705]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,9.41,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
508,PT03M07.00S,2023-11-27T02:49:39.7Z,3,REGULAR,block,,[],1641705,,,1610612743,99,77,2023-11-27T02:49:42Z,5040000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
509,PT03M03.00S,2023-11-27T02:49:43.7Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,99,77,2023-11-27T02:49:45Z,5050000,False,,,0,,N. Jokic REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,507.0,,,,,,,8.0,4.0,4.0,,,,
510,PT03M01.00S,2023-11-27T02:49:45.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,8.09789750328515,43.872549019607845,1610612743,101,77,2023-11-27T02:49:49Z,5060000,False,31.0,24.0,1,left,N. Jokic turnaround Hook (31 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.86,Made,31.0,,,,,,,,,,,,,,,,,
511,PT02M51.00S,2023-11-27T02:49:59.1Z,3,REGULAR,turnover,traveling,[],1641705,,,1610612759,101,77,2023-11-27T02:50:05Z,5070000,False,,,0,,V. Wembanyama traveling TURNOVER (2 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,1162.0,,,,,2.0,,,,,,,
512,PT02M30.00S,2023-11-27T02:50:28.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,6.258212877792378,48.77450980392157,1610612743,101,77,2023-11-27T02:50:34Z,5080000,False,6.0,6.0,1,left,MISS N. Jokic turnaround bank Hook,[203999],1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
513,PT02M29.00S,2023-11-27T02:50:29.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,101,77,2023-11-27T02:50:34Z,5090000,False,,,0,,V. Wembanyama REBOUND (Off:4 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,512.0,,,,,,,10.0,6.0,4.0,,,,
514,PT02M26.00S,2023-11-27T02:50:35.9Z,3,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612759,101,77,2023-11-27T02:50:47Z,5100000,False,,,0,,J. Strawther shooting personal FOUL (3 PF) (Osman 2 FT),"[1631124, 1626224]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,3.0,0.0,Osman,1626224.0,,,,,,,,
516,PT02M26.00S,2023-11-27T02:51:09.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626224,,,1610612759,101,78,2023-11-27T02:51:09Z,5120000,False,,,0,,C. Osman Free Throw 1 of 2 (6 PTS),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
