actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
612,PT04M09.00S,2022-12-26T06:04:26.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,90.3580814717477,44.85294117647059,1610612743,102,106,2022-12-26T06:05:50Z,6010000,False,-26.0,38.0,1,right,A. Gordon running alley-oop DUNK (23 PTS) (K. Caldwell-Pope 4 AST),"[203932, 203484]",1610612743.0,DEN,running alley-oop,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,23.0,,,,,,,,,K. Caldwell-Pope,203484.0,4.0,,,,,,
614,PT04M09.00S,2022-12-26T06:04:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,102,106,2022-12-26T06:04:42Z,6030000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M09.00S,2022-12-26T06:06:26.7Z,4,REGULAR,substitution,out,[],1627814,,,1610612756,102,106,2022-12-26T06:06:32Z,6040000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M09.00S,2022-12-26T06:06:26.7Z,4,REGULAR,substitution,in,[],101108,,,1610612756,102,106,2022-12-26T06:06:32Z,6050000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M49.00S,2022-12-26T06:06:36.1Z,4,REGULAR,turnover,lost ball,[],1629028,,,1610612756,102,106,2022-12-26T06:07:24Z,6060000,False,,,0,,D. Ayton lost ball TURNOVER (5 TO),"[1629028, 203484]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,,,,Caldwell-Pope,203484.0,,,,
618,PT03M49.00S,2022-12-26T06:06:36.1Z,4,REGULAR,steal,,[],203484,,,1610612743,102,106,2022-12-26T06:06:38Z,6070000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
619,PT03M42.00S,2022-12-26T06:06:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,76.5604467805519,11.029411764705882,1610612743,105,106,2022-12-26T06:07:02Z,6080000,False,-195.0,168.0,1,right,J. Murray 25' 3PT step back (20 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.72,Made,20.0,,,,,,,,,,,,,,,,,
620,PT03M22.00S,2022-12-26T06:07:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612756,105,106,2022-12-26T06:07:16Z,6090000,False,,,0,,N. Jokic shooting personal FOUL (2 PF) (Paul 2 FT),"[203999, 101108]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2005.0,,,,,,,2.0,1.0,Paul,101108.0
622,PT03M22.00S,2022-12-26T06:07:32.3Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,105,107,2022-12-26T06:07:32Z,6110000,False,,,0,,C. Paul Free Throw 1 of 2 (13 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
623,PT03M22.00S,2022-12-26T06:07:49.6Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,105,107,2022-12-26T06:07:49Z,6120000,False,,,0,,MISS C. Paul Free Throw 2 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
624,PT03M19.00S,2022-12-26T06:07:51.0Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,105,107,2022-12-26T06:07:51Z,6130000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:7),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,623.0,7.0,7.0,0.0,,,,,,,,,,,,,
625,PT03M08.00S,2022-12-26T06:08:02.6Z,4,REGULAR,3pt,Jump Shot,[],1627750,69.46452036793693,29.411764705882355,1610612743,108,107,2022-12-26T06:08:09Z,6140000,False,-103.0,235.0,1,right,J. Murray 25' 3PT  (23 PTS) (N. Jokic 12 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.61,Made,23.0,,,,,,,,,N. Jokic,203999.0,12.0,,,,,,
627,PT02M54.00S,2022-12-26T06:08:18.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.398817345597898,34.068627450980394,1610612756,108,109,2022-12-26T06:08:25Z,6160000,False,80.0,130.0,1,left,C. Paul 15' pullup Jump Shot (15 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,15.23,Made,15.0,,,,,,,,,,,,,,,,,
628,PT02M36.00S,2022-12-26T06:08:38.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612743,108,109,2022-12-26T06:08:48Z,6170000,False,,,0,,T. Craig shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1628470, 1629008]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,,,,,,,3.0,0.0,Porter Jr.,1629008.0
630,PT02M36.00S,2022-12-26T06:09:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,108,109,2022-12-26T06:09:04Z,6190000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M36.00S,2022-12-26T06:11:11.1Z,4,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,108,109,2022-12-26T06:11:11Z,6210000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 2,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT02M36.00S,2022-12-26T06:11:11.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,108,109,2022-12-26T06:11:11Z,6220000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,
634,PT02M36.00S,2022-12-26T06:11:24.3Z,4,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,109,109,2022-12-26T06:11:24Z,6230000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (7 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
635,PT02M16.00S,2022-12-26T06:11:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629013,6.389618922470433,1.4705882352941175,1610612756,109,112,2022-12-26T06:11:55Z,6240000,False,243.0,8.0,1,left,L. Shamet 24' 3PT  (25 PTS) (C. Paul 13 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.27,Made,25.0,,,,,,,,,C. Paul,101108.0,13.0,,,,,,
637,PT01M51.00S,2022-12-26T06:12:13.0Z,4,REGULAR,3pt,Jump Shot,[],1629008,66.96780551905388,48.77450980392157,1610612743,109,112,2022-12-26T06:12:23Z,6260000,False,-6.0,258.0,1,right,MISS M. Porter Jr. 25' fadeaway 3PT,[1629008],1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
638,PT01M46.00S,2022-12-26T06:12:17.9Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,109,112,2022-12-26T06:12:17Z,6270000,False,,,0,,D. Ayton REBOUND (Off:3 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,637.0,15.0,12.0,3.0,,,,,,,,,,,,,
639,PT01M35.00S,2022-12-26T06:12:29.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.004599211563733,64.2156862745098,1610612756,109,112,2022-12-26T06:13:27Z,6280000,False,-71.0,126.0,1,left,MISS C. Paul 14' pullup Shot - blocked,"[101108, 1629008]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,14.48,Missed,,,,,,Porter Jr.,1629008.0,,,,,,,,,,,
640,PT01M35.00S,2022-12-26T06:12:29.3Z,4,REGULAR,block,,[],1629008,,,1610612756,109,112,2022-12-26T06:12:32Z,6290000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
641,PT01M31.00S,2022-12-26T06:12:33.3Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,109,112,2022-12-26T06:13:04Z,6300000,False,,,0,,J. Murray REBOUND (Off:0 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,639.0,5.0,5.0,0.0,,,,,,,,,,,,,
642,PT01M30.00S,2022-12-26T06:12:34.1Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,109,112,2022-12-26T06:14:27Z,6310000,False,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1629028]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,Ayton,1629028.0,,,,
643,PT01M30.00S,2022-12-26T06:12:34.1Z,4,REGULAR,steal,,[],1629028,,,1610612756,109,112,2022-12-26T06:12:35Z,6320000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
644,PT01M27.00S,2022-12-26T06:12:37.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,4.204993429697765,96.54564950980392,1610612756,109,112,2022-12-26T06:19:24Z,6330000,False,-233.0,-13.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
645,PT01M23.00S,2022-12-26T06:12:41.7Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,109,112,2022-12-26T06:19:24Z,6340000,False,,,0,,N. Jokic REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,644.0,14.0,11.0,3.0,,,,,,,,,,,,,
646,PT01M21.00S,2022-12-26T06:12:44.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203484,92.3784494086728,56.22702205882353,1610612743,109,112,2022-12-26T06:19:59Z,6350000,False,31.0,19.0,1,right,MISS K. Caldwell-Pope driving bank Hook,[203484],1610612743.0,DEN,driving bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
647,PT01M17.00S,2022-12-26T06:12:48.6Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,109,112,2022-12-26T06:19:59Z,6360000,False,,,0,,N. Jokic REBOUND (Off:4 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,646.0,15.0,11.0,4.0,,,,,,,,,,,,,
648,PT01M17.00S,2022-12-26T06:12:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,111,112,2022-12-26T06:12:49Z,6370000,False,0.0,0.0,1,right,N. Jokic tip Layup (37 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,37.0,,,,,,,,,,,,,,,,,
649,PT00M58.90S,2022-12-26T06:13:08.9Z,4,REGULAR,turnover,bad pass,[],1628470,,,1610612756,111,112,2022-12-26T06:13:23Z,6380000,False,,,0,,T. Craig bad pass TURNOVER (2 TO),"[1628470, 1627750]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,Murray,1627750.0,,,,
650,PT00M58.90S,2022-12-26T06:13:08.9Z,4,REGULAR,steal,,[],1627750,,,1610612743,111,112,2022-12-26T06:21:01Z,6390000,False,,,0,,J. Murray STEAL (2 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT00M54.80S,2022-12-26T06:13:13.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,70.90998685939553,21.07843137254902,1610612743,111,112,2022-12-26T06:13:28Z,6400000,False,-145.0,221.0,1,right,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
652,PT00M51.30S,2022-12-26T06:13:16.5Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,111,112,2022-12-26T06:13:16Z,6410000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,651.0,3.0,3.0,0.0,,,,,,,,,,,,,
653,PT00M32.00S,2022-12-26T06:13:35.8Z,4,REGULAR,2pt,Jump Shot,[],101108,18.610381077529567,24.019607843137255,1610612756,111,112,2022-12-26T06:13:54Z,6420000,False,130.0,122.0,1,left,MISS C. Paul 17' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,17.85,Missed,,,,,,,,,,,,,,,,,,
654,PT00M30.00S,2022-12-26T06:13:42.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,111,112,2022-12-26T06:13:42Z,6430000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,653.0,,,,,,,,,,,,,,,,
656,PT00M30.00S,2022-12-26T06:13:48.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,111,112,2022-12-26T06:13:48Z,6450000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M18.40S,2022-12-26T06:15:46.7Z,4,REGULAR,2pt,Jump Shot,[],1627750,72.35545335085413,56.86274509803921,1610612743,111,112,2022-12-26T06:16:14Z,6460000,False,34.0,207.0,1,right,MISS J. Murray 21' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,21.02,Missed,,,,,,,,,,,,,,,,,,
658,PT00M15.10S,2022-12-26T06:15:50.4Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,111,112,2022-12-26T06:15:50Z,6470000,False,,,0,,D. Ayton REBOUND (Off:3 Def:13),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,657.0,16.0,13.0,3.0,,,,,,,,,,,,,
660,PT00M15.10S,2022-12-26T06:15:54.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612756,111,112,2022-12-26T06:16:06Z,6490000,False,,,0,,M. Porter Jr. take personal FOUL (3 PF) (Ayton 2 FT),"[1629008, 1629028]",1610612743.0,DEN,take,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Ayton,1629028.0
662,PT00M15.10S,2022-12-26T06:16:23.0Z,4,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,111,112,2022-12-26T06:16:23Z,6510000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
663,PT00M15.10S,2022-12-26T06:16:23.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,111,112,2022-12-26T06:16:23Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,,,
664,PT00M15.10S,2022-12-26T06:16:40.8Z,4,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,111,113,2022-12-26T06:16:40Z,6530000,False,,,0,,D. Ayton Free Throw 2 of 2 (18 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
665,PT00M15.10S,2022-12-26T06:16:43.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,111,113,2022-12-26T06:16:43Z,6540000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M11.00S,2022-12-26T06:18:23.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627750,91.80354796320631,49.01960784313725,1610612743,113,113,2022-12-26T06:18:28Z,6550000,False,-5.0,25.0,1,right,J. Murray driving DUNK (25 PTS) (N. Jokic 13 AST),"[1627750, 203999]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.5,Made,25.0,,,,,,,,,N. Jokic,203999.0,13.0,,,,,,
669,PT00M10.70S,2022-12-26T06:18:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,113,113,2022-12-26T06:18:36Z,6580000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M10.70S,2022-12-26T06:19:42.5Z,4,REGULAR,substitution,out,[],1629008,,,1610612756,113,113,2022-12-26T06:20:08Z,6590000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M10.70S,2022-12-26T06:19:42.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612756,113,113,2022-12-26T06:20:08Z,6600000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M04.70S,2022-12-26T06:20:28.7Z,4,REGULAR,foul,offensive,['inpenalty'],1628969,,,1610612756,113,113,2022-12-26T06:24:54Z,6610000,False,,,0,,M. Bridges offensive FOUL (4 PF),"[1628969, 203484]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,202026.0,,,,,,,4.0,0.0,Caldwell-Pope,203484.0
674,PT00M04.70S,2022-12-26T06:20:28.7Z,4,REGULAR,turnover,offensive foul,[],1628969,,,1610612756,113,113,2022-12-26T06:24:54Z,6630000,False,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,2005.0,1.0,,,,,,,,,
675,PT00M00.20S,2022-12-26T06:21:03.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627750,74.87680683311433,25.222120098039213,1610612743,113,113,2022-12-26T06:26:15Z,6640000,False,-124.0,184.0,1,right,MISS J. Murray 22' fadeaway Shot - blocked,"[1627750, 1628969]",1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,22.16,Missed,,,,,,Bridges,1628969.0,,,,,,,,,,,
676,PT00M00.20S,2022-12-26T06:21:03.9Z,4,REGULAR,block,,[],1628969,,,1610612743,113,113,2022-12-26T06:21:06Z,6650000,False,,,0,,M. Bridges BLOCK (4 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
677,PT00M00.20S,2022-12-26T06:21:03.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,113,113,2022-12-26T06:21:25Z,6660000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,675.0,,,,,,,,,,,,,,,,
678,PT00M00.00S,2022-12-26T06:21:39.6Z,4,REGULAR,period,end,[],0,,,1610612743,113,113,2022-12-26T06:21:39Z,6670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT05M00.00S,2022-12-26T06:23:13.9Z,5,OVERTIME,substitution,out,['startperiod'],1628971,,,1610612743,113,113,2022-12-26T06:23:37Z,6680000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT05M00.00S,2022-12-26T06:23:13.9Z,5,OVERTIME,substitution,in,['startperiod'],1629008,,,1610612743,113,113,2022-12-26T06:23:37Z,6690000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M00.00S,2022-12-26T06:24:09.2Z,5,OVERTIME,period,start,[],0,,,0,113,113,2022-12-26T06:24:09Z,6700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M54.00S,2022-12-26T06:24:15.7Z,5,OVERTIME,jumpball,recovered,[],1628470,,,1610612756,113,113,2022-12-26T06:24:15Z,6720000,False,,,0,,Jump Ball D. Ayton vs. N. Jokic: Tip to T. Craig,"[1628470, 1629028, 203999]",1610612756.0,PHX,startperiod,T. Craig,1628470.0,Craig,T. Craig,Ayton,1629028.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
686,PT04M54.00S,2022-12-26T06:24:19.4Z,5,OVERTIME,foul,personal,[],1629008,,,1610612756,113,113,2022-12-26T06:24:39Z,6750000,False,,,0,,M. Porter Jr. personal FOUL (4 PF),"[1629008, 101108]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,4.0,0.0,Paul,101108.0
688,PT04M37.00S,2022-12-26T06:24:52.2Z,5,OVERTIME,2pt,Jump Shot,[],1629028,13.485545335085414,25.98039215686275,1610612756,113,115,2022-12-26T06:24:57Z,6770000,False,120.0,74.0,1,left,D. Ayton 14' Jump Shot (20 PTS) (L. Shamet 5 AST),"[1629028, 1629013]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,14.12,Made,20.0,,,,,,,,,L. Shamet,1629013.0,5.0,,,,,,
690,PT04M19.00S,2022-12-26T06:25:10.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203484,80.89684625492772,48.77450980392157,1610612743,115,115,2022-12-26T06:25:15Z,6790000,False,-6.0,127.0,1,right,K. Caldwell-Pope 12' pullup Jump Shot (12 PTS) (J. Murray 5 AST),"[203484, 1627750]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,12.0,,,,,,,,,J. Murray,1627750.0,5.0,,,,,,
692,PT03M59.00S,2022-12-26T06:25:30.5Z,5,OVERTIME,turnover,lost ball,[],1629028,,,1610612756,115,115,2022-12-26T06:25:37Z,6810000,False,,,0,,D. Ayton lost ball TURNOVER (6 TO),"[1629028, 203932]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,6.0,,,,Gordon,203932.0,,,,
693,PT03M59.00S,2022-12-26T06:25:30.5Z,5,OVERTIME,steal,,[],203932,,,1610612743,115,115,2022-12-26T06:25:37Z,6820000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
694,PT03M52.00S,2022-12-26T06:25:39.4Z,5,OVERTIME,foul,personal,['2freethrow'],1629028,,,1610612743,115,115,2022-12-26T06:25:50Z,6830000,False,,,0,,D. Ayton shooting personal FOUL (3 PF) (Jokic 2 FT),"[1629028, 203999]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Jokic,203999.0
696,PT03M52.00S,2022-12-26T06:26:06.0Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,116,115,2022-12-26T06:26:06Z,6850000,False,,,0,,N. Jokic Free Throw 1 of 2 (38 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
697,PT03M52.00S,2022-12-26T06:26:24.9Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,117,115,2022-12-26T06:26:24Z,6860000,False,,,0,,N. Jokic Free Throw 2 of 2 (39 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
698,PT03M37.00S,2022-12-26T06:26:43.6Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1629028,9.543363994743759,52.69607843137255,1610612756,117,115,2022-12-26T06:26:50Z,6870000,False,-13.0,37.0,1,left,MISS D. Ayton cutting DUNK - blocked,"[1629028, 203932]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,Gordon,203932.0,,,,,,,,,,,
699,PT03M37.00S,2022-12-26T06:26:43.6Z,5,OVERTIME,block,,[],203932,,,1610612756,117,115,2022-12-26T06:26:46Z,6880000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
700,PT03M33.00S,2022-12-26T06:26:47.6Z,5,OVERTIME,rebound,defensive,[],1629008,,,1610612743,117,115,2022-12-26T06:26:50Z,6890000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:8),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,698.0,8.0,8.0,0.0,,,,,,,,,,,,,
