actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
512,PT09M41.00S,2023-02-05T03:50:32.1Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,102,92,2023-02-05T03:50:32Z,5050000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,511.0,,,,,,,,,4.0,2.0,2.0,,
513,PT09M41.00S,2023-02-05T03:50:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,102,92,2023-02-05T03:50:32Z,5060000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup - blocked,"[1630168, 1629008]",1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,Porter Jr.,1629008.0
514,PT09M41.00S,2023-02-05T03:50:32.1Z,4,REGULAR,block,,[],1629008,,,1610612737,102,92,2023-02-05T03:50:33Z,5070000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
515,PT09M40.00S,2023-02-05T03:50:33.2Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,102,92,2023-02-05T03:50:33Z,5080000,False,,,0,,C. Braun REBOUND (Off:0 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,513.0,,,,,,,,,3.0,3.0,0.0,,
516,PT09M22.00S,2023-02-05T03:50:50.2Z,4,REGULAR,3pt,Jump Shot,[],1631128,4.944152431011826,96.81372549019608,1610612743,102,92,2023-02-05T03:50:55Z,5090000,False,-234.0,-6.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.42,,,,,,,,,,,
517,PT09M20.00S,2023-02-05T03:50:52.2Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,92,2023-02-05T03:50:55Z,5100000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,516.0,,,,,,,,,5.0,3.0,2.0,,
518,PT09M12.00S,2023-02-05T03:51:03.7Z,4,REGULAR,foul,personal,[],1631128,,,1610612737,102,92,2023-02-05T03:51:24Z,5110000,False,,,0,,C. Braun personal FOUL (4 PF),"[1631128, 1630235]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,1179.0,4.0,0.0,Forrest,1630235.0,,,,,,,,,,,,,,,
520,PT09M12.00S,2023-02-05T03:51:14.1Z,4,REGULAR,substitution,out,[],1629008,,,1610612737,102,92,2023-02-05T03:51:25Z,5130000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M12.00S,2023-02-05T03:51:14.1Z,4,REGULAR,substitution,out,[],1630192,,,1610612737,102,92,2023-02-05T03:51:25Z,5140000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M12.00S,2023-02-05T03:51:14.1Z,4,REGULAR,substitution,in,[],203932,,,1610612737,102,92,2023-02-05T03:51:25Z,5150000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M12.00S,2023-02-05T03:51:14.1Z,4,REGULAR,substitution,in,[],203999,,,1610612737,102,92,2023-02-05T03:51:25Z,5160000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M05.00S,2023-02-05T03:51:33.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,90.48948751642575,58.82352941176471,1610612737,102,94,2023-02-05T03:51:35Z,5170000,False,44.0,37.0,1,right,T. Forrest pullup Jump Shot (2 PTS),[1630235],1610612737.0,ATL,pullup,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,5.75,,,,,,,,,,,
525,PT08M52.00S,2023-02-05T03:51:46.9Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612743,102,94,2023-02-05T03:51:57Z,5180000,False,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Cancar 2 FT),"[203992, 1628427]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1627964.0,4.0,0.0,Cancar,1628427.0,,,,,,,,,,,,,,,
527,PT08M52.00S,2023-02-05T03:52:12.9Z,4,REGULAR,freethrow,1 of 2,[],1628427,,,1610612743,103,94,2023-02-05T03:52:13Z,5200000,False,,,0,,V. Cancar Free Throw 1 of 2 (4 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
528,PT08M52.00S,2023-02-05T03:52:13.6Z,4,REGULAR,substitution,out,[],1630235,,,1610612743,103,94,2023-02-05T03:52:19Z,5210000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M52.00S,2023-02-05T03:52:13.6Z,4,REGULAR,substitution,in,[],1627749,,,1610612743,103,94,2023-02-05T03:52:19Z,5220000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M52.00S,2023-02-05T03:52:30.1Z,4,REGULAR,freethrow,2 of 2,[],1628427,,,1610612743,104,94,2023-02-05T03:52:30Z,5230000,False,,,0,,V. Cancar Free Throw 2 of 2 (5 PTS),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
531,PT08M40.00S,2023-02-05T03:52:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,87.33574244415243,44.6078431372549,1610612737,104,94,2023-02-05T03:52:51Z,5240000,False,-27.0,67.0,1,right,MISS J. Johnson 7' driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.18,,,,,,,,,,,
532,PT08M38.00S,2023-02-05T03:52:45.6Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,104,94,2023-02-05T03:52:51Z,5250000,False,,,0,,C. Braun REBOUND (Off:0 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,531.0,,,,,,,,,4.0,4.0,0.0,,
533,PT08M27.00S,2023-02-05T03:52:57.0Z,4,REGULAR,turnover,lost ball,[],1631128,,,1610612743,104,94,2023-02-05T03:53:01Z,5260000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 203992]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,
534,PT08M27.00S,2023-02-05T03:52:57.0Z,4,REGULAR,steal,,[],203992,,,1610612737,104,94,2023-02-05T03:53:33Z,5270000,False,,,0,,B. Bogdanovic STEAL (3 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
535,PT08M23.00S,2023-02-05T03:53:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,93.51182654402102,58.57843137254902,1610612737,104,94,2023-02-05T03:53:08Z,5280000,False,43.0,8.0,1,right,MISS D. Murray running Layup,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.37,,,,,,,,,,,
536,PT08M21.00S,2023-02-05T03:53:03.5Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,104,94,2023-02-05T03:53:08Z,5290000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,535.0,,,,,,,,,3.0,2.0,1.0,,
537,PT08M16.00S,2023-02-05T03:53:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628427,8.492115637319317,53.92156862745098,1610612743,104,94,2023-02-05T03:53:14Z,5300000,False,-20.0,27.0,1,left,MISS V. Cancar running finger roll Layup,[1628427],1610612743.0,DEN,running finger roll,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.36,,,,,,,,,,,
538,PT08M14.00S,2023-02-05T03:53:10.2Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,104,94,2023-02-05T03:53:10Z,5310000,False,,,0,,C. Braun REBOUND (Off:1 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,537.0,,,,,,,,,5.0,4.0,1.0,,
539,PT08M12.00S,2023-02-05T03:53:12.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,7.703679369250986,44.85294117647059,1610612743,104,94,2023-02-05T03:53:17Z,5320000,False,26.0,20.0,1,left,MISS C. Braun putback Layup - blocked,"[1631128, 203992]",1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.25,,,,,,,,,,Bogdanovic,203992.0
584,PT08M12.00S,2023-02-05T03:53:12.1Z,4,REGULAR,block,,[],203992,,,1610612743,104,94,2023-02-05T04:02:00Z,5325000,False,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT08M11.00S,2023-02-05T03:53:13.1Z,4,REGULAR,rebound,offensive,[],1631128,,,1610612743,104,94,2023-02-05T03:53:13Z,5330000,False,,,0,,C. Braun REBOUND (Off:2 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,539.0,,,,,,,,,6.0,4.0,2.0,,
541,PT08M11.00S,2023-02-05T03:53:13.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,6.258212877792378,46.07843137254902,1610612743,104,94,2023-02-05T03:53:19Z,5340000,False,20.0,6.0,1,left,MISS C. Braun putback Layup - blocked,"[1631128, 1627749]",1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.06,,,,,,,,,,Murray,1627749.0
542,PT08M11.00S,2023-02-05T03:53:13.7Z,4,REGULAR,block,,[],1627749,,,1610612743,104,94,2023-02-05T03:53:15Z,5350000,False,,,0,,D. Murray BLOCK (2 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT08M08.00S,2023-02-05T03:53:16.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,104,94,2023-02-05T03:53:19Z,5360000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,541.0,,,,,,,,,6.0,4.0,2.0,,
544,PT07M50.00S,2023-02-05T03:53:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,92.19776609724047,54.90196078431373,1610612737,104,96,2023-02-05T03:54:20Z,5370000,False,25.0,21.0,1,right,A. Griffin driving Layup (15 PTS),[1631100],1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,3.21,,,,,,,,,,,
546,PT07M50.00S,2023-02-05T03:53:43.5Z,4,REGULAR,foul,personal,[],1630168,,,1610612743,104,96,2023-02-05T03:53:58Z,5390000,False,,,0,,O. Okongwu loose ball personal FOUL (4 PF),"[1630168, 203999]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1179.0,4.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
548,PT07M50.00S,2023-02-05T03:54:09.1Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,104,96,2023-02-05T03:54:18Z,5410000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M50.00S,2023-02-05T03:54:09.1Z,4,REGULAR,substitution,out,[],1630552,,,1610612743,104,96,2023-02-05T03:54:18Z,5420000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M50.00S,2023-02-05T03:54:09.1Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,104,96,2023-02-05T03:54:18Z,5430000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M50.00S,2023-02-05T03:54:09.1Z,4,REGULAR,substitution,in,[],1629631,,,1610612743,104,96,2023-02-05T03:54:18Z,5440000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M36.00S,2023-02-05T03:54:36.2Z,4,REGULAR,3pt,Jump Shot,[],1631128,21.23850197109067,90.93137254901961,1610612743,107,96,2023-02-05T03:54:41Z,5450000,False,-205.0,147.0,1,left,C. Braun 25' 3PT step back (10 PTS) (N. Jokic 9 AST),"[1631128, 203999]",1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,10.0,25.21,N. Jokic,203999.0,9.0,,,,,,,,
554,PT07M34.00S,2023-02-05T03:54:41.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,107,96,2023-02-05T03:54:41Z,5470000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M23.00S,2023-02-05T03:57:44.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.19776609724047,45.34313725490196,1610612737,107,98,2023-02-05T03:57:48Z,5480000,False,-23.0,21.0,1,right,B. Bogdanovic driving finger roll Layup (8 PTS) (O. Okongwu 1 AST),"[203992, 1630168]",1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.12,O. Okongwu,1630168.0,1.0,,,,,,,,
557,PT07M04.00S,2023-02-05T03:58:06.7Z,4,REGULAR,turnover,palming,[],203999,,,1610612743,107,98,2023-02-05T03:58:18Z,5500000,False,,,0,,N. Jokic palming TURNOVER (4 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,1627964.0,,,,,,,,,,,,4.0,,,,,,,
558,PT06M50.00S,2023-02-05T03:58:32.9Z,4,REGULAR,foul,personal,['2freethrow'],203999,,,1610612737,107,98,2023-02-05T03:58:51Z,5510000,False,,,0,,N. Jokic shooting personal FOUL (2 PF) (Murray 2 FT),"[203999, 1627749]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
560,PT06M50.00S,2023-02-05T03:58:33.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627749,,,1610612737,107,98,2023-02-05T03:59:18Z,5530000,False,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
561,PT06M50.00S,2023-02-05T03:58:33.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,107,98,2023-02-05T03:59:18Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,
562,PT06M50.00S,2023-02-05T03:58:33.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627749,,,1610612737,107,99,2023-02-05T03:59:18Z,5550000,False,,,0,,D. Murray Free Throw 2 of 2 (28 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Made,,28.0,,,,,,,,,,,,
563,PT06M37.00S,2023-02-05T03:59:35.2Z,4,REGULAR,foul,offensive,[],203999,,,1610612743,107,99,2023-02-05T04:00:00Z,5560000,False,,,0,,N. Jokic offensive FOUL (3 PF),"[203999, 1630168]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,3.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
565,PT06M37.00S,2023-02-05T03:59:35.2Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,107,99,2023-02-05T03:59:35Z,5580000,False,,,0,,N. Jokic offensive foul TURNOVER (5 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,5.0,,,,,,,
566,PT06M24.00S,2023-02-05T04:00:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,92.85479632063075,40.931372549019606,1610612737,107,99,2023-02-05T04:13:16Z,5582500,False,-45.0,15.0,1,right,MISS O. Okongwu reverse Layup,[1630168],1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.76,,,,,,,,,,,
567,PT06M23.00S,2023-02-05T04:00:01.9Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612737,107,99,2023-02-05T04:11:56Z,5583750,False,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,566.0,,,,,,,,,4.0,3.0,1.0,,
628,PT06M23.00S,2023-02-05T04:00:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,93.24901445466492,51.225490196078425,1610612737,107,99,2023-02-05T04:13:16Z,5596875,False,6.0,11.0,1,right,MISS D. Murray tip Layup - blocked,"[1627749, 203932]",1610612737.0,ATL,tip,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.26,,,,,,,,,,Gordon,203932.0
629,PT06M23.00S,2023-02-05T04:00:02.0Z,4,REGULAR,block,,[],203932,,,1610612737,107,99,2023-02-05T04:10:46Z,5603437,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT06M21.00S,2023-02-05T04:00:04.0Z,4,REGULAR,rebound,offensive,[],1629631,,,1610612737,107,99,2023-02-05T04:13:16Z,5606718,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,628.0,,,,,,,,,3.0,2.0,1.0,,
568,PT06M19.00S,2023-02-05T04:00:03.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,78.79434954007884,50.245098039215684,1610612737,107,99,2023-02-05T04:10:46Z,5610000,False,1.0,147.0,1,right,MISS D. Hunter 14' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,14.68,,,,,,,,,,,
569,PT06M15.00S,2023-02-05T04:00:07.2Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,107,99,2023-02-05T04:00:11Z,5620000,False,,,0,,A. Gordon REBOUND (Off:2 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,,,,,,,568.0,,,,,,,,,6.0,4.0,2.0,,
570,PT06M07.00S,2023-02-05T04:00:14.6Z,4,REGULAR,3pt,Jump Shot,[],1631128,8.09789750328515,3.431372549019608,1610612743,107,99,2023-02-05T04:00:27Z,5630000,False,233.0,24.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.4,,,,,,,,,,,
571,PT06M07.00S,2023-02-05T04:00:20.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,107,99,2023-02-05T04:00:20Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,570.0,,,,,,,,,,,,,
572,PT06M07.00S,2023-02-05T04:00:20.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612743,107,99,2023-02-05T04:00:30Z,5650000,False,,,0,,B. Bogdanovic loose ball personal FOUL (5 PF) (Jokic 2 FT),"[203992, 203999]",1610612737.0,ATL,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,1179.0,5.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
574,PT06M07.00S,2023-02-05T04:00:44.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,108,99,2023-02-05T04:00:44Z,5670000,False,,,0,,N. Jokic Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
575,PT06M07.00S,2023-02-05T04:00:44.7Z,4,REGULAR,substitution,out,[],203992,,,1610612743,108,99,2023-02-05T04:00:57Z,5680000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M07.00S,2023-02-05T04:00:44.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612743,108,99,2023-02-05T04:00:57Z,5690000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M07.00S,2023-02-05T04:00:44.7Z,4,REGULAR,substitution,in,[],1628381,,,1610612743,108,99,2023-02-05T04:00:57Z,5700000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M07.00S,2023-02-05T04:00:44.7Z,4,REGULAR,substitution,in,[],203991,,,1610612743,108,99,2023-02-05T04:00:57Z,5710000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M07.00S,2023-02-05T04:01:05.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,109,99,2023-02-05T04:01:05Z,5720000,False,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
580,PT05M55.00S,2023-02-05T04:01:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,88.38699080157687,42.15686274509804,1610612737,109,99,2023-02-05T04:01:51Z,5730000,False,-39.0,57.0,1,right,MISS D. Hunter 6' driving Layup - blocked,"[1629631, 203999]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.89,,,,,,,,,,Jokic,203999.0
581,PT05M55.00S,2023-02-05T04:01:23.8Z,4,REGULAR,block,,[],203999,,,1610612737,109,99,2023-02-05T04:01:26Z,5740000,False,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT05M55.00S,2023-02-05T04:01:23.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,109,99,2023-02-05T04:01:51Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,580.0,,,,,,,,,,,,,
583,PT05M49.00S,2023-02-05T04:01:53.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,79.58278580814718,44.85294117647059,1610612737,109,101,2023-02-05T04:02:02Z,5760000,False,-26.0,139.0,1,right,D. Hunter 14' turnaround fadeaway Jump Shot (18 PTS),[1629631],1610612737.0,ATL,turnaround fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,,,,,,Made,,18.0,14.17,,,,,,,,,,,
585,PT05M25.00S,2023-02-05T04:02:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.995400788436268,46.568627450980394,1610612743,111,101,2023-02-05T04:02:22Z,5770000,False,17.0,4.0,1,left,A. Gordon alley-oop Layup (15 PTS) (N. Jokic 10 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,1.76,N. Jokic,203999.0,10.0,,,,,,,,
587,PT05M15.00S,2023-02-05T04:02:26.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,77.4802890932983,51.470588235294116,1610612737,111,101,2023-02-05T04:02:29Z,5790000,False,7.0,159.0,1,right,MISS D. Murray 15' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,15.94,,,,,,,,,,,
588,PT05M12.00S,2023-02-05T04:02:29.4Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,111,101,2023-02-05T04:02:29Z,5800000,False,,,0,,C. Braun REBOUND (Off:2 Def:5),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Center,,,,,,,587.0,,,,,,,,,7.0,5.0,2.0,,
