actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
693,PT02M41.00S,2022-10-23T03:21:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.988830486202366,48.529411764705884,1610612743,111,108,2022-10-23T03:21:37Z,6750000,7.0,51.0,1,left,MISS N. Jokic turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
694,PT02M41.00S,2022-10-23T03:21:34.3Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,111,108,2022-10-23T03:21:34Z,6760000,,,0,,N. Jokic REBOUND (Off:1 Def:14),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,693.0,15.0,14.0,1.0,,,,,,,,,,,,,,
695,PT02M38.00S,2022-10-23T03:21:36.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203932,32.40801576872536,52.69607843137255,1610612743,114,108,2022-10-23T03:21:41Z,6770000,-13.0,252.0,1,left,A. Gordon 25' 3PT  (10 PTS) (N. Jokic 13 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,25.25,Made,,,,,,,,10.0,N. Jokic,203999.0,13.0,,,,,,,
697,PT02M19.00S,2022-10-23T03:21:55.6Z,4,REGULAR,3pt,Jump Shot,[],1628983,70.12155059132719,20.098039215686274,1610612760,114,108,2022-10-23T03:22:01Z,6790000,-150.0,228.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
698,PT02M17.00S,2022-10-23T03:21:57.6Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,114,108,2022-10-23T03:22:01Z,6800000,,,0,,A. Gordon REBOUND (Off:5 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,697.0,10.0,5.0,5.0,,,,,,,,,,,,,,
699,PT01M57.00S,2022-10-23T03:22:18.6Z,4,REGULAR,2pt,Jump Shot,[],1627750,20.18725361366623,23.774509803921568,1610612743,114,108,2022-10-23T03:22:28Z,6810000,131.0,137.0,1,left,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.98,Missed,,,,,,,,,,,,,,,,,,
700,PT01M53.00S,2022-10-23T03:22:22.6Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,114,108,2022-10-23T03:22:28Z,6820000,,,0,,L. Dort REBOUND (Off:3 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,699.0,7.0,4.0,3.0,,,,,,,,,,,,,,
701,PT01M47.00S,2022-10-23T03:22:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,90.48948751642575,50.73529411764706,1610612760,114,110,2022-10-23T03:22:33Z,6830000,4.0,37.0,1,right,J. Giddey driving finger roll Layup (16 PTS) (L. Dort 4 AST),"[1630581, 1629652]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,,,,16.0,L. Dort,1629652.0,4.0,,,,,,,
703,PT01M35.00S,2022-10-23T03:22:53.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,54.166666666666664,1610612743,114,110,2022-10-23T03:22:59Z,6850000,-21.0,15.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
705,PT01M33.00S,2022-10-23T03:22:55.5Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,114,110,2022-10-23T03:22:59Z,6870000,,,0,,J. Giddey REBOUND (Off:4 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,703.0,11.0,7.0,4.0,,,,,,,,,,,,,,
706,PT01M27.00S,2022-10-23T03:23:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,93.38042049934296,54.166666666666664,1610612760,114,112,2022-10-23T03:23:07Z,6880000,21.0,10.0,1,right,L. Dort driving reverse Layup (13 PTS) (J. Giddey 6 AST),"[1629652, 1630581]",1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,13.0,J. Giddey,1630581.0,6.0,,,,,,,
708,PT01M05.00S,2022-10-23T03:23:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.703679369250986,44.6078431372549,1610612743,116,112,2022-10-23T03:24:10Z,6900000,27.0,20.0,1,left,N. Jokic driving Layup (16 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,16.0,J. Murray,1627750.0,5.0,,,,,,,
711,PT01M05.00S,2022-10-23T03:23:41.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203488,,,1610612743,116,112,2022-10-23T03:23:46Z,6930000,,,0,,M. Muscala shooting personal FOUL (3 PF) (Jokic 1 FT),"[203488, 203999]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Jokic,203999.0
713,PT01M05.00S,2022-10-23T03:23:47.7Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,116,112,2022-10-23T03:24:09Z,6950000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT01M05.00S,2022-10-23T03:23:47.7Z,4,REGULAR,substitution,out,[],203488,,,1610612743,116,112,2022-10-23T03:24:09Z,6960000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT01M05.00S,2022-10-23T03:23:47.7Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,116,112,2022-10-23T03:24:09Z,6970000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT01M05.00S,2022-10-23T03:23:47.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612743,116,112,2022-10-23T03:24:09Z,6980000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT01M05.00S,2022-10-23T03:24:09.2Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,116,112,2022-10-23T03:24:12Z,6990000,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
718,PT01M03.00S,2022-10-23T03:24:11.2Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,116,112,2022-10-23T03:24:12Z,7000000,,,0,,J. Giddey REBOUND (Off:4 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,717.0,12.0,8.0,4.0,,,,,,,,,,,,,,
719,PT00M43.40S,2022-10-23T03:24:32.4Z,4,REGULAR,turnover,lost ball,[],1629652,,,1610612760,116,112,2022-10-23T03:24:42Z,7010000,,,0,,L. Dort lost ball TURNOVER (2 TO),"[1629652, 203999]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Jokic,203999.0,,,,,,,,,,,
720,PT00M43.40S,2022-10-23T03:24:32.4Z,4,REGULAR,steal,,[],203999,,,1610612743,116,112,2022-10-23T03:24:34Z,7020000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
721,PT00M43.40S,2022-10-23T03:24:34.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612743,116,112,2022-10-23T03:25:02Z,7030000,,,0,,L. Dort personal FOUL (5 PF) (Jokic 2 FT),"[1629652, 203999]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,5.0,0.0,Jokic,203999.0
723,PT00M43.40S,2022-10-23T03:25:12.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203999,,,1610612743,117,112,2022-10-23T03:25:12Z,7050000,,,0,,N. Jokic Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
724,PT00M43.40S,2022-10-23T03:25:12.9Z,4,REGULAR,substitution,out,[],1630526,,,1610612743,117,112,2022-10-23T03:25:17Z,7060000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M43.40S,2022-10-23T03:25:12.9Z,4,REGULAR,substitution,in,[],203488,,,1610612743,117,112,2022-10-23T03:25:17Z,7070000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M43.40S,2022-10-23T03:25:33.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203999,,,1610612743,118,112,2022-10-23T03:25:33Z,7080000,,,0,,N. Jokic Free Throw 2 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
727,PT00M38.70S,2022-10-23T03:25:43.7Z,4,REGULAR,foul,personal,[],203484,,,1610612760,118,112,2022-10-23T03:25:57Z,7090000,,,0,,K. Caldwell-Pope personal FOUL (3 PF),"[203484, 1628983]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Gilgeous-Alexander,1628983.0
729,PT00M33.00S,2022-10-23T03:26:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.14651773981603,39.950980392156865,1610612760,118,112,2022-10-23T03:26:14Z,7110000,-50.0,31.0,1,right,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 203932]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,Gordon,203932.0,,,,,
730,PT00M33.00S,2022-10-23T03:26:07.5Z,4,REGULAR,block,,[],203932,,,1610612760,118,112,2022-10-23T03:26:09Z,7120000,,,0,,A. Gordon BLOCK (3 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
731,PT00M33.00S,2022-10-23T03:26:07.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,118,112,2022-10-23T03:26:14Z,7130000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,729.0,,,,,,,,,,,,,,,,,
733,PT00M33.00S,2022-10-23T03:26:17.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,118,112,2022-10-23T03:26:17Z,7150000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M33.00S,2022-10-23T03:27:44.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,118,112,2022-10-23T03:27:55Z,7160000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,202901.0,,,,
736,PT00M29.40S,2022-10-23T03:28:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612760,118,112,2022-10-23T03:28:22Z,7170000,,,0,,K. Caldwell-Pope personal FOUL (4 PF) (Muscala 2 FT),"[203484, 203488]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202035.0,4.0,0.0,Muscala,203488.0
738,PT00M29.40S,2022-10-23T03:28:33.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203488,,,1610612760,118,113,2022-10-23T03:28:33Z,7190000,,,0,,M. Muscala Free Throw 1 of 2 (17 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
739,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,out,[],1628971,,,1610612760,118,113,2022-10-23T03:28:48Z,7200000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,118,113,2022-10-23T03:28:48Z,7210000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,118,113,2022-10-23T03:28:48Z,7220000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
742,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,118,113,2022-10-23T03:28:48Z,7230000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,in,[],1629008,,,1610612760,118,113,2022-10-23T03:28:48Z,7240000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,118,113,2022-10-23T03:28:48Z,7250000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,118,113,2022-10-23T03:28:48Z,7260000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M29.40S,2022-10-23T03:28:34.4Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,118,113,2022-10-23T03:28:48Z,7270000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M29.40S,2022-10-23T03:29:02.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203488,,,1610612760,118,114,2022-10-23T03:29:02Z,7280000,,,0,,M. Muscala Free Throw 2 of 2 (18 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
748,PT00M22.80S,2022-10-23T03:29:12.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612743,118,114,2022-10-23T03:29:32Z,7290000,,,0,,S. Gilgeous-Alexander take personal FOUL (4 PF) (Gordon 2 FT),"[1628983, 203932]",1610612760.0,OKC,take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202901.0,4.0,0.0,Gordon,203932.0
750,PT00M22.80S,2022-10-23T03:29:43.0Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,119,114,2022-10-23T03:29:43Z,7310000,,,0,,A. Gordon Free Throw 1 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
751,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,out,[],203999,,,1610612743,119,114,2022-10-23T03:30:05Z,7320000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
752,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,119,114,2022-10-23T03:30:05Z,7330000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,out,[],1629647,,,1610612743,119,114,2022-10-23T03:30:05Z,7340000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
754,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,out,[],1630598,,,1610612743,119,114,2022-10-23T03:30:05Z,7350000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,out,[],1629026,,,1610612743,119,114,2022-10-23T03:30:05Z,7360000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,119,114,2022-10-23T03:30:05Z,7370000,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,119,114,2022-10-23T03:30:05Z,7380000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
758,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,in,[],1629652,,,1610612743,119,114,2022-10-23T03:30:05Z,7390000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,in,[],1630544,,,1610612743,119,114,2022-10-23T03:30:05Z,7400000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
760,PT00M22.80S,2022-10-23T03:29:48.0Z,4,REGULAR,substitution,in,[],1630581,,,1610612743,119,114,2022-10-23T03:30:05Z,7410000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT00M22.80S,2022-10-23T03:29:43.0Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,119,114,2022-10-23T03:30:16Z,7420000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
762,PT00M21.50S,2022-10-23T03:29:44.3Z,4,REGULAR,rebound,defensive,[],203488,,,1610612760,119,114,2022-10-23T03:30:16Z,7430000,,,0,,M. Muscala REBOUND (Off:0 Def:5),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,761.0,5.0,5.0,0.0,,,,,,,,,,,,,,
763,PT00M17.30S,2022-10-23T03:30:20.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,94.76429040735874,52.34757965686274,1610612760,119,116,2022-10-23T03:30:39Z,7440000,12.0,-3.0,1,right,J. Giddey running Layup (18 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,18.0,,,,,,,,,,
764,PT00M17.30S,2022-10-23T03:30:22.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612760,119,116,2022-10-23T03:30:28Z,7450000,,,0,,K. Caldwell-Pope shooting personal FOUL (5 PF) (Giddey 1 FT),"[203484, 1630581]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,5.0,0.0,Giddey,1630581.0
766,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,out,[],1631128,,,1610612760,119,116,2022-10-23T03:30:49Z,7470000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
767,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,out,[],1628971,,,1610612760,119,116,2022-10-23T03:30:49Z,7480000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
768,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,out,[],203488,,,1610612760,119,116,2022-10-23T03:30:49Z,7490000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
769,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,119,116,2022-10-23T03:30:49Z,7500000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
770,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,119,116,2022-10-23T03:30:49Z,7510000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
771,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,in,[],203999,,,1610612760,119,116,2022-10-23T03:30:49Z,7520000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,in,[],1629008,,,1610612760,119,116,2022-10-23T03:30:49Z,7530000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
773,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,119,116,2022-10-23T03:30:49Z,7540000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,119,116,2022-10-23T03:30:49Z,7550000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
775,PT00M17.30S,2022-10-23T03:30:33.5Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,119,116,2022-10-23T03:30:49Z,7560000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
776,PT00M17.30S,2022-10-23T03:30:56.4Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630581,,,1610612760,119,117,2022-10-23T03:30:56Z,7570000,,,0,,J. Giddey Free Throw 1 of 1 (19 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
777,PT00M09.70S,2022-10-23T03:31:05.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612743,119,117,2022-10-23T03:31:21Z,7580000,,,0,,D. Bazley take personal FOUL (2 PF) (Murray 2 FT),"[1629647, 1627750]",1610612760.0,OKC,take,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Murray,1627750.0
779,PT00M09.70S,2022-10-23T03:31:38.4Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,120,117,2022-10-23T03:31:38Z,7600000,,,0,,J. Murray Free Throw 1 of 2 (15 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
780,PT00M09.70S,2022-10-23T03:31:39.1Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,120,117,2022-10-23T03:31:48Z,7610000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PT00M09.70S,2022-10-23T03:31:39.1Z,4,REGULAR,substitution,out,[],1629647,,,1610612743,120,117,2022-10-23T03:31:48Z,7620000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
782,PT00M09.70S,2022-10-23T03:31:39.1Z,4,REGULAR,substitution,out,[],1630598,,,1610612743,120,117,2022-10-23T03:31:48Z,7630000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
783,PT00M09.70S,2022-10-23T03:31:39.1Z,4,REGULAR,substitution,out,[],1629026,,,1610612743,120,117,2022-10-23T03:31:48Z,7640000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
784,PT00M09.70S,2022-10-23T03:31:39.1Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,120,117,2022-10-23T03:31:48Z,7650000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
