actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
602,PT05M10.00S,2022-10-29T03:07:32.9Z,4,REGULAR,foul,offensive,[],201599,,,1610612743,109,92,2022-10-29T03:07:39Z,5920000,,,0,,D. Jordan offensive FOUL (4 PF),"[201599, 1630195]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,29031.0,4.0,1.0,Bolmaro,1630195.0
604,PT05M10.00S,2022-10-29T03:07:32.9Z,4,REGULAR,turnover,offensive foul,[],201599,,,1610612743,109,92,2022-10-29T03:07:32Z,5940000,,,0,,D. Jordan offensive foul TURNOVER (4 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,,,29031.0,,,,
605,PT05M01.00S,2022-10-29T03:07:59.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,32.53942181340342,32.59803921568628,1610612762,109,92,2022-10-29T03:08:03Z,5950000,87.0,253.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
606,PT04M58.00S,2022-10-29T03:08:02.9Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,109,92,2022-10-29T03:08:03Z,5960000,,,0,,D. Jordan REBOUND (Off:3 Def:8),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,605.0,11.0,8.0,3.0,,,,,,,,,,,,
607,PT04M43.00S,2022-10-29T03:08:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,89.17542706964521,49.50980392156863,1610612743,109,92,2022-10-29T03:08:26Z,5970000,-2.0,49.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1628962]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,Azubuike,1628962.0,,,,,,,,,,,,,,,,
616,PT04M43.00S,2022-10-29T03:08:20.0Z,4,REGULAR,block,,[],1628962,,,1610612743,109,92,2022-10-29T03:09:37Z,5975000,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT04M43.00S,2022-10-29T03:08:20.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,109,92,2022-10-29T03:08:26Z,5980000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,607.0,,,,,,,,,,,,,,,
609,PT04M29.00S,2022-10-29T03:08:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630195,8.360709592641262,53.92156862745098,1610612762,109,92,2022-10-29T03:08:42Z,5990000,-20.0,26.0,1,left,MISS L. Bolmaro driving reverse Layup,[1630195],1610612762.0,UTA,driving reverse,,,Bolmaro,L. Bolmaro,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
610,PT04M28.00S,2022-10-29T03:08:38.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,109,92,2022-10-29T03:08:42Z,6000000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,609.0,1.0,1.0,0.0,,,,,,,,,,,,
611,PT04M17.00S,2022-10-29T03:08:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,85.89027595269383,57.84313725490197,1610612743,111,92,2022-10-29T03:12:19Z,6010000,39.0,80.0,1,right,B. Hyland 8' driving floating Jump Shot (26 PTS),[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,,,,,,,26.0,,,,,,,,,,,
612,PT04M05.00S,2022-10-29T03:09:02.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630695,6.915243101182654,49.754901960784316,1610612762,111,94,2022-10-29T03:09:06Z,6020000,1.0,13.0,1,left,M. Potter cutting DUNK (2 PTS) (N. Alexander-Walker 3 AST),"[1630695, 1629638]",1610612762.0,UTA,cutting,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,2.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,
614,PT03M41.00S,2022-10-29T03:09:28.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630695,,,1610612743,111,94,2022-10-29T03:09:42Z,6040000,,,0,,M. Potter shooting personal FOUL (1 PF) (Green 2 FT),"[1630695, 201145]",1610612762.0,UTA,shooting,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Green,201145.0
617,PT03M41.00S,2022-10-29T03:10:06.3Z,4,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,111,94,2022-10-29T03:10:06Z,6060000,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT03M41.00S,2022-10-29T03:10:06.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,111,94,2022-10-29T03:10:06Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,
619,PT03M41.00S,2022-10-29T03:10:17.0Z,4,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,112,94,2022-10-29T03:10:17Z,6080000,,,0,,J. Green Free Throw 2 of 2 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
620,PT03M25.00S,2022-10-29T03:10:37.5Z,4,REGULAR,turnover,out-of-bounds,[],1628962,,,1610612762,112,94,2022-10-29T03:10:47Z,6090000,,,0,,U. Azubuike step out-of-bounds TURNOVER (1 TO),[1628962],1610612762.0,UTA,step,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,1148.0,,,,
621,PT03M25.00S,2022-10-29T03:10:45.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,112,94,2022-10-29T03:10:45Z,6100000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M25.00S,2022-10-29T03:11:55.0Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,112,94,2022-10-29T03:12:12Z,6110000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M25.00S,2022-10-29T03:11:55.0Z,4,REGULAR,substitution,in,[],202397,,,1610612743,112,94,2022-10-29T03:12:12Z,6120000,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M07.00S,2022-10-29T03:12:29.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630195,,,1610612743,112,94,2022-10-29T03:12:37Z,6130000,,,0,,L. Bolmaro shooting personal FOUL (3 PF) (Jordan 2 FT),"[1630195, 201599]",1610612762.0,UTA,shooting,,,Bolmaro,L. Bolmaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Jordan,201599.0
626,PT03M07.00S,2022-10-29T03:13:01.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201599,,,1610612743,112,94,2022-10-29T03:13:01Z,6150000,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
627,PT03M07.00S,2022-10-29T03:13:01.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,112,94,2022-10-29T03:13:01Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,
628,PT03M07.00S,2022-10-29T03:13:20.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201599,,,1610612743,113,94,2022-10-29T03:13:20Z,6170000,,,0,,D. Jordan Free Throw 2 of 2 (12 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
629,PT02M57.00S,2022-10-29T03:13:33.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628962,11.908672798948752,50.98039215686274,1610612762,113,94,2022-10-29T03:13:45Z,6180000,-5.0,59.0,1,left,MISS U. Azubuike Hook,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
630,PT02M55.00S,2022-10-29T03:13:35.3Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,113,94,2022-10-29T03:13:35Z,6190000,,,0,,D. Jordan REBOUND (Off:3 Def:9),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,629.0,12.0,9.0,3.0,,,,,,,,,,,,
631,PT02M50.00S,2022-10-29T03:13:40.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201145,93.9060446780552,47.794117647058826,1610612743,115,94,2022-10-29T03:13:54Z,6200000,-11.0,5.0,1,right,J. Green running DUNK (10 PTS) (B. Brown 3 AST),"[201145, 1628971]",1610612743.0,DEN,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,10.0,B. Brown,1628971.0,3.0,,,,,,,,
633,PT02M41.00S,2022-10-29T03:13:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630534,32.14520367936925,57.84313725490197,1610612762,115,94,2022-10-29T03:13:57Z,6220000,-39.0,250.0,1,left,MISS O. Agbaji 25' pullup 3PT,[1630534],1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
634,PT02M41.00S,2022-10-29T03:13:48.7Z,4,REGULAR,rebound,offensive,[],1630695,,,1610612762,115,94,2022-10-29T03:13:57Z,6230000,,,0,,M. Potter REBOUND (Off:1 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,633.0,3.0,2.0,1.0,,,,,,,,,,,,
635,PT02M35.00S,2022-10-29T03:13:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630695,5.590000152587891,50.0,1610612762,115,96,2022-10-29T03:13:54Z,6240000,0.0,0.0,1,left,M. Potter tip Layup (4 PTS),[1630695],1610612762.0,UTA,tip,,,Potter,M. Potter,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
636,PT02M19.00S,2022-10-29T03:14:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,86.5473061760841,37.745098039215684,1610612743,115,96,2022-10-29T03:16:11Z,6250000,-61.0,74.0,1,right,MISS B. Brown 9' driving Layup - blocked,"[1628971, 1629638]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,9.61,Missed,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,
637,PT02M19.00S,2022-10-29T03:14:10.8Z,4,REGULAR,block,,[],1629638,,,1610612743,115,96,2022-10-29T03:14:12Z,6260000,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
638,PT02M16.00S,2022-10-29T03:14:13.8Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612743,115,96,2022-10-29T03:14:19Z,6270000,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,636.0,5.0,4.0,1.0,,,,,,,,,,,,
639,PT02M15.00S,2022-10-29T03:14:14.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,66.3107752956636,21.323529411764707,1610612743,115,96,2022-10-29T03:14:23Z,6280000,-143.0,264.0,1,right,MISS C. Braun 30' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,30.06,Missed,,,,,,,,,,,,,,,,,,
640,PT02M12.00S,2022-10-29T03:14:17.6Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,115,96,2022-10-29T03:14:23Z,6290000,,,0,,D. Jordan REBOUND (Off:4 Def:9),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,639.0,13.0,9.0,4.0,,,,,,,,,,,,
641,PT02M00.00S,2022-10-29T03:14:29.5Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612743,115,96,2022-10-29T03:14:41Z,6300000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1628962]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Azubuike,1628962.0,,,,,
642,PT02M00.00S,2022-10-29T03:14:29.5Z,4,REGULAR,steal,,[],1628962,,,1610612762,115,96,2022-10-29T03:14:31Z,6310000,,,0,,U. Azubuike STEAL (2 STL),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT02M00.00S,2022-10-29T03:14:34.3Z,4,REGULAR,foul,personal,[],201599,,,1610612762,115,96,2022-10-29T03:15:28Z,6320000,,,0,,D. Jordan take personal FOUL (5 PF),"[201599, 1630534]",1610612743.0,DEN,take,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1193.0,5.0,1.0,Agbaji,1630534.0
645,PT02M00.00S,2022-10-29T03:15:08.9Z,4,REGULAR,substitution,out,[],201599,,,1610612762,115,96,2022-10-29T03:15:23Z,6340000,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M00.00S,2022-10-29T03:15:08.9Z,4,REGULAR,substitution,out,[],201145,,,1610612762,115,96,2022-10-29T03:15:23Z,6350000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M00.00S,2022-10-29T03:15:08.9Z,4,REGULAR,substitution,in,[],1630192,,,1610612762,115,96,2022-10-29T03:15:23Z,6360000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M00.00S,2022-10-29T03:15:08.9Z,4,REGULAR,substitution,in,[],1628427,,,1610612762,115,96,2022-10-29T03:15:23Z,6370000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M49.00S,2022-10-29T03:15:34.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612762,115,96,2022-10-29T03:15:58Z,6380000,,,0,,I. Smith personal FOUL (1 PF) (Alexander-Walker 2 FT),"[202397, 1629638]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Alexander-Walker,1629638.0
651,PT01M49.00S,2022-10-29T03:15:55.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612762,115,97,2022-10-29T03:15:55Z,6400000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (6 PTS),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
652,PT01M49.00S,2022-10-29T03:15:58.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612762,115,97,2022-10-29T03:16:01Z,6410000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M49.00S,2022-10-29T03:15:58.2Z,4,REGULAR,substitution,in,[],1631212,,,1610612762,115,97,2022-10-29T03:16:01Z,6420000,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M49.00S,2022-10-29T03:16:07.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612762,115,98,2022-10-29T03:16:07Z,6430000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (7 PTS),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
655,PT01M29.00S,2022-10-29T03:16:29.5Z,4,REGULAR,2pt,Jump Shot,[],202397,78.40013140604468,50.49019607843137,1610612743,117,98,2022-10-29T03:16:34Z,6440000,2.0,151.0,1,right,I. Smith 15' fadeaway Jump Shot (2 PTS),[202397],1610612743.0,DEN,fadeaway,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,15.05,Made,,,,,,,2.0,,,,,,,,,,,
656,PT01M20.00S,2022-10-29T03:16:43.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612762,117,98,2022-10-29T03:16:53Z,6450000,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1630192, 1630534]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Agbaji,1630534.0
658,PT01M20.00S,2022-10-29T03:17:08.0Z,4,REGULAR,freethrow,1 of 2,[],1630534,,,1610612762,117,98,2022-10-29T03:17:08Z,6470000,,,0,,MISS O. Agbaji Free Throw 1 of 2,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
659,PT01M20.00S,2022-10-29T03:17:08.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,117,98,2022-10-29T03:17:08Z,6480000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,658.0,,,,,,,,,,,,,,,
660,PT01M20.00S,2022-10-29T03:17:09.6Z,4,REGULAR,substitution,out,[],1631128,,,1610612762,117,98,2022-10-29T03:17:15Z,6490000,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M20.00S,2022-10-29T03:17:09.6Z,4,REGULAR,substitution,in,[],1631298,,,1610612762,117,98,2022-10-29T03:17:15Z,6500000,,,0,,SUB in: J. White,[1631298],1610612743.0,DEN,,,,White,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M20.00S,2022-10-29T03:17:26.9Z,4,REGULAR,freethrow,2 of 2,[],1630534,,,1610612762,117,99,2022-10-29T03:17:26Z,6510000,,,0,,O. Agbaji Free Throw 2 of 2 (9 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
663,PT01M03.00S,2022-10-29T03:17:45.6Z,4,REGULAR,3pt,Jump Shot,[],1630192,67.7562417871222,30.392156862745097,1610612743,117,99,2022-10-29T03:17:53Z,6520000,-98.0,251.0,1,right,MISS Z. Nnaji 26' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
664,PT00M58.80S,2022-10-29T03:17:49.8Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,117,99,2022-10-29T03:17:53Z,6530000,,,0,,U. Azubuike REBOUND (Off:0 Def:2),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Left Center,,,,,663.0,2.0,2.0,0.0,,,,,,,,,,,,
665,PT00M51.20S,2022-10-29T03:17:59.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,7.178055190538765,49.50980392156863,1610612762,117,101,2022-10-29T03:18:04Z,6540000,2.0,15.0,1,left,U. Azubuike DUNK (4 PTS) (N. Alexander-Walker 4 AST),"[1628962, 1629638]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,4.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,
667,PT00M30.70S,2022-10-29T03:18:21.3Z,4,REGULAR,2pt,Jump Shot,[],202397,79.31997371879106,49.754901960784316,1610612743,117,101,2022-10-29T03:18:27Z,6560000,-1.0,142.0,1,right,MISS I. Smith 14' pullup Shot,[202397],1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
668,PT00M28.30S,2022-10-29T03:18:23.7Z,4,REGULAR,rebound,offensive,[],1631212,,,1610612743,117,101,2022-10-29T03:18:27Z,6570000,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,,,,,667.0,1.0,0.0,1.0,,,,,,,,,,,,
669,PT00M26.00S,2022-10-29T03:18:26.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631212,93.11760840998686,32.84313725490196,1610612743,117,101,2022-10-29T03:18:31Z,6580000,-86.0,12.0,1,right,MISS P. Watson 8' Jump Shot,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,8.67,Missed,,,,,,,,,,,,,,,,,,
670,PT00M26.00S,2022-10-29T03:18:26.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,117,101,2022-10-29T03:18:31Z,6590000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,669.0,,,,,,,,,,,,,,,
672,PT00M15.90S,2022-10-29T03:18:44.6Z,4,REGULAR,3pt,Jump Shot,[],1630195,26.363337713534822,16.176470588235293,1610612762,117,101,2022-10-29T03:18:50Z,6610000,169.0,195.0,1,left,MISS L. Bolmaro 25' 3PT,[1630195],1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
673,PT00M13.30S,2022-10-29T03:18:47.4Z,4,REGULAR,rebound,defensive,[],1631298,,,1610612743,117,101,2022-10-29T03:18:47Z,6620000,,,0,,J. White REBOUND (Off:0 Def:1),[1631298],1610612743.0,DEN,,,,White,J. White,,,,,Above the Break 3,24+ Right Center,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,,,
674,PT00M00.00S,2022-10-29T03:19:02.2Z,4,REGULAR,period,end,[],0,,,1610612743,117,101,2022-10-29T03:19:02Z,6630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-10-29T03:19:06.1Z,4,REGULAR,game,end,[],0,,,0,117,101,2022-10-29T03:19:06Z,6640000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
