actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
444,PT03M11.00S,2021-12-22T04:43:17.7Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,70,76,2021-12-22T04:43:25Z,4430000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M11.00S,2021-12-22T04:43:17.7Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,70,76,2021-12-22T04:43:25Z,4440000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M11.00S,2021-12-22T04:43:17.7Z,3,REGULAR,substitution,in,[],201580,,,1610612756,70,76,2021-12-22T04:43:25Z,4450000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M11.00S,2021-12-22T04:43:17.7Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,70,76,2021-12-22T04:43:25Z,4460000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M11.00S,2021-12-22T04:43:38.3Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,70,77,2021-12-22T04:43:38Z,4470000,,,0,,C. Payne Free Throw 2 of 2 (7 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
449,PT03M01.00S,2021-12-22T04:43:52.8Z,3,REGULAR,3pt,Jump Shot,[],202738,66.5407358738502,61.76470588235294,1610612747,70,77,2021-12-22T04:43:59Z,4480000,59.0,262.0,1,right,MISS I. Thomas 26' 3PT,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M59.00S,2021-12-22T04:43:54.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,70,77,2021-12-22T04:43:59Z,4490000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,
451,PT02M59.00S,2021-12-22T04:43:59.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,70,77,2021-12-22T04:43:59Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M44.00S,2021-12-22T04:44:17.0Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,70,77,2021-12-22T04:44:23Z,4510000,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,bad pass,,,Payne,C. Payne,,,,,,,,,,,,201639.0,,,,,1.0,,,,,,,,
453,PT02M29.00S,2021-12-22T04:44:38.6Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,70,77,2021-12-22T04:44:43Z,4520000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1629013]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,3.0,Shamet,1629013.0,,,,,,
454,PT02M29.00S,2021-12-22T04:44:38.6Z,3,REGULAR,steal,,[],1629013,,,1610612756,70,77,2021-12-22T04:44:40Z,4530000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M25.00S,2021-12-22T04:44:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,7.145203679369246,46.81372549019608,1610612756,70,79,2021-12-22T04:44:47Z,4540000,16.0,15.0,1,left,L. Shamet running Layup (2 PTS),[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,2.17,Made,2.0,,,,,,,,,,,,,,,,,,
456,PT02M25.00S,2021-12-22T04:44:47.2Z,3,REGULAR,foul,personal,['1freethrow'],2772,,,1610612756,70,79,2021-12-22T04:44:51Z,4550000,,,0,,T. Ariza shooting personal FOUL (2 PF) (Shamet 1 FT),"[2772, 1629013]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,201639.0,2.0,0.0,Shamet,1629013.0,,,,,,,,,
458,PT02M25.00S,2021-12-22T04:45:14.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629013,,,1610612756,70,80,2021-12-22T04:45:14Z,4570000,,,0,,L. Shamet Free Throw 1 of 1 (3 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
459,PT02M11.00S,2021-12-22T04:45:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202738,93.61038107752957,47.05882352941176,1610612747,70,80,2021-12-22T04:45:37Z,4580000,-15.0,8.0,1,right,MISS I. Thomas driving reverse Layup,[202738],1610612747.0,LAL,driving reverse,,,Thomas,I. Thomas,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
460,PT02M09.00S,2021-12-22T04:45:34.5Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,70,80,2021-12-22T04:45:37Z,4590000,,,0,,J. McGee REBOUND (Off:1 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,459.0,6.0,5.0,1.0,,,,,,,,,,,,,,
461,PT02M02.00S,2021-12-22T04:45:41.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,5.174113009198422,50.73529411764706,1610612756,70,82,2021-12-22T04:45:45Z,4600000,-4.0,-4.0,1,left,J. McGee alley-oop DUNK (8 PTS) (D. Booker 6 AST),"[201580, 1626164]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,0.54,Made,8.0,,,,,,,,,,,,,D. Booker,1626164.0,6.0,,,
463,PT01M43.00S,2021-12-22T04:46:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.82194480946123,48.0392156862745,1610612747,72,82,2021-12-22T04:46:05Z,4620000,-10.0,15.0,1,right,R. Westbrook driving reverse Layup (18 PTS),[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,1.79,Made,18.0,,,,,,,,,,,,,,,,,,
464,PT01M35.00S,2021-12-22T04:46:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.802233902759525,46.32352941176471,1610612756,72,82,2021-12-22T04:46:13Z,4630000,18.0,21.0,1,left,MISS C. Payne driving reverse Layup,[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,2.78,Missed,,,,,,,,,,,,,,,,,,,
465,PT01M32.00S,2021-12-22T04:46:12.1Z,3,REGULAR,rebound,defensive,[],200765,,,1610612747,72,82,2021-12-22T04:46:13Z,4640000,,,0,,R. Rondo REBOUND (Off:1 Def:3),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,464.0,4.0,3.0,1.0,,,,,,,,,,,,,,
466,PT01M27.00S,2021-12-22T04:46:17.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202738,70.61432325886992,19.117647058823522,1610612747,72,82,2021-12-22T04:46:23Z,4650000,-154.0,224.0,1,right,MISS I. Thomas 27' running pullup 3PT,[202738],1610612747.0,LAL,running pullup,,,Thomas,I. Thomas,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M25.00S,2021-12-22T04:46:19.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,72,82,2021-12-22T04:46:23Z,4660000,,,0,,D. Booker REBOUND (Off:1 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,466.0,9.0,8.0,1.0,,,,,,,,,,,,,,
468,PT01M07.00S,2021-12-22T04:46:36.6Z,3,REGULAR,2pt,Jump Shot,[],1626164,10.036136662286467,26.960784313725497,1610612756,72,82,2021-12-22T04:46:40Z,4670000,115.0,42.0,1,left,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M06.00S,2021-12-22T04:46:37.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,72,82,2021-12-22T04:46:40Z,4680000,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,468.0,8.0,7.0,1.0,,,,,,,,,,,,,,
470,PT00M56.10S,2021-12-22T04:46:50.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612747,72,82,2021-12-22T04:47:06Z,4690000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1629661, 1629659]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,201639.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,
472,PT00M56.10S,2021-12-22T04:47:25.1Z,3,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,72,82,2021-12-22T04:48:03Z,4710000,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M56.10S,2021-12-22T04:47:25.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,72,82,2021-12-22T04:48:03Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,
474,PT00M56.10S,2021-12-22T04:47:27.1Z,3,REGULAR,substitution,out,[],202738,,,1610612747,72,82,2021-12-22T04:47:33Z,4730000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M56.10S,2021-12-22T04:47:27.1Z,3,REGULAR,substitution,out,[],1626164,,,1610612747,72,82,2021-12-22T04:47:33Z,4740000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M56.10S,2021-12-22T04:47:27.1Z,3,REGULAR,substitution,in,[],201961,,,1610612747,72,82,2021-12-22T04:47:33Z,4750000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M56.10S,2021-12-22T04:47:27.1Z,3,REGULAR,substitution,in,[],1628969,,,1610612747,72,82,2021-12-22T04:47:33Z,4760000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M56.10S,2021-12-22T04:47:37.8Z,3,REGULAR,substitution,out,[],2772,,,1610612747,72,82,2021-12-22T04:47:44Z,4770000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M56.10S,2021-12-22T04:47:37.8Z,3,REGULAR,substitution,in,[],201599,,,1610612747,72,82,2021-12-22T04:47:44Z,4780000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M56.10S,2021-12-22T04:48:04.2Z,3,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,73,82,2021-12-22T04:48:04Z,4790000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (3 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
482,PT00M42.00S,2021-12-22T04:48:17.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,14.766754270696453,50.0,1610612756,73,82,2021-12-22T04:48:25Z,4800000,0.0,86.0,1,left,MISS C. Johnson 8' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
483,PT00M41.80S,2021-12-22T04:48:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,73,82,2021-12-22T04:48:23Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,
484,PT00M41.80S,2021-12-22T04:48:25.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,73,82,2021-12-22T04:48:25Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M32.10S,2021-12-22T04:48:51.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626166,12.270039421813408,54.90196078431372,1610612756,73,82,2021-12-22T04:48:55Z,4830000,-25.0,63.0,1,left,MISS C. Payne 6' driving floating bank Shot,[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,6.74,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M29.90S,2021-12-22T04:48:53.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,73,82,2021-12-22T04:48:55Z,4840000,,,0,,R. Westbrook REBOUND (Off:1 Def:8),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,485.0,9.0,8.0,1.0,,,,,,,,,,,,,,
487,PT00M24.50S,2021-12-22T04:48:59.0Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,73,82,2021-12-22T04:49:02Z,4850000,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1626166]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,4.0,Payne,1626166.0,,,,,,
488,PT00M24.50S,2021-12-22T04:48:59.0Z,3,REGULAR,steal,,[],1626166,,,1610612756,73,82,2021-12-22T04:49:00Z,4860000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M03.40S,2021-12-22T04:49:20.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,31.84954007884363,30.14705882352942,1610612756,73,85,2021-12-22T04:49:24Z,4870000,99.0,247.0,1,left,C. Johnson 26' 3PT  (6 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.61,Made,6.0,,,,,,,,,,,,,M. Bridges,1628969.0,1.0,,,
491,PT00M00.60S,2021-12-22T04:49:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629659,51.001971090670175,17.378982843137265,1610612747,73,85,2021-12-22T04:49:57Z,4890000,-163.0,408.0,1,right,MISS T. Horton-Tucker 43' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,43.95,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M00.10S,2021-12-22T04:49:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,73,85,2021-12-22T04:49:57Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2021-12-22T04:49:36.7Z,3,REGULAR,period,end,[],0,,,1610612747,73,85,2021-12-22T04:49:36Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-22T04:52:58.6Z,4,REGULAR,substitution,out,['startperiod'],201599,,,1610612747,73,85,2021-12-22T04:53:18Z,4920000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-22T04:52:58.6Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,73,85,2021-12-22T04:53:18Z,4930000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-22T04:53:19.5Z,4,REGULAR,period,start,[],0,,,1610612747,73,85,2021-12-22T04:53:19Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M40.00S,2021-12-22T04:53:40.0Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612747,73,85,2021-12-22T04:53:47Z,4950000,,,0,,C. Payne shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1626166, 201566]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,201639.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,
499,PT11M40.00S,2021-12-22T04:54:20.8Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,73,85,2021-12-22T04:54:20Z,4970000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M40.00S,2021-12-22T04:54:20.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,73,85,2021-12-22T04:54:20Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
501,PT11M40.00S,2021-12-22T04:54:20.8Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,73,85,2021-12-22T04:54:41Z,4990000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
502,PT11M38.00S,2021-12-22T04:54:22.8Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,73,85,2021-12-22T04:54:41Z,5000000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,501.0,7.0,6.0,1.0,,,,,,,,,,,,,,
503,PT11M28.00S,2021-12-22T04:54:51.2Z,4,REGULAR,foul,offensive,[],201580,,,1610612756,73,85,2021-12-22T04:54:59Z,5010000,,,0,,J. McGee offensive FOUL (2 PF),"[201580, 200765]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,202049.0,2.0,0.0,Rondo,200765.0,,,,,,,,,
505,PT11M28.00S,2021-12-22T04:54:51.2Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,73,85,2021-12-22T04:54:51Z,5030000,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,202049.0,,,,,1.0,,,,,,,,
506,PT11M11.00S,2021-12-22T04:55:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629659,90.45663600525624,50.0,1610612747,73,85,2021-12-22T04:55:30Z,5040000,0.0,37.0,1,right,MISS T. Horton-Tucker driving finger roll Layup,[1629659],1610612747.0,LAL,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,3.72,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M09.00S,2021-12-22T04:55:28.0Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,73,85,2021-12-22T04:55:30Z,5050000,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,506.0,3.0,2.0,1.0,,,,,,,,,,,,,,
508,PT10M57.00S,2021-12-22T04:55:40.3Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,73,85,2021-12-22T04:55:45Z,5060000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 201961]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,2.0,Ellington,201961.0,,,,,,
509,PT10M57.00S,2021-12-22T04:55:40.3Z,4,REGULAR,steal,,[],201961,,,1610612747,73,85,2021-12-22T04:55:42Z,5070000,,,0,,W. Ellington STEAL (1 STL),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M54.00S,2021-12-22T04:55:50.2Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,73,85,2021-12-22T04:55:58Z,5080000,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (5 TO),[201566],1610612747.0,LAL,lost ball,,,Westbrook,R. Westbrook,,,,,,,,,,,,202049.0,,,,,5.0,,,,,,,,
511,PT10M40.00S,2021-12-22T04:56:05.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,20.942838370565042,12.25490196078431,1610612756,73,88,2021-12-22T04:56:09Z,5090000,189.0,144.0,1,left,C. Payne 3PT  (10 PTS) (C. Johnson 1 AST),"[1626166, 1629661]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,23.76,Made,10.0,,,,,,,,,,,,,C. Johnson,1629661.0,1.0,,,
513,PT10M14.00S,2021-12-22T04:56:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629659,94.00459921156373,94.8529411764706,1610612747,73,88,2021-12-22T04:58:46Z,5110000,224.0,4.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
514,PT10M13.00S,2021-12-22T04:56:34.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,73,88,2021-12-22T04:58:46Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,,
515,PT10M12.00S,2021-12-22T04:56:40.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,73,88,2021-12-22T04:56:47Z,5130000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
516,PT09M59.00S,2021-12-22T04:56:57.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629013,19.628777923784497,36.76470588235294,1610612756,73,88,2021-12-22T04:57:01Z,5140000,66.0,132.0,1,left,MISS L. Shamet 14' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,14.77,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M56.00S,2021-12-22T04:57:00.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,73,88,2021-12-22T04:57:01Z,5150000,,,0,,R. Westbrook REBOUND (Off:1 Def:9),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,516.0,10.0,9.0,1.0,,,,,,,,,,,,,,
518,PT09M52.00S,2021-12-22T04:57:04.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,93.61038107752957,50.0,1610612747,75,88,2021-12-22T04:57:09Z,5160000,0.0,8.0,1,right,L. James running DUNK (29 PTS) (R. Westbrook 5 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,0.76,Made,29.0,,,,,,,,,,,,,R. Westbrook,201566.0,5.0,,,
520,PT09M43.00S,2021-12-22T04:57:13.4Z,4,REGULAR,3pt,Jump Shot,[],1629013,27.90735873850197,82.84313725490196,1610612756,75,88,2021-12-22T04:57:19Z,5180000,-164.0,210.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
521,PT09M42.00S,2021-12-22T04:57:14.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,75,88,2021-12-22T04:57:19Z,5190000,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,520.0,6.0,6.0,0.0,,,,,,,,,,,,,,
522,PT09M36.00S,2021-12-22T04:57:20.6Z,4,REGULAR,3pt,Jump Shot,[],200765,74.29369250985545,14.705882352941174,1610612747,75,88,2021-12-22T04:57:25Z,5200000,-176.0,189.0,1,right,MISS R. Rondo 25' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M32.00S,2021-12-22T04:57:24.6Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,75,88,2021-12-22T04:57:25Z,5210000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,522.0,5.0,5.0,0.0,,,,,,,,,,,,,,
524,PT09M29.00S,2021-12-22T04:57:27.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,7.013797634691201,48.529411764705884,1610612756,75,90,2021-12-22T05:01:07Z,5220000,7.0,13.0,1,left,C. Johnson running Layup (8 PTS) (C. Payne 4 AST),"[1629661, 1626166]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,1.53,Made,8.0,,,,,,,,,,,,,C. Payne,1626166.0,4.0,,,
526,PT09M22.00S,2021-12-22T04:57:39.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,75,90,2021-12-22T04:57:39Z,5240000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M22.00S,2021-12-22T05:00:35.2Z,4,REGULAR,substitution,out,[],200765,,,1610612747,75,90,2021-12-22T05:00:54Z,5250000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M22.00S,2021-12-22T05:00:35.2Z,4,REGULAR,substitution,in,[],202738,,,1610612747,75,90,2021-12-22T05:00:54Z,5260000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M05.00S,2021-12-22T05:01:18.8Z,4,REGULAR,3pt,Jump Shot,[],2544,68.64323258869908,76.9607843137255,1610612747,78,90,2021-12-22T05:01:23Z,5270000,135.0,242.0,1,right,L. James 27' 3PT step back (32 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,27.73,Made,32.0,,,,,,,,,,,,,,,,,,
530,PT08M45.00S,2021-12-22T05:01:37.6Z,4,REGULAR,turnover,lost ball,[],1626166,,,1610612756,78,90,2021-12-22T05:01:41Z,5280000,,,0,,C. Payne lost ball TURNOVER (3 TO),"[1626166, 201566]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,3.0,Westbrook,201566.0,,,,,,
531,PT08M45.00S,2021-12-22T05:01:37.6Z,4,REGULAR,steal,,[],201566,,,1610612747,78,90,2021-12-22T05:01:39Z,5290000,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
