actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
636,PT03M29.00S,2022-03-06T03:51:59.5Z,4,REGULAR,foul,personal,['1freethrow'],203490,,,1610612747,113,112,2022-03-06T03:52:05Z,6210000,,,0,,O. Porter Jr. shooting personal FOUL (4 PF) (Anthony 1 FT),"[203490, 2546]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,1626300.0,,,4.0,0.0,Anthony,2546.0,
638,PT03M29.00S,2022-03-06T03:52:11.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,113,112,2022-03-06T03:54:34Z,6230000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M29.00S,2022-03-06T03:54:00.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],2546,,,1610612747,114,112,2022-03-06T03:54:00Z,6240000,,,0,,C. Anthony Free Throw 1 of 1 (11 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
649,PT03M29.00S,2022-03-06T03:54:08.6Z,4,REGULAR,substitution,out,[],203490,,,1610612744,114,112,2022-03-06T03:55:48Z,6245000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M29.00S,2022-03-06T03:54:08.6Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,114,112,2022-03-06T03:55:48Z,6247500,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M21.00S,2022-03-06T03:54:19.6Z,4,REGULAR,foul,personal,[],1628370,,,1610612744,114,112,2022-03-06T04:10:29Z,6250000,,,0,,M. Monk personal FOUL (3 PF),"[1628370, 1629673]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,201639.0,,,3.0,0.0,Poole,1629673.0,
642,PT03M15.00S,2022-03-06T03:54:39.3Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,114,112,2022-03-06T03:54:44Z,6270000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630559]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,4.0,Reaves,1630559.0,,,,,,,,
643,PT03M15.00S,2022-03-06T03:54:39.3Z,4,REGULAR,steal,,[],1630559,,,1610612747,114,112,2022-03-06T04:00:21Z,6280000,,,0,,A. Reaves STEAL (3 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M07.00S,2022-03-06T03:54:47.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,26.987516425755587,18.627450980392155,1610612747,117,112,2022-03-06T03:54:52Z,6290000,157.0,201.0,1,left,M. Monk 25' 3PT  (12 PTS) (R. Westbrook 4 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.51,Made,,,,,12.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,
646,PT02M53.00S,2022-03-06T03:55:00.9Z,4,REGULAR,3pt,Jump Shot,[],201939,64.04402102496715,74.26470588235294,1610612744,117,112,2022-03-06T03:58:20Z,6310000,121.0,285.0,1,right,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,31.02,Missed,,,,,,,,,,,,,,,,,,,
647,PT02M52.00S,2022-03-06T03:55:01.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,117,112,2022-03-06T03:55:09Z,6320000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,,
648,PT02M52.00S,2022-03-06T03:55:05.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,117,112,2022-03-06T03:55:05Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M37.00S,2022-03-06T03:55:40.4Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612747,117,112,2022-03-06T03:56:16Z,6370000,,,0,,R. Westbrook lost ball TURNOVER (4 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,4.0,,,,,,,,,,
653,PT02M37.00S,2022-03-06T03:55:47.3Z,4,REGULAR,foul,personal,[],201566,,,1610612744,117,112,2022-03-06T03:59:02Z,6380000,,,0,,R. Westbrook loose ball personal FOUL (5 PF),"[201566, 1629673]",1610612747.0,LAL,loose ball,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,201639.0,,,5.0,0.0,Poole,1629673.0,
655,PT02M26.00S,2022-03-06T03:56:02.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,67.9862023653088,72.79411764705883,1610612744,117,112,2022-03-06T04:00:02Z,6400000,114.0,248.0,1,right,MISS J. Poole 27' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
656,PT02M22.00S,2022-03-06T03:56:06.7Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,117,112,2022-03-06T03:56:06Z,6410000,,,0,,C. Anthony REBOUND (Off:2 Def:6),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,655.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
657,PT02M16.00S,2022-03-06T03:56:22.5Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612747,117,112,2022-03-06T03:56:32Z,6420000,,,0,,LAL 8-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,
658,PT02M13.00S,2022-03-06T03:56:32.4Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,117,112,2022-03-06T03:56:38Z,6430000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1628370]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,2.0,Monk,1628370.0,,,,,,,,
659,PT02M13.00S,2022-03-06T03:56:32.4Z,4,REGULAR,steal,,[],1628370,,,1610612747,117,112,2022-03-06T03:56:34Z,6440000,,,0,,M. Monk STEAL (3 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M10.00S,2022-03-06T03:56:35.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2544,5.174113009198422,50.245098039215684,1610612747,119,112,2022-03-06T04:01:49Z,6450000,-1.0,-4.0,1,left,L. James running alley-oop DUNK (54 PTS) (M. Monk 5 AST),"[2544, 1628370]",1610612747.0,LAL,running alley-oop,,,James,L. James,,,,,0.41,Made,,,,,54.0,M. Monk,1628370.0,5.0,,,,,,,,,,,
662,PT01M52.00S,2022-03-06T03:56:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,88.09132720105124,38.48039215686274,1610612744,119,114,2022-03-06T03:56:59Z,6470000,-58.0,59.0,1,right,A. Wiggins 8' turnaround Jump Shot (14 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,8.27,Made,,,,,14.0,,,,,,,,,,,,,,
663,PT01M35.00S,2022-03-06T03:57:15.4Z,4,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,119,114,2022-03-06T03:57:24Z,6480000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (5 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,5.0,,,200834.0,,,,,,,
664,PT01M25.00S,2022-03-06T03:57:34.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.9862023653088,70.34313725490196,1610612744,119,114,2022-03-06T04:03:13Z,6490000,102.0,248.0,1,right,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
665,PT01M22.00S,2022-03-06T03:57:37.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,119,114,2022-03-06T03:57:39Z,6500000,,,0,,M. Monk REBOUND (Off:1 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,664.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
666,PT01M13.00S,2022-03-06T03:57:48.2Z,4,REGULAR,foul,offensive,[],2546,,,1610612747,119,114,2022-03-06T03:57:56Z,6510000,,,0,,C. Anthony offensive FOUL (1 PF),"[2546, 203952]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1626300.0,,,1.0,0.0,Wiggins,203952.0,
668,PT01M13.00S,2022-03-06T03:57:48.2Z,4,REGULAR,turnover,offensive foul,[],2546,,,1610612747,119,114,2022-03-06T03:57:48Z,6530000,,,0,,C. Anthony offensive foul TURNOVER (1 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1.0,,,1626300.0,,,,,,,
669,PT01M06.00S,2022-03-06T03:58:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,90.71944809461235,55.14705882352941,1610612744,119,116,2022-03-06T03:58:23Z,6540000,26.0,35.0,1,right,S. Curry driving Layup (30 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,4.32,Made,,,,,30.0,,,,,,,,,,,,,,
670,PT01M06.00S,2022-03-06T03:58:20.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,119,116,2022-03-06T03:58:20Z,6550000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M06.00S,2022-03-06T03:59:41.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612747,119,116,2022-03-06T03:59:58Z,6560000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M06.00S,2022-03-06T03:59:41.1Z,4,REGULAR,substitution,in,[],1629308,,,1610612747,119,116,2022-03-06T03:59:58Z,6570000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M45.20S,2022-03-06T04:00:15.5Z,4,REGULAR,2pt,Jump Shot,[],201566,11.613009198423129,70.34313725490196,1610612747,119,116,2022-03-06T04:04:44Z,6590000,-102.0,57.0,1,left,MISS R. Westbrook 11' fadeaway bank Shot,[201566],1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,11.64,Missed,,,,,,,,,,,,,,,,,,,
675,PT00M40.40S,2022-03-06T04:00:20.3Z,4,REGULAR,rebound,offensive,[],1630559,,,1610612747,119,116,2022-03-06T04:00:21Z,6600000,,,0,,A. Reaves REBOUND (Off:2 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,674.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
676,PT00M34.30S,2022-03-06T04:00:26.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2546,7.539421813403408,4.901960784313729,1610612747,122,116,2022-03-06T04:00:33Z,6610000,225.0,18.0,1,left,C. Anthony 3PT  (14 PTS) (L. James 3 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.62,Made,,,,,14.0,L. James,2544.0,3.0,,,,,,,,,,,
678,PT00M33.50S,2022-03-06T04:00:35.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,122,116,2022-03-06T04:00:35Z,6630000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,out,[],2546,,,1610612744,122,116,2022-03-06T04:01:57Z,6640000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,122,116,2022-03-06T04:01:57Z,6650000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,122,116,2022-03-06T04:01:57Z,6660000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,in,[],1626169,,,1610612744,122,116,2022-03-06T04:01:57Z,6670000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,122,116,2022-03-06T04:01:57Z,6680000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M33.50S,2022-03-06T04:01:34.0Z,4,REGULAR,substitution,in,[],203490,,,1610612744,122,116,2022-03-06T04:01:57Z,6690000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M26.00S,2022-03-06T04:02:23.9Z,4,REGULAR,3pt,Jump Shot,[],201939,64.1754270696452,20.34313725490196,1610612744,122,116,2022-03-06T04:02:30Z,6700000,-148.0,284.0,1,right,MISS S. Curry 32' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,32.07,Missed,,,,,,,,,,,,,,,,,,,
686,PT00M21.40S,2022-03-06T04:02:28.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,122,116,2022-03-06T04:02:30Z,6710000,,,0,,L. James REBOUND (Off:2 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,685.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
687,PT00M17.70S,2022-03-06T04:02:33.5Z,4,REGULAR,foul,personal,[],1629673,,,1610612747,122,116,2022-03-06T04:02:52Z,6720000,,,0,,J. Poole take personal FOUL (1 PF),"[1629673, 1628370]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,200834.0,,,1.0,0.0,Monk,1628370.0,
689,PT00M17.70S,2022-03-06T04:02:50.5Z,4,REGULAR,substitution,out,[],1626169,,,1610612747,122,116,2022-03-06T04:02:53Z,6740000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M17.70S,2022-03-06T04:02:50.5Z,4,REGULAR,substitution,in,[],2546,,,1610612747,122,116,2022-03-06T04:02:53Z,6750000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M17.70S,2022-03-06T04:02:57.7Z,4,REGULAR,substitution,out,[],1629673,,,1610612747,122,116,2022-03-06T04:03:00Z,6760000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M17.70S,2022-03-06T04:02:57.7Z,4,REGULAR,substitution,in,[],1629308,,,1610612747,122,116,2022-03-06T04:03:00Z,6770000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M17.70S,2022-03-06T04:03:03.6Z,4,REGULAR,substitution,out,[],203490,,,1610612747,122,116,2022-03-06T04:03:08Z,6780000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M17.70S,2022-03-06T04:03:03.6Z,4,REGULAR,substitution,in,[],1630228,,,1610612747,122,116,2022-03-06T04:03:08Z,6790000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M16.10S,2022-03-06T04:03:15.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612747,122,116,2022-03-06T04:03:21Z,6800000,,,0,,A. Wiggins take personal FOUL (5 PF) (James 2 FT),"[203952, 2544]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,200834.0,,,5.0,0.0,James,2544.0,
697,PT00M16.10S,2022-03-06T04:03:42.8Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,123,116,2022-03-06T04:03:42Z,6820000,,,0,,L. James Free Throw 1 of 2 (55 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,55.0,,,,,,,,,,,,,,
698,PT00M16.10S,2022-03-06T04:03:44.1Z,4,REGULAR,substitution,out,[],1629308,,,1610612747,123,116,2022-03-06T04:03:46Z,6830000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M16.10S,2022-03-06T04:03:44.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612747,123,116,2022-03-06T04:03:46Z,6840000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M16.10S,2022-03-06T04:04:02.0Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,124,116,2022-03-06T04:04:02Z,6850000,,,0,,L. James Free Throw 2 of 2 (56 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,56.0,,,,,,,,,,,,,,
701,PT00M11.60S,2022-03-06T04:04:08.2Z,4,REGULAR,3pt,Jump Shot,[],203952,68.38042049934297,21.568627450980387,1610612744,124,116,2022-03-06T04:06:34Z,6860000,-142.0,245.0,1,right,MISS A. Wiggins 28' running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,,
702,PT00M08.90S,2022-03-06T04:04:11.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,124,116,2022-03-06T04:04:11Z,6870000,,,0,,L. James REBOUND (Off:2 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,701.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
704,PT00M00.00S,2022-03-06T04:04:20.4Z,4,REGULAR,period,end,[],0,,,1610612747,124,116,2022-03-06T04:04:20Z,6890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M00.00S,2022-03-06T04:06:27.6Z,4,REGULAR,game,end,[],0,,,0,124,116,2022-03-06T04:06:27Z,6900000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
