actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
455,PT03M52.00S,2021-10-23T03:50:24.5Z,3,REGULAR,turnover,out-of-bounds,[],200765,,,1610612747,55,82,2021-10-23T03:50:29Z,4540000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (2 TO),[200765],1610612747.0,LAL,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,1146.0,2.0,,,,,,,
456,PT03M32.00S,2021-10-23T03:50:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201580,6.4881734559789805,53.92156862745098,1610612756,55,84,2021-10-23T03:50:49Z,4550000,-20.0,8.0,1,left,J. McGee Layup (7 PTS) (D. Booker 4 AST),"[201580, 1626164]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,2.14,Made,,,,,,,7.0,D. Booker,1626164.0,4.0,,,,,,,,,
458,PT03M21.00S,2021-10-23T03:50:56.7Z,3,REGULAR,2pt,Jump Shot,[],200765,77.973061760841,56.127450980392155,1610612747,55,84,2021-10-23T03:51:05Z,4570000,31.0,155.0,1,right,MISS R. Rondo 15' pullup bank Shot,[200765],1610612747.0,LAL,pullup bank,,,Rondo,R. Rondo,,,,,15.76,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M18.00S,2021-10-23T03:50:59.7Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,55,84,2021-10-23T03:51:00Z,4580000,,,0,,J. McGee REBOUND (Off:0 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,458.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
460,PT03M08.00S,2021-10-23T03:51:09.7Z,3,REGULAR,3pt,Jump Shot,[],1626166,7.276609724047319,5.14705882352942,1610612756,55,84,2021-10-23T03:51:15Z,4590000,224.0,16.0,1,left,MISS C. Payne 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,22.49,Missed,,,,,,,,,,,,,,,,,,,
461,PT03M06.00S,2021-10-23T03:51:11.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,55,84,2021-10-23T03:51:15Z,4600000,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,460.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
462,PT03M03.00S,2021-10-23T03:51:15.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.42772667542707,46.568627450980394,1610612747,55,84,2021-10-23T03:51:20Z,4610000,-17.0,19.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
463,PT03M01.00S,2021-10-23T03:51:17.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,55,84,2021-10-23T03:51:20Z,4620000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,462.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
464,PT02M53.00S,2021-10-23T03:51:25.1Z,3,REGULAR,3pt,Jump Shot,[],1629661,8.853482260183966,96.07843137254902,1610612756,55,87,2021-10-23T03:51:28Z,4630000,-230.0,31.0,1,left,C. Johnson 3PT  (5 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.24,Made,,,,,,,5.0,M. Bridges,1628969.0,2.0,,,,,,,,,
466,PT02M34.00S,2021-10-23T03:51:45.1Z,3,REGULAR,turnover,bad pass,[],200765,,,1610612747,55,87,2021-10-23T03:51:51Z,4650000,,,0,,R. Rondo bad pass TURNOVER (3 TO),"[200765, 1629661]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,3.0,,,,,Johnson,1629661.0,
467,PT02M34.00S,2021-10-23T03:51:45.1Z,3,REGULAR,steal,,[],1629661,,,1610612756,55,87,2021-10-23T03:51:47Z,4660000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M29.00S,2021-10-23T03:51:49.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,6.750985545335084,45.09803921568627,1610612756,55,87,2021-10-23T03:51:57Z,4670000,25.0,11.0,1,left,MISS C. Johnson running DUNK,[1629661],1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
469,PT02M26.00S,2021-10-23T03:51:52.2Z,3,REGULAR,rebound,defensive,[],200765,,,1610612747,55,87,2021-10-23T03:51:52Z,4680000,,,0,,R. Rondo REBOUND (Off:1 Def:3),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,468.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
470,PT02M18.00S,2021-10-23T03:52:00.8Z,3,REGULAR,3pt,Jump Shot,[],200765,92.55913272010513,5.882352941176478,1610612747,55,87,2021-10-23T03:52:06Z,4690000,-221.0,17.0,1,right,MISS R. Rondo 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,22.13,Missed,,,,,,,,,,,,,,,,,,,
471,PT02M14.00S,2021-10-23T03:52:03.7Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,55,87,2021-10-23T03:52:03Z,4700000,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,470.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
472,PT02M13.00S,2021-10-23T03:52:04.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203076,89.01116951379764,50.49019607843137,1610612747,55,87,2021-10-23T03:52:08Z,4710000,2.0,51.0,1,right,MISS A. Davis Hook,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,5.09,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M13.00S,2021-10-23T03:52:04.8Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,55,87,2021-10-23T03:52:08Z,4720000,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,472.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
474,PT02M13.00S,2021-10-23T03:52:09.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612747,55,87,2021-10-23T03:52:24Z,4730000,,,0,,J. McGee shooting personal FOUL (1 PF) (Davis 2 FT),"[201580, 203076]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Davis,203076.0,,,
476,PT02M13.00S,2021-10-23T03:52:47.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,56,87,2021-10-23T03:52:47Z,4750000,,,0,,A. Davis Free Throw 1 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
477,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,56,87,2021-10-23T03:53:06Z,4760000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,out,[],1628370,,,1610612747,56,87,2021-10-23T03:53:06Z,4770000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,out,[],1626164,,,1610612747,56,87,2021-10-23T03:53:06Z,4780000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,out,[],1628969,,,1610612747,56,87,2021-10-23T03:53:06Z,4790000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,56,87,2021-10-23T03:53:06Z,4800000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,in,[],201566,,,1610612747,56,87,2021-10-23T03:53:06Z,4810000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,in,[],1629013,,,1610612747,56,87,2021-10-23T03:53:06Z,4820000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M13.00S,2021-10-23T03:52:48.5Z,3,REGULAR,substitution,in,[],1627846,,,1610612747,56,87,2021-10-23T03:53:06Z,4830000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M13.00S,2021-10-23T03:53:13.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,57,87,2021-10-23T03:53:13Z,4840000,,,0,,A. Davis Free Throw 2 of 2 (8 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
486,PT02M04.00S,2021-10-23T03:53:23.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,5.962549277266746,50.0,1610612756,57,89,2021-10-23T03:53:29Z,4850000,0.0,4.0,1,left,J. McGee alley-oop DUNK (9 PTS) (C. Johnson 3 AST),"[201580, 1629661]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,0.35,Made,,,,,,,9.0,C. Johnson,1629661.0,3.0,,,,,,,,,
488,PT01M53.00S,2021-10-23T03:53:38.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,57,89,2021-10-23T03:53:38Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M49.00S,2021-10-23T03:54:25.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,57,89,2021-10-23T03:54:25Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M37.00S,2021-10-23T03:55:14.5Z,3,REGULAR,2pt,Jump Shot,[],2546,76.39618922470433,53.18627450980392,1610612747,59,89,2021-10-23T03:55:19Z,4890000,16.0,169.0,1,right,C. Anthony 17' pullup Jump Shot (5 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,17.01,Made,,,,,,,5.0,,,,,,,,,,,,
491,PT01M25.00S,2021-10-23T03:55:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,15.55519053876479,44.607843137254896,1610612756,59,89,2021-10-23T03:55:32Z,4900000,27.0,94.0,1,left,MISS C. Johnson 9' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,9.75,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M25.00S,2021-10-23T03:55:27.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,59,89,2021-10-23T03:55:32Z,4910000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,
493,PT01M25.00S,2021-10-23T03:55:31.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,59,89,2021-10-23T03:55:31Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M17.00S,2021-10-23T03:55:53.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612747,59,89,2021-10-23T03:55:58Z,4930000,,,0,,J. McGee shooting personal FOUL (2 PF) (Davis 2 FT),"[201580, 203076]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Davis,203076.0,,,
496,PT01M17.00S,2021-10-23T03:56:15.8Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,60,89,2021-10-23T03:56:15Z,4950000,,,0,,A. Davis Free Throw 1 of 2 (9 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
497,PT01M17.00S,2021-10-23T03:56:27.8Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,61,89,2021-10-23T03:56:27Z,4960000,,,0,,A. Davis Free Throw 2 of 2 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
498,PT01M03.00S,2021-10-23T03:57:07.4Z,3,REGULAR,foul,personal,['2freethrow'],200765,,,1610612756,61,89,2021-10-23T03:57:21Z,4970000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Payne 2 FT),"[200765, 1626166]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Payne,1626166.0,,,
500,PT01M03.00S,2021-10-23T03:57:42.5Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,61,90,2021-10-23T03:57:42Z,4990000,,,0,,C. Payne Free Throw 1 of 2 (3 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
501,PT01M03.00S,2021-10-23T03:57:58.2Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,61,91,2021-10-23T03:57:58Z,5000000,,,0,,C. Payne Free Throw 2 of 2 (4 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
502,PT00M58.20S,2021-10-23T03:58:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.63929040735874,52.450980392156865,1610612747,63,91,2021-10-23T03:58:11Z,5010000,12.0,26.0,1,right,R. Westbrook driving finger roll Layup (11 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,2.89,Made,,,,,,,11.0,,,,,,,,,,,,
503,PT00M50.40S,2021-10-23T03:58:16.3Z,3,REGULAR,3pt,Jump Shot,[],1629013,25.410643889618925,86.02941176470588,1610612756,63,94,2021-10-23T03:58:21Z,5020000,-180.0,186.0,1,left,L. Shamet 25' 3PT  (3 PTS) (C. Payne 4 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.92,Made,,,,,,,3.0,C. Payne,1626166.0,4.0,,,,,,,,,
505,PT00M41.40S,2021-10-23T03:58:27.7Z,3,REGULAR,3pt,Jump Shot,[],203076,65.62089356110381,61.76470588235294,1610612747,63,94,2021-10-23T03:58:32Z,5040000,59.0,271.0,1,right,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
506,PT00M37.20S,2021-10-23T03:58:31.9Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,63,94,2021-10-23T03:58:32Z,5050000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,505.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
507,PT00M32.60S,2021-10-23T03:58:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,11.875821287779246,40.931372549019606,1610612756,63,94,2021-10-23T03:58:45Z,5060000,45.0,59.0,1,left,MISS L. Shamet 7' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,,
508,PT00M29.40S,2021-10-23T03:58:39.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,63,94,2021-10-23T03:58:45Z,5070000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,507.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
509,PT00M24.00S,2021-10-23T03:58:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.08475689881735,52.69607843137255,1610612747,65,94,2021-10-23T03:58:57Z,5080000,13.0,13.0,1,right,A. Davis alley-oop Layup (12 PTS) (R. Rondo 1 AST),"[203076, 200765]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,1.84,Made,,,,,,,12.0,R. Rondo,200765.0,1.0,,,,,,,,,
511,PT00M03.70S,2021-10-23T03:59:09.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,11.350197109067011,58.088235294117645,1610612756,65,94,2021-10-23T03:59:34Z,5100000,-40.0,54.0,1,left,MISS C. Payne 6' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,,
512,PT00M02.70S,2021-10-23T03:59:10.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,65,94,2021-10-23T03:59:34Z,5110000,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,511.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
513,PT00M01.10S,2021-10-23T03:59:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612747,65,94,2021-10-23T03:59:22Z,5120000,,,0,,C. Payne personal FOUL (1 PF) (Davis 2 FT),"[1626166, 203076]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Davis,203076.0,,,
515,PT00M01.10S,2021-10-23T03:59:45.5Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,66,94,2021-10-23T03:59:45Z,5140000,,,0,,A. Davis Free Throw 1 of 2 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
516,PT00M01.10S,2021-10-23T03:59:57.3Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,67,94,2021-10-23T03:59:57Z,5150000,,,0,,A. Davis Free Throw 2 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
517,PT00M00.00S,2021-10-23T04:00:04.0Z,3,REGULAR,period,end,[],0,,,1610612756,67,94,2021-10-23T04:00:04Z,5160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-10-23T04:03:10.5Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612756,67,94,2021-10-23T04:03:37Z,5170000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-10-23T04:03:10.5Z,4,REGULAR,substitution,out,['startperiod'],202340,,,1610612756,67,94,2021-10-23T04:03:37Z,5180000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-10-23T04:03:10.5Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612756,67,94,2021-10-23T04:03:37Z,5190000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-10-23T04:03:10.5Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612756,67,94,2021-10-23T04:03:37Z,5200000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-10-23T04:03:43.8Z,4,REGULAR,period,start,[],0,,,1610612747,67,94,2021-10-23T04:03:43Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M44.00S,2021-10-23T04:03:58.5Z,4,REGULAR,3pt,Jump Shot,[],2546,71.3000985545335,24.241727941176478,1610612747,70,94,2021-10-23T04:04:07Z,5220000,-129.0,217.0,1,right,C. Anthony 25' 3PT  (8 PTS) (L. James 3 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.26,Made,,,,,,,8.0,L. James,2544.0,3.0,,,,,,,,,
525,PT11M19.00S,2021-10-23T04:04:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629661,11.350197109067011,4.411764705882348,1610612756,70,97,2021-10-23T04:04:29Z,5240000,228.0,54.0,1,left,C. Johnson 3PT  (8 PTS) (A. Nader 1 AST),"[1629661, 1627846]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.43,Made,,,,,,,8.0,A. Nader,1627846.0,1.0,,,,,,,,,
527,PT11M04.00S,2021-10-23T04:04:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,88.61695137976346,48.774509803921575,1610612747,72,97,2021-10-23T04:04:42Z,5260000,-6.0,55.0,1,right,A. Reaves pullup Jump Shot (2 PTS) (R. Rondo 2 AST),"[1630559, 200765]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,5.48,Made,,,,,,,2.0,R. Rondo,200765.0,2.0,,,,,,,,,
528,PT10M43.00S,2021-10-23T04:05:03.5Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612756,72,97,2021-10-23T04:05:08Z,5270000,,,0,,L. James shooting personal FOUL (4 PF) (Nader 2 FT),"[2544, 1627846]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,,,,,,,203593.0,,4.0,0.0,Nader,1627846.0,,,
531,PT10M43.00S,2021-10-23T04:05:32.8Z,4,REGULAR,freethrow,1 of 2,[],1627846,,,1610612756,72,97,2021-10-23T04:05:32Z,5290000,,,0,,MISS A. Nader Free Throw 1 of 2,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,Missed,,,,,,,,,,,,,,,,,,,
532,PT10M43.00S,2021-10-23T04:05:32.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,72,97,2021-10-23T04:05:32Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,
533,PT10M43.00S,2021-10-23T04:05:36.9Z,4,REGULAR,substitution,out,[],201580,,,1610612756,72,97,2021-10-23T04:05:42Z,5310000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M43.00S,2021-10-23T04:05:36.9Z,4,REGULAR,substitution,in,[],203109,,,1610612756,72,97,2021-10-23T04:05:42Z,5320000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M43.00S,2021-10-23T04:05:51.8Z,4,REGULAR,freethrow,2 of 2,[],1627846,,,1610612756,72,98,2021-10-23T04:05:51Z,5330000,,,0,,A. Nader Free Throw 2 of 2 (4 PTS),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
536,PT10M32.00S,2021-10-23T04:06:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.82194480946123,49.754901960784316,1610612747,74,98,2021-10-23T04:06:09Z,5340000,-1.0,15.0,1,right,R. Westbrook driving Layup (13 PTS) (C. Anthony 1 AST),"[201566, 2546]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.5,Made,,,,,,,13.0,C. Anthony,2546.0,1.0,,,,,,,,,
538,PT10M15.00S,2021-10-23T04:06:22.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,31.586727989487514,30.637254901960787,1610612756,74,98,2021-10-23T04:06:36Z,5360000,97.0,244.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
539,PT10M14.00S,2021-10-23T04:06:23.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,74,98,2021-10-23T04:06:36Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,,
540,PT10M14.00S,2021-10-23T04:06:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,74,98,2021-10-23T04:06:26Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M12.00S,2021-10-23T04:06:41.0Z,4,REGULAR,foul,personal,[],1629013,,,1610612747,74,98,2021-10-23T04:06:48Z,5390000,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 200765]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Rondo,200765.0,,,
543,PT10M01.00S,2021-10-23T04:07:03.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,94.53022339027595,49.01960784313726,1610612747,76,98,2021-10-23T04:07:07Z,5410000,-5.0,-1.0,1,right,L. James cutting DUNK (20 PTS) (R. Rondo 3 AST),"[2544, 200765]",1610612747.0,LAL,cutting,,,James,L. James,,,,,0.5,Made,,,,,,,20.0,R. Rondo,200765.0,3.0,,,,,,,,,
545,PT09M39.00S,2021-10-23T04:07:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627846,11.613009198423129,50.0,1610612756,76,98,2021-10-23T04:07:29Z,5430000,0.0,57.0,1,left,MISS A. Nader driving floating Shot,[1627846],1610612756.0,PHX,driving floating,,,Nader,A. Nader,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,,
546,PT09M37.00S,2021-10-23T04:07:27.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,76,98,2021-10-23T04:07:29Z,5440000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,545.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
547,PT09M29.00S,2021-10-23T04:07:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.47897503285151,45.34313725490197,1610612747,76,98,2021-10-23T04:07:40Z,5450000,-23.0,9.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
