actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
547,PT08M50.00S,2021-11-11T05:12:34.9Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,93,92,2021-11-11T05:12:35Z,5450000,,,0,,B. Adebayo Free Throw 2 of 2 (22 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
548,PT08M36.00S,2021-11-11T05:12:50.3Z,4,REGULAR,2pt,Jump Shot,[],201566,22.651116951379763,34.55882352941177,1610612747,93,92,2021-11-11T05:13:00Z,5460000,77.0,160.0,1,left,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.8,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M33.00S,2021-11-11T05:12:53.1Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,93,92,2021-11-11T05:12:53Z,5470000,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,548.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
550,PT08M21.00S,2021-11-11T05:13:04.6Z,4,REGULAR,3pt,Jump Shot,[],1629639,73.11103810775296,18.627450980392155,1610612748,93,95,2021-11-11T05:13:11Z,5480000,-157.0,200.0,1,right,T. Herro 25' 3PT  (23 PTS) (K. Lowry 10 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.44,Made,,,,,,,,,,23.0,,,,K. Lowry,200768.0,10.0,,,
552,PT08M20.00S,2021-11-11T05:13:13.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,93,95,2021-11-11T05:13:13Z,5500000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M06.00S,2021-11-11T05:16:51.7Z,4,REGULAR,2pt,Jump Shot,[],203076,5.831143232588701,77.45098039215686,1610612747,93,95,2021-11-11T05:16:56Z,5510000,-137.0,2.0,1,left,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,13.73,Missed,,,,,,,,,,,,,,,,,,,
555,PT08M02.00S,2021-11-11T05:16:55.7Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,93,95,2021-11-11T05:16:56Z,5520000,,,0,,P. Tucker REBOUND (Off:1 Def:8),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,554.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
556,PT07M56.00S,2021-11-11T05:17:08.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203145,,,1610612748,93,95,2021-11-11T05:17:21Z,5530000,,,0,,K. Bazemore personal FOUL (3 PF) (Tucker 2 FT),"[203145, 200782]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,202037.0,3.0,0.0,Tucker,200782.0,,,,,,,,,,
558,PT07M56.00S,2021-11-11T05:17:34.8Z,4,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,93,96,2021-11-11T05:17:34Z,5550000,,,0,,P. Tucker Free Throw 1 of 2 (5 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
559,PT07M56.00S,2021-11-11T05:17:51.4Z,4,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,93,97,2021-11-11T05:17:51Z,5560000,,,0,,P. Tucker Free Throw 2 of 2 (6 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
560,PT07M47.00S,2021-11-11T05:18:07.2Z,4,REGULAR,foul,offensive,['inpenalty'],203076,,,1610612747,93,97,2021-11-11T05:18:29Z,5570000,,,0,,A. Davis charge offensive FOUL (2 PF),"[203076, 200782]",1610612747.0,LAL,charge,,,Davis,A. Davis,,,,,,,,,,,201639.0,2.0,0.0,Tucker,200782.0,,,,,,,,,,
562,PT07M47.00S,2021-11-11T05:18:07.2Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,93,97,2021-11-11T05:18:29Z,5590000,,,0,,A. Davis offensive foul TURNOVER (4 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,201639.0,,,,,,4.0,,,,,,,,
563,PT07M47.00S,2021-11-11T05:18:17.8Z,4,REGULAR,substitution,out,[],203145,,,1610612748,93,97,2021-11-11T05:18:25Z,5600000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M47.00S,2021-11-11T05:18:17.8Z,4,REGULAR,substitution,in,[],1628370,,,1610612748,93,97,2021-11-11T05:18:25Z,5610000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M33.00S,2021-11-11T05:19:07.2Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628370,,,1610612748,93,97,2021-11-11T05:19:15Z,5620000,,,0,,M. Monk shooting personal FOUL (3 PF) (Lowry 3 FT),"[1628370, 200768]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,202037.0,3.0,0.0,Lowry,200768.0,,,,,,,,,,
567,PT07M33.00S,2021-11-11T05:19:24.1Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],200768,,,1610612748,93,98,2021-11-11T05:24:47Z,5645000,,,0,,K. Lowry Free Throw 1 of 3 (14 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
568,PT07M33.00S,2021-11-11T05:19:24.1Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],200768,,,1610612748,93,99,2021-11-11T05:24:47Z,5652500,,,0,,K. Lowry Free Throw 2 of 3 (15 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
571,PT07M33.00S,2021-11-11T05:19:24.1Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],200768,,,1610612748,93,100,2021-11-11T05:24:47Z,5656250,,,0,,K. Lowry Free Throw 3 of 3 (16 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
569,PT07M33.00S,2021-11-11T05:19:46.6Z,4,REGULAR,substitution,out,[],201961,,,1610612747,93,100,2021-11-11T05:24:47Z,5660000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M33.00S,2021-11-11T05:19:46.6Z,4,REGULAR,substitution,in,[],2546,,,1610612747,93,100,2021-11-11T05:24:47Z,5670000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M18.00S,2021-11-11T05:20:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202340,11.218791064388967,43.627450980392155,1610612747,93,100,2021-11-11T05:23:03Z,5675000,32.0,53.0,1,left,MISS A. Bradley 6' driving floating Shot - blocked,"[202340, 1629130]",1610612747.0,LAL,driving floating,,,Bradley,A. Bradley,,,,,6.19,Missed,,,,,,,,,,,,,,,,,Robinson,1629130.0,
573,PT07M18.00S,2021-11-11T05:20:26.2Z,4,REGULAR,block,,[],1629130,,,1610612747,93,100,2021-11-11T05:20:30Z,5677500,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M16.00S,2021-11-11T05:20:28.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,93,100,2021-11-11T05:23:11Z,5678750,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,,
575,PT07M16.00S,2021-11-11T05:20:32.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,93,100,2021-11-11T05:20:32Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M09.00S,2021-11-11T05:20:46.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,17.263469119579497,39.21568627450981,1610612747,93,100,2021-11-11T05:27:30Z,5730000,54.0,110.0,1,left,MISS A. Davis 12' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,12.23,Missed,,,,,,,,,,,,,,,,,,,
577,PT07M06.00S,2021-11-11T05:20:49.2Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,93,100,2021-11-11T05:20:53Z,5740000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
578,PT06M58.00S,2021-11-11T05:20:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,85.98883048620237,51.71568627450981,1610612748,93,100,2021-11-11T05:21:04Z,5750000,9.0,79.0,1,right,MISS B. Adebayo 7' turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,7.97,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M54.00S,2021-11-11T05:21:00.8Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,93,100,2021-11-11T05:21:00Z,5760000,,,0,,P. Tucker REBOUND (Off:2 Def:8),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,578.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
580,PT06M54.00S,2021-11-11T05:21:00.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,94.40999984741211,50.0,1610612748,93,102,2021-11-11T05:21:00Z,5770000,0.0,0.0,1,right,P. Tucker tip Layup (8 PTS),[200782],1610612748.0,MIA,tip,,,Tucker,P. Tucker,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,,,,
581,PT06M44.00S,2021-11-11T05:21:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,11.48160315374507,53.18627450980392,1610612747,93,102,2021-11-11T05:21:17Z,5780000,-16.0,55.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,5.76,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M41.00S,2021-11-11T05:21:14.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,93,102,2021-11-11T05:21:14Z,5790000,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,581.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
583,PT06M32.00S,2021-11-11T05:21:24.3Z,4,REGULAR,turnover,out-of-bounds,[],200782,,,1610612748,93,102,2021-11-11T05:21:30Z,5800000,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (2 TO),[200782],1610612748.0,MIA,bad pass,,,Tucker,P. Tucker,,,,,,,,,,,201639.0,,,,,,2.0,,,,,,,,
584,PT06M25.00S,2021-11-11T05:21:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,8.065045992115643,53.431372549019606,1610612747,95,102,2021-11-11T05:22:34Z,5810000,-17.0,23.0,1,left,A. Davis alley-oop Layup (22 PTS) (R. Westbrook 10 AST),"[203076, 201566]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,2.9,Made,,,,,,,,,,22.0,,,,R. Westbrook,201566.0,10.0,,,
586,PT06M24.00S,2021-11-11T05:21:54.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,102,2021-11-11T05:21:54Z,5830000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M02.00S,2021-11-11T05:25:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.37647831800263,49.26470588235294,1610612748,95,102,2021-11-11T05:25:35Z,5840000,-4.0,29.0,1,right,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
588,PT06M00.00S,2021-11-11T05:25:33.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,95,102,2021-11-11T05:25:33Z,5850000,,,0,,A. Davis REBOUND (Off:4 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,587.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
589,PT05M51.00S,2021-11-11T05:25:42.8Z,4,REGULAR,3pt,Jump Shot,[],203076,28.827201051248352,82.1078431372549,1610612747,95,102,2021-11-11T05:25:47Z,5860000,-161.0,218.0,1,left,MISS A. Davis 27' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
590,PT05M48.00S,2021-11-11T05:25:45.8Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,95,102,2021-11-11T05:25:47Z,5870000,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,589.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
591,PT05M40.00S,2021-11-11T05:25:54.3Z,4,REGULAR,3pt,Jump Shot,[],200768,93.61038107752957,4.901960784313729,1610612748,95,102,2021-11-11T05:25:57Z,5880000,-225.0,8.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
592,PT05M39.00S,2021-11-11T05:25:55.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,95,102,2021-11-11T05:25:57Z,5890000,,,0,,R. Westbrook REBOUND (Off:1 Def:10),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,591.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
593,PT05M39.00S,2021-11-11T05:26:01.3Z,4,REGULAR,foul,personal,[],200782,,,1610612747,95,102,2021-11-11T05:26:08Z,5900000,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 201566]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,201639.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,
595,PT05M25.00S,2021-11-11T05:26:21.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,17.000657030223394,40.68627450980392,1610612747,97,102,2021-11-11T05:26:25Z,5920000,47.0,107.0,1,left,C. Anthony 11' pullup Jump Shot (9 PTS) (R. Westbrook 11 AST),"[2546, 201566]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,11.7,Made,,,,,,,,,,9.0,,,,R. Westbrook,201566.0,11.0,,,
597,PT05M10.00S,2021-11-11T05:26:37.3Z,4,REGULAR,2pt,Jump Shot,[],1629639,86.90867279894876,81.61764705882354,1610612748,97,104,2021-11-11T05:26:41Z,5940000,158.0,71.0,1,right,T. Herro 17' pullup Jump Shot (25 PTS) (B. Adebayo 4 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,17.31,Made,,,,,,,,,,25.0,,,,B. Adebayo,1628389.0,4.0,,,
599,PT04M48.00S,2021-11-11T05:26:59.0Z,4,REGULAR,2pt,Jump Shot,[],2546,13.584099868593952,31.617647058823522,1610612747,97,104,2021-11-11T05:27:02Z,5960000,92.0,75.0,1,left,MISS C. Anthony 11' step back Shot,[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,11.87,Missed,,,,,,,,,,,,,,,,,,,
600,PT04M45.00S,2021-11-11T05:27:02.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,97,104,2021-11-11T05:27:02Z,5970000,,,0,,K. Lowry REBOUND (Off:0 Def:6),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,599.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
602,PT04M45.00S,2021-11-11T05:27:09.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612748,97,104,2021-11-11T05:27:18Z,5990000,,,0,,A. Bradley shooting personal FOUL (1 PF) (Adebayo 2 FT),"[202340, 1628389]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,201639.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,
604,PT04M45.00S,2021-11-11T05:27:33.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,97,105,2021-11-11T05:27:33Z,6010000,,,0,,B. Adebayo Free Throw 1 of 2 (23 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,23.0,,,,,,,,,
605,PT04M45.00S,2021-11-11T05:27:50.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,97,106,2021-11-11T05:27:50Z,6020000,,,0,,B. Adebayo Free Throw 2 of 2 (24 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,24.0,,,,,,,,,
606,PT04M45.00S,2021-11-11T05:28:01.4Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612747,97,106,2021-11-11T05:28:20Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M36.00S,2021-11-11T05:28:22.8Z,4,REGULAR,2pt,Jump Shot,[],2546,29.48423127463863,34.31372549019608,1610612747,99,106,2021-11-11T05:28:56Z,6040000,78.0,225.0,1,left,C. Anthony 23' Jump Shot (11 PTS) (R. Westbrook 12 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.8,Made,,,,,,,,,,11.0,,,,R. Westbrook,201566.0,12.0,,,
609,PT04M07.00S,2021-11-11T05:28:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.2161629434954,44.607843137254896,1610612748,99,106,2021-11-11T05:29:29Z,6060000,-27.0,11.0,1,right,MISS D. Robinson cutting Layup,[1629130],1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,,
610,PT04M05.00S,2021-11-11T05:28:54.6Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,99,106,2021-11-11T05:29:29Z,6070000,,,0,,M. Monk REBOUND (Off:0 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,609.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
611,PT03M51.00S,2021-11-11T05:29:07.2Z,4,REGULAR,3pt,Jump Shot,[],1628370,31.718134034165573,14.215686274509807,1610612747,102,106,2021-11-11T05:29:14Z,6080000,179.0,246.0,1,left,M. Monk 30' 3PT  (21 PTS) (R. Westbrook 13 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,30.39,Made,,,,,,,,,,21.0,,,,R. Westbrook,201566.0,13.0,,,
613,PT03M51.00S,2021-11-11T05:29:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,102,106,2021-11-11T05:29:14Z,6100000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M39.00S,2021-11-11T05:30:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,93.08475689881735,48.529411764705884,1610612748,102,108,2021-11-11T05:30:57Z,6110000,-7.0,13.0,1,right,K. Lowry driving Layup (18 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,1.45,Made,,,,,,,,,,18.0,,,,,,,,,
615,PT03M24.00S,2021-11-11T05:31:13.0Z,4,REGULAR,foul,personal,[],200782,,,1610612747,102,108,2021-11-11T05:31:44Z,6120000,,,0,,P. Tucker personal FOUL (3 PF),"[200782, 203076]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,201245.0,3.0,0.0,Davis,203076.0,,,,,,,,,,
617,PT03M12.00S,2021-11-11T05:32:02.0Z,4,REGULAR,3pt,Jump Shot,[],202340,31.32391590013141,30.392156862745097,1610612747,105,108,2021-11-11T05:32:07Z,6140000,98.0,242.0,1,left,A. Bradley 26' 3PT pullup bank (17 PTS) (C. Anthony 1 AST),"[202340, 2546]",1610612747.0,LAL,pullup bank,,,Bradley,A. Bradley,,,,,26.1,Made,,,,,,,,,,17.0,,,,C. Anthony,2546.0,1.0,,,
619,PT02M54.00S,2021-11-11T05:32:19.3Z,4,REGULAR,3pt,Jump Shot,[],200768,67.19776609724047,47.30392156862745,1610612748,105,108,2021-11-11T05:35:36Z,6160000,-13.0,256.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
620,PT02M50.00S,2021-11-11T05:32:23.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,105,108,2021-11-11T05:32:28Z,6170000,,,0,,A. Davis REBOUND (Off:4 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,619.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
621,PT02M46.00S,2021-11-11T05:32:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.459264126149804,51.22549019607843,1610612747,107,108,2021-11-11T05:33:12Z,6180000,-6.0,27.0,1,left,R. Westbrook driving reverse Layup (21 PTS),[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,2.77,Made,,,,,,,,,,21.0,,,,,,,,,
622,PT02M32.00S,2021-11-11T05:32:41.2Z,4,REGULAR,2pt,Jump Shot,[],1629639,88.61695137976346,80.63725490196079,1610612748,107,108,2021-11-11T05:32:45Z,6190000,153.0,55.0,1,right,MISS T. Herro 16' pullup Shot - blocked,"[1629639, 1628370]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,16.26,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0,
623,PT02M32.00S,2021-11-11T05:32:41.2Z,4,REGULAR,block,,[],1628370,,,1610612748,107,108,2021-11-11T05:32:44Z,6200000,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M29.00S,2021-11-11T05:32:44.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,107,108,2021-11-11T05:32:45Z,6210000,,,0,,A. Davis REBOUND (Off:4 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,622.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
625,PT02M26.00S,2021-11-11T05:32:47.1Z,4,REGULAR,3pt,Jump Shot,[],1628370,26.856110381077528,87.74509803921569,1610612747,107,108,2021-11-11T05:32:55Z,6220000,-189.0,200.0,1,left,MISS M. Monk 27' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
626,PT02M23.00S,2021-11-11T05:32:50.1Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,107,108,2021-11-11T05:32:55Z,6230000,,,0,,D. Robinson REBOUND (Off:1 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,625.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
627,PT02M15.00S,2021-11-11T05:33:01.2Z,4,REGULAR,foul,offensive,[],1628389,,,1610612748,107,108,2021-11-11T05:33:09Z,6240000,,,0,,B. Adebayo charge offensive FOUL (4 PF),"[1628389, 201566]",1610612748.0,MIA,charge,,,Adebayo,B. Adebayo,,,,,,,,,,,201245.0,4.0,0.0,Westbrook,201566.0,,,,,,,,,,
629,PT02M15.00S,2021-11-11T05:33:01.2Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,107,108,2021-11-11T05:33:01Z,6260000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,201245.0,,,,,,3.0,,,,,,,,
630,PT02M01.00S,2021-11-11T05:33:37.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201566,32.50657030223391,34.55882352941177,1610612747,107,108,2021-11-11T05:33:45Z,6270000,77.0,253.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
631,PT01M57.00S,2021-11-11T05:33:41.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,107,108,2021-11-11T05:33:45Z,6280000,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,630.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
632,PT01M38.00S,2021-11-11T05:34:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,90.98226018396846,50.0,1610612748,107,108,2021-11-11T05:34:08Z,6290000,0.0,32.0,1,right,MISS K. Lowry Layup,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
633,PT01M38.00S,2021-11-11T05:34:01.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,107,108,2021-11-11T05:34:08Z,6300000,,,0,,A. Davis REBOUND (Off:4 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,632.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
634,PT01M38.00S,2021-11-11T05:34:06.2Z,4,REGULAR,foul,personal,[],200782,,,1610612747,107,108,2021-11-11T05:34:11Z,6310000,,,0,,P. Tucker personal FOUL (4 PF),"[200782, 203076]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,201245.0,4.0,0.0,Davis,203076.0,,,,,,,,,,
636,PT01M23.00S,2021-11-11T05:34:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612747,107,108,2021-11-11T05:34:46Z,6330000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Monk 2 FT),"[1629130, 1628370]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,201639.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,
638,PT01M23.00S,2021-11-11T05:35:13.1Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,108,108,2021-11-11T05:35:32Z,6350000,,,0,,M. Monk Free Throw 1 of 2 (22 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
