actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
453,PT06M18.00S,2021-11-01T04:08:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.962549277266746,49.754901960784316,1610612747,63,44,2021-11-01T04:08:16Z,4490000,1.0,4.0,1,left,L. James Layup (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,0.37,Made,,,,,,,,,,14.0,,,,,,,,
454,PT05M50.00S,2021-11-01T04:08:39.9Z,3,REGULAR,turnover,lost ball,[],1630256,,,1610612745,63,44,2021-11-01T04:08:44Z,4500000,,,0,,J. Tate lost ball TURNOVER (3 TO),"[1630256, 2544]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,3.0,James,2544.0,,,,,,,,,,,,,,
455,PT05M50.00S,2021-11-01T04:08:39.9Z,3,REGULAR,steal,,[],2544,,,1610612747,63,44,2021-11-01T04:08:41Z,4510000,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M38.00S,2021-11-01T04:08:52.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203145,19.760183968462556,29.411764705882348,1610612747,65,44,2021-11-01T04:08:56Z,4520000,103.0,133.0,1,left,K. Bazemore 16' pullup Jump Shot (9 PTS),[203145],1610612747.0,LAL,pullup,,,Bazemore,K. Bazemore,,,,,16.83,Made,,,,,,,,,,9.0,,,,,,,,
457,PT05M11.00S,2021-11-01T04:09:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.59198423127464,54.16666666666667,1610612745,65,44,2021-11-01T04:16:14Z,4530000,21.0,252.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
458,PT05M11.00S,2021-11-01T04:09:19.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,65,44,2021-11-01T04:10:12Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,
459,PT05M11.00S,2021-11-01T04:09:25.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,65,44,2021-11-01T04:09:33Z,4550000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,,,,
460,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,out,[],201566,,,1610612747,65,44,2021-11-01T04:09:45Z,4560000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,out,[],1630256,,,1610612747,65,44,2021-11-01T04:09:45Z,4570000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,out,[],1628464,,,1610612747,65,44,2021-11-01T04:09:45Z,4580000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612747,65,44,2021-11-01T04:09:45Z,4590000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,in,[],1628370,,,1610612747,65,44,2021-11-01T04:09:45Z,4600000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,in,[],1628021,,,1610612747,65,44,2021-11-01T04:09:45Z,4610000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,in,[],1630578,,,1610612747,65,44,2021-11-01T04:09:45Z,4620000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M11.00S,2021-11-01T04:09:31.0Z,3,REGULAR,substitution,in,[],201569,,,1610612747,65,44,2021-11-01T04:09:45Z,4630000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M55.00S,2021-11-01T04:10:05.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203076,14.37253613666229,76.7156862745098,1610612747,65,44,2021-11-01T04:10:14Z,4640000,-134.0,83.0,1,left,MISS A. Davis 15' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,15.71,Missed,,,,,,,,,,,,,,,,,,
469,PT04M53.00S,2021-11-01T04:10:07.7Z,3,REGULAR,rebound,defensive,[],1628021,,,1610612745,65,44,2021-11-01T04:10:14Z,4650000,,,0,,D. Nwaba REBOUND (Off:0 Def:4),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,468.0,,,,,,,,,,4.0,4.0,0.0,,,,,
470,PT04M45.00S,2021-11-01T04:10:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.7233902759527,50.0,1610612745,65,44,2021-11-01T04:10:22Z,4660000,0.0,251.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
471,PT04M40.00S,2021-11-01T04:10:21.0Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,65,44,2021-11-01T04:10:21Z,4670000,,,0,,K. Porter Jr. REBOUND (Off:4 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,470.0,,,,,,,,,,7.0,3.0,4.0,,,,,
472,PT04M35.00S,2021-11-01T04:10:26.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,89.14257555847568,50.49019607843137,1610612745,65,46,2021-11-01T04:10:33Z,4680000,2.0,50.0,1,right,A. Sengun turnaround bank Hook (7 PTS),[1630578],1610612745.0,HOU,turnaround bank,,,Sengun,A. Sengun,,,,,4.97,Made,,,,,,,,,,7.0,,,,,,,,
473,PT04M28.00S,2021-11-01T04:10:33.4Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,65,46,2021-11-01T04:10:36Z,4690000,,,0,,L. James lost ball TURNOVER (1 TO),"[2544, 1630578]",1610612747.0,LAL,,,,James,L. James,,,,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,,,,
474,PT04M28.00S,2021-11-01T04:10:33.4Z,3,REGULAR,steal,,[],1630578,,,1610612745,65,46,2021-11-01T04:10:35Z,4700000,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M24.00S,2021-11-01T04:10:37.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629645,73.76806833114324,87.74509803921569,1610612745,65,49,2021-11-01T04:10:44Z,4710000,189.0,194.0,1,right,K. Porter Jr. 27' 3PT running pullup (11 PTS) (E. Gordon 2 AST),"[1629645, 201569]",1610612745.0,HOU,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.07,Made,,,,,,,,,,11.0,,,,E. Gordon,201569.0,2.0,,
477,PT04M02.00S,2021-11-01T04:10:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,9.510512483574246,43.872549019607845,1610612747,67,49,2021-11-01T04:11:03Z,4730000,31.0,37.0,1,left,A. Davis turnaround Jump Shot (10 PTS),[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,4.79,Made,,,,,,,,,,10.0,,,,,,,,
478,PT03M46.00S,2021-11-01T04:11:15.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,85.06898817345598,48.0392156862745,1610612745,67,49,2021-11-01T04:11:24Z,4740000,-10.0,88.0,1,right,MISS A. Sengun 8' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,
479,PT03M43.00S,2021-11-01T04:11:18.4Z,3,REGULAR,rebound,defensive,[],202340,,,1610612747,67,49,2021-11-01T04:11:18Z,4750000,,,0,,A. Bradley REBOUND (Off:0 Def:3),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,478.0,,,,,,,,,,3.0,3.0,0.0,,,,,
480,PT03M33.00S,2021-11-01T04:11:27.7Z,3,REGULAR,3pt,Jump Shot,[],203076,33.55781865965835,46.32352941176471,1610612747,67,49,2021-11-01T04:11:32Z,4760000,18.0,263.0,1,left,MISS A. Davis 26' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
481,PT03M30.00S,2021-11-01T04:11:30.7Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,67,49,2021-11-01T04:11:32Z,4770000,,,0,,K. Porter Jr. REBOUND (Off:4 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,480.0,,,,,,,,,,8.0,4.0,4.0,,,,,
482,PT03M24.00S,2021-11-01T04:11:40.4Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,67,49,2021-11-01T04:11:45Z,4780000,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (5 TO),[1629645],1610612745.0,HOU,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,5.0,,,1627524.0,,,,,,,,,,,,,
483,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,out,[],203145,,,1610612747,67,49,2021-11-01T04:12:00Z,4790000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,out,[],202340,,,1610612747,67,49,2021-11-01T04:12:00Z,4800000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,out,[],1629645,,,1610612747,67,49,2021-11-01T04:12:00Z,4810000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,67,49,2021-11-01T04:12:00Z,4820000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,67,49,2021-11-01T04:12:00Z,4830000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M24.00S,2021-11-01T04:11:43.5Z,3,REGULAR,substitution,in,[],201571,,,1610612747,67,49,2021-11-01T04:12:00Z,4840000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M13.00S,2021-11-01T04:12:12.8Z,3,REGULAR,foul,personal,[],1626174,,,1610612747,67,49,2021-11-01T04:12:20Z,4850000,,,0,,C. Wood personal FOUL (2 PF),"[1626174, 2544]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,1627524.0,2.0,0.0,James,2544.0,,,,,,,,,
491,PT03M13.00S,2021-11-01T04:12:18.9Z,3,REGULAR,substitution,out,[],2544,,,1610612747,67,49,2021-11-01T04:12:25Z,4870000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M13.00S,2021-11-01T04:12:18.9Z,3,REGULAR,substitution,in,[],201566,,,1610612747,67,49,2021-11-01T04:12:25Z,4880000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M59.00S,2021-11-01T04:13:05.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,67,49,2021-11-01T04:13:11Z,4890000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
530,PT02M59.00S,2021-11-01T04:13:18.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,67,49,2021-11-01T04:20:06Z,4895000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M44.00S,2021-11-01T04:13:30.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,79.94415243101183,65.68627450980392,1610612745,67,49,2021-11-01T04:13:36Z,4900000,78.0,136.0,1,right,MISS A. Sengun 15' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,15.7,Missed,,,,,,,,,,,,,,,,,,
495,PT02M40.00S,2021-11-01T04:13:34.4Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,67,49,2021-11-01T04:13:36Z,4910000,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,494.0,,,,,,,,,,1.0,1.0,0.0,,,,,
496,PT02M26.00S,2021-11-01T04:13:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.568331143232584,48.774509803921575,1610612747,67,49,2021-11-01T04:20:53Z,4920000,6.0,0.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,
497,PT02M23.00S,2021-11-01T04:13:51.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,67,49,2021-11-01T04:13:59Z,4930000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,496.0,,,,,,,,,,4.0,3.0,1.0,,,,,
498,PT02M18.00S,2021-11-01T04:13:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628021,93.08475689881735,52.205882352941174,1610612745,67,49,2021-11-01T04:14:06Z,4940000,11.0,13.0,1,right,MISS D. Nwaba running Layup,[1628021],1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
499,PT02M16.00S,2021-11-01T04:13:57.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,67,49,2021-11-01T04:14:06Z,4950000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,498.0,,,,,,,,,,5.0,4.0,1.0,,,,,
500,PT02M15.00S,2021-11-01T04:13:58.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,5.305519053876466,50.98039215686275,1610612747,69,49,2021-11-01T04:14:11Z,4960000,-5.0,-3.0,1,left,A. Davis running DUNK (12 PTS) (R. Westbrook 6 AST),"[203076, 201566]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,0.55,Made,,,,,,,,,,12.0,,,,R. Westbrook,201566.0,6.0,,
502,PT01M54.00S,2021-11-01T04:14:20.5Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,69,49,2021-11-01T04:14:25Z,4980000,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 2546]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,3.0,Anthony,2546.0,,,,,,,,,,,,,,
503,PT01M54.00S,2021-11-01T04:14:20.5Z,3,REGULAR,steal,,[],2546,,,1610612747,69,49,2021-11-01T04:14:22Z,4990000,,,0,,C. Anthony STEAL (2 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M47.00S,2021-11-01T04:14:27.5Z,3,REGULAR,foul,personal,['3freethrow'],1630578,,,1610612747,69,49,2021-11-01T04:14:35Z,5000000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Anthony 3 FT),"[1630578, 2546]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,1627524.0,2.0,0.0,Anthony,2546.0,,,,,,,,,
506,PT01M47.00S,2021-11-01T04:15:14.0Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],2546,,,1610612747,69,49,2021-11-01T04:15:14Z,5020000,,,0,,MISS C. Anthony Free Throw 1 of 3,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,
507,PT01M47.00S,2021-11-01T04:15:14.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,69,49,2021-11-01T04:15:14Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,,,
508,PT01M47.00S,2021-11-01T04:15:29.6Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],2546,,,1610612747,70,49,2021-11-01T04:15:29Z,5040000,,,0,,C. Anthony Free Throw 2 of 3 (15 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
509,PT01M47.00S,2021-11-01T04:15:31.9Z,3,REGULAR,substitution,out,[],203076,,,1610612747,70,49,2021-11-01T04:15:36Z,5050000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M47.00S,2021-11-01T04:15:31.9Z,3,REGULAR,substitution,in,[],201599,,,1610612747,70,49,2021-11-01T04:15:36Z,5060000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M47.00S,2021-11-01T04:15:50.6Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],2546,,,1610612747,71,49,2021-11-01T04:15:50Z,5070000,,,0,,C. Anthony Free Throw 3 of 3 (16 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
512,PT01M38.00S,2021-11-01T04:16:06.8Z,3,REGULAR,foul,personal,['2freethrow'],201599,,,1610612745,71,49,2021-11-01T04:16:13Z,5080000,,,0,,D. Jordan shooting personal FOUL (3 PF) (Wood 2 FT),"[201599, 1626174]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,2004.0,3.0,0.0,Wood,1626174.0,,,,,,,,,
514,PT01M38.00S,2021-11-01T04:16:28.3Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,71,49,2021-11-01T04:16:48Z,5100000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT01M38.00S,2021-11-01T04:16:28.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,71,49,2021-11-01T04:16:48Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
516,PT01M38.00S,2021-11-01T04:16:28.3Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,71,49,2021-11-01T04:16:48Z,5120000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT01M35.00S,2021-11-01T04:16:31.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,71,49,2021-11-01T04:16:48Z,5130000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,516.0,,,,,,,,,,3.0,2.0,1.0,,,,,
518,PT01M25.00S,2021-11-01T04:16:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.225361366622863,52.450980392156865,1610612747,73,49,2021-11-01T04:16:59Z,5140000,-12.0,6.0,1,left,R. Westbrook driving Layup (14 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.37,Made,,,,,,,,,,14.0,,,,,,,,
520,PT01M06.00S,2021-11-01T04:17:12.8Z,3,REGULAR,3pt,Jump Shot,[],201569,71.92838370565046,20.34313725490196,1610612745,73,52,2021-11-01T04:17:21Z,5160000,-148.0,211.0,1,right,E. Gordon 25' 3PT  (10 PTS) (A. Sengun 1 AST),"[201569, 1630578]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.82,Made,,,,,,,,,,10.0,,,,A. Sengun,1630578.0,1.0,,
522,PT00M51.20S,2021-11-01T04:17:28.6Z,3,REGULAR,2pt,Jump Shot,[],201566,11.875821287779246,84.31372549019608,1610612747,75,52,2021-11-01T04:23:37Z,5180000,-172.0,59.0,1,left,R. Westbrook 18' bank Jump Shot (16 PTS) (D. Jordan 2 AST),"[201566, 201599]",1610612747.0,LAL,bank,,,Westbrook,R. Westbrook,,,,,18.15,Made,,,,,,,,,,16.0,,,,D. Jordan,201599.0,2.0,,
524,PT00M41.00S,2021-11-01T04:17:41.2Z,3,REGULAR,3pt,Jump Shot,[],201569,67.32917214191853,63.72549019607843,1610612745,75,52,2021-11-01T04:17:45Z,5200000,69.0,255.0,1,right,MISS E. Gordon 26' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
525,PT00M38.20S,2021-11-01T04:17:44.0Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,75,52,2021-11-01T04:17:45Z,5210000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,524.0,,,,,,,,,,2.0,2.0,0.0,,,,,
526,PT00M32.10S,2021-11-01T04:17:49.9Z,3,REGULAR,3pt,Jump Shot,[],201566,27.11892247043363,20.34313725490196,1610612747,75,52,2021-11-01T04:17:56Z,5220000,148.0,202.0,1,left,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
527,PT00M28.70S,2021-11-01T04:17:53.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,75,52,2021-11-01T04:17:56Z,5230000,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,526.0,,,,,,,,,,5.0,4.0,1.0,,,,,
528,PT00M17.20S,2021-11-01T04:18:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,89.6681997371879,54.90196078431372,1610612745,75,54,2021-11-01T04:18:09Z,5240000,25.0,45.0,1,right,C. Wood driving floating Jump Shot (12 PTS),[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,5.09,Made,,,,,,,,,,12.0,,,,,,,,
529,PT00M00.00S,2021-11-01T04:18:30.9Z,3,REGULAR,period,end,[],0,,,1610612747,75,54,2021-11-01T04:18:30Z,5250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-11-01T04:20:33.9Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612747,75,54,2021-11-01T04:21:09Z,5260000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-11-01T04:20:33.9Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612747,75,54,2021-11-01T04:21:09Z,5270000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-11-01T04:20:33.9Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,75,54,2021-11-01T04:21:09Z,5280000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-11-01T04:20:33.9Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612747,75,54,2021-11-01T04:21:09Z,5290000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2021-11-01T04:21:19.3Z,4,REGULAR,period,start,[],0,,,1610612745,75,54,2021-11-01T04:21:19Z,5300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M46.00S,2021-11-01T04:21:33.2Z,4,REGULAR,3pt,Jump Shot,[],201571,71.53416557161628,23.774509803921575,1610612745,75,54,2021-11-01T04:21:37Z,5310000,-131.0,215.0,1,right,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
537,PT11M42.00S,2021-11-01T04:21:37.2Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,75,54,2021-11-01T04:21:37Z,5320000,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,536.0,,,,,,,,,,2.0,2.0,0.0,,,,,
538,PT11M30.00S,2021-11-01T04:21:48.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.225361366622863,50.98039215686275,1610612747,77,54,2021-11-01T04:21:52Z,5330000,-5.0,6.0,1,left,D. Jordan alley-oop DUNK (6 PTS) (L. James 7 AST),"[201599, 2544]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,0.77,Made,,,,,,,,,,6.0,,,,L. James,2544.0,7.0,,
540,PT11M16.00S,2021-11-01T04:22:01.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,75.47634691195795,16.42156862745098,1610612745,77,54,2021-11-01T04:22:07Z,5350000,-168.0,178.0,1,right,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
