actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
540,PT09M32.00S,2021-11-05T04:22:45.6Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612747,84,78,2021-11-05T04:22:45Z,5360000,,,0,,MISS T. Jerome technical Free Throw 1 of 1,[1629660],1610612760.0,OKC,technical,,,Jerome,T. Jerome,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT09M32.00S,2021-11-05T04:22:45.6Z,4,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612747,84,78,2021-11-05T04:22:45Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,
542,PT09M17.00S,2021-11-05T04:23:11.3Z,4,REGULAR,2pt,Jump Shot,[],203076,18.05190538764782,72.79411764705883,1610612747,84,78,2021-11-05T04:23:17Z,5380000,-114.0,117.0,1,left,MISS A. Davis 16' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,16.35,Missed,,,,,,,,,,,,,,,,,,
543,PT09M15.00S,2021-11-05T04:23:13.3Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,84,78,2021-11-05T04:23:17Z,5390000,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,542.0,4.0,3.0,1.0,,,,,,,,,,,,,
544,PT09M08.00S,2021-11-05T04:23:20.8Z,4,REGULAR,3pt,Jump Shot,[],1629652,69.1688567674113,69.11764705882354,1610612760,84,78,2021-11-05T04:23:27Z,5400000,96.0,237.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
545,PT09M03.00S,2021-11-05T04:23:25.7Z,4,REGULAR,rebound,offensive,[],1630581,,,1610612760,84,78,2021-11-05T04:23:25Z,5410000,,,0,,J. Giddey REBOUND (Off:3 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,544.0,8.0,5.0,3.0,,,,,,,,,,,,,
546,PT09M01.00S,2021-11-05T04:23:28.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,69.95729303547964,23.774509803921575,1610612760,84,78,2021-11-05T04:23:32Z,5420000,-131.0,230.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
547,PT09M01.00S,2021-11-05T04:23:28.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,84,78,2021-11-05T04:23:32Z,5430000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,
548,PT09M01.00S,2021-11-05T04:23:32.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,84,78,2021-11-05T04:23:32Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M37.00S,2021-11-05T04:24:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630559,11.350197109067011,95.83333333333333,1610612747,84,78,2021-11-05T04:24:11Z,5450000,-229.0,54.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,
550,PT08M34.00S,2021-11-05T04:24:03.5Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,84,78,2021-11-05T04:24:11Z,5460000,,,0,,T. Jerome REBOUND (Off:0 Def:3),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,,,,,
551,PT08M28.00S,2021-11-05T04:24:13.4Z,4,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,84,78,2021-11-05T04:24:17Z,5470000,,,0,,L. Dort lost ball out-of-bounds TURNOVER (3 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,,,,,,,,203177.0,3.0,,,,,,,,,,,
552,PT08M28.00S,2021-11-05T04:24:17.8Z,4,REGULAR,substitution,out,[],201566,,,1610612747,84,78,2021-11-05T04:24:25Z,5480000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M28.00S,2021-11-05T04:24:17.8Z,4,REGULAR,substitution,out,[],203076,,,1610612747,84,78,2021-11-05T04:24:25Z,5490000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M28.00S,2021-11-05T04:24:17.8Z,4,REGULAR,substitution,in,[],2730,,,1610612747,84,78,2021-11-05T04:24:25Z,5500000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M28.00S,2021-11-05T04:24:17.8Z,4,REGULAR,substitution,in,[],200765,,,1610612747,84,78,2021-11-05T04:24:25Z,5510000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M28.00S,2021-11-05T04:24:28.1Z,4,REGULAR,substitution,out,[],1630581,,,1610612747,84,78,2021-11-05T04:24:32Z,5520000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M28.00S,2021-11-05T04:24:28.1Z,4,REGULAR,substitution,in,[],1628983,,,1610612747,84,78,2021-11-05T04:24:32Z,5530000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M10.00S,2021-11-05T04:24:58.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,7.013797634691201,38.23529411764706,1610612747,84,78,2021-11-05T04:25:02Z,5540000,59.0,13.0,1,left,MISS M. Monk 6' fadeaway Shot,[1628370],1610612747.0,LAL,fadeaway,,,Monk,M. Monk,,,,,6.03,Missed,,,,,,,,,,,,,,,,,,
559,PT08M08.00S,2021-11-05T04:25:00.1Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,84,78,2021-11-05T04:25:02Z,5550000,,,0,,D. Favors REBOUND (Off:3 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,558.0,8.0,5.0,3.0,,,,,,,,,,,,,
560,PT08M03.00S,2021-11-05T04:25:08.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,84,78,2021-11-05T04:25:08Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M58.00S,2021-11-05T04:25:28.4Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612760,84,78,2021-11-05T04:25:33Z,5570000,,,0,,M. Monk shooting personal FOUL (2 PF) (Jerome 2 FT),"[1628370, 1629660]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,203177.0,,,,,,,2.0,0.0,Jerome,1629660.0,,
563,PT07M58.00S,2021-11-05T04:25:53.6Z,4,REGULAR,freethrow,1 of 2,[],1629660,,,1610612760,84,78,2021-11-05T04:25:53Z,5590000,,,0,,MISS T. Jerome Free Throw 1 of 2,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT07M58.00S,2021-11-05T04:25:53.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,84,78,2021-11-05T04:25:53Z,5600000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,
565,PT07M58.00S,2021-11-05T04:26:06.5Z,4,REGULAR,freethrow,2 of 2,[],1629660,,,1610612760,84,79,2021-11-05T04:26:06Z,5610000,,,0,,T. Jerome Free Throw 2 of 2 (14 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
566,PT07M48.00S,2021-11-05T04:26:23.7Z,4,REGULAR,foul,personal,[],1629026,,,1610612747,84,79,2021-11-05T04:26:37Z,5620000,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 2730]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Howard,2730.0,,
568,PT07M35.00S,2021-11-05T04:26:48.2Z,4,REGULAR,3pt,Jump Shot,[],200765,29.878449408672807,77.45098039215686,1610612747,84,79,2021-11-05T04:26:52Z,5640000,-137.0,228.0,1,left,MISS R. Rondo 26' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
569,PT07M32.00S,2021-11-05T04:26:51.2Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,84,79,2021-11-05T04:26:52Z,5650000,,,0,,K. Williams REBOUND (Off:1 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,568.0,5.0,4.0,1.0,,,,,,,,,,,,,
570,PT07M21.00S,2021-11-05T04:27:03.9Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612760,84,79,2021-11-05T04:27:11Z,5660000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Williams 2 FT),"[1630559, 1629026]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Williams,1629026.0,,
572,PT07M21.00S,2021-11-05T04:27:38.6Z,4,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,84,80,2021-11-05T04:28:11Z,5680000,,,0,,K. Williams Free Throw 1 of 2 (8 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
573,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,out,[],2546,,,1610612760,84,80,2021-11-05T04:28:05Z,5690000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,out,[],1628370,,,1610612760,84,80,2021-11-05T04:28:05Z,5700000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,84,80,2021-11-05T04:28:05Z,5710000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,in,[],202340,,,1610612760,84,80,2021-11-05T04:28:05Z,5720000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,in,[],203145,,,1610612760,84,80,2021-11-05T04:28:05Z,5730000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M21.00S,2021-11-05T04:27:42.2Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,84,80,2021-11-05T04:28:05Z,5740000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M21.00S,2021-11-05T04:27:38.6Z,4,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,84,80,2021-11-05T04:28:11Z,5750000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT07M18.00S,2021-11-05T04:27:41.6Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,84,80,2021-11-05T04:28:11Z,5760000,,,0,,D. Howard REBOUND (Off:0 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,579.0,4.0,4.0,0.0,,,,,,,,,,,,,
581,PT07M06.00S,2021-11-05T04:28:21.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200765,12.66425755584757,50.245098039215684,1610612747,84,80,2021-11-05T04:28:26Z,5770000,-1.0,67.0,1,left,MISS R. Rondo 6' floating Shot,[200765],1610612747.0,LAL,floating,,,Rondo,R. Rondo,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,
582,PT07M04.00S,2021-11-05T04:28:23.8Z,4,REGULAR,rebound,defensive,[],202324,,,1610612760,84,80,2021-11-05T04:28:29Z,5780000,,,0,,D. Favors REBOUND (Off:3 Def:6),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,581.0,9.0,6.0,3.0,,,,,,,,,,,,,
583,PT06M57.00S,2021-11-05T04:28:30.9Z,4,REGULAR,3pt,Jump Shot,[],1628983,78.23587385019711,92.8921568627451,1610612760,84,83,2021-11-05T04:28:36Z,5790000,214.0,152.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (20 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.3,Made,20.0,,,,,,,,,,,,,,,,,
584,PT06M56.00S,2021-11-05T04:28:39.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,83,2021-11-05T04:28:39Z,5800000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M56.00S,2021-11-05T04:31:17.4Z,4,REGULAR,substitution,out,[],2730,,,1610612747,84,83,2021-11-05T04:31:34Z,5810000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M56.00S,2021-11-05T04:31:17.4Z,4,REGULAR,substitution,in,[],203076,,,1610612747,84,83,2021-11-05T04:31:34Z,5820000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M31.00S,2021-11-05T04:31:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200765,8.722076215505908,54.16666666666667,1610612747,84,83,2021-11-05T04:31:58Z,5830000,-21.0,29.0,1,left,MISS R. Rondo driving finger roll Layup,[200765],1610612747.0,LAL,driving finger roll,,,Rondo,R. Rondo,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,
588,PT06M29.00S,2021-11-05T04:31:55.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,84,83,2021-11-05T04:31:58Z,5840000,,,0,,K. Williams REBOUND (Off:1 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,587.0,6.0,5.0,1.0,,,,,,,,,,,,,
589,PT06M18.00S,2021-11-05T04:32:07.2Z,4,REGULAR,3pt,Jump Shot,[],1629660,68.38042049934297,35.5392156862745,1610612760,84,83,2021-11-05T04:32:12Z,5850000,-72.0,245.0,1,right,MISS T. Jerome 25' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
590,PT06M14.00S,2021-11-05T04:32:11.2Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,84,83,2021-11-05T04:32:12Z,5860000,,,0,,D. Favors REBOUND (Off:4 Def:6),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,589.0,10.0,6.0,4.0,,,,,,,,,,,,,
591,PT06M05.00S,2021-11-05T04:32:22.8Z,4,REGULAR,foul,offensive,[],1629660,,,1610612760,84,83,2021-11-05T04:32:31Z,5870000,,,0,,T. Jerome charge offensive FOUL (3 PF),"[1629660, 1630559]",1610612760.0,OKC,charge,,,Jerome,T. Jerome,,,,,,,,,,,,1627519.0,,,,,,,3.0,0.0,Reaves,1630559.0,,
593,PT06M05.00S,2021-11-05T04:32:22.8Z,4,REGULAR,turnover,offensive foul,[],1629660,,,1610612760,84,83,2021-11-05T04:32:22Z,5890000,,,0,,T. Jerome offensive foul TURNOVER (1 TO),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,1627519.0,1.0,,,,,,,,,,,
594,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,out,[],200765,,,1610612747,84,83,2021-11-05T04:32:39Z,5900000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,out,[],203145,,,1610612747,84,83,2021-11-05T04:32:39Z,5910000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,out,[],1629660,,,1610612747,84,83,2021-11-05T04:32:39Z,5920000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,in,[],201566,,,1610612747,84,83,2021-11-05T04:32:39Z,5930000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,in,[],2546,,,1610612747,84,83,2021-11-05T04:32:39Z,5940000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M05.00S,2021-11-05T04:32:33.3Z,4,REGULAR,substitution,in,[],1629652,,,1610612747,84,83,2021-11-05T04:32:39Z,5950000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M45.00S,2021-11-05T04:33:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.408015768725363,48.529411764705884,1610612747,84,83,2021-11-05T04:33:07Z,5960000,7.0,17.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
601,PT05M41.00S,2021-11-05T04:33:05.6Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,84,83,2021-11-05T04:33:05Z,5970000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,600.0,3.0,3.0,0.0,,,,,,,,,,,,,
602,PT05M27.00S,2021-11-05T04:33:20.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,94.26741130091985,49.50980392156863,1610612760,84,85,2021-11-05T04:33:35Z,5980000,-2.0,1.0,1,right,K. Williams cutting DUNK (10 PTS) (S. Gilgeous-Alexander 3 AST),"[1629026, 1628983]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,0.29,Made,10.0,,,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,
604,PT05M09.00S,2021-11-05T04:33:38.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,19.365965834428394,63.23529411764706,1610612747,84,85,2021-11-05T04:33:44Z,6000000,-66.0,130.0,1,left,MISS A. Davis 14' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,14.54,Missed,,,,,,,,,,,,,,,,,,
605,PT05M06.00S,2021-11-05T04:33:41.7Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,84,85,2021-11-05T04:33:41Z,6010000,,,0,,C. Anthony REBOUND (Off:2 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,604.0,5.0,3.0,2.0,,,,,,,,,,,,,
606,PT05M03.00S,2021-11-05T04:33:44.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,8.984888304862025,5.392156862745097,1610612747,84,85,2021-11-05T04:33:48Z,6020000,223.0,32.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,
607,PT05M01.00S,2021-11-05T04:33:46.1Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,84,85,2021-11-05T04:33:48Z,6030000,,,0,,K. Williams REBOUND (Off:1 Def:6),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,606.0,7.0,6.0,1.0,,,,,,,,,,,,,
608,PT04M52.00S,2021-11-05T04:33:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.69053876478318,48.0392156862745,1610612760,84,87,2021-11-05T04:34:05Z,6040000,-10.0,16.0,1,right,S. Gilgeous-Alexander reverse Layup (22 PTS),[1628983],1610612760.0,OKC,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.89,Made,22.0,,,,,,,,,,,,,,,,,
609,PT04M52.00S,2021-11-05T04:34:03.2Z,4,REGULAR,foul,personal,['1freethrow'],203076,,,1610612760,84,87,2021-11-05T04:34:24Z,6050000,,,0,,A. Davis shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[203076, 1628983]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,202041.0,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
611,PT04M52.00S,2021-11-05T04:34:09.5Z,4,REGULAR,substitution,out,[],202324,,,1610612760,84,87,2021-11-05T04:34:13Z,6070000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M52.00S,2021-11-05T04:34:09.5Z,4,REGULAR,substitution,in,[],203488,,,1610612760,84,87,2021-11-05T04:34:13Z,6080000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M52.00S,2021-11-05T04:34:26.0Z,4,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,84,88,2021-11-05T04:34:26Z,6090000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
614,PT04M42.00S,2021-11-05T04:34:35.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.013797634691201,50.245098039215684,1610612747,86,88,2021-11-05T04:34:39Z,6100000,-1.0,13.0,1,left,R. Westbrook driving Layup (23 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.35,Made,23.0,,,,,,,,,,,,,,,,,
615,PT04M25.00S,2021-11-05T04:34:52.6Z,4,REGULAR,3pt,Jump Shot,[],1629647,79.94415243101183,6.372549019607845,1610612760,86,88,2021-11-05T04:34:57Z,6110000,-218.0,136.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
616,PT04M22.00S,2021-11-05T04:34:55.6Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,86,88,2021-11-05T04:34:57Z,6120000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,615.0,6.0,5.0,1.0,,,,,,,,,,,,,
617,PT04M21.00S,2021-11-05T04:35:02.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612747,86,88,2021-11-05T04:35:07Z,6130000,,,0,,L. Dort personal FOUL (3 PF) (Westbrook 2 FT),"[1629652, 201566]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,1627519.0,,,,,,,3.0,0.0,Westbrook,201566.0,,
619,PT04M21.00S,2021-11-05T04:35:37.2Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,87,88,2021-11-05T04:35:37Z,6150000,,,0,,R. Westbrook Free Throw 1 of 2 (24 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
620,PT04M21.00S,2021-11-05T04:35:58.2Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,88,88,2021-11-05T04:35:58Z,6160000,,,0,,R. Westbrook Free Throw 2 of 2 (25 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
621,PT04M11.00S,2021-11-05T04:36:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203488,91.24507227332458,46.07843137254902,1610612760,88,90,2021-11-05T04:36:16Z,6170000,-20.0,30.0,1,right,M. Muscala driving Layup (3 PTS) (S. Gilgeous-Alexander 4 AST),"[203488, 1628983]",1610612760.0,OKC,driving,,,Muscala,M. Muscala,,,,,3.57,Made,3.0,,,,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,
623,PT04M11.00S,2021-11-05T04:36:14.1Z,4,REGULAR,foul,personal,['1freethrow'],201566,,,1610612760,88,90,2021-11-05T04:36:22Z,6190000,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Muscala 1 FT),"[201566, 203488]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Muscala,203488.0,,
625,PT04M11.00S,2021-11-05T04:36:37.1Z,4,REGULAR,freethrow,1 of 1,[],203488,,,1610612760,88,90,2021-11-05T04:36:39Z,6210000,,,0,,MISS M. Muscala Free Throw 1 of 1,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT04M08.00S,2021-11-05T04:36:40.1Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,88,90,2021-11-05T04:36:39Z,6220000,,,0,,C. Anthony REBOUND (Off:2 Def:4),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,625.0,6.0,4.0,2.0,,,,,,,,,,,,,
