actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
641,PT07M35.00S,2021-12-26T03:18:12.1Z,4,REGULAR,3pt,Jump Shot,[],1628370,8.327858081471746,5.392156862745097,1610612747,99,107,2021-12-26T03:18:19Z,6360000,223.0,26.0,1,left,M. Monk 3PT  (18 PTS) (L. James 5 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,22.45,Made,18.0,L. James,2544.0,5.0,,,,,,,,,,,,,,,
643,PT07M34.00S,2021-12-26T03:18:21.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,99,107,2021-12-26T03:18:21Z,6380000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT07M34.00S,2021-12-26T03:21:33.0Z,4,REGULAR,substitution,out,[],204038,,,1610612751,99,107,2021-12-26T03:21:45Z,6390000,,,0,,SUB out: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT07M34.00S,2021-12-26T03:21:33.0Z,4,REGULAR,substitution,out,[],201949,,,1610612751,99,107,2021-12-26T03:21:45Z,6400000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT07M34.00S,2021-12-26T03:21:33.0Z,4,REGULAR,substitution,in,[],201988,,,1610612751,99,107,2021-12-26T03:21:45Z,6410000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT07M34.00S,2021-12-26T03:21:33.0Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,99,107,2021-12-26T03:21:45Z,6420000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT07M22.00S,2021-12-26T03:22:14.0Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,99,107,2021-12-26T03:22:19Z,6430000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 2544]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,3.0,,,,,,,James,2544.0,
649,PT07M22.00S,2021-12-26T03:22:14.0Z,4,REGULAR,steal,,[],2544,,,1610612747,99,107,2021-12-26T03:22:16Z,6440000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT07M08.00S,2021-12-26T03:22:27.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2546,6.8823915900131425,47.30392156862745,1610612747,101,107,2021-12-26T03:23:05Z,6450000,13.0,12.0,1,left,C. Anthony DUNK (15 PTS) (S. Johnson 1 AST),"[2546, 1626169]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.82,Made,15.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,,,,,
652,PT06M51.00S,2021-12-26T03:22:45.2Z,4,REGULAR,turnover,bad pass,[],1627761,,,1610612751,101,107,2021-12-26T03:22:50Z,6470000,,,0,,D. Bembry bad pass TURNOVER (2 TO),"[1627761, 2546]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,2.0,,,,,,,Anthony,2546.0,
653,PT06M51.00S,2021-12-26T03:22:45.2Z,4,REGULAR,steal,,[],2546,,,1610612747,101,107,2021-12-26T03:22:47Z,6480000,,,0,,C. Anthony STEAL (2 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT06M26.00S,2021-12-26T03:23:09.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],2544,23.390275952693827,18.60447303921569,1610612747,101,107,2021-12-26T03:23:18Z,6490000,157.0,167.0,1,left,MISS L. James 22' bank Shot,[2544],1610612747.0,LAL,bank,,,James,L. James,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
655,PT06M23.00S,2021-12-26T03:23:12.6Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,101,107,2021-12-26T03:23:18Z,6500000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,654.0,1.0,1.0,0.0,,,,,
656,PT06M18.00S,2021-12-26T03:23:17.5Z,4,REGULAR,3pt,Jump Shot,[],1628975,93.74178712220763,4.901960784313729,1610612751,101,107,2021-12-26T03:23:24Z,6510000,-225.0,6.0,1,right,MISS J. Carter 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
657,PT06M15.00S,2021-12-26T03:23:20.5Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,101,107,2021-12-26T03:23:24Z,6520000,,,0,,C. Anthony REBOUND (Off:3 Def:6),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,656.0,9.0,6.0,3.0,,,,,
658,PT06M10.00S,2021-12-26T03:23:28.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.750985545335084,48.28431372549019,1610612747,101,107,2021-12-26T03:25:36Z,6530000,9.0,11.0,1,left,MISS L. James running reverse Layup,[2544],1610612747.0,LAL,running reverse,,,James,L. James,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
659,PT06M09.00S,2021-12-26T03:23:29.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,101,107,2021-12-26T03:25:36Z,6540000,,,0,,J. Harden REBOUND (Off:2 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,658.0,8.0,6.0,2.0,,,,,
660,PT06M04.00S,2021-12-26T03:23:36.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,93.47897503285151,44.11764705882353,1610612751,101,107,2021-12-26T03:24:42Z,6550000,-29.0,9.0,1,right,MISS J. Harden running Layup - blocked,"[201935, 2546]",1610612751.0,BKN,running,,,Harden,J. Harden,,,,,3.07,Missed,,,,,,,,,,,,,,,Anthony,2546.0,,,
661,PT06M04.00S,2021-12-26T03:23:36.5Z,4,REGULAR,block,,[],2546,,,1610612751,101,107,2021-12-26T03:23:40Z,6560000,,,0,,C. Anthony BLOCK (3 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT06M03.00S,2021-12-26T03:23:37.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,101,107,2021-12-26T03:24:42Z,6565000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,
662,PT06M03.00S,2021-12-26T03:24:00.3Z,4,REGULAR,substitution,out,[],1628975,,,1610612751,101,107,2021-12-26T03:24:08Z,6570000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT06M03.00S,2021-12-26T03:24:00.3Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,101,107,2021-12-26T03:24:08Z,6580000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT06M03.00S,2021-12-26T03:24:00.3Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,101,107,2021-12-26T03:24:08Z,6590000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT06M03.00S,2021-12-26T03:24:00.3Z,4,REGULAR,substitution,in,[],201949,,,1610612751,101,107,2021-12-26T03:24:08Z,6600000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT06M03.00S,2021-12-26T03:24:18.7Z,4,REGULAR,jumpball,recovered,[],201949,,,1610612751,101,107,2021-12-26T03:27:54Z,6610000,,,0,,Jump Ball J. Harden vs. C. Anthony: Tip to J. Johnson,"[201949, 201935, 2546]",1610612751.0,BKN,heldball,J. Johnson,201949.0,Johnson,J. Johnson,Harden,201935.0,Anthony,2546.0,,,,,,,,,,,,,,,,,,,,,
670,PT05M49.00S,2021-12-26T03:24:29.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,92.42772667542707,49.01960784313726,1610612751,101,107,2021-12-26T03:44:44Z,6640000,-5.0,19.0,1,right,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
671,PT05M46.00S,2021-12-26T03:24:31.4Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612747,101,107,2021-12-26T03:24:31Z,6650000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,670.0,2.0,2.0,0.0,,,,,
672,PT05M42.00S,2021-12-26T03:24:38.7Z,4,REGULAR,foul,personal,[],1627761,,,1610612747,101,107,2021-12-26T03:24:45Z,6660000,,,0,,D. Bembry personal FOUL (4 PF),"[1627761, 2544]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,1204.0,4.0,0.0,James,2544.0,,,,,,,,,,
674,PT05M42.00S,2021-12-26T03:24:51.4Z,4,REGULAR,substitution,out,[],1627761,,,1610612747,101,107,2021-12-26T03:24:59Z,6680000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT05M42.00S,2021-12-26T03:24:51.4Z,4,REGULAR,substitution,in,[],1629651,,,1610612747,101,107,2021-12-26T03:24:59Z,6690000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT05M31.00S,2021-12-26T03:25:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.4881734559789805,49.50980392156863,1610612747,101,107,2021-12-26T03:29:22Z,6700000,2.0,8.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,,
677,PT05M29.00S,2021-12-26T03:25:14.5Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,101,107,2021-12-26T03:25:16Z,6710000,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,676.0,6.0,5.0,1.0,,,,,
678,PT05M20.00S,2021-12-26T03:25:23.4Z,4,REGULAR,3pt,Jump Shot,[],201988,76.7904073587385,87.74509803921569,1610612751,101,110,2021-12-26T03:25:27Z,6720000,189.0,166.0,1,right,P. Mills 25' 3PT  (31 PTS) (J. Johnson 2 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.11,Made,31.0,J. Johnson,201949.0,2.0,,,,,,,,,,,,,,,
680,PT05M20.00S,2021-12-26T03:25:31.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,101,110,2021-12-26T03:25:31Z,6740000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M20.00S,2021-12-26T03:26:46.7Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,101,110,2021-12-26T03:26:56Z,6750000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT05M20.00S,2021-12-26T03:26:46.7Z,4,REGULAR,substitution,in,[],201566,,,1610612747,101,110,2021-12-26T03:26:56Z,6760000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT05M05.00S,2021-12-26T03:27:18.0Z,4,REGULAR,3pt,Jump Shot,[],2544,28.038764783180028,17.40196078431373,1610612747,104,110,2021-12-26T03:27:23Z,6770000,163.0,211.0,1,left,L. James 26' 3PT  (32 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.67,Made,32.0,,,,,,,,,,,,,,,,,,
684,PT04M50.00S,2021-12-26T03:27:34.3Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,104,110,2021-12-26T03:29:21Z,6780000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 2544]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,4.0,,,,,,,James,2544.0,
685,PT04M50.00S,2021-12-26T03:27:34.3Z,4,REGULAR,steal,,[],2544,,,1610612747,104,110,2021-12-26T03:27:36Z,6790000,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M50.00S,2021-12-26T03:27:49.3Z,4,REGULAR,foul,personal,[],201935,,,1610612747,104,110,2021-12-26T03:29:27Z,6800000,,,0,,J. Harden take personal FOUL (5 PF),"[201935, 2544]",1610612751.0,BKN,take,,,Harden,J. Harden,,,,,,,,,,,201246.0,5.0,0.0,James,2544.0,,,,,,,,,,
688,PT04M50.00S,2021-12-26T03:28:05.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612747,104,110,2021-12-26T03:29:32Z,6820000,,,0,,,[],,,stands,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,
689,PT04M27.00S,2021-12-26T03:29:38.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2546,12.401445466491452,64.70588235294117,1610612747,104,110,2021-12-26T03:29:54Z,6830000,-74.0,64.0,1,left,MISS C. Anthony 9' fadeaway Shot - blocked,"[2546, 1629651]",1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,9.75,Missed,,,,,,,,,,,,,,,Claxton,1629651.0,,,
690,PT04M27.00S,2021-12-26T03:29:38.3Z,4,REGULAR,block,,[],1629651,,,1610612747,104,110,2021-12-26T03:29:40Z,6840000,,,0,,N. Claxton BLOCK (5 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M26.00S,2021-12-26T03:29:39.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,104,110,2021-12-26T03:29:54Z,6850000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,689.0,,,,,,,,
692,PT04M26.00S,2021-12-26T03:29:42.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,104,110,2021-12-26T03:29:58Z,6860000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,,,,
693,PT04M05.00S,2021-12-26T03:30:09.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201949,94.26741130091985,74.01960784313725,1610612751,104,110,2021-12-26T03:30:16Z,6870000,120.0,1.0,1,right,MISS J. Johnson 12' fadeaway Shot,[201949],1610612751.0,BKN,fadeaway,,,Johnson,J. Johnson,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
694,PT04M00.00S,2021-12-26T03:30:14.3Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,104,110,2021-12-26T03:30:14Z,6880000,,,0,,C. Anthony REBOUND (Off:3 Def:7),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,693.0,10.0,7.0,3.0,,,,,
695,PT03M56.00S,2021-12-26T03:30:18.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.093955321944804,49.50980392156863,1610612747,106,110,2021-12-26T03:35:16Z,6890000,2.0,5.0,1,left,L. James running finger roll Layup (34 PTS),[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,0.54,Made,34.0,,,,,,,,,,,,,,,,,,
696,PT03M46.00S,2021-12-26T03:30:31.5Z,4,REGULAR,foul,personal,[],1626169,,,1610612751,106,110,2021-12-26T03:30:40Z,6900000,,,0,,S. Johnson personal FOUL (5 PF),"[1626169, 201935]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,1628159.0,5.0,0.0,Harden,201935.0,,,,,,,,,,
698,PT03M37.00S,2021-12-26T03:31:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.72601839684626,62.00980392156863,1610612751,106,110,2021-12-26T03:31:08Z,6920000,60.0,82.0,1,right,MISS J. Harden 10' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,10.14,Missed,,,,,,,,,,,,,,,,,,,
699,PT03M35.00S,2021-12-26T03:31:06.0Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,106,110,2021-12-26T03:31:08Z,6930000,,,0,,C. Anthony REBOUND (Off:3 Def:8),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,698.0,11.0,8.0,3.0,,,,,
700,PT03M22.00S,2021-12-26T03:31:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.722076215505908,50.245098039215684,1610612747,106,110,2021-12-26T03:31:26Z,6940000,-1.0,29.0,1,left,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
701,PT03M19.00S,2021-12-26T03:31:22.6Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,106,110,2021-12-26T03:31:26Z,6950000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,700.0,2.0,2.0,0.0,,,,,
702,PT03M12.00S,2021-12-26T03:31:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,106,110,2021-12-26T03:31:38Z,6960000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M10.00S,2021-12-26T03:33:21.2Z,4,REGULAR,foul,personal,[],201566,,,1610612751,106,110,2021-12-26T03:33:30Z,6970000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 1629651]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,1628159.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,
705,PT03M10.00S,2021-12-26T03:33:32.8Z,4,REGULAR,foul,technical,['1freethrow'],2546,,,1610612751,106,110,2021-12-26T03:33:43Z,6990000,,,0,,C. Anthony technical FOUL (1 Tech),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,1628159.0,1.0,1.0,,,,,,,,,,,,
706,PT03M10.00S,2021-12-26T03:33:53.2Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,106,110,2021-12-26T03:33:55Z,7000000,,,0,,MISS J. Harden technical Free Throw 1 of 1,[201935],1610612751.0,BKN,technical,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
707,PT03M10.00S,2021-12-26T03:33:53.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,106,110,2021-12-26T03:33:55Z,7010000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,706.0,,,,,,,,
708,PT02M58.00S,2021-12-26T03:34:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.2161629434954,52.205882352941174,1610612751,106,112,2021-12-26T03:37:20Z,7020000,11.0,11.0,1,right,B. Brown driving finger roll Layup (16 PTS) (P. Mills 7 AST),"[1628971, 201988]",1610612751.0,BKN,driving finger roll,,,Brown,B. Brown,,,,,1.58,Made,16.0,P. Mills,201988.0,7.0,,,,,,,,,,,,,,,
710,PT02M37.00S,2021-12-26T03:34:38.9Z,4,REGULAR,3pt,Jump Shot,[],2546,8.459264126149804,5.392156862745097,1610612747,106,112,2021-12-26T03:34:43Z,7040000,223.0,27.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
711,PT02M34.00S,2021-12-26T03:34:41.9Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,106,112,2021-12-26T03:34:43Z,7050000,,,0,,R. Westbrook REBOUND (Off:5 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,710.0,11.0,6.0,5.0,,,,,
712,PT02M27.00S,2021-12-26T03:34:49.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2546,6.619579500657039,50.0,1610612747,108,112,2021-12-26T03:34:53Z,7060000,0.0,10.0,1,left,C. Anthony DUNK (17 PTS) (L. James 6 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,0.97,Made,17.0,L. James,2544.0,6.0,,,,,,,,,,,,,,,
714,PT02M08.00S,2021-12-26T03:35:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.3318002628121,51.470588235294116,1610612751,108,112,2021-12-26T03:44:33Z,7080000,7.0,85.0,1,right,MISS J. Harden 8' driving floating bank Shot,[201935],1610612751.0,BKN,driving floating bank,,,Harden,J. Harden,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,,
715,PT02M05.00S,2021-12-26T03:35:11.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,108,112,2021-12-26T03:44:33Z,7090000,,,0,,R. Westbrook REBOUND (Off:5 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,714.0,12.0,7.0,5.0,,,,,
716,PT01M55.00S,2021-12-26T03:35:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.962549277266746,46.81372549019608,1610612747,110,112,2021-12-26T03:38:30Z,7100000,16.0,4.0,1,left,L. James driving finger roll Layup (36 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,1.63,Made,36.0,,,,,,,,,,,,,,,,,,
717,PT01M34.00S,2021-12-26T03:35:48.4Z,4,REGULAR,3pt,Jump Shot,[],201988,95.18725361366623,3.9215686274509807,1610612751,110,115,2021-12-26T03:35:53Z,7110000,-230.0,-7.0,1,right,P. Mills 3PT  (34 PTS) (J. Johnson 3 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.05,Made,34.0,J. Johnson,201949.0,3.0,,,,,,,,,,,,,,,
719,PT01M20.00S,2021-12-26T03:36:09.7Z,4,REGULAR,3pt,Jump Shot,[],2544,37.1981767411301,40.747549019607845,1610612747,113,115,2021-12-26T03:36:16Z,7130000,46.0,297.0,1,left,L. James 30' 3PT  (39 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,30.08,Made,39.0,,,,,,,,,,,,,,,,,,
720,PT00M57.60S,2021-12-26T03:36:40.7Z,4,REGULAR,3pt,Jump Shot,[],201935,66.27792378449408,79.65686274509804,1610612751,113,115,2021-12-26T03:36:44Z,7140000,148.0,264.0,1,right,MISS J. Harden 30' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,,
721,PT00M55.20S,2021-12-26T03:36:43.2Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,113,115,2021-12-26T03:36:43Z,7150000,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,720.0,4.0,4.0,0.0,,,,,
722,PT00M45.00S,2021-12-26T03:36:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.619579500657039,50.73529411764706,1610612747,115,115,2021-12-26T03:37:24Z,7160000,-4.0,10.0,1,left,M. Monk cutting finger roll Layup (20 PTS) (L. James 7 AST),"[1628370, 2544]",1610612747.0,LAL,cutting finger roll,,,Monk,M. Monk,,,,,1.04,Made,20.0,L. James,2544.0,7.0,,,,,,,,,,,,,,,
724,PT00M45.00S,2021-12-26T03:37:02.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,115,115,2021-12-26T03:37:02Z,7180000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M40.70S,2021-12-26T03:38:50.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.74178712220763,51.22549019607843,1610612751,115,117,2021-12-26T03:39:28Z,7190000,6.0,6.0,1,right,N. Claxton alley-oop DUNK (8 PTS) (J. Harden 10 AST),"[1629651, 201935]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,0.88,Made,8.0,J. Harden,201935.0,10.0,,,,,,,,,,,,,,,
727,PT00M40.70S,2021-12-26T03:38:58.5Z,4,REGULAR,foul,personal,['1freethrow'],2544,,,1610612751,115,117,2021-12-26T03:39:20Z,7210000,,,0,,L. James shooting personal FOUL (2 PF) (Claxton 1 FT),"[2544, 1629651]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,1204.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,
729,PT00M40.70S,2021-12-26T03:39:20.8Z,4,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,115,118,2021-12-26T03:39:20Z,7230000,,,0,,N. Claxton Free Throw 1 of 1 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
730,PT00M40.00S,2021-12-26T03:39:25.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,115,118,2021-12-26T03:39:25Z,7240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M26.00S,2021-12-26T03:39:45.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201566,6.4881734559789805,49.754901960784316,1610612747,115,118,2021-12-26T03:39:49Z,7250000,1.0,8.0,1,left,MISS R. Westbrook driving DUNK,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,,
732,PT00M23.30S,2021-12-26T03:39:48.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,115,118,2021-12-26T03:39:48Z,7260000,,,0,,J. Harden REBOUND (Off:2 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,731.0,9.0,7.0,2.0,,,,,
