actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
507,PT00M00.60S,2025-02-12T02:44:27.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,59,105,2025-02-12T02:44:34Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,506.0,,,,,,,,,,,,,,,,
508,PT00M00.00S,2025-02-12T02:44:31.8Z,3,REGULAR,period,end,[],0,,,1610612741,59,105,2025-02-12T02:44:31Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-02-12T02:47:07.7Z,4,REGULAR,period,start,[],0,,,1610612765,59,105,2025-02-12T02:47:07Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M45.00S,2025-02-12T02:47:22.6Z,4,REGULAR,3pt,Jump Shot,[],1627736,31.882391590013142,45.09803921568628,1610612765,59,108,2025-02-12T02:47:27Z,5010000,False,25.0,247.0,1,left,M. Beasley 24' 3PT  (24 PTS) (D. Schröder 4 AST),"[1627736, 203471]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,24.84,Made,,,,,24.0,D. Schröder,203471.0,4.0,,,,,,,,,
512,PT11M32.00S,2025-02-12T02:47:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,94.30026281208936,50.49019607843137,1610612741,61,108,2025-02-12T02:47:38Z,5030000,False,2.0,1.0,1,right,D. Terry cutting Layup (2 PTS) (J. Smith 3 AST),"[1631207, 1630188]",1610612741.0,CHI,cutting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,0.27,Made,,,,,2.0,J. Smith,1630188.0,3.0,,,,,,,,,
514,PT11M26.00S,2025-02-12T02:47:48.8Z,4,REGULAR,foul,offensive,[],1630191,,,1610612765,61,108,2025-02-12T02:48:16Z,5050000,False,,,0,,I. Stewart offensive FOUL (2 PF),"[1630191, 1628989]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Huerter,1628989.0
516,PT11M26.00S,2025-02-12T02:47:48.8Z,4,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,61,108,2025-02-12T02:47:48Z,5070000,False,,,0,,I. Stewart offensive foul TURNOVER (3 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,,,,,,2714.0,,,,
517,PT11M26.00S,2025-02-12T02:47:54.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612741,61,108,2025-02-12T02:48:24Z,5080000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M26.00S,2025-02-12T02:47:54.4Z,4,REGULAR,substitution,in,[],1631204,,,1610612741,61,108,2025-02-12T02:48:24Z,5090000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M08.00S,2025-02-12T02:48:25.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,96.00854139290408,98.0392156862745,1610612741,64,108,2025-02-12T02:48:29Z,5100000,False,240.0,-15.0,1,right,P. Williams 24' 3PT  (5 PTS) (K. Huerter 4 AST),"[1630172, 1628989]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,24.07,Made,,,,,5.0,K. Huerter,1628989.0,4.0,,,,,,,,,
521,PT10M57.00S,2025-02-12T02:48:36.6Z,4,REGULAR,turnover,lost ball,[],1631204,,,1610612765,64,108,2025-02-12T02:48:39Z,5120000,False,,,0,,M. Sasser lost ball TURNOVER (1 TO),"[1631204, 1631207]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,Terry,1631207.0,,,,,,,
522,PT10M57.00S,2025-02-12T02:48:36.6Z,4,REGULAR,steal,,[],1631207,,,1610612741,64,108,2025-02-12T02:48:38Z,5130000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
523,PT10M51.00S,2025-02-12T02:48:42.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630188,92.19776609724047,5.637254901960785,1610612741,64,108,2025-02-12T02:48:48Z,5140000,False,-222.0,21.0,1,right,MISS J. Smith running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,22.28,Missed,,,,,,,,,,,,,,,,,
524,PT10M46.00S,2025-02-12T02:48:47.1Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,64,108,2025-02-12T02:48:47Z,5150000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:6),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,,523.0,7.0,6.0,1.0,,,,,,,,,,,,,
525,PT10M40.00S,2025-02-12T02:48:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.389618922470433,48.77450980392157,1610612765,64,108,2025-02-12T03:08:32Z,5160000,False,6.0,8.0,1,left,MISS I. Stewart cutting Layup,[1630191],1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,0.97,Missed,,,,,,,,,,,,,,,,,
526,PT10M39.00S,2025-02-12T02:48:58.0Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,64,108,2025-02-12T03:08:32Z,5170000,False,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,525.0,5.0,3.0,2.0,,,,,,,,,,,,,
527,PT10M39.00S,2025-02-12T02:48:59.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,64,108,2025-02-12T03:08:42Z,5180000,False,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,0.0,Missed,,,,,,,,,,,,,,,,,
528,PT10M38.00S,2025-02-12T02:49:00.9Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,64,108,2025-02-12T03:08:42Z,5190000,False,,,0,,I. Stewart REBOUND (Off:3 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,527.0,6.0,3.0,3.0,,,,,,,,,,,,,
529,PT10M37.00S,2025-02-12T02:49:01.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,64,110,2025-02-12T03:08:48Z,5200000,False,0.0,0.0,1,left,I. Stewart tip DUNK (14 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,14.0,,,,,,,,,,,,
530,PT10M26.00S,2025-02-12T02:49:07.7Z,4,REGULAR,3pt,Jump Shot,[],1630188,67.7562417871222,39.21568627450981,1610612741,67,110,2025-02-12T02:49:11Z,5210000,False,-54.0,251.0,1,right,J. Smith 25' 3PT  (5 PTS) (T. Jones 1 AST),"[1630188, 1630200]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,25.63,Made,,,,,5.0,T. Jones,1630200.0,1.0,,,,,,,,,
532,PT10M08.00S,2025-02-12T02:49:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,17.95335085413929,38.970588235294116,1610612765,67,110,2025-02-12T02:49:30Z,5230000,False,55.0,116.0,1,left,MISS D. Schröder 12' driving floating Shot,[203471],1610612765.0,DET,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,12.87,Missed,,,,,,,,,,,,,,,,,
533,PT10M06.00S,2025-02-12T02:49:28.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,67,110,2025-02-12T02:49:30Z,5240000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,532.0,3.0,2.0,1.0,,,,,,,,,,,,,
534,PT09M47.00S,2025-02-12T02:49:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,90.09526938239159,57.107843137254896,1610612741,67,110,2025-02-12T02:49:58Z,5250000,False,36.0,41.0,1,right,MISS P. Williams turnaround fadeaway Shot - blocked,"[1630172, 1631323]",1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,5.39,Missed,,,,,,,,,,,Fontecchio,1631323.0,,,,,
539,PT09M47.00S,2025-02-12T02:49:47.0Z,4,REGULAR,block,,[],1631323,,,1610612741,67,110,2025-02-12T02:50:05Z,5255000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT09M46.00S,2025-02-12T02:49:48.0Z,4,REGULAR,rebound,offensive,[],1630172,,,1610612741,67,110,2025-02-12T02:49:58Z,5260000,False,,,0,,P. Williams REBOUND (Off:2 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,534.0,3.0,1.0,2.0,,,,,,,,,,,,,
536,PT09M45.00S,2025-02-12T02:49:51.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631207,95.22010512483574,97.05882352941177,1610612741,67,110,2025-02-12T02:50:22Z,5270000,False,235.0,-8.0,1,right,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,23.54,Missed,,,,,,,,,,,,,,,,,
537,PT09M45.00S,2025-02-12T02:49:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,67,110,2025-02-12T02:50:22Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Right Corner 3,24+ Right,,,,536.0,,,,,,,,,,,,,,,,
549,PT09M45.00S,2025-02-12T02:49:59.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,67,110,2025-02-12T02:51:37Z,5290000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,,,,
540,PT09M45.00S,2025-02-12T02:50:06.5Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,67,110,2025-02-12T02:51:37Z,5300000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M45.00S,2025-02-12T02:50:06.5Z,4,REGULAR,substitution,in,[],1630194,,,1610612765,67,110,2025-02-12T02:51:37Z,5310000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M27.00S,2025-02-12T02:50:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,9.280551905387648,50.245098039215684,1610612765,67,110,2025-02-12T02:52:29Z,5330000,False,-1.0,35.0,1,left,MISS S. Fontecchio driving Layup,[1631323],1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,3.47,Missed,,,,,,,,,,,,,,,,,
543,PT09M27.00S,2025-02-12T02:50:36.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,67,110,2025-02-12T02:50:53Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,542.0,,,,,,,,,,,,,,,,
545,PT09M27.00S,2025-02-12T02:50:48.1Z,4,REGULAR,turnover,traveling,[],1631323,,,1610612765,67,110,2025-02-12T02:51:12Z,5345000,False,,,0,,S. Fontecchio traveling TURNOVER (1 TO),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,2714.0,,,,
544,PT09M14.00S,2025-02-12T02:51:00.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,87.33574244415243,50.245098039215684,1610612741,69,110,2025-02-12T02:53:16Z,5350000,False,1.0,67.0,1,right,T. Jones 6' driving floating Jump Shot (8 PTS),[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,6.65,Made,,,,,8.0,,,,,,,,,,,,
546,PT09M05.00S,2025-02-12T02:51:13.7Z,4,REGULAR,turnover,out-of-bounds,[],1630194,,,1610612765,69,110,2025-02-12T02:51:21Z,5360000,False,,,0,,P. Reed bad pass out-of-bounds TURNOVER (1 TO),[1630194],1610612765.0,DET,bad pass,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,2714.0,,,,
547,PT09M05.00S,2025-02-12T02:51:16.4Z,4,REGULAR,substitution,out,[],203471,,,1610612741,69,110,2025-02-12T02:51:22Z,5370000,False,,,0,,SUB out: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M05.00S,2025-02-12T02:51:16.4Z,4,REGULAR,substitution,in,[],1630322,,,1610612741,69,110,2025-02-12T02:51:22Z,5380000,False,,,0,,SUB in: L. Waters III,[1630322],1610612765.0,DET,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M55.00S,2025-02-12T02:51:36.8Z,4,REGULAR,foul,personal,[],1631204,,,1610612741,69,110,2025-02-12T02:51:42Z,5390000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1630200]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Jones,1630200.0
552,PT08M48.00S,2025-02-12T02:51:58.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,79.05716162943496,27.205882352941174,1610612741,69,110,2025-02-12T02:53:51Z,5410000,False,-114.0,144.0,1,right,MISS K. Huerter 18' step back Shot,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,,18.4,Missed,,,,,,,,,,,,,,,,,
553,PT08M45.00S,2025-02-12T02:52:01.2Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612765,69,110,2025-02-12T02:52:02Z,5420000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:7),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,,,,552.0,8.0,7.0,1.0,,,,,,,,,,,,,
555,PT08M38.00S,2025-02-12T02:52:18.3Z,4,REGULAR,substitution,out,[],1630188,,,1610612765,69,110,2025-02-12T02:52:24Z,5440000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M38.00S,2025-02-12T02:52:18.3Z,4,REGULAR,substitution,out,[],1630172,,,1610612765,69,110,2025-02-12T02:52:24Z,5450000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M38.00S,2025-02-12T02:52:18.3Z,4,REGULAR,substitution,in,[],1641763,,,1610612765,69,110,2025-02-12T02:52:24Z,5460000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M38.00S,2025-02-12T02:52:18.3Z,4,REGULAR,substitution,in,[],1628380,,,1610612765,69,110,2025-02-12T02:52:24Z,5470000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M30.00S,2025-02-12T02:52:44.9Z,4,REGULAR,3pt,Jump Shot,[],1631323,33.590670170827856,48.77450980392157,1610612765,69,113,2025-02-12T02:54:41Z,5480000,False,6.0,263.0,1,left,S. Fontecchio 26' 3PT pullup (8 PTS) (P. Reed 1 AST),"[1631323, 1630194]",1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,26.34,Made,,,,,8.0,P. Reed,1630194.0,1.0,,,,,,,,,
561,PT08M22.00S,2025-02-12T02:52:55.5Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612741,69,113,2025-02-12T02:53:01Z,5500000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (Terry 2 FT),"[1641842, 1631207]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Terry,1631207.0
563,PT08M22.00S,2025-02-12T02:53:20.7Z,4,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,70,113,2025-02-12T02:53:38Z,5520000,False,,,0,,D. Terry Free Throw 1 of 2 (3 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
564,PT08M22.00S,2025-02-12T02:53:20.7Z,4,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,70,113,2025-02-12T02:53:38Z,5530000,False,,,0,,MISS D. Terry Free Throw 2 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
565,PT08M18.00S,2025-02-12T02:53:24.7Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612741,70,113,2025-02-12T02:53:38Z,5540000,False,,,0,,D. Terry REBOUND (Off:1 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,564.0,2.0,1.0,1.0,,,,,,,,,,,,,
566,PT08M14.00S,2025-02-12T02:53:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631207,94.56307490144546,53.67647058823529,1610612741,70,113,2025-02-12T02:53:50Z,5550000,False,18.0,-1.0,1,right,MISS D. Terry driving Layup - blocked,"[1631207, 1630194]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,1.85,Missed,,,,,,,,,,,Reed,1630194.0,,,,,
567,PT08M14.00S,2025-02-12T02:53:40.9Z,4,REGULAR,block,,[],1630194,,,1610612741,70,113,2025-02-12T02:53:50Z,5560000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT08M08.00S,2025-02-12T02:53:46.9Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,70,113,2025-02-12T02:53:50Z,5570000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,
569,PT08M05.00S,2025-02-12T02:53:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630194,5.469776609724048,51.470588235294116,1610612765,70,115,2025-02-12T02:53:55Z,5580000,False,-7.0,-1.0,1,left,P. Reed running Layup (2 PTS),[1630194],1610612765.0,DET,running,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,0.75,Made,,,,,2.0,,,,,,,,,,,,
570,PT07M55.00S,2025-02-12T02:53:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,94.1688567674113,54.90196078431373,1610612741,70,115,2025-02-12T02:54:03Z,5590000,False,25.0,2.0,1,right,MISS D. Terry driving Layup,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,2.46,Missed,,,,,,,,,,,,,,,,,
571,PT07M54.00S,2025-02-12T02:54:00.8Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612765,70,115,2025-02-12T02:54:03Z,5600000,False,,,0,,P. Reed REBOUND (Off:0 Def:2),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,570.0,2.0,2.0,0.0,,,,,,,,,,,,,
572,PT07M49.00S,2025-02-12T02:54:08.4Z,4,REGULAR,foul,offensive,[],1631323,,,1610612765,70,115,2025-02-12T02:57:15Z,5610000,False,,,0,,S. Fontecchio offensive FOUL (1 PF),"[1631323, 1628380]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Collins,1628380.0
574,PT07M49.00S,2025-02-12T02:54:08.4Z,4,REGULAR,turnover,offensive foul,[],1631323,,,1610612765,70,115,2025-02-12T02:54:08Z,5630000,False,,,0,,S. Fontecchio offensive foul TURNOVER (2 TO),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,201638.0,,,,
575,PT07M49.00S,2025-02-12T02:54:24.8Z,4,REGULAR,substitution,out,[],1628989,,,1610612741,70,115,2025-02-12T02:54:31Z,5640000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M49.00S,2025-02-12T02:54:24.8Z,4,REGULAR,substitution,out,[],1630200,,,1610612741,70,115,2025-02-12T02:54:31Z,5650000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M49.00S,2025-02-12T02:54:24.8Z,4,REGULAR,substitution,in,[],1628975,,,1610612741,70,115,2025-02-12T02:54:31Z,5660000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M49.00S,2025-02-12T02:54:24.8Z,4,REGULAR,substitution,in,[],1629659,,,1610612741,70,115,2025-02-12T02:54:31Z,5670000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M36.00S,2025-02-12T02:54:46.1Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612741,70,115,2025-02-12T02:54:50Z,5680000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1631323]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,Fontecchio,1631323.0,,,,,,,
580,PT07M36.00S,2025-02-12T02:54:46.1Z,4,REGULAR,steal,,[],1631323,,,1610612765,70,115,2025-02-12T02:54:48Z,5690000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
581,PT07M31.00S,2025-02-12T02:54:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631323,6.652431011826544,51.470588235294116,1610612765,70,115,2025-02-12T02:54:53Z,5700000,False,-7.0,10.0,1,left,MISS S. Fontecchio running Layup,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,1.24,Missed,,,,,,,,,,,,,,,,,
582,PT07M30.00S,2025-02-12T02:54:51.3Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612741,70,115,2025-02-12T02:54:53Z,5710000,False,,,0,,Z. Collins REBOUND (Off:0 Def:3),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,581.0,3.0,3.0,0.0,,,,,,,,,,,,,
583,PT07M26.00S,2025-02-12T02:54:55.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641763,93.51182654402102,3.1862745098039214,1610612741,73,115,2025-02-12T02:54:59Z,5720000,False,-234.0,8.0,1,right,J. Phillips 3PT running (3 PTS) (J. Carter 2 AST),"[1641763, 1628975]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,23.43,Made,,,,,3.0,J. Carter,1628975.0,2.0,,,,,,,,,
585,PT07M11.00S,2025-02-12T02:55:10.0Z,4,REGULAR,3pt,Jump Shot,[],1631323,28.465834428383708,77.20588235294117,1610612765,73,115,2025-02-12T02:55:15Z,5740000,False,-136.0,215.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,25.45,Missed,,,,,,,,,,,,,,,,,
586,PT07M08.00S,2025-02-12T02:55:13.0Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,73,115,2025-02-12T02:55:15Z,5750000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,585.0,1.0,1.0,0.0,,,,,,,,,,,,,
587,PT07M04.00S,2025-02-12T02:55:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612741,73,115,2025-02-12T02:55:34Z,5760000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Phillips 2 FT),"[1641842, 1641763]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Phillips,1641763.0
589,PT07M04.00S,2025-02-12T02:55:41.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641763,,,1610612741,73,115,2025-02-12T02:58:48Z,5780000,False,,,0,,MISS J. Phillips Free Throw 1 of 2,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
590,PT07M04.00S,2025-02-12T02:55:41.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,73,115,2025-02-12T02:58:48Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,
