actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
580,PT04M07.00S,2025-01-26T03:07:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.61695137976347,42.15686274509804,1610612755,91,95,2025-01-26T03:07:35Z,5740000,False,39.0,75.0,1,left,T. Maxey 8' driving floating Jump Shot (28 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,8.51,Made,,,,,,,28.0,,,,,,,,,
581,PT03M55.00S,2025-01-26T03:07:45.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.81011826544021,45.34313725490196,1610612741,93,95,2025-01-26T03:07:49Z,5750000,False,-23.0,71.0,1,right,N. Vučević 7' floating Jump Shot (20 PTS) (L. Ball 2 AST),"[202696, 1628366]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,7.52,Made,,,,,,,20.0,L. Ball,1628366.0,2.0,,,,,,
583,PT03M42.00S,2025-01-26T03:07:58.0Z,4,REGULAR,3pt,Jump Shot,[],1630178,30.56833114323259,68.38235294117648,1610612755,93,98,2025-01-26T03:08:02Z,5770000,False,-92.0,235.0,1,left,T. Maxey 25' 3PT step back (31 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,25.21,Made,,,,,,,31.0,,,,,,,,,
584,PT03M26.00S,2025-01-26T03:08:13.4Z,4,REGULAR,3pt,Jump Shot,[],203897,62.36859395532195,36.76470588235294,1610612741,93,98,2025-01-26T03:08:17Z,5780000,False,-66.0,301.0,1,right,MISS Z. LaVine 30' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,30.84,Missed,,,,,,,,,,,,,,,,
585,PT03M24.00S,2025-01-26T03:08:15.4Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,93,98,2025-01-26T03:08:17Z,5790000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,584.0,4.0,4.0,0.0,,,,,,,,,,,,
586,PT03M14.00S,2025-01-26T03:08:26.1Z,4,REGULAR,3pt,Jump Shot,[],1630178,28.07161629434954,17.401960784313726,1610612755,93,98,2025-01-26T03:08:32Z,5800000,False,163.0,211.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.69,Missed,,,,,,,,,,,,,,,,
587,PT03M12.00S,2025-01-26T03:08:28.0Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,93,98,2025-01-26T03:08:28Z,5810000,False,,,0,,P. Williams REBOUND (Off:0 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,586.0,4.0,4.0,0.0,,,,,,,,,,,,
588,PT03M10.00S,2025-01-26T03:08:30.8Z,4,REGULAR,turnover,lost ball,[],1630172,,,1610612741,93,98,2025-01-26T03:08:36Z,5820000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 201569]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Gordon,201569.0
589,PT03M10.00S,2025-01-26T03:08:30.8Z,4,REGULAR,steal,,[],201569,,,1610612755,93,98,2025-01-26T03:08:32Z,5830000,False,,,0,,E. Gordon STEAL (2 STL),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
590,PT03M05.00S,2025-01-26T03:08:35.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,27.414586070959263,16.176470588235293,1610612755,93,101,2025-01-26T03:08:40Z,5840000,False,169.0,205.0,1,left,K. Oubre Jr. 26' 3PT running (20 PTS) (G. Yabusele 3 AST),"[1626162, 1627824]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,26.59,Made,,,,,,,20.0,G. Yabusele,1627824.0,3.0,,,,,,
592,PT02M47.00S,2025-01-26T03:08:52.7Z,4,REGULAR,3pt,Jump Shot,[],1628366,86.41590013140605,95.09803921568627,1610612741,93,101,2025-01-26T03:17:48Z,5860000,False,225.0,75.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,23.77,Missed,,,,,,,,,,,,,,,,
593,PT02M47.00S,2025-01-26T03:08:52.7Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,93,101,2025-01-26T03:09:09Z,5870000,False,,,0,,N. Vučević REBOUND (Off:2 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,24+ Right,,,,,592.0,9.0,7.0,2.0,,,,,,,,,,,,
594,PT02M47.00S,2025-01-26T03:09:09.3Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612741,93,101,2025-01-26T03:09:14Z,5880000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Vučević 2 FT),"[1626162, 202696]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,2.0,0.0,Vučević,202696.0,,
596,PT02M47.00S,2025-01-26T03:09:27.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202696,,,1610612741,94,101,2025-01-26T03:09:27Z,5900000,False,,,0,,N. Vučević Free Throw 1 of 2 (21 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,,
597,PT02M47.00S,2025-01-26T03:09:28.9Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,94,101,2025-01-26T03:09:32Z,5910000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M47.00S,2025-01-26T03:09:28.9Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,94,101,2025-01-26T03:09:32Z,5920000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M47.00S,2025-01-26T03:09:47.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202696,,,1610612741,95,101,2025-01-26T03:09:47Z,5930000,False,,,0,,N. Vučević Free Throw 2 of 2 (22 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,22.0,,,,,,,,,
600,PT02M30.00S,2025-01-26T03:10:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.915243101182654,45.83333333333333,1610612755,95,103,2025-01-26T03:10:12Z,5940000,False,21.0,13.0,1,left,K. Oubre Jr. cutting Layup (22 PTS) (G. Yabusele 4 AST),"[1626162, 1627824]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,2.43,Made,,,,,,,22.0,G. Yabusele,1627824.0,4.0,,,,,,
602,PT02M20.00S,2025-01-26T03:10:17.3Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,95,103,2025-01-26T03:10:24Z,5960000,False,,,0,,J. Giddey bad pass TURNOVER (5 TO),"[1630581, 1626162]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right,,5.0,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
603,PT02M20.00S,2025-01-26T03:10:17.3Z,4,REGULAR,steal,,[],1626162,,,1610612755,95,103,2025-01-26T03:10:24Z,5970000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
610,PT02M20.00S,2025-01-26T03:10:33.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612755,95,103,2025-01-26T03:13:18Z,5995000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Gordon 2 FT),"[203897, 201569]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,2.0,0.0,Gordon,201569.0,,
608,PT02M20.00S,2025-01-26T03:10:48.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612755,95,103,2025-01-26T03:12:39Z,6020000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M20.00S,2025-01-26T03:12:12.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201569,,,1610612755,95,104,2025-01-26T03:13:40Z,6035000,False,,,0,,E. Gordon Free Throw 1 of 2 (9 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
617,PT02M20.00S,2025-01-26T03:12:12.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",201569,,,1610612755,95,105,2025-01-26T03:13:40Z,6037500,False,,,0,,E. Gordon Free Throw 2 of 2 (10 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
612,PT02M05.00S,2025-01-26T03:13:23.8Z,4,REGULAR,3pt,Jump Shot,[],202696,71.04139290407359,18.872549019607842,1610612741,95,105,2025-01-26T03:13:47Z,6040000,False,-156.0,220.0,1,right,MISS N. Vučević 26' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,26.92,Missed,,,,,,,,,,,,,,,,
613,PT02M03.00S,2025-01-26T03:13:26.1Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,95,105,2025-01-26T03:13:26Z,6050000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,612.0,5.0,5.0,0.0,,,,,,,,,,,,
614,PT01M53.00S,2025-01-26T03:13:35.7Z,4,REGULAR,3pt,Jump Shot,[],201569,29.122864651773984,19.607843137254903,1610612755,95,108,2025-01-26T03:13:52Z,6060000,False,152.0,221.0,1,left,E. Gordon 26' 3PT  (13 PTS) (T. Maxey 9 AST),"[201569, 1630178]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,26.85,Made,,,,,,,13.0,T. Maxey,1630178.0,9.0,,,,,,
618,PT01M48.00S,2025-01-26T03:13:48.0Z,4,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,95,108,2025-01-26T03:13:56Z,6080000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (4 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,202049.0,4.0,,,,,,,,,,,,,,,,,,
619,PT01M42.00S,2025-01-26T03:14:01.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.1268068331143235,46.07843137254902,1610612755,95,108,2025-01-26T03:14:07Z,6090000,False,20.0,5.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,2.03,Missed,,,,,,,,,,,,,,,,
620,PT01M39.00S,2025-01-26T03:14:04.9Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,95,108,2025-01-26T03:14:07Z,6100000,False,,,0,,N. Vučević REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,619.0,10.0,8.0,2.0,,,,,,,,,,,,
621,PT01M36.00S,2025-01-26T03:14:07.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,95.48291721419186,94.36274509803921,1610612741,95,108,2025-01-26T03:14:15Z,6110000,False,222.0,-10.0,1,right,MISS L. Ball running 3PT,[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,22.2,Missed,,,,,,,,,,,,,,,,
622,PT01M34.00S,2025-01-26T03:14:12.5Z,4,REGULAR,rebound,offensive,[],203897,,,1610612741,95,108,2025-01-26T03:14:12Z,6120000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:7),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,621.0,8.0,7.0,1.0,,,,,,,,,,,,
623,PT01M34.00S,2025-01-26T03:14:12.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203897,94.40999984741211,50.0,1610612741,97,108,2025-01-26T03:17:59Z,6130000,False,0.0,0.0,1,right,Z. LaVine putback Layup (25 PTS),[203897],1610612741.0,CHI,putback,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,25.0,,,,,,,,,
624,PT01M23.00S,2025-01-26T03:14:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612755,97,108,2025-01-26T03:14:38Z,6140000,False,,,0,,N. Vučević personal FOUL (5 PF) (Edwards 2 FT),"[202696, 1642348]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,202049.0,,,,,,,,,,,,,,5.0,0.0,Edwards,1642348.0,,
626,PT01M23.00S,2025-01-26T03:14:57.4Z,4,REGULAR,freethrow,1 of 2,[],1642348,,,1610612755,97,109,2025-01-26T03:15:09Z,6160000,False,,,0,,J. Edwards Free Throw 1 of 2 (3 PTS),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
627,PT01M23.00S,2025-01-26T03:14:57.4Z,4,REGULAR,freethrow,2 of 2,[],1642348,,,1610612755,97,109,2025-01-26T03:15:09Z,6170000,False,,,0,,MISS J. Edwards Free Throw 2 of 2,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
628,PT01M21.00S,2025-01-26T03:14:59.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,97,109,2025-01-26T03:15:09Z,6180000,False,,,0,,N. Vučević REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,627.0,11.0,9.0,2.0,,,,,,,,,,,,
629,PT01M11.00S,2025-01-26T03:15:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,95.0886990801577,46.568627450980394,1610612741,97,109,2025-01-26T03:15:23Z,6190000,False,-17.0,-6.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,1.83,Missed,,,,,,,,,,,,,,,,
630,PT01M09.00S,2025-01-26T03:15:21.3Z,4,REGULAR,rebound,defensive,[],201569,,,1610612755,97,109,2025-01-26T03:15:23Z,6200000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,629.0,2.0,2.0,0.0,,,,,,,,,,,,
631,PT00M51.10S,2025-01-26T03:15:39.7Z,4,REGULAR,3pt,Jump Shot,[],1627824,27.020367936925098,79.16666666666666,1610612755,97,109,2025-01-26T03:15:44Z,6210000,False,-146.0,201.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,24.87,Missed,,,,,,,,,,,,,,,,
632,PT00M47.60S,2025-01-26T03:15:43.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,97,109,2025-01-26T03:15:44Z,6220000,False,,,0,,N. Vučević REBOUND (Off:2 Def:10),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,631.0,12.0,10.0,2.0,,,,,,,,,,,,
633,PT00M39.00S,2025-01-26T03:15:53.7Z,4,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,97,109,2025-01-26T03:15:59Z,6230000,False,,,0,,A. Dosunmu step out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,step,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,1179.0,2.0,,,,,,,,,,,,,,,,,,
634,PT00M15.00S,2025-01-26T03:16:34.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,97,109,2025-01-26T03:16:42Z,6240000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,202049.0,,,,,,,,,,,,,,,,,,,
635,PT00M00.00S,2025-01-26T03:17:00.9Z,4,REGULAR,period,end,[],0,,,1610612741,97,109,2025-01-26T03:17:00Z,6250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M00.00S,2025-01-26T03:17:04.9Z,4,REGULAR,game,end,[],0,,,0,97,109,2025-01-26T03:17:04Z,6260000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
