actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
427,PT03M44.00S,2025-04-12T01:38:37.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,85,61,2025-04-12T01:38:43Z,4130000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,,
428,PT03M28.00S,2025-04-12T01:39:02.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,31.750985545335087,42.40196078431372,1610612764,85,64,2025-04-12T01:45:42Z,4140000,False,38.0,246.0,1,left,B. Carrington 24' 3PT step back (13 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,13.0,J. Champagnie,1630551.0,1.0,,,,,,,,,,
429,PT03M14.00S,2025-04-12T01:39:16.5Z,3,REGULAR,3pt,Jump Shot,[],1641763,94.1688567674113,3.1862745098039214,1610612741,88,64,2025-04-12T01:39:21Z,4150000,False,-234.0,2.0,1,right,J. Phillips 3PT  (23 PTS) (T. Horton-Tucker 2 AST),"[1641763, 1629659]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,23.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,
431,PT03M04.00S,2025-04-12T01:39:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,10.068988173455978,45.09803921568628,1610612764,88,64,2025-04-12T02:05:59Z,4170000,False,25.0,42.0,1,left,MISS A. Sarr driving floating Shot - blocked,"[1642259, 202696]",1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,Vučević,202696.0,,,,,,
432,PT03M04.00S,2025-04-12T01:39:29.6Z,3,REGULAR,block,,[],202696,,,1610612764,88,64,2025-04-12T01:39:32Z,4180000,False,,,0,,N. Vučević BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT03M03.00S,2025-04-12T01:39:30.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,88,64,2025-04-12T02:05:59Z,4190000,False,,,0,,N. Vučević REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,431.0,10.0,7.0,3.0,,,,,,,,,,,,,,
579,PT03M02.00S,2025-04-12T01:39:32.2Z,3,REGULAR,turnover,bad pass,[],202696,,,1610612741,88,64,2025-04-12T02:06:05Z,4195000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1630551]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,Champagnie,1630551.0,,,,
580,PT03M02.00S,2025-04-12T01:39:32.2Z,3,REGULAR,steal,,[],1630551,,,1610612764,88,64,2025-04-12T02:05:07Z,4197500,False,,,0,,J. Champagnie STEAL (3 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT02M58.00S,2025-04-12T01:39:34.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,6.521024967148489,3.9215686274509802,1610612764,88,64,2025-04-12T02:05:07Z,4200000,False,230.0,9.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
435,PT02M56.00S,2025-04-12T01:39:36.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,88,64,2025-04-12T02:07:34Z,4210000,False,,,0,,N. Vučević REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,434.0,11.0,8.0,3.0,,,,,,,,,,,,,,
436,PT02M49.00S,2025-04-12T01:39:41.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,73.66951379763469,14.950980392156863,1610612741,88,64,2025-04-12T02:07:56Z,4220000,False,-175.0,195.0,1,right,MISS T. Horton-Tucker 26' running 3PT,[1629659],1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
437,PT02M46.00S,2025-04-12T01:39:44.7Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,88,64,2025-04-12T01:39:48Z,4230000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,436.0,5.0,5.0,0.0,,,,,,,,,,,,,,
438,PT02M34.00S,2025-04-12T01:39:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,19.267411300919843,50.98039215686274,1610612764,88,64,2025-04-12T01:50:56Z,4240000,False,-5.0,129.0,1,left,MISS B. Carrington 12' fadeaway Shot,[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
439,PT02M31.00S,2025-04-12T01:40:00.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,88,64,2025-04-12T01:40:01Z,4250000,False,,,0,,N. Vučević REBOUND (Off:3 Def:9),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,438.0,12.0,9.0,3.0,,,,,,,,,,,,,,
440,PT02M25.00S,2025-04-12T01:40:05.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629659,90.22667542706965,51.225490196078425,1610612741,88,64,2025-04-12T01:52:24Z,4260000,False,6.0,39.0,1,right,MISS T. Horton-Tucker driving floating Shot - blocked,"[1629659, 1641774]",1610612741.0,CHI,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,Vukcevic,1641774.0,,,,,,
441,PT02M25.00S,2025-04-12T01:40:05.7Z,3,REGULAR,block,,[],1641774,,,1610612741,88,64,2025-04-12T01:40:08Z,4270000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT02M24.00S,2025-04-12T01:40:06.7Z,3,REGULAR,rebound,defensive,[],1641732,,,1610612764,88,64,2025-04-12T01:52:54Z,4280000,False,,,0,,C. Jones REBOUND (Off:1 Def:4),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,440.0,5.0,4.0,1.0,,,,,,,,,,,,,,
443,PT02M21.00S,2025-04-12T01:40:13.1Z,3,REGULAR,foul,personal,[],1641763,,,1610612764,88,64,2025-04-12T01:40:22Z,4290000,False,,,0,,J. Phillips personal FOUL (3 PF),"[1641763, 1641732]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,,,,,3.0,0.0,Jones,1641732.0
445,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,out,[],1641763,,,1610612764,88,64,2025-04-12T01:40:37Z,4310000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,88,64,2025-04-12T01:40:37Z,4320000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,88,64,2025-04-12T01:40:37Z,4330000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,in,[],1641824,,,1610612764,88,64,2025-04-12T01:40:37Z,4340000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,in,[],1630550,,,1610612764,88,64,2025-04-12T01:40:37Z,4350000,False,,,0,,SUB in: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M21.00S,2025-04-12T01:40:23.0Z,3,REGULAR,substitution,in,[],1642358,,,1610612764,88,64,2025-04-12T01:40:37Z,4360000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M10.00S,2025-04-12T01:40:52.6Z,3,REGULAR,3pt,Jump Shot,[],1642358,7.966491458607096,2.696078431372549,1610612764,88,64,2025-04-12T01:40:58Z,4370000,False,237.0,22.0,1,left,MISS A. Johnson 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
452,PT02M08.00S,2025-04-12T01:40:54.6Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612764,88,64,2025-04-12T01:40:58Z,4380000,False,,,0,,J. Thor REBOUND (Off:1 Def:2),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,
453,PT02M08.00S,2025-04-12T01:40:58.6Z,3,REGULAR,foul,personal,[],1630172,,,1610612764,88,64,2025-04-12T01:41:08Z,4390000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630550]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Thor,1630550.0
455,PT02M03.00S,2025-04-12T01:41:19.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641774,32.40801576872536,46.32352941176471,1610612764,88,64,2025-04-12T01:41:27Z,4410000,False,18.0,252.0,1,left,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
456,PT02M02.00S,2025-04-12T01:41:20.3Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,88,64,2025-04-12T01:41:27Z,4420000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,455.0,3.0,2.0,1.0,,,,,,,,,,,,,,
457,PT02M02.00S,2025-04-12T01:41:33.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,88,64,2025-04-12T01:41:33Z,4430000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M43.00S,2025-04-12T01:43:18.0Z,3,REGULAR,3pt,Jump Shot,[],1630172,95.22010512483574,97.79411764705883,1610612741,88,64,2025-04-12T01:43:22Z,4440000,False,239.0,-8.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
459,PT01M43.00S,2025-04-12T01:43:18.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,88,64,2025-04-12T01:43:22Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,458.0,,,,,,,,,,,,,,,,,
460,PT01M43.00S,2025-04-12T01:43:24.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612764,88,64,2025-04-12T01:43:50Z,4460000,False,,,0,,M. Buzelis loose ball personal FOUL (1 PF) (Champagnie 2 FT),"[1641824, 1630551]",1610612741.0,CHI,loose ball,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Champagnie,1630551.0
462,PT01M43.00S,2025-04-12T01:43:54.1Z,3,REGULAR,freethrow,1 of 2,[],1630551,,,1610612764,88,64,2025-04-12T01:43:54Z,4480000,False,,,0,,MISS J. Champagnie Free Throw 1 of 2,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT01M43.00S,2025-04-12T01:43:54.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,88,64,2025-04-12T01:43:54Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,
464,PT01M43.00S,2025-04-12T01:44:08.3Z,3,REGULAR,freethrow,2 of 2,[],1630551,,,1610612764,88,65,2025-04-12T01:44:08Z,4500000,False,,,0,,J. Champagnie Free Throw 2 of 2 (15 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
466,PT01M31.00S,2025-04-12T01:44:21.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,92.72339027595268,50.49019607843137,1610612741,90,65,2025-04-12T01:54:36Z,4510000,False,2.0,16.0,1,right,N. Vučević driving floating Jump Shot (15 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,15.0,C. White,1629632.0,4.0,,,,,,,,,,
468,PT01M17.00S,2025-04-12T01:44:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,9.017739816031538,46.81372549019608,1610612764,90,65,2025-04-12T01:55:18Z,4530000,False,16.0,32.0,1,left,MISS A. Johnson driving Layup,[1642358],1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
470,PT01M14.00S,2025-04-12T01:44:41.1Z,3,REGULAR,rebound,offensive,[],1642358,,,1610612764,90,65,2025-04-12T01:55:18Z,4550000,False,,,0,,A. Johnson REBOUND (Off:1 Def:2),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,468.0,3.0,2.0,1.0,,,,,,,,,,,,,,
473,PT01M08.00S,2025-04-12T01:44:52.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612764,90,65,2025-04-12T01:57:18Z,4580000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Jones 2 FT),"[1629659, 1641732]",1610612741.0,CHI,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Jones,1641732.0
475,PT01M08.00S,2025-04-12T01:45:23.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641732,,,1610612764,90,65,2025-04-12T01:45:23Z,4600000,False,,,0,,MISS C. Jones Free Throw 1 of 2,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT01M08.00S,2025-04-12T01:45:23.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,90,65,2025-04-12T01:45:23Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,
477,PT01M08.00S,2025-04-12T01:45:24.6Z,3,REGULAR,substitution,out,[],1630551,,,1610612764,90,65,2025-04-12T01:45:29Z,4620000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M08.00S,2025-04-12T01:45:24.6Z,3,REGULAR,substitution,in,[],1642273,,,1610612764,90,65,2025-04-12T01:45:29Z,4630000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M08.00S,2025-04-12T01:45:44.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641732,,,1610612764,90,66,2025-04-12T01:45:44Z,4640000,False,,,0,,C. Jones Free Throw 2 of 2 (3 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
480,PT00M45.40S,2025-04-12T01:46:10.9Z,3,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612741,90,66,2025-04-12T01:46:38Z,4650000,False,,,0,,A. Johnson shooting personal FOUL (2 PF) (Buzelis 2 FT),"[1642358, 1641824]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Buzelis,1641824.0
482,PT00M45.40S,2025-04-12T01:46:42.7Z,3,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,91,66,2025-04-12T01:46:42Z,4670000,False,,,0,,M. Buzelis Free Throw 1 of 2 (11 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
483,PT00M45.40S,2025-04-12T01:47:01.9Z,3,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,92,66,2025-04-12T01:47:01Z,4680000,False,,,0,,M. Buzelis Free Throw 2 of 2 (12 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
484,PT00M35.70S,2025-04-12T01:47:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,7.178055190538765,46.81372549019608,1610612764,92,66,2025-04-12T01:47:22Z,4690000,False,16.0,15.0,1,left,MISS K. George driving Layup - blocked,"[1642273, 1629632]",1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,White,1629632.0,,,,,,
485,PT00M35.70S,2025-04-12T01:47:14.6Z,3,REGULAR,block,,[],1629632,,,1610612764,92,66,2025-04-12T01:47:17Z,4700000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT00M35.60S,2025-04-12T01:47:14.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,92,66,2025-04-12T01:47:22Z,4710000,False,,,0,,C. White REBOUND (Off:1 Def:7),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,484.0,8.0,7.0,1.0,,,,,,,,,,,,,,
487,PT00M35.60S,2025-04-12T01:47:22.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642273,,,1610612741,92,66,2025-04-12T01:47:47Z,4720000,False,,,0,,K. George personal FOUL (3 PF) (White 2 FT),"[1642273, 1629632]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,,3.0,0.0,White,1629632.0
490,PT00M35.60S,2025-04-12T01:47:56.4Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,93,66,2025-04-12T01:47:57Z,4740000,False,,,0,,C. White Free Throw 1 of 2 (13 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
492,PT00M35.60S,2025-04-12T01:47:59.9Z,3,REGULAR,substitution,out,[],1642273,,,1610612741,93,66,2025-04-12T01:48:02Z,4760000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M35.60S,2025-04-12T01:47:59.9Z,3,REGULAR,substitution,in,[],1630551,,,1610612741,93,66,2025-04-12T01:48:02Z,4770000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M35.60S,2025-04-12T01:48:12.1Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,94,66,2025-04-12T01:48:12Z,4780000,False,,,0,,C. White Free Throw 2 of 2 (14 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
495,PT00M25.20S,2025-04-12T01:48:24.8Z,3,REGULAR,turnover,lost ball,[],1642358,,,1610612764,94,66,2025-04-12T01:48:29Z,4790000,False,,,0,,A. Johnson lost ball TURNOVER (3 TO),"[1642358, 1630172]",1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,3.0,,,Williams,1630172.0,,,,
496,PT00M25.20S,2025-04-12T01:48:24.8Z,3,REGULAR,steal,,[],1630172,,,1610612741,94,66,2025-04-12T01:48:29Z,4800000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
497,PT00M21.90S,2025-04-12T01:48:28.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,93.11760840998686,52.450980392156865,1610612741,96,66,2025-04-12T01:48:34Z,4810000,False,12.0,12.0,1,right,C. White running Layup (16 PTS) (T. Horton-Tucker 3 AST),"[1629632, 1629659]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,16.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,
499,PT00M04.20S,2025-04-12T01:49:01.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612764,96,66,2025-04-12T01:49:19Z,4830000,False,,,0,,C. White personal FOUL (2 PF) (Johnson 2 FT),"[1629632, 1642358]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,,,2.0,0.0,Johnson,1642358.0
501,PT00M04.20S,2025-04-12T01:49:34.7Z,3,REGULAR,freethrow,1 of 2,[],1642358,,,1610612764,96,67,2025-04-12T01:49:34Z,4850000,False,,,0,,A. Johnson Free Throw 1 of 2 (7 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
502,PT00M04.20S,2025-04-12T01:49:58.4Z,3,REGULAR,freethrow,2 of 2,[],1642358,,,1610612764,96,68,2025-04-12T01:49:58Z,4860000,False,,,0,,A. Johnson Free Throw 2 of 2 (8 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
503,PT00M00.40S,2025-04-12T01:50:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,91.80354796320631,48.529411764705884,1610612741,96,68,2025-04-12T01:58:41Z,4870000,False,-7.0,25.0,1,right,MISS M. Buzelis driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.10S,2025-04-12T01:50:08.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,96,68,2025-04-12T01:58:41Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,503.0,,,,,,,,,,,,,,,,,
505,PT00M00.00S,2025-04-12T01:50:11.2Z,3,REGULAR,period,end,[],0,,,1610612741,96,68,2025-04-12T01:50:11Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612741,96,68,2025-04-12T01:52:44Z,4900000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,out,['startperiod'],1629659,,,1610612741,96,68,2025-04-12T01:52:44Z,4910000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630551,,,1610612741,96,68,2025-04-12T01:52:44Z,4920000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,in,['startperiod'],1628380,,,1610612741,96,68,2025-04-12T01:52:44Z,4930000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612741,96,68,2025-04-12T01:52:44Z,4940000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-04-12T01:51:45.1Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612741,96,68,2025-04-12T01:52:44Z,4950000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-04-12T01:52:55.2Z,4,REGULAR,period,start,[],0,,,1610612764,96,68,2025-04-12T01:52:55Z,4960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M41.00S,2025-04-12T01:53:14.1Z,4,REGULAR,3pt,Jump Shot,[],1641732,32.670827858081466,48.529411764705884,1610612764,96,68,2025-04-12T01:53:18Z,4970000,False,7.0,255.0,1,left,MISS C. Jones 25' 3PT,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
