actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
539,PT08M16.00S,2021-11-04T01:00:22.6Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,92,85,2021-11-04T01:00:22Z,5370000,,,0,,M. Brogdon Free Throw 2 of 2 (13 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,13.0,,,,,,,,,,,,,,,
540,PT08M00.00S,2021-11-04T01:00:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612752,92,85,2021-11-04T01:00:53Z,5380000,,,0,,C. Duarte shooting personal FOUL (2 PF) (Burks 2 FT),"[1630537, 202692]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Burks,202692.0,,,,
542,PT08M00.00S,2021-11-04T01:01:12.7Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,92,86,2021-11-04T01:01:12Z,5400000,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
543,PT08M00.00S,2021-11-04T01:01:28.6Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,92,87,2021-11-04T01:01:28Z,5410000,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,10.0,,,,,,,,,,,,,,,
544,PT07M46.00S,2021-11-04T01:01:45.6Z,4,REGULAR,foul,personal,['2freethrow'],203944,,,1610612754,92,87,2021-11-04T01:01:53Z,5420000,,,0,,J. Randle shooting personal FOUL (3 PF) (Brogdon 2 FT),"[203944, 1627763]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Brogdon,1627763.0,,,,
546,PT07M46.00S,2021-11-04T01:02:07.0Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,93,87,2021-11-04T01:02:07Z,5440000,,,0,,M. Brogdon Free Throw 1 of 2 (14 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,14.0,,,,,,,,,,,,,,,
547,PT07M46.00S,2021-11-04T01:02:07.5Z,4,REGULAR,substitution,out,[],1630193,,,1610612754,93,87,2021-11-04T01:02:16Z,5450000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M46.00S,2021-11-04T01:02:07.5Z,4,REGULAR,substitution,in,[],1629628,,,1610612754,93,87,2021-11-04T01:02:16Z,5460000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M46.00S,2021-11-04T01:02:23.6Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,94,87,2021-11-04T01:02:23Z,5470000,,,0,,M. Brogdon Free Throw 2 of 2 (15 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,,,,15.0,,,,,,,,,,,,,,,
550,PT07M34.00S,2021-11-04T01:02:40.4Z,4,REGULAR,foul,personal,['3freethrow'],204456,,,1610612752,94,87,2021-11-04T01:02:50Z,5480000,,,0,,T. McConnell shooting personal FOUL (2 PF) (Barrett 3 FT),"[204456, 1629628]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Barrett,1629628.0,,,,
552,PT07M34.00S,2021-11-04T01:03:03.7Z,4,REGULAR,freethrow,1 of 3,[],1629628,,,1610612752,94,88,2021-11-04T01:03:03Z,5500000,,,0,,R. Barrett Free Throw 1 of 3 (22 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,22.0,,,,,,,,,,,,,,,
553,PT07M34.00S,2021-11-04T01:03:15.1Z,4,REGULAR,freethrow,2 of 3,[],1629628,,,1610612752,94,88,2021-11-04T01:03:15Z,5510000,,,0,,MISS R. Barrett Free Throw 2 of 3,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
554,PT07M34.00S,2021-11-04T01:03:15.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,94,88,2021-11-04T01:03:15Z,5520000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,,
555,PT07M34.00S,2021-11-04T01:03:26.0Z,4,REGULAR,freethrow,3 of 3,[],1629628,,,1610612752,94,89,2021-11-04T01:03:26Z,5530000,,,0,,R. Barrett Free Throw 3 of 3 (23 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,23.0,,,,,,,,,,,,,,,
556,PT07M16.00S,2021-11-04T01:03:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.652431011826544,53.92156862745098,1610612754,94,89,2021-11-04T01:03:52Z,5540000,-20.0,10.0,1,left,MISS D. Sabonis Layup,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
557,PT07M16.00S,2021-11-04T01:03:46.0Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,94,89,2021-11-04T01:03:52Z,5550000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,556.0,,,,,3.0,2.0,1.0,,,,,,,,,
558,PT07M16.00S,2021-11-04T01:03:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612754,94,89,2021-11-04T01:03:48Z,5560000,0.0,0.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612754.0,IND,tip,,,Sabonis,D. Sabonis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M16.00S,2021-11-04T01:03:49.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,94,89,2021-11-04T01:03:49Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,
560,PT07M16.00S,2021-11-04T01:03:54.5Z,4,REGULAR,foul,personal,[],203944,,,1610612754,94,89,2021-11-04T01:04:04Z,5580000,,,0,,J. Randle loose ball personal FOUL (4 PF),"[203944, 1627734]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Sabonis,1627734.0,,,,
562,PT07M16.00S,2021-11-04T01:04:11.6Z,4,REGULAR,substitution,out,[],204456,,,1610612754,94,89,2021-11-04T01:04:21Z,5600000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M16.00S,2021-11-04T01:04:11.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,94,89,2021-11-04T01:04:21Z,5610000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M09.00S,2021-11-04T01:04:34.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629048,26.888961892247043,18.137254901960784,1610612754,94,89,2021-11-04T01:04:45Z,5620000,159.0,200.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
565,PT07M07.00S,2021-11-04T01:04:36.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,94,89,2021-11-04T01:04:45Z,5630000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,
566,PT07M07.00S,2021-11-04T01:04:42.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203457,,,1610612754,94,89,2021-11-04T01:04:59Z,5640000,,,0,,N. Noel loose ball personal FOUL (2 PF) (Sabonis 2 FT),"[203457, 1627734]",1610612752.0,NYK,loose ball,,,Noel,N. Noel,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Sabonis,1627734.0,,,,
568,PT07M07.00S,2021-11-04T01:05:10.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612754,94,89,2021-11-04T01:05:10Z,5660000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
569,PT07M07.00S,2021-11-04T01:05:10.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,94,89,2021-11-04T01:05:10Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,
570,PT07M07.00S,2021-11-04T01:05:11.2Z,4,REGULAR,substitution,out,[],203457,,,1610612754,94,89,2021-11-04T01:05:15Z,5680000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M07.00S,2021-11-04T01:05:11.2Z,4,REGULAR,substitution,in,[],1629011,,,1610612754,94,89,2021-11-04T01:05:15Z,5690000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M07.00S,2021-11-04T01:05:29.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612754,95,89,2021-11-04T01:05:29Z,5700000,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,8.0,,,,,,,,,,,,,,,
573,PT06M56.00S,2021-11-04T01:05:44.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,84.31340341655716,43.872549019607845,1610612752,95,89,2021-11-04T01:05:53Z,5710000,-31.0,95.0,1,right,MISS D. Rose 9' driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,9.98,Missed,,,,,,,,,,,,,,,,,,,
574,PT06M52.00S,2021-11-04T01:05:48.2Z,4,REGULAR,rebound,offensive,[],201565,,,1610612752,95,89,2021-11-04T01:05:53Z,5720000,,,0,,D. Rose REBOUND (Off:1 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,573.0,,,,,2.0,1.0,1.0,,,,,,,,,
575,PT06M48.00S,2021-11-04T01:05:56.0Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612752,95,89,2021-11-04T01:06:05Z,5730000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Randle 2 FT),"[1629048, 203944]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Randle,203944.0,,,,
577,PT06M48.00S,2021-11-04T01:06:25.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,95,90,2021-11-04T01:06:25Z,5750000,,,0,,J. Randle Free Throw 1 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,13.0,,,,,,,,,,,,,,,
578,PT06M48.00S,2021-11-04T01:06:25.9Z,4,REGULAR,substitution,out,[],1629048,,,1610612752,95,90,2021-11-04T01:06:30Z,5760000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M48.00S,2021-11-04T01:06:25.9Z,4,REGULAR,substitution,in,[],1626167,,,1610612752,95,90,2021-11-04T01:06:30Z,5770000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M48.00S,2021-11-04T01:06:48.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,95,91,2021-11-04T01:06:48Z,5780000,,,0,,J. Randle Free Throw 2 of 2 (14 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,14.0,,,,,,,,,,,,,,,
581,PT06M29.00S,2021-11-04T01:07:11.0Z,4,REGULAR,2pt,Jump Shot,[],1627747,9.674770039421814,75.98039215686273,1610612754,95,91,2021-11-04T01:07:15Z,5790000,-130.0,38.0,1,left,MISS C. LeVert 13' fadeaway Shot,[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,13.55,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M26.00S,2021-11-04T01:07:14.0Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,95,91,2021-11-04T01:07:15Z,5800000,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,581.0,,,,,4.0,2.0,2.0,,,,,,,,,
583,PT06M24.00S,2021-11-04T01:07:16.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626167,6.652431011826544,49.754901960784316,1610612754,97,91,2021-11-04T01:07:19Z,5810000,1.0,10.0,1,left,M. Turner DUNK (19 PTS) (D. Sabonis 2 AST),"[1626167, 1627734]",1610612754.0,IND,,,,Turner,M. Turner,,,,,1.01,Made,,,,19.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,
585,PT06M11.00S,2021-11-04T01:07:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,46.07843137254902,1610612752,97,91,2021-11-04T01:07:34Z,5830000,-20.0,15.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
586,PT06M07.00S,2021-11-04T01:07:33.7Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,97,91,2021-11-04T01:07:34Z,5840000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,585.0,,,,,5.0,3.0,2.0,,,,,,,,,
587,PT06M02.00S,2021-11-04T01:07:37.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,25.04927726675427,85.7843137254902,1610612754,100,91,2021-11-04T01:07:42Z,5850000,-179.0,183.0,1,left,M. Turner 25' 3PT  (22 PTS) (D. Sabonis 3 AST),"[1626167, 1627734]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.59,Made,,,,22.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,
589,PT06M02.00S,2021-11-04T01:07:47.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,91,2021-11-04T01:07:47Z,5870000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M02.00S,2021-11-04T01:08:47.7Z,4,REGULAR,substitution,out,[],201565,,,1610612752,100,91,2021-11-04T01:09:16Z,5880000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M02.00S,2021-11-04T01:08:47.7Z,4,REGULAR,substitution,out,[],202692,,,1610612752,100,91,2021-11-04T01:09:16Z,5890000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M02.00S,2021-11-04T01:08:47.7Z,4,REGULAR,substitution,in,[],203095,,,1610612752,100,91,2021-11-04T01:09:16Z,5900000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M02.00S,2021-11-04T01:08:47.7Z,4,REGULAR,substitution,in,[],202689,,,1610612752,100,91,2021-11-04T01:09:16Z,5910000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M41.00S,2021-11-04T01:09:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.67214191852825,45.83333333333333,1610612752,100,91,2021-11-04T01:09:58Z,5920000,-21.0,26.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1626167]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.31,Missed,Turner,1626167.0,,,,,,,,,,,,,,,,,
596,PT05M41.00S,2021-11-04T01:09:51.1Z,4,REGULAR,block,,[],1626167,,,1610612752,100,91,2021-11-04T01:09:58Z,5925000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M39.00S,2021-11-04T01:09:53.1Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,100,91,2021-11-04T01:09:58Z,5930000,,,0,,M. Brogdon REBOUND (Off:1 Def:5),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,594.0,,,,,6.0,5.0,1.0,,,,,,,,,
597,PT05M34.00S,2021-11-04T01:09:57.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,31.750985545335087,41.66666666666667,1610612754,100,91,2021-11-04T01:10:05Z,5940000,42.0,246.0,1,left,MISS M. Brogdon 24' running pullup 3PT,[1627763],1610612754.0,IND,running pullup,,,Brogdon,M. Brogdon,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
598,PT05M32.00S,2021-11-04T01:09:59.4Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,100,91,2021-11-04T01:10:05Z,5950000,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,597.0,,,,,6.0,5.0,1.0,,,,,,,,,
599,PT05M24.00S,2021-11-04T01:10:09.6Z,4,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,100,91,2021-11-04T01:10:13Z,5960000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (2 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,1626302.0,,,,,2.0,,,
600,PT05M13.00S,2021-11-04T01:10:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,6.258212877792378,45.83333333333333,1610612754,102,91,2021-11-04T01:10:33Z,5970000,21.0,6.0,1,left,M. Brogdon driving finger roll Layup (17 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.17,Made,,,,17.0,,,,,,,,,,,,,,,
602,PT04M45.00S,2021-11-04T01:11:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203095,91.93495400788436,45.34313725490196,1610612752,102,93,2021-11-04T01:13:00Z,5990000,-23.0,23.0,1,right,E. Fournier driving Layup (14 PTS) (M. Robinson 2 AST),"[203095, 1629011]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,3.3,Made,,,,14.0,M. Robinson,1629011.0,2.0,,,,,,,,,,,,
603,PT04M45.00S,2021-11-04T01:11:07.3Z,4,REGULAR,violation,defensive goaltending,[],1626167,,,1610612752,102,93,2021-11-04T01:11:12Z,6000000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,202049.0,,,,,,,,
604,PT04M34.00S,2021-11-04T01:11:24.9Z,4,REGULAR,3pt,Jump Shot,[],1626167,33.722076215505915,51.225490196078425,1610612754,105,93,2021-11-04T01:11:30Z,6010000,-6.0,264.0,1,left,M. Turner 26' 3PT  (25 PTS) (M. Brogdon 7 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,26.46,Made,,,,25.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,
606,PT04M13.00S,2021-11-04T01:11:44.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.65637319316689,34.31372549019608,1610612752,105,93,2021-11-04T01:11:51Z,6030000,-78.0,101.0,1,right,MISS E. Fournier 12' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,12.79,Missed,,,,,,,,,,,,,,,,,,,
607,PT04M11.00S,2021-11-04T01:11:46.7Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,105,93,2021-11-04T01:11:51Z,6040000,,,0,,M. Brogdon REBOUND (Off:1 Def:6),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,606.0,,,,,7.0,6.0,1.0,,,,,,,,,
608,PT03M51.00S,2021-11-04T01:12:06.9Z,4,REGULAR,3pt,Jump Shot,[],1627747,33.065045992115635,48.03921568627451,1610612754,105,93,2021-11-04T01:12:17Z,6050000,10.0,258.0,1,left,MISS C. LeVert 25' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
609,PT03M50.00S,2021-11-04T01:12:07.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,105,93,2021-11-04T01:12:17Z,6060000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,
610,PT03M50.00S,2021-11-04T01:12:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612752,105,93,2021-11-04T01:12:24Z,6070000,,,0,,D. Sabonis loose ball personal FOUL (5 PF) (Robinson 2 FT),"[1627734, 1629011]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1363.0,5.0,0.0,Robinson,1629011.0,,,,
613,PT03M50.00S,2021-11-04T01:12:37.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,105,93,2021-11-04T01:12:37Z,6090000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M50.00S,2021-11-04T01:14:23.5Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,105,94,2021-11-04T01:14:23Z,6100000,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,,,,3.0,,,,,,,,,,,,,,,
615,PT03M50.00S,2021-11-04T01:14:23.5Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,105,94,2021-11-04T01:14:42Z,6110000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
616,PT03M47.00S,2021-11-04T01:14:26.5Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,105,94,2021-11-04T01:14:42Z,6120000,,,0,,M. Turner REBOUND (Off:2 Def:10),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,615.0,,,,,12.0,10.0,2.0,,,,,,,,,
617,PT03M30.00S,2021-11-04T01:14:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.338370565045992,52.20588235294118,1610612754,107,94,2021-11-04T01:15:01Z,6130000,-11.0,-2.0,1,left,C. LeVert driving finger roll Layup (19 PTS) (M. Turner 2 AST),"[1627747, 1626167]",1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,1.12,Made,,,,19.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,
619,PT03M13.00S,2021-11-04T01:15:15.0Z,4,REGULAR,3pt,Jump Shot,[],202689,66.17936925098554,62.00980392156863,1610612752,107,94,2021-11-04T01:15:19Z,6150000,60.0,265.0,1,right,MISS K. Walker 27' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
620,PT03M10.00S,2021-11-04T01:15:18.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,107,94,2021-11-04T01:15:19Z,6160000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,619.0,,,,,6.0,4.0,2.0,,,,,,,,,
621,PT02M57.00S,2021-11-04T01:15:30.2Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612754,107,94,2021-11-04T01:15:33Z,6170000,,,0,,M. Brogdon bad pass TURNOVER (3 TO),"[1627763, 203095]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0,
622,PT02M57.00S,2021-11-04T01:15:30.2Z,4,REGULAR,steal,,[],203095,,,1610612752,107,94,2021-11-04T01:16:31Z,6180000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M53.00S,2021-11-04T01:15:35.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,66.70499342969777,71.56862745098039,1610612752,107,94,2021-11-04T01:15:41Z,6190000,108.0,260.0,1,right,MISS E. Fournier 28' running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,,
624,PT02M47.00S,2021-11-04T01:15:41.0Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,107,94,2021-11-04T01:15:41Z,6200000,,,0,,J. Randle REBOUND (Off:4 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,623.0,,,,,12.0,8.0,4.0,,,,,,,,,
625,PT02M47.00S,2021-11-04T01:15:40.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,94.40999984741211,50.0,1610612752,107,96,2021-11-04T01:15:40Z,6210000,0.0,0.0,1,right,J. Randle tip DUNK (16 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Made,,,,16.0,,,,,,,,,,,,,,,
626,PT02M33.00S,2021-11-04T01:15:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612754,107,96,2021-11-04T01:16:09Z,6220000,,,0,,M. Robinson personal FOUL (2 PF) (LeVert 2 FT),"[1629011, 1627747]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,LeVert,1627747.0,,,,
628,PT02M33.00S,2021-11-04T01:16:36.3Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,108,96,2021-11-04T01:16:36Z,6240000,,,0,,C. LeVert Free Throw 1 of 2 (20 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,20.0,,,,,,,,,,,,,,,
