actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
628,PT03M55.00S,2021-11-25T02:24:14.7Z,4,REGULAR,rebound,offensive,[],1627763,,,1610612754,102,101,2021-11-25T02:24:44Z,6260000,,,0,,M. Brogdon REBOUND (Off:3 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,627.0,7.0,4.0,3.0,,,,,,,,,,,
629,PT03M48.00S,2021-11-25T02:24:24.3Z,4,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,102,101,2021-11-25T02:24:31Z,6270000,,,0,,M. Brogdon step out-of-bounds TURNOVER (3 TO),[1627763],1610612754.0,IND,step,,,Brogdon,M. Brogdon,,,,,3.0,,,202026.0,,,,,,,,,,,,,,,,,
630,PT03M34.00S,2021-11-25T02:24:46.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,71.96123521681997,78.43137254901961,1610612747,102,101,2021-11-25T02:24:51Z,6280000,142.0,211.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,25.45,Missed,,,,,,,,,,,,,,,
631,PT03M31.00S,2021-11-25T02:24:49.5Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,102,101,2021-11-25T02:24:51Z,6290000,,,0,,T. Craig REBOUND (Off:1 Def:6),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,630.0,7.0,6.0,1.0,,,,,,,,,,,
632,PT03M19.00S,2021-11-25T02:25:00.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,17.821944809461236,34.55882352941176,1610612754,102,101,2021-11-25T02:25:12Z,6300000,77.0,115.0,1,left,MISS M. Brogdon 13' fadeaway Shot,[1627763],1610612754.0,IND,fadeaway,,,Brogdon,M. Brogdon,,,,,,,,,13.85,Missed,,,,,,,,,,,,,,,
633,PT03M11.00S,2021-11-25T02:25:08.9Z,4,REGULAR,rebound,offensive,[],1630537,,,1610612754,102,101,2021-11-25T02:25:12Z,6310000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,632.0,3.0,2.0,1.0,,,,,,,,,,,
634,PT03M07.00S,2021-11-25T02:25:12.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628470,13.748357424441524,49.26470588235294,1610612754,102,101,2021-11-25T02:25:20Z,6320000,4.0,77.0,1,left,MISS T. Craig 7' floating Shot,[1628470],1610612754.0,IND,floating,,,Craig,T. Craig,,,,,,,,,7.68,Missed,,,,,,,,,,,,,,,
635,PT03M02.00S,2021-11-25T02:25:17.8Z,4,REGULAR,rebound,defensive,[],201961,,,1610612747,102,101,2021-11-25T02:31:54Z,6330000,,,0,,W. Ellington REBOUND (Off:1 Def:2),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,634.0,3.0,2.0,1.0,,,,,,,,,,,
636,PT03M00.00S,2021-11-25T02:25:22.1Z,4,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612747,102,101,2021-11-25T02:25:34Z,6340000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Monk 2 FT),"[1627763, 1628370]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,1179.0,,,,,,,2.0,0.0,Monk,1628370.0,,,,,,,
638,PT03M00.00S,2021-11-25T02:25:52.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612747,102,102,2021-11-25T02:25:52Z,6360000,,,0,,M. Monk Free Throw 1 of 2 (16 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,
639,PT03M00.00S,2021-11-25T02:25:54.0Z,4,REGULAR,substitution,out,[],1628470,,,1610612747,102,102,2021-11-25T02:26:05Z,6370000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M00.00S,2021-11-25T02:25:54.0Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,102,102,2021-11-25T02:26:05Z,6380000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M00.00S,2021-11-25T02:25:54.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612747,102,102,2021-11-25T02:26:05Z,6390000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M00.00S,2021-11-25T02:25:54.0Z,4,REGULAR,substitution,in,[],2546,,,1610612747,102,102,2021-11-25T02:26:05Z,6400000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M00.00S,2021-11-25T02:26:23.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612747,102,103,2021-11-25T02:26:23Z,6410000,,,0,,M. Monk Free Throw 2 of 2 (17 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,
644,PT02M38.00S,2021-11-25T02:26:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630537,27.54599211563732,82.1078431372549,1610612754,102,103,2021-11-25T02:26:54Z,6420000,-161.0,206.0,1,left,MISS C. Duarte 26' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,,26.15,Missed,,,,,,,,,,,,,,,
645,PT02M35.00S,2021-11-25T02:26:51.7Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,102,103,2021-11-25T02:26:54Z,6430000,,,0,,M. Monk REBOUND (Off:0 Def:7),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,644.0,7.0,7.0,0.0,,,,,,,,,,,
646,PT02M17.00S,2021-11-25T02:27:10.0Z,4,REGULAR,2pt,Jump Shot,[],2544,88.25558475689881,75.24509803921569,1610612747,102,103,2021-11-25T02:27:15Z,6440000,126.0,58.0,1,right,MISS L. James 13' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,,,,,13.88,Missed,,,,,,,,,,,,,,,
647,PT02M13.00S,2021-11-25T02:27:14.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,102,103,2021-11-25T02:27:15Z,6450000,,,0,,D. Sabonis REBOUND (Off:4 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,646.0,11.0,7.0,4.0,,,,,,,,,,,
648,PT02M05.00S,2021-11-25T02:27:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.995400788436268,47.30392156862745,1610612754,102,103,2021-11-25T02:27:35Z,6460000,13.0,4.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,,,1.41,Missed,,,,,,,,,,,,,,,
649,PT02M05.00S,2021-11-25T02:27:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,102,103,2021-11-25T02:27:35Z,6470000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,
650,PT02M05.00S,2021-11-25T02:27:33.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612747,102,103,2021-11-25T02:28:57Z,6480000,,,0,,D. Sabonis flagrant-type-1 personal FOUL (4 PF) (James 2 FT),"[1627734, 2544]",1610612754.0,IND,flagrant-type-1,,,Sabonis,D. Sabonis,,,,,,,,1179.0,,,,,,,4.0,0.0,James,2544.0,,,,,,,
652,PT02M05.00S,2021-11-25T02:27:47.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612747,102,103,2021-11-25T02:28:52Z,6500000,,,0,,,[],,,support,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,Common Foul to Flagrant 1,,
653,PT02M05.00S,2021-11-25T02:29:45.3Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,102,104,2021-11-25T02:30:03Z,6510000,,,0,,L. James flagrant Free Throw 1 of 2 (25 PTS),[2544],1610612747.0,LAL,flagrant,,,James,L. James,,,,,,,,,,Made,,,,,,,,,25.0,,,,,,
654,PT02M05.00S,2021-11-25T02:29:45.3Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,102,105,2021-11-25T02:30:03Z,6520000,,,0,,L. James flagrant Free Throw 2 of 2 (26 PTS),[2544],1610612747.0,LAL,flagrant,,,James,L. James,,,,,,,,,,Made,,,,,,,,,26.0,,,,,,
655,PT02M05.00S,2021-11-25T02:30:05.4Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,102,105,2021-11-25T02:30:11Z,6530000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M05.00S,2021-11-25T02:30:05.4Z,4,REGULAR,substitution,in,[],204456,,,1610612754,102,105,2021-11-25T02:30:11Z,6540000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M57.00S,2021-11-25T02:30:19.4Z,4,REGULAR,2pt,Jump Shot,[],201566,84.05059132720105,20.098039215686274,1610612747,102,105,2021-11-25T02:30:23Z,6550000,-150.0,97.0,1,right,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,,17.84,Missed,,,,,,,,,,,,,,,
658,PT01M55.00S,2021-11-25T02:30:21.4Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,102,105,2021-11-25T02:30:23Z,6560000,,,0,,T. McConnell REBOUND (Off:0 Def:5),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,657.0,5.0,5.0,0.0,,,,,,,,,,,
659,PT01M46.00S,2021-11-25T02:30:29.7Z,4,REGULAR,turnover,bad pass,[],1630537,,,1610612754,102,105,2021-11-25T02:30:33Z,6570000,,,0,,C. Duarte bad pass TURNOVER (3 TO),"[1630537, 2546]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,3.0,Anthony,2546.0,,,,,,,,,,,,,,,,,,
660,PT01M46.00S,2021-11-25T02:30:29.7Z,4,REGULAR,steal,,[],2546,,,1610612747,102,105,2021-11-25T02:30:31Z,6580000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M42.00S,2021-11-25T02:30:35.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,92.72339027595268,45.09803921568628,1610612747,102,107,2021-11-25T02:30:54Z,6590000,-25.0,16.0,1,right,L. James running finger roll Layup (28 PTS),[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,,,,,2.92,Made,,,,,,,,,28.0,,,,,,
662,PT01M42.00S,2021-11-25T02:30:43.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,102,107,2021-11-25T02:30:43Z,6600000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M37.00S,2021-11-25T02:32:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612754,102,107,2021-11-25T02:32:43Z,6610000,,,0,,M. Monk shooting personal FOUL (3 PF) (McConnell 2 FT),"[1628370, 204456]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,1179.0,,,,,,,3.0,0.0,McConnell,204456.0,,,,,,,
665,PT01M37.00S,2021-11-25T02:32:56.5Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,103,107,2021-11-25T02:32:56Z,6630000,,,0,,T. McConnell Free Throw 1 of 2 (9 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,
666,PT01M37.00S,2021-11-25T02:32:57.3Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,103,107,2021-11-25T02:33:04Z,6640000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M37.00S,2021-11-25T02:32:57.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,103,107,2021-11-25T02:33:04Z,6650000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M37.00S,2021-11-25T02:32:57.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612754,103,107,2021-11-25T02:33:04Z,6660000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M37.00S,2021-11-25T02:32:57.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,103,107,2021-11-25T02:33:04Z,6670000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M37.00S,2021-11-25T02:33:25.3Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,104,107,2021-11-25T02:33:25Z,6680000,,,0,,T. McConnell Free Throw 2 of 2 (10 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,
671,PT01M17.00S,2021-11-25T02:33:47.6Z,4,REGULAR,3pt,Jump Shot,[],2544,65.91655716162943,36.27450980392157,1610612747,104,110,2021-11-25T02:33:52Z,6690000,-69.0,268.0,1,right,L. James 27' 3PT pullup (31 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,,,27.65,Made,,,,,,,,,31.0,,,,,,
672,PT01M09.00S,2021-11-25T02:34:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612754,104,110,2021-11-25T02:34:08Z,6700000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Brogdon 2 FT),"[201566, 1627763]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,1627526.0,,,,,,,3.0,0.0,Brogdon,1627763.0,,,,,,,
674,PT01M09.00S,2021-11-25T02:34:20.0Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,105,110,2021-11-25T02:34:20Z,6720000,,,0,,M. Brogdon Free Throw 1 of 2 (23 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,Made,,,,,,,,,23.0,,,,,,
675,PT01M09.00S,2021-11-25T02:34:31.7Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,106,110,2021-11-25T02:34:31Z,6730000,,,0,,M. Brogdon Free Throw 2 of 2 (24 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,Made,,,,,,,,,24.0,,,,,,
676,PT00M48.10S,2021-11-25T02:34:55.1Z,4,REGULAR,2pt,Jump Shot,[],2544,82.60512483574244,16.666666666666664,1610612747,106,110,2021-11-25T02:34:59Z,6740000,-167.0,111.0,1,right,MISS L. James 20' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,,,20.03,Missed,,,,,,,,,,,,,,,
677,PT00M45.60S,2021-11-25T02:34:57.6Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,106,110,2021-11-25T02:34:59Z,6750000,,,0,,J. Holiday REBOUND (Off:0 Def:5),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,676.0,5.0,5.0,0.0,,,,,,,,,,,
678,PT00M33.50S,2021-11-25T02:35:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,13.222733245729303,38.970588235294116,1610612754,106,110,2021-11-25T02:35:15Z,6760000,55.0,72.0,1,left,MISS T. McConnell 9' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,,,,,9.05,Missed,,,,,,,,,,,,,,,
679,PT00M30.90S,2021-11-25T02:35:12.3Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,106,110,2021-11-25T02:35:15Z,6770000,,,0,,T. Craig REBOUND (Off:2 Def:6),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,678.0,8.0,6.0,2.0,,,,,,,,,,,
680,PT00M30.40S,2021-11-25T02:35:12.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,6.915243101182654,54.166666666666664,1610612754,106,110,2021-11-25T02:35:17Z,6780000,-21.0,13.0,1,left,MISS T. Craig putback Layup,[1628470],1610612754.0,IND,putback,,,Craig,T. Craig,,,,,,,,,2.43,Missed,,,,,,,,,,,,,,,
681,PT00M30.40S,2021-11-25T02:35:12.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,106,110,2021-11-25T02:35:17Z,6790000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,680.0,,,,,,,,,,,,,,
682,PT00M28.40S,2021-11-25T02:35:18.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,106,110,2021-11-25T02:35:18Z,6800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M27.30S,2021-11-25T02:35:33.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203200,4.5499342969776615,96.07843137254902,1610612754,109,110,2021-11-25T02:35:37Z,6810000,-230.0,-10.0,1,left,J. Holiday 3PT  (16 PTS) (T. McConnell 8 AST),"[203200, 204456]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,23.06,Made,,,,,,,,,16.0,T. McConnell,204456.0,8.0,,,
685,PT00M26.30S,2021-11-25T02:35:40.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,109,110,2021-11-25T02:35:40Z,6830000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M22.60S,2021-11-25T02:37:28.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612747,109,110,2021-11-25T02:37:36Z,6840000,,,0,,T. Craig take personal FOUL (1 PF) (Westbrook 2 FT),"[1628470, 201566]",1610612754.0,IND,take,,,Craig,T. Craig,,,,,,,,202026.0,,,,,,,1.0,0.0,Westbrook,201566.0,,,,,,,
688,PT00M22.60S,2021-11-25T02:37:53.3Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,109,111,2021-11-25T02:37:53Z,6860000,,,0,,R. Westbrook Free Throw 1 of 2 (17 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,
689,PT00M22.60S,2021-11-25T02:37:58.2Z,4,REGULAR,substitution,out,[],204456,,,1610612747,109,111,2021-11-25T02:38:01Z,6870000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M22.60S,2021-11-25T02:37:58.2Z,4,REGULAR,substitution,in,[],1627734,,,1610612747,109,111,2021-11-25T02:38:01Z,6880000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M22.60S,2021-11-25T02:38:18.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,109,112,2021-11-25T02:38:18Z,6890000,,,0,,R. Westbrook Free Throw 2 of 2 (18 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,Made,,,,,,,,,18.0,,,,,,
692,PT00M22.60S,2021-11-25T02:38:21.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,109,112,2021-11-25T02:38:21Z,6900000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M22.60S,2021-11-25T02:39:23.8Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,109,112,2021-11-25T02:39:50Z,6910000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M22.60S,2021-11-25T02:39:23.8Z,4,REGULAR,substitution,out,[],201961,,,1610612754,109,112,2021-11-25T02:39:50Z,6920000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M22.60S,2021-11-25T02:39:23.8Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,109,112,2021-11-25T02:39:50Z,6930000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M22.60S,2021-11-25T02:39:23.8Z,4,REGULAR,substitution,in,[],202340,,,1610612754,109,112,2021-11-25T02:39:50Z,6940000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M06.50S,2021-11-25T02:40:10.3Z,4,REGULAR,3pt,Jump Shot,[],1630537,4.681340341655716,95.58823529411765,1610612754,112,112,2021-11-25T02:40:14Z,6950000,-228.0,-8.0,1,left,C. Duarte 3PT  (17 PTS) (M. Brogdon 2 AST),"[1630537, 1627763]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,22.81,Made,,,,,,,,,17.0,M. Brogdon,1627763.0,2.0,,,
699,PT00M02.10S,2021-11-25T02:40:22.0Z,4,REGULAR,3pt,Jump Shot,[],2544,62.36859395532195,31.61764705882353,1610612747,112,112,2021-11-25T02:40:32Z,6970000,-92.0,301.0,1,right,MISS L. James 31' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,,,31.49,Missed,,,,,,,,,,,,,,,
700,PT00M02.10S,2021-11-25T02:40:22.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,112,112,2021-11-25T02:40:32Z,6980000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,699.0,,,,,,,,,,,,,,
701,PT00M00.00S,2021-11-25T02:40:26.4Z,4,REGULAR,period,end,[],0,,,1610612747,112,112,2021-11-25T02:40:26Z,6990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT05M00.00S,2021-11-25T02:42:46.9Z,5,OVERTIME,substitution,out,['startperiod'],202340,,,1610612747,112,112,2021-11-25T02:43:08Z,7000000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT05M00.00S,2021-11-25T02:42:46.9Z,5,OVERTIME,substitution,in,['startperiod'],201961,,,1610612747,112,112,2021-11-25T02:43:08Z,7010000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT05M00.00S,2021-11-25T02:43:20.9Z,5,OVERTIME,period,start,[],0,,,0,112,112,2021-11-25T02:43:20Z,7020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT04M58.00S,2021-11-25T02:43:23.0Z,5,OVERTIME,jumpball,recovered,[],2544,,,1610612747,112,112,2021-11-25T02:43:23Z,7040000,,,0,,Jump Ball C. Anthony vs. M. Turner: Tip to L. James,"[2544, 2546, 1626167]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Anthony,2546.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,
709,PT04M40.00S,2021-11-25T02:43:39.4Z,5,OVERTIME,3pt,Jump Shot,[],2546,79.05716162943496,6.372549019607843,1610612747,112,112,2021-11-25T02:43:45Z,7070000,-218.0,144.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,26.16,Missed,,,,,,,,,,,,,,,
710,PT04M38.00S,2021-11-25T02:43:41.4Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612754,112,112,2021-11-25T02:43:45Z,7080000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,709.0,,,,,,,,,,,,,,
711,PT04M38.00S,2021-11-25T02:43:45.2Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612754,112,112,2021-11-25T02:43:45Z,7090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT04M21.00S,2021-11-25T02:44:10.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630537,16.68856767411301,59.33670343137255,1610612754,112,112,2021-11-25T02:44:46Z,7100000,-47.0,104.0,1,left,MISS C. Duarte 11' turnaround fadeaway Shot,[1630537],1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,,,,,11.44,Missed,,,,,,,,,,,,,,,
713,PT04M20.00S,2021-11-25T02:44:11.0Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612747,112,112,2021-11-25T02:44:19Z,7110000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,712.0,,,,,,,,,,,,,,
714,PT04M20.00S,2021-11-25T02:44:17.2Z,5,OVERTIME,foul,personal,[],1627734,,,1610612747,112,112,2021-11-25T02:44:34Z,7120000,,,0,,D. Sabonis loose ball personal FOUL (5 PF),"[1627734, 2544]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,1179.0,,,,,,,5.0,0.0,James,2544.0,,,,,,,
716,PT04M03.00S,2021-11-25T02:44:46.9Z,5,OVERTIME,3pt,Jump Shot,[],2544,81.68528252299606,96.56862745098039,1610612747,112,112,2021-11-25T02:44:52Z,7140000,233.0,120.0,1,right,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,
717,PT03M58.00S,2021-11-25T02:44:51.9Z,5,OVERTIME,rebound,offensive,[],201566,,,1610612747,112,112,2021-11-25T02:44:52Z,7150000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,716.0,6.0,5.0,1.0,,,,,,,,,,,
